EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,3SecondViolations,Defensive 3 Seconds Violations,DefensiveGoaltends,StepOutOfBoundsTurnovers,BlockedCorner3,OffensiveGoaltends,on,Corner3PctBlocked,Clear Path Fouls
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,80142.0,1336,129.0,2547,2537,653,743,285.0,5084,79.0,132.0,6.0,11.0,17.0,33.0,36.0,104.0,72.0,189.0,14.0,35.0,1.0,4.0,3.0,10.0,55.0,152.0,6.0,12.0,23.0,61.0,187.0,425.0,69.0,187.0,213.0,794.0,2617,14.0,26.0,7.0,16.0,10.0,59.0,50.0,111.0,26.0,71.0,89.0,267.0,126.0,248.0,129.0,78.0,4.0,2.0,150.0,55.0,39.0,3.0,179.0,21.0,200.0,12.0,9.0,87.0,27.0,65.0,421.0,2.0,20.0,1.0,28.0,61.0,1.0,90.0,23.0,113,8.0,38.0,26.0,12.0,48.0,5.0,23.0,30.0,5.0,25.0,7.0,78.0,5.0,16.0,38.0,1.0,92.0,5.0,7.0,196.0,1.0,4.0,8.0,8.0,263.0,20.0,1.0,17.0,96.0,8.0,26.0,16.0,1.0,1.0,7.0,4.0,5.0,17.0,14.0,266.0,651,14.0,24.0,0.33689839572192515,0.34054054054054056,0.6231884057971014,0.3689839572192513,0.4375,0.36619718309859156,0.372972972972973,0.44,0.5384615384615384,0.45045045045045046,0.47467320261437906,0.5833333333333334,0.489010989010989,0.5402219140083218,0.6413043478260869,0.5625,0.3055555555555556,0.016042780748663103,0.09176470588235294,0.11363636363636363,0.18269230769230768,0.026455026455026454,0.019736842105263157,27.86885245901639,0.6153846153846154,0.011235955056179775,0.013888888888888888,0.06594594594594595,0.021344717182497332,0.09003215434083602,0.008695652173913044,0.07200647249190939,0.018851756640959727,0.03524229074889868,0.03666666666666667,0.0024390243902439024,0.0056179775280898875,0.019230769230769232,0.03345724907063197,0.0657439446366782,0.08991825613079019,0.09274193548387097,0.07936507936507936,0.026845637583892617,0.8235294117647058,0.21568627450980393,0.5984848484848485,0.6752136752136753,0.35443037974683544,0.16993464052287582,0.34615384615384615,0.4235294117647059,0.19444444444444445,0.3088235294117647,0.38095238095238093,0.391304347826087,0.3888888888888889,0.05718954248366013,0.4,0.4,1.0,0.24836601307189543,0.3618421052631579,0.3691275167785235,0.5272727272727272,0.2619047619047619,0.5454545454545454,0.3333333333333333,0.09523809523809523,0.25,1.0,0.2857142857142857,0.5,1.0,0.1813186813186813,0.5151515151515151,0.054945054945054944,0.3,0.33516483516483514,0.3770491803278688,0.5212418300653595,0.36666666666666664,0.48293511513157905,0.5199364864864865,0.4646663888888887,0.14964028776978416,0.19161676646706588,0.041237113402061855,0.0743073047858942,0.336272040302267,10.741882352941172,25.895187165775408,0.2563800549666274,,,,,,,,True,,
1499,1610612755,Tony Battie,Tony Battie,1499,PHI,13037.0,217,-18.0,410,405,97,116,42.0,815,10.0,15.0,4.0,5.0,,2.0,5.0,16.0,10.0,27.0,,,,,,,1.0,2.0,,,,,25.0,58.0,1.0,2.0,3.0,56.0,398,4.0,6.0,,,2.0,10.0,2.0,8.0,,,1.0,5.0,38.0,12.0,3.0,,8.0,,2.0,1.0,1.0,,6.0,,6.0,,,2.0,2.0,2.0,12.0,1.0,8.0,,13.0,33.0,6.0,52.0,9.0,61,,1.0,1.0,,2.0,1.0,2.0,2.0,,,,4.0,,,23.0,,32.0,,,9.0,,3.0,1.0,,6.0,2.0,,,4.0,,,11.0,,,8.0,,3.0,11.0,5.0,5.0,97,2.0,,0.76,0.9047619047619048,1.0,0.5,,,0.5,0.43103448275862066,0.6666666666666666,0.25,0.44166666666666665,0.6666666666666666,0.25,0.45161290322580644,0.7142857142857143,0.2777777777777778,0.03333333333333333,,0.017241379310344827,,0.0625,,,14.56953642384106,0.5,0.3333333333333333,,0.22448979591836735,0.0449438202247191,0.20967741935483872,0.02631578947368421,0.22009569377990432,0.041666666666666664,0.058823529411764705,0.06451612903225806,0.024390243902439025,,0.14285714285714285,0.15789473684210525,0.2857142857142857,0.22388059701492538,0.20408163265306123,0.23076923076923078,,0.45454545454545453,0.25,0.6666666666666666,0.6666666666666666,0.5,0.26666666666666666,0.3125,0.3333333333333333,0.8,0.45,0.37037037037037035,0.37037037037037035,1.0,,,,,0.03333333333333333,0.5,0.5,1.0,0.8333333333333334,0.8,,,,,,,,0.25,,,,,,0.2833333333333333,0.5,0.44871249999999996,0.5500166666666667,0.42888750000000003,0.06451612903225806,0.06666666666666667,,0.17857142857142858,0.08928571428571429,11.56206896551724,27.85,0.23658536585365852,4.0,1.0,1.0,,,,,True,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,65884.0,1098,162.0,2082,2071,607,693,239.0,4153,56.0,87.0,19.0,31.0,11.0,17.0,91.0,161.0,45.0,99.0,,,,,,,,,,,,,192.0,347.0,,,84.0,468.0,2148,35.0,62.0,,,18.0,88.0,40.0,87.0,,,37.0,117.0,238.0,146.0,,,48.0,,,,17.0,,29.0,14.0,43.0,12.0,2.0,14.0,3.0,12.0,100.0,10.0,77.0,3.0,47.0,118.0,14.0,179.0,90.0,269,8.0,34.0,22.0,12.0,14.0,,5.0,14.0,2.0,9.0,5.0,28.0,6.0,6.0,52.0,1.0,106.0,1.0,3.0,87.0,2.0,16.0,,1.0,105.0,8.0,,,42.0,,15.0,45.0,1.0,1.0,27.0,3.0,15.0,46.0,27.0,117.0,605,13.0,12.0,0.6197916666666666,0.7083333333333334,,,,,,0.553314121037464,0.5645161290322581,0.45977011494252873,0.553314121037464,0.5645161290322581,0.45977011494252873,0.5909090909090909,0.6027397260273972,0.5416666666666666,,,0.04899135446685879,0.12643678160919541,0.031055900621118012,0.010101010101010102,,18.0,0.5,0.23333333333333334,0.04918032786885246,0.1659634317862166,0.10576923076923077,0.18951612903225806,0.04716981132075472,0.17205422314911367,0.0925531914893617,0.140625,0.1417004048582996,0.05190311418685121,0.056962025316455694,0.018518518518518517,0.1889400921658986,0.14220183486238533,0.16666666666666666,0.15979381443298968,0.2962962962962963,0.05925925925925926,0.5869565217391305,0.2507204610951009,0.6436781609195402,0.7368421052631579,0.5357142857142857,0.46397694524495675,0.5652173913043478,0.5833333333333334,0.5494505494505495,0.28530259365994237,0.45454545454545453,0.45918367346938777,0.8666666666666667,,,,,,,,,0.5,0.6129032258064516,,,,,,,,0.19540229885057472,0.6470588235294118,,,,,0.2507204610951009,,0.4533181556195967,0.5196927272727273,0.4481540229885056,0.11023622047244094,0.11023622047244094,,0.18803418803418803,0.25,9.622190201729106,,0.2915465898174832,9.0,3.0,4.0,,,,,True,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,128098.0,2135,161.0,4070,4095,1087,1261,454.0,8165,308.0,435.0,64.0,97.0,58.0,83.0,70.0,189.0,74.0,201.0,1.0,6.0,,1.0,,3.0,5.0,16.0,1.0,3.0,3.0,7.0,452.0,825.0,6.0,22.0,123.0,1045.0,4236,69.0,124.0,1.0,4.0,20.0,161.0,87.0,158.0,3.0,10.0,36.0,219.0,598.0,306.0,15.0,3.0,102.0,1.0,15.0,5.0,42.0,,58.0,24.0,82.0,19.0,5.0,32.0,8.0,18.0,188.0,24.0,128.0,1.0,70.0,184.0,27.0,281.0,153.0,434,19.0,90.0,54.0,36.0,48.0,4.0,19.0,51.0,11.0,29.0,16.0,99.0,4.0,18.0,84.0,3.0,170.0,9.0,8.0,171.0,15.0,13.0,12.0,3.0,174.0,32.0,,,93.0,,10.0,26.0,,,19.0,,7.0,26.0,14.0,219.0,1082,17.0,5.0,0.661504424778761,0.7456359102244389,0.8333333333333334,0.2727272727272727,0.25,0.3,0.2857142857142857,0.5478787878787879,0.5564516129032258,0.5506329113924051,0.5442739079102715,0.55078125,0.5446428571428571,0.5691721132897604,0.579136690647482,0.5855614973262032,0.025974025974025976,,0.05090909090909091,0.052873563218390804,0.09523809523809523,0.004975124378109453,,22.16169100021791,0.48484848484848486,0.20149253731343283,0.008547008547008548,0.13012729844413012,0.08672086720867209,0.13806706114398423,0.06315789473684211,0.13222280062467465,0.08189655172413793,0.1134020618556701,0.10272536687631027,0.057283142389525366,0.06551724137931035,0.05555555555555555,0.125,0.1383219954648526,0.12746858168761221,0.14004914004914004,0.13,0.05539358600583091,0.5384615384615384,0.51357733175915,0.7080459770114943,0.7475728155339806,0.685064935064935,0.2231404958677686,0.37037037037037035,0.4093567251461988,0.5714285714285714,0.23730814639905548,0.3681592039800995,0.37,0.6486486486486487,0.0070838252656434475,0.16666666666666666,0.16666666666666666,1.0,0.018890200708382526,0.3125,0.3125,0.8,0.7578125,0.6597938144329897,0.125,0.0078125,,,0.0234375,0.3333333333333333,1.0,0.49404761904761907,0.6987951807228916,0.017857142857142856,,0.041666666666666664,0.42857142857142855,0.5395513577331759,0.3333333333333333,0.526311111111111,0.5595202702702704,0.5182395209580838,0.10242290748898679,0.10496613995485328,,0.15406698564593302,0.20956937799043063,6.753818181818183,26.677272727272726,0.2670761670761671,14.0,1.0,3.0,3.0,,,,True,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,75695.0,1262,125.0,2420,2436,708,825,254.0,4856,71.0,124.0,5.0,12.0,23.0,33.0,37.0,86.0,38.0,92.0,4.0,21.0,,1.0,,6.0,19.0,77.0,1.0,5.0,6.0,24.0,146.0,302.0,23.0,98.0,87.0,448.0,2581,11.0,23.0,1.0,6.0,5.0,30.0,46.0,86.0,6.0,30.0,32.0,142.0,72.0,220.0,39.0,30.0,4.0,1.0,76.0,19.0,16.0,4.0,199.0,39.0,238.0,26.0,13.0,100.0,36.0,63.0,515.0,5.0,17.0,1.0,28.0,65.0,5.0,98.0,23.0,121,8.0,47.0,28.0,19.0,65.0,7.0,40.0,23.0,,25.0,7.0,88.0,5.0,25.0,36.0,,94.0,2.0,2.0,84.0,1.0,1.0,7.0,,108.0,18.0,,2.0,45.0,,17.0,13.0,1.0,,5.0,5.0,3.0,14.0,8.0,142.0,703,22.0,12.0,0.2465753424657534,0.25,0.5652173913043478,0.23469387755102042,0.16666666666666666,0.2,0.23711340206185566,0.48344370860927155,0.4782608695652174,0.5348837209302325,0.45125,0.43103448275862066,0.47413793103448276,0.5033783783783784,0.4838709677419355,0.5298507462686567,0.245,0.04081632653061224,0.052980132450331126,0.07258064516129033,0.05813953488372093,0.021739130434782608,0.05194805194805195,19.521178637200737,0.7386363636363636,0.06172839506172839,0.014925373134328358,0.08104738154613467,0.02063106796116505,0.09120521172638436,0.02109704641350211,0.08385933273219116,0.020735155513666354,0.008733624454148471,0.0299625468164794,0.021341463414634148,0.01639344262295082,0.037037037037037035,0.059322033898305086,0.07720588235294118,0.10204081632653061,0.1,0.05263157894736842,0.0392156862745098,0.5714285714285714,0.31,0.5725806451612904,0.6173913043478261,0.23943661971830985,0.215,0.43023255813953487,0.4567901234567901,0.13513513513513514,0.23,0.41304347826086957,0.4222222222222222,0.3684210526315789,0.0525,0.19047619047619047,0.19047619047619047,1.0,0.1925,0.24675324675324675,0.2602739726027397,0.47368421052631576,0.41379310344827586,0.4166666666666667,0.4,0.034482758620689655,,,0.1724137931034483,0.2,1.0,0.28448275862068967,0.696969696969697,0.05172413793103448,,0.20689655172413793,0.25,0.555,0.25,0.4925281954887217,0.4553000000000001,0.48452217391304336,0.1053864168618267,0.13677811550151975,,0.06696428571428571,0.3169642857142857,8.679470198675492,25.36836734693878,0.29256198347107437,2.0,,,,1.0,1.0,1.0,True,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,75365.0,1256,63.0,2379,2404,563,642,287.0,4783,48.0,79.0,9.0,16.0,11.0,17.0,33.0,94.0,61.0,163.0,5.0,11.0,,1.0,2.0,2.0,7.0,20.0,,3.0,1.0,9.0,142.0,336.0,12.0,31.0,74.0,394.0,2477,17.0,41.0,,4.0,8.0,42.0,31.0,75.0,3.0,11.0,23.0,94.0,134.0,150.0,24.0,12.0,14.0,1.0,19.0,7.0,30.0,,96.0,16.0,112.0,9.0,7.0,55.0,8.0,33.0,240.0,3.0,26.0,,28.0,136.0,11.0,175.0,29.0,204,6.0,36.0,16.0,20.0,37.0,8.0,27.0,19.0,3.0,10.0,1.0,56.0,4.0,12.0,67.0,2.0,101.0,,4.0,69.0,,3.0,4.0,1.0,93.0,11.0,,4.0,38.0,,12.0,6.0,,,1.0,1.0,4.0,6.0,3.0,94.0,560,7.0,9.0,0.47183098591549294,0.4962962962962963,0.6666666666666666,0.3870967741935484,,0.2727272727272727,0.4,0.4226190476190476,0.4146341463414634,0.41333333333333333,0.4359673024523161,0.37777777777777777,0.4127906976744186,0.4802955665024631,0.42,0.465,0.08446866485013624,,0.08928571428571429,0.1518987341772152,0.10638297872340426,0.049079754601226995,,17.00479527849502,0.6607142857142857,0.14864864864864866,,0.16346153846153846,0.028384279475982533,0.09427609427609428,0.015463917525773196,0.14526129317980513,0.026126126126126126,0.038461538461538464,0.026143790849673203,0.023936170212765957,0.02054794520547945,,0.13877551020408163,0.184,0.1661721068249258,0.08225108225108226,0.13636363636363635,0.03389830508474576,0.5,0.21525885558583105,0.6075949367088608,0.7164179104477612,0.375,0.2561307901907357,0.35106382978723405,0.39285714285714285,0.24242424242424243,0.444141689373297,0.37423312883435583,0.3935483870967742,0.6721311475409836,0.02997275204359673,0.45454545454545453,0.45454545454545453,1.0,0.05449591280653951,0.35,0.35,0.42857142857142855,0.35555555555555557,0.5625,0.1111111111111111,0.022222222222222223,,,0.06666666666666667,,,0.19767441860465115,0.6470588235294118,0.023255813953488372,1.0,0.10465116279069768,0.1111111111111111,0.2997275204359673,0.3684210526315789,0.45655424657534255,0.4925190476190478,0.4504797619047619,0.09644670050761421,0.1046831955922865,,0.1065989847715736,0.23857868020304568,11.271428571428572,26.532258064516135,0.23665405632618747,2.0,,3.0,,,,,True,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,65514.0,1092,149.0,2086,2106,595,698,216.0,4192,61.0,85.0,9.0,12.0,17.0,28.0,11.0,41.0,46.0,111.0,7.0,20.0,,,3.0,4.0,16.0,62.0,2.0,4.0,4.0,21.0,118.0,237.0,23.0,82.0,112.0,417.0,2129,12.0,21.0,2.0,4.0,7.0,37.0,35.0,74.0,7.0,25.0,51.0,142.0,96.0,140.0,57.0,12.0,14.0,2.0,60.0,16.0,8.0,,147.0,24.0,171.0,16.0,8.0,86.0,20.0,41.0,366.0,5.0,23.0,,40.0,105.0,18.0,163.0,28.0,191,3.0,42.0,25.0,17.0,26.0,10.0,16.0,31.0,6.0,10.0,6.0,57.0,2.0,16.0,25.0,,44.0,3.0,4.0,124.0,1.0,4.0,3.0,,154.0,10.0,1.0,,65.0,2.0,15.0,19.0,1.0,1.0,8.0,6.0,5.0,20.0,9.0,140.0,590,3.0,12.0,0.4067796610169492,0.43243243243243246,0.8260869565217391,0.2804878048780488,0.5,0.28,0.2875,0.4978902953586498,0.5714285714285714,0.47297297297297297,0.4780564263322884,0.6,0.4595959595959596,0.5346153846153846,0.6166666666666667,0.5378787878787878,0.25705329153605017,,0.03375527426160337,0.058823529411764705,0.024390243902439025,0.018018018018018018,,19.09246575342466,0.45614035087719296,0.2535211267605634,,0.14809590973201692,0.03194444444444444,0.14925373134328357,0.024390243902439025,0.14841351074718526,0.03027027027027027,0.03804347826086957,0.03571428571428571,0.02564102564102564,0.013245033112582781,0.05555555555555555,0.09405940594059406,0.1493212669683258,0.1853146853146853,0.15348837209302327,0.1320754716981132,0.018633540372670808,0.45,0.2664576802507837,0.7176470588235294,0.7625,0.5901639344262295,0.12852664576802508,0.2682926829268293,0.275,,0.34796238244514105,0.4144144144144144,0.42201834862385323,0.2608695652173913,0.06269592476489028,0.35,0.35,1.0,0.19435736677115986,0.25806451612903225,0.25806451612903225,0.75,0.48,0.75,,,,,0.16,0.5,1.0,0.2828282828282828,0.6071428571428571,0.04040404040404041,0.75,0.21212121212121213,0.19047619047619047,0.5235109717868338,0.26666666666666666,0.4951329113924051,0.5091818181818183,0.4602438144329896,0.17866666666666667,0.2226027397260274,0.024096385542168676,0.08872901678657075,0.3405275779376499,10.702953586497895,26.468292682926826,0.28523489932885904,2.0,1.0,,2.0,,,,True,,
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,20918.0,349,-25.0,654,660,184,203,72.0,1314,27.0,46.0,10.0,21.0,3.0,7.0,9.0,31.0,15.0,36.0,1.0,2.0,,,,,,5.0,,,,3.0,51.0,113.0,1.0,7.0,11.0,116.0,709,11.0,25.0,,,1.0,23.0,9.0,17.0,,3.0,4.0,22.0,70.0,32.0,3.0,,18.0,1.0,4.0,,7.0,,22.0,3.0,25.0,2.0,1.0,9.0,4.0,9.0,53.0,4.0,24.0,,14.0,45.0,4.0,63.0,28.0,91,1.0,6.0,5.0,1.0,9.0,1.0,4.0,5.0,1.0,5.0,1.0,14.0,1.0,2.0,33.0,,48.0,1.0,,20.0,,,2.0,,24.0,4.0,,,12.0,,2.0,14.0,,,8.0,,6.0,14.0,7.0,22.0,184,5.0,1.0,0.6862745098039216,0.8333333333333334,1.0,0.14285714285714285,,,0.16666666666666666,0.45132743362831856,0.44,0.5294117647058824,0.4375,0.44,0.45,0.4461538461538462,0.4423076923076923,0.44,0.058333333333333334,,0.061946902654867256,0.13043478260869565,0.03225806451612903,,,19.618528610354225,0.6428571428571429,0.2,,0.1956521739130435,0.09486166007905138,0.16666666666666666,0.06349206349206349,0.18789808917197454,0.08860759493670886,0.08860759493670886,0.1125,0.0851063829787234,0.08163265306122448,,0.24285714285714285,0.18840579710144928,0.16483516483516483,0.16901408450704225,0.15384615384615385,0.01694915254237288,0.5,0.38333333333333336,0.5869565217391305,0.675,0.5925925925925926,0.25833333333333336,0.2903225806451613,0.3,0.6666666666666666,0.3,0.4166666666666667,0.4166666666666667,0.8666666666666667,0.016666666666666666,0.5,0.5,1.0,0.041666666666666664,,,,0.84,0.47619047619047616,0.1,,,,,,,0.35,0.42857142857142855,,,0.15,,0.44166666666666665,,0.4817190677966102,0.5484863636363635,0.48523888888888894,0.09375,0.09917355371900827,,0.19827586206896552,0.1896551724137931,8.804424778761062,34.25714285714286,0.28134556574923547,5.0,1.0,,1.0,,,,True,,
201578,1610612755,Marreese Speights,Marreese Speights,201578,PHI,29383.0,490,49.0,930,951,177,224,102.0,1881,47.0,70.0,21.0,31.0,14.0,21.0,5.0,33.0,46.0,93.0,,,,,,,1.0,3.0,,,,,98.0,196.0,1.0,3.0,42.0,241.0,944,25.0,39.0,,,12.0,62.0,21.0,43.0,,,6.0,48.0,122.0,74.0,3.0,,40.0,1.0,2.0,1.0,9.0,,17.0,,17.0,,,11.0,2.0,4.0,34.0,7.0,40.0,,21.0,79.0,7.0,107.0,47.0,154,4.0,7.0,5.0,2.0,12.0,3.0,4.0,13.0,2.0,8.0,1.0,25.0,9.0,3.0,51.0,2.0,89.0,,6.0,56.0,2.0,12.0,10.0,,57.0,3.0,,,26.0,,4.0,14.0,,,12.0,,2.0,14.0,5.0,48.0,177,5.0,3.0,0.6224489795918368,0.782051282051282,1.0,0.3333333333333333,,,0.5,0.5,0.6410256410256411,0.4883720930232558,0.5,0.6410256410256411,0.4883720930232558,0.5331858407079646,0.6739130434782609,0.5,0.01507537688442211,,0.04591836734693878,0.05714285714285714,0.09090909090909091,0.021505376344086023,,23.768939393939394,0.48,0.22580645161290322,,0.2206703910614525,0.11267605633802817,0.18584070796460178,0.12962962962962962,0.21231422505307856,0.11491442542787286,0.20833333333333334,0.09345794392523364,0.06578947368421052,0.125,0.14285714285714285,0.1935483870967742,0.22950819672131148,0.23076923076923078,0.20652173913043478,0.09523809523809523,0.044444444444444446,0.35714285714285715,0.35175879396984927,0.6714285714285714,0.7121212121212122,0.5106382978723404,0.1658291457286432,0.15151515151515152,0.16666666666666666,0.2,0.46733668341708545,0.4946236559139785,0.5054945054945055,0.782608695652174,,,,,0.01507537688442211,0.3333333333333333,0.3333333333333333,1.0,0.7948717948717948,0.6774193548387096,0.047619047619047616,,,,,,,0.4883720930232558,0.6666666666666666,,,,,0.36683417085427134,0.5,0.4830628787878786,0.5710729729729731,0.5203604651162791,0.11711711711711711,0.1187214611872146,,0.2572614107883817,0.1991701244813278,10.29795918367347,36.13333333333333,0.19032258064516128,6.0,,4.0,,1.0,,,True,,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,49908.0,832,53.0,1594,1637,454,556,177.0,3231,19.0,31.0,1.0,2.0,3.0,6.0,4.0,12.0,14.0,25.0,9.0,28.0,,,4.0,13.0,34.0,82.0,3.0,3.0,13.0,29.0,37.0,68.0,43.0,110.0,56.0,259.0,1680,1.0,4.0,3.0,3.0,4.0,15.0,6.0,23.0,17.0,42.0,23.0,86.0,66.0,8.0,123.0,6.0,,,82.0,34.0,5.0,2.0,26.0,6.0,32.0,3.0,3.0,11.0,9.0,6.0,70.0,2.0,8.0,,23.0,37.0,4.0,64.0,10.0,74,3.0,27.0,14.0,13.0,15.0,2.0,11.0,11.0,4.0,4.0,3.0,26.0,1.0,6.0,19.0,,45.0,1.0,,43.0,,2.0,5.0,,65.0,3.0,,11.0,14.0,1.0,13.0,1.0,,,,,1.0,1.0,,81.0,451,6.0,7.0,0.8918918918918919,0.8918918918918919,0.9534883720930233,0.39090909090909093,1.0,0.40476190476190477,0.39090909090909093,0.5441176470588235,0.25,0.2608695652173913,0.5702247191011236,0.7857142857142857,0.4846153846153846,0.6182266009852216,0.8333333333333334,0.5454545454545454,0.6179775280898876,0.01818181818181818,0.07352941176470588,0.03225806451612903,0.16666666666666666,0.08,0.024390243902439025,12.75766016713092,0.5769230769230769,0.07692307692307693,,0.06839186691312385,0.014388489208633094,0.11557788944723618,0.012345679012345678,0.08108108108108109,0.013927576601671309,0.03048780487804878,,0.013636363636363636,0.015873015873015872,,0.08045977011494253,0.04938271604938271,0.07317073170731707,0.11180124223602485,0.13157894736842105,0.033707865168539325,,0.17415730337078653,0.6129032258064516,0.6333333333333333,0.8421052631578947,0.06741573033707865,0.3333333333333333,0.4,1.0,0.1404494382022472,0.56,0.6086956521739131,0.9285714285714286,0.15730337078651685,0.32142857142857145,0.32142857142857145,0.8888888888888888,0.4606741573033708,0.4146341463414634,0.425,0.9705882352941176,0.2857142857142857,0.5,1.0,,,,0.42857142857142855,1.0,1.0,0.09230769230769231,0.5,0.2,0.3076923076923077,0.4461538461538462,0.4482758620689655,0.7921348314606742,0.4146341463414634,0.5432223163841808,0.559875,0.5021284615384615,0.07894736842105263,0.17721518987341772,0.009009009009009009,0.05791505791505792,0.33204633204633205,8.558823529411763,25.051818181818184,0.2848180677540778,1.0,,,,1.0,,,True,,
