EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,PtsUnassisted3s,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,3pt And 1 Free Throw Trips,on
101106,1610612749,Andrew Bogut,Andrew Bogut,101106,MIL,48365.0,806,14,1497,1487,302,298,188.0,2984,83.0,129.0,26.0,44.0,9.0,19.0,41.0,113.0,6.0,2.0,1.0,124.0,248.0,2.0,37.0,285.0,1531,29.0,50.0,7.0,65.0,14.0,39.0,1.0,16.0,44.0,124.0,124.0,50.0,2.0,14.0,34.0,10.0,44.0,7.0,3.0,22.0,3.0,9.0,98.0,8.0,66.0,39.0,131.0,12.0,182.0,74.0,256.0,9.0,14.0,11.0,3.0,22.0,4.0,13.0,16.0,1.0,9.0,3.0,38.0,3.0,9.0,44.0,3.0,78.0,1.0,5.0,4.0,97.0,9.0,8.0,4.0,92.0,6.0,36.0,13.0,57.0,37.0,3.0,17.0,57.0,34.0,1.0,1.0,2.0,1.0,44.0,299,3.0,13.0,0.5,0.6262626262626263,0.5,0.58,0.358974358974359,0.496,0.58,0.35,0.4863481228668942,0.5416666666666666,0.38596491228070173,0.008,0.056451612903225805,0.06976744186046512,0.04424778761061947,19.311551925320884,0.5789473684210527,0.35294117647058826,0.2381818181818182,0.11764705882352941,0.2532467532467532,0.046511627906976744,0.24147727272727273,0.1009549795361528,0.17714285714285713,0.06097560975609756,0.11261261261261261,0.031746031746031744,0.08695652173913043,0.23870967741935484,0.23214285714285715,0.2422907488986784,0.2818181818181818,0.18181818181818182,0.08181818181818182,0.5964912280701754,0.516,0.6434108527131783,0.6916666666666667,0.5180722891566265,0.452,0.36283185840707965,0.37962962962962965,0.4634146341463415,0.024,0.008,0.88,0.5909090909090909,0.038461538461538464,0.475,0.47368421052631576,0.025,0.524,0.4967677999999999,0.5847340909090909,0.4742799999999999,0.12857142857142856,0.12949640287769784,0.22807017543859648,0.1543859649122807,4.431854838709678,31.799999999999997,0.2017368069472278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,90316.0,1505,57,2835,2821,662,679,359.0,5656,81.0,144.0,32.0,62.0,17.0,31.0,16.0,60.0,182.0,105.0,32.0,185.0,386.0,121.0,93.0,571.0,2912,45.0,90.0,15.0,120.0,36.0,76.0,35.0,47.0,155.0,260.0,110.0,66.0,103.0,29.0,37.0,19.0,56.0,9.0,10.0,18.0,3.0,16.0,131.0,25.0,75.0,61.0,171.0,28.0,260.0,105.0,365.0,14.0,51.0,28.0,23.0,24.0,5.0,16.0,39.0,4.0,8.0,5.0,63.0,4.0,6.0,93.0,5.0,159.0,6.0,13.0,11.0,135.0,16.0,19.0,31.0,104.0,7.0,36.0,15.0,24.0,21.0,,3.0,24.0,17.0,1.0,,5.0,5.0,155.0,657,10.0,14.0,0.7027027027027027,0.8552631578947368,0.4792746113989637,0.5,0.47368421052631576,0.4714003944773176,0.5198019801980198,0.4864864864864865,0.5153429602888087,0.5504587155963303,0.5783582089552238,0.23865877712031558,0.07512953367875648,0.10416666666666667,0.18333333333333332,18.95545314900154,0.38095238095238093,0.3783783783783784,0.17775467775467776,0.0715648854961832,0.1955128205128205,0.07225433526011561,0.18210361067503925,0.07173601147776183,0.10576923076923077,0.06688963210702341,0.05034324942791762,0.0694980694980695,0.08045977011494253,0.1018867924528302,0.21333333333333335,0.20151133501259447,0.1902654867256637,0.20930232558139536,0.056910569105691054,0.7083333333333334,0.28402366863905326,0.5625,0.627906976744186,0.5185185185185185,0.11834319526627218,0.26666666666666666,0.32653061224489793,0.625,0.358974358974359,0.20710059171597633,0.6138613861386139,0.5161290322580645,0.03125,0.27927927927927926,0.5483870967741935,0.2882882882882883,0.5226824457593688,0.504453976143141,0.5650987012987014,0.4880962616822432,0.07235621521335807,0.08674698795180723,0.21015761821366025,0.2714535901926445,10.647668393782384,26.027272727272717,0.23350970017636685,88.0,8.0,16.0,1.0,2.0,3.0,28.0,5.0,10.0,10.0,36.0,5.0,11.0,12.0,108.0,2.0,28.0,3.0,5.0,2.0,1.0,3.0,1.0,0.2975206611570248,0.45454545454545453,0.34285714285714286,0.3025210084033613,0.024793388429752067,0.016483516483516484,0.0625,0.01904761904761905,0.04950495049504951,0.4835164835164835,0.49162011173184356,0.8863636363636364,0.03155818540433925,0.5,0.5333333333333333,1.0,0.26666666666666666,0.27184466019417475,1.0,0.009900990099009901,0.09900990099009901,0.5,1.0,0.02702702702702703,0.6666666666666666,0.3125,0.27184466019417475,0.024193548387096774,,,,,,,,,,,True
1863,1610612749,Earl Boykins,Earl Boykins,1863,MIL,16997.0,283,21,529,524,157,153,63.0,1053,5.0,9.0,,,3.0,3.0,17.0,33.0,42.0,23.0,7.0,43.0,84.0,28.0,19.0,132.0,539,4.0,7.0,1.0,9.0,11.0,24.0,12.0,12.0,46.0,12.0,74.0,2.0,22.0,3.0,39.0,18.0,57.0,10.0,8.0,9.0,5.0,25.0,132.0,2.0,5.0,2.0,9.0,,11.0,7.0,18.0,4.0,10.0,1.0,9.0,10.0,1.0,9.0,4.0,1.0,1.0,2.0,14.0,,3.0,5.0,,13.0,,,,23.0,1.0,,,22.0,,5.0,4.0,,,,,,,,,,,44.0,155,,3.0,0.13953488372093023,0.14285714285714285,0.5119047619047619,0.5714285714285714,0.4583333333333333,0.5044642857142857,0.4444444444444444,0.4722222222222222,0.5289256198347108,0.45,0.5238095238095238,0.25,0.03571428571428571,0.2222222222222222,,22.42524916943522,0.7142857142857143,,0.04838709677419355,0.02702702702702703,0.0392156862745098,0.030303030303030304,0.046413502109704644,0.027888446215139442,,0.031746031746031744,0.0379746835443038,0.038461538461538464,,0.08333333333333333,0.03389830508474576,0.0379746835443038,0.047619047619047616,,0.07407407407407407,,0.08035714285714286,0.5555555555555556,0.7142857142857143,0.4,0.29464285714285715,0.5151515151515151,0.5151515151515151,0.17647058823529413,0.375,0.20535714285714285,,,,0.08333333333333333,1.0,0.19444444444444445,0.33035714285714285,0.43973963963963975,0.45019444444444445,0.4416847222222222,0.042735042735042736,0.056179775280898875,0.06818181818181818,0.3484848484848485,12.415476190476191,26.68571428571429,0.29678638941398866,21.0,1.0,5.0,2.0,1.0,5.0,8.0,,,3.0,9.0,,2.0,4.0,27.0,1.0,8.0,2.0,,,,,1.0,0.32142857142857145,,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.023809523809523808,0.2,0.043478260869565216,,0.5,0.5121951219512195,0.047619047619047616,0.044642857142857144,0.2,0.25,1.0,0.34782608695652173,0.36363636363636365,1.0,0.2222222222222222,,,,0.1388888888888889,0.2,0.42857142857142855,0.36363636363636365,,4.0,,,,,,,,,,True
1894,1610612749,Corey Maggette,Corey Maggette,1894,MIL,40576.0,676,24,1285,1281,280,244,146.0,2566,45.0,79.0,5.0,12.0,11.0,20.0,9.0,26.0,133.0,23.0,5.0,112.0,238.0,36.0,140.0,406.0,1354,13.0,28.0,10.0,36.0,23.0,54.0,6.0,27.0,76.0,136.0,88.0,4.0,21.0,18.0,27.0,14.0,41.0,6.0,8.0,12.0,6.0,9.0,96.0,5.0,13.0,16.0,58.0,6.0,80.0,18.0,98.0,1.0,13.0,9.0,4.0,25.0,,15.0,27.0,3.0,10.0,7.0,52.0,2.0,9.0,28.0,,73.0,5.0,4.0,9.0,104.0,,3.0,7.0,164.0,13.0,77.0,8.0,3.0,2.0,,1.0,4.0,4.0,,,1.0,,76.0,280,7.0,6.0,0.6071428571428571,0.6181818181818182,0.47058823529411764,0.4642857142857143,0.42592592592592593,0.4854014598540146,0.4642857142857143,0.4083333333333333,0.5821325648414986,0.5454545454545454,0.5067567567567568,0.13138686131386862,0.07563025210084033,0.20253164556962025,0.07692307692307693,27.3850377487989,0.4807692307692308,0.17142857142857143,0.1286031042128603,0.02850877192982456,0.12698412698412698,0.03424657534246575,0.12824956672443674,0.029900332225913623,0.0410958904109589,,0.035175879396984924,0.046296296296296294,,0.09523809523809523,0.10948905109489052,0.16489361702127658,0.15555555555555556,0.05555555555555555,0.0078125,1.0,0.28832116788321166,0.569620253164557,0.7142857142857143,0.5555555555555556,0.0948905109489051,0.34615384615384615,0.375,0.4444444444444444,0.4854014598540146,0.08394160583941605,0.42857142857142855,0.4166666666666667,0.2,0.3333333333333333,0.55,0.08333333333333333,0.4197080291970803,0.5054292279411764,0.49755217391304346,0.4970353448275862,0.23008849557522124,0.25496688741721857,0.08866995073891626,0.18719211822660098,11.718067226890756,25.936111111111114,0.2178988326848249,58.0,2.0,13.0,,,1.0,12.0,,,1.0,14.0,,,1.0,42.0,2.0,12.0,,,2.0,4.0,1.0,1.0,0.3888888888888889,,0.16666666666666666,0.4117647058823529,,,,,,0.43609022556390975,0.43609022556390975,0.6724137931034483,0.04744525547445255,0.15384615384615385,0.15384615384615385,1.0,0.5217391304347826,0.5217391304347826,1.0,,,,,0.016666666666666666,,0.2,0.5714285714285714,0.02702702702702703,4.0,1.0,1.0,,,,,,,,True
201604,1610612749,Chris Douglas-Roberts,Chris Douglas-Roberts,201604,MIL,27054.0,451,16,850,849,187,200,92.0,1699,30.0,46.0,1.0,1.0,3.0,5.0,11.0,29.0,42.0,7.0,2.0,59.0,117.0,25.0,41.0,177.0,855,3.0,7.0,2.0,8.0,9.0,16.0,7.0,5.0,29.0,68.0,50.0,2.0,7.0,14.0,18.0,7.0,25.0,5.0,2.0,6.0,2.0,10.0,57.0,,4.0,11.0,34.0,1.0,46.0,4.0,50.0,2.0,18.0,12.0,6.0,9.0,1.0,2.0,12.0,2.0,7.0,,21.0,1.0,2.0,14.0,1.0,34.0,2.0,1.0,4.0,43.0,,1.0,,51.0,9.0,30.0,,4.0,4.0,,,4.0,2.0,,,,,29.0,187,3.0,,0.576271186440678,0.5862068965517241,0.5042735042735043,0.42857142857142855,0.5625,0.4788732394366197,0.3333333333333333,0.5217391304347826,0.5429447852760736,0.4,0.5576923076923077,0.176056338028169,0.11965811965811966,0.15217391304347827,0.20689655172413793,19.348054679284964,0.42857142857142855,0.043478260869565216,0.11604095563139932,0.013289036544850499,0.11702127659574468,,0.11627906976744186,0.01015228426395939,0.025,0.010752688172043012,0.0078125,,,0.0875,0.11224489795918367,0.1391304347826087,0.1323529411764706,0.07692307692307693,0.031746031746031744,0.5,0.323943661971831,0.6521739130434783,0.7692307692307693,0.6,0.20422535211267606,0.3793103448275862,0.4782608695652174,0.45454545454545453,0.29577464788732394,0.04929577464788732,0.1111111111111111,1.0,,0.21739130434782608,0.6,0.08695652173913043,0.5,0.5139711267605636,0.453225,0.5103152173913044,0.18404907975460122,0.21739130434782608,0.04519774011299435,0.1638418079096045,9.129059829059829,23.823999999999998,0.22,18.0,6.0,18.0,1.0,2.0,5.0,,,1.0,,6.0,,2.0,2.0,18.0,,,,,2.0,1.0,,1.0,0.24,,0.2857142857142857,0.24,,0.023809523809523808,,,,0.42857142857142855,0.43902439024390244,0.6111111111111112,0.1267605633802817,0.3333333333333333,0.3333333333333333,1.0,,,,0.1111111111111111,0.1111111111111111,,,0.21739130434782608,0.4,,,,,,,,,,,,,,True
2039,1610612749,Keyon Dooling,Keyon Dooling,2039,MIL,50711.0,845,31,1575,1583,315,350,189.0,3158,23.0,34.0,1.0,2.0,3.0,6.0,8.0,24.0,73.0,81.0,16.0,52.0,131.0,110.0,30.0,251.0,1623,3.0,9.0,2.0,17.0,10.0,30.0,23.0,11.0,55.0,50.0,54.0,2.0,81.0,7.0,118.0,23.0,141.0,20.0,3.0,51.0,13.0,54.0,305.0,2.0,2.0,13.0,31.0,1.0,45.0,4.0,49.0,1.0,26.0,12.0,14.0,20.0,10.0,14.0,21.0,7.0,6.0,1.0,41.0,4.0,6.0,18.0,,47.0,,,1.0,50.0,1.0,1.0,12.0,36.0,3.0,9.0,6.0,2.0,2.0,,,2.0,,1.0,,,,54.0,313,6.0,5.0,0.4807692307692308,0.49019607843137253,0.3969465648854962,0.3333333333333333,0.3333333333333333,0.45850622406639,0.39473684210526316,0.41509433962264153,0.484251968503937,0.425,0.4661016949152542,0.45643153526970953,0.05343511450381679,0.058823529411764705,0.08333333333333333,16.434540389972145,0.4878048780487805,0.023809523809523808,0.05719557195571956,0.0035335689045936395,0.07471264367816093,0.0106951871657754,0.061452513966480445,0.005312084993359893,0.005917159763313609,,0.003952569169960474,0.014705882352941176,,0.05921052631578947,0.03409090909090909,0.07476635514018691,0.072,0.08163265306122448,0.007246376811594203,,0.14107883817427386,0.6764705882352942,0.71875,0.5217391304347826,0.0995850622406639,0.3333333333333333,0.36363636363636365,0.25,0.3029045643153527,0.3360995850622407,0.10526315789473684,0.5,,0.11320754716981132,0.5,0.3018867924528302,0.5975103734439834,0.5017716666666665,0.5118653846153847,0.46815471698113204,0.04032258064516129,0.06569343065693431,0.06772908366533864,0.21912350597609562,12.775572519083966,25.03636363636363,0.2,21.0,14.0,29.0,2.0,5.0,7.0,25.0,2.0,8.0,3.0,39.0,3.0,10.0,8.0,102.0,,25.0,,,,,1.0,0.8717948717948718,0.35454545454545455,0.3,0.34782608695652173,0.35454545454545455,,0.0410958904109589,,,,0.2876712328767123,0.3,0.5238095238095238,0.12033195020746888,0.4827586206896552,0.4827586206896552,1.0,0.30864197530864196,0.30864197530864196,0.8,0.10526315789473684,0.42105263157894735,0.25,1.0,0.1320754716981132,0.7142857142857143,0.1875,0.30864197530864196,0.009009009009009009,6.0,,,1.0,15.0,1.0,0.5,1.0,,,True
2422,1610612749,John Salmons,John Salmons,2422,MIL,51139.0,852,11,1610,1595,387,388,206.0,3205,29.0,63.0,3.0,10.0,4.0,12.0,28.0,71.0,113.0,43.0,4.0,101.0,247.0,72.0,83.0,378.0,1634,7.0,27.0,6.0,26.0,15.0,46.0,13.0,33.0,75.0,48.0,154.0,,43.0,24.0,48.0,34.0,82.0,25.0,9.0,23.0,5.0,20.0,198.0,2.0,7.0,21.0,63.0,4.0,88.0,9.0,97.0,3.0,28.0,16.0,12.0,27.0,2.0,20.0,20.0,3.0,7.0,3.0,47.0,5.0,11.0,29.0,,55.0,,1.0,2.0,84.0,1.0,1.0,2.0,110.0,7.0,45.0,12.0,5.0,2.0,2.0,1.0,7.0,6.0,,,,1.0,73.0,384,7.0,9.0,0.2376237623762376,0.2376237623762376,0.4089068825910931,0.25925925925925924,0.32608695652173914,0.46238244514106586,0.3333333333333333,0.3559322033898305,0.5108108108108108,0.38235294117647056,0.46875,0.22570532915360503,0.09716599190283401,0.15873015873015872,0.15492957746478872,22.443487621097958,0.574468085106383,0.1,0.11666666666666667,0.011345218800648298,0.1099476439790576,0.010101010101010102,0.11491108071135431,0.011042944785276074,0.032432432432432434,,0.0040650406504065045,0.013605442176870748,,0.09090909090909091,0.14285714285714285,0.11440677966101695,0.10714285714285714,0.11764705882352941,0.018404907975460124,0.8571428571428571,0.1974921630094044,0.4603174603174603,0.5471698113207547,0.1724137931034483,0.2225705329153605,0.39436619718309857,0.4666666666666667,0.14285714285714285,0.3542319749216301,0.13479623824451412,0.3333333333333333,0.3,,0.2033898305084746,0.3333333333333333,0.06779661016949153,0.4231974921630094,0.49033699059561114,0.49309800000000004,0.49034322033898314,0.12849162011173185,0.15789473684210525,0.06878306878306878,0.1984126984126984,11.027935222672067,24.712500000000002,0.24037267080745342,44.0,13.0,29.0,2.0,2.0,9.0,18.0,1.0,1.0,2.0,31.0,2.0,3.0,4.0,75.0,,18.0,,,5.0,2.0,1.0,0.8064516129032258,0.4305555555555556,0.6666666666666666,0.3076923076923077,0.4305555555555556,,0.02654867256637168,,,,0.3893805309734513,0.4,0.3409090909090909,0.09090909090909091,0.4482758620689655,0.4482758620689655,1.0,0.4186046511627907,0.4186046511627907,0.6666666666666666,0.06666666666666667,0.03333333333333333,1.0,1.0,0.15254237288135594,0.2222222222222222,0.5,0.4186046511627907,0.0136986301369863,,2.0,,1.0,18.0,,0.5,1.0,2.0,,True
2568,1610612749,Carlos Delfino,Carlos Delfino,2568,MIL,21116.0,352,18,662,644,139,133,91.0,1306,14.0,26.0,,2.0,4.0,6.0,3.0,12.0,29.0,34.0,5.0,29.0,67.0,55.0,20.0,135.0,687,2.0,6.0,,10.0,5.0,15.0,9.0,3.0,19.0,32.0,26.0,,34.0,2.0,25.0,9.0,34.0,7.0,2.0,15.0,2.0,8.0,77.0,2.0,3.0,4.0,20.0,1.0,25.0,5.0,30.0,1.0,19.0,11.0,8.0,11.0,1.0,7.0,3.0,,4.0,1.0,14.0,1.0,4.0,6.0,1.0,14.0,,1.0,1.0,19.0,,1.0,2.0,25.0,1.0,10.0,3.0,3.0,3.0,,,3.0,1.0,,,,,19.0,135,,2.0,0.5517241379310345,0.5517241379310345,0.43283582089552236,0.3333333333333333,0.3333333333333333,0.4713114754098361,0.45454545454545453,0.3333333333333333,0.503731343283582,0.45454545454545453,0.36538461538461536,0.45081967213114754,0.029850746268656716,0.038461538461538464,0.08333333333333333,19.295958279009128,0.7857142857142857,0.058823529411764705,0.09216589861751152,0.012048192771084338,0.056338028169014086,0.021052631578947368,0.08333333333333333,0.014534883720930232,0.013888888888888888,0.013513513513513514,0.009708737864077669,0.028169014084507043,,0.034482758620689655,0.09836065573770492,0.12244897959183673,0.05454545454545454,0.0625,0.014084507042253521,0.3333333333333333,0.21311475409836064,0.5384615384615384,0.56,0.5,0.09836065573770492,0.25,0.2727272727272727,0.6666666666666666,0.23770491803278687,0.2786885245901639,0.18181818181818182,,,0.25,0.6666666666666666,0.20833333333333334,0.6639344262295082,0.5245922131147541,0.5195636363636363,0.5078041666666667,0.07633587786259542,0.13157894736842105,0.07407407407407407,0.14074074074074075,10.1044776119403,24.881818181818183,0.20996978851963746,12.0,9.0,21.0,4.0,2.0,4.0,10.0,,1.0,,19.0,2.0,5.0,2.0,54.0,,10.0,1.0,,,3.0,,0.9473684210526315,0.34545454545454546,0.4,0.2222222222222222,0.34545454545454546,0.01818181818181818,,,0.029411764705882353,,0.41379310344827586,0.41379310344827586,0.5833333333333334,0.1721311475409836,0.42857142857142855,0.42857142857142855,1.0,0.29411764705882354,0.30303030303030304,0.9,0.36363636363636365,0.09090909090909091,,,0.16666666666666666,0.5,,0.29411764705882354,,,,,2.0,3.0,,0.5,1.0,,,True
201601,1610612749,Luc Mbah a Moute,Luc Mbah a Moute,201601,MIL,31460.0,524,24,956,968,223,234,144.0,1924,27.0,49.0,12.0,19.0,4.0,10.0,1.0,8.0,38.0,1.0,1.0,43.0,95.0,2.0,32.0,118.0,967,13.0,22.0,10.0,36.0,10.0,20.0,2.0,11.0,31.0,56.0,30.0,20.0,1.0,9.0,14.0,5.0,19.0,5.0,,6.0,3.0,5.0,43.0,10.0,39.0,21.0,41.0,4.0,66.0,49.0,115.0,1.0,14.0,9.0,5.0,11.0,3.0,8.0,14.0,3.0,3.0,4.0,25.0,3.0,4.0,25.0,1.0,45.0,,3.0,3.0,35.0,1.0,,4.0,45.0,5.0,21.0,4.0,7.0,4.0,,3.0,7.0,3.0,,1.0,,2.0,31.0,221,4.0,3.0,0.6511627906976745,0.8484848484848485,0.45263157894736844,0.5909090909090909,0.5,0.44329896907216493,0.5909090909090909,0.45454545454545453,0.5042735042735043,0.6428571428571429,0.5535714285714286,0.020618556701030927,0.09473684210526316,0.12244897959183673,0.25,12.599822537710738,0.44,0.19047619047619047,0.12462006079027356,0.10103626943005181,0.1794871794871795,0.07751937984496124,0.13901345291479822,0.09514563106796116,0.12612612612612611,0.1282051282051282,0.06329113924050633,0.1,,0.1511627906976744,0.14150943396226415,0.0948905109489051,0.16091954022988506,0.23333333333333334,0.023255813953488372,0.42857142857142855,0.5051546391752577,0.5510204081632653,0.627906976744186,0.5185185185185185,0.08247422680412371,0.125,0.16666666666666666,,0.3917525773195876,0.010309278350515464,0.8636363636363636,0.631578947368421,0.16666666666666666,0.45454545454545453,0.4,0.045454545454545456,0.5257731958762887,0.5235103092783505,0.5684166666666667,0.4841909090909091,0.18584070796460178,0.1891891891891892,0.3050847457627119,0.2627118644067797,8.630526315789474,24.799999999999997,0.23326359832635984,15.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.02631578947368421,,,,0.39473684210526316,0.40540540540540543,0.9333333333333333,0.010309278350515464,,,,,,,,,,,0.045454545454545456,,,,,,,,,,,,,,,True
201943,1610612749,Brandon Jennings,Brandon Jennings,201943,MIL,38016.0,634,45,1227,1214,338,344,174.0,2441,51.0,102.0,2.0,10.0,13.0,26.0,16.0,46.0,60.0,92.0,30.0,88.0,208.0,97.0,73.0,348.0,1254,6.0,22.0,6.0,27.0,24.0,57.0,32.0,36.0,105.0,34.0,142.0,,90.0,16.0,76.0,22.0,98.0,13.0,9.0,29.0,12.0,35.0,218.0,3.0,13.0,14.0,33.0,,47.0,16.0,63.0,4.0,37.0,14.0,23.0,22.0,6.0,11.0,12.0,2.0,11.0,,34.0,1.0,12.0,16.0,1.0,44.0,1.0,,1.0,72.0,,2.0,,96.0,4.0,32.0,15.0,4.0,1.0,2.0,1.0,6.0,4.0,,,,1.0,101.0,335,7.0,11.0,0.19318181818181818,0.19318181818181818,0.4230769230769231,0.2727272727272727,0.42105263157894735,0.45081967213114754,0.3088235294117647,0.38764044943820225,0.4942528735632184,0.35526315789473684,0.4642857142857143,0.3180327868852459,0.07692307692307693,0.14705882352941177,0.021739130434782608,26.62020905923345,0.6470588235294118,,0.08461538461538462,0.027777777777777776,0.10294117647058823,0.01875,0.08935361216730038,0.025477707006369428,0.02564102564102564,0.007633587786259542,0.04419889502762431,0.008130081300813009,0.05405405405405406,0.11009174311926606,0.08403361344537816,0.06790123456790123,0.09375,0.125,0.02564102564102564,0.6666666666666666,0.3344262295081967,0.5,0.5862068965517241,0.27450980392156865,0.15081967213114755,0.34782608695652173,0.35555555555555557,0.1875,0.19672131147540983,0.3016393442622951,0.29411764705882354,0.2,,0.29213483146067415,0.5,0.33707865168539325,0.6524590163934426,0.534473013245033,0.5317783333333334,0.5084895348837208,0.0990990990990991,0.13559322033898305,0.07758620689655173,0.3017241379310345,7.875000000000001,26.215463917525774,0.2754686226568867,21.0,1.0,5.0,,,2.0,32.0,3.0,12.0,7.0,33.0,3.0,12.0,7.0,60.0,2.0,32.0,,,,2.0,1.0,0.6060606060606061,0.3402061855670103,0.25,0.21875,0.3473684210526316,,,,,,0.35,0.35,,0.01639344262295082,0.2,0.2,1.0,0.34782608695652173,0.34782608695652173,0.59375,,0.35294117647058826,0.25,0.6666666666666666,0.02247191011235955,,0.23333333333333334,0.35555555555555557,0.010309278350515464,5.0,2.0,,,39.0,,,,2.0,1.0,True
