EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,3SecondViolations,Fg3aBlocked,Travels,BlockingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,HeaveMakes,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,on,3pt And 1 Free Throw Trips
201948,1610612765,Austin Daye,Austin Daye,201948,DET,34243.0,571,29,1057,1069,318,360,143,2126,18,35,6.0,13.0,6.0,8.0,14.0,31,19.0,52,17.0,27.0,2.0,2.0,5.0,7.0,13.0,45.0,2.0,4.0,3.0,15.0,51,118,30.0,72.0,22,214,1128,11,25,4.0,6.0,3.0,37,13.0,21,8.0,22.0,7.0,57.0,64,38.0,84.0,6.0,8.0,,45.0,13.0,7,18,5.0,23,3.0,2.0,13.0,3.0,2,51,6.0,18,,16,51.0,13.0,80,24,104,6.0,18,8,10.0,12,,8.0,7,1.0,4,,19,2.0,5.0,39,1.0,75,1.0,3.0,2.0,39,5.0,6.0,5.0,29,3.0,,11,5.0,12.0,5.0,,7.0,12.0,9.0,,57.0,316,6,4.0,0.6274509803921569,0.6808510638297872,0.9333333333333333,0.4166666666666667,0.6666666666666666,0.36363636363636365,0.4166666666666667,0.4322033898305085,0.44,0.6190476190476191,0.5052631578947369,0.5483870967741935,0.5813953488372093,0.5270935960591133,0.5606060606060606,0.59375,0.37894736842105264,0.059322033898305086,0.14285714285714285,,17.946645109135005,0.631578947368421,0.41935483870967744,,0.15,0.0430622009569378,0.11188811188811189,0.058823529411764705,0.13871635610766045,0.046153846153846156,0.07407407407407407,0.05128205128205128,0.012048192771084338,0.043478260869565216,0.09090909090909091,0.14705882352941177,0.12037037037037036,0.17692307692307693,0.1262135922330097,0.075,0.061224489795918366,0.75,0.18421052631578946,0.5142857142857142,0.6,0.5,0.1631578947368421,0.45161290322580644,0.45161290322580644,0.5714285714285714,0.2736842105263158,0.36538461538461536,0.38,0.7894736842105263,0.14210526315789473,0.6296296296296297,0.6296296296296297,0.9411764705882353,0.23684210526315788,0.28888888888888886,0.28888888888888886,0.9230769230769231,0.41935483870967744,0.46153846153846156,0.3333333333333333,0.06451612903225806,1.0,0.5,0.12903225806451613,0.5,0.5,0.18604651162790697,0.75,0.16279069767441862,0.7142857142857143,0.3488372093023256,0.2,0.5631578947368421,0.28888888888888886,0.5045678947368419,0.5361365384615385,0.4783325581395349,0.05555555555555555,0.0873015873015873,0.17289719626168223,0.26635514018691586,10.716949152542371,24.954166666666666,0.3008514664143803,,,,3.0,,,0.038461538461538464,,,,,,,,,,,True,
2404,1610612765,Chris Wilcox,Chris Wilcox,2404,DET,35901.0,598,18,1085,1086,167,200,147,2171,91,130,30.0,44.0,15.0,22.0,21.0,59,7.0,14,,,,,,,,1.0,,,,1.0,119,203,,1.0,19,257,1229,31,51,,,5.0,67,18.0,31,,1.0,1.0,37.0,160,78.0,,,50.0,,1.0,,9,26,5.0,31,2.0,3.0,17.0,2.0,7,67,8.0,47,1.0,26,68.0,14.0,108,56,164,9.0,22,13,9.0,12,5.0,9.0,11,,3,,23,5.0,3.0,50,1.0,84,,3.0,3.0,32,,3.0,1.0,35,9.0,,20,2.0,6.0,5.0,,1.0,6.0,4.0,3.0,37.0,167,4,1.0,0.6722689075630253,0.851063829787234,,,,,,0.5862068965517241,0.6078431372549019,0.5806451612903226,0.5833333333333334,0.6078431372549019,0.5625,0.5921658986175116,0.6090909090909091,0.5606060606060606,0.004901960784313725,0.04433497536945813,0.05384615384615385,0.03389830508474576,18.92744479495268,0.5217391304347826,0.4117647058823529,0.034482758620689655,0.19263456090651557,0.1111111111111111,0.25,0.1095890410958904,0.20568927789934355,0.11088709677419355,0.1721311475409836,0.1095890410958904,0.06451612903225806,0.1276595744680851,0.07692307692307693,0.15079365079365079,0.20833333333333334,0.22137404580152673,0.29333333333333333,0.13793103448275862,0.12,0.6666666666666666,0.6372549019607843,0.7,0.7398373983739838,0.6373626373626373,0.28921568627450983,0.3559322033898305,0.3684210526315789,0.7142857142857143,0.06862745098039216,0.5,0.5,1.0,,,,,0.004901960784313725,,,,0.8627450980392157,0.6818181818181818,0.06666666666666667,,,,,,,0.6875,0.6818181818181818,,,0.03125,,0.6421568627450981,,0.559479656862745,0.5833916666666666,0.5416921875,0.09302325581395349,0.09345794392523364,0.2607003891050584,0.14396887159533073,4.313793103448276,25.8,0.15391705069124423,1.0,2.0,,1.0,,,,,,,,,,,,,,True,
202328,1610612765,Greg Monroe,Greg Monroe,202328,DET,89372.0,1490,-61,2697,2706,598,666,374,5403,188,286,72.0,121.0,29.0,50.0,16.0,56,5.0,25,,,,,,,,,,,,,209,367,,,94,512,3042,76,132,,,21.0,173,32.0,64,,,15.0,79.0,250,168.0,,,132.0,,,,41,63,10.0,73,4.0,6.0,41.0,11.0,11,156,20.0,154,1.0,48,157.0,25.0,230,175,405,17.0,60,32,28.0,35,3.0,20.0,17,3.0,15,,52,9.0,13.0,72,1.0,129,2.0,5.0,6.0,118,2.0,17.0,4.0,147,17.0,,72,10.0,29.0,24.0,,5.0,29.0,15.0,,79.0,594,15,9.0,0.5980861244019139,0.8741258741258742,,,,,,0.5694822888283378,0.5757575757575758,0.5,0.5694822888283378,0.5757575757575758,0.5,0.5925925925925926,0.5805369127516778,0.49375,,0.11171662125340599,0.10839160839160839,0.17857142857142858,15.331010452961673,0.6730769230769231,0.30120481927710846,0.011627906976744186,0.1815028901734104,0.14206642066420663,0.1568627450980392,0.091324200913242,0.17506404782237403,0.1335379892555641,0.2080745341614907,0.13855421686746988,0.09534883720930233,0.1,0.0759493670886076,0.15073529411764705,0.2413793103448276,0.15963855421686746,0.14485981308411214,0.18478260869565216,0.1452991452991453,0.5172413793103449,0.779291553133515,0.6573426573426573,0.7372549019607844,0.5957446808510638,0.15258855585831063,0.2857142857142857,0.34782608695652173,0.625,0.0681198910081744,0.2,0.2,0.6,,,,,,,,,0.9166666666666666,0.5950413223140496,0.041666666666666664,,,,,,,0.78125,0.58,,,,,0.779291553133515,,0.6041572207084469,0.6131109243697479,0.61241875,0.17061611374407584,0.17061611374407584,0.337890625,0.154296875,2.993460490463215,,0.22172784575454207,3.0,1.0,,2.0,,,,,,,,,,,,,,True,
101111,1610612765,Charlie Villanueva,Charlie Villanueva,101111,DET,56159.0,936,-47,1758,1759,279,336,196,3517,50,77,12.0,19.0,5.0,10.0,37.0,82,17.0,47,15.0,44.0,2.0,3.0,1.0,10.0,60.0,143.0,3.0,8.0,3.0,13.0,104,206,75.0,187.0,57,490,1960,17,30,5.0,11.0,10.0,59,12.0,32,4.0,23.0,19.0,55.0,128,80.0,225.0,,22.0,1.0,142.0,60.0,7,20,5.0,25,3.0,2.0,13.0,3.0,4,55,5.0,23,,41,81.0,17.0,139,28,167,8.0,25,13,12.0,17,6.0,11.0,21,4.0,6,1.0,38,3.0,9.0,57,,85,,7.0,4.0,56,2.0,3.0,4.0,71,5.0,,35,3.0,25.0,16.0,1.0,8.0,25.0,15.0,1.0,55.0,279,3,3.0,0.6153846153846154,0.6881720430107527,1.0,0.40106951871657753,0.45454545454545453,0.17391304347826086,0.4032258064516129,0.5048543689320388,0.5666666666666667,0.375,0.5508905852417303,0.5975609756097561,0.32727272727272727,0.5751173708920188,0.6413043478260869,0.4230769230769231,0.4758269720101781,0.03398058252427184,0.03896103896103896,0.024390243902439025,23.387096774193548,0.4473684210526316,0.265625,,0.15913555992141454,0.04129263913824058,0.17446808510638298,0.02100840336134454,0.1639784946236559,0.03522012578616352,0.07407407407407407,0.013793103448275862,0.03139013452914798,0.012987012987012988,0.03571428571428571,0.13690476190476192,0.15753424657534246,0.1794871794871795,0.17365269461077845,0.17647058823529413,0.0392156862745098,0.6,0.19592875318066158,0.6493506493506493,0.6756756756756757,0.66,0.20865139949109415,0.45121951219512196,0.4625,0.43243243243243246,0.11959287531806616,0.3617021276595745,0.37777777777777777,0.8823529411764706,0.11195928753180662,0.3409090909090909,0.3409090909090909,1.0,0.3638676844783715,0.4195804195804196,0.4195804195804196,1.0,0.4634146341463415,0.631578947368421,0.16666666666666666,0.07317073170731707,0.6666666666666666,1.0,0.1951219512195122,0.375,1.0,0.18181818181818182,0.5,0.18181818181818182,0.1,0.23636363636363636,0.23076923076923078,0.6717557251908397,0.4225352112676056,0.5221177295918367,0.5537416666666667,0.5018592592592592,0.08274231678486997,0.1483050847457627,0.12040816326530612,0.11224489795918367,7.861165048543691,25.624064171122992,0.15870307167235495,,,,4.0,,,0.0425531914893617,,,,,,,,,,,False,
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,25979.0,433,-83,824,828,151,146,90,1652,27,51,6.0,12.0,2.0,6.0,10.0,27,7.0,20,,,,,,,,,,,,,44,98,,,26,114,953,9,15,,,12.0,30,4.0,15,,,9.0,17.0,54,34.0,,,14.0,,,,16,7,1.0,8,1.0,,3.0,,4,17,3.0,27,,15,41.0,5.0,61,30,91,1.0,11,5,6.0,12,2.0,5.0,11,2.0,7,,23,1.0,5.0,21,1.0,36,,2.0,2.0,44,3.0,7.0,2.0,48,6.0,,23,4.0,8.0,4.0,,4.0,8.0,3.0,1.0,17.0,151,3,4.0,0.6136363636363636,0.7297297297297297,,,,,,0.4489795918367347,0.6,0.26666666666666666,0.4489795918367347,0.6,0.26666666666666666,0.4789915966386555,0.6818181818181818,0.38636363636363635,,0.16326530612244897,0.27450980392156865,0.07407407407407407,15.401301518438176,0.5217391304347826,0.21739130434782608,,0.1607843137254902,0.09747292418772563,0.14423076923076922,0.03571428571428571,0.15598885793871867,0.08310249307479224,0.11702127659574468,0.08974358974358974,0.08571428571428572,0.041666666666666664,0.027777777777777776,0.15492957746478872,0.17105263157894737,0.1574074074074074,0.13333333333333333,0.1724137931034483,0.02702702702702703,0.375,0.5204081632653061,0.5294117647058824,0.7297297297297297,0.5555555555555556,0.2755102040816326,0.37037037037037035,0.4,0.7,0.20408163265306123,0.35,0.35,0.7142857142857143,,,,,,,,,0.8,0.5,,,,,,,,0.4,0.3333333333333333,,,,,0.5204081632653061,,0.5206295918367347,0.5650833333333334,0.4802266666666667,0.2,0.2,0.2631578947368421,0.14912280701754385,6.480612244897962,,0.18325242718446602,1.0,2.0,,2.0,,,,,,,,,,,,,,False,
101198,1610612765,Will Bynum,Will Bynum,101198,DET,46864.0,781,-150,1476,1482,246,288,156,2958,64,114,4.0,9.0,15.0,26.0,12.0,51,30.0,80,6.0,15.0,2.0,3.0,1.0,3.0,1.0,12.0,,,1.0,5.0,106,245,7.0,27.0,64,297,1678,7,16,2.0,3.0,2.0,22,18.0,47,2.0,8.0,22.0,64.0,38,174.0,21.0,,2.0,1.0,11.0,1.0,32,88,60.0,148,40.0,20.0,42.0,10.0,36,356,7.0,5,,16,27.0,1.0,44,12,56,1.0,37,20,17.0,39,3.0,25.0,23,3.0,14,,62,3.0,6.0,19,1.0,87,4.0,1.0,9.0,72,2.0,3.0,4.0,73,8.0,5.0,29,9.0,2.0,,1.0,1.0,3.0,3.0,1.0,64.0,246,8,7.0,0.1792452830188679,0.18095238095238095,1.0,0.25925925925925924,0.6666666666666666,0.25,0.2692307692307692,0.4326530612244898,0.4375,0.3829787234042553,0.42830882352941174,0.5263157894736842,0.38181818181818183,0.48509933774834435,0.5238095238095238,0.4701492537313433,0.09926470588235294,0.1306122448979592,0.13157894736842105,0.3137254901960784,21.901323706377855,0.6290322580645161,0.018867924528301886,,0.06382978723404255,0.0102880658436214,0.08376963350785341,0.035,0.07003257328990228,0.01749271137026239,0.00625,0.014814814814814815,0.010471204188481676,0.03968253968253968,0.02702702702702703,0.007194244604316547,0.03361344537815126,0.13333333333333333,0.1,0.04918032786885246,0.00819672131147541,1.0,0.41911764705882354,0.5614035087719298,0.6464646464646465,0.234375,0.1875,0.23529411764705882,0.34285714285714286,0.08333333333333333,0.29411764705882354,0.375,0.379746835443038,0.1,0.05514705882352941,0.4,0.42857142857142855,1.0,0.04411764705882353,0.08333333333333333,0.08333333333333333,1.0,0.47368421052631576,0.4444444444444444,,0.15789473684210525,0.6666666666666666,1.0,,,,0.4727272727272727,0.5769230769230769,0.05454545454545454,0.3333333333333333,0.09090909090909091,0.2,0.5183823529411765,0.09090909090909091,0.5339361623616237,0.5108461538461537,0.5596727272727273,0.09897610921501707,0.10902255639097744,0.07407407407407407,0.21548821548821548,8.17265306122449,25.551851851851854,0.16666666666666666,,,1.0,1.0,1.0,0.037037037037037035,0.0125,,1.0,1.0,,,,1.0,,,0.06666666666666667,False,
1503,1610612765,Tracy McGrady,Tracy McGrady,1503,DET,30327.0,505,-34,928,943,152,179,104,1871,32,39,7.0,8.0,4.0,6.0,1.0,12,30.0,70,1.0,2.0,,,1.0,1.0,10.0,23.0,1.0,1.0,,5.0,63,121,11.0,25.0,16,175,994,7,12,1.0,1.0,2.0,19,6.0,20,1.0,6.0,3.0,18.0,48,78.0,27.0,6.0,8.0,1.0,22.0,10.0,3,48,22.0,70,12.0,10.0,24.0,11.0,13,162,2.0,9,,13,40.0,5.0,58,11,69,,18,10,8.0,15,1.0,10.0,6,2.0,5,,21,1.0,3.0,16,,31,,3.0,2.0,42,2.0,1.0,4.0,31,3.0,,14,3.0,11.0,5.0,2.0,4.0,11.0,5.0,,18.0,152,3,3.0,0.38095238095238093,0.4067796610169492,0.8181818181818182,0.44,1.0,0.16666666666666666,0.4583333333333333,0.5206611570247934,0.5833333333333334,0.3,0.5445205479452054,0.6538461538461539,0.28846153846153844,0.546875,0.6333333333333333,0.3,0.17123287671232876,0.024793388429752067,0.02564102564102564,0.16666666666666666,17.28748806112703,0.7142857142857143,0.15151515151515152,,0.12539184952978055,0.028037383177570093,0.12871287128712872,0.017094017094017096,0.1261904761904762,0.02511415525114155,0.04040404040404041,0.012345679012345678,0.028368794326241134,0.027777777777777776,,0.09,0.1326530612244898,0.1487603305785124,0.1095890410958904,0.17857142857142858,,0.45454545454545453,0.2671232876712329,0.8205128205128205,0.8421052631578947,0.53125,0.0821917808219178,0.08333333333333333,0.1,1.0,0.4794520547945205,0.42857142857142855,0.42857142857142855,0.2,0.0136986301369863,0.5,0.5,1.0,0.15753424657534246,0.43478260869565216,0.43478260869565216,0.8,0.6153846153846154,0.875,,,,,0.07692307692307693,1.0,,0.23076923076923078,0.6666666666666666,0.038461538461538464,1.0,0.19230769230769232,,0.4383561643835616,0.45454545454545453,0.47925931034482755,0.5541,0.453776,0.08917197452229299,0.10606060606060606,0.10857142857142857,0.10285714285714286,11.908264462809917,26.704,0.16379310344827586,2.0,,,1.0,,,,,,,,,,,,,,False,
2732,1610612765,Ben Gordon,Ben Gordon,2732,DET,63759.0,1063,-69,2006,2019,356,409,258,4025,36,65,2.0,4.0,8.0,13.0,17.0,37,61.0,129,26.0,59.0,2.0,4.0,3.0,9.0,27.0,75.0,2.0,2.0,5.0,11.0,114,231,53.0,134.0,58,445,2255,9,20,4.0,6.0,5.0,35,15.0,36,8.0,20.0,21.0,75.0,96,132.0,114.0,45.0,4.0,1.0,74.0,27.0,12,56,36.0,92,25.0,11.0,36.0,10.0,10,220,4.0,14,1.0,32,33.0,1.0,66,19,85,4.0,26,16,10.0,39,5.0,27.0,30,6.0,12,3.0,69,3.0,10.0,38,,84,2.0,3.0,6.0,63,2.0,1.0,7.0,72,4.0,12.0,20,10.0,7.0,4.0,,3.0,8.0,2.0,,75.0,356,8,8.0,0.42105263157894735,0.42857142857142855,0.7169811320754716,0.39552238805970147,0.6666666666666666,0.4,0.39849624060150374,0.4935064935064935,0.45,0.4166666666666667,0.5301369863013699,0.5769230769230769,0.48214285714285715,0.5535714285714286,0.603448275862069,0.5447761194029851,0.36712328767123287,0.05194805194805195,0.1076923076923077,0.08108108108108109,19.930675909878683,0.5652173913043478,0.015873015873015872,0.014285714285714285,0.05365853658536585,0.020527859237536656,0.12648221343873517,0.015151515151515152,0.0748847926267281,0.019027484143763214,0.024193548387096774,0.022222222222222223,0.015748031496062992,0.024242424242424242,,0.02912621359223301,0.045714285714285714,0.0811965811965812,0.13043478260869565,0.11594202898550725,0.02197802197802198,0.25,0.1780821917808219,0.5538461538461539,0.6206896551724138,0.25,0.10136986301369863,0.4594594594594595,0.5,0.23529411764705882,0.35342465753424657,0.4728682170542636,0.48031496062992124,0.5737704918032787,0.16164383561643836,0.4406779661016949,0.4482758620689655,0.8846153846153846,0.2054794520547945,0.36,0.36,0.5555555555555556,0.15384615384615385,0.5,,0.15384615384615385,0.5,1.0,0.07692307692307693,1.0,0.5,0.23214285714285715,0.6153846153846154,0.16071428571428573,0.3333333333333333,0.19642857142857142,0.45454545454545453,0.5452054794520548,0.36486486486486486,0.5107921703296703,0.4778476190476191,0.5038309090909091,0.05759162303664921,0.08097165991902834,0.07865168539325842,0.16853932584269662,12.137662337662343,24.96492537313433,0.17746759720837488,,,1.0,3.0,1.0,0.007462686567164179,0.015503875968992248,,1.0,,,1.0,,,2.0,0.014814814814814815,0.01694915254237288,False,1.0
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,21996.0,367,-74,699,696,154,164,80,1395,13,18,3.0,3.0,1.0,3.0,11.0,33,33.0,77,9.0,25.0,,2.0,3.0,7.0,8.0,21.0,,2.0,3.0,5.0,57,128,17.0,46.0,20,185,769,6,14,,4.0,3.0,15,10.0,22,6.0,12.0,4.0,42.0,90,24.0,51.0,,4.0,,21.0,8.0,5,25,12.0,37,10.0,2.0,14.0,5.0,6,86,3.0,3,,7,12.0,1.0,20,6,26,,14,12,2.0,10,3.0,8.0,8,1.0,2,,18,1.0,2.0,6,2.0,19,1.0,1.0,3.0,21,,,2.0,27,1.0,6.0,10,1.0,,,,,1.0,,1.0,42.0,154,2,1.0,0.7894736842105263,0.8181818181818182,1.0,0.3695652173913043,,0.5,0.3695652173913043,0.4453125,0.42857142857142855,0.45454545454545453,0.47413793103448276,0.3333333333333333,0.5588235294117647,0.4891304347826087,0.375,0.5694444444444444,0.26436781609195403,0.0390625,0.1111111111111111,0.030303030303030304,25.76530612244898,0.5555555555555556,0.043478260869565216,,0.05825242718446602,0.012195121951219513,0.07865168539325842,0.03488372093023256,0.06440677966101695,0.018072289156626505,0.013333333333333334,0.013513513513513514,0.010309278350515464,0.06521739130434782,,0.03125,0.061224489795918366,0.07526881720430108,0.078125,0.08,,,0.10344827586206896,0.7222222222222222,0.8125,0.8461538461538461,0.1896551724137931,0.3333333333333333,0.34375,0.45454545454545453,0.4425287356321839,0.42857142857142855,0.44,0.8787878787878788,0.14367816091954022,0.36,0.36,1.0,0.1206896551724138,0.38095238095238093,0.38095238095238093,1.0,0.16666666666666666,1.0,0.6666666666666666,0.1111111111111111,,,0.1111111111111111,,,0.08823529411764706,0.3333333333333333,0.20588235294117646,0.42857142857142855,0.14705882352941177,0.6,0.367816091954023,0.38095238095238093,0.46833477011494257,0.48891428571428575,0.4684279411764706,0.0546448087431694,0.072992700729927,0.08108108108108109,0.22702702702702704,12.770312500000003,24.297826086956523,0.22031473533619456,,,,,,,0.025974025974025976,,1.0,,,1.0,,,,,,False,
201155,1610612765,Rodney Stuckey,Rodney Stuckey,201155,DET,38761.0,646,-15,1229,1241,280,288,157,2470,63,109,6.0,15.0,12.0,24.0,18.0,46,19.0,54,3.0,11.0,,,,2.0,4.0,16.0,,1.0,,5.0,100,209,7.0,27.0,101,322,1389,6,19,,1.0,3.0,15,23.0,52,,7.0,30.0,76.0,64,136.0,15.0,6.0,8.0,1.0,15.0,4.0,23,81,37.0,118,26.0,11.0,45.0,9.0,27,273,3.0,21,1.0,17,35.0,3.0,55,25,80,9.0,21,14,7.0,30,11.0,19.0,26,4.0,11,2.0,56,3.0,11.0,24,1.0,48,3.0,2.0,5.0,91,1.0,,3.0,117,19.0,2.0,60,7.0,4.0,4.0,,,4.0,1.0,,76.0,280,4,7.0,0.32,0.3333333333333333,0.7142857142857143,0.25925925925925924,,,0.2692307692307692,0.4784688995215311,0.3157894736842105,0.4423076923076923,0.4682203389830508,0.3,0.3898305084745763,0.5651408450704225,0.3409090909090909,0.5,0.11440677966101695,0.11004784688995216,0.13761467889908258,0.10869565217391304,24.130589070262598,0.5357142857142857,0.07894736842105263,0.020833333333333332,0.09114583333333333,0.05048076923076923,0.10625,0.02,0.09558823529411764,0.04240282685512368,0.0736196319018405,0.037037037037037035,0.034482758620689655,0.011627906976744186,0.03125,0.08130081300813008,0.049019607843137254,0.12578616352201258,0.11403508771929824,0.08695652173913043,0.08737864077669903,0.25,0.461864406779661,0.5779816513761468,0.6702127659574468,0.3492063492063492,0.19491525423728814,0.391304347826087,0.43902439024390244,0.16666666666666666,0.2288135593220339,0.35185185185185186,0.37254901960784315,0.3684210526315789,0.046610169491525424,0.2727272727272727,0.2727272727272727,1.0,0.06779661016949153,0.25,0.25,0.5,0.75,0.4,0.16666666666666666,,,,0.05,,,0.4067796610169492,0.5,0.03389830508474576,,0.0847457627118644,,0.576271186440678,0.26666666666666666,0.5290576595744679,0.5539105263157895,0.5063224137931034,0.21660649819494585,0.24,0.046583850931677016,0.2360248447204969,7.336842105263158,26.59629629629629,0.22782750203417412,,,,,2.0,,0.05555555555555555,,,,,,,,,,,False,
