EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,BlockingFouls,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,Corner3Assists,OffensiveGoaltends,Corner3PctBlocked,on,Clear Path Fouls,3pt And 1 Free Throw Trips
1536,1610612766,Stephen Jackson,Stephen Jackson,1536,CHA,43844.0,731,-86,1358,1359,486,336,153,2717,46.0,81,4.0,9.0,9.0,25.0,6.0,23.0,34.0,82.0,10.0,18.0,1.0,2.0,5.0,6.0,28.0,98.0,2.0,5.0,8.0,42.0,86,186,38.0,116.0,76.0,362,1521,6.0,16.0,3.0,7.0,7.0,28.0,18.0,51.0,13.0,48.0,38.0,113.0,86.0,86.0,99.0,15.0,4.0,2.0,96.0,28.0,19.0,2.0,55.0,9.0,64.0,9.0,36.0,7.0,12.0,137.0,3.0,12.0,17.0,66.0,9.0,92,15.0,107,4.0,21.0,13.0,8.0,43.0,12.0,24.0,37.0,4.0,19.0,2.0,5.0,80,8.0,25.0,20.0,53.0,4.0,2.0,7.0,76.0,2.0,1.0,3.0,4.0,100.0,6.0,5.0,38.0,3.0,8.0,6.0,1.0,1.0,5.0,1.0,7.0,3.0,1.0,1.0,113.0,485,5.0,8.0,0.5,0.5119047619047619,0.868421052631579,0.3275862068965517,0.42857142857142855,0.2708333333333333,0.3333333333333333,0.46236559139784944,0.375,0.35294117647058826,0.4735099337748344,0.45652173913043476,0.3787878787878788,0.5202898550724637,0.5,0.4628099173553719,0.3841059602649007,0.017241379310344827,0.10215053763440861,0.14814814814814814,0.2608695652173913,0.012195121951219513,0.02040816326530612,27.741514360313314,0.5375,0.21428571428571427,0.1360824742268041,0.026200873362445413,0.09497206703910614,0.022556390977443608,0.125,0.025380710659898477,0.03067484662576687,0.032,0.01764705882352941,0.017543859649122806,0.05263157894736842,0.14054054054054055,0.09352517985611511,0.16770186335403728,0.08527131782945736,0.12,0.027210884353741496,0.42857142857142855,0.2682119205298013,0.5679012345679012,0.6666666666666666,0.5217391304347826,0.076158940397351,0.2608695652173913,0.35294117647058826,0.3333333333333333,0.271523178807947,0.4146341463414634,0.41975308641975306,0.5,0.059602649006622516,0.5555555555555556,0.5555555555555556,0.9,0.32450331125827814,0.2857142857142857,0.2916666666666667,0.8571428571428571,0.391304347826087,0.4444444444444444,0.25,0.08695652173913043,0.5,1.0,0.21739130434782608,0.4,1.0,0.25252525252525254,0.36,0.06060606060606061,0.8333333333333334,0.42424242424242425,0.19047619047619047,0.652317880794702,0.2916666666666667,0.5138326666666667,0.5327921052631579,0.4953087628865979,0.12166172106824925,0.1743119266055046,0.025210084033613446,0.07734806629834254,0.31215469613259667,10.148387096774194,25.570689655172412,0.35787923416789397,,,,,,,,,True,,
1737,1610612766,Nazr Mohammed,Nazr Mohammed,1737,CHA,15931.0,266,1,483,493,145,96,63,976,30.0,40,14.0,16.0,12.0,15.0,9.0,33.0,6.0,13.0,,1.0,,1.0,,1.0,,,,,,,45,86,,1.0,20.0,110,525,15.0,19.0,,1.0,6.0,36.0,18.0,27.0,,1.0,8.0,44.0,62.0,28.0,,,22.0,,,,6.0,,4.0,2.0,6.0,2.0,2.0,2.0,,14.0,3.0,24.0,9.0,36.0,3.0,48,30.0,78,1.0,3.0,2.0,1.0,9.0,1.0,3.0,7.0,1.0,6.0,,1.0,16,3.0,6.0,26.0,43.0,1.0,6.0,3.0,26.0,1.0,3.0,1.0,,36.0,2.0,,14.0,,5.0,8.0,,,5.0,1.0,8.0,5.0,,,44.0,145,2.0,4.0,0.6888888888888889,0.9117647058823529,,,,,,0.5232558139534884,0.7894736842105263,0.6666666666666666,0.5172413793103449,0.75,0.6428571428571429,0.5288461538461539,0.75,0.6666666666666666,0.011494252873563218,,0.06976744186046512,0.075,0.09090909090909091,,,21.660649819494584,0.5625,0.1875,0.20689655172413793,0.12903225806451613,0.13636363636363635,0.125,0.1875,0.12857142857142856,0.16071428571428573,0.13114754098360656,0.10144927536231885,0.10526315789473684,0.2,0.2153846153846154,0.23529411764705882,0.18666666666666668,0.11764705882352941,0.2,0.02857142857142857,0.625,0.45977011494252873,0.75,0.8108108108108109,0.6,0.3793103448275862,0.2727272727272727,0.3,0.8888888888888888,0.14942528735632185,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.011494252873563218,,,,,,,,0.8,0.875,0.21428571428571427,0.05,,,,,,0.5357142857142857,0.8,0.03571428571428571,,,,0.47126436781609193,,0.4906672413793104,0.5598184210526316,0.4957732142857143,0.1414141414141414,0.14285714285714285,,0.32727272727272727,0.4,6.668604651162792,23.5,0.3002070393374741,3.0,1.0,2.0,1.0,0.13636363636363635,,,,True,,
200748,1610612766,Tyrus Thomas,Tyrus Thomas,200748,CHA,17908.0,298,-8,555,545,184,134,70,1100,26.0,43,10.0,14.0,3.0,9.0,9.0,32.0,17.0,41.0,,,,,,,,1.0,,,,1.0,52,116,,1.0,27.0,131,558,10.0,19.0,,,4.0,24.0,8.0,25.0,,1.0,9.0,25.0,58.0,46.0,,,14.0,1.0,,,14.0,,11.0,2.0,13.0,1.0,6.0,3.0,2.0,28.0,5.0,19.0,16.0,32.0,5.0,53,25.0,78,4.0,10.0,9.0,1.0,11.0,4.0,2.0,14.0,,9.0,1.0,2.0,25,2.0,7.0,21.0,41.0,3.0,1.0,4.0,39.0,1.0,4.0,2.0,,40.0,8.0,,19.0,,5.0,18.0,1.0,1.0,14.0,3.0,19.0,13.0,3.0,,25.0,184,4.0,5.0,0.5576923076923077,0.6444444444444445,,,,,,0.4482758620689655,0.5263157894736842,0.32,0.4444444444444444,0.5263157894736842,0.3076923076923077,0.4924812030075188,0.5454545454545454,0.3787878787878788,0.008547008547008548,,0.1206896551724138,0.20930232558139536,0.15625,,,24.803767660910516,0.44,0.29411764705882354,0.16,0.08837209302325581,0.21333333333333335,0.13513513513513514,0.17454545454545456,0.09523809523809523,0.12307692307692308,0.0625,0.08139534883720931,0.0625,0.6,0.06944444444444445,0.2,0.2191780821917808,0.2549019607843137,0.125,0.08163265306122448,0.6842105263157895,0.36752136752136755,0.6046511627906976,0.7647058823529411,0.46153846153846156,0.27350427350427353,0.28125,0.3333333333333333,0.3333333333333333,0.3504273504273504,0.4146341463414634,0.4146341463414634,0.8235294117647058,,,,,0.008547008547008548,,,,0.7368421052631579,0.7142857142857143,0.2,,,,,,,0.34615384615384615,0.3333333333333333,,,0.038461538461538464,,0.37606837606837606,,0.47843189655172425,0.5516058823529413,0.45710399999999995,0.1484375,0.14960629921259844,,0.183206106870229,0.19083969465648856,9.092241379310343,52.6,0.33153153153153153,1.0,2.0,1.0,2.0,0.05555555555555555,1.0,,,True,,
201571,1610612766,D.J. Augustin,D.J. Augustin,201571,CHA,66999.0,1117,-97,2105,2098,666,563,241,4203,65.0,144,8.0,12.0,19.0,50.0,15.0,55.0,42.0,85.0,4.0,8.0,1.0,1.0,1.0,3.0,38.0,125.0,1.0,5.0,9.0,33.0,122,284,42.0,133.0,125.0,495,2311,11.0,23.0,2.0,6.0,4.0,32.0,31.0,89.0,10.0,36.0,58.0,150.0,54.0,190.0,78.0,48.0,4.0,3.0,122.0,38.0,39.0,1.0,172.0,39.0,211.0,29.0,76.0,14.0,82.0,461.0,2.0,11.0,26.0,48.0,2.0,76,13.0,89,1.0,25.0,16.0,9.0,40.0,11.0,28.0,28.0,4.0,12.0,1.0,3.0,68,2.0,24.0,26.0,60.0,3.0,,5.0,94.0,,2.0,4.0,4.0,136.0,8.0,18.0,32.0,6.0,22.0,1.0,,,1.0,,1.0,1.0,,,148.0,664,4.0,20.0,0.22131147540983606,0.225,0.6190476190476191,0.3157894736842105,0.3333333333333333,0.2777777777777778,0.3230769230769231,0.4295774647887324,0.4782608695652174,0.34831460674157305,0.44364508393285373,0.4827586206896552,0.368,0.509594882729211,0.5161290322580645,0.477124183006536,0.31894484412470026,0.007518796992481203,0.13732394366197184,0.2013888888888889,0.12727272727272726,0.03529411764705882,0.008,22.706131078224104,0.5882352941176471,0.030303030303030304,0.06866952789699571,0.014666666666666666,0.09923664122137404,0.009523809523809525,0.07700312174817898,0.013541666666666667,0.022388059701492536,0.005747126436781609,0.012987012987012988,0.0055248618784530384,0.034482758620689655,0.05737704918032787,0.05714285714285714,0.08979591836734693,0.08196721311475409,0.13924050632911392,0.004878048780487805,1.0,0.34532374100719426,0.4513888888888889,0.5652173913043478,0.18461538461538463,0.13189448441247004,0.2727272727272727,0.3125,0.13333333333333333,0.2038369304556355,0.49411764705882355,0.5121951219512195,0.30952380952380953,0.019184652278177457,0.5,0.5,0.75,0.2997601918465228,0.304,0.3064516129032258,0.6052631578947368,0.41379310344827586,0.6666666666666666,0.375,0.034482758620689655,1.0,1.0,0.1724137931034483,0.2,1.0,0.4,0.38,0.024,0.3333333333333333,0.264,0.2727272727272727,0.6642685851318945,0.3114754098360656,0.5232277777777778,0.5168076923076923,0.5146378048780487,0.08501118568232663,0.1038961038961039,0.04316546762589928,0.06464646464646465,0.30303030303030304,8.11549295774648,25.972180451127812,0.3163895486935867,,1.0,,1.0,,10.0,,,True,,
201945,1610612766,Gerald Henderson,Gerald Henderson,201945,CHA,99677.0,1661,-100,3083,3090,930,769,372,6173,106.0,167,19.0,27.0,36.0,50.0,25.0,88.0,121.0,279.0,4.0,16.0,,2.0,1.0,3.0,3.0,20.0,,,,8.0,252,534,7.0,36.0,128.0,653,3308,33.0,54.0,,2.0,15.0,81.0,74.0,141.0,1.0,11.0,44.0,195.0,338.0,166.0,18.0,3.0,26.0,1.0,19.0,3.0,34.0,,80.0,21.0,101.0,16.0,43.0,9.0,28.0,223.0,13.0,36.0,44.0,107.0,7.0,158,49.0,207,5.0,50.0,30.0,20.0,40.0,7.0,29.0,24.0,5.0,11.0,,1.0,64,5.0,15.0,59.0,118.0,4.0,4.0,6.0,158.0,8.0,6.0,16.0,4.0,163.0,10.0,2.0,65.0,1.0,19.0,31.0,1.0,1.0,21.0,8.0,32.0,21.0,2.0,,194.0,928,9.0,15.0,0.6706349206349206,0.7071129707112971,0.8571428571428571,0.19444444444444445,,0.09090909090909091,0.2,0.47191011235955055,0.6111111111111112,0.524822695035461,0.4605263157894737,0.5892857142857143,0.4967105263157895,0.5046511627906977,0.6230769230769231,0.5359116022099447,0.06315789473684211,,0.06367041198501873,0.1377245508982036,0.09090909090909091,0.010752688172043012,,20.262932266361815,0.625,0.07,0.1019047619047619,0.03130434782608696,0.11139240506329114,0.04961832061068702,0.10449826989619378,0.034702549575070823,0.03865979381443299,0.034129692832764506,0.023454157782515993,0.05309734513274336,0.027777777777777776,0.08661417322834646,0.1103202846975089,0.11082474226804123,0.11743772241992882,0.09649122807017543,0.01858736059479554,0.65625,0.2929824561403509,0.6347305389221557,0.7361111111111112,0.5283018867924528,0.1543859649122807,0.2840909090909091,0.3125,0.52,0.48947368421052634,0.4336917562724014,0.4384057971014493,0.8264462809917356,0.028070175438596492,0.25,0.25,1.0,0.03508771929824561,0.15,0.15,0.6666666666666666,0.48214285714285715,0.7037037037037037,0.21052631578947367,0.03571428571428571,,,,,,0.32894736842105265,0.72,0.019736842105263157,0.3333333333333333,0.05263157894736842,,0.356140350877193,0.15789473684210525,0.47745676625659056,0.5069642857142858,0.48586348684210523,0.10543130990415335,0.11035653650254669,0.02702702702702703,0.12404287901990811,0.2986217457886677,11.620973782771534,25.774999999999995,0.3016542328900422,,1.0,2.0,1.0,,5.0,,,True,,
2733,1610612766,Shaun Livingston,Shaun Livingston,2733,CHA,30014.0,500,-10,907,914,214,171,118,1821,29.0,51,4.0,7.0,7.0,10.0,33.0,74.0,12.0,41.0,,,,,,,,,,,,,74,166,,,54.0,202,915,7.0,14.0,,,7.0,21.0,19.0,39.0,,,15.0,53.0,54.0,94.0,,,6.0,,,,8.0,,62.0,7.0,69.0,6.0,23.0,8.0,31.0,145.0,4.0,12.0,20.0,23.0,1.0,44,16.0,60,4.0,15.0,11.0,4.0,18.0,6.0,12.0,20.0,2.0,6.0,,4.0,38,1.0,6.0,19.0,48.0,,2.0,5.0,54.0,,2.0,3.0,,62.0,8.0,4.0,30.0,,3.0,15.0,,,10.0,3.0,15.0,12.0,,,53.0,214,4.0,2.0,0.36486486486486486,0.38028169014084506,,,,,,0.4457831325301205,0.5,0.48717948717948717,0.4457831325301205,0.5,0.48717948717948717,0.518324607329843,0.6176470588235294,0.5666666666666667,,,0.04819277108433735,0.09803921568627451,0.02702702702702703,0.024390243902439025,,21.872015281757403,0.47368421052631576,0.03333333333333333,0.0732484076433121,0.031496062992125984,0.15748031496062992,0.0975609756097561,0.09750566893424037,0.037914691943127965,0.05263157894736842,0.017241379310344827,0.026490066225165563,0.08823529411764706,0.14285714285714285,0.04878048780487805,0.1,0.08396946564885496,0.15053763440860216,0.17647058823529413,0.04938271604938271,0.8,0.3072289156626506,0.5686274509803921,0.6304347826086957,0.4827586206896552,0.4457831325301205,0.44594594594594594,0.4583333333333333,0.21212121212121213,0.2469879518072289,0.2926829268292683,0.3,0.5,,,,,,,,,0.5,0.5714285714285714,,,,,,,,0.2564102564102564,0.7,,,,,0.3072289156626506,,0.4583879518072289,0.49094615384615375,0.4428256410256409,0.1595744680851064,0.1595744680851064,,0.10396039603960396,0.2623762376237624,9.153614457831324,,0.23594266813671444,,1.0,2.0,,,1.0,,,True,,
201187,1610612766,Dominic McGuire,Dominic McGuire,201187,CHA,15361.0,256,16,479,489,149,154,64,968,11.0,16,6.0,8.0,8.0,9.0,4.0,6.0,10.0,31.0,,,,,,,,,,,,,25,53,,,9.0,59,472,6.0,11.0,,,,12.0,10.0,16.0,,,3.0,23.0,28.0,22.0,,,8.0,,,,4.0,,12.0,,12.0,,6.0,1.0,5.0,24.0,2.0,11.0,14.0,31.0,6.0,51,15.0,66,,7.0,6.0,1.0,3.0,,2.0,1.0,1.0,1.0,,,4,1.0,1.0,19.0,35.0,,2.0,,9.0,,,2.0,1.0,14.0,,,7.0,,,10.0,,,5.0,4.0,10.0,4.0,,,23.0,149,4.0,,0.56,0.6666666666666666,,,,,,0.4716981132075472,0.5454545454545454,0.625,0.4716981132075472,0.5454545454545454,0.625,0.49166666666666664,0.5,0.6052631578947368,,,0.07547169811320754,0.0625,0.3333333333333333,0.03225806451612903,,11.678832116788321,0.75,0.23076923076923078,0.1781609195402299,0.054455445544554455,0.2153846153846154,0.06896551724137931,0.18828451882845187,0.05627705627705628,0.04,0.05714285714285714,0.06521739130434782,0.037037037037037035,0.5,0.13114754098360656,0.16279069767441862,0.22857142857142856,0.20454545454545456,0.23809523809523808,,0.4,0.3018867924528302,0.6875,0.7333333333333333,0.45454545454545453,0.11320754716981132,0.6666666666666666,1.0,0.5,0.5849056603773585,0.3225806451612903,0.3333333333333333,0.7,,,,,,,,,0.7272727272727273,0.75,,,,,,,,0.5625,0.8888888888888888,,,,,0.3018867924528302,,0.47258679245283014,0.5269888888888888,0.542375,0.11666666666666667,0.11666666666666667,,0.2033898305084746,0.3898305084745763,12.175471698113205,,0.31106471816283926,2.0,1.0,1.0,,0.13333333333333333,,,,True,,
201974,1610612766,Derrick Brown,Derrick Brown,201974,CHA,9886.0,165,-8,306,308,99,88,39,614,16.0,25,3.0,5.0,6.0,11.0,,2.0,,2.0,,,,,,,,1.0,,,,1.0,16,29,,1.0,5.0,37,305,3.0,5.0,,,1.0,7.0,6.0,14.0,,1.0,3.0,15.0,24.0,8.0,,,6.0,,1.0,,3.0,,8.0,,8.0,,3.0,1.0,4.0,16.0,1.0,10.0,7.0,11.0,,18,11.0,29,,4.0,2.0,2.0,3.0,,1.0,6.0,2.0,2.0,,1.0,9,1.0,3.0,7.0,17.0,1.0,2.0,,10.0,,1.0,,,13.0,5.0,,7.0,,2.0,4.0,,,3.0,1.0,4.0,1.0,,2.0,15.0,99,2.0,2.0,0.75,0.9230769230769231,,,,,,0.5517241379310345,0.6,0.42857142857142855,0.5333333333333333,0.6,0.4,0.5441176470588235,0.5,0.4166666666666667,0.03333333333333333,,0.10344827586206896,0.08,0.5,,,12.285714285714286,0.3333333333333333,,0.10377358490566038,0.09345794392523364,0.14285714285714285,0.05555555555555555,0.11612903225806452,0.088,0.058823529411764705,0.13157894736842105,0.08571428571428572,0.06666666666666667,,0.05555555555555555,0.13333333333333333,0.125,0.14285714285714285,0.14285714285714285,,0.25,0.8333333333333334,0.64,0.6956521739130435,0.75,0.06666666666666667,,,,0.06666666666666667,,,,,,,,0.03333333333333333,,,,1.0,0.6,,,,,,,,0.7333333333333333,0.5454545454545454,,,0.06666666666666667,,0.8666666666666667,,0.6241666666666668,0.6575,0.58248,0.21875,0.22580645161290322,,0.1891891891891892,0.40540540540540543,3.0206896551724136,27.1,0.3235294117647059,,2.0,,,,,,,True,,
2059,1610612766,Eduardo Najera,Eduardo Najera,2059,CHA,11467.0,191,-17,350,351,99,80,46,701,4.0,7,1.0,3.0,1.0,1.0,,3.0,4.0,9.0,,1.0,,,,,8.0,21.0,1.0,3.0,3.0,5.0,8,19,8.0,22.0,2.0,42,380,1.0,3.0,1.0,3.0,,5.0,2.0,2.0,3.0,5.0,2.0,15.0,12.0,4.0,24.0,,2.0,,21.0,8.0,,,11.0,2.0,13.0,1.0,6.0,1.0,4.0,28.0,,5.0,5.0,8.0,2.0,15,5.0,20,1.0,9.0,7.0,2.0,4.0,,4.0,3.0,,,,,7,,2.0,14.0,29.0,1.0,,1.0,9.0,3.0,2.0,,,3.0,1.0,,1.0,,1.0,6.0,,,5.0,1.0,6.0,4.0,1.0,1.0,15.0,99,2.0,1.0,0.75,0.8571428571428571,1.0,0.36363636363636365,0.3333333333333333,0.6,0.36363636363636365,0.42105263157894735,0.3333333333333333,1.0,0.4878048780487805,0.4166666666666667,0.9285714285714286,0.5,0.4166666666666667,0.9375,0.5365853658536586,,,,,,,12.311557788944723,0.5714285714285714,0.18181818181818182,0.06451612903225806,0.03968253968253968,0.1111111111111111,,0.07692307692307693,0.03225806451612903,,0.10810810810810811,0.020833333333333332,,,0.06896551724137931,0.1,0.043478260869565216,0.1111111111111111,0.1111111111111111,0.04,0.6666666666666666,0.17073170731707318,0.5714285714285714,0.5714285714285714,0.5,0.07317073170731707,,,,0.21951219512195122,0.4444444444444444,0.4444444444444444,1.0,0.024390243902439025,,,,0.5121951219512195,0.38095238095238093,0.38095238095238093,1.0,0.5,0.3333333333333333,,,,,0.5,0.3333333333333333,1.0,0.14285714285714285,1.0,,,0.7142857142857143,0.6,0.7073170731707317,0.38095238095238093,0.5027268292682927,0.55435,0.5271357142857144,0.024390243902439025,0.05263157894736842,,0.11904761904761904,0.35714285714285715,11.542105263157895,25.236363636363638,0.28285714285714286,,1.0,,1.0,,1.0,,,True,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,22105.0,368,61,686,692,267,235,95,1378,34.0,64,9.0,15.0,15.0,30.0,2.0,8.0,13.0,34.0,3.0,5.0,1.0,1.0,2.0,4.0,5.0,13.0,1.0,1.0,2.0,5.0,49,106,8.0,18.0,55.0,177,698,9.0,16.0,2.0,2.0,5.0,29.0,17.0,40.0,4.0,9.0,27.0,73.0,50.0,48.0,21.0,3.0,12.0,,13.0,5.0,15.0,,19.0,2.0,21.0,1.0,6.0,2.0,11.0,44.0,3.0,14.0,14.0,46.0,12.0,72,18.0,90,3.0,9.0,7.0,2.0,7.0,,3.0,6.0,,4.0,,1.0,13,,5.0,13.0,20.0,2.0,,2.0,53.0,4.0,1.0,2.0,3.0,74.0,1.0,1.0,25.0,,12.0,9.0,,,8.0,1.0,9.0,5.0,,1.0,73.0,266,1.0,10.0,0.5102040816326531,0.5813953488372093,0.875,0.4444444444444444,1.0,0.4444444444444444,0.4444444444444444,0.46226415094339623,0.5625,0.425,0.49193548387096775,0.6666666666666666,0.46938775510204084,0.55,0.6590909090909091,0.5289855072463768,0.14516129032258066,,0.14150943396226415,0.171875,0.5,,,21.871049304677623,0.5384615384615384,0.5,0.17692307692307693,0.05384615384615385,0.16666666666666666,0.05084745762711865,0.1744186046511628,0.05329153605015674,0.12087912087912088,0.0136986301369863,0.020833333333333332,0.038461538461538464,0.14285714285714285,0.13402061855670103,0.14285714285714285,0.2336448598130841,0.13793103448275862,0.23076923076923078,0.058823529411764705,0.5555555555555556,0.5161290322580645,0.53125,0.6415094339622641,0.4411764705882353,0.06451612903225806,0.25,0.5,,0.27419354838709675,0.38235294117647056,0.38235294117647056,0.7692307692307693,0.04032258064516129,0.6,0.6,1.0,0.10483870967741936,0.38461538461538464,0.38461538461538464,0.8,0.8333333333333334,0.6,0.2222222222222222,0.05555555555555555,1.0,1.0,0.05555555555555555,1.0,1.0,0.6122448979591837,0.5,0.08163265306122448,0.5,0.10204081632653061,0.4,0.6612903225806451,0.38461538461538464,0.5324772357723577,0.616375,0.56426875,0.16891891891891891,0.19230769230769232,,0.1638418079096045,0.4124293785310734,7.570754716981133,25.561111111111114,0.3892128279883382,1.0,,,,0.03333333333333333,1.0,,,True,,
