EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,BlockedAtRim,BlockedLongMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,BlockingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Charge Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,on,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedCorner3,PenaltyFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,OffensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,HeaveMakes
200796,1610612763,Leon Powe,Leon Powe,200796,MEM,8450.0,141,-15.0,265,266,82,96,30,531,17.0,30.0,5.0,9.0,4.0,10.0,8.0,20.0,5.0,8.0,2.0,2.0,30.0,58,2.0,28.0,88,302,5.0,10.0,2.0,12.0,9.0,18.0,2.0,11.0,29.0,34.0,26.0,2.0,1.0,1.0,11.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,8.0,6.0,10.0,1.0,17.0,8.0,25.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,7.0,2.0,9.0,1.0,24.0,3.0,1.0,35.0,2.0,1.0,3.0,46.0,6.0,24.0,2.0,1.0,1.0,1.0,1.0,29.0,82,3.0,2.0,0.5666666666666667,0.5862068965517241,0.5172413793103449,0.5,0.5,0.5,0.5,0.45,0.55,0.4615384615384615,0.5370370370370371,0.0333333333333333,0.1896551724137931,0.2333333333333333,0.2,29.09698996655518,0.5714285714285714,0.25,0.1234567901234567,0.0842105263157894,0.2,0.1441441441441441,0.0714285714285714,0.1333333333333333,0.0967741935483871,0.0294117647058823,0.1333333333333333,0.1142857142857142,0.1290322580645161,0.2,0.2,0.1764705882352941,1.0,0.5,0.5666666666666667,0.7391304347826086,0.5882352941176471,0.3333333333333333,0.4,0.5,0.25,0.1333333333333333,0.625,0.625,1.0,0.0333333333333333,0.9,0.5555555555555556,0.4,0.5,0.4,0.1,0.5333333333333333,0.4855310344827586,0.53837,0.4833888888888889,0.3076923076923077,0.3157894736842105,0.1363636363636363,0.3295454545454545,6.091379310344826,41.85,0.3094339622641509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,2845.0,47,8.0,86,85,15,20,12,171,3.0,4.0,,,,,2.0,3.0,2.0,5.0,1.0,,7.0,12,1.0,1.0,15,95,,,,,,,,1.0,1.0,2.0,12.0,,,1.0,1.0,11.0,1.0,12.0,,4.0,1.0,6.0,25.0,,,1.0,,1.0,,1.0,,3.0,1.0,2.0,1.0,1.0,2.0,,,3.0,1.0,2.0,,2.0,,,2.0,,,,2.0,,,,,,,,1.0,15,,,0.1428571428571428,0.1428571428571428,0.5833333333333334,,,0.5384615384615384,,,0.5384615384615384,,,0.0769230769230769,0.0833333333333333,0.25,,16.0,0.3333333333333333,,0.037037037037037,,,0.027027027027027,,,,,,0.1,,,,,,0.3076923076923077,0.75,1.0,0.3333333333333333,0.2307692307692307,0.6666666666666666,0.6666666666666666,,0.3846153846153846,0.4,0.4,,0.0769230769230769,,,,,,,0.3846153846153846,0.4893923076923077,,,,,,0.0666666666666666,10.666666666666666,25.4,0.1744186046511628,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,684.0,11,,20,22,4,5,5,42,1.0,1.0,,,,,2.0,3.0,2.0,2.0,,,5.0,6,,,10,23,1.0,1.0,,2.0,,,,,,8.0,2.0,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,4,,,0.8,0.8,0.8333333333333334,1.0,,0.8333333333333334,1.0,,0.8333333333333334,1.0,,,0.1666666666666666,,0.3333333333333333,28.0,1.0,,0.3333333333333333,0.1111111111111111,,0.1428571428571428,0.0909090909090909,0.25,,,,0.3333333333333333,,,,,,0.1666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.1666666666666666,0.4153,0.3828,,,,0.2,,9.55,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,6571.0,110,-3.0,206,206,58,69,22,412,2.0,5.0,,,,1.0,3.0,3.0,2.0,11.0,5.0,2.0,7.0,19,10.0,5.0,28,232,,1.0,1.0,1.0,2.0,5.0,3.0,3.0,7.0,2.0,12.0,,,5.0,1.0,10.0,2.0,12.0,,5.0,3.0,2.0,26.0,1.0,4.0,2.0,,6.0,1.0,7.0,,7.0,4.0,3.0,2.0,1.0,1.0,1.0,,3.0,2.0,4.0,,8.0,,,6.0,,,,6.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,7.0,58,1.0,1.0,0.1428571428571428,0.1428571428571428,0.3684210526315789,,0.4,0.396551724137931,,0.25,0.4333333333333333,,0.3888888888888889,0.3448275862068966,0.0526315789473684,0.2,,14.347826086956523,0.6666666666666666,,0.0338983050847457,0.0140845070422535,0.1481481481481481,0.0697674418604651,0.0116279069767441,0.0454545454545454,,,,0.04,0.05,0.1111111111111111,0.2222222222222222,,0.5,0.1724137931034483,0.4,0.5,,0.1034482758620689,1.0,1.0,,0.3793103448275862,0.1818181818181818,0.1818181818181818,0.5,0.1724137931034483,,,,0.125,,0.25,0.5172413793103449,0.4909913793103448,0.40525,0.4446,0.0689655172413793,0.1052631578947368,0.0357142857142857,0.25,12.76315789473684,24.39,0.2815533980582524,2.0,,1.0,2.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,9.0,2.0,1.0,1.0,1.0,0.3,0.3,0.1724137931034483,0.2,0.2,1.0,0.4,0.4,1.0,0.5,0.125,0.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201970,1610612763,Sam Young,Sam Young,201970,MEM,3049.0,51,-8.0,100,99,44,51,12,199,3.0,6.0,,,,,2.0,4.0,3.0,6.0,1.0,1.0,8.0,16,3.0,4.0,23,117,1.0,2.0,,2.0,2.0,4.0,2.0,2.0,6.0,4.0,12.0,,,1.0,,,,,,,,,,1.0,2.0,4.0,,6.0,2.0,8.0,,2.0,,2.0,2.0,,,2.0,,2.0,2.0,1.0,,2.0,,,3.0,,,,5.0,1.0,2.0,1.0,,,,,6.0,44,,1.0,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5476190476190477,0.5,0.4285714285714285,0.1578947368421052,,,,20.17543859649123,1.0,,0.1379310344827586,0.0285714285714285,0.2857142857142857,0.1666666666666666,0.0476190476190476,,,0.125,,0.0714285714285714,0.2307692307692307,0.3333333333333333,,,,0.3157894736842105,0.5,0.5,0.3333333333333333,0.2105263157894736,0.5,0.5,,0.3157894736842105,0.5,0.5,0.3333333333333333,0.0526315789473684,,,,,,0.1666666666666666,0.4736842105263157,0.5133368421052631,0.3601,0.4530416666666667,0.1,0.1176470588235294,0.0869565217391304,0.2608695652173913,9.55,23.6,0.44,,,,,1.0,2.0,1.0,,,1.0,,3.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.1052631578947368,0.5,0.5,1.0,,,,,0.1666666666666666,,1.0,0.1428571428571428,0.25,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,5992.0,100,-3.0,185,186,35,49,20,371,1.0,5.0,1.0,3.0,,,5.0,8.0,,,1.0,,6.0,13,8.0,4.0,31,207,2.0,4.0,2.0,9.0,1.0,1.0,,4.0,6.0,8.0,4.0,2.0,,1.0,2.0,6.0,,6.0,,2.0,2.0,2.0,12.0,3.0,6.0,5.0,1.0,12.0,3.0,15.0,,4.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,,,4.0,,,,4.0,,1.0,1.0,2.0,1.0,2.0,2.0,6.0,35,,1.0,0.6666666666666666,0.8,0.4615384615384615,0.5,1.0,0.6428571428571429,0.7,1.0,0.6739130434782609,0.75,1.0,0.3809523809523809,0.1538461538461538,0.2,0.125,11.594202898550726,1.0,0.3333333333333333,0.0806451612903225,0.0441176470588235,0.3,0.1341463414634146,0.0394736842105263,,,0.1111111111111111,0.1333333333333333,0.04,0.0909090909090909,0.3076923076923077,0.2857142857142857,,1.0,0.238095238095238,0.2,0.25,,0.3809523809523809,0.625,0.7142857142857143,0.8,,,,,0.0476190476190476,0.6,0.3333333333333333,,,,,0.6190476190476191,0.5172857142857143,0.506625,0.388,0.0454545454545454,0.0714285714285714,0.2903225806451613,0.1935483870967742,4.492307692307692,23.65,0.1891891891891892,,,,,5.0,7.0,,,,5.0,1.0,15.0,,1.0,,1.0,0.625,0.625,0.3333333333333333,0.7142857142857143,0.7142857142857143,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,1610612763,Tony Allen,Tony Allen,2754,MEM,1015.0,17,-9.0,32,32,15,14,4,64,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,5.0,6,,,10,36,1.0,2.0,,2.0,2.0,2.0,,,4.0,2.0,8.0,2.0,,,,1.0,,1.0,,1.0,,,2.0,2.0,1.0,1.0,,2.0,2.0,4.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,15,,,0.2,0.25,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,0.8333333333333334,0.5,1.0,,,,,16.216216216216218,,,0.1,0.1333333333333333,0.25,0.1428571428571428,0.125,0.25,0.2,,,0.2,,,0.3333333333333333,1.0,,0.5,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,,,,,,,0.5,1.0,,0.5,1.0,,0.5,0.5582833333333334,0.50005,0.6012,,,0.2,0.4,4.233333333333333,,0.46875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201589,1610612763,Darrell Arthur,Darrell Arthur,201589,MEM,4849.0,81,-7.0,147,147,21,23,12,294,5.0,7.0,2.0,3.0,,1.0,4.0,9.0,9.0,21.0,,,18.0,37,,4.0,40,162,2.0,3.0,,4.0,2.0,4.0,,,4.0,28.0,8.0,2.0,,,1.0,6.0,,6.0,,2.0,2.0,2.0,12.0,4.0,4.0,12.0,1.0,17.0,4.0,21.0,1.0,3.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,8.0,2.0,9.0,,14.0,,1.0,5.0,1.0,1.0,,4.0,,2.0,,4.0,1.0,5.0,3.0,4.0,21,,,0.7777777777777778,0.8235294117647058,0.4864864864864865,0.6666666666666666,0.5,0.4864864864864865,0.6666666666666666,0.5,0.5128205128205128,0.6666666666666666,0.5,,0.027027027027027,0.1428571428571428,,29.375,0.25,0.3333333333333333,0.25,0.0769230769230769,0.2222222222222222,0.2424242424242424,0.0655737704918032,0.1333333333333333,0.0666666666666666,0.0454545454545454,0.1818181818181818,0.2,0.3529411764705882,0.2727272727272727,0.1428571428571428,0.0555555555555555,0.6,0.1891891891891892,0.7142857142857143,0.8333333333333334,0.6,0.2432432432432432,0.4444444444444444,0.4444444444444444,0.5,0.5675675675675675,0.4285714285714285,0.4285714285714285,1.0,,1.0,0.6666666666666666,0.5,0.25,,,0.1891891891891892,0.4337513513513513,0.6643666666666667,0.40175,0.0512820512820512,0.0512820512820512,0.1,0.1,12.33783783783784,,0.1428571428571428,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,1469.0,24,-7.0,48,47,32,41,6,95,2.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,,,1.0,1.0,4.0,8,1.0,2.0,10,61,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,6.0,6.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,,,2.0,3.0,,3.0,,3.0,3.0,6.0,1.0,,,,,,2.0,,1.0,2.0,1.0,4.0,,6.0,1.0,,1.0,,,,2.0,,1.0,,3.0,2.0,3.0,,6.0,32,1.0,,0.75,1.0,0.5,1.0,0.6666666666666666,0.4444444444444444,1.0,0.5,0.5,1.0,0.6,0.1111111111111111,0.125,0.3333333333333333,,21.818181818181817,,,0.2307692307692307,0.2307692307692307,,0.1666666666666666,0.1875,,0.4,0.3333333333333333,0.5,0.25,0.1428571428571428,,,0.25,,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5555555555555556,0.4,0.4,1.0,,,,,0.1111111111111111,1.0,1.0,,0.5,0.5,0.25,0.4444444444444444,0.4662666666666666,0.6704,0.455675,0.1,0.1111111111111111,0.4,0.6,4.4375,24.3,0.6666666666666666,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,830.0,14,2.0,28,27,8,4,5,55,2.0,3.0,2.0,2.0,1.0,2.0,,1.0,,1.0,,,2.0,5,,,4,26,2.0,2.0,,4.0,1.0,2.0,,,2.0,,4.0,4.0,,,1.0,,,,,,,,,2.0,,1.0,,1.0,2.0,3.0,,,,,2.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,8,,,,,0.4,1.0,0.5,0.4,1.0,0.5,0.4,1.0,0.5,,0.2,,1.0,20.0,1.0,,0.0909090909090909,0.1333333333333333,,0.0769230769230769,0.125,,0.3333333333333333,,,,0.2,,,,,0.6,0.6666666666666666,0.6666666666666666,,0.2,,,,0.2,,,,,1.0,1.0,,1.0,0.5,,0.6,0.50186,0.53575,0.6035,,,1.0,0.5,6.0600000000000005,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
