EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,HeaveAttempts,DefensiveGoaltends,Corner3PctBlocked,OffensiveGoaltends,BlockedCorner3,on,Clear Path Fouls
101122,1610612754,Danny Granger,Danny Granger,101122,IND,68550.0,1142,119,2284,2278,533,455,279,4562,84,136,16.0,24.0,17.0,29.0,29.0,79,52.0,146,8.0,18.0,1.0,2.0,3.0,4.0,66.0,159.0,4.0,17.0,9.0,32.0,165,361,74.0,177.0,146,698,2348,22.0,50,5.0,19.0,18.0,77.0,36,83,12.0,36.0,41.0,149,118.0,212,201.0,21.0,24.0,159.0,66.0,38.0,2.0,54,23.0,77,20.0,3.0,25.0,8.0,21,177,6.0,31.0,1.0,32,101,14.0,147,38,185,4.0,39,18,21,44,7.0,24.0,49,7.0,20.0,1.0,14.0,93,3.0,18,33,2.0,91,7.0,4.0,9.0,121,4.0,5.0,2.0,8.0,172,9.0,2.0,6.0,68,5.0,14.0,22.0,14.0,2.0,6.0,22.0,12.0,1.0,141,527,11,8.0,0.3575757575757576,0.38562091503267976,0.9054054054054054,0.4180790960451977,0.2631578947368421,0.3333333333333333,0.4180790960451977,0.45706371191135736,0.44,0.43373493975903615,0.5130111524163569,0.427536231884058,0.453781512605042,0.5643322475570033,0.4810126582278481,0.5212765957446809,0.32899628252788105,0.011299435028248588,0.10526315789473684,0.125,0.21518987341772153,0.0273972602739726,0.012578616352201259,26.98776758409786,0.4731182795698925,0.21212121212121213,0.018867924528301886,0.11425339366515837,0.04041720990873533,0.12749003984063745,0.019933554817275746,0.1171806167400881,0.03464419475655431,0.05150214592274678,0.03488372093023256,0.036231884057971016,0.0199203187250996,0.02,0.07279693486590039,0.12643678160919541,0.13535911602209943,0.13736263736263737,0.10144927536231885,0.015625,0.5454545454545454,0.2527881040892193,0.6176470588235294,0.7058823529411765,0.39285714285714285,0.14684014869888476,0.3670886075949367,0.46774193548387094,0.20689655172413793,0.27137546468401486,0.3561643835616438,0.36619718309859156,0.38461538461538464,0.03345724907063197,0.4444444444444444,0.4444444444444444,1.0,0.2955390334572491,0.41509433962264153,0.42038216560509556,0.8939393939393939,0.34782608695652173,0.6666666666666666,0.0625,0.028985507246376812,0.5,1.0,0.2463768115942029,0.23529411764705882,1.0,0.24369747899159663,0.5862068965517241,0.03361344537815126,0.75,0.2689075630252101,0.28125,0.5817843866171004,0.41509433962264153,0.5080759293680297,0.5052532786885245,0.48652100840336143,0.12166666666666667,0.1619047619047619,0.027777777777777776,0.11031518624641834,0.2134670487106017,9.823545706371188,25.300564971751413,0.23336252189141857,,,,,,,,,True,
1899,1610612754,James Posey,James Posey,1899,IND,25895.0,432,14,850,846,350,380,89,1696,8,10,1.0,1.0,5.0,5.0,,1,,3,9.0,25.0,1.0,4.0,4.0,13.0,31.0,81.0,2.0,7.0,15.0,31.0,8,14,40.0,106.0,6,142,860,1.0,2,3.0,11.0,,11.0,5,5,19.0,44.0,2.0,69,8.0,8,117.0,3.0,2.0,81.0,31.0,1.0,,8,13.0,21,11.0,2.0,4.0,,4,55,1.0,4.0,2.0,16,43,17.0,76,7,83,,10,5,5,2,4.0,2.0,12,1.0,,1.0,2.0,14,1.0,7,31,4.0,64,1.0,3.0,3.0,27,13.0,1.0,1.0,,7,1.0,,,4,,,2.0,1.0,,1.0,2.0,2.0,,69,350,7,,0.5,0.5714285714285714,0.975,0.37735849056603776,0.2727272727272727,0.4318181818181818,0.37735849056603776,0.5714285714285714,0.5,1.0,0.5666666666666667,0.4230769230769231,0.6836734693877551,0.5772357723577236,0.4230769230769231,0.69,0.8833333333333333,,0.07142857142857142,0.1,,,,14.30062630480167,0.14285714285714285,0.5,0.1111111111111111,0.1634980988593156,0.014545454545454545,0.1523809523809524,0.006211180124223602,0.16032608695652173,0.011467889908256881,,0.012987012987012988,0.024,0.007407407407407408,,0.18032786885245902,0.1282051282051282,0.1774193548387097,0.16279069767441862,0.10526315789473684,,1.0,0.08333333333333333,0.8,0.8888888888888888,0.5,0.008333333333333333,,,,0.025,,,,0.20833333333333334,0.36,0.36,1.0,0.675,0.38271604938271603,0.38271604938271603,0.967741935483871,0.07692307692307693,1.0,,0.3076923076923077,0.25,1.0,0.5384615384615384,0.2857142857142857,1.0,0.10204081632653061,1.0,0.2653061224489796,0.3076923076923077,0.6326530612244898,0.4838709677419355,0.9666666666666667,0.38271604938271603,0.545155,0.567465,0.541488775510204,0.032520325203252036,0.23529411764705882,,0.07746478873239436,0.4859154929577465,6.492857142857143,24.932075471698116,0.4117647058823529,4.0,,,,,,,,True,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,19662.0,328,54,644,641,146,198,95,1285,24,48,9.0,22.0,6.0,11.0,4.0,8,1.0,11,,,,,,,,1.0,,,,1.0,29,67,,1.0,17,75,656,11.0,25,,,5.0,27.0,7,14,,1.0,5.0,19,34.0,24,,,20.0,1.0,,10.0,,14,11.0,25,11.0,,5.0,2.0,7,61,13.0,36.0,,20,51,9.0,80,49,129,1.0,11,5,6,8,3.0,7.0,11,2.0,1.0,,,19,6.0,2,30,1.0,51,1.0,5.0,4.0,25,5.0,2.0,5.0,1.0,22,2.0,,,9,,3.0,9.0,5.0,,4.0,9.0,7.0,,19,146,4,3.0,0.5862068965517241,0.8947368421052632,,,,,,0.43283582089552236,0.44,0.5,0.4264705882352941,0.44,0.4666666666666667,0.4807692307692308,0.48214285714285715,0.5,0.014705882352941176,,0.14925373134328357,0.16666666666666666,0.25,,,12.916111850865512,0.42105263157894735,0.45,,0.22077922077922077,0.15859030837004406,0.23255813953488372,0.1262135922330097,0.22397476340694006,0.1484848484848485,0.14864864864864866,0.20967741935483872,0.13186813186813187,0.13636363636363635,0.06666666666666667,0.18032786885245902,0.23943661971830985,0.23232323232323232,0.265625,0.13636363636363635,0.034482758620689655,0.7777777777777778,0.7058823529411765,0.5,0.6,0.6666666666666666,0.11764705882352941,0.5,0.6666666666666666,0.25,0.16176470588235295,0.09090909090909091,0.09090909090909091,,,,,,0.014705882352941176,,,,0.88,0.4090909090909091,0.1111111111111111,,,,,,,0.7333333333333333,0.5454545454545454,,,0.06666666666666667,,0.7205882352941176,,0.5121205882352942,0.5387714285714286,0.49692,0.12,0.12162162162162163,,0.36,0.25333333333333335,5.016417910447761,29.3,0.2267080745341615,3.0,,,,,,,,True,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,64940.0,1082,21,2175,2169,539,506,248,4344,77,125,4.0,8.0,21.0,30.0,40.0,108,58.0,127,5.0,7.0,,,1.0,1.0,14.0,45.0,,2.0,3.0,14.0,175,360,19.0,52.0,80,487,2304,12.0,26,,2.0,6.0,30.0,56,107,4.0,15.0,33.0,157,84.0,266,45.0,12.0,2.0,45.0,14.0,27.0,1.0,125,86.0,211,68.0,18.0,60.0,20.0,45,508,6.0,10.0,1.0,21,63,2.0,86,17,103,3.0,37,24,13,49,20.0,28.0,42,5.0,21.0,2.0,5.0,91,4.0,20,19,1.0,49,4.0,1.0,1.0,73,,,4.0,,94,11.0,,9.0,40,,8.0,9.0,4.0,2.0,3.0,10.0,7.0,,156,533,8,6.0,0.24,0.2413793103448276,0.7894736842105263,0.36538461538461536,,0.26666666666666666,0.36538461538461536,0.4861111111111111,0.46153846153846156,0.5233644859813084,0.49393203883495146,0.42857142857142855,0.5081967213114754,0.5334075723830735,0.4838709677419355,0.564748201438849,0.1262135922330097,0.019230769230769232,0.075,0.136,0.08333333333333333,0.007874015748031496,0.022222222222222223,21.90669371196755,0.5384615384615384,0.03225806451612903,0.02,0.0738569753810082,0.013227513227513227,0.09545454545454546,0.024291497975708502,0.0782851817334576,0.015952143569292122,0.018518518518518517,0.015209125475285171,0.007220216606498195,0.01951219512195122,0.047619047619047616,0.045627376425855515,0.04365079365079365,0.11834319526627218,0.09032258064516129,0.1076923076923077,0.016304347826086956,0.7,0.30339805825242716,0.616,0.7129629629629629,0.3116883116883117,0.2621359223300971,0.37037037037037035,0.40404040404040403,0.175,0.308252427184466,0.4566929133858268,0.4603174603174603,0.1896551724137931,0.01699029126213592,0.7142857142857143,0.7142857142857143,0.8,0.10922330097087378,0.3111111111111111,0.3181818181818182,0.7857142857142857,0.2857142857142857,0.5,0.5,,,,0.07142857142857142,,,0.2459016393442623,0.7,0.00819672131147541,1.0,0.11475409836065574,0.21428571428571427,0.42961165048543687,0.3111111111111111,0.49273640776699035,0.4756789473684211,0.4537967213114755,0.09070294784580499,0.10282776349614396,,0.061601642710472276,0.32238193018480493,9.558333333333334,25.57884615384616,0.247816091954023,,1.0,1.0,,,,,,True,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,100957.0,1683,85,3346,3342,851,899,389,6688,65,98,10.0,16.0,17.0,26.0,14.0,40,59.0,128,24.0,53.0,,2.0,5.0,12.0,78.0,201.0,6.0,14.0,21.0,46.0,138,266,102.0,254.0,100,682,3474,14.0,29,6.0,16.0,13.0,59.0,31,62,26.0,58.0,43.0,183,210.0,66,297.0,9.0,12.0,200.0,78.0,12.0,1.0,71,34.0,105,24.0,10.0,49.0,13.0,9,244,3.0,22.0,3.0,48,188,12.0,248,28,276,2.0,40,29,11,40,10.0,32.0,29,4.0,8.0,7.0,1.0,69,3.0,14,57,4.0,107,1.0,6.0,3.0,110,9.0,6.0,11.0,3.0,125,5.0,1.0,5.0,43,7.0,10.0,30.0,14.0,4.0,12.0,30.0,10.0,1.0,183,845,9,9.0,0.7608695652173914,0.7954545454545454,0.9705882352941176,0.4015748031496063,0.375,0.4482758620689655,0.4031620553359684,0.518796992481203,0.4827586206896552,0.5,0.5596153846153846,0.5111111111111111,0.5833333333333334,0.5897212543554007,0.5673076923076923,0.6398601398601399,0.48846153846153845,0.003937007874015748,0.045112781954887216,0.05102040816326531,0.175,,,16.90363349131122,0.5797101449275363,0.11650485436893204,0.03896103896103896,0.1512469831053902,0.019434628975265017,0.1307901907356948,0.006535947712418301,0.14658385093167703,0.01571338780641106,0.021806853582554516,0.01366120218579235,0.02247191011235955,0.007894736842105263,,0.11764705882352941,0.1361111111111111,0.1844106463878327,0.12454212454212454,0.14893617021276595,0.007633587786259542,0.3333333333333333,0.18846153846153846,0.6632653061224489,0.6989247311827957,0.7692307692307693,0.07692307692307693,0.35,0.42424242424242425,0.5714285714285714,0.24615384615384617,0.4609375,0.4609375,0.7966101694915254,0.10192307692307692,0.4528301886792453,0.46153846153846156,1.0,0.38653846153846155,0.3880597014925373,0.3880597014925373,0.9615384615384616,0.35555555555555557,0.625,0.4,0.044444444444444446,,,0.3111111111111111,0.42857142857142855,1.0,0.21666666666666667,0.6538461538461539,0.1,0.4166666666666667,0.38333333333333336,0.45652173913043476,0.676923076923077,0.39,0.5220634874759152,0.5406636363636363,0.500676050420168,0.08865248226950355,0.14144736842105263,0.026923076923076925,0.08651026392961877,0.26832844574780057,11.03872180451128,25.32362204724409,0.2543335325762104,1.0,,,1.0,1.0,0.018867924528301886,,,True,
201985,1610612754,AJ Price,AJ Price,201985,IND,11321.0,189,24,371,374,85,84,37,745,4,7,,,,,4.0,10,4.0,12,,,,,,,9.0,31.0,,2.0,4.0,10.0,12,29,9.0,31.0,14,65,386,1.0,2,,2.0,3.0,5.0,2,5,4.0,10.0,8.0,24,,24,18.0,9.0,,28.0,9.0,1.0,1.0,17,21.0,38,16.0,5.0,6.0,2.0,9,97,1.0,,,2,11,1.0,14,1,15,,10,5,5,10,5.0,4.0,8,1.0,6.0,2.0,,18,1.0,6,10,,17,,,,14,,,1.0,2.0,19,2.0,,,7,1.0,2.0,1.0,,,1.0,1.0,,,24,85,3,2.0,,,0.6666666666666666,0.2903225806451613,,0.4,0.32142857142857145,0.41379310344827586,0.5,0.4,0.425,0.25,0.5333333333333333,0.47794117647058826,0.4166666666666667,0.631578947368421,0.5166666666666667,0.03225806451612903,0.034482758620689655,0.14285714285714285,,,0.03225806451612903,20.72289156626506,0.5555555555555556,0.1,,0.09243697478991597,,0.046511627906976744,0.015625,0.08024691358024691,0.005714285714285714,,,,0.019230769230769232,,0.06666666666666667,0.16666666666666666,0.05660377358490566,0.05555555555555555,,,,0.11666666666666667,0.5714285714285714,0.6666666666666666,,0.16666666666666666,0.4,0.4,,0.2,0.3333333333333333,0.3333333333333333,,,,,,0.5166666666666667,0.2903225806451613,0.3,0.6666666666666666,,,,,,,0.5,,,,,,,0.6666666666666666,0.4,0.6333333333333333,0.32142857142857145,0.49243859649122806,0.4679125,0.45162307692307696,0.12121212121212122,0.20588235294117646,0.03125,0.07692307692307693,0.36923076923076925,11.200000000000003,28.280645161290327,0.22911051212938005,,,,3.0,,,,,True,
2551,1610612754,T.J. Ford,T.J. Ford,2551,IND,24890.0,415,35,807,806,230,316,105,1613,12,28,3.0,4.0,6.0,9.0,7.0,27,25.0,54,1.0,4.0,,,1.0,3.0,3.0,14.0,1.0,1.0,1.0,5.0,44,109,4.0,18.0,19,119,791,5.0,8,1.0,1.0,4.0,17.0,10,31,2.0,8.0,4.0,30,16.0,72,12.0,,2.0,10.0,3.0,7.0,,37,41.0,78,30.0,11.0,23.0,3.0,11,197,2.0,8.0,,9,23,2.0,34,10,44,1.0,16,7,9,20,7.0,17.0,15,1.0,3.0,1.0,1.0,35,1.0,9,13,2.0,33,1.0,2.0,1.0,31,1.0,,2.0,1.0,26,2.0,,,12,,2.0,4.0,,,4.0,5.0,2.0,,30,230,4,1.0,0.18181818181818182,0.18604651162790697,1.0,0.2222222222222222,1.0,0.25,0.2857142857142857,0.4036697247706422,0.625,0.3225806451612903,0.3937007874015748,0.7222222222222222,0.3333333333333333,0.42805755395683454,0.7083333333333334,0.35714285714285715,0.14173228346456693,,0.06422018348623854,0.10714285714285714,0.14814814814814814,,,18.7027027027027,0.5714285714285714,0.06451612903225806,,0.08363636363636363,0.0299625468164794,0.08653846153846154,0.013333333333333334,0.08443271767810026,0.023980815347721823,0.058823529411764705,,0.032,0.008,0.04,0.09375,0.0410958904109589,0.10144927536231885,0.0975609756097561,0.045454545454545456,0.015151515151515152,0.4,0.2204724409448819,0.42857142857142855,0.48,0.08333333333333333,0.2125984251968504,0.25925925925925924,0.30434782608695654,,0.4251968503937008,0.46296296296296297,0.46296296296296297,0.28,0.031496062992125984,0.25,0.25,1.0,0.11023622047244094,0.21428571428571427,0.21428571428571427,1.0,0.4444444444444444,0.75,,,,,0.1111111111111111,1.0,1.0,0.23076923076923078,0.6666666666666666,0.07692307692307693,0.3333333333333333,0.1282051282051282,0.2,0.36220472440944884,0.3,0.4643178861788617,0.5340642857142857,0.45576527777777787,0.08759124087591241,0.10084033613445378,,0.14285714285714285,0.25210084033613445,11.409174311926604,28.794444444444448,0.2850061957868649,,1.0,1.0,4.0,,,,,True,
200780,1610612754,Solomon Jones,Solomon Jones,200780,IND,17697.0,295,-26,578,576,154,254,60,1154,17,28,6.0,10.0,7.0,7.0,5.0,13,7.0,30,,,,,,,,,,,,,29,71,,,18,76,591,8.0,13,,,6.0,22.0,11,19,,,3.0,25,40.0,18,,,12.0,,,8.0,,13,4.0,17,4.0,,,2.0,11,38,10.0,18.0,,8,24,4.0,36,28,64,1.0,7,5,2,3,1.0,2.0,11,1.0,1.0,,2.0,14,1.0,4,31,2.0,45,1.0,,4.0,27,,3.0,3.0,,27,3.0,,,12,,3.0,12.0,5.0,,7.0,12.0,6.0,1.0,25,154,1,2.0,0.6896551724137931,0.8695652173913043,,,,,,0.4084507042253521,0.6153846153846154,0.5789473684210527,0.4084507042253521,0.6153846153846154,0.5789473684210527,0.4578313253012048,0.6875,0.5952380952380952,,,0.11267605633802817,0.07142857142857142,0.3076923076923077,0.06666666666666667,,15.01547987616099,0.21428571428571427,0.19047619047619047,,0.1340782122905028,0.09230769230769231,0.1038961038961039,0.10526315789473684,0.125,0.09655172413793103,0.10256410256410256,0.08,0.09433962264150944,0.1111111111111111,0.07142857142857142,0.15,0.1724137931034483,0.09876543209876543,0.09523809523809523,0.14285714285714285,0.029411764705882353,0.5,0.39436619718309857,0.6071428571428571,0.6538461538461539,0.6470588235294118,0.18309859154929578,0.38461538461538464,0.5555555555555556,0.6,0.4225352112676056,0.23333333333333334,0.25,0.8571428571428571,,,,,,,,,0.7692307692307693,0.6,,,,,,,,0.3684210526315789,1.0,,,,,0.39436619718309857,,0.48669436619718315,0.5509999999999999,0.46751578947368416,0.15,0.15,,0.2894736842105263,0.32894736842105265,8.921126760563379,,0.2664359861591695,,,,,,,,,True,
201177,1610612754,Josh McRoberts,Josh McRoberts,201177,IND,46447.0,774,110,1553,1550,304,247,179,3103,75,104,27.0,37.0,10.0,17.0,11.0,29,9.0,27,1.0,5.0,,1.0,,,13.0,33.0,4.0,6.0,2.0,3.0,95,160,14.0,38.0,40,272,1591,28.0,42,4.0,7.0,4.0,72.0,11,29,2.0,3.0,6.0,34,120.0,70,42.0,,44.0,33.0,13.0,18.0,1.0,56,25.0,81,20.0,5.0,30.0,11.0,15,187,21.0,39.0,,34,89,12.0,135,60,195,4.0,24,15,9,22,7.0,14.0,17,2.0,8.0,,1.0,39,3.0,8,46,2.0,83,2.0,6.0,2.0,54,6.0,6.0,,,54,6.0,,,25,,5.0,24.0,17.0,,7.0,25.0,9.0,2.0,34,298,3,3.0,0.631578947368421,0.821917808219178,1.0,0.3684210526315789,0.5714285714285714,0.6666666666666666,0.3684210526315789,0.59375,0.6666666666666666,0.3793103448275862,0.5858585858585859,0.6938775510204082,0.4375,0.6126126126126126,0.6923076923076923,0.4722222222222222,0.1919191919191919,0.02631578947368421,0.1125,0.1346153846153846,0.10344827586206896,0.037037037037037035,,14.764338444065872,0.5641025641025641,0.3,,0.1419457735247209,0.0775347912524851,0.2085889570552147,0.109375,0.15569620253164557,0.08633093525179857,0.08641975308641975,0.05649717514124294,0.09146341463414634,0.08496732026143791,0.20512820512820512,0.0989010989010989,0.16022099447513813,0.1590909090909091,0.20491803278688525,0.21951219512195122,0.057971014492753624,0.36,0.5252525252525253,0.7211538461538461,0.8333333333333334,0.64,0.14646464646464646,0.3793103448275862,0.4230769230769231,0.45454545454545453,0.13636363636363635,0.3333333333333333,0.34615384615384615,0.7777777777777778,0.025252525252525252,0.2,0.25,1.0,0.16666666666666666,0.3939393939393939,0.3939393939393939,1.0,0.7551020408163265,0.7297297297297297,0.1111111111111111,0.02040816326530612,,,0.12244897959183673,0.6666666666666666,1.0,0.53125,0.5882352941176471,,,0.09375,0.6666666666666666,0.7171717171717171,0.3939393939393939,0.5461815656565656,0.5515228571428571,0.52920625,0.1152073732718894,0.13966480446927373,,0.2647058823529412,0.125,5.471250000000001,25.178947368421053,0.1957501609787508,3.0,1.0,1.0,,1.0,0.2,1.0,,True,
201575,1610612754,Brandon Rush,Brandon Rush,201575,IND,30428.0,507,-47,1006,998,263,394,104,2004,18,32,3.0,6.0,4.0,5.0,3.0,16,19.0,62,11.0,25.0,2.0,3.0,4.0,7.0,23.0,55.0,1.0,3.0,6.0,12.0,40,110,34.0,80.0,23,205,1080,3.0,10,3.0,6.0,2.0,17.0,9,24,10.0,19.0,11.0,59,34.0,46,99.0,3.0,2.0,55.0,23.0,15.0,1.0,17,5.0,22,2.0,3.0,8.0,4.0,5,49,3.0,8.0,,16,35,3.0,54,11,65,,16,5,11,12,1.0,7.0,9,3.0,5.0,1.0,1.0,21,2.0,8,22,,39,1.0,1.0,2.0,25,1.0,,2.0,,33,1.0,,,13,,4.0,9.0,6.0,1.0,2.0,10.0,9.0,,59,263,6,4.0,0.425,0.4358974358974359,0.9705882352941176,0.425,0.5,0.5263157894736842,0.425,0.36363636363636365,0.3,0.375,0.4789473684210526,0.46875,0.5581395348837209,0.4975728155339806,0.5,0.59,0.42105263157894735,0.0125,0.13636363636363635,0.25,0.3125,0.03225806451612903,0.01818181818181818,20.213713268032055,0.5714285714285714,0.08108108108108109,,0.10355029585798817,0.023121387283236993,0.14035087719298245,0.018867924528301886,0.11283185840707964,0.02178217821782178,0.02531645569620253,0.010101010101010102,0.02976190476190476,0.022556390977443608,,0.07142857142857142,0.044444444444444446,0.16,0.14772727272727273,0.11538461538461539,,0.9,0.16842105263157894,0.5625,0.75,0.3888888888888889,0.08421052631578947,0.1875,0.2727272727272727,,0.3263157894736842,0.3064516129032258,0.31666666666666665,0.5263157894736842,0.13157894736842105,0.44,0.44,1.0,0.2894736842105263,0.41818181818181815,0.42592592592592593,0.9565217391304348,0.375,0.5,0.3333333333333333,0.1875,0.6666666666666666,1.0,0.1875,0.3333333333333333,1.0,0.11627906976744186,0.8,0.16279069767441862,0.5714285714285714,0.27906976744186046,0.5,0.5894736842105263,0.41818181818181815,0.5053773684210526,0.4976863636363637,0.48491976744186044,0.06435643564356436,0.10655737704918032,,0.08292682926829269,0.28780487804878047,12.575454545454548,24.88125,0.2614314115308151,,1.0,,,,,,1.0,True,
