EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,on,Clear Path Fouls
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,129387.0,2156,457,4198,4155,1019.0,871.0,449.0,8353,180.0,257.0,43.0,71.0,37.0,51.0,143.0,348.0,96.0,229.0,4.0,2.0,419.0,834.0,4.0,184.0,1022.0,4244,63.0,123.0,19.0,145.0,88.0,163.0,2.0,65.0,241.0,490.0,348.0,80.0,1.0,3.0,47.0,150.0,53.0,203.0,30.0,23.0,83.0,32.0,35.0,459.0,46.0,116.0,7.0,87.0,398.0,24.0,509.0,169.0,678.0,19.0,49.0,35.0,14.0,60.0,19.0,37.0,62.0,2.0,23.0,14.0,122.0,13.0,34.0,72.0,2.0,119.0,4.0,9.0,11.0,193.0,2.0,16.0,3.0,4.0,257.0,21.0,120.0,19.0,144.0,2.0,2.0,112.0,1.0,31.0,146.0,86.0,1.0,3.0,5.0,4.0,239.0,999.0,7.0,16.0,0.5847255369928401,0.6464379947229552,0.5023980815347722,0.5121951219512195,0.5398773006134969,0.5,0.5121951219512195,0.5333333333333333,0.5345188284518828,0.5330882352941176,0.5738095238095238,0.00477326968973747,0.05635491606714628,0.0622568093385214,0.08045977011494253,0.013100436681222707,22.8486646884273,0.4918032786885246,0.22857142857142856,0.06666666666666667,0.23676383105294468,0.08279800142755175,0.2265625,0.09643605870020965,0.23486682808716708,0.08626198083067092,0.11057692307692307,0.08092485549132948,0.060085836909871244,0.10357142857142858,0.08629441624365482,0.2229038854805726,0.24665391969407266,0.23916292974588937,0.21568627450980393,0.2692307692307692,0.051351351351351354,0.589041095890411,0.30668257756563244,0.7003891050583657,0.7468879668049793,0.6333333333333333,0.4152744630071599,0.4109195402298851,0.446875,0.35664335664335667,0.2732696897374702,0.4192139737991266,0.4247787610619469,0.8333333333333334,0.00477326968973747,0.5772357723577236,0.6056338028169014,0.06976744186046512,0.3090909090909091,0.7254901960784313,0.012121212121212121,0.31145584725536996,0.45808201911589014,0.5238270833333333,0.45640151515151534,0.128068303094984,0.12861736334405144,0.14187866927592954,0.23581213307240703,8.924820143884888,29.5,0.24273463554073368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,91938.0,1532,348,3032,2998,684.0,584.0,311.0,6030,94.0,150.0,6.0,11.0,24.0,35.0,43.0,104.0,31.0,87.0,224.0,47.0,168.0,341.0,283.0,229.0,859.0,3058,17.0,39.0,13.0,74.0,39.0,77.0,54.0,119.0,260.0,174.0,162.0,8.0,3.0,221.0,28.0,179.0,47.0,226.0,17.0,30.0,105.0,31.0,43.0,499.0,9.0,19.0,1.0,39.0,102.0,7.0,148.0,29.0,177.0,3.0,84.0,39.0,45.0,59.0,14.0,42.0,31.0,4.0,17.0,3.0,90.0,5.0,25.0,36.0,2.0,96.0,4.0,6.0,3.0,216.0,7.0,5.0,14.0,10.0,255.0,18.0,76.0,39.0,18.0,,,8.0,2.0,8.0,18.0,9.0,1.0,,,,244.0,664.0,9.0,27.0,0.5178571428571429,0.5304878048780488,0.49266862170087977,0.4358974358974359,0.5064935064935064,0.5048076923076923,0.4552238805970149,0.5381679389312977,0.5769230769230769,0.5,0.6640211640211641,0.453525641025641,0.08211143695014662,0.12,0.07692307692307693,0.022988505747126436,24.080070650574037,0.6555555555555556,0.09210526315789473,0.0136986301369863,0.08557046979865772,0.01901901901901902,0.14661654135338345,0.02556818181818182,0.09670781893004116,0.02072538860103627,0.019230769230769232,0.019662921348314606,0.01812688821752266,0.0380952380952381,0.007042253521126761,0.05202312138728324,0.0835509138381201,0.11231101511879049,0.14746543778801843,0.14285714285714285,0.009316770186335404,0.5,0.2403846153846154,0.6266666666666667,0.7121212121212122,0.5638297872340425,0.16666666666666666,0.41346153846153844,0.4479166666666667,0.4883720930232558,0.13942307692307693,0.3563218390804598,0.36470588235294116,0.41935483870967744,0.358974358974359,0.16417910447761194,0.5454545454545454,0.16666666666666666,0.26717557251908397,0.6857142857142857,0.35877862595419846,0.6939102564102564,0.5304845967741936,0.48760294117647063,0.49091744186046504,0.1204644412191582,0.19047619047619047,0.08614668218859138,0.30267753201396974,8.047507331378299,25.065724381625444,0.22559366754617413,19.0,59.0,2.0,9.0,3.0,7.0,79.0,7.0,19.0,18.0,98.0,9.0,28.0,21.0,231.0,63.0,79.0,1.0,3.0,22.0,7.0,0.7857142857142857,0.3462897526501767,0.32142857142857145,0.3888888888888889,0.35,0.0035335689045936395,0.004464285714285714,0.09455128205128205,0.3220338983050847,0.3220338983050847,0.9473684210526315,0.35267857142857145,0.3542600896860987,0.7468354430379747,0.13432835820895522,0.2222222222222222,1.0,0.2835820895522388,0.3684210526315789,0.8571428571428571,0.05343511450381679,0.42857142857142855,0.3829787234042553,0.3574660633484163,0.02413793103448276,,,,True,
200779,1610612759,Steve Novak,Steve Novak,200779,SAS,995.0,17,11,30,29,8.0,13.0,2.0,59,,,,,,,,,,,1.0,,,,1.0,,3.0,26,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,1.5,,,1.5,,,1.0,,,,,3.125,,,,0.09090909090909091,,0.16666666666666666,,0.11764705882352941,,,,,,,0.25,,,0.2,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.57915,,,,,,,,24.8,0.26666666666666666,,,,,,,1.0,,,,1.0,,,,3.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,True,
201588,1610612759,George Hill,George Hill,201588,SAS,51743.0,862,232,1654,1636,579.0,483.0,168.0,3290,34.0,56.0,3.0,4.0,8.0,15.0,22.0,43.0,18.0,38.0,17.0,2.0,74.0,137.0,76.0,78.0,313.0,1639,7.0,13.0,5.0,25.0,19.0,39.0,21.0,30.0,98.0,88.0,60.0,4.0,,17.0,12.0,39.0,17.0,56.0,8.0,9.0,21.0,7.0,11.0,129.0,4.0,11.0,,17.0,62.0,1.0,80.0,15.0,95.0,3.0,21.0,17.0,4.0,19.0,6.0,14.0,24.0,6.0,5.0,1.0,43.0,7.0,15.0,39.0,3.0,78.0,2.0,1.0,5.0,73.0,1.0,2.0,11.0,2.0,88.0,8.0,32.0,7.0,8.0,1.0,,5.0,,3.0,9.0,4.0,,,,,95.0,567.0,6.0,4.0,0.5945945945945946,0.6111111111111112,0.5401459854014599,0.5384615384615384,0.48717948717948717,0.5516431924882629,0.47619047619047616,0.5666666666666667,0.6142857142857143,0.5208333333333334,0.6418918918918919,0.3568075117370892,0.08759124087591241,0.10714285714285714,0.11627906976744186,0.02631578947368421,15.609756097560977,0.4418604651162791,0.01818181818181818,,0.09408194233687406,0.02208835341365462,0.09826589595375723,0.01990049751243781,0.09495192307692307,0.02145922746781116,0.02158273381294964,0.026455026455026454,0.01764705882352941,0.026785714285714284,0.011235955056179775,0.09178743961352658,0.10101010101010101,0.09055118110236221,0.07751937984496124,0.1590909090909091,0.031914893617021274,0.4444444444444444,0.26291079812206575,0.6071428571428571,0.68,0.5882352941176471,0.20187793427230047,0.5116279069767442,0.5789473684210527,0.5909090909090909,0.1784037558685446,0.47368421052631576,0.4864864864864865,0.6111111111111112,0.07981220657276995,0.19047619047619047,0.75,,0.25,0.5333333333333333,0.03333333333333333,0.6197183098591549,0.5139988262910798,0.49634411764705877,0.4949175,0.14285714285714285,0.19875776397515527,0.07987220447284345,0.31309904153354634,8.08029197080292,23.669736842105266,0.35006045949214026,23.0,59.0,,3.0,10.0,19.0,6.0,2.0,5.0,,29.0,2.0,8.0,10.0,84.0,3.0,6.0,3.0,3.0,14.0,2.0,0.9655172413793104,0.3815789473684211,0.25,0.47619047619047616,0.3815789473684211,0.039473684210526314,0.058823529411764705,0.27699530516431925,0.3898305084745763,0.40350877192982454,1.0,0.35294117647058826,0.375,0.8333333333333334,0.14285714285714285,,,0.23809523809523808,0.4,1.0,0.31666666666666665,0.5263157894736842,,0.35294117647058826,0.025974025974025976,1.0,1.0,0.03389830508474576,True,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,25768.0,429,90,834,823,273.0,285.0,82.0,1657,7.0,10.0,,1.0,2.0,3.0,19.0,44.0,6.0,24.0,55.0,17.0,32.0,78.0,72.0,25.0,173.0,844,2.0,9.0,,7.0,13.0,24.0,24.0,16.0,75.0,34.0,30.0,,1.0,54.0,5.0,12.0,3.0,15.0,1.0,2.0,6.0,4.0,2.0,33.0,3.0,1.0,,7.0,31.0,7.0,45.0,4.0,49.0,1.0,7.0,6.0,1.0,5.0,,3.0,7.0,1.0,2.0,1.0,12.0,1.0,4.0,21.0,4.0,40.0,2.0,,1.0,21.0,2.0,,2.0,2.0,30.0,3.0,7.0,6.0,2.0,,,1.0,,1.0,2.0,1.0,,,,,72.0,265.0,2.0,4.0,0.53125,0.53125,0.41025641025641024,0.2222222222222222,0.5416666666666666,0.49333333333333335,0.2692307692307692,0.6145833333333334,0.5308641975308642,0.2692307692307692,0.6696428571428571,0.48,0.0641025641025641,,0.09090909090909091,0.041666666666666664,18.75,0.4166666666666667,0.28,,0.09872611464968153,0.003952569169960474,0.07954545454545454,0.02830188679245283,0.0945273631840796,0.011142061281337047,0.016129032258064516,,,0.04,,0.0673076923076923,0.0967741935483871,0.1282051282051282,0.07142857142857142,0.1111111111111111,0.012048192771084338,0.5,0.06666666666666667,0.7,0.7,0.42857142857142855,0.29333333333333333,0.4318181818181818,0.475,0.47368421052631576,0.16,0.25,0.2608695652173913,0.8333333333333334,0.36666666666666664,0.07692307692307693,,,0.0625,0.6666666666666666,0.3541666666666667,0.5466666666666666,0.49274662162162175,0.484145,0.5020946808510639,0.057692307692307696,0.08536585365853659,0.04046242774566474,0.43352601156069365,10.747435897435896,25.394444444444446,0.3273381294964029,8.0,17.0,1.0,2.0,4.0,7.0,20.0,,2.0,7.0,28.0,1.0,4.0,11.0,81.0,3.0,20.0,,,1.0,2.0,0.9642857142857143,0.3888888888888889,0.25,0.4583333333333333,0.39436619718309857,,,0.11333333333333333,0.47058823529411764,0.47058823529411764,1.0,0.36363636363636365,0.36363636363636365,0.95,0.15384615384615385,0.5,1.0,0.15384615384615385,,,0.14583333333333334,0.5714285714285714,0.4117647058823529,0.37037037037037035,0.02702702702702703,,,,True,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,113485.0,1891,392,3686,3649,886.0,737.0,396.0,7335,228.0,354.0,14.0,17.0,60.0,84.0,90.0,191.0,76.0,187.0,16.0,5.0,394.0,732.0,55.0,172.0,1014.0,3739,28.0,41.0,3.0,59.0,84.0,148.0,16.0,77.0,266.0,192.0,596.0,8.0,,16.0,60.0,268.0,111.0,379.0,66.0,45.0,129.0,53.0,86.0,869.0,4.0,18.0,2.0,33.0,122.0,1.0,156.0,24.0,180.0,1.0,66.0,40.0,26.0,78.0,16.0,49.0,58.0,10.0,29.0,6.0,136.0,8.0,36.0,37.0,2.0,105.0,13.0,5.0,3.0,176.0,2.0,,9.0,13.0,224.0,25.0,97.0,27.0,2.0,,,2.0,,,2.0,,,,,,258.0,866.0,13.0,19.0,0.2436548223350254,0.24615384615384617,0.5382513661202186,0.6829268292682927,0.5675675675675675,0.5349428208386277,0.6222222222222222,0.5762195121951219,0.5716704288939052,0.6276595744680851,0.6363636363636364,0.0698856416772554,0.08196721311475409,0.1271186440677966,0.05759162303664921,0.0213903743315508,24.638379942140794,0.5735294117647058,0.011904761904761904,0.02197802197802198,0.0818242790073776,0.014240506329113924,0.09880239520958084,0.009876543209876543,0.08493150684931507,0.013181545835829839,0.02056555269922879,0.008791208791208791,0.014285714285714285,0.0044444444444444444,0.016666666666666666,0.06103286384976526,0.08225108225108226,0.09618573797678276,0.10526315789473684,0.07352941176470588,0.003205128205128205,,0.4498094027954257,0.6440677966101694,0.7378640776699029,0.27631578947368424,0.24269377382465057,0.4712041884816754,0.5,0.1111111111111111,0.23761118170266837,0.40641711229946526,0.41530054644808745,0.3026315789473684,0.020330368487928845,0.37777777777777777,0.8235294117647058,0.14285714285714285,0.5121951219512195,0.7142857142857143,0.03048780487804878,0.5196950444726811,0.5264241094147583,0.5075135135135137,0.5352530487804879,0.11292200232828871,0.12064676616915423,0.05818540433925049,0.26232741617357,7.605737704918034,23.785454545454545,0.24036896364622898,12.0,39.0,,2.0,4.0,11.0,6.0,,2.0,3.0,18.0,,4.0,7.0,48.0,6.0,6.0,,6.0,1.0,,0.8888888888888888,0.32727272727272727,,0.4375,0.32727272727272727,,,0.04955527318932656,0.3076923076923077,0.3076923076923077,1.0,0.375,0.375,0.6666666666666666,0.044444444444444446,,,0.044444444444444446,,,0.06707317073170732,0.36363636363636365,0.6,0.375,,,,,True,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,28420.0,474,141,923,893,319.0,244.0,72.0,1816,7.0,12.0,3.0,6.0,2.0,6.0,7.0,14.0,8.0,18.0,49.0,15.0,22.0,44.0,67.0,4.0,132.0,896,4.0,8.0,2.0,10.0,6.0,16.0,18.0,2.0,29.0,18.0,26.0,6.0,,49.0,1.0,12.0,3.0,15.0,1.0,2.0,4.0,4.0,4.0,33.0,4.0,13.0,,8.0,46.0,7.0,61.0,17.0,78.0,3.0,7.0,3.0,4.0,5.0,,5.0,4.0,,,1.0,9.0,1.0,4.0,18.0,1.0,33.0,,5.0,2.0,10.0,,3.0,,,7.0,1.0,3.0,1.0,7.0,,,4.0,,3.0,7.0,7.0,,,,,28.0,315.0,2.0,,0.4090909090909091,0.47368421052631576,0.5,0.5,0.375,0.5765765765765766,0.36363636363636365,0.39705882352941174,0.5789473684210527,0.38461538461538464,0.4027777777777778,0.6036036036036037,0.022727272727272728,0.08333333333333333,,,12.250996015936256,0.5555555555555556,0.2,,0.12777777777777777,0.04642857142857143,0.08602150537634409,0.03076923076923077,0.11920529801324503,0.041463414634146344,0.036585365853658534,0.03636363636363636,0.06818181818181818,0.03614457831325301,0.02127659574468085,0.14953271028037382,0.14953271028037382,0.0958904109589041,0.08450704225352113,0.09090909090909091,0.05,1.0,0.10810810810810811,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.12612612612612611,0.5,0.5,0.42857142857142855,0.16216216216216217,0.4444444444444444,0.4444444444444444,0.5,0.44144144144144143,0.5454545454545454,0.5,,0.17647058823529413,0.3333333333333333,0.4411764705882353,0.7117117117117117,0.5179792792792792,0.5908399999999999,0.5202470588235295,0.02654867256637168,0.06521739130434782,0.07575757575757576,0.2196969696969697,10.584090909090909,24.777611940298506,0.3456121343445287,9.0,18.0,,1.0,1.0,3.0,19.0,,2.0,4.0,28.0,,3.0,5.0,84.0,,19.0,,1.0,,,1.0,0.417910447761194,,0.2777777777777778,0.417910447761194,,,0.16216216216216217,0.5,0.5,1.0,0.3877551020408163,0.3877551020408163,1.0,0.09090909090909091,,,0.18181818181818182,,,0.08823529411764706,0.3333333333333333,0.26666666666666666,0.3877551020408163,,,,,True,
200809,1610612759,Chris Quinn,Chris Quinn,200809,SAS,1120.0,19,8,36,36,20.0,17.0,6.0,72,1.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,2.0,4.0,1.0,,7.0,34,1.0,1.0,,2.0,1.0,2.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,,2.0,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,20.0,,,0.5,0.5,0.5,1.0,0.5,0.7,1.0,0.5,0.7,1.0,0.5,0.2,,,,,11.627906976744185,,,,0.125,0.06666666666666667,,,0.10526315789473684,0.05555555555555555,,,0.25,,,0.1111111111111111,,0.25,,,0.5,,0.2,1.0,1.0,,0.2,1.0,1.0,1.0,0.4,,,,,1.0,1.0,,,,,0.4,0.47851999999999995,0.6569,0.3569,,,0.2857142857142857,0.2857142857142857,12.674999999999999,23.5,0.5555555555555556,1.0,1.0,,,,,,,,,1.0,,,,3.0,,,,,,,1.0,1.0,,,1.0,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,55735.0,929,175,1812,1809,175.0,151.0,211.0,3621,119.0,193.0,34.0,66.0,11.0,16.0,35.0,99.0,2.0,13.0,1.0,1.0,156.0,305.0,1.0,34.0,346.0,1859,37.0,75.0,7.0,81.0,13.0,27.0,1.0,5.0,31.0,234.0,78.0,58.0,,1.0,32.0,39.0,9.0,48.0,4.0,5.0,27.0,4.0,8.0,105.0,24.0,83.0,3.0,25.0,144.0,19.0,188.0,110.0,298.0,11.0,60.0,41.0,19.0,21.0,5.0,7.0,37.0,2.0,14.0,5.0,58.0,7.0,7.0,58.0,2.0,113.0,4.0,17.0,6.0,48.0,3.0,3.0,2.0,,55.0,9.0,31.0,1.0,22.0,,,13.0,3.0,6.0,22.0,13.0,,,13.0,5.0,31.0,175.0,4.0,1.0,0.75,0.9212598425196851,0.5114754098360655,0.49333333333333335,0.48148148148148145,0.5098039215686274,0.49333333333333335,0.4642857142857143,0.5258358662613982,0.5126582278481012,0.5,0.0032679738562091504,0.10491803278688525,0.10880829015544041,0.1111111111111111,,18.76818622696411,0.3620689655172414,0.5757575757575758,0.07317073170731707,0.19328859060402684,0.12710566615620214,0.16778523489932887,0.13114754098360656,0.1890380313199105,0.12799043062200957,0.17272727272727273,0.11618257261410789,0.08854166666666667,0.08737864077669903,0.1875,0.18181818181818182,0.19827586206896552,0.19736842105263158,0.1746031746031746,0.13043478260869565,0.09322033898305085,0.5909090909090909,0.630718954248366,0.616580310880829,0.6918604651162791,0.7142857142857143,0.3235294117647059,0.35353535353535354,0.3977272727272727,0.8571428571428571,0.042483660130718956,0.15384615384615385,0.15384615384615385,1.0,0.0032679738562091504,0.88,0.5151515151515151,0.14705882352941177,0.5714285714285714,0.6875,0.03571428571428571,0.6339869281045751,0.5348812091503268,0.5684936507936508,0.5086875000000001,0.09451219512195122,0.09480122324159021,0.23410404624277456,0.08959537572254335,4.0967213114754095,26.3,0.09657836644591611,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2210,1610612759,Richard Jefferson,Richard Jefferson,2210,SAS,103144.0,1719,333,3349,3312,709.0,557.0,377.0,6661,79.0,120.0,11.0,21.0,20.0,31.0,14.0,36.0,35.0,95.0,84.0,20.0,128.0,251.0,209.0,103.0,641.0,3391,14.0,29.0,7.0,53.0,25.0,54.0,35.0,27.0,107.0,204.0,52.0,18.0,,84.0,15.0,53.0,23.0,76.0,12.0,11.0,32.0,6.0,15.0,175.0,8.0,25.0,3.0,28.0,133.0,14.0,175.0,36.0,211.0,9.0,28.0,20.0,8.0,32.0,5.0,24.0,34.0,5.0,8.0,5.0,66.0,4.0,16.0,62.0,2.0,120.0,7.0,5.0,9.0,104.0,1.0,4.0,8.0,7.0,134.0,7.0,60.0,10.0,22.0,1.0,1.0,15.0,,7.0,23.0,16.0,1.0,,,,107.0,696.0,8.0,7.0,0.796875,0.8571428571428571,0.5099601593625498,0.4827586206896552,0.46296296296296297,0.5847826086956521,0.5,0.449438202247191,0.612810707456979,0.5196078431372549,0.5047169811320755,0.4543478260869565,0.05976095617529881,0.06666666666666667,0.1111111111111111,0.031578947368421054,15.543219666931007,0.48484848484848486,0.1891891891891892,0.037037037037037035,0.09837278106508876,0.021663778162911613,0.09364548494983277,0.0215633423180593,0.09751665657177468,0.021639344262295083,0.039660056657223795,0.014150943396226415,0.013262599469496022,0.027777777777777776,0.012903225806451613,0.05699481865284974,0.11352657004830918,0.11594202898550725,0.09745762711864407,0.07936507936507936,0.04054054054054054,0.6956521739130435,0.2608695652173913,0.6583333333333333,0.7053571428571429,0.7848101265822784,0.0782608695652174,0.3888888888888889,0.4375,0.5714285714285714,0.20652173913043478,0.3684210526315789,0.3804347826086957,0.9142857142857143,0.1826086956521739,0.45652173913043476,0.5238095238095238,0.2727272727272727,0.34831460674157305,0.6451612903225806,0.2247191011235955,0.7152173913043478,0.5589668478260869,0.5897985714285715,0.5580539325842697,0.1189083820662768,0.19736842105263158,0.08268330733229329,0.1669266770670827,9.035458167330676,23.947368421052637,0.21170498656315317,56.0,125.0,3.0,12.0,5.0,15.0,38.0,3.0,5.0,5.0,94.0,6.0,17.0,10.0,276.0,6.0,38.0,,1.0,,1.0,0.9787234042553191,0.44976076555023925,0.35294117647058826,0.2857142857142857,0.44976076555023925,,,0.2717391304347826,0.448,0.448,1.0,0.4523809523809524,0.4523809523809524,0.9473684210526315,0.2608695652173913,0.25,1.0,0.10869565217391304,0.6,1.0,0.16853932584269662,0.3333333333333333,0.25,0.4523809523809524,0.004784688995215311,1.0,,,True,
