EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,HeaveAttempts,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Travels,PenaltyTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,RecoveredBlocks,3SecondViolations,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Arc3Assists,OffThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,LongMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,OffensiveGoaltends,on,Fg3aBlocked,Charge Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,506.0,8,3,20,18,16,17.0,4.0,38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,17,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,16,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,12.0,0.375,0.375,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4971,0.4971,1.0,13.3,35.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
101144,1610612738,Von Wafer,Von Wafer,101144,BOS,4725.0,79,-20,160,159,70,63.0,17.0,319,4.0,8.0,1.0,1.0,9.0,4.0,11.0,17.0,10.0,32.0,161,5.0,8.0,5.0,19.0,16.0,,8.0,9.0,4.0,2.0,19.0,6.0,8.0,8.0,4.0,7.0,1.0,,1.0,19.0,70,0.6470588235294118,0.625,0.5185185185185185,0.6153846153846154,0.5344827586206896,0.6333333333333333,0.37037037037037035,18.333333333333332,0.10526315789473684,0.08695652173913043,0.041666666666666664,0.17391304347826086,0.2962962962962963,0.5,0.5,0.037037037037037035,0.3333333333333333,0.07692307692307693,0.3076923076923077,0.5555555555555556,0.46674074074074073,0.49253076923076927,0.59375,9.25294117647059,25.18,0.4375,5.0,5.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,6.0,3.0,3.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.5,0.2,0.3333333333333333,0.4,0.2,0.3,0.3,0.75,0.2222222222222222,0.1,0.18518518518518517,1.0,1.0,0.4,0.25,0.14814814814814814,0.5,0.5,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.6,0.3333333333333333,0.23076923076923078,1.0,1.0,0.25,0.1111111111111111,0.4557375,0.03571428571428571,0.05555555555555555,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,4640.0,77,-30,149,154,41,43.0,11.0,303,3.0,7.0,,,4.0,3.0,14.0,34.0,4.0,37.0,153,5.0,11.0,3.0,14.0,10.0,1.0,4.0,4.0,3.0,1.0,8.0,10.0,12.0,15.0,1.0,4.0,1.0,,1.0,14.0,41,0.4117647058823529,0.45454545454545453,0.40789473684210525,0.4642857142857143,0.45121951219512196,0.5,0.10526315789473684,28.313253012048193,0.18181818181818182,0.16666666666666666,0.058823529411764705,0.16666666666666666,0.18421052631578946,0.42857142857142855,0.5,,0.10526315789473684,,0.21428571428571427,0.3684210526315789,0.4481108108108108,0.3949153846153846,0.3783783783783784,11.070588235294117,32.475,0.2751677852348993,6.0,10.0,2.0,2.0,5.0,17.0,,,1.0,,,1.0,1.0,6.0,3.0,,,5.0,1.0,1.0,18.0,,3.0,3.0,1.0,,,,,1.0,1.0,3.0,2.0,3.0,,1.0,6.0,1.0,6.0,,8.0,,5.0,,1.0,2.0,,0.6428571428571429,0.6923076923076923,,0.25,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.625,0.5,,0.5,0.2631578947368421,0.6,0.75,0.8333333333333334,,0.4473684210526316,0.29411764705882354,0.29411764705882354,,,,0.25,0.25,,,0.14285714285714285,1.0,,0.3333333333333333,0.3333333333333333,0.5456333333333333,0.12195121951219512,0.13513513513513514,0.13513513513513514,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.6666666666666666,0.08823529411764706,0.2,0.14285714285714285,0.04918032786885246,0.11764705882352941,0.04411764705882353,0.0625,0.08333333333333333,0.030303030303030304,0.15384615384615385,0.058823529411764705,1.0,0.8,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,9744.0,162,-56,318,323,124,125.0,28.0,641,1.0,5.0,2.0,,3.0,1.0,23.0,62.0,5.0,52.0,331,5.0,24.0,1.0,14.0,28.0,1.0,9.0,12.0,4.0,3.0,27.0,9.0,13.0,17.0,8.0,20.0,,,,14.0,124,0.3709677419354839,0.20833333333333334,0.34328358208955223,0.2,0.3611111111111111,0.2413793103448276,0.07462686567164178,24.858757062146893,0.08108108108108109,0.08571428571428572,0.02564102564102564,0.10204081632653061,0.07462686567164178,0.2,0.25,0.029850746268656716,0.04477611940298507,,0.04,0.3880597014925373,0.5085431818181817,0.5061380000000001,0.2692307692307692,11.924193548387095,27.54,0.389937106918239,14.0,21.0,4.0,9.0,8.0,36.0,,,,,1.0,,,6.0,6.0,,1.0,6.0,,4.0,18.0,,,2.0,,3.0,1.0,2.0,1.0,9.0,2.0,8.0,3.0,8.0,2.0,5.0,16.0,1.0,11.0,,12.0,,4.0,3.0,,5.0,3.0,0.391304347826087,0.4090909090909091,,,,,,0.2857142857142857,0.375,0.5,0.05555555555555555,0.13043478260869565,0.31343283582089554,0.6666666666666666,0.7777777777777778,0.35714285714285715,,0.5373134328358209,0.2222222222222222,0.24242424242424243,,,,,,0.14285714285714285,,0.36,0.4444444444444444,,,,0.47842499999999993,0.057971014492753624,0.0625,0.11538461538461539,2.0,2.0,2.0,2.0,2.0,7.0,3.0,3.0,4.0,1.0,2.0,9.0,,,2.0,,,0.3333333333333333,0.11290322580645161,0.14285714285714285,0.2,0.02631578947368421,0.10344827586206896,0.028169014084507043,0.03571428571428571,0.045454545454545456,0.015625,0.047619047619047616,0.027777777777777776,,0.5,0.2857142857142857,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,0.08333333333333333,0.03571428571428571,0.16666666666666666,0.25,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202376,1610612738,Luke Harangody,Luke Harangody,202376,BOS,2225.0,37,-2,80,77,63,43.0,8.0,157,,,,,2.0,2.0,4.0,10.0,2.0,8.0,74,3.0,8.0,2.0,6.0,,,,1.0,,,3.0,5.0,6.0,9.0,5.0,7.0,1.0,,1.0,6.0,63,0.4,0.375,0.3333333333333333,0.3,0.3333333333333333,0.3,0.16666666666666666,13.48314606741573,0.14285714285714285,0.13157894736842105,0.13333333333333333,0.18181818181818182,,,,,0.16666666666666666,,0.2,0.3333333333333333,0.40949166666666664,0.41139000000000003,0.75,15.709999999999999,25.2,0.7875,,2.0,,2.0,4.0,8.0,,,,,1.0,,,,2.0,,1.0,2.0,,,8.0,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.1111111111111111,0.16666666666666666,,,,,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,,0.2,,,,,0.41883333333333334,,,0.25,,1.0,1.0,,,1.0,2.0,,3.0,1.0,,,,,,1.0,,0.5,0.1,0.5,,0.07692307692307693,,0.06060606060606061,0.16666666666666666,,0.07692307692307693,,0.14285714285714285,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,True,,,,,,,,,,,,,,
201623,1610612738,Semih Erden,Semih Erden,201623,BOS,1968.0,33,-17,64,66,49,26.0,8.0,130,1.0,1.0,,,,,5.0,6.0,,12.0,68,5.0,5.0,,11.0,,,1.0,1.0,,1.0,2.0,4.0,7.0,10.0,3.0,4.0,,,,11.0,49,0.8333333333333334,1.0,0.8333333333333334,1.0,0.75,0.9166666666666666,,15.789473684210526,0.12903225806451613,0.14705882352941177,0.14285714285714285,0.1111111111111111,0.16666666666666666,1.0,1.0,,,,,0.6666666666666666,0.5879833333333334,0.59656,0.9166666666666666,5.05,,0.765625,3.0,4.0,3.0,3.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,1.0,10.0,,,,,,,,2.0,,,2.0,1.0,2.0,,1.0,4.0,,2.0,,4.0,,2.0,,,,,1.0,1.0,,,,,,,,0.5,0.4,0.125,0.6666666666666666,0.75,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,0.6,1.0,,,,,0.25,0.25,,,1.0,,,,1.0,1.0,1.0,3.0,,1.0,3.0,,,,,,,0.16666666666666666,0.25,,0.04,0.3333333333333333,0.09090909090909091,,,0.07692307692307693,0.5,,,1.0,1.0,,,2.0,,,,,1.0,,0.25,,,,,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,3862.0,64,-15,130,133,67,48.0,12.0,263,3.0,8.0,1.0,1.0,1.0,,5.0,18.0,2.0,12.0,120,4.0,8.0,1.0,8.0,10.0,,4.0,4.0,2.0,2.0,8.0,2.0,6.0,9.0,2.0,2.0,4.0,3.0,4.0,8.0,67,0.2777777777777778,0.5,0.25,0.4444444444444444,0.2857142857142857,0.4444444444444444,0.1,16.438356164383563,0.037037037037037035,0.07692307692307693,0.05263157894736842,,0.4,0.375,0.5,0.05,0.05,0.1111111111111111,,0.55,0.51461,0.5164277777777778,0.6666666666666666,5.544444444444444,23.4,0.5153846153846153,2.0,9.0,1.0,2.0,,1.0,,,,,,,,2.0,3.0,,,4.0,,,,,,1.0,,,,,1.0,5.0,3.0,2.0,2.0,1.0,,,3.0,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.07142857142857142,0.45,0.2222222222222222,0.2857142857142857,,,0.05,,,,,,,,,,0.2222222222222222,0.5,,,,0.48269999999999996,0.047619047619047616,0.05263157894736842,0.3333333333333333,1.0,2.0,2.0,,2.0,4.0,3.0,3.0,3.0,,,,,,,2.0,,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.25,0.058823529411764705,0.2727272727272727,0.05084745762711865,0.16666666666666666,,0.037037037037037035,0.25,,0.5,,0.6666666666666666,0.5,,,2.0,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,1640.0,27,-10,50,55,21,21.0,4.0,105,,1.0,1.0,,3.0,1.0,1.0,3.0,4.0,12.0,55,,,1.0,,,,3.0,3.0,1.0,2.0,6.0,2.0,5.0,5.0,1.0,3.0,,,,,21,0.3333333333333333,,0.5714285714285714,,0.6666666666666666,,0.5714285714285714,20.689655172413794,0.1,0.125,,0.18181818181818182,0.14285714285714285,,,0.14285714285714285,0.42857142857142855,,1.0,0.7142857142857143,0.47630000000000006,0.43305,,9.666666666666666,24.700000000000003,0.42,1.0,1.0,,,,1.0,1.0,,1.0,,,,2.0,4.0,,1.0,1.0,3.0,,,2.0,6.0,,3.0,1.0,,,,2.0,,,1.0,1.0,2.0,,,3.0,,4.0,,5.0,,3.0,,,,,1.0,1.0,1.0,0.5,1.0,,0.5,1.5,1.5,0.3333333333333333,0.4,,0.14285714285714285,1.0,1.0,1.0,,0.14285714285714285,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,0.6141,0.3333333333333333,0.6,0.25,,,,,,,,1.0,,,1.0,2.0,,1.0,1.0,,,,,,,,0.25,,,,,0.25,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,1836.0,31,-21,60,64,17,19.0,4.0,124,,1.0,,,1.0,1.0,7.0,12.0,1.0,15.0,67,1.0,3.0,1.0,3.0,8.0,,2.0,3.0,1.0,1.0,7.0,2.0,3.0,3.0,,1.0,,,,3.0,17,0.5833333333333334,0.3333333333333333,0.5384615384615384,0.25,0.5769230769230769,0.375,0.07692307692307693,25.0,0.09523809523809523,0.10344827586206896,,0.2222222222222222,0.07692307692307693,,,,0.07692307692307693,,0.25,0.46153846153846156,0.45494230769230776,0.4241625,0.2,9.9,24.2,0.2833333333333333,4.0,5.0,1.0,1.0,3.0,6.0,,,,,,,,1.0,,,,,,1.0,6.0,,,1.0,,1.0,,,,,,3.0,,,,3.0,3.0,,3.0,,3.0,1.0,2.0,,,,,0.42857142857142855,0.42857142857142855,,,,,,,,1.0,,,0.38461538461538464,0.8,0.8,0.25,,0.46153846153846156,0.5,0.5,,,,,,,,0.25,1.0,,,,,0.15384615384615385,0.16666666666666666,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,0.125,,,,,,,,0.6666666666666666,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201145,1610612738,Jeff Green,Jeff Green,201145,BOS,4385.0,73,-27,135,137,38,51.0,13.0,272,5.0,8.0,,,2.0,,16.0,27.0,2.0,36.0,156,7.0,8.0,,14.0,20.0,,2.0,2.0,1.0,1.0,4.0,4.0,7.0,8.0,9.0,11.0,1.0,1.0,1.0,14.0,38,0.5925925925925926,0.875,0.5517241379310345,0.875,0.5806451612903226,0.875,0.06896551724137931,23.841059602649008,0.11428571428571428,0.13725490196078433,0.09090909090909091,0.17647058823529413,0.27586206896551724,0.625,0.7142857142857143,,0.06896551724137931,,,0.3793103448275862,0.4784672413793103,0.54165,0.3888888888888889,9.225925925925926,25.15,0.2814814814814815,7.0,9.0,4.0,4.0,4.0,10.0,,,,,,,,4.0,3.0,,,2.0,,,12.0,,,2.0,,,,,,3.0,2.0,4.0,2.0,1.0,,2.0,5.0,,5.0,,4.0,,2.0,,,,,0.375,0.375,,,,,,0.3333333333333333,0.3333333333333333,0.8,,,0.3103448275862069,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.2,0.3448275862068966,0.4,0.4,,,,,,,,0.5,1.0,,,,0.39189999999999997,0.06451612903225806,0.06896551724137931,0.05555555555555555,,,1.0,,,1.0,1.0,3.0,1.0,,,,,,,,,0.3333333333333333,0.037037037037037035,,0.125,0.021739130434782608,0.1875,0.016666666666666666,,,0.03571428571428571,0.25,,,0.25,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,
