EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFG2A,PenaltyFtPoints,PtsPutbacks,Travels,Loose Ball Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,BlockedLongMidRange,StepOutOfBoundsTurnovers,OffLongMidRangeReboundPct,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,DefensiveGoaltends,Defensive 3 Seconds Violations,on,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,3pt And 1 Free Throw Trips
101126,1610612738,Nate Robinson,Nate Robinson,101126,BOS,14744.0,246,-24,465,460,96,108,44,925,6.0,7,1.0,3.0,8.0,12.0,28.0,1.0,5.0,1.0,11.0,46.0,1.0,3.0,1.0,8.0,21.0,43,12.0,51.0,7.0,85,455,1.0,3.0,3.0,1.0,5.0,1.0,9.0,5.0,12.0,30.0,27.0,9.0,1.0,45.0,11.0,1.0,21.0,5.0,26.0,4.0,1.0,13.0,2.0,6.0,57.0,2.0,1.0,3.0,14.0,1.0,18.0,3.0,21,1.0,9.0,4.0,5.0,10.0,3.0,4.0,12.0,2.0,6.0,22.0,1.0,3.0,14.0,4.0,36,2.0,5.0,20.0,2.0,4.0,8.0,4.0,2.0,2.0,2.0,5.0,96,3.0,0.2857142857142857,0.2857142857142857,0.75,0.23529411764705882,0.3333333333333333,0.1111111111111111,0.24,0.4883720930232558,0.2,0.4148936170212766,0.5,0.17857142857142858,0.4336734693877551,0.5,0.17857142857142858,0.5425531914893617,0.023255813953488372,0.03571428571428571,23.166023166023166,0.45454545454545453,0.0625,0.08333333333333333,0.006535947712418301,0.05660377358490566,0.028985507246376812,0.07692307692307693,0.013513513513513514,0.021739130434782608,0.14285714285714285,0.061224489795918366,0.047619047619047616,0.14285714285714285,0.023255813953488372,0.2,0.017241379310344827,0.07446808510638298,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.0851063829787234,0.375,0.375,0.3333333333333333,0.2978723404255319,0.42857142857142855,0.4444444444444444,0.25,0.05319148936170213,0.2,0.2,1.0,0.48936170212765956,0.2391304347826087,0.2391304347826087,0.7272727272727273,1.0,0.3333333333333333,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.125,0.6170212765957447,0.24444444444444444,0.506805376344086,0.52785,0.48955000000000004,0.04081632653061224,0.0851063829787234,0.03529411764705882,0.058823529411764705,13.981395348837207,25.425490196078428,0.2064516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101144,1610612738,Von Wafer,Von Wafer,101144,BOS,33144.0,552,7,1053,1048,299,253,103,2101,29.0,44,10.0,9.0,20.0,11.0,28.0,4.0,16.0,3.0,14.0,51.0,3.0,10.0,3.0,18.0,49.0,92,18.0,67.0,32.0,184,998,3.0,12.0,15.0,15.0,25.0,5.0,21.0,54.0,52.0,46.0,48.0,6.0,1.0,50.0,14.0,12.0,33.0,2.0,35.0,1.0,1.0,21.0,4.0,8.0,72.0,3.0,4.0,12.0,26.0,4.0,42.0,7.0,49,3.0,18.0,14.0,4.0,12.0,2.0,5.0,8.0,1.0,7.0,20.0,2.0,6.0,16.0,,39,1.0,,28.0,,3.0,38.0,18.0,5.0,2.0,5.0,54.0,299,4.0,0.5306122448979592,0.5652173913043478,0.8888888888888888,0.26865671641791045,0.25,0.23809523809523808,0.2727272727272727,0.532608695652174,0.6,0.4779874213836478,0.39473684210526316,0.4891304347826087,0.5198863636363636,0.39473684210526316,0.5192307692307693,0.42138364779874216,0.13043478260869565,0.03571428571428571,16.70929241261722,0.6,0.10256410256410256,0.06565656565656566,0.011299435028248588,0.10344827586206896,0.023622047244094488,0.07421875,0.014553014553014554,0.010638297872340425,0.03571428571428571,0.031007751937984496,0.0546875,0.1079136690647482,0.07865168539325842,0.18518518518518517,0.041666666666666664,0.27672955974842767,0.6590909090909091,0.8055555555555556,0.5862068965517241,0.12578616352201258,0.45,0.5294117647058824,0.3333333333333333,0.1761006289308176,0.39285714285714285,0.4074074074074074,0.5454545454545454,0.10062893081761007,0.25,0.25,1.0,0.32075471698113206,0.27450980392156865,0.27450980392156865,0.8571428571428571,0.5263157894736842,0.3,0.21739130434782608,0.06521739130434782,0.391304347826087,0.16666666666666666,0.6981132075471698,0.28,0.5292757961783441,0.5504071428571428,0.4927277777777777,0.10344827586206896,0.16822429906542055,0.08152173913043478,0.29347826086956524,8.030434782608692,25.419402985074623,0.2839506172839506,3.0,4.0,7.0,2.0,2.0,3.0,7.0,9.0,6.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,0.42857142857142855,0.18181818181818182,0.15,0.025,0.020202020202020204,0.2,0.21052631578947367,0.75,0.10526315789473684,0.6666666666666666,0.7,0.6666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,6550.0,109,57,215,206,91,38,17,421,10.0,14,11.0,5.0,10.0,7.0,17.0,1.0,3.0,1.0,3.0,13.0,2.0,3.0,1.0,4.0,22.0,41,4.0,16.0,22.0,78,163,2.0,3.0,10.0,13.0,21.0,1.0,5.0,37.0,8.0,36.0,12.0,,,13.0,3.0,1.0,11.0,2.0,13.0,1.0,1.0,6.0,2.0,3.0,28.0,1.0,1.0,1.0,21.0,2.0,24.0,2.0,26,1.0,5.0,3.0,2.0,3.0,3.0,3.0,6.0,1.0,,9.0,,6.0,7.0,,13,,1.0,21.0,,,29.0,12.0,2.0,1.0,2.0,37.0,91,,0.18181818181818182,0.2,1.0,0.25,0.6666666666666666,0.2,0.25,0.5365853658536586,0.6190476190476191,0.49122807017543857,1.0,0.5576923076923077,0.55,1.0,0.5806451612903226,0.2807017543859649,0.024390243902439025,,33.76068376068376,0.3333333333333333,0.3333333333333333,0.25301204819277107,0.016129032258064516,0.034482758620689655,0.037037037037037035,0.19642857142857142,0.02247191011235955,0.06666666666666667,,0.19230769230769232,0.18181818181818182,0.34285714285714286,0.038461538461538464,,0.03571428571428571,0.24561403508771928,0.7142857142857143,0.7692307692307693,0.2,0.17543859649122806,0.5,0.5,0.2,0.2982456140350877,0.4117647058823529,0.4117647058823529,0.14285714285714285,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,0.22807017543859648,0.23076923076923078,0.23076923076923078,1.0,0.6,0.6666666666666666,0.4230769230769231,0.038461538461538464,0.15384615384615385,0.25,0.5263157894736842,0.23076923076923078,0.4932491228070175,0.5338333333333333,0.5274038461538462,0.1791044776119403,0.23529411764705882,0.1282051282051282,0.47435897435897434,10.202439024390246,24.643749999999997,0.4232558139534884,2.0,2.0,8.0,,,2.0,2.0,8.0,4.0,1.0,,4.0,2.0,1.0,3.0,,2.0,2.0,1.0,0.07142857142857142,,,0.047619047619047616,1.0,0.4,1.0,,1.0,0.7272727272727273,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,8748.0,146,5,285,277,121,78,27,562,9.0,17,7.0,2.0,6.0,5.0,12.0,,,,1.0,7.0,1.0,1.0,,3.0,16.0,35,1.0,7.0,8.0,43,269,1.0,1.0,3.0,7.0,16.0,,3.0,19.0,4.0,28.0,3.0,,,7.0,1.0,4.0,22.0,7.0,29.0,7.0,,11.0,2.0,9.0,65.0,2.0,5.0,3.0,14.0,2.0,19.0,7.0,26,,10.0,4.0,6.0,6.0,2.0,5.0,7.0,2.0,1.0,13.0,1.0,4.0,1.0,,4,1.0,,17.0,,3.0,12.0,5.0,1.0,,1.0,19.0,121,,0.125,0.125,1.0,0.14285714285714285,1.0,,0.14285714285714285,0.45714285714285713,0.4375,0.4166666666666667,0.3,0.3684210526315789,0.4574468085106383,0.3,0.4318181818181818,0.16666666666666666,0.11428571428571428,,18.61198738170347,0.46153846153846156,0.25,0.13333333333333333,0.05154639175257732,0.08333333333333333,0.05,0.12056737588652482,0.051094890510948905,,0.2,0.0975609756097561,0.1,0.20588235294117646,0.10344827586206896,,,0.40476190476190477,0.5294117647058824,0.6428571428571429,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.4,,0.2857142857142857,0.4166666666666667,0.4166666666666667,0.2,,,,,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,0.2,1.0,0.3684210526315789,,0.15789473684210525,,0.5714285714285714,0.14285714285714285,0.4633297619047619,0.370775,0.4258052631578948,0.1111111111111111,0.13157894736842105,0.06976744186046512,0.4418604651162791,8.562857142857144,24.97142857142857,0.4245614035087719,,2.0,3.0,,,,4.0,5.0,,1.0,,1.0,2.0,,2.0,1.0,1.0,1.0,,0.17647058823529413,0.16666666666666666,0.06060606060606061,0.02857142857142857,1.0,0.4,,,1.0,0.42857142857142855,,,1.0,0.06976744186046512,,,,,,,,,,,,True,,,,,,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,22481.0,375,20,696,701,174,148,67,1397,31.0,53,7.0,12.0,35.0,19.0,50.0,,2.0,2.0,1.0,5.0,,,1.0,3.0,62.0,138,1.0,7.0,29.0,156,657,,,6.0,19.0,33.0,1.0,5.0,51.0,84.0,40.0,,3.0,,5.0,1.0,15.0,15.0,8.0,23.0,7.0,1.0,9.0,3.0,3.0,54.0,3.0,6.0,18.0,29.0,9.0,56.0,9.0,65,1.0,14.0,7.0,7.0,6.0,1.0,2.0,8.0,1.0,4.0,14.0,1.0,3.0,17.0,1.0,43,,4.0,37.0,3.0,3.0,40.0,19.0,7.0,2.0,7.0,51.0,174,2.0,0.6774193548387096,0.6885245901639344,,0.14285714285714285,,0.2,0.14285714285714285,0.4492753623188406,0.5757575757575758,0.4379310344827586,0.42857142857142855,0.5394736842105263,0.48148148148148145,0.42857142857142855,0.5930232558139535,0.04827586206896552,0.10869565217391304,0.04,22.68041237113402,0.42857142857142855,0.375,0.10902255639097744,0.023809523809523808,0.2222222222222222,0.039473684210526314,0.13544668587896252,0.027439024390243903,0.015625,,0.10588235294117647,0.11764705882352941,0.10416666666666667,0.22950819672131148,0.2,0.015873015873015872,0.36551724137931035,0.5849056603773585,0.7045454545454546,0.6774193548387096,0.2413793103448276,0.34285714285714286,0.3870967741935484,0.3333333333333333,0.3448275862068966,0.38,0.3958333333333333,0.8947368421052632,0.013793103448275862,,,,0.034482758620689655,0.2,0.2,,,,0.18421052631578946,0.05263157894736842,0.07894736842105263,0.3333333333333333,0.41379310344827586,0.2,0.477855172413793,0.5292399999999999,0.44311710526315784,0.12025316455696203,0.12582781456953643,0.038461538461538464,0.3269230769230769,9.519565217391305,25.457142857142856,0.25,2.0,4.0,6.0,,,3.0,7.0,10.0,2.0,2.0,6.0,2.0,6.0,,4.0,5.0,4.0,4.0,0.42857142857142855,0.16981132075471697,0.11428571428571428,0.022727272727272728,0.05263157894736842,0.5714285714285714,0.5714285714285714,0.5,,,0.8571428571428571,,,,0.03,3.0,0.5,,,,,,,,,,True,,,,,,,,,,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,15753.0,263,-13,489,489,103,114,53,978,20.0,35,7.0,5.0,19.0,2.0,9.0,1.0,4.0,1.0,1.0,6.0,,1.0,,1.0,27.0,63,2.0,10.0,16.0,76,472,,1.0,15.0,7.0,10.0,,2.0,16.0,20.0,34.0,6.0,,,6.0,1.0,6.0,19.0,8.0,27.0,4.0,4.0,12.0,1.0,6.0,62.0,2.0,7.0,9.0,15.0,2.0,26.0,10.0,36,3.0,17.0,10.0,7.0,4.0,,3.0,6.0,,1.0,10.0,2.0,,6.0,2.0,18,1.0,2.0,25.0,1.0,2.0,18.0,10.0,9.0,4.0,9.0,16.0,103,1.0,0.37037037037037035,0.4166666666666667,1.0,0.2,,,0.2,0.42857142857142855,0.7,0.410958904109589,0.5,0.5833333333333334,0.4691358024691358,0.5357142857142857,0.6153846153846154,0.136986301369863,0.09523809523809523,0.1111111111111111,16.545454545454547,0.4,0.09090909090909091,0.08241758241758242,0.043478260869565216,0.17647058823529413,0.02857142857142857,0.10300429184549356,0.03896103896103896,0.021739130434782608,,0.034482758620689655,0.07042253521126761,0.1509433962264151,0.175,0.18181818181818182,0.08571428571428572,0.4794520547945205,0.5714285714285714,0.625,0.4,0.2602739726027397,0.2631578947368421,0.29411764705882354,,0.1232876712328767,0.2222222222222222,0.25,1.0,0.0547945205479452,0.25,0.25,1.0,0.0821917808219178,0.16666666666666666,0.16666666666666666,1.0,0.07142857142857142,,0.5833333333333334,0.08333333333333333,0.08333333333333333,,0.6164383561643836,0.16666666666666666,0.539536301369863,0.496575,0.6392833333333333,0.12345679012345678,0.14084507042253522,0.19736842105263158,0.21052631578947367,6.282539682539682,24.229999999999997,0.21063394683026584,6.0,8.0,6.0,,,7.0,13.0,2.0,6.0,1.0,,2.0,2.0,,,4.0,5.0,,0.5384615384615384,0.08571428571428572,0.10526315789473684,0.08928571428571429,0.03773584905660377,0.5555555555555556,0.5714285714285714,0.75,,,0.8571428571428571,,1.0,1.0,0.01694915254237288,,0.16666666666666666,1.0,1.0,0.07142857142857142,,,,,,,True,,,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,6139.0,102,-14,193,186,49,42,16,379,4.0,5,1.0,1.0,2.0,2.0,12.0,2.0,4.0,,5.0,13.0,,1.0,1.0,4.0,7.0,19,7.0,17.0,5.0,40,182,,1.0,,1.0,2.0,1.0,4.0,5.0,8.0,6.0,21.0,,,13.0,5.0,1.0,8.0,,8.0,,,5.0,,3.0,16.0,,,3.0,4.0,1.0,8.0,,8,,1.0,1.0,,4.0,,4.0,3.0,,,7.0,,,1.0,,6,,1.0,3.0,,,6.0,1.0,,,,5.0,49,,0.5714285714285714,0.5714285714285714,1.0,0.4117647058823529,,0.25,0.4117647058823529,0.3684210526315789,0.5,0.4861111111111111,,0.4166666666666667,0.5,,0.4166666666666667,0.4722222222222222,0.05263157894736842,,20.093457943925234,0.5714285714285714,0.1111111111111111,0.05714285714285714,,0.16666666666666666,,0.07954545454545454,,,,0.03571428571428571,0.10526315789473684,0.043478260869565216,0.2,,,0.1388888888888889,0.8,1.0,0.5,0.05555555555555555,0.5,0.5,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.1111111111111111,0.5,0.5,1.0,0.3611111111111111,0.38461538461538464,0.4166666666666667,1.0,0.5,,0.16666666666666666,,0.6666666666666666,0.25,0.6111111111111112,0.38461538461538464,0.5156819444444445,0.4013,0.5419833333333334,0.027777777777777776,0.05263157894736842,,0.125,13.121052631578948,24.241176470588236,0.2538860103626943,,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,5.0,,,,,,0.2,,,,,,,,,1.0,,,,,,,,,,1.0,0.058823529411764705,0.07692307692307693,,,,True,,,,,,,,,,
201623,1610612738,Semih Erden,Semih Erden,201623,BOS,9927.0,165,-24,316,315,105,99,36,631,16.0,22,5.0,1.0,8.0,1.0,1.0,,,,,,,,,,18.0,31,,,13.0,49,304,,,8.0,6.0,7.0,,,17.0,28.0,8.0,,,,,,6.0,8.0,2.0,10.0,2.0,,5.0,1.0,2.0,22.0,1.0,12.0,5.0,19.0,5.0,29.0,13.0,42,1.0,3.0,1.0,2.0,4.0,,1.0,9.0,2.0,3.0,13.0,1.0,6.0,13.0,,23,,2.0,17.0,,,22.0,11.0,7.0,2.0,7.0,17.0,105,4.0,0.7777777777777778,0.9333333333333333,,,,,,0.5806451612903226,0.8571428571428571,0.5806451612903226,0.75,0.8571428571428571,0.5975609756097561,0.8,0.85,,0.1935483870967742,,15.041782729805014,0.3076923076923077,0.3333333333333333,0.17272727272727273,0.11214953271028037,0.1282051282051282,0.022222222222222223,0.1610738255033557,0.08552631578947369,0.09090909090909091,,0.16279069767441862,0.15789473684210525,0.20689655172413793,0.14285714285714285,0.09090909090909091,0.14285714285714285,0.7096774193548387,0.7272727272727273,0.8,0.75,0.25806451612903225,0.125,0.25,1.0,0.03225806451612903,1.0,1.0,1.0,,,,,,,,,,,0.7142857142857143,,,,0.7096774193548387,,0.5585193548387096,0.5827249999999999,0.5585000000000001,0.275,0.275,0.16326530612244897,0.3469387755102041,3.454838709677419,,0.3322784810126582,3.0,4.0,4.0,,,3.0,4.0,5.0,6.0,4.0,1.0,,2.0,,1.0,5.0,3.0,1.0,0.75,0.09090909090909091,0.5,0.08823529411764706,0.029411764705882353,0.42857142857142855,1.0,0.75,,,0.8,,,,0.15,1.0,,2.0,,,,,,1.0,,,True,,,,,,,,,,
202376,1610612738,Luke Harangody,Luke Harangody,202376,BOS,9082.0,151,-21,300,296,116,98,31,596,6.0,17,8.0,,1.0,10.0,18.0,,1.0,,2.0,7.0,,2.0,,2.0,16.0,36,2.0,8.0,4.0,42,305,,2.0,5.0,9.0,18.0,,2.0,21.0,30.0,2.0,6.0,,,7.0,2.0,6.0,4.0,3.0,7.0,2.0,1.0,,1.0,3.0,17.0,4.0,5.0,3.0,19.0,1.0,23.0,11.0,34,1.0,4.0,2.0,2.0,1.0,,,4.0,,1.0,5.0,1.0,,14.0,4.0,25,1.0,1.0,7.0,1.0,2.0,5.0,1.0,5.0,2.0,5.0,21.0,116,3.0,0.9375,1.0,1.0,0.25,,,0.25,0.4444444444444444,0.5,0.4318181818181818,0.2222222222222222,0.45,0.45652173913043476,0.2777777777777778,0.4772727272727273,0.18181818181818182,0.16666666666666666,,15.315315315315315,0.2,0.06666666666666667,0.18269230769230768,0.056179775280898875,0.10714285714285714,0.08888888888888889,0.16666666666666666,0.06716417910447761,0.038461538461538464,,0.21212121212121213,0.13513513513513514,0.20588235294117646,0.08333333333333333,0.25,0.05,0.38636363636363635,0.35294117647058826,0.5454545454545454,0.8333333333333334,0.022727272727272728,,,,0.4090909090909091,0.5555555555555556,0.5555555555555556,1.0,0.022727272727272728,,,,0.1590909090909091,0.2857142857142857,0.2857142857142857,1.0,0.2222222222222222,,0.4,,0.1,,0.5681818181818182,0.2857142857142857,0.4911568181818182,0.52012,0.46418,0.022727272727272728,0.027777777777777776,0.11904761904761904,0.5,10.769444444444446,24.925,0.38666666666666666,1.0,6.0,3.0,,,2.0,7.0,3.0,2.0,,2.0,,1.0,,2.0,3.0,3.0,2.0,0.2857142857142857,0.35294117647058826,,0.07142857142857142,0.11428571428571428,0.6,0.6666666666666666,0.16666666666666666,,,0.375,,,2.0,0.05714285714285714,2.0,,1.0,2.0,0.2222222222222222,,,,,,,True,,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,4013.0,67,-4,122,127,40,28,14,249,4.0,9,,,1.0,,3.0,,,,,,,,,,4.0,13,,,4.0,12,112,,,5.0,,2.0,,,,4.0,4.0,,,,,,3.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,2.0,4.0,3.0,13.0,1.0,17.0,6.0,23,,,,,2.0,1.0,1.0,3.0,1.0,1.0,5.0,,2.0,2.0,,5,,1.0,4.0,,,5.0,3.0,7.0,1.0,7.0,,40,2.0,0.5,1.0,,,,,,0.3076923076923077,,0.3076923076923077,0.6666666666666666,,0.4,0.8333333333333334,,,0.23076923076923078,,14.492753623188406,0.4,0.5,0.25,0.08695652173913043,0.15789473684210525,0.09090909090909091,0.22535211267605634,0.08823529411764706,,,0.21052631578947367,0.38461538461538464,0.2,0.1875,,,0.6923076923076923,0.4444444444444444,0.5714285714285714,0.5,0.07692307692307693,,,,0.23076923076923078,,,,,,,,,,,,,,,,,,0.6923076923076923,,0.5094461538461539,0.61015,0.40135,0.2,0.2,0.4166666666666667,,5.723076923076923,,0.32786885245901637,2.0,3.0,,,,2.0,3.0,,4.0,,1.0,,1.0,,,6.0,3.0,,0.6666666666666666,0.2222222222222222,1.0,0.11764705882352941,0.09523809523809523,0.42857142857142855,1.0,0.6666666666666666,,,,,,,0.10526315789473684,,,1.0,,,,,,,,,True,,,,,,,,,,
