EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Blocked3s,BlockedArc3,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffensiveGoaltends,on
1032,1610612749,Darvin Ham,Darvin Ham,1032,MIL,36827.0,614,-59,1158,1188,445,466,135.0,2346,39.0,66.0,7.0,12.0,11.0,22.0,5.0,12.0,4.0,10.0,1.0,1.0,1.0,3.0,2.0,48.0,88.0,4.0,38.0,134.0,1321,8.0,13.0,1.0,5.0,21.0,16.0,30.0,3.0,12.0,44.0,60.0,36.0,14.0,3.0,8.0,17.0,13.0,30.0,7.0,6.0,7.0,4.0,6.0,73.0,16.0,33.0,1.0,9.0,39.0,4.0,52,50.0,102,3.0,10.0,6.0,4.0,18.0,2.0,10.0,18.0,1.0,8.0,3.0,36.0,6.0,10.0,39.0,97.0,16.0,9.0,63.0,6.0,25.0,10.0,13.0,10.0,3.0,13.0,10.0,1.0,1.0,44.0,445,17.0,0.625,0.7317073170731707,0.5454545454545454,0.6153846153846154,0.5333333333333333,0.5217391304347826,0.5714285714285714,0.48484848484848486,0.5537190082644629,0.5833333333333334,0.5,0.043478260869565216,0.09090909090909091,0.10606060606060606,0.08333333333333333,11.890243902439025,0.5,0.08888888888888889,0.021739130434782608,0.09725685785536159,0.08823529411764706,0.06428571428571428,0.11347517730496454,0.08872458410351201,0.09514563106796116,0.08035714285714286,0.1076923076923077,0.07575757575757576,0.10576923076923077,0.13513513513513514,0.08737864077669903,0.14285714285714285,0.07262569832402235,0.06930693069306931,0.05128205128205128,0.09375,0.7692307692307693,0.717391304347826,0.5909090909090909,0.6610169491525424,0.6410256410256411,0.13043478260869565,0.4166666666666667,0.45454545454545453,0.4,0.10869565217391304,0.4,0.4,0.75,0.010869565217391304,0.03260869565217391,0.8571428571428571,0.5833333333333334,0.14285714285714285,0.07142857142857142,0.6666666666666666,0.5,0.030303030303030304,0.06060606060606061,0.7608695652173914,0.5059179347826087,0.5123454545454545,0.493880303030303,0.22522522522522523,0.2336448598130841,0.15671641791044777,0.3283582089552239,3.3920454545454546,26.9,0.3842832469775475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,87181.0,1453,94,2725,2701,892,908,320.0,5426,97.0,151.0,16.0,27.0,34.0,49.0,38.0,89.0,29.0,90.0,58.0,5.0,21.0,154.0,55.0,164.0,330.0,212.0,111.0,667.0,2922,25.0,45.0,20.0,18.0,89.0,49.0,96.0,76.0,30.0,203.0,222.0,106.0,18.0,152.0,26.0,48.0,29.0,77.0,16.0,13.0,17.0,12.0,19.0,183.0,13.0,30.0,,35.0,115.0,9.0,159,43.0,202,11.0,44.0,20.0,24.0,38.0,7.0,19.0,47.0,11.0,19.0,5.0,85.0,7.0,30.0,57.0,143.0,5.0,21.0,140.0,12.0,64.0,8.0,26.0,12.0,10.0,26.0,16.0,2.0,,203.0,892,26.0,0.676829268292683,0.7161290322580646,0.49696969696969695,0.5555555555555556,0.5104166666666666,0.5129151291512916,0.5461538461538461,0.502906976744186,0.5513245033112583,0.5855263157894737,0.5372340425531915,0.39114391143911437,0.07878787878787878,0.11258278145695365,0.0898876404494382,22.290520867033322,0.4470588235294118,0.10588235294117647,,0.11143410852713179,0.03460207612456748,0.109717868338558,0.03494623655913978,0.11102886750555144,0.03470540758676352,0.05859375,0.03067484662576687,0.017543859649122806,0.032490974729241874,0.042105263157894736,0.1056338028169014,0.11864406779661017,0.10913705583756345,0.10300429184549356,0.12790697674418605,0.041353383458646614,0.6153846153846154,0.2785977859778598,0.6423841059602649,0.7238805970149254,0.6701030927835051,0.16420664206642066,0.42696629213483145,0.4691358024691358,0.6052631578947368,0.16605166051660517,0.32222222222222224,0.3258426966292135,0.7931034482758621,0.1070110701107011,0.28413284132841327,0.4153846153846154,0.5925925925925926,0.4375,0.07692307692307693,0.28488372093023256,0.6938775510204082,0.12209302325581395,0.31976744186046513,0.6697416974169742,0.5000236988847583,0.5069989795918366,0.5034824404761904,0.11073825503355705,0.16753926701570682,0.13343328335832083,0.30434782608695654,7.328787878787877,25.488207547169804,0.3273394495412844,23.0,2.0,9.0,53.0,5.0,15.0,16.0,76.0,7.0,25.0,228.0,2.0,53.0,1.0,2.0,2.0,4.0,1.0,1.0,0.3584905660377358,0.35,0.32894736842105265,0.3619047619047619,0.011111111111111112,0.39655172413793105,0.39655172413793105,1.0,0.34415584415584416,0.34415584415584416,1.0,0.4,1.0,0.23076923076923078,0.3333333333333333,1.0,0.42857142857142855,0.2909090909090909,0.34868421052631576,0.009345794392523364,,,,,,,,,,,True
1747,1610612749,Rafer Alston,Rafer Alston,1747,MIL,21194.0,353,5,634,633,126,149,70.0,1267,13.0,31.0,1.0,4.0,4.0,6.0,4.0,11.0,9.0,30.0,14.0,2.0,3.0,27.0,5.0,26.0,72.0,41.0,8.0,120.0,697,1.0,5.0,4.0,,14.0,6.0,14.0,8.0,5.0,35.0,14.0,38.0,2.0,27.0,6.0,58.0,32.0,90.0,17.0,15.0,16.0,16.0,26.0,212.0,1.0,3.0,,12.0,23.0,,35,4.0,39,1.0,21.0,12.0,9.0,15.0,1.0,10.0,7.0,3.0,5.0,1.0,22.0,1.0,7.0,11.0,27.0,,1.0,13.0,,4.0,2.0,1.0,,1.0,2.0,,,,35.0,126,3.0,0.2692307692307692,0.28,0.3611111111111111,0.2,0.42857142857142855,0.49557522123893805,0.7777777777777778,0.6818181818181818,0.5042016806722689,0.7777777777777778,0.7,0.36283185840707965,0.08333333333333333,0.16129032258064516,0.09090909090909091,19.803370786516854,0.6818181818181818,,,0.09349593495934959,0.014492753623188406,0.16666666666666666,0.011764705882352941,0.11006289308176101,0.0136986301369863,0.030303030303030304,0.014285714285714285,,0.019230769230769232,,0.08571428571428572,0.1388888888888889,0.0673076923076923,0.16363636363636364,0.17647058823529413,0.01694915254237288,,0.2743362831858407,0.41935483870967744,0.5,0.23076923076923078,0.09734513274336283,0.36363636363636365,0.4,0.5,0.26548672566371684,0.3,0.3,0.2222222222222222,0.12389380530973451,0.23893805309734514,0.4444444444444444,0.25,,0.2222222222222222,0.2727272727272727,0.6666666666666666,0.13636363636363635,0.22727272727272727,0.6371681415929203,0.5073964285714285,0.555175,0.5048181818181818,0.03418803418803419,0.05263157894736842,0.11666666666666667,0.2916666666666667,9.583333333333336,25.17560975609756,0.19873817034700317,7.0,2.0,3.0,13.0,2.0,2.0,3.0,20.0,4.0,6.0,57.0,,13.0,,1.0,,,1.0,0.95,0.4878048780487805,1.0,0.75,0.4878048780487805,,0.5,0.5,0.8571428571428571,0.48148148148148145,0.48148148148148145,1.0,1.0,0.5,0.2222222222222222,1.0,1.0,1.0,0.6,0.48148148148148145,,3.0,1.0,1.0,,,,,,,,True
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,188398.0,3140,13,5910,5907,1588,1722,652.0,11817,150.0,270.0,24.0,45.0,42.0,73.0,144.0,299.0,21.0,56.0,,,,1.0,,315.0,625.0,1.0,154.0,787.0,6418,36.0,66.0,,11.0,83.0,78.0,149.0,,69.0,225.0,334.0,296.0,32.0,1.0,63.0,254.0,92.0,346.0,68.0,24.0,71.0,73.0,110.0,784.0,39.0,85.0,,117.0,331.0,74.0,522,124.0,646,14.0,57.0,25.0,32.0,56.0,20.0,32.0,74.0,7.0,24.0,7.0,130.0,12.0,28.0,91.0,187.0,18.0,30.0,221.0,24.0,94.0,30.0,22.0,10.0,10.0,22.0,10.0,,3.0,225.0,1588,26.0,0.5301587301587302,0.5585284280936454,0.504,0.5454545454545454,0.5234899328859061,0.505591054313099,0.5454545454545454,0.5234899328859061,0.5420110192837465,0.5845070422535211,0.582901554404145,0.001597444089456869,0.1008,0.11481481481481481,0.09364548494983277,12.839765730590178,0.4307692307692308,0.3894736842105263,,0.1454945054945055,0.04262788365095286,0.1802773497688752,0.05627705627705628,0.15321477428180574,0.04614812058057313,0.04528985507246377,0.034666666666666665,0.049132947976878616,0.05263157894736842,0.06666666666666667,0.09657320872274143,0.16872427983539096,0.16150442477876106,0.16488222698072805,0.21978021978021978,0.05668016194331984,0.45454545454545453,0.43130990415335463,0.5555555555555556,0.6276150627615062,0.54,0.4776357827476038,0.4816053511705686,0.5313653136531366,0.4722222222222222,0.08945686900958466,0.375,0.40384615384615385,0.8571428571428571,,0.001597444089456869,0.6818181818181818,0.5333333333333333,0.25,,0.4899328859060403,0.5753424657534246,,,0.4329073482428115,0.45449752396166143,0.48702400000000007,0.4489986577181209,0.13505747126436782,0.13525179856115108,0.10546378653113088,0.28589580686149935,5.850240000000001,27.4,0.26869712351945857,,,,1.0,,,,1.0,,,3.0,,1.0,,,,2.0,7.0,1.0,1.0,,,1.0,0.07142857142857142,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,True
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,52616.0,877,15,1645,1639,459,548,195.0,3284,58.0,94.0,15.0,25.0,18.0,29.0,30.0,73.0,39.0,86.0,47.0,2.0,9.0,66.0,18.0,127.0,253.0,113.0,52.0,441.0,1806,22.0,38.0,7.0,6.0,56.0,32.0,61.0,27.0,26.0,126.0,158.0,96.0,32.0,65.0,17.0,44.0,13.0,57.0,9.0,4.0,20.0,9.0,15.0,127.0,14.0,35.0,1.0,26.0,61.0,2.0,89,50.0,139,12.0,20.0,14.0,6.0,17.0,5.0,13.0,21.0,2.0,4.0,2.0,38.0,2.0,13.0,28.0,58.0,1.0,9.0,67.0,6.0,29.0,6.0,5.0,3.0,1.0,6.0,5.0,,1.0,126.0,459,5.0,0.6220472440944882,0.7117117117117117,0.5019762845849802,0.5789473684210527,0.5245901639344263,0.5314207650273224,0.5555555555555556,0.5681818181818182,0.5569620253164557,0.5714285714285714,0.625,0.3087431693989071,0.06719367588932806,0.1276595744680851,0.0410958904109589,23.068726691529037,0.4473684210526316,0.03773584905660377,0.023809523809523808,0.10149750415973377,0.06129597197898424,0.1368421052631579,0.06796116504854369,0.10998735777496839,0.06306306306306306,0.05945945945945946,0.06930693069306931,0.05434782608695652,0.0763888888888889,0.04838709677419355,0.10982658959537572,0.10309278350515463,0.09401709401709402,0.15873015873015872,0.09375,0.07017543859649122,0.8333333333333334,0.2568306010928962,0.6170212765957447,0.7073170731707317,0.6206896551724138,0.1994535519125683,0.410958904109589,0.42857142857142855,0.5,0.23497267759562843,0.45348837209302323,0.4642857142857143,0.717948717948718,0.1284153005464481,0.18032786885245902,0.5555555555555556,0.6,0.26666666666666666,0.044444444444444446,0.32954545454545453,0.6206896551724138,0.10227272727272728,0.20454545454545456,0.5655737704918032,0.4864020547945205,0.5085445945945946,0.4736925287356323,0.07455012853470437,0.10507246376811594,0.12698412698412698,0.2857142857142857,8.755335968379446,25.30088495575221,0.2790273556231003,20.0,,5.0,25.0,2.0,5.0,7.0,45.0,2.0,12.0,123.0,1.0,25.0,,3.0,,1.0,,0.9111111111111111,0.39823008849557523,0.2857142857142857,0.4444444444444444,0.4017857142857143,0.023255813953488372,0.425531914893617,0.425531914893617,1.0,0.3787878787878788,0.38461538461538464,0.84,,,0.1111111111111111,0.4,1.0,0.5555555555555556,0.3888888888888889,0.38461538461538464,,12.0,1.0,,1.0,1.0,0.008849557522123894,0.015151515151515152,,,,True
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,136991.0,2283,86,4352,4350,1177,1238,469.0,8702,64.0,111.0,8.0,13.0,18.0,34.0,130.0,270.0,241.0,496.0,41.0,9.0,10.0,137.0,45.0,435.0,877.0,178.0,249.0,1308.0,4673,42.0,91.0,24.0,16.0,124.0,98.0,200.0,55.0,139.0,383.0,338.0,532.0,8.0,135.0,32.0,326.0,95.0,421.0,76.0,19.0,123.0,113.0,90.0,937.0,8.0,36.0,1.0,42.0,168.0,6.0,216,45.0,261,10.0,86.0,40.0,46.0,107.0,14.0,75.0,53.0,5.0,32.0,7.0,160.0,8.0,39.0,49.0,187.0,14.0,20.0,288.0,14.0,86.0,60.0,8.0,3.0,3.0,11.0,6.0,,,383.0,1177,37.0,0.38850574712643676,0.39211136890951276,0.4960091220068415,0.46153846153846156,0.49,0.5018957345971564,0.46956521739130436,0.47843137254901963,0.5480202190395956,0.4959677419354839,0.5755287009063444,0.16872037914691942,0.036488027366020526,0.0990990990990991,0.05925925925925926,27.51993457370681,0.66875,0.0410958904109589,0.010752688172043012,0.09905660377358491,0.024226110363391656,0.08731808731808732,0.01702127659574468,0.09646302250803858,0.022494887525562373,0.04,0.018214936247723135,0.0186219739292365,0.021739130434782608,,0.09381663113006397,0.09057301293900184,0.10932944606413994,0.08022922636103152,0.10606060606060606,0.01937984496124031,0.5454545454545454,0.1052132701421801,0.5765765765765766,0.64,0.25,0.2559241706161137,0.48148148148148145,0.5118110236220472,0.3153846153846154,0.47014218009478675,0.48588709677419356,0.4908350305498982,0.46473029045643155,0.03886255924170616,0.12985781990521328,0.11304347826086956,0.6153846153846154,0.375,0.0782608695652174,0.13333333333333333,0.5294117647058824,0.0392156862745098,0.17647058823529413,0.2739336492890995,0.4453849334600762,0.4479817647058824,0.438844071146245,0.0771960958296362,0.09062170706006323,0.09480122324159021,0.29281345565749234,13.139338654503995,25.492134831460675,0.2704503676470588,20.0,3.0,3.0,43.0,5.0,15.0,13.0,63.0,8.0,16.0,132.0,2.0,43.0,2.0,10.0,1.0,2.0,1.0,0.6984126984126984,0.3539325842696629,0.3333333333333333,0.2909090909090909,0.35795454545454547,0.010080645161290322,0.4878048780487805,0.5,0.95,0.31386861313868614,0.3161764705882353,0.5813953488372093,0.3333333333333333,1.0,0.13043478260869565,0.3333333333333333,0.6,0.3,0.28888888888888886,0.31851851851851853,0.0056179775280898875,57.0,3.0,3.0,2.0,,0.011235955056179775,0.0072992700729927005,1.0,0.024390243902439025,,True
299,1610612749,Glenn Robinson,Glenn Robinson,299,MIL,121254.0,2021,28,3844,3826,980,1072,400.0,7670,75.0,147.0,10.0,23.0,14.0,32.0,192.0,391.0,147.0,288.0,20.0,3.0,8.0,138.0,39.0,414.0,826.0,158.0,194.0,1181.0,4156,42.0,73.0,16.0,18.0,123.0,77.0,180.0,47.0,94.0,302.0,528.0,300.0,20.0,134.0,47.0,103.0,40.0,143.0,30.0,10.0,43.0,34.0,26.0,326.0,15.0,46.0,2.0,48.0,219.0,25.0,292,63.0,355,10.0,83.0,50.0,33.0,88.0,19.0,40.0,58.0,6.0,48.0,12.0,146.0,13.0,32.0,67.0,143.0,6.0,12.0,230.0,20.0,79.0,40.0,39.0,19.0,10.0,39.0,26.0,2.0,,302.0,980,22.0,0.6376811594202898,0.6534653465346535,0.5012106537530266,0.5753424657534246,0.42777777777777776,0.5015243902439024,0.5898876404494382,0.4581497797356828,0.5410516605166051,0.6237113402061856,0.5355871886120996,0.16056910569105692,0.05690072639225181,0.08843537414965986,0.06905370843989769,28.624621829183152,0.6027397260273972,0.19230769230769232,0.029850746268656716,0.1487771739130435,0.035114503816793895,0.12339331619537275,0.037037037037037035,0.14347125201504568,0.035568513119533525,0.04664723032069971,0.0297029702970297,0.032467532467532464,0.039473684210526314,0.0297029702970297,0.12121212121212122,0.15384615384615385,0.16521739130434782,0.14184397163120568,0.07476635514018691,0.02197802197802198,0.6666666666666666,0.14939024390243902,0.5102040816326531,0.5597014925373134,0.64,0.39735772357723576,0.49104859335038364,0.5274725274725275,0.59375,0.2926829268292683,0.5104166666666666,0.5231316725978647,0.6938775510204082,0.02032520325203252,0.1402439024390244,0.25842696629213485,0.43478260869565216,0.1,0.033707865168539325,0.14096916299559473,0.4375,0.03524229074889868,0.17180616740088106,0.3099593495934959,0.44695296523517375,0.46545866666666674,0.43725448430493274,0.07662835249042145,0.08926553672316384,0.10414902624894158,0.2557154953429297,10.914043583535111,26.600632911392402,0.25494276795005205,6.0,1.0,3.0,47.0,6.0,13.0,15.0,53.0,7.0,18.0,147.0,4.0,47.0,1.0,8.0,1.0,10.0,1.0,0.9245283018867925,0.33544303797468356,0.4375,0.3829787234042553,0.34415584415584416,0.024305555555555556,0.3,0.3157894736842105,0.8333333333333334,0.34057971014492755,0.34057971014492755,0.9361702127659575,0.3333333333333333,1.0,0.14606741573033707,0.46153846153846156,1.0,0.375,0.38461538461538464,0.35074626865671643,0.006289308176100629,12.0,,,1.0,,0.006329113924050633,,,0.05,,True
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,63446.0,1057,30,1921,1946,606,766,222.0,3867,32.0,76.0,20.0,46.0,13.0,26.0,24.0,46.0,4.0,10.0,,,,,,60.0,132.0,,19.0,139.0,2098,24.0,53.0,,6.0,54.0,21.0,40.0,,15.0,57.0,70.0,50.0,38.0,,11.0,11.0,6.0,17.0,3.0,3.0,5.0,1.0,5.0,40.0,18.0,71.0,1.0,31.0,152.0,17.0,200,90.0,290,12.0,24.0,17.0,7.0,15.0,1.0,7.0,14.0,3.0,8.0,,29.0,10.0,7.0,83.0,133.0,16.0,3.0,39.0,3.0,14.0,7.0,54.0,38.0,15.0,54.0,28.0,2.0,3.0,57.0,606,19.0,0.5833333333333334,0.8536585365853658,0.45454545454545453,0.4528301886792453,0.525,0.45454545454545453,0.4528301886792453,0.525,0.4633333333333333,0.47368421052631576,0.5480769230769231,,0.08333333333333333,0.09210526315789473,0.08695652173913043,8.222324299494717,0.5172413793103449,0.2537313432835821,0.02564102564102564,0.20540540540540542,0.1104199066874028,0.13025210084033614,0.08490566037735849,0.18711656441717792,0.10409356725146199,0.16759776536312848,0.10546875,0.0673076923076923,0.06622516556291391,0.13114754098360656,0.1935483870967742,0.23404255319148937,0.1909722222222222,0.14285714285714285,0.1,0.19672131147540983,0.5185185185185185,0.5757575757575758,0.42105263157894735,0.463768115942029,0.375,0.3484848484848485,0.5217391304347826,0.5714285714285714,0.7916666666666666,0.07575757575757576,0.4,0.4,1.0,,,0.8679245283018868,0.43478260869565216,0.15,,0.65,0.5,,,0.5757575757575758,0.4761749999999999,0.5308346153846154,0.481305,0.0979020979020979,0.0979020979020979,0.38848920863309355,0.41007194244604317,4.5643939393939394,,0.31546069755335765,,,,,,,,,,,,,,,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True
951,1610612749,Ray Allen,Ray Allen,951,MIL,127172.0,2120,71,4008,3986,1033,1096,446.0,7994,89.0,166.0,11.0,25.0,26.0,40.0,81.0,186.0,81.0,168.0,107.0,11.0,28.0,325.0,86.0,251.0,520.0,432.0,175.0,1271.0,4309,30.0,55.0,39.0,10.0,127.0,63.0,115.0,114.0,98.0,380.0,232.0,270.0,26.0,318.0,41.0,163.0,61.0,224.0,42.0,19.0,66.0,42.0,55.0,509.0,11.0,54.0,,51.0,133.0,2.0,186,65.0,251,20.0,72.0,42.0,30.0,78.0,15.0,47.0,51.0,12.0,31.0,,129.0,7.0,28.0,60.0,132.0,3.0,19.0,201.0,10.0,57.0,42.0,14.0,7.0,3.0,14.0,7.0,1.0,,380.0,1033,13.0,0.46215139442231074,0.48739495798319327,0.4826923076923077,0.5454545454545454,0.5478260869565217,0.5756302521008403,0.6223404255319149,0.6157205240174672,0.6075888568683958,0.6414141414141414,0.6743772241992882,0.453781512605042,0.07884615384615384,0.1566265060240964,0.053763440860215055,25.8792302587923,0.6046511627906976,0.015384615384615385,,0.08536585365853659,0.04078549848942598,0.11971830985915492,0.022132796780684104,0.09274193548387097,0.0356946732564525,0.049315068493150684,0.037037037037037035,0.03811659192825112,0.02702702702702703,0.007874015748031496,0.08863636363636364,0.06813627254509018,0.09693053311793215,0.1262135922330097,0.10256410256410256,0.04504504504504504,0.5,0.17436974789915966,0.536144578313253,0.6357142857142857,0.4044943820224719,0.1953781512605042,0.43548387096774194,0.4602272727272727,0.32098765432098764,0.17647058823529413,0.48214285714285715,0.49693251533742333,0.6666666666666666,0.11239495798319328,0.34138655462184875,0.26595744680851063,0.44,0.09090909090909091,0.11702127659574468,0.17467248908296942,0.65,0.1222707423580786,0.37554585152838427,0.6281512605042017,0.496583864118896,0.5010021126760563,0.47575089686098665,0.06006006006006006,0.10052910052910052,0.0999213217938631,0.2989771833202203,9.171153846153846,26.034722222222225,0.25773453093812376,49.0,6.0,14.0,149.0,13.0,28.0,38.0,198.0,19.0,52.0,471.0,7.0,149.0,1.0,10.0,3.0,4.0,,0.7929292929292929,0.4583333333333333,0.48717948717948717,0.45614035087719296,0.46588235294117647,0.02976190476190476,0.45794392523364486,0.46226415094339623,0.8571428571428571,0.4584615384615385,0.4613003095975232,0.7718120805369127,0.5454545454545454,0.6666666666666666,0.2978723404255319,0.4642857142857143,0.9230769230769231,0.5,0.4418604651162791,0.46855345911949686,0.006944444444444444,123.0,,,3.0,,0.006944444444444444,0.006153846153846154,3.0,0.009345794392523364,,True
998,1610612749,Mark Pope,Mark Pope,998,MIL,17594.0,293,-78,555,568,143,138,42.0,1123,13.0,22.0,,3.0,4.0,5.0,3.0,7.0,7.0,12.0,13.0,,3.0,4.0,,23.0,41.0,17.0,8.0,60.0,652,3.0,7.0,,3.0,9.0,5.0,8.0,3.0,3.0,13.0,38.0,8.0,2.0,4.0,2.0,5.0,4.0,9.0,3.0,1.0,1.0,2.0,2.0,22.0,1.0,11.0,,4.0,27.0,3.0,34,12.0,46,2.0,7.0,4.0,3.0,1.0,,,8.0,2.0,1.0,2.0,9.0,,3.0,16.0,37.0,2.0,3.0,17.0,1.0,7.0,2.0,8.0,3.0,5.0,8.0,6.0,2.0,1.0,13.0,143,6.0,0.8260869565217391,0.8636363636363636,0.5609756097560976,0.42857142857142855,0.625,0.4482758620689655,0.42857142857142855,0.45454545454545453,0.45454545454545453,0.45,0.4642857142857143,0.29310344827586204,0.04878048780487805,0.09090909090909091,,12.43781094527363,0.1111111111111111,0.23076923076923078,,0.12796208530805686,0.05759162303664921,0.06557377049180328,0.016129032258064516,0.11397058823529412,0.04743083003952569,0.06976744186046512,0.1044776119402985,0.012345679012345678,,0.05555555555555555,0.1836734693877551,0.1111111111111111,0.1111111111111111,0.06521739130434782,0.06666666666666667,0.06451612903225806,0.75,0.3793103448275862,0.5909090909090909,0.65,0.9230769230769231,0.1206896551724138,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.20689655172413793,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.22413793103448276,0.06896551724137931,0.42857142857142855,,,,0.45454545454545453,0.8,0.2727272727272727,,0.6724137931034483,0.5333818965517241,0.46308333333333335,0.5949227272727273,0.109375,0.14893617021276595,0.15,0.21666666666666667,7.582926829268292,23.81764705882353,0.25765765765765763,2.0,,,,,,,2.0,,,6.0,,,,,,,,1.0,0.11764705882352941,,,0.11764705882352941,,0.15384615384615385,0.15384615384615385,1.0,,,,,,,,,,,,,,,,,,,,,,,True
