EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,Arc3Assists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Clear Path Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,DefensiveGoaltends,Defensive 3 Seconds Violations,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,on,BlockedArc3,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,4094.0,68,19.0,133,135,42.0,52,19.0,268,2.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,7.0,2.0,3.0,1.0,5.0,10.0,1.0,10.0,1.0,14.0,133,2.0,6.0,3.0,4.0,6.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,12.0,1.0,3.0,1.0,4.0,1.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,6.0,3.0,2.0,7.0,2.0,1.0,4.0,42.0,2.0,0.6,0.6,1.0,0.1,0.1,0.5,0.3333333333333333,0.325,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.5,17.307692307692307,0.5,0.022727272727272728,0.1875,0.07142857142857142,0.06666666666666667,0.016129032258064516,0.14285714285714285,0.06666666666666667,0.18181818181818182,0.2,0.2,0.5,0.5,1.0,0.1,0.2,0.75,0.75,0.3333333333333333,0.35,0.14285714285714285,0.14285714285714285,1.0,0.15,0.2222222222222222,0.5,0.2222222222222222,0.1111111111111111,0.7,0.5428550000000001,0.5109555555555556,0.047619047619047616,0.09090909090909091,0.2857142857142857,8.92,19.35,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1110,1610612737,Mark Strickland,Mark Strickland,1110,ATL,39332.0,656,-87.0,1274,1286,356.0,426,166.0,2560,52.0,86.0,13.0,27.0,43.0,25.0,71.0,1.0,2.0,1.0,2.0,1.0,90.0,200.0,1.0,4.0,25.0,208.0,1356,21.0,59.0,2.0,51.0,134.0,46.0,3.0,2.0,11.0,9.0,20.0,5.0,3.0,,8.0,49.0,6.0,19.0,65.0,90.0,41.0,131.0,19.0,14.0,5.0,16.0,3.0,13.0,12.0,3.0,28.0,3.0,22.0,48.0,44.0,20.0,51.0,356.0,8.0,0.7444444444444445,0.788235294117647,1.0,0.25,0.25,0.45,0.3559322033898305,0.4485294117647059,0.36885245901639346,0.4622222222222222,0.38636363636363635,0.0196078431372549,17.16417910447761,0.5714285714285714,0.16169154228855723,0.125,0.0594059405940594,0.15162454873646208,0.0636215334420881,0.06578947368421052,0.174496644295302,0.13043478260869565,0.10810810810810811,0.4215686274509804,0.6046511627906976,0.6933333333333334,0.7115384615384616,0.2107843137254902,0.3480392156862745,0.352112676056338,0.35714285714285715,0.84,0.00980392156862745,0.5,0.5,1.0,0.00980392156862745,0.4426229508196721,0.48148148148148145,0.01639344262295082,0.01639344262295082,0.4411764705882353,0.48560197044334985,0.47222868852459016,0.09009009009009009,0.09174311926605505,0.24519230769230768,8.360000000000001,27.05,0.2794348508634223,6.0,17.0,13.0,1.0,8.0,26.0,3.0,19.0,1.0,6.0,10.0,15.0,4.0,33.0,2.0,6.0,11.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,16.0,9.0,1.0,6.0,16.0,9.0,2.0,0.5,0.3076923076923077,0.3076923076923077,0.3392857142857143,0.075,0.12790697674418605,0.06976744186046512,0.014084507042253521,0.13953488372093023,0.045454545454545456,0.064453125,0.07471264367816093,0.06944444444444445,0.05154639175257732,0.04,0.13043478260869565,0.17391304347826086,0.11458333333333333,0.5625,0.3023255813953488,0.325,0.6923076923076923,0.6538461538461539,0.35294117647058826,0.16666666666666666,1.0,0.5115391304347826,0.09134615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1521,1610612737,Jacque Vaughn,Jacque Vaughn,1521,ATL,24340.0,406,-79.0,792,797,246.0,283,97.0,1589,17.0,31.0,2.0,8.0,7.0,22.0,43.0,,1.0,,7.0,2.0,40.0,81.0,2.0,8.0,18.0,104.0,843,6.0,18.0,2.0,23.0,34.0,46.0,6.0,7.0,75.0,10.0,85.0,4.0,29.0,12.0,34.0,180.0,2.0,8.0,20.0,29.0,3.0,32.0,18.0,11.0,7.0,13.0,8.0,10.0,13.0,3.0,26.0,7.0,10.0,31.0,20.0,5.0,23.0,246.0,7.0,0.425,0.425,1.0,0.25,0.25,0.49382716049382713,0.3333333333333333,0.48314606741573035,0.3,0.5204081632653061,0.42,0.0898876404494382,13.747228381374724,0.5,0.08849557522123894,0.07766990291262135,0.03571428571428571,0.0851063829787234,0.00804289544235925,0.04878048780487805,0.1625,0.09876543209876543,,0.34831460674157305,0.5483870967741935,0.6296296296296297,0.23529411764705882,0.07865168539325842,0.48314606741573035,0.5116279069767442,0.5116279069767442,0.5909090909090909,0.011235955056179775,,,,0.07865168539325842,0.4,0.25,,0.1,0.43820224719101125,0.4686022471910113,0.4843725,0.05319148936170213,0.05813953488372093,0.22115384615384615,10.81604938271605,25.387500000000003,0.3106060606060606,,1.0,1.0,,2.0,5.0,,7.0,,11.0,,4.0,6.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,,,,,,,,,0.4,0.4375,0.4375,0.04938271604938271,0.12903225806451613,,,0.047619047619047616,,0.0031545741324921135,,0.011111111111111112,,,0.0625,0.036585365853658534,0.025,,0.14285714285714285,0.14285714285714285,,0.125,,,,0.4750428571428572,0.0673076923076923,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.375,0.3333333333333333,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,True,,,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,21421.0,357,-49.0,685,692,179.0,166,90.0,1377,38.0,59.0,12.0,18.0,46.0,5.0,15.0,,,,,,60.0,120.0,,,26.0,146.0,751,18.0,32.0,,51.0,74.0,46.0,,,5.0,1.0,6.0,1.0,4.0,1.0,,13.0,3.0,16.0,51.0,74.0,50.0,124.0,13.0,8.0,5.0,9.0,4.0,5.0,13.0,4.0,22.0,6.0,17.0,29.0,41.0,15.0,51.0,179.0,,0.6166666666666667,0.8409090909090909,,,,0.5,0.5625,0.5,0.5625,0.5251798561151079,0.6071428571428571,,20.251572327044023,0.4090909090909091,0.22466960352422907,0.18604651162790697,0.06818181818181818,0.21405750798722045,0.14461538461538462,0.06060606060606061,0.189873417721519,0.21428571428571427,0.0625,0.49166666666666664,0.6440677966101694,0.7307692307692307,0.5,0.38333333333333336,0.125,0.3333333333333333,0.35714285714285715,0.8,,,,,,0.5625,0.6666666666666666,,,0.49166666666666664,0.48057833333333344,0.49930625000000006,0.11363636363636363,0.11363636363636363,0.3493150684931507,5.969166666666666,,0.2613138686131387,16.0,26.0,17.0,,20.0,38.0,10.0,50.0,,15.0,32.0,13.0,,44.0,3.0,7.0,6.0,2.0,2.0,6.0,2.0,5.0,3.0,7.0,15.0,10.0,,5.0,15.0,6.0,,,0.5263157894736842,0.5263157894736842,0.5681818181818182,0.10833333333333334,0.11864406779661017,0.10869565217391304,0.06666666666666667,0.3888888888888889,0.125,0.15658362989323843,0.2619047619047619,0.10869565217391304,0.11428571428571428,0.09090909090909091,0.2318840579710145,0.25316455696202533,0.1276595744680851,0.4,0.3695652173913043,0.4146341463414634,0.8235294117647058,0.6842105263157895,0.6153846153846154,0.0625,,0.5122628571428571,0.3424657534246575,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,
2069,1610612737,Hanno Mottola,Hanno Mottola,2069,ATL,13975.0,233,-54.0,449,451,96.0,118,56.0,900,9.0,16.0,1.0,2.0,14.0,17.0,35.0,,,,3.0,1.0,31.0,65.0,,3.0,5.0,67.0,482,6.0,11.0,1.0,12.0,44.0,18.0,,2.0,7.0,1.0,8.0,1.0,2.0,1.0,4.0,17.0,,2.0,26.0,30.0,12.0,42.0,6.0,5.0,1.0,4.0,3.0,4.0,5.0,,9.0,1.0,26.0,41.0,8.0,4.0,12.0,96.0,2.0,0.7096774193548387,0.8148148148148148,,,,0.47692307692307695,0.5454545454545454,0.45588235294117646,0.5,0.4652777777777778,0.5,0.04411764705882353,15.667311411992264,0.4444444444444444,0.19402985074626866,0.038461538461538464,,0.15053763440860216,0.05555555555555555,,0.23636363636363636,0.04878048780487805,,0.23529411764705882,0.5625,0.5625,0.3333333333333333,0.20588235294117646,0.5147058823529411,0.4857142857142857,0.5,1.0,,,,,0.04411764705882353,0.16666666666666666,0.5,,0.08333333333333333,0.27941176470588236,0.431218656716418,0.4320333333333333,0.05555555555555555,0.057971014492753624,0.1791044776119403,11.184615384615388,32.13333333333333,0.21380846325167038,4.0,7.0,5.0,,5.0,10.0,1.0,11.0,,,8.0,2.0,,12.0,,2.0,1.0,,,,6.0,2.0,,,1.0,,,1.0,1.0,,,,0.5,0.5,0.5,0.03076923076923077,,0.07142857142857142,0.02857142857142857,0.18181818181818182,,0.06451612903225806,0.05084745762711865,0.05357142857142857,0.08450704225352113,,0.06666666666666667,0.22448979591836735,0.030303030303030304,,0.35714285714285715,0.38461538461538464,0.4,0.7,0.5714285714285714,,,0.52966,0.16417910447761194,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,True,,,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,19768.0,329,-41.0,637,647,192.0,209,88.0,1284,27.0,59.0,8.0,17.0,46.0,14.0,38.0,,2.0,1.0,3.0,2.0,63.0,143.0,,5.0,44.0,170.0,669,16.0,38.0,3.0,54.0,72.0,54.0,,2.0,15.0,8.0,23.0,2.0,9.0,3.0,3.0,54.0,5.0,13.0,27.0,54.0,29.0,83.0,15.0,10.0,5.0,16.0,1.0,9.0,6.0,7.0,22.0,6.0,16.0,26.0,55.0,27.0,54.0,192.0,2.0,0.5714285714285714,0.6428571428571429,,,,0.4405594405594406,0.42105263157894735,0.42567567567567566,0.3902439024390244,0.4913294797687861,0.5094339622641509,0.033783783783783786,26.104417670682732,0.7272727272727273,0.12796208530805686,0.18571428571428572,0.09433962264150944,0.1423487544483986,0.09090909090909091,0.05128205128205128,0.13580246913580246,0.13725490196078433,0.3157894736842105,0.39864864864864863,0.4576271186440678,0.6,0.5185185185185185,0.3108108108108108,0.25675675675675674,0.3684210526315789,0.3684210526315789,0.9285714285714286,0.013513513513513514,,,,0.02027027027027027,0.4146341463414634,0.47058823529411764,0.024390243902439025,0.04878048780487805,0.43243243243243246,0.46931700680272104,0.4708146341463413,0.1588235294117647,0.16363636363636364,0.3176470588235294,7.86223776223776,28.040000000000003,0.30141287284144425,9.0,22.0,22.0,,11.0,32.0,3.0,25.0,,22.0,14.0,19.0,6.0,24.0,,14.0,2.0,,2.0,3.0,2.0,2.0,5.0,3.0,10.0,6.0,,4.0,10.0,4.0,,,0.34375,0.34375,0.36764705882352944,0.13286713286713286,0.23728813559322035,0.10869565217391304,,0.56,,0.09022556390977443,0.13186813186813187,0.06944444444444445,0.06796116504854369,0.21428571428571427,0.140625,0.10606060606060606,0.03278688524590164,0.4,0.4782608695652174,0.5365853658536586,0.4090909090909091,0.6875,0.4090909090909091,0.1111111111111111,,0.5270888888888888,0.14705882352941177,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,
1898,1610612737,Cal Bowdler,Cal Bowdler,1898,ATL,7733.0,129,16.0,258,259,75.0,124,35.0,517,3.0,9.0,,2.0,7.0,10.0,27.0,,,,1.0,1.0,16.0,43.0,,1.0,10.0,42.0,245,4.0,12.0,1.0,10.0,24.0,8.0,,1.0,3.0,,3.0,,,1.0,2.0,6.0,2.0,4.0,8.0,15.0,8.0,23.0,5.0,3.0,2.0,2.0,,,1.0,2.0,3.0,2.0,11.0,16.0,12.0,7.0,10.0,75.0,2.0,0.75,0.9230769230769231,,,,0.37209302325581395,0.3333333333333333,0.36363636363636365,0.3076923076923077,0.42857142857142855,0.35714285714285715,0.022727272727272728,17.687074829931973,0.6666666666666666,0.0963855421686747,0.12121212121212122,0.07142857142857142,0.10344827586206896,0.059322033898305086,0.08,,0.17391304347826086,,0.20454545454545456,0.3333333333333333,0.5,0.6666666666666666,0.1590909090909091,0.6136363636363636,0.37037037037037035,0.38461538461538464,1.0,,,,,0.022727272727272728,0.15384615384615385,,,0.07692307692307693,0.22727272727272727,0.40903068181818186,0.3649269230769231,0.14285714285714285,0.14583333333333334,0.23809523809523808,12.497674418604651,26.3,0.29069767441860467,1.0,2.0,3.0,,3.0,7.0,3.0,9.0,,2.0,6.0,4.0,,5.0,1.0,3.0,,,1.0,1.0,1.0,,2.0,,3.0,2.0,,1.0,3.0,1.0,,,0.42857142857142855,0.42857142857142855,0.5625,0.09302325581395349,0.3333333333333333,,0.037037037037037035,0.3,0.25,0.05555555555555555,0.0625,0.1,0.02631578947368421,,0.1,0.18181818181818182,,0.3333333333333333,0.42857142857142855,0.42857142857142855,,0.2857142857142857,0.5,,,0.42005,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2035,1610612737,DerMarr Johnson,DerMarr Johnson,2035,ATL,14593.0,243,-29.0,472,482,143.0,179,71.0,954,6.0,17.0,3.0,7.0,16.0,5.0,13.0,10.0,15.0,3.0,19.0,8.0,16.0,46.0,16.0,34.0,14.0,94.0,494,5.0,14.0,11.0,40.0,12.0,20.0,48.0,19.0,13.0,1.0,14.0,,4.0,2.0,7.0,29.0,1.0,3.0,14.0,20.0,7.0,27.0,12.0,10.0,2.0,12.0,,6.0,4.0,6.0,16.0,2.0,8.0,21.0,17.0,7.0,40.0,143.0,2.0,0.375,0.4,1.0,0.47058823529411764,0.47058823529411764,0.34782608695652173,0.35714285714285715,0.5,0.62,0.5340909090909091,0.6451612903225806,0.425,18.538324420677363,0.75,0.08974358974358974,0.058823529411764705,0.021739130434782608,0.0821256038647343,0.029166666666666667,0.027777777777777776,0.09259259259259259,0.05714285714285714,0.0625,0.2125,0.35294117647058826,0.42857142857142855,0.6666666666666666,0.2,0.1625,0.38461538461538464,0.38461538461538464,0.2,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.2375,0.28,0.42857142857142855,0.12,0.32,0.6375,0.496131875,0.49720400000000003,0.08139534883720931,0.1346153846153846,0.425531914893617,8.11521739130435,23.470588235294116,0.3029661016949153,1.0,1.0,5.0,3.0,1.0,2.0,3.0,8.0,7.0,9.0,2.0,4.0,1.0,6.0,,3.0,,1.0,,1.0,,3.0,1.0,2.0,7.0,5.0,,2.0,7.0,5.0,,0.6363636363636364,0.5,0.5,0.5714285714285714,0.08695652173913043,0.17647058823529413,0.0625,,0.15,,0.030927835051546393,0.013157894736842105,,0.07462686567164178,,0.0851063829787234,0.09090909090909091,,0.7142857142857143,0.3125,0.3333333333333333,0.2,0.2,1.0,,1.0,0.49712500000000004,0.0851063829787234,6.0,,2.0,1.0,3.0,6.0,,,0.3333333333333333,0.3157894736842105,0.3157894736842105,1.0,0.4,,,0.3157894736842105,,,,1.0,1.0,4.0,0.2,1.0,1.0,0.5,,,,,,,True,,,,,,
389,1610612737,Toni Kukoc,Toni Kukoc,389,ATL,6052.0,101,15.0,199,196,47.0,93,21.0,395,10.0,17.0,2.0,4.0,10.0,2.0,5.0,2.0,4.0,1.0,5.0,1.0,15.0,32.0,3.0,9.0,13.0,52.0,203,2.0,5.0,2.0,10.0,12.0,18.0,6.0,5.0,17.0,1.0,18.0,,14.0,1.0,2.0,37.0,1.0,3.0,6.0,10.0,2.0,12.0,3.0,1.0,2.0,2.0,,2.0,1.0,,3.0,,4.0,11.0,19.0,9.0,10.0,47.0,3.0,0.4,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.46875,0.4,0.47560975609756095,0.5,0.5102040816326531,0.5555555555555556,0.21951219512195122,23.423423423423422,0.6666666666666666,0.08955223880597014,0.125,0.058823529411764705,0.0989010989010989,0.023809523809523808,,0.07142857142857142,0.1,0.25,0.4146341463414634,0.5882352941176471,0.6666666666666666,0.3,0.24390243902439024,0.12195121951219512,0.4,0.4,0.5,0.0975609756097561,0.5,0.5,0.5,0.12195121951219512,0.5714285714285714,0.5,0.14285714285714285,0.14285714285714285,0.6341463414634146,0.48641951219512186,0.43257142857142855,0.1836734693877551,0.225,0.19230769230769232,5.737500000000002,24.366666666666667,0.23618090452261306,2.0,5.0,3.0,1.0,2.0,7.0,1.0,8.0,1.0,3.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,2.0,,1.0,1.0,2.0,2.0,,0.5,0.2857142857142857,0.4375,0.4444444444444444,0.09375,0.11764705882352941,0.1,,0.16666666666666666,,0.014925373134328358,0.041666666666666664,,,0.16666666666666666,,0.18181818181818182,0.05,1.0,0.3,0.3333333333333333,0.6666666666666666,0.625,0.4,0.5,1.0,0.46715,0.15384615384615385,1.0,,,1.0,1.0,1.0,,2.0,1.0,0.2,0.2,1.0,,,,0.2,,,,1.0,1.0,,0.125,1.0,1.0,,3.0,,,,,,True,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,25197.0,420,-57.0,827,830,222.0,244,108.0,1657,24.0,39.0,8.0,15.0,19.0,29.0,65.0,5.0,11.0,4.0,51.0,12.0,56.0,123.0,22.0,62.0,63.0,241.0,898,17.0,34.0,16.0,78.0,36.0,76.0,48.0,50.0,74.0,6.0,80.0,3.0,36.0,12.0,26.0,166.0,1.0,15.0,23.0,38.0,8.0,46.0,25.0,12.0,13.0,24.0,3.0,14.0,9.0,10.0,33.0,8.0,8.0,21.0,78.0,26.0,78.0,222.0,4.0,0.32142857142857145,0.32727272727272727,0.7272727272727273,0.3548387096774194,0.36065573770491804,0.45528455284552843,0.5,0.4810810810810811,0.46,0.5388127853881278,0.5661764705882353,0.33513513513513515,26.33228840125392,0.7272727272727273,0.08712121212121213,0.15306122448979592,0.015625,0.10497237569060773,0.020050125313283207,0.0196078431372549,0.11,0.10666666666666667,0.30434782608695654,0.21081081081081082,0.6153846153846154,0.6666666666666666,0.25,0.10270270270270271,0.35135135135135137,0.4461538461538462,0.4603174603174603,0.3793103448275862,0.05945945945945946,0.45454545454545453,0.45454545454545453,0.8,0.2756756756756757,0.3,0.5333333333333333,0.08,0.24,0.5459459459459459,0.4881752717391304,0.4911081632653061,0.12980769230769232,0.1780821917808219,0.3236514522821577,10.625203252032518,25.638709677419357,0.26844014510278114,1.0,3.0,3.0,1.0,2.0,8.0,1.0,11.0,4.0,32.0,2.0,8.0,3.0,7.0,,,3.0,1.0,,,2.0,2.0,3.0,11.0,1.0,,,1.0,1.0,1.0,,0.25,0.25,0.3125,0.3125,0.06504065040650407,0.07692307692307693,0.15789473684210525,0.03076923076923077,,,0.020895522388059702,0.02654867256637168,0.009900990099009901,0.024793388429752067,,0.0547945205479452,0.08791208791208792,0.030612244897959183,1.0,0.15789473684210525,0.1875,0.3333333333333333,0.1875,0.3333333333333333,,0.25,0.47845333333333334,0.04564315352697095,17.0,,5.0,2.0,8.0,17.0,,6.0,0.25,0.3333333333333333,0.3333333333333333,0.7058823529411765,0.3125,,,0.34,,,1.0,2.0,3.0,3.0,0.1875,0.6666666666666666,0.5,0.25,18.0,1.0,1.0,0.016129032258064516,,,True,,,,,,
