EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,AtRimAssists,Steals,BadPassSteals,LostBallSteals,2pt And 1 Free Throw Trips,OffensiveGoaltends,FG3APct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,SecondChanceArc3Frequency,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SelfOReb,BlockedShortMidRange,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,NonShootingFoulsDrawn,on,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,FTDefRebounds,Offensive Fouls,Technical Free Throw Trips,Blocked3s,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,Corner3PctBlocked,SecondChanceCorner3FGM,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1723,1610612755,Matt Harpring,Matt Harpring,1723,PHI,43.0,1,-4,2,3,1,2,5,6,1.0,1,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,1610612755,Tim James,Tim James,1906,PHI,2456.0,41,-16,77,75,35,32,152,87,5.0,35,1.0,0.45454545454545453,18.0,4.0,6.0,3.0,4.0,2.0,3.0,2.0,1.0,5.0,5.0,13.0,2.0,12.0,3.0,4.0,1.0,7.0,2.0,5.0,1.0,5.0,4.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,5.0,7.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,5.0,0.4,0.6666666666666666,0.38461538461538464,0.75,0.4,0.38461538461538464,0.75,0.4,0.375,0.7,0.4166666666666667,0.15384615384615385,1.0,19.191919191919194,0.6666666666666666,0.10526315789473684,0.18181818181818182,0.16666666666666666,0.06451612903225806,0.11363636363636363,0.2,0.0625,0.08333333333333333,0.16666666666666666,0.18181818181818182,1.0,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.25,0.15384615384615385,0.38461538461538464,0.2,0.2,1.0,1.0,0.75,0.6,0.6666666666666666,0.46153846153846156,0.47001538461538467,0.5480499999999999,0.46840000000000004,0.1875,0.1875,0.5833333333333334,0.4166666666666667,7.907692307692309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,1610612755,Vonteego Cummings,Vonteego Cummings,1907,PHI,1005.0,17,-8,36,37,19,23,73,42,1.0,19,,0.5277777777777778,7.0,,,,,,,2.0,,2.0,2.0,4.0,1.0,5.0,,1.0,,,1.0,2.0,1.0,3.0,,4.0,,,3.0,3.0,,6.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,3.0,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.4166666666666667,,0.5,,,15.909090909090908,,,0.3333333333333333,,0.1,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,0.3594166666666667,0.2929,0.25743333333333335,0.16666666666666666,0.25,,0.6,11.3,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,28.3,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,1339.0,22,-15,43,43,20,26,86,55,4.0,20,1.0,0.46511627906976744,9.0,1.0,1.0,,,1.0,1.0,4.0,3.0,3.0,6.0,8.0,2.0,14.0,,1.0,,,3.0,3.0,2.0,8.0,4.0,8.0,,1.0,1.0,1.0,,2.0,,2.0,,,2.0,2.0,1.0,1.0,2.0,,,3.0,,3.0,,2.0,1.0,,,,,8.0,0.3333333333333333,0.3333333333333333,0.75,,1.0,0.5,,0.75,0.5384615384615384,,0.8,0.125,0.25,28.57142857142857,0.3333333333333333,0.10526315789473684,,,,0.08333333333333333,,0.125,0.16666666666666666,,,,0.08333333333333333,1.0,1.0,,0.3333333333333333,0.25,1.0,1.0,0.6666666666666666,,,0.25,1.0,0.4166666666666667,0.43449999999999994,0.4523,0.4347125,0.07692307692307693,0.1111111111111111,,0.5714285714285714,9.8,2.0,4.0,1.0,4.0,1.0,4.0,,,,,,,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.25,26.225,1.0,1.0,1.0,1.0,3.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,508.0,8,-2,15,13,5,3,28,16,,5,,0.3333333333333333,3.0,1.0,2.0,,,1.0,1.0,1.0,,,2.0,3.0,,4.0,,,,,1.0,1.0,,2.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,2.0,0.5,0.5,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,,,19.047619047619047,1.0,,,,0.25,,,,,,,,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,,,1.0,1.0,0.6666666666666666,0.46870000000000006,,0.5375,,,,0.5,4.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,1610612755,Corie Blount,Corie Blount,916,PHI,1676.0,28,-5,49,45,19,8,94,50,1.0,19,,0.3877551020408163,13.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,2.0,6.0,2.0,6.0,1.0,1.0,,2.0,1.0,2.0,,2.0,,4.0,2.0,,,,,,,2.0,1.0,5.0,2.0,7.0,1.0,1.0,,,,1.0,,,,2.0,1.0,1.0,,1.0,1.0,2.0,,,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,0.42857142857142855,1.0,0.5,,,12.307692307692307,1.0,0.07142857142857142,0.16666666666666666,,0.2631578947368421,0.0625,0.125,0.08333333333333333,,,0.16666666666666666,1.0,0.3333333333333333,0.5,0.5,,0.5,0.16666666666666666,,,,1.0,1.0,1.0,0.5,0.3333333333333333,0.44235,0.5313,0.54095,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.3333333333333333,8.0,1.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,4.0,0.3076923076923077,,,1.0,1.0,0.3333333333333333,0.5,0.25,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,1610612755,Speedy Claxton,Speedy Claxton,2049,PHI,1472.0,25,-8,41,41,14,11,82,44,3.0,14,,0.34146341463414637,12.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,2.0,4.0,,4.0,1.0,2.0,,2.0,1.0,1.0,,2.0,4.0,,,,2.0,2.0,1.0,4.0,,1.0,,1.0,1.0,2.0,,,2.0,,,2.0,1.0,1.0,,,,,,,,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,,,11.320754716981131,,0.047619047619047616,,,0.047619047619047616,0.04,,0.125,,,,,0.5,1.0,1.0,1.0,0.5,,,,,0.5,1.0,1.0,1.0,0.5,0.519675,0.4536,0.5116,,,0.5,0.5,6.35,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,0.08333333333333333,,,,,,0.16666666666666666,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,1067.0,18,3,29,27,11,9,56,29,1.0,11,,0.3793103448275862,8.0,2.0,4.0,1.0,2.0,2.0,3.0,6.0,,2.0,3.0,12.0,6.0,12.0,1.0,3.0,4.0,6.0,2.0,7.0,2.0,6.0,4.0,2.0,,,1.0,1.0,,2.0,1.0,5.0,,2.0,6.0,8.0,1.0,,,1.0,,1.0,,1.0,,7.0,4.0,,,,,6.0,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.2857142857142857,0.23076923076923078,0.25,0.2857142857142857,0.375,0.5,0.375,,,42.5,1.0,0.2777777777777778,,0.3333333333333333,0.125,0.2857142857142857,0.2857142857142857,0.375,,0.3333333333333333,,,0.3076923076923077,0.5,0.5,0.5,0.46153846153846156,0.15384615384615385,,,,0.5,0.5,0.42857142857142855,0.6666666666666666,0.38461538461538464,0.42756923076923076,0.45489999999999997,0.431,0.25,0.26666666666666666,0.5,0.5,7.516666666666666,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,0.07692307692307693,0.16666666666666666,0.16666666666666666,0.07692307692307693,,25.6,1.0,1.0,,,,0.25,2.0,0.16666666666666666,,1.0,3.0,,0.4,,0.3,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,1610612755,Michael Ruffin,Michael Ruffin,1913,PHI,370.0,6,-8,14,15,4,13,29,21,,4,,0.2857142857142857,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,2.0,1.0,1.0,,2.0,,,,,,2.0,2.0,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,5.88235294117647,,0.25,,,0.16666666666666666,0.2,,,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,0.5756,0.5756,,,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,0.5,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,1610612755,Damone Brown,Damone Brown,2245,PHI,641.0,11,-11,24,25,14,20,49,33,1.0,14,1.0,0.5833333333333334,4.0,1.0,2.0,,1.0,,1.0,,1.0,2.0,2.0,4.0,,4.0,,1.0,,,1.0,2.0,,2.0,2.0,2.0,,,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,2.0,0.5,0.5,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,17.24137931034483,1.0,,,0.5,0.125,0.1,,,,0.5,,,0.5,0.5,0.5,1.0,,0.5,0.5,0.5,,1.0,,0.5,,0.5,0.4743,,0.4593,,,,0.5,8.975,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
