EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,HeaveAttempts,Corner3Assists,FTOffRebounds,Travels,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,HeaveMakes,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on
2053,1610612741,Dalibor Bagaric,Dalibor Bagaric,2053,CHI,20097.0,335,-34,642,646,230,259,76,1288,28,46,9.0,12.0,9.0,12.0,8.0,31.0,4.0,21,,,,,,,,1.0,,,,1.0,40,98,,1.0,29,109,682,10.0,18,,,3.0,23.0,15.0,37,,1.0,9.0,39.0,46,34.0,,,14.0,1.0,,10.0,12.0,3.0,15.0,3.0,6.0,3.0,3.0,33.0,3.0,25.0,9.0,47,4.0,60,28,88,3.0,7.0,6.0,1.0,17.0,,12.0,10.0,5.0,27.0,3.0,14.0,20.0,52,4.0,5.0,45,5.0,,20,6.0,11.0,7.0,,4.0,11.0,9.0,2.0,39.0,230,8.0,0.575,0.696969696969697,,,,,,0.40816326530612246,0.5555555555555556,0.40540540540540543,0.40404040404040403,0.5555555555555556,0.39473684210526316,0.45416666666666666,0.6052631578947368,0.4148936170212766,0.010101010101010102,0.10204081632653061,0.15217391304347827,0.06451612903225806,0.047619047619047616,19.97245179063361,0.6296296296296297,0.17391304347826086,0.20614035087719298,0.1,0.15,0.0625,0.19444444444444445,0.09395973154362416,0.18333333333333332,0.1111111111111111,0.058823529411764705,0.06060606060606061,0.171875,0.16,0.24561403508771928,0.10256410256410256,0.23809523809523808,0.06382978723404255,0.8181818181818182,0.46464646464646464,0.6086956521739131,0.717948717948718,0.6071428571428571,0.31313131313131315,0.25806451612903225,0.27586206896551724,0.375,0.21212121212121213,0.19047619047619047,0.2,0.75,,,,,0.010101010101010102,,,,0.6666666666666666,0.75,,,,,,,0.3157894736842105,0.75,,,0.02631578947368421,,0.47474747474747475,,0.45112575757575746,0.5089941176470588,0.42150394736842106,0.17543859649122806,0.17699115044247787,0.21100917431192662,0.3577981651376147,6.511224489795919,31.7,0.3582554517133956,1.0,,,,2.0,,,,2.0,,,0.06666666666666667,0.1111111111111111,,,,,,,,,False
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,65943.0,1099,-239,2100,2117,547,512,260,4217,87,163,23.0,50.0,18.0,31.0,17.0,52.0,8.0,29,,,,,,,,,,,,,112,244,,,111,335,2305,26.0,54,,,27.0,79.0,22.0,51,,,42.0,86.0,166,58.0,,,40.0,,,20.0,42.0,3.0,45.0,1.0,20.0,5.0,17.0,93.0,7.0,84.0,26.0,130,20.0,176,92,268,13.0,21.0,15.0,6.0,39.0,6.0,26.0,41.0,13.0,80.0,4.0,18.0,82.0,147,10.0,21.0,183,17.0,,83,17.0,77.0,44.0,9.0,24.0,78.0,45.0,8.0,86.0,547,14.0,0.7410714285714286,0.9021739130434783,,,,,,0.45901639344262296,0.48148148148148145,0.43137254901960786,0.45901639344262296,0.48148148148148145,0.43137254901960786,0.5122324159021406,0.5197368421052632,0.5058823529411764,,0.08196721311475409,0.08588957055214724,0.11538461538461539,,16.972477064220183,0.4875,0.2857142857142857,0.16311166875784192,0.10281517747858017,0.12682926829268293,0.051470588235294115,0.15568862275449102,0.09548793284365163,0.12749003984063745,0.08629441624365482,0.0948509485094851,0.057692307692307696,0.1412639405204461,0.165,0.1798780487804878,0.11564625850340136,0.15517241379310345,0.11818181818181818,0.5769230769230769,0.6680327868852459,0.5337423312883436,0.5838926174496645,0.735632183908046,0.21311475409836064,0.3269230769230769,0.3695652173913043,0.8235294117647058,0.11885245901639344,0.27586206896551724,0.27586206896551724,0.625,,,,,,,,,0.9259259259259259,0.46,,,,,,,0.6078431372549019,0.5806451612903226,,,,,0.6680327868852459,,0.526736475409836,0.5595596153846155,0.5036352941176472,0.267741935483871,0.267741935483871,0.23582089552238805,0.25671641791044775,3.693442622950818,,0.2604761904761905,7.0,,2.0,1.0,1.0,1.0,1.0,,5.0,4.0,0.012048192771084338,0.03125,0.08695652173913043,,,,,,,,,False
891,1610612741,Charles Oakley,Charles Oakley,891,CHI,56870.0,948,-237,1774,1771,352,385,227,3545,6,12,2.0,4.0,1.0,1.0,3.0,10.0,57.0,164,1.0,2.0,,,1.0,2.0,,3.0,,,,1.0,66,186,1.0,5.0,16,151,1860,9.0,19,,,4.0,22.0,4.0,20,1.0,3.0,3.0,14.0,116,16.0,,3.0,4.0,3.0,,3.0,69.0,10.0,79.0,8.0,35.0,10.0,24.0,168.0,6.0,37.0,36.0,150,23.0,209,50,259,4.0,36.0,20.0,16.0,43.0,15.0,38.0,23.0,5.0,66.0,6.0,8.0,64.0,117,6.0,4.0,20,,,7,3.0,9.0,5.0,1.0,3.0,9.0,4.0,,14.0,352,9.0,0.8787878787878788,0.90625,,0.2,,0.3333333333333333,0.2,0.3548387096774194,0.47368421052631576,0.2,0.35340314136125656,0.47368421052631576,0.2391304347826087,0.3756218905472637,0.5238095238095238,0.28,0.02617801047120419,0.016129032258064516,,,0.018292682926829267,13.107511045655375,0.6515151515151515,0.3333333333333333,0.24115755627009647,0.046019900497512436,0.21176470588235294,0.05714285714285714,0.23484848484848486,0.047304730473047306,0.018957345971563982,0.05263157894736842,0.05687203791469194,0.07058823529411765,0.17088607594936708,0.29545454545454547,0.2465277777777778,0.21428571428571427,0.20454545454545456,0.03361344537815126,0.4444444444444444,0.06282722513089005,0.5,0.5,0.5,0.05235602094240838,0.3,0.3,0.3333333333333333,0.8586387434554974,0.3475609756097561,0.35403726708074534,0.9473684210526315,0.010471204188481676,0.5,0.5,,0.015706806282722512,,,,0.21052631578947367,0.5,,,,,,,0.043478260869565216,1.0,0.08695652173913043,0.5,0.043478260869565216,,0.08900523560209424,,0.41471282722513086,0.44314705882352934,0.40212173913043475,0.03535353535353535,0.03626943005181347,0.1456953642384106,0.09271523178807947,16.981182795698924,25.080000000000002,0.1984216459977452,2.0,,2.0,7.0,,,,1.0,,7.0,0.14893617021276595,,,,,,,,,,,False
2201,1610612741,Eddy Curry,Eddy Curry,2201,CHI,42782.0,713,-211,1366,1373,296,319,168,2739,93,160,32.0,47.0,17.0,25.0,19.0,62.0,11.0,27,,,,,,,,,,,,,123,249,,,71,317,1533,33.0,52,,,12.0,78.0,21.0,42,,,18.0,60.0,174,72.0,,,52.0,,,39.0,12.0,1.0,13.0,1.0,5.0,2.0,5.0,27.0,7.0,56.0,9.0,72,13.0,94,65,159,12.0,10.0,8.0,2.0,24.0,1.0,8.0,22.0,16.0,46.0,7.0,8.0,49.0,104,12.0,15.0,101,13.0,,54,3.0,27.0,20.0,1.0,6.0,27.0,14.0,3.0,60.0,296,7.0,0.7073170731707317,0.8969072164948454,,,,,,0.4939759036144578,0.6346153846153846,0.5,0.4939759036144578,0.6346153846153846,0.5,0.5409556313993175,0.6610169491525424,0.5660377358490566,,0.1566265060240964,0.16875,0.1774193548387097,0.037037037037037035,21.814671814671815,0.5217391304347826,0.2653061224489796,0.13740458015267176,0.1044776119402985,0.075,0.08333333333333333,0.12577639751552794,0.10161290322580645,0.13690476190476192,0.10071942446043165,0.08296943231441048,0.07575757575757576,0.09659090909090909,0.15625,0.1590909090909091,0.07142857142857142,0.08333333333333333,0.13793103448275862,0.5185185185185185,0.642570281124498,0.58125,0.6992481203007519,0.6666666666666666,0.24899598393574296,0.3064516129032258,0.37254901960784315,0.8421052631578947,0.10843373493975904,0.4074074074074074,0.4230769230769231,0.8181818181818182,,,,,,,,,0.9038461538461539,0.6808510638297872,,,,,,,0.5952380952380952,0.68,,,,,0.642570281124498,,0.5125240963855423,0.5706209302325583,0.5067428571428572,0.18620689655172415,0.18620689655172415,0.24605678233438485,0.1892744479495268,4.026104417670684,,0.21669106881405564,2.0,,,2.0,1.0,,,1.0,1.0,,0.04081632653061224,0.1111111111111111,0.15625,,,,,,,,,False
2239,1610612741,Trenton Hassell,Trenton Hassell,2239,CHI,65012.0,1084,-312,2053,2065,525,516,264,4118,50,85,12.0,20.0,12.0,20.0,11.0,33.0,47.0,135,3.0,15.0,,,1.0,4.0,25.0,69.0,2.0,6.0,6.0,20.0,108,253,28.0,84.0,33,333,2295,19.0,38,2.0,6.0,4.0,48.0,25.0,55,7.0,24.0,16.0,87.0,116,100.0,78.0,6.0,22.0,68.0,25.0,12.0,71.0,18.0,89.0,13.0,30.0,17.0,24.0,196.0,3.0,30.0,26.0,71,1.0,98,34,132,4.0,24.0,21.0,3.0,32.0,5.0,20.0,18.0,12.0,50.0,4.0,8.0,41.0,89,1.0,5.0,46,5.0,,19,5.0,21.0,6.0,8.0,7.0,21.0,14.0,,87.0,525,11.0,0.5370370370370371,0.5979381443298969,0.9285714285714286,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.3373493975903614,0.4268774703557312,0.5,0.45454545454545453,0.44510385756676557,0.5,0.44936708860759494,0.46638655462184875,0.5217391304347826,0.5,0.24925816023738873,0.04743083003952569,0.10588235294117647,0.06060606060606061,0.007407407407407408,17.26039016115352,0.64,0.014492753623188406,0.0917312661498708,0.035545023696682464,0.14606741573033707,0.022900763358778626,0.10189075630252101,0.033846153846153845,0.06324110671936758,0.034482758620689655,0.01804123711340206,0.019417475728155338,0.08189655172413793,0.08695652173913043,0.10149253731343283,0.14492753623188406,0.15,0.02197802197802198,0.6666666666666666,0.2522255192878338,0.5882352941176471,0.6578947368421053,0.38,0.09792284866468842,0.3333333333333333,0.3548387096774194,0.36363636363636365,0.40059347181008903,0.34814814814814815,0.35074626865671643,0.7446808510638298,0.04451038575667656,0.2,0.2,1.0,0.20474777448071216,0.36231884057971014,0.36764705882352944,0.92,0.45454545454545453,0.6,,,,0.13636363636363635,0.3333333333333333,1.0,0.25316455696202533,0.6,0.05063291139240506,0.25,0.25316455696202533,0.3,0.5014836795252225,0.36764705882352944,0.47169940298507473,0.47532317073170727,0.460901948051948,0.056818181818181816,0.07116104868913857,0.14414414414414414,0.26126126126126126,11.037549407114625,25.597619047619045,0.25572333170969314,4.0,1.0,5.0,1.0,1.0,,,,,2.0,0.014705882352941176,0.03571428571428571,,,,1.0,0.011764705882352941,1.0,0.011904761904761904,,0.014492753623188406,False
2062,1610612741,A.J. Guyton,A.J. Guyton,2062,CHI,15407.0,257,-15,502,507,186,194,70,1009,6,12,,1.0,3.0,4.0,4.0,8.0,8.0,29,3.0,10.0,,,,3.0,12.0,31.0,1.0,4.0,2.0,9.0,18,49,15.0,41.0,9,90,516,1.0,4,1.0,4.0,4.0,9.0,6.0,16,2.0,12.0,7.0,25.0,14,22.0,36.0,9.0,,31.0,12.0,1.0,27.0,7.0,34.0,6.0,15.0,3.0,9.0,75.0,,7.0,4.0,16,,20,7,27,1.0,3.0,,3.0,14.0,2.0,10.0,5.0,4.0,19.0,3.0,3.0,4.0,9,,,10,,,3,2.0,3.0,,2.0,1.0,3.0,,,25.0,186,1.0,0.3888888888888889,0.3888888888888889,0.8,0.36585365853658536,0.25,0.16666666666666666,0.36585365853658536,0.3673469387755102,0.25,0.375,0.45,0.3125,0.32142857142857145,0.47368421052631576,0.45,0.390625,0.45555555555555555,0.02040816326530612,0.08333333333333333,,,19.453924914675767,0.7368421052631579,,0.08080808080808081,0.03535353535353535,0.08888888888888889,,0.0823045267489712,0.028112449799196786,0.04477611940298507,0.044444444444444446,0.023255813953488372,,0.09836065573770492,0.125,0.0449438202247191,0.11764705882352941,,0.018867924528301886,,0.13333333333333333,0.5,0.5454545454545454,0.6666666666666666,0.08888888888888889,0.5,0.5,0.25,0.32222222222222224,0.27586206896551724,0.27586206896551724,0.25,0.1111111111111111,0.3,0.3,1.0,0.34444444444444444,0.3870967741935484,0.3870967741935484,0.75,0.125,,,,,0.5,0.25,1.0,0.14285714285714285,0.75,0.10714285714285714,,0.32142857142857145,0.2222222222222222,0.5888888888888889,0.3870967741935484,0.477376404494382,0.46492142857142854,0.4546,0.03225806451612903,0.057692307692307696,0.1,0.2777777777777778,13.214285714285717,25.258536585365853,0.3705179282868526,2.0,,1.0,,,,,,,,,,,,,,,,,,,False
696,1610612741,Travis Best,Travis Best,696,CHI,20750.0,346,-52,661,668,162,189,74,1329,25,42,2.0,3.0,12.0,18.0,4.0,9.0,22.0,62,1.0,1.0,1.0,1.0,1.0,1.0,3.0,12.0,1.0,1.0,,5.0,51,113,4.0,13.0,20,134,737,3.0,5,2.0,2.0,2.0,14.0,21.0,38,1.0,6.0,12.0,57.0,18,84.0,12.0,,2.0,11.0,3.0,5.0,51.0,11.0,62.0,6.0,21.0,9.0,21.0,135.0,1.0,3.0,9.0,29,3.0,41,5,46,1.0,18.0,9.0,9.0,17.0,1.0,10.0,6.0,7.0,23.0,2.0,9.0,12.0,28,1.0,4.0,23,1.0,,6,6.0,,,,,,,,57.0,162,4.0,0.17647058823529413,0.18,1.0,0.3076923076923077,1.0,0.16666666666666666,0.3333333333333333,0.45132743362831856,0.6,0.5526315789473685,0.4523809523809524,0.8571428571428571,0.5113636363636364,0.48905109489051096,0.875,0.57,0.10317460317460317,0.04424778761061947,0.09523809523809523,,0.016129032258064516,21.534320323014807,0.7391304347826086,0.1875,0.11983471074380166,0.011673151750972763,0.15517241379310345,0.023809523809523808,0.12666666666666668,0.013377926421404682,0.012048192771084338,0.016129032258064516,0.008928571428571428,0.03571428571428571,0.10465116279069768,0.12962962962962962,0.12745098039215685,0.08108108108108109,0.2857142857142857,0.015873015873015872,,0.3333333333333333,0.5952380952380952,0.6578947368421053,0.16,0.07142857142857142,0.4444444444444444,0.4444444444444444,,0.49206349206349204,0.3548387096774194,0.36065573770491804,0.22727272727272727,0.007936507936507936,1.0,1.0,1.0,0.09523809523809523,0.25,0.25,1.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.4090909090909091,0.6666666666666666,0.022727272727272728,1.0,0.11363636363636363,,0.4365079365079365,0.2727272727272727,0.4810800813008131,0.4943714285714286,0.4679348837209302,0.04580152671755725,0.05084745762711865,0.1044776119402985,0.4253731343283582,11.087610619469027,27.315384615384612,0.24508320726172467,1.0,1.0,5.0,1.0,,,,,,,0.047619047619047616,,,,,,,,,,,False
697,1610612741,Fred Hoiberg,Fred Hoiberg,697,CHI,40905.0,682,-26,1295,1286,322,349,134,2581,24,40,,,3.0,4.0,3.0,9.0,26.0,63,3.0,7.0,,,2.0,3.0,7.0,34.0,1.0,4.0,2.0,7.0,53,112,10.0,41.0,50,186,1318,1.0,3,1.0,4.0,6.0,11.0,8.0,16,4.0,10.0,21.0,49.0,92,14.0,30.0,,,34.0,7.0,9.0,52.0,8.0,60.0,6.0,21.0,8.0,23.0,128.0,1.0,2.0,19.0,64,14.0,97,4,101,,26.0,15.0,11.0,16.0,2.0,10.0,2.0,6.0,18.0,4.0,5.0,16.0,36,,,56,4.0,14.0,16,7.0,3.0,3.0,,,3.0,2.0,,49.0,322,5.0,0.8679245283018868,0.8679245283018868,1.0,0.24390243902439024,0.25,0.4,0.24390243902439024,0.4732142857142857,0.3333333333333333,0.5,0.4444444444444444,0.35714285714285715,0.5384615384615384,0.5,0.5,0.6527777777777778,0.2679738562091503,0.08035714285714286,0.125,0.3333333333333333,0.015873015873015872,13.130615065653075,0.8888888888888888,0.2857142857142857,0.13417190775681342,0.0040650406504065045,0.1357142857142857,0.011627906976744186,0.13452188006482982,0.005190311418685121,,0.020618556701030927,,0.015625,0.15037593984962405,0.09649122807017543,0.14347826086956522,0.15053763440860216,0.10638297872340426,,0.6666666666666666,0.26143790849673204,0.6,0.6857142857142857,0.75,0.058823529411764705,0.3333333333333333,0.5,1.0,0.4117647058823529,0.4126984126984127,0.41935483870967744,0.9615384615384616,0.0457516339869281,0.42857142857142855,0.42857142857142855,1.0,0.2222222222222222,0.20588235294117646,0.20588235294117646,1.0,,,,,,0.5714285714285714,0.25,1.0,0.15384615384615385,0.75,0.11538461538461539,0.6666666666666666,0.2692307692307692,0.2857142857142857,0.5294117647058824,0.20588235294117646,0.4955503267973855,0.48574285714285714,0.48254423076923075,0.09696969696969697,0.12903225806451613,0.05913978494623656,0.26344086021505375,11.394642857142857,25.0609756097561,0.24864864864864866,,,2.0,1.0,,,,,,,0.0196078431372549,,,,2.0,,,,,,,False
2369,1610612741,Norman Richardson,Norman Richardson,2369,CHI,1436.0,24,3,54,48,17,15,7,102,3,6,1.0,2.0,,1.0,,,,2,2.0,4.0,,,,1.0,,,,,,,3,8,2.0,4.0,4,16,48,1.0,3,,,,2.0,,2,,1.0,4.0,4.0,6,,6.0,,,,,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,,4,,4,1,5,,,,,,,,,,,,,,1,,,5,1.0,,2,1.0,,,,,,,,4.0,17,,1.0,1.0,1.0,0.5,,,0.5,0.375,0.3333333333333333,,0.5,0.3333333333333333,,0.5714285714285714,0.3333333333333333,0.4,0.3333333333333333,0.125,0.16666666666666666,,,22.950819672131146,,,0.26666666666666666,0.041666666666666664,,,0.16666666666666666,0.037037037037037035,,,0.06666666666666667,,0.4,0.5,0.125,,,,,0.5,0.5,0.6,1.0,,,,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.6666666666666666,0.5,,,,,,,0.3333333333333333,,0.3333333333333333,,,,0.8333333333333334,,0.5593458333333333,0.4263333333333333,0.40549999999999997,0.15384615384615385,0.2222222222222222,0.125,0.25,4.8125,23.175,0.3148148148148148,,,,,,,,,,,,,1.0,,,,,,,,,False
21,1610612741,Greg Anthony,Greg Anthony,21,CHI,31059.0,518,-110,995,999,248,201,131,1994,19,35,1.0,1.0,4.0,9.0,8.0,21.0,25.0,57,3.0,8.0,,2.0,1.0,3.0,10.0,36.0,,6.0,4.0,12.0,52,113,13.0,44.0,23,166,1035,3.0,6,,8.0,,6.0,11.0,25,5.0,15.0,9.0,46.0,40,64.0,30.0,9.0,2.0,35.0,10.0,5.0,96.0,4.0,100.0,4.0,35.0,17.0,44.0,204.0,1.0,3.0,12.0,25,2.0,39,4,43,2.0,34.0,20.0,14.0,20.0,6.0,16.0,9.0,4.0,29.0,1.0,7.0,22.0,39,,1.0,38,2.0,4.0,13,5.0,1.0,1.0,,,1.0,,,46.0,248,4.0,0.38461538461538464,0.39215686274509803,0.7692307692307693,0.29545454545454547,,0.3333333333333333,0.3023255813953488,0.46017699115044247,0.5,0.44,0.4554140127388535,0.21428571428571427,0.4625,0.47109826589595377,0.21428571428571427,0.46808510638297873,0.2802547770700637,0.04424778761061947,0.05714285714285714,0.14285714285714285,,17.54995655951347,0.6896551724137931,0.05128205128205128,0.06793478260869565,0.006696428571428571,0.125,0.014705882352941176,0.07974137931034483,0.007751937984496124,,0.017699115044247787,0.0047169811320754715,,0.08080808080808081,0.08411214953271028,0.04938271604938271,0.12162162162162163,0.13636363636363635,0.023809523809523808,,0.2229299363057325,0.5428571428571428,0.5757575757575758,0.3157894736842105,0.1337579617834395,0.38095238095238093,0.4444444444444444,0.125,0.3630573248407643,0.43859649122807015,0.43859649122807015,0.52,0.050955414012738856,0.375,0.375,1.0,0.22929936305732485,0.2777777777777778,0.2777777777777778,0.7,0.07142857142857142,1.0,0.14285714285714285,,,0.42857142857142855,,,0.225,0.4444444444444444,0.075,0.3333333333333333,0.3,0.3333333333333333,0.5031847133757962,0.2857142857142857,0.486422435897436,0.5089785714285714,0.47450512820512825,0.07738095238095238,0.10483870967741936,0.03614457831325301,0.27710843373493976,11.195575221238942,25.38636363636363,0.2492462311557789,1.0,1.0,,,,,,,,,,0.08333333333333333,,,,,,,,,,False
1500,1610612741,Ron Mercer,Ron Mercer,1500,CHI,44233.0,737,-150,1399,1400,361,304,179,2799,33,72,6.0,14.0,7.0,19.0,12.0,51.0,86.0,210,,3.0,,,,1.0,6.0,20.0,2.0,2.0,2.0,10.0,131,333,6.0,23.0,39,319,1420,14.0,38,2.0,2.0,5.0,39.0,38.0,92,2.0,11.0,15.0,97.0,186,76.0,15.0,3.0,8.0,20.0,6.0,19.0,52.0,9.0,61.0,8.0,18.0,6.0,28.0,131.0,1.0,20.0,22.0,33,,55,21,76,5.0,15.0,11.0,4.0,21.0,2.0,12.0,16.0,9.0,37.0,2.0,5.0,14.0,36,4.0,3.0,49,3.0,2.0,21,4.0,3.0,3.0,,,3.0,,,97.0,361,8.0,0.7099236641221374,0.7322834645669292,0.8333333333333334,0.2608695652173913,1.0,0.18181818181818182,0.2608695652173913,0.3933933933933934,0.3684210526315789,0.41304347826086957,0.39325842696629215,0.425,0.39805825242718446,0.42063492063492064,0.4523809523809524,0.4369369369369369,0.06460674157303371,0.057057057057057055,0.1527777777777778,0.11764705882352941,0.009523809523809525,25.696594427244584,0.5675675675675675,,0.06680161943319839,0.030959752321981424,0.14666666666666667,0.011764705882352941,0.08540372670807453,0.028727770177838577,0.03977272727272727,0.013513513513513514,0.034161490683229816,0.014084507042253521,0.08396946564885496,0.08904109589041095,0.041474654377880185,0.12612612612612611,0.20512820512820512,0.02564102564102564,,0.20224719101123595,0.4583333333333333,0.5409836065573771,0.696969696969697,0.14325842696629212,0.23529411764705882,0.26666666666666666,0.5,0.5898876404494382,0.4095238095238095,0.41346153846153844,0.7441860465116279,0.008426966292134831,,,,0.056179775280898875,0.3,0.3,0.8333333333333334,0.35,0.42857142857142855,,,,0.05,1.0,1.0,0.18446601941747573,0.3684210526315789,0.009708737864077669,,0.0970873786407767,0.2,0.26685393258426965,0.3,0.44157191011235947,0.46209358974358977,0.4252266990291262,0.05614973262032086,0.05982905982905983,0.12225705329153605,0.30407523510971785,12.755255255255255,25.273913043478263,0.2580414581844174,4.0,,1.0,,3.0,,,,1.0,,,,0.16666666666666666,,,,,,,,,False
