EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,OffensiveGoaltends,SecondChanceCorner3FGM,Clear Path Fouls,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,on
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,124387.0,2073,289,3879,3859,1156,762,544.0,7738,182.0,320.0,80.0,264.0,185.0,459.0,1094.0,207.0,1454.0,3712,132.0,293.0,474.0,588.0,183.0,71.0,243.0,259.0,106.0,534.0,125.0,90.0,474.0,1156,0.4195612431444241,0.45051194539249145,0.4242890084550346,0.43156424581005587,0.4804582210242588,0.5248306997742663,0.15910837817063797,0.06489945155393052,0.09090909090909091,36.81888374145158,0.24596464258262873,0.56875,0.6341463414634146,0.20292083013066872,0.30303030303030304,0.3333333333333333,0.14219830899308225,0.40507302075326673,0.4753225731895221,0.4706828651685393,0.32599724896836313,10.522760511883,25.99130434782609,0.2980149523072957,11.0,29.0,52.0,93.0,197.0,510.0,10.0,22.0,5.0,6.0,52.0,24.0,13.0,59.0,62.0,350.0,39.0,93.0,29.0,21.0,123.0,15.0,65.0,165.0,330.0,144.0,42.0,10.0,52.0,16.0,6.0,10.0,47.0,90.0,3.0,30.0,,40.0,144.0,1.0,185.0,33.0,218.0,10.0,35.0,125.0,20.0,72.0,61.0,10.0,53.0,10.0,186.0,10.0,44.0,27.0,76.0,2.0,15.0,435.0,29.0,38.0,163.0,48.0,5.0,2.0,2.0,,1.0,7.0,6.0,2.0,,,9.0,0.35947712418300654,0.3634361233480176,0.7741935483870968,0.2995169082125604,0.23076923076923078,0.3024390243902439,0.41935483870967744,0.4180327868852459,0.4583333333333333,0.103125,0.027450980392156862,0.6720430107526881,0.0125,,0.09125475285171103,0.018214936247723135,0.08583690987124463,0.012295081967213115,0.09001956947162426,0.017451084082496033,0.025,0.02292768959435626,0.009375,0.010050251256281407,0.022222222222222223,0.0966183574879227,0.09343936381709742,0.08623298033282904,0.08994708994708994,0.06818181818181818,0.014347202295552367,0.8571428571428571,0.3021978021978022,0.225,0.3920061491160646,0.3862745098039216,0.3971774193548387,0.467005076142132,0.016910069177555727,0.45454545454545453,0.45454545454545453,0.7,0.2810810810810811,0.287292817679558,0.7884615384615384,0.23770491803278687,0.3793103448275862,0.18181818181818182,0.040983606557377046,0.19672131147540983,0.25977653631284914,0.5591397849462365,0.01675977653631285,0.164804469273743,0.22033898305084745,0.28415300546448086,0.46581902654867263,0.11420612813370473,0.13273615635179153,0.08459422283356259,2.0,2.0,0.3333333333333333,6.0,8.0,4.0,0.27586206896551724,0.01932367149758454,0.021621621621621623,0.25,1.0,1.0,0.004807692307692308,2.0,,2.0,1.0,2.0,0.4,0.5,,True
365,1610612755,Derrick McKey,Derrick McKey,365,PHI,25137.0,419,58,738,743,261,247,120.0,1481,14.0,21.0,7.0,17.0,2.0,29.0,57.0,10.0,75.0,718,6.0,15.0,19.0,26.0,2.0,3.0,24.0,25.0,12.0,51.0,20.0,5.0,19.0,261,0.5087719298245614,0.4,0.5447761194029851,0.5,0.5434782608695652,0.5,0.14925373134328357,0.05263157894736842,,9.143518518518517,0.31343283582089554,0.6666666666666666,0.7368421052631579,0.2537313432835821,0.4117647058823529,0.4117647058823529,0.029850746268656716,0.4626865671641791,0.46192537313432835,0.48849999999999993,0.25333333333333335,8.650877192982456,24.01,0.35365853658536583,7.0,9.0,3.0,8.0,8.0,19.0,4.0,8.0,2.0,3.0,1.0,,,,5.0,2.0,7.0,14.0,2.0,1.0,18.0,2.0,3.0,1.0,32.0,15.0,,10.0,1.0,1.0,1.0,,8.0,4.0,5.0,23.0,2.0,4.0,36.0,2.0,42.0,30.0,72.0,2.0,15.0,6.0,,6.0,4.0,2.0,,,10.0,,6.0,27.0,48.0,2.0,2.0,4.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,2.0,6.0,0.5517241379310345,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.5,0.53125,0.5294117647058824,0.09523809523809523,0.05263157894736842,0.6,0.1,0.15384615384615385,0.11920529801324503,0.0756578947368421,0.04938271604938271,0.11363636363636363,0.10443864229765012,0.08045977011494253,0.0684931506849315,0.09523809523809523,0.06349206349206349,0.10714285714285714,0.125,0.07692307692307693,0.12244897959183673,0.14285714285714285,0.029411764705882353,0.15384615384615385,0.06896551724137931,1.0,0.5714285714285714,0.2857142857142857,0.2835820895522388,0.42105263157894735,0.4444444444444444,0.75,0.11940298507462686,0.5,0.5,1.0,0.5,0.5,1.0,0.5625,0.7777777777777778,0.14285714285714285,0.125,,0.4444444444444444,0.375,0.16666666666666666,,,0.5,0.5024892857142856,0.014705882352941176,0.017241379310344827,0.24,2.0,,0.6666666666666666,,1.0,,0.5,,,,,,,,,1.0,,,0.5,1.0,,True
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,84.0,1,1,2,2,2,2,,4,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2074,1610612755,Jabari Smith,Jabari Smith,2074,PHI,1607.0,27,10,55,56,19,12,3.0,111,4.0,8.0,1.0,2.0,2.0,5.0,11.0,2.0,14.0,50,2.0,3.0,6.0,2.0,2.0,1.0,,,,,,,6.0,19,0.45454545454545453,0.6666666666666666,0.38461538461538464,0.6666666666666666,0.4666666666666667,0.75,0.15384615384615385,0.09090909090909091,,27.118644067796613,0.6153846153846154,0.5,0.5714285714285714,0.15384615384615385,0.5,0.5,0.15384615384615385,0.7692307692307693,0.5270923076923076,0.7624666666666666,0.42857142857142855,3.709090909090909,27.15,0.34545454545454546,,,2.0,3.0,,1.0,,,,,,,,,,4.0,,,,,,,,2.0,8.0,,,,,,,,,,,,1.0,,3.0,,3.0,1.0,4.0,,,,,,1.0,1.0,,,1.0,,1.0,1.0,4.0,,,5.0,1.0,,3.0,,,,,,,,,,,,,0.8,0.8,,,,,,,,0.125,,,,0.5,0.125,,,,0.09375,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,0.75,1.0,0.07692307692307693,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,,0.2,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,True
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,903.0,15,-3,29,27,15,12,3.0,56,1.0,2.0,,,,1.0,3.0,,2.0,24,1.0,2.0,2.0,,,,,,,,,,2.0,15,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,,,9.67741935483871,0.6666666666666666,0.5,0.5,,,,,0.6666666666666666,0.4774333333333334,0.55785,1.0,5.0,,0.5172413793103449,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,3.0,5.0,,5.0,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.07692307692307693,,0.5,,0.13333333333333333,,,,,,,,0.25,,,1.0,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,61334.0,1022,120,1890,1882,699,466,249.0,3772,42.0,66.0,29.0,72.0,51.0,108.0,239.0,80.0,366.0,1775,51.0,100.0,152.0,120.0,50.0,32.0,113.0,122.0,44.0,253.0,39.0,26.0,152.0,699,0.45188284518828453,0.51,0.47962382445141066,0.46946564885496184,0.515625,0.5102040816326531,0.2507836990595611,0.13389121338912133,0.19444444444444445,19.047619047619047,0.20689655172413793,0.6363636363636364,0.7777777777777778,0.22570532915360503,0.4027777777777778,0.5,0.15987460815047022,0.45768025078369906,0.4735463836477987,0.4660007692307692,0.41530054644808745,10.448535564853557,25.20875,0.36984126984126986,1.0,2.0,20.0,29.0,37.0,101.0,17.0,29.0,4.0,9.0,13.0,3.0,3.0,22.0,30.0,60.0,10.0,18.0,7.0,3.0,29.0,7.0,31.0,29.0,96.0,87.0,3.0,2.0,13.0,9.0,8.0,1.0,28.0,41.0,5.0,10.0,,29.0,90.0,2.0,121.0,15.0,136.0,1.0,13.0,45.0,10.0,32.0,19.0,,13.0,,64.0,7.0,17.0,16.0,45.0,1.0,6.0,75.0,5.0,3.0,30.0,7.0,11.0,,5.0,,4.0,11.0,5.0,,,1.0,5.0,0.4444444444444444,0.4485981308411215,0.9666666666666667,0.375,0.22580645161290322,0.379746835443038,0.5555555555555556,0.52,0.5384615384615384,0.18181818181818182,0.0594059405940594,0.703125,0.05,,0.11627906976744186,0.012836970474967908,0.12236286919831224,0.03968253968253968,0.11770524233432245,0.016574585635359115,0.014778325123152709,0.010526315789473684,0.013745704467353952,0.04040404040404041,0.037037037037037035,0.1,0.11627906976744186,0.12576687116564417,0.1319796954314721,0.075,0.006944444444444444,0.45454545454545453,0.4523809523809524,0.20689655172413793,0.3166144200626959,0.36633663366336633,0.3894736842105263,0.6216216216216216,0.09090909090909091,0.5862068965517241,0.6071428571428571,1.0,0.2549019607843137,0.2549019607843137,0.9230769230769231,0.08,0.5,1.0,0.16,0.12,0.22137404580152673,0.6896551724137931,0.06870229007633588,0.16793893129770993,0.13636363636363635,0.26,0.4268261904761904,0.08985507246376812,0.11363636363636363,0.07923497267759563,4.0,2.0,0.4444444444444444,,2.0,1.0,0.2857142857142857,0.0125,,,,1.0,0.012345679012345678,1.0,,2.0,,,0.5,1.0,0.034482758620689655,True
727,1610612755,Eric Snow,Eric Snow,727,PHI,104820.0,1747,249,3217,3204,899,594,455.0,6421,53.0,111.0,56.0,146.0,17.0,207.0,461.0,18.0,552.0,3106,51.0,114.0,178.0,176.0,16.0,30.0,274.0,312.0,113.0,662.0,71.0,36.0,178.0,899,0.4490238611713666,0.4473684210526316,0.44154488517745305,0.430327868852459,0.49909584086799275,0.5297619047619048,0.037578288100208766,0.0650759219088937,0.06164383561643835,17.497999466524405,0.23173277661795408,0.4774774774774775,0.5760869565217391,0.3048016701461378,0.3835616438356164,0.40875912408759124,0.03549060542797495,0.26931106471816285,0.4368569037656903,0.4379479338842976,0.322463768115942,10.83882863340564,27.522222222222226,0.2794529064345664,4.0,9.0,14.0,29.0,98.0,204.0,1.0,1.0,,1.0,2.0,1.0,,7.0,3.0,129.0,21.0,36.0,1.0,4.0,46.0,1.0,8.0,73.0,238.0,9.0,,4.0,2.0,38.0,26.0,12.0,60.0,101.0,1.0,21.0,,45.0,108.0,2.0,155.0,22.0,177.0,7.0,35.0,66.0,23.0,49.0,37.0,4.0,17.0,3.0,103.0,6.0,23.0,50.0,124.0,2.0,6.0,163.0,14.0,1.0,57.0,31.0,4.0,2.0,2.0,,1.0,6.0,4.0,,,1.0,16.0,0.5748792270531401,0.5804878048780487,1.0,0.16666666666666666,0.125,0.17647058823529413,0.5833333333333334,0.5675675675675675,0.575,0.17117117117117117,0.00980392156862745,0.6407766990291263,0.030303030303030304,,0.08169440242057488,0.015283842794759825,0.12129380053908356,0.006134969325153374,0.09037212049616067,0.014313597918022121,0.011142061281337047,0.018556701030927835,0.01509433962264151,,0.02857142857142857,0.1111111111111111,0.06775700934579439,0.07366482504604052,0.11295681063122924,0.15714285714285714,0.030042918454935622,0.6666666666666666,0.5094339622641509,0.42857142857142855,0.42588726513569936,0.4803921568627451,0.48514851485148514,0.6938775510204082,0.0020876826722338203,1.0,1.0,1.0,0.11764705882352941,0.125,1.0,0.24324324324324326,0.4444444444444444,,,0.02702702702702703,0.23770491803278687,0.4827586206896552,0.00819672131147541,0.05737704918032787,,0.125,0.4226242424242424,0.10919540229885058,0.1130952380952381,0.08333333333333333,1.0,1.0,1.0,,,1.0,,0.05555555555555555,0.058823529411764705,,,,,1.0,,,,2.0,,,,True
2264,1610612755,Alvin Jones,Alvin Jones,2264,PHI,666.0,11,-2,19,20,9,11,4.0,39,1.0,1.0,,,,2.0,3.0,,4.0,22,1.0,2.0,2.0,,,,1.0,1.0,,2.0,,,2.0,9,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,,,,17.391304347826086,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,0.4577333333333333,0.3808,0.5,11.966666666666669,,0.47368421052631576,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,1.0,,,,,3.0,,3.0,,3.0,,,,,,1.0,,,,1.0,,1.0,,3.0,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,0.2727272727272727,,,,0.25,,,,,,,0.3333333333333333,0.25,0.25,,,,,1.0,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1906,1610612755,Tim James,Tim James,1906,PHI,668.0,11,-1,22,20,8,3,4.0,42,1.0,1.0,,1.0,,2.0,4.0,,5.0,16,,1.0,,,,1.0,,,,,,,,8,0.5,,0.5,,0.5,,,0.25,1.0,23.076923076923077,0.25,1.0,1.0,0.25,,,,0.25,0.441275,0.282,,9.6,,0.36363636363636365,,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,1.0,,1.0,1.0,,1.0,3.0,1.0,,2.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,0.5,1.0,0.09090909090909091,0.08333333333333333,,,,1.0,,,,,0.5,,,,1.0,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,True
1085,1610612755,Ira Bowman,Ira Bowman,1085,PHI,448.0,7,7,16,17,5,16,2.0,33,2.0,2.0,,,,2.0,2.0,,4.0,9,1.0,1.0,2.0,2.0,,,,,,,1.0,,2.0,5,1.0,1.0,1.0,1.0,1.0,1.0,,,,11.11111111111111,1.0,1.0,1.0,,,,,1.0,0.62945,0.5257,0.5,0.15,,0.3125,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,0.16666666666666666,,,,0.125,,,,,,,,0.25,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1723,1610612755,Matt Harpring,Matt Harpring,1723,PHI,31800.0,530,-48,1006,1016,361,355,174.0,2022,35.0,59.0,19.0,44.0,9.0,69.0,162.0,25.0,210.0,1114,27.0,55.0,84.0,42.0,9.0,14.0,24.0,29.0,6.0,63.0,6.0,4.0,84.0,361,0.42592592592592593,0.4909090909090909,0.4411764705882353,0.4921875,0.48578199052132703,0.54,0.13368983957219252,0.08641975308641975,0.1590909090909091,19.25311203319502,0.3155080213903743,0.5932203389830508,0.660377358490566,0.23529411764705882,0.4318181818181818,0.5135135135135135,0.0481283422459893,0.44919786096256686,0.4784173796791444,0.4924921875,0.4,9.26172839506173,24.252000000000002,0.3588469184890656,13.0,20.0,18.0,25.0,15.0,59.0,5.0,16.0,,4.0,4.0,1.0,3.0,5.0,9.0,45.0,16.0,36.0,1.0,7.0,42.0,3.0,9.0,21.0,96.0,27.0,,18.0,4.0,5.0,5.0,,7.0,11.0,5.0,39.0,2.0,20.0,40.0,14.0,74.0,46.0,120.0,5.0,2.0,9.0,1.0,2.0,13.0,6.0,7.0,,22.0,1.0,4.0,21.0,61.0,7.0,4.0,55.0,3.0,5.0,21.0,6.0,1.0,,1.0,,,1.0,,,1.0,1.0,9.0,0.6956521739130435,0.8,1.0,0.36,0.3333333333333333,0.36,0.4444444444444444,0.47297297297297297,0.5,0.1016949152542373,0.01694915254237288,0.4090909090909091,0.3783783783783784,0.058823529411764705,0.125,0.08823529411764706,0.17699115044247787,0.07246376811594203,0.13856812933025403,0.08610567514677103,0.09090909090909091,0.0916030534351145,0.08421052631578947,0.041666666666666664,0.14285714285714285,0.16346153846153846,0.11926605504587157,0.09345794392523364,0.18446601941747573,0.1,0.05319148936170213,,0.7142857142857143,0.631578947368421,0.3155080213903743,0.2542372881355932,0.25862068965517243,0.7333333333333333,0.0855614973262032,0.3125,0.3125,1.0,0.4444444444444444,0.5,1.0,0.5405405405405406,0.65,0.3076923076923077,,0.02702702702702703,0.390625,0.72,0.0625,0.078125,0.6,0.4444444444444444,0.4920428571428571,0.1024390243902439,0.11666666666666667,0.2,,,,1.0,1.0,1.0,1.0,0.04,0.1111111111111111,1.0,1.0,,,,,,,,,,,False
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,19974.0,333,-94,677,686,342,346,111.0,1363,22.0,30.0,9.0,17.0,11.0,47.0,89.0,20.0,125.0,696,21.0,36.0,62.0,36.0,11.0,4.0,20.0,27.0,6.0,61.0,10.0,4.0,62.0,342,0.5280898876404494,0.5833333333333334,0.5137614678899083,0.5625,0.5341880341880342,0.5849056603773585,0.1834862385321101,0.0449438202247191,0.11764705882352941,17.07920792079208,0.27522935779816515,0.7333333333333333,0.7333333333333333,0.1559633027522936,0.5294117647058824,0.6,0.10091743119266056,0.45871559633027525,0.4817201834862386,0.48948125000000003,0.496,9.955056179775278,25.295000000000005,0.5051698670605613,2.0,3.0,11.0,14.0,16.0,42.0,3.0,9.0,,5.0,3.0,4.0,3.0,7.0,6.0,13.0,5.0,10.0,4.0,,19.0,4.0,12.0,8.0,58.0,18.0,,4.0,3.0,7.0,4.0,3.0,4.0,10.0,3.0,13.0,2.0,2.0,19.0,9.0,30.0,18.0,48.0,2.0,6.0,10.0,2.0,6.0,11.0,1.0,4.0,,21.0,2.0,15.0,24.0,51.0,,4.0,16.0,,,5.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,,,7.0,0.6170212765957447,0.6444444444444445,1.0,0.3,0.3333333333333333,0.3,0.5,0.6785714285714286,0.6785714285714286,,0.047619047619047616,0.47619047619047616,0.24324324324324326,0.05714285714285714,0.08520179372197309,0.04797047970479705,0.02702702702702703,0.046153846153846156,0.0707070707070707,0.047619047619047616,0.03896103896103896,0.05813953488372093,0.046296296296296294,0.06,,0.05714285714285714,0.07407407407407407,0.125,0.028169014084507043,,0.038461538461538464,1.0,0.6363636363636364,0.2222222222222222,0.3853211009174312,0.38095238095238093,0.4,0.8125,0.08256880733944955,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.2727272727272727,1.0,0.21428571428571427,0.6666666666666666,0.5,,0.2857142857142857,0.2916666666666667,0.7857142857142857,0.10416666666666667,0.14583333333333334,0.42857142857142855,0.2727272727272727,0.46427083333333335,0.043859649122807015,0.05319148936170213,0.152,1.0,,0.2,3.0,3.0,,0.75,,,0.75,1.0,,,,1.0,,,,,,,False
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,2027.0,34,-27,58,62,8,20,10.0,120,1.0,2.0,,3.0,,1.0,8.0,,3.0,70,,2.0,,2.0,,,,,,,,,,8,0.125,,0.125,,0.16666666666666666,,,,,15.942028985507248,0.25,0.5,0.5,0.375,,,,0.25,0.4116375,0.44845,,11.237499999999999,,0.13793103448275862,1.0,1.0,,1.0,,3.0,,,,,,,,,,1.0,1.0,1.0,,1.0,3.0,,,,,,,2.0,,,,,,,,3.0,,2.0,1.0,,3.0,3.0,6.0,,,2.0,,1.0,,,1.0,,2.0,,1.0,1.0,2.0,,,2.0,,,1.0,,2.0,,,,2.0,2.0,1.0,,,,,,,,,,,1.0,1.0,0.75,,,1.0,,,0.043478260869565216,0.1,0.4,,0.10714285714285714,0.08108108108108109,0.3333333333333333,0.07692307692307693,0.07142857142857142,,,,0.09090909090909091,,0.5,,,0.5,,,0.375,,,,,,,,,,,1.0,1.0,,,,0.5,,,,,,0.5758,0.1111111111111111,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,False
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,31519.0,525,-38,978,972,347,295,154.0,1950,47.0,76.0,27.0,74.0,24.0,85.0,186.0,30.0,247.0,1018,25.0,58.0,73.0,72.0,24.0,24.0,21.0,23.0,11.0,48.0,11.0,8.0,73.0,347,0.45698924731182794,0.43103448275862066,0.46296296296296297,0.390625,0.5040983606557377,0.45569620253164556,0.1388888888888889,0.12903225806451613,0.10810810810810811,23.53951890034364,0.35185185185185186,0.618421052631579,0.746031746031746,0.3425925925925926,0.36486486486486486,0.4090909090909091,0.1111111111111111,0.49074074074074076,0.4592770833333334,0.43837890625000003,0.29554655870445345,7.265053763440859,25.613333333333337,0.35480572597137017,26.0,33.0,14.0,21.0,11.0,36.0,,6.0,4.0,1.0,10.0,2.0,,5.0,10.0,47.0,30.0,48.0,6.0,11.0,71.0,,6.0,23.0,98.0,30.0,,44.0,10.0,2.0,1.0,1.0,3.0,7.0,7.0,42.0,,12.0,71.0,7.0,90.0,49.0,139.0,8.0,3.0,18.0,3.0,9.0,12.0,2.0,9.0,2.0,30.0,4.0,13.0,25.0,49.0,3.0,3.0,62.0,5.0,1.0,27.0,6.0,19.0,,10.0,,8.0,19.0,11.0,2.0,1.0,5.0,7.0,0.5764705882352941,0.7777777777777778,1.0,0.3333333333333333,,0.3333333333333333,0.625,0.5555555555555556,0.5916666666666667,0.17105263157894737,0.08333333333333333,0.6,0.21212121212121213,,0.2125748502994012,0.10047846889952153,0.11009174311926606,0.08641975308641975,0.1873589164785553,0.09819639278557114,0.1415929203539823,0.10218978102189781,0.07142857142857142,0.1111111111111111,,0.22641509433962265,0.184,0.23300970873786409,0.0967741935483871,0.1875,0.0851063829787234,0.5789473684210527,0.5106382978723404,0.5925925925925926,0.16666666666666666,0.3055555555555556,0.3333333333333333,0.8181818181818182,0.027777777777777776,,,,0.4166666666666667,0.43478260869565216,1.0,0.6111111111111112,0.7878787878787878,0.15384615384615385,0.07407407407407407,0.037037037037037035,0.328125,0.6666666666666666,0.015625,0.078125,,0.4166666666666667,0.5222450980392157,0.1134453781512605,0.12980769230769232,0.2874493927125506,,1.0,,,,1.0,,0.03333333333333333,0.041666666666666664,,,,,,,,,,,,,False
