EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,FTDefRebounds,Offensive Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,Corner3Assists,AtRimAssists,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,PtsUnassisted3s,Clear Path Fouls,Technical Free Throw Trips,OffArc3ReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,HeaveAttempts,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,SecondChanceFtPoints,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Corner3PctBlocked,HeaveMakes
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,3739.0,62,-7,113,113,31.0,46.0,20,226,8.0,10.0,3.0,5.0,4.0,4.0,1.0,5.0,2.0,5.0,,,,,,,,,,,11.0,20,,,8.0,30.0,110,3.0,5.0,,,6.0,5.0,7.0,,,6.0,16.0,14.0,8.0,,4.0,,,,,,,,,,1.0,6.0,1.0,2.0,8.0,13.0,8.0,21.0,1.0,,,,2.0,2.0,6.0,,,8.0,3.0,,10,15.0,1.0,2.0,6.0,4.0,6.0,4.0,1.0,16.0,31.0,0.6363636363636364,0.7777777777777778,,,,,,0.55,0.6,0.7142857142857143,0.55,0.6,0.7142857142857143,0.5555555555555556,0.6,0.6666666666666666,,25.735294117647058,0.25,0.25,0.16666666666666666,0.1276595744680851,0.2,0.125,0.1724137931034483,0.12727272727272726,0.09090909090909091,0.13793103448275862,1.0,0.1875,,0.21739130434782608,0.2222222222222222,0.125,0.6666666666666666,0.5,0.8,0.8,0.5,0.25,0.2,0.2,1.0,0.25,0.4,0.4,1.0,,,,,,,,,1.0,0.6,,,,0.5714285714285714,1.0,,,,,0.5,,0.47679,0.543025,0.4899,0.09523809523809523,0.09523809523809523,0.2,0.5333333333333333,6.33,,0.2743362831858407,,3.0,2.0,6.0,2.0,3.0,,,0.75,0.14285714285714285,,,1.0,1.0,1.0,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,
383,1610612748,Kendall Gill,Kendall Gill,383,MIA,3171.0,53,21,104,105,30.0,40.0,10,209,2.0,4.0,1.0,1.0,,2.0,1.0,1.0,2.0,7.0,,,,,,1.0,,,,,5.0,12,,1.0,,10.0,94,1.0,3.0,,,2.0,,2.0,,,,,6.0,4.0,,,1.0,,4.0,2.0,6.0,1.0,,1.0,14.0,,3.0,,,7.0,7.0,3.0,10.0,1.0,3.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,3.0,6,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,30.0,0.6,0.6,,,,,,0.4166666666666667,0.3333333333333333,,0.38461538461538464,0.3333333333333333,,0.35714285714285715,0.25,,0.07692307692307693,13.157894736842106,1.0,,0.16666666666666666,0.07894736842105263,,,0.14583333333333334,0.07142857142857142,,0.041666666666666664,,0.14285714285714285,0.058823529411764705,0.2777777777777778,,0.14285714285714285,1.0,0.3076923076923077,0.5,0.6666666666666666,0.5,0.07692307692307693,1.0,1.0,,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,,,,,0.07692307692307693,,,,0.3333333333333333,1.0,,,,1.0,,,,,,0.38461538461538464,,0.47331923076923077,0.4653666666666667,0.5373,0.14285714285714285,0.15384615384615385,0.2,,12.775,25.4,0.28846153846153844,1.0,,,,,,0.08333333333333333,0.25,,0.2,1.0,3.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
393,1610612748,Rod Strickland,Rod Strickland,393,MIA,5890.0,98,-33,182,182,50.0,80.0,24,364,4.0,8.0,1.0,2.0,1.0,1.0,,8.0,3.0,13.0,,,,,,3.0,,,,2.0,7.0,29,,3.0,8.0,22.0,193,1.0,5.0,,,2.0,2.0,6.0,,2.0,2.0,6.0,6.0,8.0,,2.0,2.0,,17.0,4.0,21.0,2.0,1.0,11.0,46.0,,3.0,1.0,,5.0,5.0,4.0,9.0,,4.0,3.0,1.0,5.0,4.0,2.0,,1.0,7.0,2.0,4.0,7,13.0,1.0,6.0,,,1.0,1.0,,6.0,50.0,0.42857142857142855,0.5,,,,,,0.2413793103448276,0.2,0.3333333333333333,0.21875,0.2,0.25,0.2894736842105263,0.2,0.3,0.09375,21.126760563380284,0.7142857142857143,0.07692307692307693,0.07936507936507936,0.0379746835443038,,,0.060240963855421686,0.03296703296703297,,0.045454545454545456,,0.043478260869565216,0.07692307692307693,0.1111111111111111,,,1.0,0.25,0.5,0.6666666666666666,,0.25,,,,0.40625,0.23076923076923078,0.23076923076923078,1.0,,,,,0.09375,,,,0.4,0.5,,,,0.125,1.0,,,0.25,,0.34375,,0.4423096774193549,0.36232500000000006,0.4321785714285714,0.16216216216216217,0.17647058823529413,0.09090909090909091,0.2727272727272727,11.13103448275862,30.766666666666666,0.27472527472527475,3.0,,,1.0,,,0.10344827586206896,0.25,,0.06666666666666667,2.0,5.0,2.0,,1.0,,,,,0.125,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,
754,1610612748,Jim Jackson,Jim Jackson,754,MIA,791.0,13,1,28,30,5.0,19.0,2,58,3.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,5.0,5,1.0,1.0,,13.0,33,1.0,1.0,,,2.0,,,,,,,4.0,6.0,3.0,2.0,,,1.0,,1.0,,,,2.0,,1.0,,,2.0,2.0,1.0,3.0,,,,,2.0,1.0,,,1.0,2.0,1.0,1.0,1,,,,,,,,,,5.0,0.4,0.5,1.0,1.0,,,1.0,1.0,1.0,,1.0833333333333333,1.0,,1.0833333333333333,1.0,,0.16666666666666666,26.666666666666668,1.0,,0.18181818181818182,0.125,,,0.13333333333333333,0.1111111111111111,0.5,,,,0.3333333333333333,0.14285714285714285,,,,0.5,1.0,1.0,0.6666666666666666,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.6666666666666666,,0.5436083333333334,0.4354,,,,0.15384615384615385,,6.859999999999999,22.4,0.17857142857142858,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2124,1610612748,Malik Allen,Malik Allen,2124,MIA,2556.0,43,-14,79,79,23.0,50.0,7,158,2.0,2.0,,,1.0,1.0,3.0,5.0,1.0,5.0,,,,,,,,,,,6.0,12,,,3.0,15.0,74,,,,,,2.0,3.0,,,2.0,6.0,6.0,6.0,,,,,1.0,,1.0,,,1.0,2.0,,,,2.0,4.0,8.0,,8.0,,,,,,,2.0,,,2.0,,2.0,4,3.0,1.0,2.0,2.0,,2.0,1.0,,6.0,23.0,0.5,0.5,,,,,,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.5769230769230769,,0.75,,17.045454545454547,,,0.10256410256410256,,0.25,,0.1276595744680851,,,,,0.1111111111111111,0.15384615384615385,0.058823529411764705,0.2857142857142857,,0.5,0.16666666666666666,1.0,1.0,1.0,0.4166666666666667,0.6,0.6,0.3333333333333333,0.4166666666666667,0.2,0.2,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,0.16666666666666666,,0.415275,,0.4478333333333333,0.15384615384615385,0.15384615384615385,,0.4,11.808333333333335,,0.2911392405063291,,2.0,,,1.0,1.0,,,0.2857142857142857,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2229,1610612748,Mike James,Mike James,2229,MIA,1142.0,19,-11,40,40,8.0,15.0,4,80,2.0,3.0,,,,1.0,,,,2.0,,,,,1.0,2.0,1.0,1.0,,,2.0,5,1.0,2.0,1.0,8.0,48,,1.0,1.0,1.0,3.0,,2.0,,,,,,4.0,3.0,,2.0,1.0,2.0,1.0,3.0,,,1.0,7.0,,,,,1.0,2.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,,,2.0,,,1,1.0,,,,,,,,,8.0,,,1.0,0.5,1.0,,0.5,0.4,,,0.5,0.75,,0.5714285714285714,0.75,,0.2857142857142857,20.454545454545453,0.5,,0.16666666666666666,,,,0.1,,,,,,,0.25,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,,0.2857142857142857,,,,,,,,0.2857142857142857,0.5,0.5,1.0,,,0.5,1.0,1.0,0.5,,,,,,0.7142857142857143,0.5,0.4721,0.43035,0.39295,,,0.375,,7.06,25.75,0.2,,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2081,1610612748,Ernest Brown,Ernest Brown,2081,MIA,126.0,2,-3,4,4,,,1,8,,,,,,,,1.0,,,,,,,,,,,,,,1,,,1.0,1.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,,1,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,80.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3461,,,0.5,0.5,,,12.4,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
111,1610612748,LaPhonso Ellis,LaPhonso Ellis,111,MIA,91102.0,1518,-160,2746,2766,747.0,960.0,365,5512,53.0,87.0,23.0,35.0,16.0,23.0,31.0,80.0,49.0,122.0,15.0,42.0,4.0,10.0,19.0,75.0,3.0,7.0,4.0,24.0,133.0,289,34.0,117.0,50.0,418.0,2811,30.0,56.0,4.0,12.0,86.0,26.0,66.0,8.0,34.0,21.0,97.0,166.0,100.0,102.0,36.0,74.0,19.0,43.0,8.0,51.0,4.0,2.0,26.0,110.0,11.0,83.0,4.0,31.0,113.0,169.0,98.0,267.0,12.0,27.0,15.0,12.0,29.0,14.0,36.0,2.0,15.0,65.0,22.0,77.0,183,79.0,4.0,28.0,34.0,20.0,34.0,18.0,3.0,97.0,747.0,0.6240601503759399,0.7217391304347827,1.0,0.2905982905982906,0.3333333333333333,0.23529411764705882,0.29310344827586204,0.4602076124567474,0.5357142857142857,0.3939393939393939,0.45320197044334976,0.5294117647058824,0.38,0.4717832957110609,0.5512820512820513,0.41452991452991456,0.2881773399014778,16.054464851171627,0.4461538461538462,0.047058823529411764,0.10834132310642378,0.07464028776978417,0.11481481481481481,0.04330708661417323,0.10967250571210967,0.06881405563689605,0.07624633431085044,0.0748663101604278,0.075,0.08979591836734693,0.08196721311475409,0.1412037037037037,0.11607142857142858,0.05741626794258373,0.5294117647058824,0.21428571428571427,0.6091954022988506,0.6794871794871795,0.5660377358490566,0.19704433497536947,0.3875,0.4305555555555556,0.3870967741935484,0.30049261083743845,0.4016393442622951,0.4117647058823529,0.8367346938775511,0.10344827586206896,0.35714285714285715,0.35714285714285715,1.0,0.18472906403940886,0.25333333333333335,0.25675675675675674,1.0,0.5147058823529411,0.6571428571428571,0.10294117647058823,0.42857142857142855,1.0,0.23,0.6956521739130435,0.1,0.4,0.24,0.16666666666666666,0.5024630541871922,0.25675675675675674,0.4647328395061727,0.5068193548387098,0.44416100000000003,0.06728538283062645,0.08945686900958466,0.20574162679425836,0.23205741626794257,10.179584775086502,24.894871794871808,0.27203204661325564,20.0,25.0,12.0,12.0,11.0,34.0,0.06920415224913495,0.10344827586206896,0.21551724137931033,0.07142857142857142,4.0,15.0,7.0,9.0,7.0,18.0,3.0,1.0,2.0,0.1,0.10869565217391304,0.13043478260869565,0.02459016393442623,,,,0.028735632183908046,5.0,0.07352941176470588,1.0,,,False,1.0,14.0,1.0,1.0,0.008547008547008548,0.013333333333333334,0.2,1.0,0.00847457627118644,,,
1735,1610612748,Vladimir Stepania,Vladimir Stepania,1735,MIA,48740.0,812,-65,1468,1486,444.0,543.0,211,2954,66.0,101.0,24.0,38.0,14.0,22.0,24.0,63.0,17.0,60.0,1.0,1.0,1.0,1.0,,1.0,,,,,107.0,224,1.0,2.0,49.0,266.0,1484,34.0,59.0,,,84.0,20.0,44.0,1.0,1.0,21.0,64.0,118.0,96.0,3.0,42.0,1.0,,12.0,2.0,14.0,2.0,,7.0,30.0,11.0,80.0,3.0,20.0,116.0,155.0,94.0,249.0,8.0,21.0,16.0,5.0,23.0,9.0,29.0,5.0,14.0,52.0,15.0,39.0,96,101.0,9.0,42.0,40.0,24.0,41.0,24.0,3.0,64.0,444.0,0.5514018691588785,0.686046511627907,1.0,0.5,,1.0,0.5,0.47767857142857145,0.576271186440678,0.45454545454545453,0.48008849557522126,0.576271186440678,0.4777777777777778,0.4889705882352941,0.56,0.48484848484848486,0.008849557522123894,19.025249559600702,0.4423076923076923,0.05660377358490566,0.2144177449168207,0.13114754098360656,0.15748031496062992,0.09565217391304348,0.20359281437125748,0.12551724137931033,0.15151515151515152,0.1076923076923077,0.14285714285714285,0.19014084507042253,0.25,0.2,0.14563106796116504,0.08421052631578947,0.5853658536585366,0.4469026548672566,0.6534653465346535,0.75,0.5,0.27876106194690264,0.38095238095238093,0.42857142857142855,0.4166666666666667,0.26548672566371684,0.2833333333333333,0.288135593220339,0.9411764705882353,0.004424778761061947,1.0,1.0,1.0,0.004424778761061947,,,,0.6440677966101694,0.631578947368421,,,,0.4888888888888889,0.6363636363636364,0.022222222222222223,1.0,,,0.4557522123893805,,0.47514026548672567,0.5158076923076924,0.4729044444444445,0.16216216216216217,0.16342412451361868,0.3157894736842105,0.24060150375939848,7.116071428571429,24.549999999999997,0.3024523160762943,21.0,19.0,11.0,13.0,13.0,11.0,0.09375,0.12871287128712872,0.3064516129032258,0.16666666666666666,,5.0,2.0,7.0,9.0,18.0,3.0,2.0,6.0,0.1111111111111111,0.20833333333333334,0.041666666666666664,0.016666666666666666,,,,0.075,,,,1.0,,False,,16.0,,,,,,,,1.0,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,50990.0,850,-134,1541,1551,428.0,450.0,193,3092,27.0,46.0,3.0,4.0,4.0,7.0,6.0,29.0,42.0,123.0,,1.0,,,1.0,17.0,1.0,1.0,,13.0,75.0,198,1.0,18.0,17.0,170.0,1589,6.0,16.0,1.0,1.0,16.0,12.0,46.0,,13.0,10.0,34.0,60.0,90.0,3.0,2.0,9.0,1.0,135.0,41.0,176.0,22.0,19.0,62.0,393.0,,16.0,,19.0,59.0,78.0,16.0,94.0,4.0,41.0,27.0,14.0,31.0,18.0,25.0,4.0,13.0,56.0,17.0,36.0,71,34.0,4.0,13.0,2.0,2.0,2.0,,,34.0,428.0,0.4,0.40540540540540543,1.0,0.05555555555555555,1.0,,0.1,0.3787878787878788,0.375,0.2608695652173913,0.3541666666666667,0.4411764705882353,0.2033898305084746,0.36796536796536794,0.4444444444444444,0.26153846153846155,0.08333333333333333,16.353276353276353,0.5535714285714286,,0.09882747068676717,0.024242424242424242,0.12418300653594772,,0.104,0.02119205298013245,0.03409090909090909,0.020172910662824207,,0.06802721088435375,0.0972972972972973,0.1169811320754717,0.09923664122137404,0.03418803418803419,,0.21296296296296297,0.5869565217391305,0.6923076923076923,0.18518518518518517,0.13425925925925927,0.20689655172413793,0.20689655172413793,0.16666666666666666,0.5694444444444444,0.34146341463414637,0.3442622950819672,0.5714285714285714,0.004629629629629629,,,,0.0787037037037037,0.058823529411764705,0.0625,1.0,0.23529411764705882,0.75,0.058823529411764705,1.0,1.0,0.11864406779661017,0.5714285714285714,,,0.22033898305084745,,0.2962962962962963,0.1111111111111111,0.4372885922330096,0.4300866666666667,0.41422254901960787,0.057777777777777775,0.06280193236714976,0.09411764705882353,0.2,12.962626262626257,37.833333333333336,0.27774172615184944,8.0,,5.0,6.0,,7.0,0.04040404040404041,0.15217391304347827,,0.021897810218978103,19.0,54.0,13.0,2.0,2.0,3.0,,,,,0.2727272727272727,0.3333333333333333,0.008130081300813009,,,,,,,8.0,,,False,,1.0,1.0,,0.05555555555555555,0.058823529411764705,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,65837.0,1097,-54,2000,2008,571.0,687.0,273,4008,17.0,38.0,,2.0,5.0,10.0,20.0,59.0,98.0,228.0,18.0,39.0,5.0,9.0,28.0,104.0,5.0,10.0,8.0,46.0,135.0,325,46.0,143.0,41.0,449.0,2035,9.0,27.0,6.0,13.0,40.0,34.0,72.0,13.0,55.0,20.0,127.0,130.0,140.0,108.0,,97.0,28.0,88.0,25.0,113.0,17.0,9.0,48.0,251.0,2.0,14.0,,16.0,65.0,82.0,16.0,98.0,4.0,38.0,23.0,15.0,40.0,25.0,25.0,1.0,15.0,65.0,16.0,37.0,88,46.0,2.0,13.0,4.0,3.0,5.0,1.0,,127.0,571.0,0.48148148148148145,0.48148148148148145,0.782608695652174,0.32167832167832167,0.46153846153846156,0.23636363636363636,0.3382352941176471,0.4153846153846154,0.3333333333333333,0.4722222222222222,0.4358974358974359,0.45,0.421259842519685,0.4569672131147541,0.47619047619047616,0.45652173913043476,0.3055555555555556,23.887688984881212,0.6153846153846154,,0.0885558583106267,0.0173053152039555,0.08163265306122448,0.009569377990430622,0.08709677419354839,0.015717092337917484,0.01834862385321101,0.011467889908256881,0.015625,0.05555555555555555,0.075,0.1178343949044586,0.08552631578947369,0.015810276679841896,0.2,0.0811965811965812,0.4473684210526316,0.5,0.5294117647058824,0.12606837606837606,0.3389830508474576,0.38461538461538464,0.45,0.48717948717948717,0.4298245614035088,0.4375,0.47959183673469385,0.08333333333333333,0.46153846153846156,0.46153846153846156,1.0,0.2222222222222222,0.2692307692307692,0.28,0.6428571428571429,0.05,,0.25,0.5,0.6,0.07874015748031496,0.5,0.07086614173228346,0.5555555555555556,0.36220472440944884,0.17391304347826086,0.38675213675213677,0.28865979381443296,0.4542796498905907,0.4382891891891892,0.44985381355932197,0.027139874739039668,0.03869047619047619,0.08908685968819599,0.2828507795100223,15.056923076923063,26.434265734265733,0.2855,15.0,1.0,5.0,9.0,,17.0,0.046153846153846156,0.10526315789473684,0.01282051282051282,0.03225806451612903,8.0,31.0,10.0,2.0,1.0,5.0,1.0,,,0.11864406779661017,0.06818181818181818,,0.017543859649122806,30.0,1.0,4.0,0.006896551724137931,3.0,0.075,7.0,1.0,1.0,False,1.0,4.0,4.0,,0.027972027972027972,0.038461538461538464,0.3333333333333333,1.0,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,174817.0,2914,100,5310,5292,1372.0,1455.0,662,10602,140.0,215.0,13.0,25.0,34.0,52.0,46.0,141.0,147.0,390.0,48.0,100.0,13.0,28.0,91.0,252.0,9.0,28.0,31.0,68.0,333.0,746,139.0,352.0,272.0,1355.0,5269,25.0,62.0,12.0,32.0,107.0,79.0,185.0,44.0,96.0,123.0,413.0,356.0,310.0,375.0,18.0,249.0,91.0,211.0,25.0,236.0,13.0,48.0,84.0,497.0,9.0,47.0,1.0,54.0,224.0,295.0,57.0,352.0,8.0,111.0,93.0,18.0,78.0,52.0,54.0,11.0,26.0,132.0,34.0,100.0,230,323.0,22.0,103.0,58.0,20.0,70.0,47.0,,413.0,1372.0,0.5345345345345346,0.5493827160493827,0.8992805755395683,0.39488636363636365,0.375,0.4583333333333333,0.3982808022922636,0.44638069705093836,0.4032258064516129,0.42702702702702705,0.4931693989071038,0.4574468085106383,0.5160142348754448,0.5372035977105478,0.49528301886792453,0.5877192982456141,0.3205828779599271,22.333937695731002,0.5909090909090909,0.00641025641025641,0.10646387832699619,0.021880819366852888,0.1062992125984252,0.02313624678663239,0.10643185298621746,0.02207331493890422,0.020689655172413793,0.02315227070347284,0.017094017094017096,0.1099290780141844,0.09090909090909091,0.11655011655011654,0.09725685785536159,0.0136986301369863,0.6714285714285714,0.19581056466302368,0.6511627906976745,0.7106598984771574,0.6214285714285714,0.1284153005464481,0.3262411347517731,0.35384615384615387,0.391304347826087,0.3551912568306011,0.3769230769230769,0.3798449612403101,0.4965986394557823,0.09107468123861566,0.48,0.4897959183673469,0.9583333333333334,0.22950819672131148,0.3611111111111111,0.3611111111111111,0.8681318681318682,0.26595744680851063,0.52,0.2978723404255319,0.32142857142857145,1.0,0.18505338078291814,0.6538461538461539,0.099644128113879,0.4642857142857143,0.24199288256227758,0.45588235294117646,0.5163934426229508,0.3654618473895582,0.4791270776255708,0.4770867469879518,0.4608877697841728,0.08813559322033898,0.12454655380894801,0.07896678966789668,0.3047970479704797,11.606434316353893,24.793465909090912,0.2583804143126177,32.0,17.0,11.0,43.0,26.0,42.0,0.04289544235924933,0.08372093023255814,0.08717948717948718,0.020224719101123594,12.0,79.0,20.0,6.0,13.0,10.0,12.0,,1.0,0.07801418439716312,0.14018691588785046,0.3076923076923077,0.007692307692307693,42.0,,49.0,0.025735294117647058,4.0,0.0425531914893617,3.0,12.0,8.0,False,3.0,21.0,2.0,1.0,0.005681818181818182,,0.75,1.0,0.0028328611898017,4.0,0.02,
258,1610612748,Brian Grant,Brian Grant,258,MIA,132995.0,2217,-63,4002,3996,909.0,913.0,503,7998,96.0,174.0,28.0,48.0,15.0,26.0,59.0,144.0,125.0,276.0,,1.0,,,,1.0,,,,1.0,280.0,594,,2.0,98.0,658.0,4056,49.0,90.0,,,112.0,47.0,97.0,,1.0,23.0,117.0,428.0,132.0,,54.0,,,118.0,16.0,134.0,13.0,23.0,39.0,284.0,31.0,132.0,3.0,60.0,301.0,400.0,166.0,566.0,11.0,48.0,31.0,17.0,63.0,45.0,56.0,10.0,18.0,119.0,18.0,93.0,228,116.0,10.0,53.0,30.0,18.0,30.0,18.0,10.0,117.0,909.0,0.7642857142857142,0.8458498023715415,,,,,,0.4713804713804714,0.5444444444444444,0.4845360824742268,0.4697986577181208,0.5444444444444444,0.47959183673469385,0.5069337442218799,0.5656565656565656,0.527027027027027,0.003355704697986577,16.79055531263664,0.5294117647058824,0.02857142857142857,0.1922094508301405,0.08058608058608059,0.15544041450777202,0.11567164179104478,0.18493852459016394,0.08551941238195174,0.06651376146788991,0.08123569794050343,0.1,0.16666666666666666,0.22745098039215686,0.1806853582554517,0.1694915254237288,0.042801556420233464,0.6,0.29194630872483224,0.5517241379310345,0.7058823529411765,0.6354166666666666,0.24161073825503357,0.4097222222222222,0.4573643410852713,0.6101694915254238,0.46308724832214765,0.4528985507246377,0.45787545787545786,0.936,0.0016778523489932886,,,,0.0016778523489932886,,,,0.5333333333333333,0.5833333333333334,,,,0.2653061224489796,0.5769230769230769,,,0.01020408163265306,,0.2953020134228188,,0.4389556302521009,0.47510632911392403,0.4217989690721651,0.08294209702660407,0.08320251177394035,0.1702127659574468,0.1778115501519757,10.45875420875421,50.699999999999996,0.22713643178410794,56.0,39.0,22.0,10.0,11.0,26.0,0.09427609427609428,0.21839080459770116,0.3046875,0.0975609756097561,3.0,56.0,8.0,4.0,11.0,22.0,1.0,,8.0,0.10416666666666667,0.10989010989010989,0.10714285714285714,0.010869565217391304,,,,0.12234042553191489,,,1.0,,,False,,14.0,,,,,,,,,,
