EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,FtPoints,PenaltyFtPoints,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,FTDefRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGA,HeaveAttempts,AtRimPctBlocked,SecondChanceArc3Frequency,OffThreePtRebounds,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Corner3Assists,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,PtsUnassisted3s,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,OffensiveGoaltends
2306,1610612761,Carlos Arroyo,Carlos Arroyo,2306,TOR,462.0,8,,14,15,9,2.0,1.0,29,,,1.0,1.0,,,,,,,,,,2.0,2.0,,,6.0,13,,,2.0,2.0,,,6.0,2.0,,,,,,2.0,3.0,,3.0,,,,,,6.0,9,0.5,0.5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,20.0,,0.2857142857142857,,0.3,,,0.5,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,0.36175,,0.36175,1.0,16.1,,0.6428571428571429,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,,,1.0,5.0,1.0,,,,,,,2.0,1.0,,,,,,,0.3333333333333333,,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
376,1610612761,Eric Montross,Eric Montross,376,TOR,442.0,7,8.0,16,16,14,7.0,,32,,,,1.0,,,,,,,,,,,1.0,,,,8,,,,1.0,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,6.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.4057,,0.4057,,14.6,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,1285.0,21,7.0,39,38,15,24.0,7.0,77,2.0,1.0,,3.0,,,,,,,,,,3.0,8.0,,,10.0,36,1.0,,1.0,3.0,,,2.0,6.0,,,,,1.0,2.0,2.0,1.0,3.0,,,,1.0,2.0,2.0,15,1.0,1.0,,,,,0.375,0.3333333333333333,0.375,0.3333333333333333,0.4444444444444444,0.3333333333333333,,,,19.565217391304348,,0.11764705882352941,0.06666666666666667,0.08695652173913043,0.05555555555555555,,0.1111111111111111,0.25,0.375,,,,,,,,,,,,1.0,,,,,,0.25,,0.41309999999999997,0.5458,0.38020000000000004,0.2,9.825,,0.38461538461538464,3.0,4.0,,,,2.0,,2.0,,,1.0,1.0,4.0,,,,,,,,5.0,1.0,,,,,,,,,,0.375,0.1111111111111111,0.1111111111111111,1.0,1.0,,,2.0,1.0,,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,,0.1111111111111111,0.16666666666666666,,,,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,,,0.2,,,,,,,,,,1.0,,,,3.0,,True,,,,,,,,,,,,,,,,,,,,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,2073.0,35,10.0,60,59,22,26.0,11.0,119,,,2.0,8.0,,,,,,4.0,5.0,1.0,2.0,2.0,8.0,4.0,5.0,18.0,62,1.0,,,1.0,1.0,2.0,5.0,2.0,9.0,5.0,4.0,,,3.0,3.0,,3.0,2.0,,2.0,2.0,2.0,5.0,22,0.5,0.5,0.75,0.8,0.5,0.8,0.25,,0.6153846153846154,0.5,0.6428571428571429,0.625,0.38461538461538464,,,22.22222222222222,1.0,0.14285714285714285,,0.12,,,0.2727272727272727,,0.6153846153846154,0.25,0.25,0.5,,,,,0.38461538461538464,0.8,0.8,0.75,,,,,0.6666666666666666,0.5,0.38461538461538464,0.8,0.42336153846153846,0.3739,0.43649999999999994,0.2777777777777778,17.9875,25.68,0.36666666666666664,,2.0,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,True,,,,,,,,,,,,,,,,,,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,690.0,12,-12.0,20,23,7,12.0,5.0,43,,,1.0,2.0,,,,,,,,,,1.0,3.0,,,2.0,31,,,1.0,1.0,,,2.0,2.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,7,1.0,1.0,,,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,15.384615384615383,1.0,0.25,,0.16666666666666666,,,0.5,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,0.38336666666666663,,0.3733,1.0,14.699999999999998,,0.35,1.0,,,,,1.0,,1.0,,1.0,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,27083.0,451,-46.0,851,841,226,303.0,128.0,1692,30.0,11.0,20.0,42.0,19.0,34.0,6.0,6.0,9.0,19.0,64.0,5.0,18.0,44.0,99.0,38.0,98.0,219.0,912,17.0,13.0,11.0,23.0,11.0,27.0,60.0,58.0,108.0,64.0,19.0,2.0,12.0,25.0,34.0,16.0,50.0,19.0,4.0,24.0,12.0,36.0,60.0,226,0.6590909090909091,0.7435897435897436,0.9473684210526315,0.3877551020408163,0.4074074074074074,0.3877551020408163,0.4444444444444444,0.4782608695652174,0.5126903553299492,0.55,0.5289855072463768,0.5660377358490566,0.49746192893401014,0.02040816326530612,0.015625,23.123123123123122,0.7916666666666666,0.08710801393728224,0.037037037037037035,0.08743169398907104,0.03496503496503497,0.041237113402061855,0.06306306306306306,0.15228426395939088,0.2131979695431472,0.47619047619047616,0.5,0.5,0.17258883248730963,0.5588235294117647,0.5757575757575758,0.8947368421052632,0.3248730964467005,0.296875,0.30158730158730157,1.0,0.36666666666666664,0.2,0.18,0.6666666666666666,0.36,0.2777777777777778,0.649746192893401,0.296875,0.5008428934010153,0.5338456521739131,0.4808699999999999,0.273972602739726,9.880808080808082,24.696938775510205,0.26556991774383076,27.0,17.0,5.0,30.0,7.0,17.0,2.0,19.0,1.0,8.0,3.0,6.0,40.0,7.0,11.0,8.0,3.0,1.0,5.0,9.0,21.0,7.0,2.0,6.0,2.0,8.0,0.0707070707070707,0.1111111111111111,0.08860759493670886,0.036585365853658534,0.1206896551724138,0.13705583756345177,0.03902439024390244,0.0660377358490566,17.0,5.0,5.0,6.0,7.0,7.0,2.0,40.0,10.0,2.0,6.0,15.0,5.0,2.0,2.0,,,9.0,0.4117647058823529,0.6333333333333333,0.6451612903225806,0.058823529411764705,0.034482758620689655,0.10256410256410256,0.10204081632653061,,0.05825242718446602,0.5666666666666667,0.6071428571428571,0.7647058823529411,0.25925925925925924,0.2916666666666667,0.8571428571428571,0.45454545454545453,0.12,0.8333333333333334,0.182648401826484,7.0,,0.06666666666666667,0.23333333333333334,3.0,6.0,0.02857142857142857,0.023255813953488372,0.75,0.2,1.0,1.0,,,6.0,False,5.0,3.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,0.6153846153846154,0.047619047619047616,0.029411764705882353,0.034482758620689655,0.05263157894736842,0.8333333333333334,0.6,0.42857142857142855,1.0,0.010101010101010102,,,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,173076.0,2885,-34.0,5374,5374,1200,1505.0,793.0,10748,188.0,28.0,183.0,451.0,15.0,33.0,4.0,1.0,3.0,46.0,156.0,10.0,49.0,339.0,764.0,61.0,189.0,961.0,5584,100.0,13.0,67.0,173.0,11.0,52.0,223.0,334.0,135.0,152.0,46.0,3.0,49.0,170.0,220.0,57.0,277.0,86.0,24.0,149.0,83.0,189.0,223.0,1200,0.49262536873156343,0.5060606060606061,0.7377049180327869,0.32275132275132273,0.21153846153846154,0.32972972972972975,0.443717277486911,0.3872832369942196,0.45173137460650575,0.3711111111111111,0.47326732673267324,0.4198473282442748,0.19832109129066108,0.015873015873015872,0.01282051282051282,18.357641090678506,0.5771812080536913,0.08030231459612659,0.021652673442333185,0.07938342967244702,0.019413919413919414,0.0286144578313253,0.08132875143184422,0.19727177334732424,0.4732423924449108,0.4057649667405765,0.41123595505617977,0.546448087431694,0.03462749213011543,0.45454545454545453,0.46875,0.7333333333333333,0.16369359916054566,0.2948717948717949,0.2987012987012987,0.7391304347826086,0.24778761061946902,0.035398230088495575,0.013333333333333334,0.3333333333333333,0.21777777777777776,0.20408163265306123,0.3955928646379853,0.3026315789473684,0.46303927061310785,0.46393191489361685,0.43647500000000006,0.23204994797086367,12.62931937172775,26.005820105820106,0.22329735764793449,125.0,100.0,56.0,344.0,29.0,364.0,97.0,461.0,76.0,146.0,74.0,144.0,1019.0,36.0,131.0,74.0,57.0,36.0,63.0,40.0,132.0,41.0,27.0,24.0,16.0,25.0,0.03795811518324607,0.032,0.07531380753138076,0.022913256955810146,0.07242339832869081,0.1311647429171039,0.04170905391658189,0.05163727959697733,97.0,13.0,20.0,46.0,59.0,53.0,1.0,122.0,18.0,14.0,9.0,62.0,8.0,1.0,14.0,11.0,5.0,27.0,0.53,0.5353982300884956,0.5307017543859649,0.07865168539325842,0.016194331983805668,0.08143322475570032,0.07777777777777778,0.08403361344537816,0.01782178217821782,0.5159574468085106,0.5739644970414202,0.4639175257731959,0.472,0.48760330578512395,0.3728813559322034,0.4642857142857143,0.20444444444444446,0.43478260869565216,0.12695109261186263,9.0,4.0,0.10106382978723404,0.07964601769911504,4.0,12.0,0.008565310492505354,0.008108108108108109,0.48,0.46153846153846156,21.0,8.0,3.0,7.0,48.0,False,1.0,4.0,5.0,4.0,,1.0,1.0,3.0,,0.38461538461538464,0.013303769401330377,0.030303030303030304,0.028368794326241134,0.010309278350515464,0.25,1.0,0.4444444444444444,1.0,,1.0,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,92073.0,1535,-31.0,2809,2815,686,929.0,401.0,5624,62.0,6.0,24.0,81.0,,5.0,1.0,,2.0,33.0,112.0,7.0,37.0,64.0,168.0,33.0,117.0,283.0,2833,13.0,12.0,12.0,35.0,7.0,39.0,79.0,62.0,90.0,100.0,33.0,,14.0,104.0,134.0,18.0,152.0,62.0,11.0,115.0,67.0,175.0,79.0,686,0.484375,0.484375,0.9090909090909091,0.28205128205128205,0.1794871794871795,0.3142857142857143,0.38095238095238093,0.34285714285714286,0.39824561403508774,0.30405405405405406,0.4407051282051282,0.4148936170212766,0.4105263157894737,,,13.051470588235293,0.5391304347826087,0.09783631232361242,0.012544802867383513,0.09855951478392722,0.012968299711815562,0.0060790273556231,0.1232876712328767,0.21754385964912282,0.28421052631578947,0.2962962962962963,0.3,0.7916666666666666,0.017543859649122806,,,,0.3929824561403509,0.29464285714285715,0.29464285714285715,0.9090909090909091,0.24,0.04,0.02702702702702703,,0.5,0.1891891891891892,0.6280701754385964,0.33,0.47808388278388286,0.49896363636363633,0.45675703125,0.2791519434628975,10.320833333333335,28.086324786324788,0.24421502313990745,25.0,56.0,34.0,66.0,15.0,292.0,53.0,345.0,37.0,118.0,47.0,127.0,743.0,26.0,52.0,22.0,30.0,33.0,53.0,25.0,69.0,15.0,17.0,5.0,3.0,5.0,0.08928571428571429,0.12,0.1015625,0.0220125786163522,0.09900990099009901,0.08771929824561403,0.05084745762711865,0.08426966292134831,30.0,3.0,5.0,13.0,10.0,4.0,3.0,26.0,,4.0,5.0,51.0,6.0,4.0,9.0,5.0,,32.0,0.3076923076923077,0.46,0.4807692307692308,0.03773584905660377,0.010660980810234541,0.06578947368421052,0.09345794392523364,0.1111111111111111,0.03205128205128205,0.4838709677419355,0.5882352941176471,0.3333333333333333,0.4,0.45454545454545453,0.2,0.5,0.17567567567567569,0.38461538461538464,0.09187279151943463,11.0,12.0,0.1774193548387097,0.44,4.0,2.0,0.014705882352941176,0.0091324200913242,0.4,0.3333333333333333,16.0,5.0,3.0,10.0,9.0,False,,5.0,5.0,,,,,2.0,,0.4166666666666667,0.012345679012345678,,,0.03773584905660377,,,0.45454545454545453,1.0,,,,,
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,82475.0,1375,27.0,2549,2547,363,590.0,363.0,5096,115.0,38.0,54.0,132.0,,,,,,,2.0,,2.0,194.0,416.0,,2.0,435.0,2593,67.0,,23.0,49.0,,2.0,56.0,238.0,,2.0,,,80.0,201.0,268.0,98.0,366.0,69.0,25.0,98.0,79.0,147.0,56.0,363,0.6134020618556701,0.6839080459770115,,,,,0.46634615384615385,0.46938775510204084,0.46411483253588515,0.45098039215686275,0.47802197802197804,0.4666666666666667,0.004784688995215311,,,18.56327626720376,0.7040816326530612,0.19667318982387474,0.07476635514018691,0.19357429718875502,0.07455803228285934,0.08766233766233766,0.2157303370786517,0.2751196172248804,0.3157894736842105,0.4090909090909091,0.4251968503937008,0.7407407407407407,,,,,0.004784688995215311,,,,0.5671641791044776,,,,0.0392156862745098,,0.2799043062200957,,0.43479569377990424,0.49892758620689653,0.43230392156862746,0.12873563218390804,9.348076923076924,25.9,0.14240878775990584,169.0,47.0,10.0,150.0,32.0,50.0,16.0,66.0,14.0,29.0,5.0,16.0,148.0,40.0,74.0,36.0,38.0,5.0,29.0,17.0,84.0,42.0,5.0,91.0,58.0,92.0,0.07692307692307693,0.05325443786982249,0.17937219730941703,0.08540925266903915,0.18518518518518517,0.4043062200956938,0.09333333333333334,0.09375,72.0,25.0,13.0,18.0,68.0,36.0,9.0,81.0,40.0,27.0,6.0,44.0,11.0,19.0,3.0,10.0,30.0,15.0,0.5373134328358209,0.5373134328358209,0.5472972972972973,0.3,0.060291060291060294,0.17049180327868851,0.1948529411764706,0.16393442622950818,0.031746031746031744,0.6260869565217392,0.7422680412371134,0.6111111111111112,0.40236686390532544,0.425,0.5147058823529411,0.6578947368421053,0.35294117647058826,0.7222222222222222,0.18620689655172415,,,0.1565217391304348,,17.0,52.0,0.0735930735930736,0.07734806629834254,0.5652173913043478,0.2,2.0,6.0,10.0,,,False,,,,1.0,,1.0,1.0,3.0,3.0,,0.03787878787878788,,0.017857142857142856,0.06,,,,,,1.0,3.0,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,141857.0,2364,61.0,4415,4409,908,1157.0,669.0,8824,287.0,89.0,161.0,425.0,24.0,56.0,19.0,6.0,10.0,97.0,257.0,16.0,50.0,435.0,986.0,121.0,313.0,1474.0,4541,165.0,56.0,74.0,177.0,22.0,60.0,311.0,366.0,309.0,255.0,97.0,1.0,114.0,130.0,173.0,137.0,310.0,89.0,36.0,154.0,88.0,189.0,311.0,908,0.4206896551724138,0.4621212121212121,0.8512396694214877,0.3865814696485623,0.36666666666666664,0.3890675241157556,0.4411764705882353,0.4180790960451977,0.4745958429561201,0.45147679324894513,0.5088152327221439,0.5240549828178694,0.2409545804464973,0.003194888178913738,0.0038910505836575876,30.161166538756717,0.577922077922078,0.07497116493656286,0.06132329209252286,0.07871448532836516,0.058823529411764705,0.06273062730627306,0.09004092769440655,0.22093918398768284,0.32717474980754424,0.3788235294117647,0.38516746411483255,0.4906832298136646,0.04311008468052348,0.42857142857142855,0.42857142857142855,0.9166666666666666,0.19784449576597382,0.377431906614786,0.37890625,0.8350515463917526,0.40271493212669685,0.08597285067873303,0.04219409282700422,0.6,0.2109704641350211,0.32,0.4618937644341801,0.3803921568627451,0.4756573415765069,0.5091190104166665,0.4536776824034335,0.21099050203527817,10.591480730223127,25.054632587859423,0.2056625141562854,274.0,241.0,97.0,504.0,36.0,196.0,41.0,237.0,28.0,105.0,32.0,59.0,515.0,39.0,94.0,60.0,34.0,23.0,65.0,34.0,302.0,99.0,40.0,40.0,15.0,45.0,0.036511156186612576,0.043795620437956206,0.09443099273607748,0.09016393442622951,0.0946372239747634,0.21093148575827558,0.07329462989840348,0.09304511278195489,161.0,46.0,31.0,57.0,113.0,78.0,30.0,255.0,78.0,4.0,45.0,53.0,12.0,12.0,23.0,21.0,14.0,20.0,0.4727272727272727,0.5090497737556561,0.5336134453781513,0.0273972602739726,0.04342581423401689,0.060240963855421686,0.06759443339960239,0.09375,0.06512301013024602,0.5609756097560976,0.5962962962962963,0.40993788819875776,0.4124087591240876,0.4312977099236641,0.336283185840708,0.5168539325842697,0.24050632911392406,0.543859649122807,0.17299864314789687,37.0,2.0,0.059233449477351915,0.167420814479638,21.0,34.0,0.0481651376146789,0.04261363636363636,0.7555555555555555,0.10869565217391304,13.0,8.0,4.0,41.0,54.0,False,10.0,13.0,23.0,2.0,2.0,5.0,5.0,11.0,,0.4107142857142857,0.01647058823529412,,0.019417475728155338,0.07142857142857142,0.5263157894736842,0.9,0.35135135135135137,1.0,0.006369426751592357,,,1.0,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,129317.0,2155,-39.0,3980,3977,950,1156.0,583.0,7957,343.0,83.0,77.0,188.0,,2.0,,,2.0,,3.0,,2.0,373.0,757.0,,5.0,895.0,4154,113.0,,63.0,139.0,,4.0,169.0,446.0,,1.0,,,146.0,301.0,419.0,178.0,597.0,63.0,34.0,138.0,159.0,257.0,169.0,950,0.5978552278820375,0.6578171091445427,,,,,0.49273447820343463,0.45323741007194246,0.489501312335958,0.4405594405594406,0.518539976825029,0.5029761904761905,0.006561679790026247,,,21.43316884788672,0.45652173913043476,0.19894249834765368,0.08924205378973105,0.19743863393810032,0.08849104859335039,0.09032258064516129,0.2379421221864952,0.45013123359580054,0.24671916010498687,0.4095744680851064,0.4207650273224044,0.7142857142857143,0.0026246719160104987,,,,0.003937007874015748,,,,0.7345132743362832,,0.013986013986013986,,0.013986013986013986,,0.4566929133858268,,0.46403052631578906,0.5140553398058251,0.4557812056737588,0.1888268156424581,6.923381770145312,40.660000000000004,0.23869346733668342,226.0,149.0,43.0,300.0,73.0,66.0,22.0,88.0,17.0,36.0,11.0,19.0,198.0,69.0,58.0,35.0,23.0,17.0,75.0,34.0,224.0,107.0,17.0,119.0,74.0,120.0,0.0964332892998679,0.08849557522123894,0.19113573407202217,0.08742004264392324,0.17985611510791366,0.29658792650918636,0.12647754137115838,0.1272294887039239,213.0,52.0,38.0,69.0,83.0,67.0,13.0,147.0,68.0,49.0,18.0,29.0,10.0,14.0,22.0,23.0,37.0,15.0,0.5929203539823009,0.5929203539823009,0.5975609756097561,0.3828125,0.08974358974358974,0.14416475972540047,0.19823788546255505,0.2289156626506024,0.05806451612903226,0.6209912536443148,0.7220338983050848,0.5915492957746479,0.3672566371681416,0.4029126213592233,0.5060240963855421,0.6265060240963856,0.4825174825174825,0.5507246376811594,0.16424581005586592,,2.0,0.13994169096209913,,27.0,66.0,0.08463949843260188,0.08203125,0.55,0.17307692307692307,5.0,12.0,14.0,,,False,,,,5.0,,1.0,1.0,8.0,2.0,,0.026595744680851064,,0.04132231404958678,0.09523809523809523,,,,,,12.0,1.0,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,175063.0,2918,-14.0,5385,5393,1244,1514.0,821.0,10778,325.0,103.0,119.0,327.0,,,,,,,1.0,,,402.0,943.0,,1.0,1085.0,5571,163.0,,77.0,196.0,,,250.0,518.0,,,,,195.0,345.0,471.0,249.0,720.0,96.0,44.0,155.0,102.0,222.0,250.0,1244,0.6442786069651741,0.7115384615384616,,,,,0.42629904559915166,0.39285714285714285,0.4258474576271186,0.39285714285714285,0.49043715846994534,0.4862204724409449,0.001059322033898305,,,19.738500315059863,0.6193548387096774,0.1623529411764706,0.08597883597883597,0.16142638036809817,0.08784029038112523,0.08456973293768547,0.18800461361014995,0.3442796610169492,0.3463983050847458,0.363914373088685,0.3753943217665615,0.7647058823529411,,,,,0.001059322033898305,,,,0.6319018404907976,,,,,,0.3453389830508475,,0.4534574761399788,0.5076319444444445,0.45087499999999986,0.2304147465437788,8.741145281018028,40.1,0.23101207056638812,291.0,281.0,96.0,286.0,82.0,120.0,31.0,151.0,20.0,48.0,18.0,54.0,333.0,76.0,54.0,28.0,26.0,5.0,59.0,35.0,343.0,136.0,42.0,82.0,56.0,82.0,0.08695652173913043,0.09965635738831616,0.15734989648033126,0.10101010101010101,0.16172506738544473,0.3082627118644068,0.12878787878787878,0.12890995260663507,181.0,54.0,41.0,68.0,102.0,78.0,56.0,212.0,76.0,50.0,17.0,52.0,18.0,22.0,33.0,24.0,25.0,26.0,0.4785276073619632,0.4785276073619632,0.5494791666666666,0.2824858757062147,0.078,0.12762520193861066,0.16118935837245696,0.14285714285714285,0.03761061946902655,0.556923076923077,0.6418439716312057,0.6132596685082873,0.35051546391752575,0.3893129770992366,0.5588235294117647,0.5242718446601942,0.3469387755102041,0.6029411764705882,0.19539170506912443,,1.0,0.13230769230769232,,47.0,51.0,0.09650924024640657,0.09660574412532637,0.6219512195121951,0.2037037037037037,11.0,10.0,9.0,11.0,,False,,,,7.0,,,,1.0,5.0,,0.03058103975535168,,0.04666666666666667,0.09615384615384616,,,,,,2.0,1.0,,1.0
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,97482.0,1625,94.0,2987,3008,660,809.0,474.0,5995,265.0,87.0,22.0,56.0,,,,,,,,,,189.0,385.0,,,516.0,2994,107.0,,36.0,77.0,,,127.0,236.0,,,,,139.0,161.0,220.0,165.0,385.0,26.0,9.0,67.0,52.0,153.0,127.0,660,0.6243386243386243,0.7662337662337663,,,,,0.4909090909090909,0.4675324675324675,0.4909090909090909,0.4675324675324675,0.5386221294363257,0.5619469026548672,,,,15.378103837471784,0.3880597014925373,0.14387846291331546,0.1094488188976378,0.1460832745236415,0.10610079575596817,0.11209439528023599,0.15560165975103735,0.6883116883116883,0.14545454545454545,0.39285714285714285,0.4,0.9090909090909091,,,,,,,,,0.8130841121495327,,,,,,0.6883116883116883,,0.5235654545454548,0.5243163265306124,0.5005896103896104,0.24612403100775193,3.9503896103896117,,0.22095748242383662,64.0,138.0,55.0,142.0,35.0,55.0,19.0,74.0,14.0,14.0,9.0,32.0,167.0,46.0,76.0,36.0,40.0,9.0,41.0,11.0,204.0,82.0,28.0,24.0,16.0,25.0,0.09090909090909091,0.171875,0.15436241610738255,0.12207792207792208,0.1581196581196581,0.16623376623376623,0.18181818181818182,0.18181818181818182,154.0,52.0,28.0,50.0,13.0,58.0,35.0,151.0,70.0,13.0,16.0,17.0,11.0,11.0,17.0,16.0,5.0,17.0,0.5420560747663551,0.5420560747663551,0.5807692307692308,0.14942528735632185,0.0989010989010989,0.10574018126888217,0.16666666666666666,0.140625,0.10191082802547771,0.5811320754716981,0.6363636363636364,0.5844155844155844,0.203125,0.24528301886792453,0.6153846153846154,0.5977011494252874,0.6493506493506493,0.56,0.2926356589147287,,,0.08679245283018867,,21.0,14.0,0.08823529411764706,0.07734806629834254,0.56,0.09615384615384616,5.0,2.0,4.0,,,False,,,,5.0,,1.0,1.0,3.0,4.0,,0.017857142857142856,,0.05263157894736842,0.12280701754385964,,,,,,,3.0,,
