EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,ThreePtAssists,Arc3Assists,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChancePointsPct,FTOffRebounds,Loose Ball Fouls,RecoveredBlocks,3SecondViolations,OffFTReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,BlockedShortMidRange,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,ThreePtShootingFoulsDrawn,Corner3PctBlocked,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedArc3,SecondChanceCorner3PctAssisted,on,OffensiveGoaltends,Clear Path Fouls,HeaveMakes,3pt And 1 Free Throw Trips
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,8546.0,142,-24.0,269,266,52,62,39,535,10.0,19.0,2.0,3.0,5.0,1.0,2,1.0,1.0,1.0,1.0,3.0,1.0,3.0,11.0,22,1.0,4.0,7.0,32,305,3.0,1.0,3.0,5.0,1.0,3.0,2.0,11.0,20.0,2.0,3.0,2.0,1.0,1.0,3.0,5.0,5.0,2.0,1.0,2.0,10.0,1.0,2.0,2.0,10.0,1.0,13.0,3.0,16.0,9,6.0,3.0,1,1.0,3.0,1.0,4,2.0,9.0,11.0,2.0,8.0,2.0,5.0,1.0,1.0,1.0,11.0,52,0.9090909090909091,0.9090909090909091,1.0,0.25,0.3333333333333333,0.5,0.5,0.6,0.4807692307692308,0.5625,0.5517241379310345,0.6875,0.15384615384615385,0.13636363636363635,0.15789473684210525,10.509554140127388,0.25,0.1111111111111111,0.1,0.01818181818181818,0.1111111111111111,0.05555555555555555,0.1016949152542373,0.0234375,0.02857142857142857,0.02564102564102564,0.16666666666666666,0.10344827586206896,0.06060606060606061,0.13157894736842105,0.14285714285714285,0.7307692307692307,0.5263157894736842,0.625,1.0,0.07692307692307693,0.5,0.5,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,0.625,0.6,0.375,0.3333333333333333,0.8846153846153846,1.0,0.6034625000000001,0.605525,0.6650916666666666,0.1724137931034483,0.2,0.34375,1.518181818181818,41.425000000000004,0.19330855018587362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1899,1610612743,James Posey,James Posey,1899,DEN,8126.0,135,-48.0,262,261,59,75,37,523,10.0,13.0,1.0,1.0,2.0,1.0,7,7.0,6.0,,2.0,9.0,1.0,2.0,13.0,27,4.0,15.0,17.0,55,275,4.0,1.0,1.0,7.0,1.0,2.0,3.0,8.0,16.0,10.0,12.0,,9.0,2.0,5.0,6.0,9.0,1.0,1.0,4.0,21.0,1.0,4.0,6.0,15.0,,21.0,5.0,26.0,19,11.0,8.0,6,5.0,4.0,1.0,10,3.0,1.0,4.0,,20.0,1.0,8.0,,,1.0,8.0,59,0.6153846153846154,0.7272727272727273,1.0,0.26666666666666666,0.5,0.26666666666666666,0.48148148148148145,0.14285714285714285,0.4523809523809524,0.2777777777777778,0.5294117647058824,0.36363636363636365,0.35714285714285715,0.18518518518518517,0.07692307692307693,19.801980198019802,0.6,,0.19230769230769232,0.038834951456310676,0.23076923076923078,0.03333333333333333,0.20192307692307693,0.03759398496240601,0.06896551724137931,0.030303030303030304,0.14285714285714285,0.125,0.10714285714285714,0.29411764705882354,0.0625,0.30952380952380953,0.7692307692307693,0.8333333333333334,0.6,0.16666666666666666,0.14285714285714285,0.25,0.16666666666666666,0.14285714285714285,0.21428571428571427,0.2222222222222222,0.2222222222222222,1.0,0.2,,0.2222222222222222,0.5,0.2222222222222222,0.5,0.6666666666666666,0.2222222222222222,0.5442404761904762,0.47983333333333333,0.46651666666666664,0.16326530612244897,0.23529411764705882,0.14545454545454545,7.207407407407407,24.58,0.22519083969465647,1.0,2.0,2.0,1.0,3.0,2.0,8.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.75,0.6,0.6666666666666666,0.42857142857142855,0.14285714285714285,0.024390243902439025,0.5,0.05,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2,0.14545454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1985,1610612743,Zendon Hamilton,Zendon Hamilton,1985,DEN,4039.0,67,-31.0,134,138,66,50,17,272,9.0,14.0,3.0,6.0,8.0,1.0,8,3.0,,,,,,,10.0,25,,,11.0,31,143,5.0,,7.0,13.0,,,7.0,21.0,12.0,8.0,,,,,5.0,1.0,1.0,1.0,,,2.0,2.0,6.0,2.0,6.0,,8.0,9.0,17.0,1,,1.0,1,,4.0,,5,2.0,3.0,8.0,3.0,21.0,3.0,11.0,1.0,1.0,1.0,21.0,66,0.6,0.6666666666666666,,,,,0.4,0.5384615384615384,0.4,0.5384615384615384,0.45588235294117646,0.6176470588235294,,0.2,0.14285714285714285,24.840764331210192,0.2,,0.13636363636363635,0.09523809523809523,0.18181818181818182,0.25,0.14545454545454545,0.11267605633802817,0.15789473684210525,0.07142857142857142,,0.1,0.21428571428571427,0.1,0.3333333333333333,0.56,0.6428571428571429,0.75,0.5555555555555556,0.32,0.125,0.16666666666666666,0.12,,,,,,0.6,,0.6153846153846154,0.75,,,0.56,,0.47741600000000006,0.50445,0.49151538461538463,0.3333333333333333,0.3333333333333333,0.6774193548387096,3.888000000000001,,0.4925373134328358,1.0,,,,1.0,3.0,5.0,2.0,,,,1.0,,,1.0,,,,0.2,0.2,0.2777777777777778,0.25,0.3333333333333333,0.06666666666666667,,,,,,,,,0.3333333333333333,,0.16129032258064516,1.0,1.0,1.0,1.0,0.125,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2261,1610612743,Kenny Satterfield,Kenny Satterfield,2261,DEN,10933.0,182,38.0,338,339,107,104,49,677,9.0,16.0,2.0,3.0,7.0,3.0,12,30.0,1.0,1.0,1.0,4.0,,1.0,25.0,58,1.0,5.0,10.0,63,312,7.0,2.0,6.0,19.0,,1.0,4.0,16.0,22.0,28.0,3.0,,4.0,1.0,7.0,33.0,39.0,10.0,8.0,15.0,84.0,,2.0,4.0,13.0,1.0,18.0,2.0,20.0,8,4.0,4.0,11,9.0,2.0,,13,1.0,1.0,15.0,1.0,11.0,1.0,6.0,1.0,,1.0,16.0,107,0.44,0.4583333333333333,1.0,0.2,,0.2,0.43103448275862066,0.3157894736842105,0.42063492063492064,0.3,0.4632352941176471,0.36363636363636365,0.07936507936507936,0.1206896551724138,0.125,20.50632911392405,0.8461538461538461,0.125,0.0948905109489051,0.014084507042253521,0.18181818181818182,,0.1069182389937107,0.012195121951219513,0.044444444444444446,,,0.13157894736842105,0.07692307692307693,0.08333333333333333,0.23529411764705882,0.25396825396825395,0.5625,0.6428571428571429,0.3333333333333333,0.19047619047619047,0.25,0.375,0.47619047619047616,0.015873015873015872,0.06349206349206349,0.25,0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111,0.35,0.42857142857142855,0.05,,0.3333333333333333,0.25,0.4382174603174603,0.4379666666666667,0.4043825,0.08823529411764706,0.09523809523809523,0.25396825396825395,10.949999999999996,25.12,0.3165680473372781,2.0,13.0,,1.0,4.0,,11.0,2.0,6.0,4.0,,2.0,1.0,,,,,3.0,0.5714285714285714,0.6111111111111112,0.6111111111111112,0.3333333333333333,0.03333333333333333,,,,0.43333333333333335,0.4482758620689655,0.5384615384615384,,,,1.0,0.1111111111111111,0.1746031746031746,,,1.0,,,,1.0,0.3333333333333333,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.2,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,
2370,1610612743,Mengke Bateer,Mengke Bateer,2370,DEN,24458.0,408,-53.0,770,769,197,212,109,1539,25.0,54.0,16.0,1.0,7.0,11.0,26,40.0,,,4.0,12.0,2.0,3.0,49.0,120,4.0,12.0,29.0,139,787,24.0,,5.0,18.0,2.0,3.0,6.0,22.0,68.0,30.0,12.0,,12.0,4.0,14.0,20.0,22.0,10.0,2.0,8.0,46.0,5.0,23.0,9.0,52.0,3.0,64.0,32.0,96.0,10,8.0,2.0,10,9.0,22.0,1.0,32,3.0,33.0,94.0,15.0,37.0,8.0,20.0,5.0,5.0,5.0,22.0,197,0.6938775510204082,0.8292682926829268,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4083333333333333,0.2777777777777778,0.4166666666666667,0.38095238095238093,0.476027397260274,0.4583333333333333,0.09090909090909091,0.11666666666666667,0.2037037037037037,19.821826280623608,0.3125,0.14285714285714285,0.18439716312056736,0.06906906906906907,0.140625,0.08771929824561403,0.17630057803468208,0.07179487179487179,0.11827956989247312,0.058823529411764705,,0.22666666666666666,0.1590909090909091,0.17647058823529413,0.10869565217391304,0.4090909090909091,0.46296296296296297,0.5813953488372093,0.56,0.19696969696969696,0.4230769230769231,0.4782608695652174,0.30303030303030304,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.5,0.3333333333333333,0.4685007575757576,0.51318,0.45787380952380957,0.1388888888888889,0.15151515151515152,0.15827338129496402,8.283333333333333,25.741666666666664,0.2558441558441558,9.0,13.0,,,13.0,5.0,31.0,16.0,2.0,2.0,6.0,1.0,,1.0,2.0,,,10.0,0.5416666666666666,0.5416666666666666,0.5740740740740741,0.11538461538461539,,0.043478260869565216,0.2222222222222222,0.09375,0.325,0.325,0.9230769230769231,,,,0.5625,,0.22302158273381295,4.0,7.0,4.0,,0.17391304347826086,0.11627906976744186,0.8,0.7272727272727273,,,,,3.0,,,,,,,2.0,1.0,7.0,0.1111111111111111,,,,,,,,,,,,,,True,,,,
2051,1610612743,Donnell Harvey,Donnell Harvey,2051,DEN,8802.0,147,36.0,270,277,92,87,38,547,14.0,23.0,8.0,5.0,6.0,6.0,12,11.0,,,,,,,24.0,46,,,7.0,55,248,9.0,,8.0,13.0,,,3.0,19.0,34.0,14.0,,,,,5.0,8.0,9.0,6.0,1.0,1.0,19.0,1.0,12.0,4.0,17.0,2.0,23.0,13.0,36.0,5,3.0,2.0,3,1.0,2.0,,5,3.0,10.0,16.0,1.0,12.0,2.0,5.0,6.0,5.0,6.0,19.0,92,0.7083333333333334,0.8095238095238095,,,,,0.5217391304347826,0.6153846153846154,0.5217391304347826,0.6153846153846154,0.5392156862745098,0.6333333333333333,,0.10869565217391304,0.13043478260869565,17.665615141955836,0.6,0.25,0.15315315315315314,0.10434782608695652,0.18181818181818182,0.06666666666666667,0.15789473684210525,0.1,0.05555555555555555,0.1111111111111111,,0.10344827586206896,0.24242424242424243,0.12244897959183673,0.21052631578947367,0.5,0.6086956521739131,0.7,0.7857142857142857,0.2608695652173913,0.5,0.6,0.2391304347826087,,,,,,0.8888888888888888,,0.46153846153846156,0.8333333333333334,,,0.5,,0.49473043478260875,0.5166375,0.4636461538461539,0.10204081632653061,0.10204081632653061,0.34545454545454546,6.584782608695652,,0.34074074074074073,5.0,4.0,,,5.0,3.0,13.0,6.0,1.0,1.0,,2.0,,,2.0,,,2.0,0.5555555555555556,0.5555555555555556,0.65,0.16666666666666666,,0.1346153846153846,,,0.36363636363636365,0.36363636363636365,0.75,,,,0.625,,0.23636363636363636,,,3.0,,,0.08333333333333333,0.5,0.5,,,,,1.0,,,,,,,,,,0.4,1.0,,,,,,,,,,,,,True,,,,
45,1610612743,George McCloud,George McCloud,45,DEN,10709.0,178,-84.0,336,338,72,94,50,674,3.0,7.0,,1.0,1.0,6.0,12,10.0,6.0,3.0,3.0,13.0,1.0,6.0,10.0,29,5.0,19.0,18.0,53,370,5.0,4.0,4.0,10.0,2.0,7.0,9.0,23.0,10.0,10.0,12.0,,13.0,3.0,1.0,21.0,22.0,9.0,8.0,4.0,45.0,3.0,3.0,4.0,9.0,2.0,15.0,6.0,21.0,4,3.0,1.0,11,6.0,6.0,1.0,17,7.0,6.0,14.0,1.0,22.0,,5.0,1.0,1.0,1.0,23.0,72,0.5,0.5,0.8,0.2631578947368421,0.2857142857142857,0.2631578947368421,0.3448275862068966,0.4,0.3645833333333333,0.4117647058823529,0.42857142857142855,0.5227272727272727,0.3958333333333333,0.034482758620689655,0.14285714285714285,18.295739348370926,0.6470588235294118,0.2857142857142857,0.07964601769911504,0.0189873417721519,0.14814814814814814,0.09375,0.09285714285714286,0.031578947368421054,0.05714285714285714,0.015625,,0.0967741935483871,,0.125,0.2222222222222222,0.14583333333333334,0.42857142857142855,0.5,0.6666666666666666,0.25,0.5,0.5,0.20833333333333334,0.125,0.2708333333333333,0.23076923076923078,0.23076923076923078,1.0,,0.3333333333333333,0.058823529411764705,1.0,0.35294117647058826,0.16666666666666666,0.5416666666666666,0.23076923076923078,0.4557145833333333,0.45373571428571424,0.40315882352941174,0.1111111111111111,0.14705882352941177,0.4339622641509434,11.25862068965517,25.373684210526314,0.21428571428571427,,1.0,2.0,1.0,2.0,2.0,9.0,,1.0,1.0,1.0,5.0,3.0,5.0,2.0,,,2.0,0.4,0.3888888888888889,0.45,,,,,0.03333333333333333,0.1,0.1,1.0,0.3333333333333333,0.4,0.5,,0.1111111111111111,0.16981132075471697,,,1.0,,,0.125,1.0,0.3333333333333333,,1.0,1.0,,3.0,,0.25,0.05263157894736842,,,,,,,,,1.0,1.0,1.0,3.0,1.0,0.16666666666666666,0.3333333333333333,0.058823529411764705,1.0,0.05,,,True,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,11155.0,186,,342,342,106,125,53,684,6.0,12.0,2.0,3.0,5.0,5.0,8,32.0,7.0,1.0,9.0,24.0,3.0,6.0,21.0,52,11.0,31.0,7.0,82,357,8.0,4.0,7.0,14.0,4.0,7.0,3.0,29.0,24.0,18.0,33.0,,24.0,9.0,11.0,14.0,19.0,5.0,1.0,8.0,43.0,1.0,5.0,3.0,8.0,,11.0,6.0,17.0,6,3.0,3.0,8,5.0,4.0,,12,4.0,4.0,14.0,4.0,10.0,1.0,3.0,3.0,1.0,4.0,29.0,106,0.5714285714285714,0.631578947368421,1.0,0.3548387096774194,0.5714285714285714,0.3548387096774194,0.40384615384615385,0.5,0.45180722891566266,0.6190476190476191,0.46551724137931033,0.6304347826086957,0.37349397590361444,0.21153846153846154,0.3333333333333333,24.38423645320197,0.6666666666666666,,0.06779661016949153,0.03597122302158273,0.09375,0.030303030303030304,0.07333333333333333,0.03488372093023256,0.02631578947368421,,,0.03571428571428571,0.05,0.1,0.045454545454545456,0.14457831325301204,0.5,0.75,0.5,0.0963855421686747,0.625,0.8333333333333334,0.3855421686746988,0.08433734939759036,0.2891566265060241,0.375,0.391304347826087,1.0,0.16666666666666666,0.08333333333333333,0.23809523809523808,0.6,0.2857142857142857,0.5,0.5180722891566265,0.375,0.486759756097561,0.45242916666666666,0.4861428571428571,0.03529411764705882,0.05555555555555555,0.35365853658536583,12.96923076923077,25.212903225806453,0.30994152046783624,1.0,10.0,2.0,3.0,2.0,,7.0,4.0,5.0,2.0,,3.0,1.0,1.0,2.0,1.0,,1.0,0.25,0.2916666666666667,0.2916666666666667,0.25,0.15625,0.06896551724137931,0.2,,0.3125,0.37037037037037035,0.8,0.2857142857142857,0.2857142857142857,1.0,0.5,0.25,0.08536585365853659,,,,,,0.04,,0.2,,1.0,1.0,3.0,,,0.25,0.03225806451612903,0.041666666666666664,,,,,,,2.0,1.0,1.0,1.0,,,,1.0,0.047619047619047616,1.0,,1.0,1.0,True,,,,
2306,1610612743,Carlos Arroyo,Carlos Arroyo,2306,DEN,5990.0,100,34.0,196,191,68,60,31,387,5.0,8.0,,2.0,2.0,2.0,3,20.0,,,,1.0,,1.0,18.0,31,,1.0,3.0,39,182,2.0,,7.0,10.0,,1.0,1.0,15.0,22.0,14.0,,,1.0,,2.0,19.0,22.0,16.0,,3.0,47.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,8.0,2,2.0,,3,2.0,1.0,1.0,4,1.0,1.0,3.0,,4.0,,2.0,,,,15.0,68,0.6111111111111112,0.6111111111111112,,,,,0.5806451612903226,0.7,0.5625,0.6363636363636364,0.5735294117647058,0.625,0.03125,0.06451612903225806,0.25,16.521739130434785,0.75,0.16666666666666666,0.04,0.011764705882352941,0.05555555555555555,0.18181818181818182,0.043010752688172046,0.03125,,,0.6666666666666666,0.047619047619047616,0.07407407407407407,,0.07692307692307693,0.25,0.625,0.8333333333333334,0.6,0.09375,0.6666666666666666,0.6666666666666666,0.625,,0.03125,,,,,,0.18181818181818182,1.0,0.09090909090909091,,0.28125,,0.4571890624999999,0.3683,0.42667727272727274,0.058823529411764705,0.06060606060606061,0.38461538461538464,13.103225806451615,25.5,0.3469387755102041,,11.0,,,,,,,3.0,3.0,1.0,1.0,,,,,,1.0,,,,,,0.029411764705882353,,0.08333333333333333,0.55,0.55,0.6363636363636364,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2365,1610612743,Chris Andersen,Chris Andersen,2365,DEN,3954.0,66,50.0,131,126,40,30,22,257,4.0,12.0,6.0,2.0,2.0,,1,7.0,,,,,,,5.0,20,,,7.0,17,96,7.0,,3.0,7.0,,,4.0,10.0,6.0,4.0,,,,,3.0,2.0,3.0,2.0,,,7.0,1.0,8.0,,8.0,2.0,10.0,9.0,19.0,3,3.0,,1,,,,1,,4.0,4.0,,9.0,1.0,4.0,12.0,8.0,12.0,10.0,40,0.6,1.0,,,,,0.25,0.42857142857142855,0.25,0.42857142857142855,0.3541666666666667,0.5555555555555556,,0.15,0.25,16.129032258064516,1.0,0.4,0.13559322033898305,0.14035087719298245,,0.09090909090909091,0.1111111111111111,0.1323529411764706,0.2222222222222222,0.1111111111111111,0.5,0.21052631578947367,0.1111111111111111,0.09090909090909091,,0.6,0.3333333333333333,0.4444444444444444,0.5,0.05,,,0.35,,,,,,0.8571428571428571,,0.2857142857142857,1.0,,,0.6,,0.5366449999999999,0.60636,0.4560428571428572,0.17391304347826086,0.17391304347826086,0.5882352941176471,6.325,,0.3053435114503817,2.0,1.0,,,2.0,,4.0,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,0.2857142857142857,0.2857142857142857,0.2857142857142857,,,0.047619047619047616,,0.08333333333333333,0.14285714285714285,0.14285714285714285,1.0,,,,0.3333333333333333,,0.23529411764705882,,,7.0,,,,0.5833333333333334,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,True,,,,
