EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on,Clear Path Fouls,Corner3PctBlocked,HeaveMakes,BlockedCorner3,OffensiveGoaltends
1051,1610612744,Dean Garrett,Dean Garrett,1051,GSW,456.0,8.0,-4.0,17.0,19.0,8.0,1.0,36.0,1.0,1.0,3.0,1.0,4.0,2,15.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,33.333333333333336,1.0,0.14285714285714285,0.1111111111111111,0.5,0.25,0.75,0.3333333333333333,0.3333333333333333,1.0,0.3788,15.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
168,1610612744,Chris Mills,Chris Mills,168,GSW,74124.0,1235.0,-116.0,2365.0,2346.0,687.0,399.0,4711.0,78.0,62.0,158.0,130.0,300.0,489,2531.0,186.0,99.0,139.0,190.0,31.0,11.0,34.0,19.0,15.0,56.0,42.0,120.0,0.7153846153846154,0.8017241379310345,0.43333333333333335,0.47306791569086654,0.5043010752688172,18.293539325842698,0.6071428571428571,0.11551925320886815,0.11911357340720222,0.10163934426229508,0.18266978922716628,0.3700234192037471,0.3924050632911392,0.4025974025974026,0.8709677419354839,0.45801258823529417,11.554666666666666,742.0,41.0,64.0,19.0,30.0,13.0,17.0,27.0,14.0,51.0,1.0,1.0,5.0,9.0,34.0,76.0,3.0,8.0,8.0,22.0,48.0,127.0,85.0,24.0,53.0,4.0,9.0,16.0,76.0,28.0,77.0,13.0,31.0,37.0,132.0,74.0,135.0,9.0,28.0,1.0,75.0,34.0,17.0,1.0,53.0,19.0,72.0,12.0,7.0,20.0,13.0,20.0,163.0,6.0,44.0,1.0,30.0,10.0,51.0,13.0,20.0,6.0,22.0,6.0,4.0,5.0,14.0,8.0,3.0,107.0,6.0,1.0,24.0,29.0,1.0,15.0,13.0,4.0,9.0,13.0,8.0,132.0,742.0,23.0,0.9375,0.3779527559055118,0.4444444444444444,0.41935483870967744,0.38095238095238093,0.4528301886792453,0.36363636363636365,0.4838709677419355,0.4398148148148148,0.5289855072463768,0.5,0.297423887587822,0.007874015748031496,0.056666666666666664,0.078125,0.10256410256410256,0.02531645569620253,0.013157894736842105,0.14084507042253522,0.009259259259259259,0.046267087276550996,0.13274336283185842,0.025974025974025976,0.04230118443316413,0.05785123966942149,0.05740181268882175,0.0291005291005291,0.01775147928994083,0.04838709677419355,0.09130434782608696,0.14596273291925466,0.14689265536723164,0.08163265306122448,0.057777777777777775,0.6153846153846154,0.14988290398126464,0.640625,0.6949152542372882,0.5853658536585366,0.34615384615384615,0.38571428571428573,0.5555555555555556,0.11943793911007025,0.27450980392156865,0.27450980392156865,0.9285714285714286,0.17798594847775176,0.4473684210526316,0.4533333333333333,0.9411764705882353,0.4838709677419355,0.6333333333333333,0.2631578947368421,0.016129032258064516,1.0,1.0,0.12903225806451613,0.375,1.0,0.1574074074074074,0.7647058823529411,0.08333333333333333,0.5555555555555556,0.2037037037037037,0.36363636363636365,0.44730679156908665,0.4533333333333333,0.4972842592592592,0.4458707547169812,0.06666666666666667,0.08978328173374613,0.007874015748031496,0.1554192229038855,0.26993865030674846,24.9015748031496,0.31374207188160674,,,,,,,True,,,,,
1716,1610612744,Larry Hughes,Larry Hughes,1716,GSW,27111.0,452.0,-68.0,908.0,897.0,257.0,161.0,1805.0,38.0,20.0,57.0,80.0,162.0,214,1020.0,64.0,23.0,34.0,52.0,25.0,8.0,15.0,7.0,8.0,31.0,13.0,36.0,0.4,0.4155844155844156,0.49382716049382713,0.4747191011235955,0.5194174757281553,21.60437556973564,0.4838709677419355,0.07348242811501597,0.08461538461538462,0.08928571428571429,0.21348314606741572,0.3202247191011236,0.3508771929824561,0.3508771929824561,0.65,0.4849780898876404,8.419753086419753,305.0,49.0,67.0,4.0,9.0,18.0,24.0,11.0,,,,,,,3.0,16.0,,4.0,,7.0,3.0,16.0,45.0,6.0,17.0,,4.0,3.0,15.0,28.0,46.0,,7.0,30.0,86.0,96.0,9.0,,6.0,,16.0,3.0,12.0,1.0,54.0,10.0,64.0,7.0,3.0,32.0,12.0,10.0,138.0,4.0,13.0,1.0,10.0,1.0,18.0,1.0,17.0,4.0,16.0,4.0,2.0,2.0,8.0,1.0,5.0,62.0,6.0,,,22.0,,12.0,1.0,,,2.0,,86.0,305.0,9.0,1.0,0.1875,,,0.1875,0.35294117647058826,0.6086956521739131,0.2857142857142857,0.5283018867924528,0.3125,0.589041095890411,0.0898876404494382,0.0625,0.07407407407407407,0.1044776119402985,0.13157894736842105,,0.0625,0.03333333333333333,0.02,0.03523035230352303,0.12987012987012986,0.04938271604938271,0.03777777777777778,0.061855670103092786,0.014925373134328358,0.036231884057971016,0.03508771929824561,0.08333333333333333,0.0967741935483871,0.037037037037037035,0.14285714285714285,0.07142857142857142,0.0125,,0.37640449438202245,0.7313432835820896,0.8166666666666667,0.32653061224489793,0.2894736842105263,0.3333333333333333,0.2727272727272727,,,,,0.0898876404494382,0.1875,0.2,1.0,0.42857142857142855,0.4444444444444444,,,,,0.19047619047619047,,,0.4528301886792453,0.75,,,0.1320754716981132,,0.46629213483146065,0.1875,0.45321666666666666,0.49497641509433965,0.1134020618556701,0.12359550561797752,,0.07009345794392523,0.40186915887850466,25.262500000000003,0.33590308370044053,1.0,1.0,1.0,,,,True,,,,,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,40430.0,674.0,-46.0,1258.0,1258.0,319.0,200.0,2516.0,38.0,47.0,118.0,97.0,214.0,259,1318.0,142.0,78.0,116.0,172.0,16.0,3.0,21.0,6.0,15.0,53.0,46.0,109.0,0.7319587628865979,0.797752808988764,0.4532710280373832,0.4518348623853211,0.5138888888888888,20.374081496325985,0.39622641509433965,0.16666666666666666,0.15771812080536912,0.17901234567901234,0.1743119266055046,0.5412844036697247,0.3983050847457627,0.40869565217391307,0.9787234042553191,0.43800806451612895,11.31635514018692,272.0,35.0,58.0,13.0,25.0,8.0,14.0,15.0,1.0,2.0,,,,1.0,,2.0,,,,1.0,1.0,4.0,62.0,23.0,45.0,,,15.0,61.0,21.0,43.0,,2.0,17.0,59.0,52.0,3.0,,16.0,1.0,1.0,,16.0,,30.0,3.0,33.0,2.0,1.0,15.0,5.0,10.0,69.0,16.0,37.0,3.0,16.0,22.0,56.0,7.0,13.0,6.0,32.0,5.0,3.0,8.0,6.0,11.0,16.0,81.0,13.0,,,39.0,,8.0,12.0,4.0,6.0,12.0,6.0,59.0,272.0,10.0,1.0,0.25,,,0.3333333333333333,0.5111111111111111,0.4883720930232558,0.5111111111111111,0.4666666666666667,0.5648148148148148,0.5175438596491229,0.01834862385321101,,0.07476635514018691,0.1724137931034483,0.07894736842105263,0.025423728813559324,,0.5116279069767442,0.058823529411764705,0.0744466800804829,0.125,0.13333333333333333,0.08589951377633712,0.15,0.05917159763313609,0.04326923076923077,0.1375,0.125,0.16,0.16022099447513813,0.11650485436893204,0.16,0.06862745098039216,0.5,0.26605504587155965,0.603448275862069,0.7291666666666666,0.4857142857142857,0.39473684210526316,0.42857142857142855,0.5333333333333333,0.009174311926605505,0.5,0.5,1.0,0.009174311926605505,,,,0.5555555555555556,0.52,0.23076923076923078,,,,,,,0.3111111111111111,0.5714285714285714,0.022222222222222223,,0.022222222222222223,,0.28440366972477066,,0.48863095238095233,0.4403375,0.1598360655737705,0.1625,,0.23552123552123552,0.2277992277992278,35.125,0.21621621621621623,,,2.0,2.0,1.0,,True,,,,,
2240,1610612744,Gilbert Arenas,Gilbert Arenas,2240,GSW,12107.0,202.0,-33.0,384.0,375.0,115.0,68.0,759.0,4.0,5.0,12.0,18.0,38.0,70,409.0,8.0,14.0,18.0,25.0,13.0,5.0,15.0,12.0,3.0,21.0,3.0,20.0,0.2222222222222222,0.25,0.47368421052631576,0.5,0.5072463768115942,19.271948608137045,0.7142857142857143,0.0945945945945946,0.09137055837563451,0.11320754716981132,0.06349206349206349,0.19047619047619047,0.4166666666666667,0.45454545454545453,0.6,0.49952822580645145,6.915789473684212,116.0,13.0,22.0,3.0,5.0,6.0,9.0,,1.0,2.0,,,,,8.0,23.0,1.0,3.0,1.0,8.0,9.0,25.0,7.0,4.0,7.0,1.0,3.0,3.0,14.0,7.0,13.0,1.0,8.0,4.0,21.0,28.0,21.0,6.0,4.0,1.0,22.0,8.0,5.0,,19.0,8.0,27.0,4.0,4.0,7.0,3.0,9.0,62.0,,7.0,,4.0,,7.0,,8.0,1.0,6.0,,,3.0,6.0,,4.0,13.0,1.0,,,5.0,,2.0,1.0,,1.0,1.0,,21.0,116.0,7.0,0.7777777777777778,0.36,0.3333333333333333,0.125,0.375,0.5714285714285714,0.5384615384615384,0.55,0.40476190476190477,0.5833333333333334,0.42,0.3968253968253968,,0.13157894736842105,0.09090909090909091,0.5,0.08333333333333333,,,,0.04375,0.08163265306122448,,0.03286384976525822,0.023255813953488372,0.03571428571428571,0.06557377049180328,,,0.06976744186046512,0.09615384615384616,0.05128205128205128,0.2,,,0.3492063492063492,0.5909090909090909,0.65,0.07692307692307693,,,,0.031746031746031744,0.5,0.5,1.0,0.36507936507936506,0.34782608695652173,0.34782608695652173,0.75,0.5,0.6,,,,,0.3,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,,,0.38095238095238093,0.125,0.746031746031746,0.36363636363636365,0.5023624999999999,0.47239000000000003,0.07462686567164178,0.11904761904761904,,0.2,0.3,26.608,0.3020833333333333,,,,,,,True,,,,,
2352,1610612744,Dean Oliver,Dean Oliver,2352,GSW,2363.0,39.0,-11.0,78.0,78.0,22.0,10.0,156.0,2.0,5.0,6.0,7.0,11.0,14,78.0,2.0,4.0,4.0,4.0,,,1.0,1.0,,3.0,,1.0,0.14285714285714285,0.14285714285714285,0.6363636363636364,0.5384615384615384,0.5384615384615384,17.77777777777778,0.3333333333333333,0.13333333333333333,0.11428571428571428,,0.15384615384615385,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.2,0.46515769230769227,11.200000000000001,13.0,1.0,3.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,1.0,1.0,,2.0,,2.0,12.0,,,,,1.0,,,,3.0,2.0,5.0,1.0,1.0,,,3.0,12.0,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,2.0,13.0,,,,,,,,1.0,,0.3333333333333333,,0.3333333333333333,0.15384615384615385,,,,,,,,,,,,,,,,,,0.4,0.13333333333333333,,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.5,0.5,,0.07692307692307693,,,,0.07692307692307693,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.38461538461538464,,,0.4192166666666666,0.07692307692307693,0.09090909090909091,,,0.14285714285714285,24.15,0.16666666666666666,,,,,,,True,,,,,
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,22616.0,377.0,-43.0,679.0,692.0,162.0,125.0,1371.0,48.0,1.0,2.0,43.0,83.0,92,735.0,44.0,29.0,40.0,76.0,10.0,,8.0,5.0,3.0,18.0,23.0,41.0,0.5116279069767442,0.7096774193548387,0.5180722891566265,0.5180722891566265,0.48936170212765956,13.52657004830918,0.4444444444444444,0.11462450592885376,0.11384615384615385,0.1111111111111111,0.5783132530120482,0.024096385542168676,0.5,0.5,1.0,0.44823614457831334,4.96144578313253,165.0,24.0,33.0,10.0,16.0,3.0,6.0,18.0,,,,,,,,,,,,,,,6.0,14.0,24.0,,,4.0,32.0,5.0,15.0,,,2.0,12.0,42.0,,,24.0,,,,5.0,,7.0,2.0,9.0,2.0,,3.0,1.0,3.0,20.0,9.0,26.0,1.0,8.0,3.0,36.0,1.0,10.0,2.0,10.0,1.0,,3.0,2.0,4.0,3.0,23.0,1.0,,,7.0,,5.0,32.0,12.0,19.0,32.0,19.0,12.0,165.0,5.0,,,,,,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.5714285714285714,0.2857142857142857,,,0.060240963855421686,0.06060606060606061,0.0625,,,0.23076923076923078,0.04,0.09558823529411764,0.1111111111111111,0.1111111111111111,0.09915014164305949,0.109375,0.0898876404494382,0.09243697478991597,0.13114754098360656,0.05,0.12698412698412698,0.10989010989010989,0.14035087719298245,,0.02857142857142857,0.59375,0.39759036144578314,0.7272727272727273,0.7741935483870968,0.4583333333333333,0.375,0.4,0.5555555555555556,,,,,,,,,0.6666666666666666,0.625,0.1,,,,,,,0.4,0.5,,,,,0.39759036144578314,,0.5000526315789473,0.45096,0.07865168539325842,0.07865168539325842,,0.34782608695652173,0.13043478260869565,,0.24300441826215022,,,1.0,,3.0,,True,,,,,
1504,1610612744,Danny Fortson,Danny Fortson,1504,GSW,18316.0,305.0,-33.0,610.0,589.0,221.0,108.0,1199.0,33.0,6.0,22.0,37.0,97.0,104,659.0,36.0,58.0,76.0,131.0,6.0,2.0,10.0,8.0,2.0,26.0,11.0,39.0,0.4864864864864865,0.6923076923076923,0.38144329896907214,0.37755102040816324,0.45614035087719296,18.79194630872483,0.38461538461538464,0.2815533980582524,0.27058823529411763,0.2564102564102564,0.336734693877551,0.22448979591836735,0.2727272727272727,0.2857142857142857,0.6666666666666666,0.46591326530612254,6.906185567010309,284.0,19.0,42.0,10.0,26.0,7.0,18.0,12.0,,,,,,,,1.0,,,,,,1.0,30.0,13.0,35.0,,,14.0,40.0,14.0,39.0,,,13.0,41.0,38.0,,,22.0,,1.0,,10.0,,7.0,1.0,8.0,1.0,,4.0,,3.0,17.0,8.0,44.0,3.0,11.0,7.0,55.0,4.0,4.0,1.0,16.0,,4.0,6.0,10.0,9.0,4.0,38.0,6.0,,,16.0,,6.0,4.0,3.0,1.0,4.0,2.0,41.0,284.0,5.0,,,,,,0.37142857142857144,0.358974358974359,0.37142857142857144,0.358974358974359,0.47619047619047616,0.44565217391304346,0.01020408163265306,,0.10309278350515463,0.11904761904761904,0.12121212121212122,0.045454545454545456,,0.4117647058823529,0.09375,0.16793893129770993,0.22448979591836735,0.1702127659574468,0.16828478964401294,0.2,0.1978021978021978,0.11458333333333333,0.20512820512820512,,0.3148148148148148,0.28378378378378377,0.13513513513513514,0.5,0.0784313725490196,0.5,0.42857142857142855,0.4523809523809524,0.5135135135135135,0.42105263157894735,0.36363636363636365,0.41379310344827586,0.5,,,,,0.01020408163265306,,,,0.7428571428571429,0.38461538461538464,0.1,,,,,,,0.46153846153846156,0.3888888888888889,,,,,0.4387755102040816,,0.5105161290322581,0.47283076923076933,0.14814814814814814,0.14953271028037382,,0.38461538461538464,0.3942307692307692,26.5,0.46557377049180326,,,,,5.0,2.0,True,,,,,
1538,1610612744,Cedric Henderson,Cedric Henderson,1538,GSW,1504.0,25.0,-3.0,51.0,47.0,19.0,14.0,98.0,1.0,,5.0,4.0,10.0,8,55.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,,2.0,0.5,0.5,0.4,0.3333333333333333,0.3076923076923077,22.388059701492537,0.5,0.0625,0.043478260869565216,,0.08333333333333333,0.4166666666666667,,,,0.4652916666666666,9.96,28.0,3.0,4.0,,,1.0,2.0,1.0,,,,,,,,2.0,,,,1.0,,2.0,,,1.0,,,,,2.0,5.0,,1.0,,4.0,4.0,,,,,2.0,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,,,,,,1.0,,1.0,,,,1.0,,1.0,2.0,,,,1.0,,,,,,,,4.0,28.0,,,,,,,,0.4,,0.3333333333333333,,0.2857142857142857,0.16666666666666666,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,0.3333333333333333,0.75,0.75,0.3333333333333333,1.0,1.0,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,0.3333333333333333,0.5,,,0.16666666666666666,,0.5,,0.4074,0.4654583333333333,0.07692307692307693,0.09090909090909091,,,0.5,26.65,0.5490196078431373,,,,,,,True,,,,,
302,1610612744,Mookie Blaylock,Mookie Blaylock,302,GSW,24687.0,411.0,-25.0,771.0,762.0,218.0,123.0,1533.0,7.0,16.0,48.0,25.0,71.0,89,769.0,16.0,20.0,29.0,35.0,17.0,6.0,15.0,11.0,4.0,27.0,10.0,13.0,0.32,0.32,0.352112676056338,0.44329896907216493,0.4494949494949495,13.621621621621621,0.5555555555555556,0.06920415224913495,0.08033240997229917,0.04854368932038835,0.07216494845360824,0.4948453608247423,0.3333333333333333,0.3404255319148936,0.4375,0.45678195876288663,13.330985915492958,228.0,8.0,16.0,1.0,2.0,1.0,1.0,1.0,4.0,8.0,,,,2.0,8.0,18.0,,1.0,4.0,9.0,12.0,26.0,3.0,3.0,7.0,,1.0,,6.0,6.0,16.0,4.0,11.0,2.0,26.0,34.0,30.0,6.0,,,18.0,8.0,4.0,,66.0,12.0,78.0,8.0,4.0,24.0,12.0,30.0,168.0,1.0,5.0,,9.0,,6.0,1.0,11.0,8.0,12.0,3.0,,2.0,9.0,,1.0,6.0,1.0,,,1.0,,2.0,2.0,,2.0,2.0,1.0,26.0,228.0,,0.8333333333333334,0.46153846153846156,,0.36363636363636365,0.46153846153846156,0.42857142857142855,0.375,0.375,0.4444444444444444,0.375,0.4482758620689655,0.26804123711340205,,0.056338028169014086,0.0625,0.2857142857142857,0.020833333333333332,,,,0.015479876160990712,0.125,0.017857142857142856,0.0158311345646438,0.047619047619047616,0.010101010101010102,,0.02564102564102564,,0.04225352112676056,0.10434782608695652,0.125,0.125,0.01818181818181818,0.5,0.16494845360824742,0.5,0.5333333333333333,0.125,0.14285714285714285,0.2,,0.08247422680412371,0.5,0.5,1.0,0.18556701030927836,0.4444444444444444,0.4444444444444444,0.75,0.25,0.5,,,,,0.125,,,0.037037037037037035,1.0,0.07407407407407407,,0.3333333333333333,0.4444444444444444,0.4329896907216495,0.4444444444444444,0.39418333333333333,0.4398222222222222,0.010309278350515464,0.014084507042253521,,0.06741573033707865,0.29213483146067415,24.52692307692308,0.29571984435797666,,,,,,1.0,True,,,,,
