EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Travels,BlockedAtRim,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Clear Path Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,on,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1601,1610612762,Rusty LaRue,Rusty LaRue,1601,UTA,11261.0,188,-36,343,349,176,146,56,692,5,14,2.0,8.0,2.0,4.0,12.0,34.0,6.0,18.0,2.0,3.0,12.0,19,52,6.0,18.0,10.0,66,379,2.0,4.0,2.0,2.0,6.0,10.0,27,3.0,12.0,10.0,39.0,24,14.0,9.0,9.0,1.0,17.0,6.0,3.0,26.0,6.0,32,4.0,2.0,8.0,6.0,12.0,70,1.0,2.0,3.0,6,9,3.0,12,7.0,3.0,4.0,9,1.0,7.0,4,2.0,13,2.0,10,9.0,20.0,1.0,3.0,11,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,4.0,39.0,176,2.0,0.631578947368421,0.631578947368421,0.5,0.3333333333333333,0.25,0.35294117647058826,0.36538461538461536,0.5,0.37037037037037035,0.4,0.3333333333333333,0.3717948717948718,0.44,0.42857142857142855,0.4431818181818182,0.2571428571428571,0.057692307692307696,0.07142857142857142,0.058823529411764705,21.5158924205379,0.6923076923076923,0.043478260869565216,0.014492753623188406,0.1,0.043478260869565216,0.05357142857142857,0.018633540372670808,0.0273972602739726,0.05,0.0425531914893617,0.08,0.125,1.0,0.2,0.35714285714285715,0.38461538461538464,0.8,0.05714285714285714,0.5,0.5,0.4857142857142857,0.35294117647058826,0.375,0.6666666666666666,0.2571428571428571,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.20512820512820512,0.25,0.3076923076923077,0.25,0.45714285714285713,0.35294117647058826,0.456763768115942,0.4071625,0.4497671052631579,0.041666666666666664,0.05555555555555555,0.09090909090909091,0.5909090909090909,13.053846153846154,26.716666666666665,0.5131195335276968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,6837.0,114,26,227,222,75,88,26,449,10,11,5.0,5.0,3.0,5.0,1.0,15.0,1.0,4.0,,,2.0,14,31,2.0,6.0,4.0,38,206,1.0,2.0,,,2.0,6.0,11,,3.0,1.0,13.0,20,8.0,3.0,3.0,,4.0,1.0,1.0,7.0,1.0,8,,1.0,4.0,,3.0,17,,,3.0,8,11,,11,7.0,7.0,,2,,2.0,6,,8,,3,2.0,19.0,2.0,4.0,5,1.0,3.0,,2.0,,,1.0,,2.0,2.0,13.0,75,4.0,0.7142857142857143,0.7142857142857143,0.5,0.3333333333333333,,0.3333333333333333,0.45161290322580644,0.5,0.5454545454545454,0.4594594594594595,0.5,0.42857142857142855,0.48717948717948717,0.5,0.4642857142857143,0.16216216216216217,0.03225806451612903,,,18.43137254901961,0.25,0.10526315789473684,,0.11538461538461539,,0.10784313725490197,,,,0.1,0.10256410256410256,0.1,1.0,0.2972972972972973,0.9090909090909091,0.9090909090909091,0.8,0.13513513513513514,0.6,0.75,0.40540540540540543,0.06666666666666667,0.06666666666666667,1.0,0.10810810810810811,0.25,0.25,,,0.35714285714285715,1.0,0.14285714285714285,,0.4594594594594595,0.25,0.5022388888888889,0.6686,0.5093961538461539,0.07692307692307693,0.09090909090909091,0.05263157894736842,0.34210526315789475,10.564516129032258,26.433333333333334,0.3303964757709251,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2,0.11764705882352941,0.16666666666666666,0.3333333333333333,0.05405405405405406,0.5,0.5,1.0,0.5,1.0,1.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,50474.0,841,103,1587,1573,461,288,207,3160,99,162,32.0,48.0,6.0,27.0,11.0,34.0,6.0,24.0,4.0,1.0,6.0,116,223,6.0,31.0,101.0,351,1573,15.0,32.0,4.0,26.0,59.0,35.0,64,1.0,8.0,42.0,115.0,166,66.0,18.0,,,24.0,6.0,25.0,34.0,4.0,38,4.0,,13.0,1.0,20.0,80,4.0,44.0,17.0,62,84,50.0,134,49.0,29.0,20.0,23,3.0,15.0,19,8.0,42,5.0,10,25.0,55.0,4.0,3.0,123,6.0,51.0,12.0,67.0,,,11.0,23.0,67.0,37.0,115.0,461,7.0,0.7155172413793104,0.7685185185185185,1.0,0.1935483870967742,0.125,0.1935483870967742,0.5201793721973094,0.46875,0.546875,0.4921259842519685,0.4583333333333333,0.5069444444444444,0.5625,0.5784313725490197,0.5867346938775511,0.1220472440944882,0.11210762331838565,0.12962962962962962,,19.300164024056862,0.5476190476190477,0.11051693404634581,0.0694006309148265,0.13178294573643412,0.043478260869565216,0.1144927536231884,0.06611570247933884,0.07342657342657342,0.02666666666666667,0.12121212121212122,0.12608695652173912,0.1414141414141414,0.5522388059701493,0.6377952755905512,0.6111111111111112,0.7021276595744681,0.696969696969697,0.1062992125984252,0.2222222222222222,0.2608695652173913,0.13385826771653545,0.3235294117647059,0.3235294117647059,0.9090909090909091,0.09448818897637795,0.25,0.25,1.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.7598425196850394,0.25,0.5567694444444443,0.543725,0.5490757142857143,0.17333333333333334,0.19029850746268656,0.16809116809116809,0.32763532763532766,3.8775784753363234,25.451612903225804,0.2904851921865154,14.0,28.0,,7.0,2.0,4.0,33.0,,0.14814814814814814,0.0783132530120482,0.1,0.6666666666666666,0.027559055118110236,,,,0.7777777777777778,0.5,0.2857142857142857,0.027777777777777776,1.0,1.0,16.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,0.25,0.1724137931034483,0.04,0.0684931506849315,0.06201550387596899,0.11764705882352941,0.02857142857142857,0.25,1.0,0.03125,,,,,,,,,,,True,,,,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,27541.0,459,-44,855,867,224,144,113,1722,23,41,5.0,10.0,4.0,18.0,33.0,82.0,,2.0,,,1.0,60,141,,3.0,8.0,128,906,12.0,26.0,,4.0,28.0,15.0,37,,1.0,5.0,35.0,92,28.0,,,1.0,1.0,,8.0,37.0,2.0,39,2.0,,13.0,4.0,20.0,80,2.0,14.0,8.0,28,36,16.0,52,7.0,4.0,3.0,16,3.0,10.0,13,6.0,29,6.0,9,17.0,33.0,,5.0,14,,3.0,4.0,11.0,1.0,,3.0,2.0,12.0,7.0,35.0,224,3.0,0.7666666666666667,0.8070175438596491,,,,,0.425531914893617,0.46153846153846156,0.40540540540540543,0.4166666666666667,0.46153846153846156,0.39473684210526316,0.423841059602649,0.4827586206896552,0.4069767441860465,0.020833333333333332,0.05673758865248227,0.12195121951219512,0.012195121951219513,18.20020222446916,0.5517241379310345,0.09210526315789473,0.03825136612021858,0.10256410256410256,0.05555555555555555,0.09424083769633508,0.03980099502487562,0.0273224043715847,0.041666666666666664,0.07894736842105263,0.12408759124087591,0.109375,0.5833333333333334,0.2847222222222222,0.5609756097560976,0.6388888888888888,0.782608695652174,0.125,0.2222222222222222,0.25,0.5694444444444444,0.4024390243902439,0.4074074074074074,0.7878787878787878,0.013888888888888888,,,,,0.2631578947368421,0.5,0.02631578947368421,,0.3055555555555556,,0.461875874125874,0.4679304347826086,0.44628648648648656,0.02040816326530612,0.020833333333333332,0.21875,0.2734375,11.959574468085107,34.1,0.26198830409356727,6.0,10.0,,1.0,,,6.0,,0.1111111111111111,0.054945054945054944,0.07142857142857142,0.5,0.006944444444444444,,,,0.38461538461538464,0.6,0.5,,,,6.0,,,3.0,2.0,,,1.0,,,,0.057692307692307696,0.0379746835443038,0.08333333333333333,0.04054054054054054,,,,1.0,,,,,,,,,,True,,,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,86684.0,1445,44,2710,2711,764,543,384,5421,102,189,21.0,45.0,22.0,76.0,34.0,77.0,,1.0,,,1.0,158,342,,1.0,134.0,450,2760,49.0,83.0,,21.0,119.0,31.0,77,,1.0,55.0,117.0,204,112.0,,,,1.0,,61.0,46.0,12.0,58,10.0,2.0,22.0,4.0,20.0,128,13.0,121.0,32.0,118,158,138.0,296,29.0,18.0,11.0,29,1.0,18.0,27,11.0,56,5.0,12,104.0,234.0,37.0,8.0,181,9.0,70.0,25.0,22.0,,,1.0,9.0,22.0,11.0,117.0,764,25.0,0.6455696202531646,0.8095238095238095,,,,,0.4619883040935672,0.5903614457831325,0.4025974025974026,0.4606413994169096,0.5903614457831325,0.3974358974358974,0.5244755244755245,0.6134020618556701,0.5176991150442478,0.0029154518950437317,0.1783625730994152,0.23809523809523808,,15.352959797404242,0.5178571428571429,0.122533748701973,0.10755555555555556,0.13559322033898305,0.08387096774193549,0.12510425354462051,0.1046875,0.075,0.07258064516129033,0.12790697674418605,0.1048951048951049,0.12222222222222222,0.5,0.5510204081632653,0.5396825396825397,0.7083333333333334,0.5882352941176471,0.22157434402332363,0.2894736842105263,0.36666666666666664,0.22448979591836735,0.44155844155844154,0.44155844155844154,0.8235294117647058,0.0029154518950437317,,,,,0.5769230769230769,0.4666666666666667,0.01282051282051282,,0.5539358600583091,,0.4884473760932944,0.532732911392405,0.48393525641025636,0.17326732673267325,0.17369727047146402,0.2644444444444444,0.26,5.73888888888889,26.2,0.2819188191881919,44.0,71.0,,,,6.0,12.0,8.0,0.21052631578947367,0.14492753623188406,0.17857142857142858,0.6363636363636364,,,,,0.8554216867469879,0.6197183098591549,0.18181818181818182,,,,64.0,4.0,8.0,8.0,6.0,,3.0,6.0,,0.13114754098360656,0.047058823529411764,0.16062176165803108,0.091324200913242,0.12903225806451613,0.06451612903225806,,,,,,,,,,,,,,True,,,,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,75571.0,1260,72,2352,2348,633,401,337,4700,78,139,28.0,42.0,35.0,98.0,125.0,331.0,3.0,10.0,3.0,2.0,2.0,238,568,3.0,10.0,164.0,649,2370,27.0,60.0,3.0,15.0,72.0,64.0,131,2.0,2.0,77.0,211.0,380,96.0,6.0,3.0,,10.0,3.0,32.0,138.0,10.0,148,8.0,2.0,80.0,7.0,51.0,306,9.0,45.0,28.0,155,210,57.0,267,68.0,28.0,40.0,73,15.0,61.0,36,12.0,109,7.0,36,40.0,85.0,2.0,11.0,212,9.0,86.0,22.0,29.0,1.0,1.0,1.0,10.0,30.0,20.0,211.0,633,6.0,0.7983193277310925,0.8296943231441049,0.6666666666666666,0.3,1.0,0.3,0.41901408450704225,0.45,0.48854961832061067,0.4195501730103806,0.4523809523809524,0.5037593984962406,0.4771048744460857,0.4864864864864865,0.5833333333333334,0.01730103806228374,0.056338028169014086,0.12949640287769784,0.015105740181268883,28.633879781420767,0.6697247706422018,0.18235294117647058,0.045454545454545456,0.13930348258706468,0.07317073170731707,0.17411988582302568,0.04851752021563342,0.036016949152542374,0.061224489795918366,0.14601769911504425,0.18157894736842106,0.1390728476821192,0.6666666666666666,0.24048442906574394,0.5611510791366906,0.6446280991735537,0.7948717948717948,0.1695501730103806,0.35714285714285715,0.39325842696629215,0.5726643598615917,0.3776435045317221,0.3834355828220859,0.84,0.01730103806228374,0.3,0.3,0.6666666666666666,0.047619047619047616,0.3157894736842105,0.6666666666666666,0.015037593984962405,1.0,0.2577854671280277,0.3,0.4492389948006933,0.45731754385964907,0.45782180451127824,0.13129770992366413,0.13333333333333333,0.11093990755007704,0.325115562403698,12.192077464788735,26.22,0.26913265306122447,12.0,22.0,,,,2.0,18.0,3.0,0.09183673469387756,0.21721311475409835,0.14,0.6571428571428571,,,,,0.3492063492063492,0.5454545454545454,0.25,,1.0,1.0,18.0,3.0,27.0,16.0,4.0,,,1.0,0.3333333333333333,0.5625,0.04225352112676056,0.07339449541284404,0.020942408376963352,0.12,0.05263157894736842,0.3333333333333333,1.0,,,4.0,,,,,,,,,True,,,,,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,11205.0,187,-12,350,354,158,146,53,704,13,26,6.0,8.0,1.0,4.0,7.0,13.0,7.0,17.0,3.0,3.0,6.0,21,43,7.0,17.0,8.0,71,378,7.0,10.0,3.0,2.0,22.0,10.0,17,3.0,6.0,6.0,35.0,26,16.0,18.0,3.0,,17.0,7.0,5.0,9.0,3.0,12,2.0,1.0,5.0,,4.0,27,5.0,9.0,2.0,14,22,14.0,36,7.0,6.0,1.0,2,3.0,2.0,7,,9,2.0,2,10.0,19.0,1.0,,11,1.0,5.0,1.0,1.0,,,,,1.0,1.0,35.0,158,5.0,0.6190476190476191,0.7647058823529411,0.8571428571428571,0.4117647058823529,0.5,0.4117647058823529,0.4883720930232558,0.7,0.5882352941176471,0.525,0.7692307692307693,0.6304347826086957,0.5461538461538461,0.7857142857142857,0.6730769230769231,0.2833333333333333,0.11627906976744186,0.15384615384615385,,18.092909535452325,0.2222222222222222,0.11475409836065574,0.07086614173228346,0.06451612903225806,0.15151515151515152,0.10457516339869281,0.0875,0.08928571428571429,0.13793103448275862,,0.14285714285714285,0.08,1.0,0.43333333333333335,0.5,0.5909090909090909,0.5384615384615384,0.06666666666666667,0.25,0.3333333333333333,0.21666666666666667,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.2833333333333333,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.23076923076923078,0.34782608695652173,0.75,0.2608695652173913,0.5,0.7166666666666667,0.4117647058823529,0.5172599999999999,0.5473388888888889,0.49704999999999994,0.078125,0.10638297872340426,0.30985915492957744,0.49295774647887325,6.518604651162792,24.95294117647059,0.4514285714285714,6.0,9.0,,,,2.0,1.0,,0.25,0.15384615384615385,,,,,,,0.6923076923076923,0.6666666666666666,0.3333333333333333,,2.0,2.0,8.0,,6.0,1.0,,,,,0.6666666666666666,0.4,,0.022727272727272728,0.1111111111111111,0.25,0.037037037037037035,0.6666666666666666,1.0,,,,,,,,,,,,True,,,,,
317,1610612762,John Starks,John Starks,317,UTA,12441.0,207,-24,396,403,216,194,59,799,9,17,3.0,8.0,1.0,4.0,9.0,20.0,3.0,16.0,1.0,1.0,12.0,19,41,6.0,24.0,4.0,60,427,3.0,4.0,3.0,,9.0,10.0,19,4.0,17.0,3.0,35.0,32,6.0,15.0,3.0,,16.0,3.0,2.0,17.0,,17,,,12.0,1.0,4.0,34,,2.0,,9,10,3.0,13,9.0,3.0,6.0,5,,4.0,6,1.0,11,1.0,3,11.0,37.0,,4.0,7,1.0,2.0,2.0,,,,,,,,35.0,216,9.0,0.8421052631578947,0.8888888888888888,0.8333333333333334,0.25,0.23529411764705882,0.25,0.4634146341463415,0.75,0.5263157894736842,0.4307692307692308,0.6428571428571429,0.4444444444444444,0.4411764705882353,0.6428571428571429,0.4605263157894737,0.36923076923076925,0.04878048780487805,0.058823529411764705,0.05,16.952789699570815,0.45454545454545453,0.06382978723404255,0.01282051282051282,,,0.04891304347826087,0.0106951871657754,0.015625,,0.047619047619047616,0.11538461538461539,,,0.26153846153846155,0.5294117647058824,0.5625,0.6666666666666666,0.06153846153846154,0.25,0.25,0.3076923076923077,0.45,0.47368421052631576,1.0,0.24615384615384617,0.1875,0.1875,0.6666666666666666,0.14285714285714285,0.2222222222222222,0.375,0.3333333333333333,0.08333333333333333,0.6307692307692307,0.1875,0.49945468749999994,0.5661166666666667,0.5141885714285714,0.030303030303030304,0.047619047619047616,0.15,0.5833333333333334,10.202439024390245,25.499999999999996,0.5454545454545454,2.0,3.0,3.0,8.0,5.0,,,2.0,,0.02127659574468085,,1.0,0.12307692307692308,0.375,0.375,1.0,0.42857142857142855,0.6666666666666666,,0.1388888888888889,,1.0,2.0,1.0,1.0,,1.0,,,,0.3333333333333333,0.07142857142857142,0.05,0.015625,,,,,,,,,1.0,2.0,3.0,1.0,0.2857142857142857,0.5,1.0,0.6,True,,,,,
923,1610612762,Donyell Marshall,Donyell Marshall,923,UTA,30843.0,514,-76,962,976,193,171,144,1938,57,102,7.0,19.0,9.0,28.0,11.0,33.0,3.0,6.0,1.0,2.0,4.0,77,163,5.0,14.0,39.0,208,1015,20.0,38.0,3.0,4.0,44.0,9.0,27,3.0,5.0,17.0,44.0,114,40.0,15.0,,,6.0,3.0,19.0,28.0,3.0,31,3.0,,14.0,6.0,8.0,65,4.0,34.0,14.0,63,82,38.0,120,12.0,10.0,2.0,22,3.0,18.0,16,4.0,38,6.0,8,25.0,36.0,1.0,4.0,56,4.0,27.0,3.0,18.0,,,2.0,6.0,18.0,7.0,44.0,193,1.0,0.7402597402597403,0.8507462686567164,1.0,0.35714285714285715,0.6,0.35714285714285715,0.4723926380368098,0.5263157894736842,0.3333333333333333,0.4774011299435028,0.4878048780487805,0.421875,0.5123152709359606,0.5116279069767442,0.5238095238095238,0.07909604519774012,0.1165644171779141,0.1568627450980392,0.030303030303030304,21.34632418069088,0.5789473684210527,0.18694362017804153,0.08076009501187649,0.1414141414141414,0.08888888888888889,0.17660550458715596,0.0815450643776824,0.10050251256281408,0.058823529411764705,0.16049382716049382,0.19254658385093168,0.12658227848101267,0.3888888888888889,0.576271186440678,0.5588235294117647,0.6627906976744186,0.7543859649122807,0.15819209039548024,0.32142857142857145,0.34615384615384615,0.1864406779661017,0.3333333333333333,0.34375,0.8181818181818182,0.03389830508474576,0.5,0.5,1.0,0.024390243902439025,0.59375,0.3684210526315789,0.125,0.5,0.655367231638418,0.5,0.5278997175141242,0.5437402777777778,0.5482515625,0.135,0.14516129032258066,0.21153846153846154,0.21153846153846154,5.475460122699387,23.999999999999996,0.20062370062370063,16.0,29.0,2.0,8.0,1.0,1.0,10.0,1.0,0.07142857142857142,0.2,0.2,0.5555555555555556,0.04519774011299435,0.25,0.25,1.0,0.7073170731707317,0.5517241379310345,0.25,0.03125,,,20.0,,5.0,4.0,4.0,,2.0,2.0,,0.25,,0.08053691275167785,0.0273972602739726,0.18181818181818182,0.05263157894736842,,,,,,,2.0,1.0,,0.04878048780487805,,,1.0,True,,,,,
935,1610612762,Bryon Russell,Bryon Russell,935,UTA,46343.0,772,82,1435,1428,375,201,217,2863,28,59,2.0,9.0,4.0,23.0,26.0,76.0,22.0,62.0,10.0,9.0,20.0,58,158,32.0,81.0,53.0,265,1439,8.0,19.0,12.0,6.0,31.0,6.0,27,9.0,22.0,34.0,73.0,96,20.0,87.0,9.0,,62.0,22.0,15.0,50.0,6.0,56,6.0,,18.0,9.0,23.0,118,,33.0,13.0,68,82,34.0,116,24.0,13.0,11.0,14,6.0,9.0,22,5.0,36,4.0,7,26.0,68.0,2.0,7.0,66,3.0,13.0,20.0,11.0,1.0,1.0,2.0,3.0,12.0,11.0,73.0,375,4.0,0.8275862068965517,0.8888888888888888,0.90625,0.3950617283950617,0.4090909090909091,0.3950617283950617,0.3670886075949367,0.42105263157894735,0.2222222222222222,0.4435146443514644,0.4032258064516129,0.3979591836734694,0.49074074074074076,0.45588235294117646,0.5447761194029851,0.3389121338912134,0.0949367088607595,0.2033898305084746,0.013157894736842105,18.058022498519833,0.3888888888888889,0.13385826771653545,0.054187192118226604,0.11818181818181818,,0.13106796116504854,0.047075606276747506,0.05185185185185185,,0.08633093525179857,0.1752136752136752,0.12987012987012986,0.9166666666666666,0.24686192468619247,0.4745762711864407,0.5957446808510638,0.75,0.09623430962343096,0.17391304347826086,0.19047619047619047,0.3179916317991632,0.34210526315789475,0.3466666666666667,0.9615384615384616,0.2594142259414226,0.3548387096774194,0.3548387096774194,0.8636363636363636,0.3225806451612903,0.1836734693877551,0.2222222222222222,0.40816326530612246,0.45,0.5857740585774058,0.3548387096774194,0.5076364016736401,0.5478189655172414,0.5160510204081632,0.056,0.07738095238095238,0.1169811320754717,0.27547169811320754,10.439240506329115,24.538271604938277,0.2613240418118467,5.0,12.0,10.0,19.0,2.0,1.0,6.0,,0.08695652173913043,0.1111111111111111,0.09090909090909091,0.5,0.0794979079497908,0.5263157894736842,0.5263157894736842,1.0,0.3870967741935484,0.4166666666666667,0.2,0.04081632653061224,2.0,3.0,8.0,1.0,1.0,7.0,3.0,1.0,,,0.25,0.03571428571428571,0.02631578947368421,0.05726872246696035,0.05357142857142857,,0.05263157894736842,0.2,1.0,0.012195121951219513,,,1.0,2.0,,1.0,0.06451612903225806,0.5,1.0,,True,,,,,
