EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PtsUnassisted3s,PtsPutbacks,FTOffRebounds,FTDefRebounds,Travels,Offensive Fouls,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Corner3Assists,3SecondViolations,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,on,BlockedCorner3,Corner3PctBlocked
680,1610612762,John Amaechi,John Amaechi,680,UTA,4145.0,69.0,6.0,133.0,132.0,64.0,64.0,30.0,265.0,5.0,12.0,,3.0,2.0,5.0,8.0,2.0,6.0,,,,,,,,10.0,26.0,,,11.0,31.0,121.0,1.0,6.0,,,4.0,6.0,4.0,10.0,,,8.0,16.0,12.0,8.0,,,,6.0,6.0,,6.0,,4.0,,2.0,12.0,4.0,7.0,1.0,8.0,10.0,12.0,22.0,1.0,,,,4.0,,3.0,2.0,,1.0,6.0,2.0,3.0,,3.0,,18,2.0,,6.0,4.0,,,,,16.0,64.0,,0.6,0.6,,,,,,0.38461538461538464,0.16666666666666666,0.4,0.38461538461538464,0.16666666666666666,0.4,0.45588235294117646,0.3333333333333333,0.5333333333333333,,0.23076923076923078,0.3333333333333333,,23.668639053254438,0.6666666666666666,0.13333333333333333,0.12280701754385964,0.1,0.3076923076923077,0.12857142857142856,0.15714285714285714,0.13043478260869565,,0.16,0.125,0.6,0.13043478260869565,0.1875,0.09523809523809523,0.1111111111111111,0.1111111111111111,,0.46153846153846156,0.4166666666666667,0.625,0.4,0.3076923076923077,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5,,,,,,0.5,0.4,,,0.46153846153846156,,0.44025769230769224,0.40404,0.43202000000000007,0.2,0.2,0.1935483870967742,0.5161290322580645,7.115384615384615,,0.48120300751879697,3.0,,,,,,1.0,1.0,,2.0,,,,,,0.25,0.125,0.14285714285714285,,0.375,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,979.0,16.0,-17.0,31.0,32.0,27.0,29.0,4.0,63.0,,1.0,,,,1.0,3.0,1.0,2.0,,,,,,,,2.0,6.0,,,3.0,7.0,46.0,,,,,1.0,1.0,2.0,5.0,,,3.0,7.0,4.0,,,,,1.0,2.0,,2.0,,1.0,,1.0,4.0,,1.0,,1.0,2.0,1.0,3.0,,,,,,1.0,,1.0,,,1.0,,1.0,2.0,3.0,,5,1.0,,1.0,2.0,,,,,7.0,27.0,1.0,1.0,1.0,,,,,,0.3333333333333333,,0.4,0.3333333333333333,,0.4,0.4375,0.5,0.5,,0.16666666666666666,1.0,,23.684210526315788,,0.07142857142857142,0.06666666666666667,,,0.07142857142857142,0.058823529411764705,,,0.125,,,,0.25,,,,,0.16666666666666666,,,,0.5,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,0.2,,,,0.16666666666666666,,0.4131833333333334,,0.41556,0.16666666666666666,0.16666666666666666,0.14285714285714285,1.0,10.0,,0.8709677419354839,1.0,,,,,,,1.0,,,,,,,,,0.25,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
180,1610612762,John Crotty,John Crotty,180,UTA,19838.0,331.0,40.0,606.0,608.0,216.0,198.0,95.0,1214.0,9.0,22.0,,,1.0,7.0,5.0,20.0,35.0,,14.0,28.0,2.0,4.0,5.0,7.0,32.0,62.0,14.0,28.0,19.0,125.0,607.0,1.0,3.0,2.0,4.0,5.0,13.0,8.0,18.0,5.0,7.0,11.0,42.0,40.0,24.0,33.0,28.0,14.0,3.0,42.0,14.0,56.0,10.0,15.0,8.0,19.0,126.0,1.0,3.0,3.0,24.0,27.0,5.0,32.0,1.0,10.0,6.0,4.0,18.0,4.0,13.0,9.0,2.0,5.0,27.0,1.0,5.0,7.0,31.0,2.0,22,2.0,2.0,6.0,5.0,,,,,42.0,216.0,4.0,0.625,0.625,0.7857142857142857,0.5,0.5,0.7142857142857143,0.5,0.5161290322580645,0.3333333333333333,0.4444444444444444,0.5888888888888889,0.5714285714285714,0.62,0.6262626262626263,0.65,0.6774193548387096,0.3111111111111111,0.04838709677419355,0.13636363636363635,,17.475728155339805,0.6666666666666666,0.09795918367346938,0.013392857142857142,0.06382978723404255,0.017857142857142856,0.09246575342465753,0.014285714285714285,0.011235955056179775,0.01818181818181818,0.0125,0.024390243902439025,,0.06779661016949153,0.09195402298850575,0.12121212121212122,,0.025,,0.24444444444444444,0.4090909090909091,0.47368421052631576,0.2222222222222222,0.05555555555555555,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.85,,0.3111111111111111,0.5,0.5,0.7857142857142857,,,,0.5714285714285714,0.5,1.0,0.28,0.14285714285714285,0.28,0.7142857142857143,0.5555555555555556,0.5,0.5060488888888889,0.5196642857142857,0.519428,0.06382978723404255,0.09090909090909091,0.104,0.336,11.970967741935484,24.778571428571432,0.3564356435643564,3.0,,,,9.0,,1.0,,,3.0,,,,,,,,0.045454545454545456,0.25,0.6,0.6,0.3333333333333333,,,,,,4.0,,,,,,,,,,,,,,,,True,,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,13546.0,226.0,-18.0,422.0,421.0,83.0,48.0,66.0,843.0,15.0,19.0,2.0,2.0,1.0,2.0,13.0,11.0,31.0,3.0,,4.0,,,,2.0,31.0,63.0,1.0,7.0,8.0,73.0,461.0,3.0,6.0,,,2.0,8.0,6.0,11.0,,4.0,4.0,16.0,50.0,12.0,3.0,4.0,,,13.0,,13.0,,7.0,1.0,5.0,26.0,,6.0,,11.0,11.0,6.0,17.0,2.0,12.0,9.0,3.0,6.0,2.0,2.0,7.0,,4.0,13.0,1.0,2.0,18.0,36.0,,12,2.0,,6.0,1.0,1.0,1.0,1.0,1.0,16.0,83.0,1.0,0.8064516129032258,0.8620689655172413,1.0,0.14285714285714285,,,0.14285714285714285,0.49206349206349204,0.5,0.5454545454545454,0.4642857142857143,0.5,0.4,0.4866666666666667,0.5714285714285714,0.47058823529411764,0.1,,,,17.322834645669293,0.46153846153846156,0.06432748538011696,0.033707865168539325,,,0.05472636815920398,0.03125,0.03225806451612903,0.04081632653061224,0.029850746268656716,,,0.07894736842105263,0.03508771929824561,0.07894736842105263,,0.05263157894736842,1.0,0.2714285714285714,0.7894736842105263,0.7894736842105263,0.8,0.18571428571428572,0.44285714285714284,0.3548387096774194,0.3548387096774194,0.8181818181818182,0.04285714285714286,0.05714285714285714,,,,0.3333333333333333,1.0,,,,,0.13333333333333333,0.5,0.13333333333333333,,0.37142857142857144,,0.48136357142857156,0.45858333333333334,0.4449066666666667,0.08108108108108109,0.08955223880597014,0.1095890410958904,0.2191780821917808,11.477777777777776,24.414285714285715,0.1966824644549763,5.0,1.0,,2.0,,4.0,,,,2.0,,,,,,,,,,0.38461538461538464,0.38461538461538464,0.8,0.3333333333333333,0.3333333333333333,1.0,,0.13333333333333333,,1.0,,,,,,,,,,,,,,1.0,True,,
1601,1610612762,Rusty LaRue,Rusty LaRue,1601,UTA,22217.0,370.0,-90.0,707.0,714.0,329.0,328.0,110.0,1421.0,7.0,24.0,,1.0,3.0,14.0,11.0,27.0,59.0,3.0,13.0,34.0,1.0,4.0,5.0,19.0,39.0,94.0,13.0,37.0,23.0,140.0,785.0,6.0,9.0,1.0,4.0,2.0,17.0,20.0,47.0,5.0,19.0,19.0,74.0,44.0,34.0,27.0,33.0,13.0,6.0,35.0,11.0,46.0,8.0,13.0,6.0,16.0,103.0,1.0,3.0,8.0,20.0,28.0,4.0,32.0,,12.0,8.0,4.0,24.0,1.0,18.0,5.0,,6.0,29.0,3.0,13.0,18.0,38.0,1.0,26,2.0,2.0,6.0,7.0,4.0,3.0,5.0,5.0,74.0,329.0,5.0,0.5641025641025641,0.5641025641025641,0.6923076923076923,0.35135135135135137,0.25,0.2631578947368421,0.3611111111111111,0.4148936170212766,0.6666666666666666,0.425531914893617,0.44656488549618323,0.5769230769230769,0.4166666666666667,0.4859154929577465,0.6071428571428571,0.4868421052631579,0.2824427480916031,0.06382978723404255,0.16666666666666666,0.03389830508474576,20.528211284513805,0.8275862068965517,0.08130081300813008,0.010638297872340425,0.10810810810810811,0.017241379310344827,0.0875,0.011764705882352941,,,0.025423728813559324,0.022727272727272728,,0.07692307692307693,0.02857142857142857,0.12244897959183673,0.13333333333333333,,1.0,0.183206106870229,0.2916666666666667,0.35,0.7142857142857143,0.08396946564885496,0.45038167938931295,0.4576271186440678,0.47368421052631576,0.5925925925925926,0.022900763358778626,0.2595419847328244,0.38235294117647056,0.38235294117647056,0.6923076923076923,0.07692307692307693,,,0.3076923076923077,0.25,1.0,0.21212121212121213,0.21428571428571427,0.2878787878787879,0.2631578947368421,0.46564885496183206,0.3939393939393939,0.4659726923076925,0.40053125,0.4579676923076923,0.044444444444444446,0.061224489795918366,0.12142857142857143,0.5285714285714286,12.92978723404255,25.391891891891895,0.46534653465346537,5.0,,,,12.0,,,,,3.0,1.0,1.0,,1.0,,,,,,0.45454545454545453,0.45454545454545453,0.2,,,,,,3.0,,,,,,,,,,,,,,1.0,,False,,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,15714.0,262.0,-8.0,514.0,514.0,199.0,215.0,57.0,1028.0,15.0,20.0,2.0,2.0,6.0,8.0,9.0,11.0,33.0,5.0,1.0,6.0,,,,2.0,30.0,62.0,2.0,11.0,5.0,71.0,523.0,2.0,4.0,,,,4.0,11.0,19.0,,3.0,2.0,24.0,46.0,14.0,3.0,6.0,1.0,5.0,17.0,6.0,23.0,4.0,7.0,3.0,7.0,52.0,1.0,3.0,6.0,15.0,22.0,4.0,26.0,,11.0,10.0,1.0,5.0,2.0,5.0,14.0,1.0,,19.0,1.0,7.0,15.0,53.0,3.0,8,,,3.0,1.0,8.0,2.0,8.0,5.0,24.0,199.0,11.0,0.7666666666666667,0.7666666666666667,0.5,0.18181818181818182,,,0.18181818181818182,0.4838709677419355,0.5,0.5789473684210527,0.4520547945205479,0.5,0.5,0.461038961038961,0.5,0.5217391304347826,0.1506849315068493,0.08064516129032258,0.1,,16.666666666666668,0.2631578947368421,0.08379888268156424,0.015957446808510637,0.09523809523809523,0.04,0.08677685950413223,0.018779342723004695,,0.02127659574468085,0.023809523809523808,0.05555555555555555,,0.10869565217391304,0.06,0.08433734939759036,0.1111111111111111,,0.625,0.273972602739726,0.75,0.8333333333333334,0.8,0.1232876712328767,0.4520547945205479,0.3333333333333333,0.3333333333333333,0.8181818181818182,0.0684931506849315,0.0821917808219178,0.16666666666666666,0.16666666666666666,,0.5,1.0,1.0,,,,0.36363636363636365,0.75,0.09090909090909091,,0.4246575342465753,0.16666666666666666,0.4801673611111112,0.605,0.4971404761904762,0.039473684210526314,0.046153846153846156,0.056338028169014086,0.3380281690140845,11.637096774193546,26.372727272727275,0.38715953307393,4.0,1.0,,1.0,3.0,,,1.0,1.0,9.0,,,2.0,4.0,,0.3333333333333333,0.06666666666666667,,0.05555555555555555,0.4444444444444444,0.6666666666666666,0.5,0.2,0.2,1.0,,0.045454545454545456,2.0,,,,,,,,3.0,,,,,,,,False,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,98515.0,1642.0,182.0,3141.0,3150.0,1200.0,1088.0,435.0,6291.0,163.0,283.0,33.0,63.0,68.0,114.0,50.0,19.0,65.0,15.0,12.0,54.0,1.0,5.0,3.0,22.0,191.0,398.0,14.0,69.0,211.0,635.0,3180.0,34.0,72.0,1.0,7.0,49.0,120.0,78.0,149.0,4.0,27.0,96.0,264.0,264.0,118.0,39.0,53.0,12.0,52.0,61.0,8.0,69.0,5.0,24.0,4.0,33.0,146.0,20.0,90.0,35.0,125.0,185.0,115.0,300.0,14.0,91.0,57.0,34.0,43.0,9.0,27.0,37.0,8.0,16.0,80.0,9.0,21.0,49.0,120.0,13.0,277,10.0,,108.0,34.0,121.0,21.0,124.0,70.0,264.0,1200.0,23.0,0.6910994764397905,0.7810650887573964,0.9285714285714286,0.2028985507246377,0.14285714285714285,0.14814814814814814,0.20588235294117646,0.4798994974874372,0.4722222222222222,0.5234899328859061,0.4539614561027837,0.44936708860759494,0.4772727272727273,0.5291666666666667,0.5405405405405406,0.5454545454545454,0.14775160599571735,0.1306532663316583,0.13780918727915195,0.046153846153846156,18.537787513691125,0.5375,0.11904761904761904,0.0760777683854607,0.12195121951219512,0.08368200836820083,0.11967090501121914,0.07735583684950774,0.09029345372460497,0.07024793388429752,0.06626506024096386,0.06914893617021277,0.13725490196078433,0.11148648648648649,0.10377358490566038,0.1353211009174312,0.11737089201877934,0.06796116504854369,0.5645161290322581,0.6059957173447538,0.5759717314487632,0.6680327868852459,0.6625766871165644,0.10706638115631692,0.139186295503212,0.2923076923076923,0.3064516129032258,0.8947368421052632,0.032119914346895075,0.11563169164882227,0.2222222222222222,0.2222222222222222,0.9166666666666666,0.7974683544303798,0.5238095238095238,0.24242424242424243,0.06329113924050633,0.2,1.0,0.6477272727272727,0.5964912280701754,0.125,0.13636363636363635,0.7537473233404711,0.22641509433962265,0.5411177419354837,0.546797794117647,0.5447672413793102,0.19257950530035337,0.21774193548387097,0.1889763779527559,0.415748031496063,4.244974874371859,25.155072463768118,0.38204393505253104,9.0,2.0,2.0,5.0,3.0,44.0,5.0,25.0,5.0,5.0,3.0,2.0,54.0,46.0,5.0,0.2,0.23809523809523808,0.04807692307692308,0.13513513513513514,0.18,0.225,0.7777777777777778,0.13333333333333333,0.13333333333333333,1.0,0.02531645569620253,0.028409090909090908,3.0,2.0,,1.0,,,0.014285714285714285,2.0,1.0,1.0,0.2,,,,1.0,,False,1.0,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,55646.0,927.0,-12.0,1770.0,1784.0,803.0,806.0,265.0,3554.0,67.0,120.0,30.0,48.0,28.0,48.0,28.0,19.0,42.0,10.0,28.0,75.0,4.0,8.0,13.0,35.0,94.0,190.0,35.0,85.0,58.0,351.0,1880.0,33.0,57.0,5.0,9.0,14.0,95.0,40.0,82.0,14.0,39.0,41.0,163.0,118.0,70.0,102.0,75.0,28.0,25.0,43.0,11.0,54.0,9.0,24.0,5.0,14.0,119.0,14.0,64.0,22.0,78.0,120.0,85.0,205.0,5.0,32.0,17.0,15.0,24.0,8.0,19.0,21.0,1.0,5.0,45.0,7.0,22.0,55.0,104.0,5.0,76,11.0,1.0,32.0,11.0,11.0,2.0,11.0,7.0,163.0,803.0,22.0,0.6276595744680851,0.8428571428571429,0.9714285714285714,0.4117647058823529,0.5555555555555556,0.358974358974359,0.4117647058823529,0.49473684210526314,0.5789473684210527,0.4878048780487805,0.5327272727272727,0.6136363636363636,0.5041322314049587,0.5700325732899023,0.6690140845070423,0.5659722222222222,0.3090909090909091,0.13157894736842105,0.15833333333333333,,17.004830917874397,0.5333333333333333,0.13087248322147652,0.09891808346213292,0.11764705882352941,0.08383233532934131,0.1277139208173691,0.09582309582309582,0.11646586345381527,0.09333333333333334,0.0846774193548387,0.08208955223880597,0.09090909090909091,0.09375,0.1497326203208556,0.14056224899598393,0.13333333333333333,0.042735042735042736,0.6363636363636364,0.43636363636363634,0.5583333333333333,0.6633663366336634,0.5671641791044776,0.10181818181818182,0.15272727272727274,0.4523809523809524,0.4523809523809524,0.7894736842105263,0.03636363636363636,0.2727272727272727,0.37333333333333335,0.3783783783783784,0.9642857142857143,0.7272727272727273,0.625,0.2,0.12121212121212122,0.5,1.0,0.39669421487603307,0.5833333333333334,0.2892561983471074,0.37142857142857144,0.7454545454545455,0.37333333333333335,0.5163565454545456,0.5485222222222222,0.5004462809917354,0.10810810810810811,0.15165876777251186,0.2706552706552707,0.46438746438746437,5.280526315789474,24.729411764705887,0.4536723163841808,8.0,7.0,1.0,4.0,3.0,48.0,7.0,20.0,4.0,4.0,,,7.0,2.0,,0.21428571428571427,0.2631578947368421,0.11666666666666667,0.05405405405405406,0.2857142857142857,0.36363636363636365,0.75,0.7,0.7,1.0,0.015151515151515152,0.03305785123966942,2.0,,1.0,,0.011764705882352941,0.013333333333333334,,1.0,,1.0,0.25,1.0,1.0,1.0,,1.0,False,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,141695.0,2362.0,61.0,4507.0,4518.0,1726.0,1527.0,631.0,9025.0,182.0,302.0,31.0,58.0,77.0,122.0,196.0,223.0,567.0,,5.0,17.0,2.0,4.0,3.0,5.0,479.0,1065.0,5.0,17.0,391.0,1364.0,4718.0,63.0,134.0,2.0,4.0,41.0,173.0,162.0,356.0,3.0,5.0,217.0,550.0,754.0,204.0,12.0,17.0,5.0,65.0,237.0,22.0,259.0,18.0,154.0,13.0,70.0,540.0,22.0,86.0,70.0,290.0,423.0,111.0,534.0,26.0,124.0,58.0,66.0,117.0,30.0,101.0,72.0,5.0,16.0,189.0,9.0,74.0,79.0,179.0,7.0,494,29.0,10.0,190.0,64.0,53.0,2.0,54.0,34.0,550.0,1726.0,26.0,0.7870563674321504,0.8303964757709251,0.8,0.29411764705882354,0.5,0.6,0.29411764705882354,0.4497652582159624,0.4701492537313433,0.4550561797752809,0.449630314232902,0.4782608695652174,0.46121883656509693,0.5187308868501529,0.5242424242424243,0.5593047034764826,0.015711645101663587,0.06103286384976526,0.13245033112582782,0.010582010582010581,28.57688634192932,0.6190476190476191,0.19003931847968544,0.0488358886996025,0.1590909090909091,0.07534246575342465,0.18311291963377416,0.05260594252313687,0.07779578606158834,0.027855153203342618,0.035668789808917196,0.06578947368421052,0.109375,0.18048780487804877,0.2087912087912088,0.18305597579425115,0.15454545454545454,0.04896421845574388,0.6296296296296297,0.27911275415896486,0.6026490066225165,0.6946564885496184,0.7692307692307693,0.18114602587800369,0.5240295748613678,0.3932980599647266,0.39750445632798576,0.8430493273542601,,0.015711645101663587,0.29411764705882354,0.29411764705882354,0.8,0.42028985507246375,0.5344827586206896,0.22580645161290322,0.028985507246376812,0.5,1.0,0.3379501385041551,0.6311475409836066,0.013850415512465374,0.6,0.2948243992606285,0.29411764705882354,0.45394380203515255,0.47091422413793105,0.4616411357340719,0.1535369774919614,0.15497553017944535,0.12683284457478006,0.4032258064516129,11.383568075117369,25.594117647058823,0.3829598402485023,74.0,,,,3.0,50.0,3.0,63.0,2.0,26.0,1.0,1.0,29.0,22.0,,0.09693877551020408,0.4632352941176471,0.020833333333333332,0.17272727272727273,0.37755102040816324,0.4180790960451977,0.6621621621621622,,,,,,4.0,5.0,,1.0,,,0.05555555555555555,,6.0,,,,,,,,False,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,48823.0,814.0,-126.0,1534.0,1552.0,544.0,474.0,223.0,3086.0,40.0,76.0,8.0,15.0,12.0,28.0,30.0,47.0,130.0,5.0,2.0,14.0,,2.0,,8.0,94.0,236.0,2.0,19.0,20.0,214.0,1681.0,16.0,34.0,,3.0,4.0,36.0,32.0,86.0,,11.0,12.0,76.0,140.0,48.0,3.0,11.0,2.0,20.0,68.0,6.0,74.0,5.0,33.0,5.0,30.0,154.0,6.0,29.0,17.0,40.0,57.0,35.0,92.0,8.0,18.0,9.0,9.0,29.0,7.0,17.0,19.0,2.0,12.0,48.0,10.0,19.0,30.0,59.0,2.0,32,,,11.0,5.0,21.0,5.0,22.0,13.0,76.0,544.0,12.0,0.7446808510638298,0.7954545454545454,0.5,0.10526315789473684,,,0.125,0.3983050847457627,0.47058823529411764,0.37209302325581395,0.3803921568627451,0.43243243243243246,0.32989690721649484,0.3948339483394834,0.42857142857142855,0.35514018691588783,0.07450980392156863,0.0847457627118644,0.14473684210526316,0.015384615384615385,17.702552719200888,0.6041666666666666,0.07692307692307693,0.04496124031007752,0.11805555555555555,0.06818181818181818,0.0858433734939759,0.047748976807639835,0.052884615384615384,0.041666666666666664,0.040955631399317405,0.0625,0.08333333333333333,0.072992700729927,0.057692307692307696,0.09251101321585903,0.11666666666666667,0.06153846153846154,0.5909090909090909,0.2980392156862745,0.5263157894736842,0.6153846153846154,0.675,0.11764705882352941,0.5098039215686274,0.36153846153846153,0.3671875,0.8297872340425532,0.0196078431372549,0.054901960784313725,0.14285714285714285,0.14285714285714285,0.5,0.40540540540540543,0.5333333333333333,0.25,0.05405405405405406,,,0.28865979381443296,0.42857142857142855,0.08247422680412371,,0.37254901960784315,0.18181818181818182,0.46327490039840635,0.47377121212121204,0.4507478494623655,0.041353383458646614,0.044534412955465584,0.16822429906542055,0.35514018691588783,11.288983050847456,29.110526315789475,0.3546284224250326,7.0,,1.0,3.0,3.0,12.0,,,1.0,6.0,1.0,,11.0,5.0,,0.23333333333333334,,,0.125,0.23333333333333334,0.30434782608695654,0.5714285714285714,,,,0.02702702702702703,0.030927835051546393,1.0,1.0,,,,,,,,,,,,,3.0,,False,1.0,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,85705.0,1428.0,61.0,2679.0,2679.0,737.0,514.0,380.0,5358.0,102.0,188.0,44.0,71.0,21.0,44.0,73.0,33.0,75.0,,,1.0,,,,1.0,156.0,336.0,,1.0,131.0,443.0,2714.0,49.0,83.0,,,20.0,118.0,29.0,72.0,,1.0,52.0,110.0,200.0,112.0,,1.0,,60.0,44.0,12.0,56.0,10.0,21.0,4.0,19.0,124.0,13.0,120.0,32.0,117.0,156.0,137.0,293.0,8.0,29.0,18.0,11.0,29.0,,18.0,26.0,6.0,11.0,55.0,5.0,11.0,102.0,231.0,37.0,176,8.0,,69.0,23.0,22.0,1.0,22.0,11.0,110.0,737.0,24.0,0.6410256410256411,0.8064516129032258,,,,,,0.4642857142857143,0.5903614457831325,0.4027777777777778,0.4629080118694362,0.5903614457831325,0.3972602739726027,0.5261282660332541,0.6145833333333334,0.5188679245283019,0.002967359050445104,0.17857142857142858,0.23404255319148937,,15.25152194809356,0.5272727272727272,0.1232876712328767,0.10810810810810811,0.13559322033898305,0.08496732026143791,0.1257383966244726,0.10530482977038796,0.16230366492146597,0.09259259259259259,0.07421875,0.07377049180327869,0.12903225806451613,0.12992125984251968,0.14338235294117646,0.10638297872340426,0.12222222222222222,0.06611570247933884,0.5,0.5578635014836796,0.5425531914893617,0.7083333333333334,0.5882352941176471,0.2166172106824926,0.22255192878338279,0.44,0.44,0.8181818181818182,,0.002967359050445104,,,,0.8554216867469879,0.6197183098591549,0.18181818181818182,,,,0.6027397260273972,0.4772727272727273,0.0136986301369863,,0.5608308605341247,,0.48978738872403565,0.532732911392405,0.48861849315068495,0.17336683417085427,0.17380352644836272,0.26636568848758463,0.24830699774266365,5.662797619047619,26.2,0.27510265024262787,21.0,,,,,64.0,4.0,7.0,6.0,8.0,,,12.0,9.0,3.0,0.2191780821917808,0.12280701754385964,0.04878048780487805,0.17857142857142858,0.2876712328767123,0.3684210526315789,0.6190476190476191,,,,,,2.0,6.0,,,,,,,8.0,,,,,,,,False,,
