EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,FTOffRebounds,FTDefRebounds,Travels,BlockedAtRim,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,OffCorner3ReboundPct,HeaveAttempts,Clear Path Fouls,on,BlockedCorner3
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,36867.0,614,-91,1173,1168,201,161,135,2341,17.0,27.0,3.0,6.0,3.0,5.0,6.0,19.0,11.0,36.0,6.0,15.0,1.0,2.0,1.0,1.0,29.0,72.0,3.0,7.0,4.0,9.0,34.0,82.0,35.0,87.0,36.0,209.0,1309,5.0,14.0,4.0,9.0,2.0,24.0,6.0,12.0,5.0,10.0,8.0,35.0,46.0,22.0,99.0,6.0,6.0,72.0,29.0,6.0,3.0,38.0,3.0,41.0,3.0,10.0,23.0,5.0,85.0,3.0,11.0,10.0,48.0,58.0,14.0,72.0,4.0,11.0,9.0,2.0,10.0,5.0,9.0,12.0,2.0,1.0,22.0,3.0,5.0,23,37,1.0,2.0,40.0,3.0,12.0,12.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,35.0,201,2.0,0.6764705882352942,0.7419354838709677,0.9428571428571428,0.40229885057471265,0.4444444444444444,0.5,0.40229885057471265,0.4146341463414634,0.35714285714285715,0.5,0.5118343195266272,0.4782608695652174,0.6136363636363636,0.5441988950276243,0.5,0.7,0.514792899408284,0.034482758620689655,0.07317073170731707,0.1111111111111111,0.05263157894736842,0.05555555555555555,0.06666666666666667,0.027777777777777776,15.22880720180045,0.45454545454545453,0.09876543209876543,0.024886877828054297,0.10989010989010989,0.02608695652173913,0.10051993067590988,0.025134649910233394,0.02247191011235955,0.022123893805309734,0.031496062992125984,0.030612244897959183,0.08035714285714286,0.1099476439790576,0.09836065573770492,0.11538461538461539,0.07692307692307693,0.044444444444444446,0.75,0.15976331360946747,0.6296296296296297,0.7083333333333334,0.6470588235294118,0.11242603550295859,0.3157894736842105,0.3333333333333333,0.5,0.21301775147928995,0.3055555555555556,0.3235294117647059,0.8181818181818182,0.08875739644970414,0.4,0.42857142857142855,1.0,0.4260355029585799,0.4027777777777778,0.4142857142857143,0.9310344827586207,0.2608695652173913,0.5,0.08695652173913043,0.5,1.0,0.30434782608695654,0.42857142857142855,1.0,0.22727272727272727,0.6,0.045454545454545456,1.0,0.4090909090909091,0.4444444444444444,0.6745562130177515,0.4027777777777778,0.5153863905325443,0.5004736842105263,0.5040409090909089,0.07262569832402235,0.13186813186813187,0.011363636363636364,0.11483253588516747,0.1674641148325359,10.629268292682926,25.427586206896557,0.17135549872122763,,,,,,,,,,,,,,,,,,True,
1709,1610612746,Michael Olowokandi,Michael Olowokandi,1709,LAC,68672.0,1145,-108,2137,2136,382,326,278,4273,50.0,86.0,19.0,29.0,9.0,11.0,112.0,262.0,4.0,24.0,,,,,,,,,,,,,166.0,372.0,,,41.0,373.0,2304,29.0,46.0,,,7.0,65.0,27.0,60.0,,,13.0,67.0,202.0,130.0,,,32.0,,,25.0,,22.0,14.0,36.0,13.0,10.0,5.0,7.0,86.0,12.0,49.0,36.0,188.0,243.0,63.0,306.0,3.0,23.0,18.0,5.0,22.0,5.0,16.0,48.0,5.0,6.0,70.0,5.0,9.0,39,98,11.0,18.0,59.0,7.0,,26.0,,7.0,73.0,2.0,39.0,73.0,45.0,67.0,382,7.0,0.608433734939759,0.6733333333333333,,,,,,0.44623655913978494,0.6304347826086957,0.45,0.44623655913978494,0.6304347826086957,0.45,0.4685929648241206,0.65,0.4785714285714286,,,0.06720430107526881,0.18604651162790697,0.03435114503816794,,,,18.93970052610279,0.3142857142857143,0.21195039458850057,0.056910569105691054,0.19672131147540983,0.06486486486486487,0.20934579439252338,0.058317399617590825,0.06043956043956044,0.04555808656036447,0.075,0.0759493670886076,0.23671497584541062,0.1846590909090909,0.22560975609756098,0.21232876712328766,0.13513513513513514,0.01675977653631285,0.6164383561643836,0.23118279569892472,0.5813953488372093,0.7142857142857143,0.64,0.7043010752688172,0.42748091603053434,0.4426877470355731,0.5982142857142857,0.06451612903225806,0.16666666666666666,0.16666666666666666,0.5,,,,,,,,,0.6304347826086957,0.6551724137931034,,,,,,,0.18333333333333332,0.8181818181818182,,,,,0.23118279569892472,,0.4249405913978494,0.4990342105263158,0.41538166666666665,0.06649616368286446,0.06649616368286446,,0.1742627345844504,0.17962466487935658,7.084946236559141,,0.17875526438933084,1.0,2.0,19.0,12.0,32.0,3.0,1.0,5.0,5.0,0.34545454545454546,0.034482758620689655,0.10526315789473684,,,,,,True,
1863,1610612746,Earl Boykins,Earl Boykins,1863,LAC,15438.0,257,9,491,481,131,124,81,972,7.0,19.0,1.0,2.0,1.0,7.0,13.0,21.0,11.0,34.0,,1.0,,1.0,,,4.0,11.0,,1.0,1.0,4.0,31.0,74.0,4.0,12.0,9.0,83.0,517,2.0,6.0,,2.0,,4.0,8.0,24.0,1.0,4.0,8.0,27.0,22.0,40.0,12.0,,,11.0,4.0,4.0,,43.0,9.0,52.0,9.0,21.0,9.0,13.0,113.0,1.0,3.0,4.0,6.0,12.0,5.0,17.0,2.0,9.0,6.0,3.0,7.0,1.0,4.0,4.0,2.0,3.0,11.0,,1.0,4,11,,,14.0,1.0,1.0,3.0,,4.0,1.0,,1.0,1.0,,27.0,131,3.0,0.3548387096774194,0.3548387096774194,1.0,0.3333333333333333,,0.25,0.3333333333333333,0.4189189189189189,0.3333333333333333,0.3333333333333333,0.43023255813953487,0.25,0.3392857142857143,0.45108695652173914,0.25,0.4090909090909091,0.13953488372093023,,0.05405405405405406,0.05263157894736842,0.09523809523809523,0.029411764705882353,,,17.517006802721088,0.6363636363636364,0.031578947368421054,0.016304347826086956,0.10526315789473684,0.015625,0.043859649122807015,0.016129032258064516,0.02040816326530612,0.02857142857142857,,0.02040816326530612,0.017241379310344827,0.05405405405405406,0.017241379310344827,0.125,,0.044444444444444446,,0.22093023255813954,0.3684210526315789,0.3888888888888889,0.14285714285714285,0.2441860465116279,0.6190476190476191,0.6842105263157895,0.46153846153846156,0.3953488372093023,0.3235294117647059,0.3333333333333333,0.36363636363636365,0.011627906976744186,,,,0.12790697674418605,0.36363636363636365,0.36363636363636365,1.0,0.25,0.5,0.125,,,0.125,,,0.25,0.14285714285714285,,,0.14285714285714285,0.25,0.36046511627906974,0.36363636363636365,0.4359453488372093,0.43021875,0.421875,0.03409090909090909,0.039473684210526314,,0.04819277108433735,0.3253012048192771,10.533783783783784,25.858333333333334,0.2668024439918534,,1.0,2.0,,,,,,,0.18181818181818182,0.058823529411764705,,,,,,,True,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,72951.0,1216,-68,2289,2300,501,457,308,4589,112.0,158.0,41.0,59.0,20.0,28.0,84.0,228.0,17.0,49.0,,,,,,,,,,,,,213.0,435.0,,,151.0,577.0,2507,50.0,94.0,,,47.0,147.0,32.0,78.0,,,39.0,103.0,228.0,198.0,,,64.0,,,29.0,,57.0,31.0,88.0,27.0,28.0,11.0,18.0,207.0,18.0,128.0,29.0,172.0,211.0,148.0,359.0,10.0,35.0,24.0,11.0,28.0,10.0,8.0,40.0,4.0,20.0,68.0,10.0,12.0,54,106,9.0,11.0,201.0,29.0,,102.0,,13.0,58.0,3.0,32.0,59.0,37.0,103.0,501,13.0,0.5352112676056338,0.6298342541436464,,,,,,0.4896551724137931,0.5319148936170213,0.41025641025641024,0.4896551724137931,0.5319148936170213,0.41025641025641024,0.553742802303263,0.6074380165289256,0.4858490566037736,,,0.06666666666666667,0.04430379746835443,0.09649122807017543,,,,22.15118465588567,0.4117647058823529,0.18317358892438765,0.1430167597765363,0.14948453608247422,0.08490566037735849,0.17740511915269197,0.13188798554652212,0.1691542288557214,0.14482758620689656,0.11969111969111969,0.07262569832402235,0.16071428571428573,0.19241192411924118,0.18786127167630057,0.14285714285714285,0.175,0.05235602094240838,0.6271186440677966,0.3632183908045977,0.7088607594936709,0.7417218543046358,0.5089285714285714,0.5241379310344828,0.3684210526315789,0.4077669902912621,0.5,0.11264367816091954,0.3469387755102041,0.3469387755102041,0.8823529411764706,,,,,,,,,0.6276595744680851,0.6949152542372882,,,,,,,0.358974358974359,0.7142857142857143,,,,,0.3632183908045977,,0.4655179310344828,0.5101595238095239,0.46000000000000013,0.20078740157480315,0.20078740157480315,,0.25476603119584057,0.17850953206239167,6.345747126436779,,0.21887287024901703,4.0,2.0,10.0,8.0,23.0,1.0,1.0,2.0,,0.15873015873015872,0.03389830508474576,0.12195121951219512,1.0,1.0,0.15151515151515152,,,True,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,97006.0,1617,-86,3065,3065,732,680,414,6130,108.0,181.0,19.0,39.0,27.0,41.0,18.0,66.0,63.0,144.0,14.0,37.0,,1.0,5.0,8.0,32.0,102.0,2.0,12.0,11.0,27.0,189.0,391.0,46.0,139.0,201.0,717.0,3311,28.0,65.0,2.0,13.0,21.0,83.0,51.0,99.0,16.0,35.0,78.0,228.0,248.0,130.0,138.0,,36.0,102.0,32.0,55.0,4.0,93.0,19.0,112.0,13.0,40.0,30.0,23.0,243.0,11.0,41.0,38.0,127.0,177.0,54.0,231.0,13.0,41.0,29.0,12.0,63.0,4.0,35.0,53.0,8.0,28.0,116.0,7.0,22.0,51,155,5.0,26.0,251.0,10.0,5.0,99.0,,28.0,18.0,1.0,5.0,19.0,10.0,228.0,732,15.0,0.656084656084656,0.7251461988304093,1.0,0.33093525179856115,0.15384615384615385,0.45714285714285713,0.33093525179856115,0.4833759590792839,0.4307692307692308,0.5151515151515151,0.4867924528301887,0.3974358974358974,0.5597014925373134,0.5525502318392581,0.46111111111111114,0.6333333333333333,0.2622641509433962,0.02877697841726619,0.14066496163682865,0.17679558011049723,0.2727272727272727,0.034722222222222224,0.02702702702702703,0.029411764705882353,21.450660669103176,0.5431034482758621,0.10275080906148867,0.03433835845896147,0.1417910447761194,0.03873239436619718,0.10970744680851063,0.035182679296346414,0.060498220640569395,0.025044722719141325,0.02824858757062147,0.041666666666666664,0.058823529411764705,0.09730848861283643,0.13870246085011187,0.1527777777777778,0.09615384615384616,0.05603448275862069,0.5263157894736842,0.34150943396226413,0.5966850828729282,0.7248322147651006,0.6574074074074074,0.12452830188679245,0.2727272727272727,0.375,0.3333333333333333,0.27169811320754716,0.4375,0.45323741007194246,0.746031746031746,0.06981132075471698,0.3783783783783784,0.3888888888888889,1.0,0.19245283018867926,0.3137254901960784,0.32323232323232326,1.0,0.5,0.48717948717948717,0.01282051282051282,,,0.15384615384615385,0.16666666666666666,1.0,0.30597014925373134,0.6585365853658537,0.05970149253731343,0.625,0.20149253731343283,0.4074074074074074,0.6037735849056604,0.3137254901960784,0.5121770754716981,0.5057676923076923,0.48967537313432835,0.15993537964458804,0.20625,,0.11576011157601115,0.3179916317991632,8.299488491048592,24.892086330935257,0.23882544861337685,6.0,2.0,12.0,7.0,12.0,5.0,,1.0,,0.13953488372093023,0.02197802197802198,0.10526315789473684,1.0,1.0,0.022727272727272728,,,True,
2032,1610612746,Darius Miles,Darius Miles,2032,LAC,38111.0,635,-5,1235,1231,404,388,181,2466,58.0,92.0,15.0,23.0,18.0,25.0,10.0,47.0,14.0,57.0,1.0,1.0,,,1.0,1.0,,4.0,,2.0,,2.0,82.0,196.0,1.0,5.0,47.0,214.0,1321,19.0,37.0,,2.0,2.0,40.0,23.0,52.0,1.0,3.0,26.0,75.0,90.0,74.0,,3.0,24.0,4.0,,15.0,,41.0,16.0,57.0,11.0,23.0,4.0,14.0,130.0,5.0,40.0,16.0,67.0,90.0,46.0,136.0,10.0,16.0,12.0,4.0,30.0,6.0,15.0,22.0,3.0,15.0,52.0,4.0,17.0,34,61,4.0,6.0,72.0,6.0,,31.0,,8.0,37.0,4.0,8.0,37.0,18.0,75.0,404,8.0,0.5487804878048781,0.6428571428571429,,0.2,,0.3333333333333333,0.2,0.41836734693877553,0.5135135135135135,0.4423076923076923,0.4154228855721393,0.48717948717948717,0.44545454545454544,0.45726495726495725,0.5,0.5067567567567568,0.024875621890547265,,0.07653061224489796,0.07608695652173914,0.1702127659574468,,,,19.91643454038997,0.5769230769230769,0.14502164502164502,0.08676789587852494,0.12598425196850394,0.04310344827586207,0.14091680814940577,0.0779896013864818,0.12307692307692308,0.08808290155440414,0.050724637681159424,0.0392156862745098,0.145985401459854,0.19298245614035087,0.09090909090909091,0.14563106796116504,0.041666666666666664,0.1,0.4864864864864865,0.4577114427860697,0.6304347826086957,0.6823529411764706,0.5689655172413793,0.23383084577114427,0.2127659574468085,0.2564102564102564,0.3,0.2835820895522388,0.24561403508771928,0.24561403508771928,0.6428571428571429,0.004975124378109453,1.0,1.0,,0.01990049751243781,,,,0.5897435897435898,0.6521739130434783,,,,0.05128205128205128,,,0.45454545454545453,0.72,0.01818181818181818,1.0,0.03636363636363636,,0.48258706467661694,,0.48890124378109445,0.4956194444444445,0.4791236363636363,0.13716814159292035,0.14027149321266968,,0.18691588785046728,0.35046728971962615,7.255102040816325,25.78,0.3271255060728745,5.0,1.0,7.0,2.0,25.0,1.0,1.0,,1.0,0.16666666666666666,0.020833333333333332,0.06666666666666667,,,0.07142857142857142,,,True,
2047,1610612746,Quentin Richardson,Quentin Richardson,2047,LAC,34645.0,577,5,1115,1112,358,377,168,2227,62.0,86.0,23.0,30.0,23.0,34.0,10.0,40.0,8.0,27.0,5.0,10.0,,,,1.0,30.0,87.0,5.0,10.0,6.0,20.0,80.0,153.0,35.0,97.0,39.0,304.0,1197,23.0,35.0,5.0,10.0,8.0,69.0,29.0,58.0,6.0,21.0,11.0,87.0,84.0,76.0,99.0,6.0,24.0,86.0,30.0,14.0,,29.0,8.0,37.0,4.0,15.0,8.0,6.0,82.0,5.0,27.0,9.0,43.0,58.0,37.0,95.0,10.0,21.0,10.0,11.0,17.0,2.0,12.0,9.0,2.0,5.0,26.0,4.0,5.0,16,36,5.0,2.0,51.0,7.0,,24.0,,5.0,6.0,,4.0,6.0,5.0,87.0,358,6.0,0.525,0.6176470588235294,0.9428571428571428,0.36082474226804123,0.5,0.2857142857142857,0.3645833333333333,0.5228758169934641,0.6571428571428571,0.5,0.53,0.6777777777777778,0.4810126582278481,0.5588235294117647,0.7040816326530612,0.5058139534883721,0.388,,0.0915032679738562,0.08139534883720931,0.125,0.07407407407407407,,,22.696115765422693,0.6538461538461539,0.10617283950617284,0.0630841121495327,0.08490566037735849,0.045454545454545456,0.10176125244618395,0.05947955390334572,0.034782608695652174,0.06857142857142857,0.07971014492753623,0.042105263157894736,0.09259259259259259,0.1125,0.10948905109489052,0.07142857142857142,0.13636363636363635,0.08403361344537816,0.8333333333333334,0.344,0.7209302325581395,0.7848101265822784,0.532258064516129,0.16,0.25,0.2857142857142857,0.3,0.108,0.2962962962962963,0.32,0.75,0.04,0.5,0.5,1.0,0.348,0.3448275862068966,0.3448275862068966,0.9333333333333333,0.6666666666666666,0.7666666666666667,,,,0.2222222222222222,0.5,1.0,0.43037974683544306,0.6764705882352942,0.012658227848101266,,0.25316455696202533,0.3,0.732,0.3488372093023256,0.5000865461847389,0.5299612499999999,0.48181139240506327,0.0898876404494382,0.1411764705882353,,0.22697368421052633,0.28618421052631576,5.628104575163399,26.074226804123715,0.32107623318385653,4.0,5.0,6.0,2.0,2.0,,,,1.0,0.16216216216216217,0.11904761904761904,0.30434782608695654,,,0.06666666666666667,1.0,1.0,True,
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,22100.0,368,18,676,679,142,118,89,1355,23.0,32.0,6.0,8.0,4.0,5.0,20.0,36.0,7.0,21.0,,1.0,,,,,6.0,28.0,,3.0,1.0,5.0,50.0,89.0,6.0,29.0,18.0,136.0,667,8.0,10.0,,3.0,2.0,18.0,7.0,15.0,1.0,5.0,,17.0,38.0,62.0,12.0,6.0,4.0,28.0,6.0,9.0,,68.0,7.0,75.0,6.0,24.0,28.0,16.0,157.0,2.0,5.0,8.0,49.0,60.0,8.0,68.0,,6.0,2.0,4.0,19.0,7.0,15.0,16.0,,4.0,35.0,3.0,8.0,16,27,2.0,4.0,25.0,5.0,,14.0,,1.0,12.0,1.0,6.0,12.0,8.0,17.0,142,,0.38,0.3958333333333333,0.6666666666666666,0.20689655172413793,,0.2,0.20689655172413793,0.5617977528089888,0.8,0.4666666666666667,0.5,0.6153846153846154,0.425,0.53125,0.6428571428571429,0.40476190476190477,0.2457627118644068,,0.10112359550561797,0.125,0.08333333333333333,0.09523809523809523,,,20.790816326530614,0.5428571428571428,0.1540880503144654,0.01858736059479554,0.13559322033898305,0.03508771929824561,0.15119363395225463,0.02147239263803681,0.04838709677419355,0.007692307692307693,0.012987012987012988,0.02127659574468085,0.17105263157894737,0.15447154471544716,0.14285714285714285,0.13636363636363635,0.13333333333333333,,0.6666666666666666,0.2711864406779661,0.71875,0.8214285714285714,0.4782608695652174,0.3050847457627119,0.5555555555555556,0.6060606060606061,0.35,0.17796610169491525,0.3333333333333333,0.3684210526315789,0.14285714285714285,0.00847457627118644,,,,0.23728813559322035,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.6153846153846154,0.75,,,,0.23076923076923078,,,0.25,0.8,,,0.25,0.2,0.5169491525423728,0.21428571428571427,0.4774372881355933,0.5186227272727272,0.45590249999999993,0.11023622047244094,0.14285714285714285,,0.1323529411764706,0.125,7.720224719101122,25.875862068965517,0.21005917159763313,1.0,1.0,3.0,3.0,5.0,,,,1.0,0.14285714285714285,0.043478260869565216,0.3333333333333333,,,0.1,,,True,
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,3572.0,60,10,115,113,24,33,14,228,1.0,2.0,,,,,3.0,6.0,5.0,11.0,,1.0,,,,1.0,1.0,3.0,,1.0,,1.0,9.0,19.0,1.0,4.0,4.0,25.0,112,,,,1.0,,,1.0,2.0,,2.0,,2.0,2.0,16.0,3.0,,,3.0,1.0,,,4.0,2.0,6.0,2.0,3.0,,1.0,14.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,,2,9,1.0,,6.0,,,3.0,,,2.0,,2.0,2.0,1.0,2.0,24,2.0,0.1111111111111111,0.1111111111111111,1.0,0.25,,,0.25,0.47368421052631576,,0.5,0.45652173913043476,,0.25,0.4807692307692308,,0.25,0.17391304347826086,,,,,,,,20.30075187969925,,0.021739130434782608,,,,0.01639344262295082,,,,,,,0.058823529411764705,,,,,0.5,0.08695652173913043,0.5,0.5,,0.2608695652173913,0.5,0.5,,0.4782608695652174,0.45454545454545453,0.45454545454545453,0.2,0.043478260869565216,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,,,,,0.25,,0.25,,0.2608695652173913,0.3333333333333333,0.42460652173913044,0.53085,0.46086250000000006,0.11538461538461539,0.13636363636363635,,,0.08,12.984210526315788,25.8,0.20869565217391303,,,,,,,,,,,,,,,,,,True,
976,1610612746,Jeff McInnis,Jeff McInnis,976,LAC,77148.0,1286,-108,2438,2443,587,529,319,4881,28.0,61.0,4.0,7.0,9.0,19.0,88.0,194.0,65.0,145.0,1.0,4.0,,,1.0,2.0,21.0,63.0,1.0,5.0,7.0,20.0,181.0,400.0,22.0,67.0,74.0,502.0,2662,15.0,29.0,1.0,5.0,4.0,37.0,42.0,91.0,8.0,22.0,31.0,139.0,170.0,192.0,60.0,6.0,8.0,63.0,21.0,25.0,,190.0,31.0,221.0,27.0,88.0,63.0,39.0,473.0,4.0,17.0,17.0,53.0,72.0,21.0,93.0,7.0,32.0,24.0,8.0,31.0,6.0,25.0,28.0,5.0,6.0,59.0,1.0,11.0,25,87,2.0,10.0,88.0,5.0,21.0,27.0,1.0,7.0,3.0,2.0,1.0,3.0,1.0,139.0,587,9.0,0.4696132596685083,0.480225988700565,0.9090909090909091,0.3283582089552239,0.2,0.36363636363636365,0.3283582089552239,0.4525,0.5172413793103449,0.46153846153846156,0.4582441113490364,0.4852941176470588,0.4778761061946903,0.48893360160965793,0.5142857142857142,0.5236220472440944,0.14346895074946467,,0.0625,0.19672131147540983,0.04639175257731959,0.027586206896551724,,,19.75133214920071,0.5254237288135594,0.05386178861788618,0.017745302713987474,0.0787037037037037,0.01904761904761905,0.058333333333333334,0.01797945205479452,0.01834862385321101,0.017204301075268817,0.01818181818181818,0.021739130434782608,0.02531645569620253,0.044386422976501305,0.08241758241758242,0.05747126436781609,0.16666666666666666,0.029787234042553193,0.3333333333333333,0.13062098501070663,0.45901639344262296,0.5714285714285714,0.25,0.41541755888650966,0.4536082474226804,0.4756756756756757,0.5113636363636364,0.31049250535331907,0.4482758620689655,0.46099290780141844,0.5076923076923077,0.008565310492505354,0.25,0.25,1.0,0.1349036402569593,0.3333333333333333,0.3333333333333333,0.9047619047619048,0.20588235294117646,0.5714285714285714,,,,0.14705882352941177,0.2,1.0,0.168141592920354,0.47368421052631576,0.017699115044247787,0.5,0.17699115044247787,0.35,0.2740899357601713,0.3333333333333333,0.4330806209850107,0.4494375,0.4202508849557522,0.05714285714285714,0.06398104265402843,0.014705882352941176,0.07370517928286853,0.27689243027888444,10.910749999999998,25.34776119402985,0.24077112387202626,4.0,,2.0,1.0,,,,,1.0,0.0273972602739726,,,,,,,1.0,True,
