EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,Technical Free Throw Trips,DefCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,NonShootingFoulsDrawn,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,PtsUnassisted3s,SecondChanceCorner3FGM,HeaveAttempts,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3,Corner3PctBlocked
1032,1610612749,Darvin Ham,Darvin Ham,1032,MIL,7181.0,120,-31,233,236,91,107,31,469,11.0,16.0,2.0,3.0,5.0,8.0,2.0,5.0,2.0,5.0,1.0,1.0,15,26,1.0,2.0,32,245,2.0,4.0,4.0,6.0,12.0,1.0,12,22.0,8.0,4.0,1.0,1.0,7.0,1.0,8.0,1.0,5.0,2.0,17.0,4.0,8.0,1.0,2.0,9.0,1.0,12,13.0,25,2.0,1.0,1.0,1.0,5.0,1.0,2.0,6.0,3.0,2.0,4.0,12,3.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,12,91,1.0,0.7333333333333333,0.8461538461538461,0.5769230769230769,0.5,0.5,0.5555555555555556,0.5,0.46153846153846156,0.5517241379310345,0.5,0.42857142857142855,0.037037037037037035,0.038461538461538464,0.0625,13.059701492537313,0.16666666666666666,0.3333333333333333,0.09090909090909091,0.10112359550561797,0.09302325581395349,0.09090909090909091,0.1111111111111111,0.0990990990990991,0.09836065573770492,0.08333333333333333,0.06896551724137931,0.12121212121212122,0.08333333333333333,0.16666666666666666,0.045454545454545456,0.13333333333333333,0.10810810810810811,0.13333333333333333,0.5925925925925926,0.6875,0.7333333333333333,0.7272727272727273,0.18518518518518517,0.4,0.4,0.5,0.18518518518518517,0.4,0.4,1.0,0.037037037037037035,0.75,0.6666666666666666,0.6153846153846154,0.625,0.07692307692307693,0.6296296296296297,0.5158777777777778,0.44899999999999995,0.5209538461538462,0.13793103448275862,0.14285714285714285,0.125,0.375,5.265384615384615,26.7,0.3905579399141631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,21396.0,357,-38,674,671,121,107,88,1345,20.0,36.0,3.0,7.0,4.0,5.0,11.0,29.0,10.0,22.0,34.0,9.0,41,87,47.0,19.0,128,719,6.0,12.0,17.0,7.0,11.0,14.0,23,54.0,28.0,6.0,34.0,10.0,15.0,3.0,18.0,1.0,7.0,3.0,39.0,2.0,8.0,,5.0,27.0,,32,10.0,42,12.0,7.0,5.0,11.0,11.0,4.0,2.0,22.0,1.0,5.0,17.0,36,6.0,24.0,2.0,13.0,4.0,1.0,4.0,1.0,23,121,4.0,0.6585365853658537,0.7105263157894737,0.47126436781609193,0.5,0.6363636363636364,0.40671641791044777,0.5,0.4,0.4413793103448276,0.5,0.42592592592592593,0.35074626865671643,0.11494252873563218,0.16666666666666666,21.68831168831169,0.5,,,0.09407665505226481,0.03389830508474576,0.06666666666666667,0.021052631578947368,0.08839779005524862,0.030211480362537766,0.0547945205479452,0.011363636363636364,0.04,0.028985507246376812,,0.13953488372093023,0.07,0.07920792079207921,0.09433962264150944,0.26865671641791045,0.5555555555555556,0.6666666666666666,0.7,0.21641791044776118,0.3793103448275862,0.4230769230769231,0.6363636363636364,0.16417910447761194,0.45454545454545453,0.47619047619047616,0.6,0.2537313432835821,0.4666666666666667,0.42857142857142855,0.2,0.8,0.36,0.6194029850746269,0.49948731343283576,0.5071249999999999,0.517238,0.0896551724137931,0.1326530612244898,0.1328125,0.1796875,7.577011494252873,25.104255319148937,0.1795252225519288,1.0,13.0,5.0,8.0,1.0,3.0,2.0,9.0,1.0,3.0,2.0,2.0,3.0,27.0,8.0,2.0,5.0,3.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,0.19148936170212766,0.3333333333333333,0.14285714285714285,0.19148936170212766,0.10344827586206896,0.045454545454545456,0.04054054054054054,0.5,0.09701492537313433,0.07692307692307693,0.07692307692307693,1.0,0.23529411764705882,0.23529411764705882,1.0,0.2,0.3333333333333333,1.0,0.2,0.2222222222222222,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1747,1610612749,Rafer Alston,Rafer Alston,1747,MIL,9084.0,151,-32,287,293,77,82,32,580,2.0,10.0,,1.0,,2.0,,5.0,5.0,14.0,10.0,4.0,7,29,21.0,5.0,37,295,,3.0,,1.0,5.0,9.0,9,,14.0,,10.0,2.0,26.0,10.0,36.0,4.0,10.0,3.0,82.0,,3.0,,6.0,9.0,,15,3.0,18,7.0,3.0,4.0,10.0,1.0,1.0,,11.0,2.0,3.0,9.0,14,,7.0,,3.0,,,,,9,77,3.0,,,0.2413793103448276,,0.2,0.32,,0.17857142857142858,0.3490566037735849,,0.28125,0.42,0.06896551724137931,0.2,19.753086419753085,0.9090909090909091,,,0.07142857142857142,0.02857142857142857,0.23076923076923078,,0.09868421052631579,0.020134228187919462,0.07407407407407407,,0.023809523809523808,,,0.03125,0.1111111111111111,0.06896551724137931,0.21052631578947367,0.2,0.2,0.25,,0.1,,,,0.28,0.35714285714285715,0.35714285714285715,,0.2,0.2,,0.14285714285714285,,0.2857142857142857,0.62,0.48278299999999996,0.43367500000000003,0.4511964285714285,0.05660377358490566,0.09375,,0.24324324324324326,11.451724137931034,24.609523809523807,0.2682926829268293,3.0,11.0,5.0,3.0,,,,6.0,,2.0,,1.0,4.0,18.0,3.0,6.0,13.0,1.0,,9.0,,,,,,1.0,0.2857142857142857,,0.1111111111111111,0.2857142857142857,,,0.02857142857142857,,0.22,0.2727272727272727,0.2727272727272727,1.0,0.3,0.3,1.0,,,,0.35714285714285715,,0.3,2.0,1.0,1.0,0.2857142857142857,0.4,0.2,,,,,,,,,,,,,,,,,,,,True,,
2038,1610612749,Joel Przybilla,Joel Przybilla,2038,MIL,67565.0,1126,-55,2146,2147,313,333,235,4293,68.0,112.0,17.0,35.0,11.0,16.0,5.0,23.0,3.0,6.0,1.0,,76,141,1.0,38.0,190,2270,19.0,39.0,43.0,13.0,22.0,,33,120.0,32.0,30.0,1.0,23.0,18.0,3.0,21.0,3.0,7.0,7.0,45.0,13.0,64.0,1.0,36.0,153.0,16.0,205,78.0,283,20.0,16.0,4.0,21.0,22.0,6.0,1.0,43.0,1.0,5.0,111.0,199,12.0,90.0,10.0,42.0,118.0,92.0,118.0,35.0,33,313,3.0,0.7894736842105263,0.9836065573770492,0.5390070921985816,0.48717948717948717,0.5909090909090909,0.5352112676056338,0.48717948717948717,0.5909090909090909,0.521978021978022,0.4574468085106383,0.55,0.007042253521126761,0.16312056737588654,0.16071428571428573,9.301364200082679,0.4883720930232558,0.2962962962962963,0.0196078431372549,0.17094972067039105,0.08111533586818757,0.16981132075471697,0.05555555555555555,0.17073170731707318,0.07526881720430108,0.09523809523809523,0.09602649006622517,0.05415162454873646,0.057803468208092484,0.04918032786885246,0.09363295880149813,0.16783216783216784,0.23391812865497075,0.15789473684210525,0.7887323943661971,0.6071428571428571,0.723404255319149,0.7794117647058824,0.1619718309859155,0.21739130434782608,0.2777777777777778,0.8,0.04225352112676056,0.5,0.5,1.0,0.007042253521126761,0.8974358974358975,0.4857142857142857,0.7272727272727273,0.6875,,0.795774647887324,0.5414869718309858,0.5420472222222223,0.5134454545454546,0.2413793103448276,0.24277456647398843,0.22631578947368422,0.1736842105263158,2.063829787234043,24.4,0.14585274930102515,,,,,,,,,,,5.0,,7.0,,,,4.0,5.0,2.0,15.0,2.0,21.0,1.0,25.0,69.0,,,,,,0.21739130434782608,,0.11627906976744186,0.5847457627118644,,,,,,,,,,,,,,,,,0.2,,,8.0,1.0,3.0,5.0,0.17647058823529413,,,,,,,,,,,,,,,True,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,13886.0,231,-38,443,448,114,161,50,891,16.0,27.0,5.0,9.0,11.0,16.0,13.0,22.0,8.0,23.0,19.0,6.0,37,72,31.0,16.0,138,485,8.0,14.0,17.0,16.0,26.0,12.0,59,44.0,30.0,12.0,19.0,4.0,9.0,,9.0,,3.0,3.0,18.0,2.0,14.0,,8.0,17.0,,25,16.0,41,6.0,4.0,2.0,7.0,3.0,2.0,,10.0,,4.0,9.0,16,2.0,22.0,1.0,8.0,2.0,,2.0,,59,114,,0.5945945945945946,0.7096774193548387,0.5138888888888888,0.5714285714285714,0.6153846153846154,0.5922330097087378,0.5,0.6578947368421053,0.6106194690265486,0.5,0.686046511627907,0.30097087378640774,0.05555555555555555,0.1111111111111111,24.308300395256918,0.7,,,0.09042553191489362,0.08187134502923976,0.17777777777777778,0.041666666666666664,0.1072961373390558,0.0730593607305936,0.10256410256410256,0.11764705882352941,0.03125,0.029411764705882353,0.07142857142857142,0.09375,0.08163265306122448,0.09333333333333334,0.1875,0.2621359223300971,0.5925925925925926,0.6666666666666666,0.625,0.21359223300970873,0.5909090909090909,0.5909090909090909,0.46153846153846156,0.22330097087378642,0.34782608695652173,0.36363636363636365,0.75,0.18446601941747573,0.5625,0.5555555555555556,0.42105263157894735,0.6875,0.15789473684210525,0.5631067961165048,0.49315242718446595,0.49337692307692305,0.5348907894736841,0.07272727272727272,0.10126582278481013,0.12318840579710146,0.427536231884058,8.17222222222222,24.880645161290325,0.25733634311512416,6.0,12.0,6.0,10.0,,1.0,2.0,16.0,,2.0,1.0,6.0,9.0,42.0,10.0,,3.0,4.0,,5.0,1.0,1.0,1.0,1.0,1.0,0.875,0.5161290322580645,,0.5,0.5161290322580645,,0.043478260869565216,0.08695652173913043,0.5,0.11650485436893204,0.5,0.5,1.0,0.5263157894736842,0.5263157894736842,0.8,0.0625,,,0.15789473684210525,0.3333333333333333,0.5263157894736842,1.0,4.0,1.0,0.15384615384615385,0.0625,0.6666666666666666,3.0,,,,,6.0,,,,,,,,,,,,,,True,,
299,1610612749,Glenn Robinson,Glenn Robinson,299,MIL,44236.0,737,-34,1403,1403,137,158,139,2806,29.0,56.0,3.0,12.0,3.0,6.0,74.0,146.0,58.0,118.0,48.0,6.0,161,320,54.0,46.0,413,1510,14.0,32.0,35.0,13.0,31.0,7.0,40,202.0,120.0,8.0,47.0,19.0,37.0,17.0,54.0,8.0,19.0,10.0,125.0,5.0,21.0,1.0,17.0,82.0,8.0,107,27.0,134,28.0,18.0,10.0,40.0,22.0,23.0,4.0,62.0,6.0,4.0,22.0,38,5.0,60.0,8.0,29.0,14.0,5.0,14.0,,40,137,1.0,0.6273291925465838,0.643312101910828,0.503125,0.4375,0.41935483870967744,0.49064171122994654,0.4189189189189189,0.42105263157894735,0.5150375939849624,0.44871794871794873,0.45454545454545453,0.1443850267379679,0.059375,0.07142857142857142,29.363057324840767,0.6451612903225806,0.1951219512195122,0.038461538461538464,0.1431064572425829,0.04046242774566474,0.1297709923664122,0.03937007874015748,0.140625,0.04024767801857585,0.044444444444444446,0.04455445544554455,0.03296703296703297,0.042105263157894736,0.03125,0.15028901734104047,0.12432432432432433,0.15348837209302327,0.17582417582417584,0.1497326203208556,0.5178571428571429,0.5576923076923077,0.7586206896551724,0.39037433155080214,0.5068493150684932,0.5441176470588235,0.527027027027027,0.3155080213903743,0.4915254237288136,0.5132743362831859,0.6896551724137931,0.12834224598930483,0.32432432432432434,0.25,0.15789473684210525,0.5,0.15789473684210525,0.29411764705882354,0.45082560321715826,0.468525,0.44853783783783774,0.07341772151898734,0.08504398826979472,0.0847457627118644,0.09685230024213075,11.09375,25.985185185185188,0.09764789736279401,1.0,6.0,1.0,14.0,,3.0,2.0,15.0,1.0,5.0,4.0,2.0,8.0,42.0,14.0,9.0,8.0,4.0,4.0,17.0,4.0,1.0,6.0,3.0,10.0,0.9333333333333333,0.2777777777777778,0.2,0.2857142857142857,0.2830188679245283,0.0684931506849315,0.0423728813559322,0.022598870056497175,0.7142857142857143,0.016042780748663103,0.16666666666666666,0.16666666666666666,1.0,0.2916666666666667,0.2916666666666667,0.9285714285714286,0.08108108108108109,,,0.02631578947368421,0.3333333333333333,0.2978723404255319,2.0,,2.0,0.025,0.05405405405405406,,4.0,,,1.0,,3.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,True,,
679,1610612749,Jason Caffey,Jason Caffey,679,MIL,772.0,13,4,23,24,11,13,3,47,,,,,,,2.0,3.0,,,,,2,3,,2.0,6,18,,,1.0,1.0,2.0,,3,2.0,2.0,,,,,,,,,,,,,,1.0,,,1,,1,,,,1.0,1.0,,,2.0,,,,2,1.0,4.0,,1.0,,,,,3,11,,0.5,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.6,0.5,0.5,,,,25.925925925925924,0.5,,,,,0.14285714285714285,,0.05263157894736842,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,0.3780666666666667,,0.3712,0.25,0.25,0.16666666666666666,0.5,10.0,,0.4782608695652174,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,True,,
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,60399.0,1007,-54,1911,1907,191,212,203,3818,51.0,92.0,5.0,11.0,7.0,13.0,54.0,119.0,9.0,22.0,1.0,,114,233,1.0,48.0,279,2038,6.0,16.0,14.0,12.0,26.0,,38,132.0,96.0,2.0,1.0,23.0,101.0,32.0,133.0,9.0,26.0,29.0,298.0,11.0,16.0,,39.0,121.0,14.0,174,27.0,201,14.0,5.0,9.0,26.0,15.0,10.0,3.0,41.0,3.0,3.0,25.0,49,6.0,69.0,8.0,34.0,6.0,2.0,6.0,,38,191,3.0,0.5789473684210527,0.584070796460177,0.4892703862660944,0.375,0.46153846153846156,0.4935897435897436,0.375,0.46153846153846156,0.5264150943396226,0.4117647058823529,0.5588235294117647,0.004273504273504274,0.09871244635193133,0.09782608695652174,14.239181014425315,0.6341463414634146,0.2857142857142857,,0.15087281795511223,0.02244039270687237,0.20855614973262032,0.05555555555555555,0.16177957532861476,0.029637760702524697,0.03723404255319149,0.014285714285714285,0.02040816326530612,0.06666666666666667,0.020833333333333332,0.0995850622406639,0.1969111969111969,0.152317880794702,0.19548872180451127,0.39316239316239315,0.5543478260869565,0.6144578313253012,0.5490196078431373,0.5085470085470085,0.453781512605042,0.5142857142857142,0.5555555555555556,0.09401709401709402,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.004273504273504274,0.6875,0.45454545454545453,0.5,0.5384615384615384,,0.3974358974358974,0.4613587606837607,0.5075,0.4509500000000001,0.13076923076923078,0.13127413127413126,0.05017921146953405,0.13620071684587814,6.32832618025751,27.4,0.0999476713762428,,,,1.0,,,,1.0,,,2.0,,14.0,3.0,1.0,23.0,46.0,5.0,3.0,16.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,,,1.0,0.11764705882352941,,0.052083333333333336,0.3333333333333333,,,,,1.0,1.0,1.0,,,,,,1.0,,,,0.24074074074074073,,,5.0,,,1.0,0.2,,,,,,,,,,,,,,,True,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,52748.0,879,5,1683,1673,169,178,181,3356,23.0,36.0,3.0,3.0,2.0,4.0,60.0,123.0,96.0,206.0,47.0,2.0,179,365,65.0,59.0,507,1775,24.0,40.0,69.0,13.0,28.0,5.0,50,156.0,202.0,6.0,47.0,14.0,132.0,37.0,169.0,10.0,49.0,47.0,375.0,5.0,10.0,1.0,12.0,61.0,1.0,74,16.0,90,33.0,18.0,15.0,42.0,24.0,13.0,2.0,66.0,3.0,4.0,16.0,64,9.0,70.0,9.0,29.0,3.0,,4.0,,50,169,3.0,0.43575418994413406,0.4431818181818182,0.4904109589041096,0.6,0.4642857142857143,0.5209302325581395,0.6057692307692307,0.48484848484848486,0.5513100436681223,0.6296296296296297,0.5952380952380952,0.1511627906976744,0.038356164383561646,0.08333333333333333,27.680929741151612,0.6363636363636364,0.023809523809523808,0.02564102564102564,0.08664772727272728,0.016129032258064516,0.06896551724137931,0.03048780487804878,0.08314350797266515,0.01913265306122449,0.024242424242424242,0.012605042016806723,0.013824884792626729,0.03787878787878788,,0.08837209302325581,0.07423580786026202,0.09615384615384616,0.047619047619047616,0.08372093023255814,0.6388888888888888,0.696969696969697,0.30434782608695654,0.28604651162790695,0.4878048780487805,0.5172413793103449,0.36666666666666664,0.4790697674418605,0.46601941747572817,0.4752475247524752,0.5104166666666666,0.10930232558139535,0.057692307692307696,1.0,0.12121212121212122,0.5,0.06060606060606061,0.23488372093023255,0.44962348837209304,0.45842432432432434,0.44572121212121213,0.06444444444444444,0.07532467532467532,0.13609467455621302,0.09861932938856016,13.432602739726027,24.776923076923076,0.10041592394533572,13.0,18.0,3.0,17.0,3.0,9.0,,30.0,5.0,12.0,6.0,2.0,18.0,69.0,17.0,27.0,36.0,5.0,7.0,29.0,2.0,6.0,1.0,2.0,1.0,0.7666666666666667,0.46153846153846156,0.4166666666666667,0.4,0.46153846153846156,0.056910569105691054,0.019417475728155338,0.024154589371980676,0.25,0.04186046511627907,0.7222222222222222,0.7222222222222222,0.9230769230769231,0.3617021276595745,0.3617021276595745,0.6470588235294118,0.17307692307692307,0.3333333333333333,0.6666666666666666,0.09090909090909091,,0.3617021276595745,3.0,2.0,5.0,0.125,0.057692307692307696,0.6666666666666666,8.0,,,1.0,0.6666666666666666,21.0,2.0,,1.0,0.6666666666666666,1.0,1.0,1.0,,,,,,,True,,
21,1610612749,Greg Anthony,Greg Anthony,21,MIL,6784.0,113,-15,219,220,101,72,27,439,4.0,6.0,1.0,1.0,2.0,4.0,,,6.0,20.0,11.0,6.0,10,26,14.0,1.0,39,228,3.0,3.0,15.0,5.0,12.0,7.0,20,8.0,12.0,2.0,11.0,1.0,13.0,4.0,17.0,3.0,6.0,3.0,38.0,1.0,2.0,,1.0,4.0,1.0,6,3.0,9,6.0,5.0,1.0,3.0,4.0,,1.0,7.0,,2.0,,5,,2.0,,1.0,,,,,20,101,1.0,0.4,0.4444444444444444,0.38461538461538464,1.0,0.4166666666666667,0.475,1.0714285714285714,0.5,0.47560975609756095,1.0714285714285714,0.5,0.35,0.038461538461538464,0.16666666666666666,19.35483870967742,0.42857142857142855,0.25,,0.044444444444444446,0.025974025974025976,0.07692307692307693,0.03125,0.04854368932038835,0.027522935779816515,0.05555555555555555,,0.029411764705882353,0.05,,0.041666666666666664,,0.08333333333333333,0.1,0.15,0.6666666666666666,0.8,0.75,,,,,0.5,0.3,0.3,0.16666666666666666,0.275,0.14285714285714285,1.0,0.21052631578947367,0.5,0.3157894736842105,0.5,0.4702375,0.50489,0.44593684210526324,0.024390243902439025,0.037037037037037035,0.38461538461538464,0.5128205128205128,15.134615384615387,24.764285714285716,0.4611872146118721,2.0,3.0,1.0,4.0,1.0,2.0,2.0,6.0,3.0,4.0,,3.0,1.0,15.0,4.0,1.0,4.0,1.0,2.0,3.0,1.0,,,,,0.8333333333333334,0.42857142857142855,0.75,0.42857142857142855,0.42857142857142855,,,0.043478260869565216,,0.075,0.6666666666666666,0.6666666666666666,1.0,0.36363636363636365,0.36363636363636365,0.75,0.2857142857142857,0.5,1.0,0.05263157894736842,0.3333333333333333,0.36363636363636365,2.0,1.0,,,0.2857142857142857,1.0,,,,,1.0,3.0,2.0,,,1.0,1.0,,,,,,,,,True,,
