EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PtsAssisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Assisted3sPct,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,on,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked
1032,1610612749,Darvin Ham,Darvin Ham,1032,MIL,72401.0,1207,-18,2287,2324,683,725,281,4611,100.0,151.0,13.0,24.0,23.0,41.0,10.0,30.0,9.0,23,1.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,119,204,1.0,7.0,62.0,303,2430,14.0,27.0,1.0,2.0,7.0,38.0,32.0,57.0,1.0,6.0,17.0,84,172.0,66.0,3.0,22.0,1.0,4.0,14.0,48.0,25.0,73.0,13.0,12.0,23.0,12.0,13.0,171.0,27.0,59.0,5.0,22.0,81,8.0,111,91.0,202,6.0,25.0,14.0,11.0,39.0,9.0,19.0,44.0,4.0,20.0,5.0,83.0,12.0,15.0,69.0,175,24.0,20.0,123.0,16.0,53.0,17.0,36.0,1.0,1.0,25.0,3.0,8.0,37.0,26.0,3.0,2.0,3.0,84,683,20.0,0.7226890756302521,0.7962962962962963,0.14285714285714285,0.5,0.16666666666666666,0.16666666666666666,0.5833333333333334,0.5185185185185185,0.5614035087719298,0.5710900473933649,0.5344827586206896,0.5317460317460317,0.5716981132075472,0.5,0.5121951219512195,0.03317535545023697,0.06862745098039216,0.08609271523178808,0.03333333333333333,13.310318373609512,0.46987951807228917,0.11764705882352941,0.050505050505050504,0.09342560553633218,0.08038147138964577,0.08239700374531835,0.09,0.09082892416225749,0.08317214700193423,0.09174311926605505,0.07792207792207792,0.07368421052631578,0.09359605911330049,0.08247422680412371,0.07391304347826087,0.10984848484848485,0.0938337801608579,0.08947368421052632,0.06493506493506493,0.08333333333333333,0.7027027027027027,0.7156398104265402,0.6622516556291391,0.7246376811594203,0.73,0.14218009478672985,0.3333333333333333,0.3448275862068966,0.5,0.10900473933649289,0.391304347826087,0.391304347826087,0.8888888888888888,0.009478672985781991,0.5,0.5,0.023696682464454975,0.8275862068965517,0.5416666666666666,0.23076923076923078,0.06896551724137931,0.5,0.6507936507936508,0.5609756097560976,0.031746031746031744,0.5,0.06349206349206349,0.7488151658767772,0.5175407142857144,0.4959708333333334,0.505658870967742,0.21370967741935484,0.21991701244813278,0.1254125412541254,0.27722772277227725,3.3754901960784314,29.928571428571427,0.2986445124617403,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,37378.0,623,49,1161,1168,307,300,152,2329,35.0,66.0,7.0,15.0,9.0,16.0,17.0,49.0,15.0,46,11.0,33.0,,1.0,5.0,6.0,66.0,20.0,67,161,36.0,99.0,40.0,282,1188,11.0,22.0,2.0,7.0,5.0,33.0,16.0,35.0,11.0,26.0,8.0,73,84.0,50.0,,6.0,1.0,65.0,11.0,21.0,16.0,37.0,6.0,10.0,9.0,4.0,8.0,90.0,1.0,16.0,1.0,17.0,62,3.0,82,18.0,100,7.0,17.0,4.0,13.0,20.0,3.0,15.0,30.0,3.0,5.0,4.0,50.0,4.0,13.0,29.0,71,3.0,16.0,49.0,4.0,22.0,1.0,9.0,,,5.0,1.0,3.0,9.0,9.0,1.0,,1.0,73,307,7.0,0.6268656716417911,0.65625,0.36363636363636365,0.2857142857142857,0.4230769230769231,0.3673469387755102,0.4161490683229814,0.5,0.45714285714285713,0.4653846153846154,0.4827586206896552,0.5327868852459017,0.49642857142857144,0.5,0.5461538461538461,0.38076923076923075,0.06832298136645963,0.10606060606060606,0.08163265306122448,24.81203007518797,0.4,0.0967741935483871,0.018867924528301886,0.13839285714285715,0.043596730245231606,0.11805555555555555,0.006802721088435374,0.13344594594594594,0.033073929961089495,0.09821428571428571,0.03225806451612903,0.007633587786259542,0.010309278350515464,,0.11926605504587157,0.1292517006802721,0.15625,0.10416666666666667,0.14583333333333334,0.04895104895104895,1.0,0.25384615384615383,0.5303030303030303,0.5932203389830508,0.6,0.18846153846153846,0.3469387755102041,0.37777777777777777,0.6470588235294118,0.17692307692307693,0.32608695652173914,0.32608695652173914,0.6666666666666666,0.12692307692307692,0.3333333333333333,0.3333333333333333,0.25384615384615383,0.5172413793103449,0.4666666666666667,0.2857142857142857,0.034482758620689655,,0.26229508196721313,0.5625,0.09836065573770492,0.8333333333333334,0.32786885245901637,0.6346153846153846,0.490676640926641,0.49887800000000015,0.48632083333333326,0.08243727598566308,0.12290502793296089,0.11702127659574468,0.25886524822695034,7.746583850931679,25.090909090909086,0.26442721791559,25.0,2.0,6.0,6.0,108.0,25.0,4.0,1.0,1.0,1.0,1.0,0.3787878787878788,0.3787878787878788,1.0,0.20689655172413793,0.3333333333333333,1.0,0.3,0.38461538461538464,0.01,,,,,,,True,,,
1747,1610612749,Rafer Alston,Rafer Alston,1747,MIL,12480.0,208,-15,393,401,106,124,46,794,5.0,10.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,17,5.0,11.0,1.0,2.0,1.0,4.0,21.0,8.0,11,32,12.0,32.0,3.0,61,399,1.0,2.0,3.0,5.0,,11.0,2.0,10.0,4.0,12.0,1.0,17,2.0,20.0,3.0,,,21.0,2.0,34.0,16.0,50.0,10.0,6.0,16.0,5.0,13.0,116.0,1.0,3.0,,7.0,13,,20,4.0,24,,8.0,5.0,3.0,8.0,2.0,6.0,7.0,2.0,2.0,2.0,15.0,2.0,7.0,7.0,17,,,10.0,,5.0,,,,,,,,,,,,,17,106,2.0,0.09090909090909091,0.09090909090909091,0.375,0.6,0.3333333333333333,0.375,0.34375,0.5,0.2,0.453125,0.7857142857142857,0.36363636363636365,0.4420289855072464,0.7857142857142857,0.3541666666666667,0.5,0.0625,0.2,,18.83408071748879,0.5333333333333333,,,0.08024691358024691,0.024793388429752067,0.14,0.014925373134328358,0.09433962264150944,0.02127659574468085,,0.023255813953488372,0.03773584905660377,0.022222222222222223,,0.07317073170731707,0.12,0.056338028169014086,0.14705882352941177,0.125,,,0.15625,0.5,0.625,,0.078125,0.2,0.2,1.0,0.265625,0.29411764705882354,0.29411764705882354,,0.171875,0.45454545454545453,0.45454545454545453,0.328125,0.14285714285714285,1.0,,0.2857142857142857,0.5,0.18181818181818182,0.25,0.18181818181818182,0.25,0.36363636363636365,0.65625,0.47619296875,0.5386916666666667,0.4537090909090909,0.07246376811594203,0.13513513513513514,0.18032786885245902,0.2786885245901639,11.446875,25.065624999999997,0.2697201017811705,7.0,2.0,3.0,3.0,33.0,7.0,,,,0.9166666666666666,1.0,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.42857142857142855,0.6666666666666666,1.0,0.375,0.3333333333333333,,1.0,,,,,,True,,,
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,36827.0,614,-59,1158,1188,445,466,135,2346,29.0,49.0,8.0,10.0,15.0,23.0,27.0,55.0,6.0,11,,,,,,,,,62,115,,,38.0,162,1321,13.0,16.0,,,5.0,31.0,28.0,43.0,,,24.0,80,66.0,58.0,,8.0,,,14.0,40.0,15.0,55.0,12.0,3.0,12.0,15.0,13.0,125.0,6.0,13.0,,27.0,61,21.0,109,19.0,128,2.0,16.0,6.0,10.0,5.0,2.0,3.0,12.0,1.0,2.0,1.0,17.0,2.0,8.0,23.0,41,2.0,5.0,46.0,4.0,15.0,10.0,7.0,,,2.0,,5.0,7.0,4.0,,,,80,445,7.0,0.532258064516129,0.5689655172413793,,,,,0.5391304347826087,0.8125,0.6511627906976745,0.5391304347826087,0.8125,0.6511627906976745,0.5955882352941176,0.8611111111111112,0.7142857142857143,,0.12173913043478261,0.16326530612244897,0.09090909090909091,11.661585365853659,0.29411764705882354,0.4666666666666667,,0.15211970074812967,0.034759358288770054,0.19285714285714287,0.0425531914893617,0.16266173752310537,0.036893203883495145,0.03571428571428571,0.03076923076923077,0.03787878787878788,0.028846153846153848,0.08108108108108109,0.06796116504854369,0.16806722689075632,0.18994413407821228,0.1782178217821782,0.23076923076923078,0.05128205128205128,0.5714285714285714,0.4260869565217391,0.5918367346938775,0.7073170731707317,0.4827586206896552,0.4782608695652174,0.4909090909090909,0.54,0.5185185185185185,0.09565217391304348,0.5454545454545454,0.6,0.8333333333333334,,,,,0.625,0.8,0.375,,,0.5348837209302325,0.6521739130434783,,,,0.4260869565217391,0.44610260869565216,0.4915076923076923,0.46548139534883726,0.11904761904761904,0.11904761904761904,0.19135802469135801,0.49382716049382713,6.039999999999998,,0.3842832469775475,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,True,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,39399.0,657,34,1224,1244,291,321,158,2468,56.0,80.0,15.0,20.0,16.0,21.0,29.0,57.0,29.0,75,22.0,42.0,2.0,6.0,1.0,4.0,54.0,14.0,114,212,47.0,96.0,44.0,413,1292,21.0,29.0,8.0,14.0,5.0,71.0,29.0,47.0,5.0,18.0,13.0,86,136.0,92.0,6.0,32.0,,54.0,13.0,34.0,12.0,46.0,9.0,3.0,13.0,9.0,12.0,104.0,8.0,21.0,1.0,17.0,55,3.0,75,30.0,105,6.0,22.0,15.0,7.0,16.0,1.0,9.0,12.0,2.0,7.0,2.0,28.0,1.0,12.0,13.0,35,1.0,4.0,53.0,7.0,27.0,2.0,1.0,,,1.0,,,1.0,1.0,,,,86,291,3.0,0.5964912280701754,0.6938775510204082,0.4895833333333333,0.5714285714285714,0.2777777777777778,0.4895833333333333,0.5377358490566038,0.7241379310344828,0.6170212765957447,0.599025974025974,0.7674418604651163,0.5615384615384615,0.6242424242424243,0.7717391304347826,0.6142857142857143,0.3116883116883117,0.06132075471698113,0.1125,0.017543859649122806,25.46230440967283,0.5714285714285714,0.0967741935483871,0.017241379310344827,0.11904761904761904,0.053164556962025315,0.11888111888111888,0.05263157894736842,0.11900826446280992,0.05301645338208409,0.10236220472440945,0.04065040650406504,0.020689655172413793,0.0392156862745098,0.08,0.07142857142857142,0.17164179104477612,0.11386138613861387,0.13,0.09302325581395349,0.046511627906976744,1.0,0.2597402597402597,0.7,0.7887323943661971,0.625,0.18506493506493507,0.5087719298245614,0.5178571428571429,0.3793103448275862,0.2435064935064935,0.38666666666666666,0.4027777777777778,0.7586206896551724,0.13636363636363635,0.5238095238095238,0.5238095238095238,0.17532467532467533,0.46511627906976744,0.75,0.13333333333333333,0.13953488372093023,0.3333333333333333,0.3230769230769231,0.7619047619047619,0.06153846153846154,0.25,0.2153846153846154,0.5714285714285714,0.48702889610389616,0.5298666666666666,0.46721769230769217,0.08231707317073171,0.11637931034482758,0.17191283292978207,0.20823244552058112,9.07122641509434,24.84166666666667,0.23774509803921567,25.0,6.0,8.0,4.0,135.0,25.0,2.0,,,0.9574468085106383,0.9545454545454546,0.46296296296296297,0.4807692307692308,0.96,0.18604651162790697,0.75,1.0,0.2857142857142857,0.46296296296296297,,0.5,0.04,2.0,0.020833333333333332,0.037037037037037035,,True,,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,36850.0,614,52,1196,1206,439,440,146,2402,15.0,31.0,2.0,4.0,4.0,11.0,33.0,70.0,60.0,137,2.0,6.0,,2.0,1.0,3.0,44.0,20.0,108,238,13.0,50.0,89.0,344,1275,11.0,26.0,1.0,5.0,7.0,32.0,36.0,78.0,7.0,23.0,46.0,139,60.0,156.0,18.0,2.0,2.0,42.0,5.0,106.0,26.0,132.0,20.0,6.0,48.0,32.0,26.0,290.0,3.0,8.0,,23.0,53,3.0,79,11.0,90,2.0,21.0,9.0,12.0,18.0,5.0,13.0,16.0,1.0,5.0,3.0,34.0,2.0,19.0,14.0,48,2.0,5.0,103.0,4.0,36.0,18.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,139,439,16.0,0.2777777777777778,0.2803738317757009,0.26,0.2,0.30434782608695654,0.2708333333333333,0.453781512605042,0.4230769230769231,0.46153846153846156,0.4427083333333333,0.4032258064516129,0.4603960396039604,0.5088757396449705,0.45714285714285713,0.547244094488189,0.1736111111111111,0.02100840336134454,0.0967741935483871,0.02857142857142857,27.13972201901975,0.5294117647058824,0.07142857142857142,,0.12045454545454545,0.01990049751243781,0.1597222222222222,0.0234375,0.13013698630136986,0.020754716981132074,0.031007751937984496,0.017699115044247787,0.0125,0.030927835051546393,,0.1111111111111111,0.14388489208633093,0.10880829015544041,0.17272727272727273,0.11764705882352941,0.013157894736842105,0.5,0.1076388888888889,0.4838709677419355,0.5357142857142857,0.3333333333333333,0.24305555555555555,0.4714285714285714,0.4852941176470588,0.30303030303030304,0.4756944444444444,0.43795620437956206,0.43795620437956206,0.25,0.020833333333333332,0.3333333333333333,0.3333333333333333,0.1527777777777778,0.12903225806451613,0.5,,0.06451612903225806,,0.10891089108910891,0.36363636363636365,0.0297029702970297,0.3333333333333333,0.19801980198019803,0.28125,0.43630035211267604,0.44301086956521735,0.4265510204081633,0.1125,0.13333333333333333,0.09302325581395349,0.40406976744186046,13.219327731092436,28.06599999999999,0.36705685618729095,11.0,1.0,3.0,6.0,21.0,11.0,,,,0.5384615384615384,1.0,0.25,0.2558139534883721,0.45454545454545453,0.0967741935483871,0.3333333333333333,1.0,0.3,0.2619047619047619,,,,1.0,0.02,0.022727272727272728,,True,,,
299,1610612749,Glenn Robinson,Glenn Robinson,299,MIL,26143.0,436,-15,839,854,280,289,92,1693,19.0,33.0,1.0,2.0,6.0,11.0,45.0,86.0,30.0,78,,6.0,,,,4.0,32.0,10.0,94,197,14.0,38.0,62.0,292,928,9.0,17.0,,3.0,2.0,20.0,29.0,55.0,7.0,14.0,29.0,108,128.0,60.0,6.0,2.0,,32.0,5.0,26.0,11.0,37.0,8.0,3.0,19.0,5.0,2.0,85.0,1.0,6.0,,16.0,51,4.0,71,7.0,78,2.0,20.0,10.0,10.0,18.0,2.0,9.0,14.0,1.0,9.0,3.0,32.0,1.0,15.0,19.0,44,3.0,6.0,75.0,2.0,25.0,11.0,5.0,,,3.0,,2.0,5.0,2.0,2.0,,,108,280,8.0,0.6808510638297872,0.6881720430107527,0.3684210526315789,,0.5,0.3684210526315789,0.47715736040609136,0.5294117647058824,0.5272727272727272,0.48936170212765956,0.45,0.572463768115942,0.533457249070632,0.45,0.622093023255814,0.16170212765957448,0.025380710659898477,0.06060606060606061,0.03488372093023256,32.02127659574468,0.5625,0.15384615384615385,,0.1650485436893204,0.023166023166023165,0.16161616161616163,0.00980392156862745,0.1642156862745098,0.019390581717451522,0.013333333333333334,0.0136986301369863,0.036036036036036036,0.014084507042253521,,0.13793103448275862,0.16842105263157894,0.18110236220472442,0.16216216216216217,0.16,0.016666666666666666,0.4,0.14042553191489363,0.5757575757575758,0.6129032258064516,0.6842105263157895,0.3659574468085106,0.5232558139534884,0.5421686746987951,0.7333333333333333,0.33191489361702126,0.38461538461538464,0.38461538461538464,0.6,0.02553191489361702,,,0.13617021276595745,0.1,0.5,,,,0.15942028985507245,0.5454545454545454,0.057971014492753624,,0.14492753623188406,0.3021276595744681,0.4413587606837607,0.42785625000000005,0.43197536231884065,0.09689922480620156,0.11363636363636363,0.0684931506849315,0.3698630136986301,11.352284263959392,25.602631578947364,0.33373063170441003,14.0,,3.0,7.0,36.0,14.0,5.0,,,0.8571428571428571,,0.4375,0.4375,0.8571428571428571,0.15,,,0.7,0.4375,,,,,,,,True,,,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,32126.0,535,-10,990,1013,157,181,123,2003,17.0,34.0,8.0,20.0,,2.0,5.0,14.0,2.0,5,,,,,,,1.0,1.0,24,53,,1.0,11.0,59,1015,8.0,20.0,,,4.0,20.0,2.0,6.0,,1.0,5.0,9,30.0,18.0,,14.0,1.0,,5.0,5.0,4.0,9.0,1.0,3.0,2.0,1.0,2.0,22.0,12.0,34.0,3.0,19.0,89,8.0,116,49.0,165,2.0,11.0,7.0,4.0,13.0,,6.0,11.0,,7.0,1.0,24.0,7.0,5.0,39.0,73,11.0,5.0,22.0,2.0,10.0,2.0,20.0,,,11.0,,9.0,20.0,8.0,2.0,3.0,4.0,9,157,2.0,0.625,0.8823529411764706,,,,,0.4528301886792453,0.4,0.3333333333333333,0.4444444444444444,0.4,0.2857142857142857,0.4609375,0.4166666666666667,0.4090909090909091,0.018518518518518517,0.09433962264150944,0.11764705882352941,0.07142857142857142,7.780725022104332,0.5416666666666666,0.3333333333333333,0.06976744186046512,0.21601941747572814,0.1,0.1743119266055046,0.1016949152542373,0.2072936660268714,0.10043668122270742,0.07766990291262135,0.09523809523809523,0.12121212121212122,0.07042253521126761,0.14893617021276595,0.2782608695652174,0.20967741935483872,0.1791907514450867,0.17333333333333334,0.17647058823529413,0.08333333333333333,0.4,0.6296296296296297,0.5,0.5666666666666667,0.47058823529411764,0.25925925925925924,0.35714285714285715,0.38461538461538464,1.0,0.09259259259259259,0.4,0.4,1.0,,,,0.018518518518518517,1.0,0.4,,,,0.2857142857142857,,,,0.14285714285714285,0.6481481481481481,0.49641509433962266,0.554575,0.43,0.16129032258064516,0.16393442622950818,0.3389830508474576,0.15254237288135594,3.9698113207547165,60.0,0.15858585858585858,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
951,1610612749,Ray Allen,Ray Allen,951,MIL,31867.0,531,-41,996,1021,282,293,126,2017,22.0,39.0,4.0,9.0,7.0,10.0,20.0,47.0,20.0,51,16.0,36.0,6.0,9.0,5.0,9.0,93.0,29.0,62,137,52.0,129.0,59.0,339,1085,7.0,18.0,7.0,17.0,6.0,41.0,9.0,24.0,14.0,38.0,24.0,84,56.0,68.0,42.0,4.0,2.0,91.0,8.0,46.0,17.0,63.0,13.0,4.0,31.0,8.0,7.0,143.0,5.0,15.0,,13.0,47,1.0,61,20.0,81,7.0,17.0,12.0,5.0,22.0,9.0,15.0,20.0,4.0,7.0,,42.0,2.0,9.0,17.0,32,2.0,4.0,71.0,4.0,21.0,10.0,4.0,,,2.0,2.0,,4.0,3.0,,,,84,282,1.0,0.45161290322580644,0.4666666666666667,0.40310077519379844,0.4117647058823529,0.3684210526315789,0.4094488188976378,0.45255474452554745,0.3888888888888889,0.375,0.5263157894736842,0.5,0.4838709677419355,0.5677966101694916,0.5540540540540541,0.5454545454545454,0.4849624060150376,0.058394160583941604,0.10256410256410256,0.0425531914893617,29.53549517966696,0.5238095238095238,0.029411764705882353,,0.11989795918367346,0.04792332268370607,0.11926605504587157,0.034013605442176874,0.11976047904191617,0.043478260869565216,0.05813953488372093,0.02608695652173913,0.0625,0.039603960396039604,0.021739130434782608,0.11926605504587157,0.1328125,0.10967741935483871,0.13157894736842105,0.09090909090909091,0.051094890510948905,0.75,0.14661654135338345,0.5641025641025641,0.6285714285714286,0.2727272727272727,0.17669172932330826,0.425531914893617,0.4444444444444444,0.3,0.19172932330827067,0.39215686274509803,0.40816326530612246,0.8,0.13533834586466165,0.4444444444444444,0.4444444444444444,0.34962406015037595,0.2571428571428571,0.4444444444444444,,0.2571428571428571,0.6666666666666666,0.16129032258064516,0.7,0.14516129032258066,0.5555555555555556,0.46774193548387094,0.631578947368421,0.4911404580152672,0.5191833333333333,0.48296206896551724,0.08421052631578947,0.13636363636363635,0.12094395280235988,0.24778761061946902,9.77080291970803,25.796899224806193,0.28313253012048195,36.0,1.0,8.0,9.0,114.0,36.0,6.0,3.0,,0.7307692307692307,0.8125,0.3870967741935484,0.391304347826087,0.6944444444444444,0.22857142857142856,0.125,1.0,0.3103448275862069,0.3956043956043956,0.022900763358778626,0.6666666666666666,0.0392156862745098,1.0,0.007751937984496124,0.010752688172043012,1.0,True,,,
998,1610612749,Mark Pope,Mark Pope,998,MIL,8339.0,139,-4,287,289,135,159,34,576,5.0,10.0,1.0,3.0,2.0,3.0,,2.0,1.0,5,1.0,10.0,,,,3.0,2.0,,6,17,1.0,12.0,7.0,22,277,1.0,5.0,,,3.0,5.0,3.0,7.0,,3.0,3.0,9,8.0,4.0,,2.0,,2.0,1.0,3.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,18.0,1.0,4.0,,4.0,12,2.0,18,5.0,23,,4.0,2.0,2.0,3.0,,1.0,3.0,1.0,2.0,1.0,6.0,,3.0,9.0,18,1.0,,12.0,,4.0,2.0,4.0,,,3.0,,1.0,4.0,4.0,1.0,1.0,,9,135,6.0,0.6666666666666666,0.8,0.08333333333333333,,,0.08333333333333333,0.35294117647058826,0.2,0.42857142857142855,0.25862068965517243,0.2,0.3,0.3142857142857143,0.35714285714285715,0.34615384615384615,0.41379310344827586,0.058823529411764705,0.1,,12.615384615384615,0.5,0.2857142857142857,,0.12371134020618557,0.05128205128205128,0.09523809523809523,0.02,0.11510791366906475,0.0390625,0.12,0.07142857142857142,,,0.05263157894736842,0.17857142857142858,0.09523809523809523,0.10416666666666667,0.0967741935483871,0.09090909090909091,,1.0,0.3448275862068966,0.5,0.5555555555555556,0.8,0.06896551724137931,,,,0.1724137931034483,0.2,0.2,,0.3448275862068966,0.1,0.1,0.06896551724137931,0.6,0.3333333333333333,,,,0.3,0.6666666666666666,0.3,,,0.7586206896551724,0.5123189655172413,0.495475,0.498635,0.12121212121212122,0.19047619047619047,0.22727272727272727,0.4090909090909091,7.1529411764705895,23.441666666666663,0.47038327526132406,,,,,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,
