EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,FTDefRebounds,Travels,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,HeaveMakes,HeaveAttempts,Clear Path Fouls,Blocked3s,BlockedArc3,Arc3PctBlocked,OffensiveGoaltends,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,on,3pt And 1 Free Throw Trips
672,1610612766,Matt Bullard,Matt Bullard,672,CHH,5833.0,97,-23,194,185,55,72,29.0,379,1.0,6.0,3.0,1.0,2.0,,1.0,4.0,14.0,,,,,,,3.0,15.0,,3.0,1.0,4.0,5.0,21.0,3.0,15.0,,19.0,191,,3.0,,3.0,,,2.0,8.0,1.0,4.0,,7.0,8.0,2.0,9.0,,15.0,3.0,3.0,,3.0,,3.0,,,1.0,,2.0,6.0,1.0,3.0,1.0,8.0,10.0,4.0,14.0,3.0,,,,1.0,2.0,1.0,2.0,,,3.0,,1.0,5.0,10,,,1.0,,1.0,,,,,,,,,,7.0,55,3.0,0.8,0.8,1.0,0.2,,0.25,0.2,0.23809523809523808,,0.25,0.2638888888888889,,0.2916666666666667,0.2638888888888889,,0.2916666666666667,0.4166666666666667,,0.14285714285714285,,,0.21428571428571427,,16.810344827586206,0.3333333333333333,0.11428571428571428,0.03529411764705882,0.05555555555555555,0.03125,0.10227272727272728,0.03418803418803419,0.11538461538461539,,,0.037037037037037035,,,0.2,0.14814814814814814,0.06666666666666667,,0.125,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.027777777777777776,,,,0.3888888888888889,0.2857142857142857,0.36363636363636365,1.0,,,,,0.4166666666666667,0.2,0.2,1.0,0.5,,,,0.5,,,0.16666666666666666,0.5,,,0.3333333333333333,0.25,0.5833333333333334,0.2,0.4500444444444444,0.50245,0.40300416666666666,,,,,0.3684210526315789,13.471428571428573,25.300000000000004,0.28350515463917525,,,,1.0,,,,,0.1111111111111111,,,,,,,,,,,,,,True,
248,1610612766,George Lynch,George Lynch,248,CHH,24509.0,408,50,771,769,187,201,116.0,1540,22.0,50.0,17.0,5.0,10.0,11.0,18.0,7.0,36.0,,1.0,,,,,1.0,2.0,,1.0,1.0,1.0,40.0,104.0,1.0,3.0,12.0,95.0,739,14.0,26.0,,1.0,2.0,30.0,9.0,22.0,1.0,1.0,5.0,26.0,52.0,28.0,3.0,,2.0,1.0,12.0,,20.0,2.0,22.0,2.0,,9.0,7.0,4.0,46.0,1.0,32.0,3.0,41.0,49.0,34.0,83.0,3.0,14.0,9.0,5.0,16.0,1.0,11.0,1.0,,5.0,17.0,3.0,1.0,17.0,30,3.0,,19.0,,,5.0,1.0,3.0,7.0,7.0,,,8.0,4.0,26.0,187,2.0,0.65,0.8387096774193549,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.38461538461538464,0.5384615384615384,0.4090909090909091,0.3878504672897196,0.5185185185185185,0.45652173913043476,0.40948275862068967,0.5357142857142857,0.4642857142857143,0.028037383177570093,,0.11538461538461539,0.22,,0.027777777777777776,,14.696132596685082,0.9411764705882353,0.13851351351351351,0.093841642228739,0.039473684210526314,0.021739130434782608,0.11827956989247312,0.08527131782945736,0.0990990990990991,0.08045977011494253,0.0979020979020979,0.023809523809523808,,0.09734513274336283,0.14285714285714285,0.1792452830188679,0.05172413793103448,,0.05555555555555555,0.5,0.4672897196261682,0.44,0.5641025641025641,0.6363636363636364,0.16822429906542055,0.6111111111111112,0.6111111111111112,0.5454545454545454,0.3364485981308411,0.19444444444444445,0.2,0.8571428571428571,0.009345794392523364,,,,0.018691588785046728,0.5,0.5,1.0,0.6296296296296297,,,,0.037037037037037035,,,0.43478260869565216,0.5,,,0.043478260869565216,1.0,0.4953271028037383,0.5,0.49714672897196255,0.5100903846153847,0.5066282608695653,0.05309734513274336,0.045871559633027525,0.25,0.3157894736842105,0.2736842105263158,7.5836538461538465,25.599999999999998,0.24254215304798962,9.0,18.0,1.0,5.0,,,,1.0,0.17857142857142858,0.045454545454545456,0.5294117647058824,0.1111111111111111,,,,1.0,1.0,,,,,,True,
2213,1610612766,Kirk Haston,Kirk Haston,2213,CHH,1600.0,27,-13,59,58,44,44,6.0,117,,2.0,1.0,,2.0,1.0,3.0,2.0,4.0,,,,,,,,1.0,,,,,3.0,9.0,,1.0,,6.0,61,,1.0,,,,,1.0,6.0,,,,2.0,6.0,,,,1.0,,1.0,,4.0,,4.0,,,3.0,,1.0,8.0,1.0,1.0,,3.0,4.0,2.0,6.0,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,2.0,44,,1.0,1.0,,,,,,0.3333333333333333,,0.16666666666666666,0.3,,0.16666666666666666,0.3,,0.16666666666666666,0.1,,0.1111111111111111,0.5,,,,15.384615384615383,,0.17647058823529413,0.041666666666666664,,0.25,0.1111111111111111,0.07142857142857142,0.1,,,,1.0,,0.14285714285714285,1.0,,,,,0.2,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,0.5,1.0,,,,,0.1,,,,1.0,,,,,,,0.3333333333333333,,,,,,0.3,,0.4374949999999999,0.6074,0.45823333333333327,,,,,0.3333333333333333,11.3,27.9,0.7457627118644068,,,,1.0,,,,,1.0,,,,,,,,,,,,,,True,
2040,1610612766,Jerome Moiso,Jerome Moiso,2040,CHH,1250.0,21,-17,42,43,19,20,4.0,85,1.0,2.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,1.0,6.0,,,,2.0,51,,,,,,,1.0,4.0,,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,,,,1.0,,2.0,,1.0,1.0,3.0,5.0,1.0,6.0,,1.0,1.0,,,,,2.0,,,2.0,,,,3,1.0,2.0,,,,,,,,,,,,,2.0,19,1.0,1.0,1.0,,,,,,0.16666666666666666,,0.25,0.16666666666666666,,0.25,0.16666666666666666,,0.25,,,0.16666666666666666,0.5,,,,17.77777777777778,,0.3,0.05555555555555555,0.2,,0.26666666666666666,0.05263157894736842,,,0.125,,,1.0,,0.25,0.25,,,,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.25,1.0,,,,,0.3333333333333333,,0.3854166666666667,,0.410375,,,,,1.0,8.283333333333333,,0.4523809523809524,,,,1.0,,,,,0.5,,,,,,,,,,,,,,True,
133,1610612766,David Wesley,David Wesley,133,CHH,82697.0,1378,32,2590,2587,778,833,352.0,5177,41.0,75.0,4.0,8.0,21.0,5.0,24.0,93.0,235.0,16.0,43.0,1.0,5.0,3.0,11.0,35.0,106.0,4.0,16.0,13.0,32.0,139.0,334.0,51.0,149.0,73.0,504.0,2633,9.0,25.0,5.0,21.0,6.0,39.0,31.0,82.0,16.0,43.0,36.0,146.0,200.0,78.0,150.0,3.0,106.0,35.0,25.0,2.0,103.0,20.0,123.0,17.0,3.0,47.0,20.0,36.0,266.0,6.0,23.0,9.0,42.0,51.0,29.0,80.0,4.0,40.0,26.0,14.0,32.0,10.0,26.0,28.0,6.0,6.0,60.0,4.0,19.0,36.0,89,2.0,8.0,99.0,6.0,11.0,25.0,,22.0,9.0,1.0,4.0,4.0,9.0,6.0,146.0,778,7.0,0.7194244604316546,0.7352941176470589,0.9803921568627451,0.3422818791946309,0.23809523809523808,0.37209302325581395,0.3422818791946309,0.4161676646706587,0.36,0.3780487804878049,0.44616977225672877,0.358695652173913,0.44,0.4713740458015267,0.38235294117647056,0.4865771812080537,0.3084886128364389,0.013422818791946308,0.0748502994011976,0.17333333333333334,0.16666666666666666,0.03404255319148936,,19.4991652754591,0.5333333333333333,0.03783783783783784,0.022286821705426358,0.04205607476635514,0.024489795918367346,0.03851963746223565,0.022709475332811275,0.023255813953488372,0.028070175438596492,0.017937219730941704,0.03015075376884422,,0.03350515463917526,0.036101083032490974,0.04269662921348315,0.046242774566473986,0.024390243902439025,0.015444015444015444,0.6666666666666666,0.15527950310559005,0.5466666666666666,0.6612903225806451,0.7073170731707317,0.049689440993788817,0.20833333333333334,0.25,0.4,0.4865424430641822,0.39574468085106385,0.40969162995594716,0.7419354838709677,0.08902691511387163,0.37209302325581395,0.37209302325581395,1.0,0.2194616977225673,0.330188679245283,0.33653846153846156,0.9714285714285714,0.08695652173913043,0.10869565217391304,0.2,1.0,0.34782608695652173,0.25,0.75,0.168,0.38095238095238093,0.088,0.2727272727272727,0.256,0.40625,0.463768115942029,0.330188679245283,0.4847780538302278,0.48246025641025636,0.48039480000000007,0.049800796812749,0.0708215297450425,,0.07738095238095238,0.2896825396825397,13.96017964071856,24.99463087248322,0.30038610038610036,3.0,6.0,,,1.0,,,,,,0.75,0.3333333333333333,,,1.0,,,0.018867924528301886,,,,,False,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,83766.0,1396,94,2597,2583,710,699,371.0,5180,71.0,127.0,57.0,14.0,21.0,26.0,69.0,49.0,113.0,,,,,,,,,,,,,146.0,309.0,,,101.0,393.0,2636,36.0,78.0,,,25.0,97.0,34.0,69.0,,,41.0,109.0,218.0,74.0,,,,,22.0,,31.0,16.0,47.0,14.0,2.0,9.0,3.0,19.0,110.0,25.0,114.0,41.0,203.0,271.0,146.0,417.0,5.0,32.0,19.0,13.0,28.0,3.0,20.0,17.0,2.0,8.0,45.0,3.0,17.0,64.0,126,19.0,10.0,117.0,9.0,6.0,47.0,,13.0,41.0,32.0,,9.0,41.0,20.0,109.0,710,12.0,0.7465753424657534,0.872,,,,,,0.47249190938511326,0.46153846153846156,0.4927536231884058,0.47249190938511326,0.46153846153846156,0.4927536231884058,0.5375,0.5388888888888889,0.601123595505618,,,0.07119741100323625,0.11811023622047244,0.10144927536231885,,,13.31360946745562,0.6222222222222222,0.19150943396226416,0.10744580584354382,0.18468468468468469,0.11574074074074074,0.19032761310452417,0.10884886452623337,0.08865248226950355,0.11490683229813664,0.1137855579868709,0.11173184357541899,0.13513513513513514,0.19889502762430938,0.2116788321167883,0.1721698113207547,0.1875,0.17391304347826086,0.03546099290780142,0.4878048780487805,0.4110032362459547,0.5590551181102362,0.6339285714285714,0.6619718309859155,0.22330097087378642,0.37681159420289856,0.41935483870967744,0.6538461538461539,0.3656957928802589,0.4336283185840708,0.4336283185840708,0.9183673469387755,,,,,,,,,0.7307692307692307,,,,,,,0.30434782608695654,0.6666666666666666,,,,,0.4110032362459547,,0.4698566343042071,0.5172463768115942,0.4369840579710144,0.13544668587896252,0.13544668587896252,,0.24681933842239187,0.27735368956743,8.307443365695795,,0.2733923758182518,27.0,42.0,7.0,27.0,,2.0,2.0,4.0,0.313953488372093,0.08974358974358974,0.47368421052631576,0.2962962962962963,,,,,,,,1.0,1.0,,False,
1714,1610612766,Robert Traylor,Robert Traylor,1714,CHH,19070.0,318,-8,593,602,161,255,79.0,1195,36.0,65.0,23.0,8.0,13.0,5.0,24.0,5.0,15.0,,,,,,,1.0,1.0,,,1.0,1.0,46.0,104.0,1.0,1.0,20.0,115.0,608,11.0,24.0,,,6.0,28.0,11.0,23.0,1.0,1.0,8.0,33.0,68.0,24.0,3.0,,1.0,1.0,10.0,,17.0,2.0,19.0,1.0,1.0,9.0,5.0,3.0,40.0,1.0,27.0,15.0,40.0,60.0,28.0,88.0,2.0,11.0,5.0,6.0,6.0,1.0,2.0,15.0,,4.0,21.0,4.0,5.0,30.0,61,2.0,9.0,34.0,4.0,,15.0,,4.0,18.0,14.0,1.0,3.0,18.0,12.0,33.0,161,7.0,0.7391304347826086,0.8947368421052632,1.0,1.0,,1.0,1.0,0.4423076923076923,0.4583333333333333,0.4782608695652174,0.4523809523809524,0.4583333333333333,0.5208333333333334,0.4791666666666667,0.5185185185185185,0.532258064516129,0.009523809523809525,,0.09615384615384616,0.09230769230769231,0.16666666666666666,,,20.346320346320347,0.2857142857142857,0.15267175572519084,0.11020408163265306,0.2631578947368421,0.02,0.1724137931034483,0.09491525423728814,0.15384615384615385,0.058823529411764705,0.0970873786407767,,0.08333333333333333,0.13924050632911392,0.11428571428571428,0.18584070796460178,0.2727272727272727,0.23076923076923078,0.041666666666666664,0.6666666666666666,0.6190476190476191,0.5538461538461539,0.6101694915254238,0.6944444444444444,0.22857142857142856,0.20833333333333334,0.25,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.8,,,,,0.009523809523809525,1.0,1.0,1.0,0.9583333333333334,,,,,,,0.5416666666666666,0.6153846153846154,,,0.041666666666666664,1.0,0.6285714285714286,1.0,0.5017104761904763,0.5369521739130435,0.497025,0.12931034482758622,0.13043478260869565,,0.24347826086956523,0.28695652173913044,4.70096153846154,25.8,0.2715008431703204,11.0,16.0,,5.0,3.0,1.0,2.0,,0.35714285714285715,,0.4782608695652174,0.2727272727272727,,,,,,,,,,,False,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,105953.0,1766,115,3289,3288,918,930,470.0,6577,124.0,241.0,32.0,41.0,78.0,21.0,78.0,45.0,132.0,9.0,22.0,2.0,3.0,1.0,7.0,84.0,222.0,6.0,17.0,35.0,85.0,190.0,451.0,93.0,244.0,92.0,751.0,3362,21.0,51.0,8.0,20.0,9.0,75.0,63.0,129.0,36.0,92.0,35.0,269.0,92.0,288.0,171.0,108.0,217.0,84.0,36.0,2.0,293.0,58.0,351.0,40.0,18.0,147.0,33.0,113.0,760.0,3.0,47.0,26.0,106.0,133.0,53.0,186.0,16.0,93.0,51.0,42.0,77.0,14.0,64.0,45.0,7.0,13.0,122.0,9.0,34.0,64.0,129,1.0,13.0,167.0,16.0,,70.0,4.0,16.0,19.0,11.0,1.0,7.0,20.0,10.0,269.0,918,10.0,0.24210526315789474,0.26136363636363635,0.6129032258064516,0.38114754098360654,0.4,0.391304347826087,0.3891213389121339,0.4212860310421286,0.4117647058823529,0.4883720930232558,0.4741007194244604,0.4647887323943662,0.5294117647058824,0.4889322916666667,0.487012987012987,0.5401606425702812,0.3510791366906475,0.00819672131147541,0.07982261640798226,0.12448132780082988,0.0641025641025641,0.007575757575757576,,23.120936280884262,0.6311475409836066,0.07731582786287382,0.03557910673732021,0.09154929577464789,0.010033444816053512,0.0797583081570997,0.030864197530864196,0.0525,0.04336043360433604,0.018115942028985508,0.012,,0.056155507559395246,0.06451612903225806,0.10229276895943562,0.07929515418502203,0.14035087719298245,0.04507042253521127,0.5,0.34676258992805753,0.5145228215767634,0.5876777251184834,0.28225806451612906,0.11223021582733812,0.2692307692307692,0.2876712328767123,0.19047619047619047,0.18992805755395684,0.3409090909090909,0.3435114503816794,0.15555555555555556,0.031654676258992806,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.3194244604316547,0.3783783783783784,0.38181818181818183,0.5833333333333334,0.4507042253521127,0.04225352112676056,0.6666666666666666,1.0,0.23943661971830985,0.35294117647058826,0.8333333333333334,0.35294117647058826,0.5256410256410257,0.03167420814479638,0.14285714285714285,0.38461538461538464,0.4117647058823529,0.697841726618705,0.3870967741935484,0.5056234011627907,0.4970241935483871,0.4936382488479263,0.09840425531914894,0.13861386138613863,0.016194331983805668,0.09986684420772303,0.3581890812250333,6.986696230598667,26.38196721311475,0.2791121921556704,17.0,28.0,3.0,1.0,4.0,2.0,1.0,1.0,0.00909090909090909,0.02830188679245283,0.53125,0.058823529411764705,,5.0,,1.0,1.0,0.009009009009009009,,,,,False,1.0
278,1610612766,Stacey Augmon,Stacey Augmon,278,CHH,51108.0,852,57,1576,1571,472,484,217.0,3147,35.0,67.0,23.0,11.0,17.0,18.0,58.0,43.0,96.0,,1.0,,,,1.0,,1.0,,,,,96.0,221.0,,2.0,46.0,238.0,1611,14.0,33.0,,,4.0,32.0,29.0,57.0,,1.0,19.0,77.0,154.0,38.0,,,1.0,,10.0,2.0,34.0,15.0,49.0,11.0,4.0,12.0,8.0,14.0,113.0,8.0,29.0,26.0,78.0,107.0,38.0,145.0,6.0,43.0,19.0,24.0,19.0,6.0,11.0,15.0,1.0,8.0,34.0,3.0,5.0,26.0,72,2.0,4.0,63.0,4.0,,26.0,,8.0,6.0,4.0,2.0,,6.0,3.0,77.0,472,11.0,0.8020833333333334,0.8555555555555555,,,,,,0.4343891402714932,0.42424242424242425,0.5087719298245614,0.4304932735426009,0.42424242424242425,0.5,0.47035573122529645,0.47058823529411764,0.55,0.008968609865470852,1.0,0.04524886877828054,0.07462686567164178,0.08620689655172414,,1.0,15.501355013550135,0.5588235294117647,0.1187214611872146,0.04700162074554295,0.16352201257861634,0.05925925925925926,0.12745098039215685,0.04920212765957447,0.05235602094240838,0.05194805194805195,0.04044117647058824,0.061946902654867256,0.045454545454545456,0.10300429184549356,0.10759493670886076,0.13909774436090225,0.16923076923076924,0.13793103448275862,0.05357142857142857,0.5,0.3004484304932735,0.5223880597014925,0.5645161290322581,0.6857142857142857,0.2600896860986547,0.3103448275862069,0.33962264150943394,0.6111111111111112,0.4304932735426009,0.4479166666666667,0.4479166666666667,0.9767441860465116,0.004484304932735426,,,,0.004484304932735426,,,,0.696969696969697,,,,,,,0.29310344827586204,0.6470588235294118,0.017241379310344827,,,,0.3094170403587444,,0.4481192825112107,0.5089071428571429,0.43633879310344836,0.10612244897959183,0.10699588477366255,,0.13445378151260504,0.3235294117647059,9.996832579185519,24.6,0.29949238578680204,9.0,12.0,1.0,3.0,2.0,,,,0.06976744186046512,0.017857142857142856,0.391304347826087,0.3333333333333333,,,,,,1.0,,,,,False,
469,1610612766,Jamal Mashburn,Jamal Mashburn,469,CHH,78674.0,1311,39,2448,2442,668,630,347.0,4890,57.0,105.0,9.0,9.0,24.0,64.0,160.0,102.0,275.0,9.0,17.0,,,,5.0,23.0,67.0,6.0,11.0,11.0,29.0,223.0,540.0,32.0,84.0,172.0,714.0,2510,22.0,61.0,6.0,11.0,17.0,79.0,58.0,151.0,11.0,34.0,79.0,228.0,184.0,262.0,93.0,3.0,67.0,23.0,33.0,3.0,112.0,24.0,136.0,16.0,8.0,49.0,22.0,41.0,296.0,6.0,25.0,27.0,135.0,171.0,31.0,202.0,8.0,34.0,27.0,7.0,67.0,7.0,44.0,24.0,2.0,23.0,91.0,8.0,25.0,37.0,61,2.0,10.0,196.0,13.0,17.0,68.0,,28.0,6.0,3.0,,3.0,6.0,6.0,228.0,668,3.0,0.4125560538116592,0.4200913242009132,0.96875,0.38095238095238093,0.5454545454545454,0.3235294117647059,0.38095238095238093,0.412962962962963,0.36065573770491804,0.3841059602649007,0.4342948717948718,0.4305555555555556,0.4027027027027027,0.49504950495049505,0.47560975609756095,0.49777777777777776,0.1346153846153846,0.03571428571428571,0.06111111111111111,0.19047619047619047,0.04375,0.02181818181818182,,27.921623512946116,0.7362637362637363,0.1314508276533593,0.024975024975024976,0.13705583756345177,0.02926829268292683,0.1323529411764706,0.02570480928689884,0.02564102564102564,0.020202020202020204,0.027842227378190254,0.029239766081871343,0.029411764705882353,0.0947075208913649,0.1520912547528517,0.1506172839506173,0.14743589743589744,0.0975609756097561,0.024615384615384615,1.0,0.16826923076923078,0.5428571428571428,0.6705882352941176,0.5087719298245614,0.2564102564102564,0.4,0.41830065359477125,0.296875,0.4407051282051282,0.3709090909090909,0.379182156133829,0.43137254901960786,0.027243589743589744,0.5294117647058824,0.5294117647058824,1.0,0.10737179487179487,0.34328358208955223,0.359375,0.9565217391304348,0.125,,,,0.1527777777777778,0.5454545454545454,1.0,0.12972972972972974,0.375,0.02702702702702703,,0.15675675675675677,0.3793103448275862,0.30288461538461536,0.34328358208955223,0.43969662379421226,0.4159015873015873,0.41458415300546436,0.10014727540500737,0.11428571428571428,,0.11064425770308123,0.31932773109243695,11.73777777777778,25.31666666666666,0.272875816993464,4.0,8.0,,9.0,1.0,,2.0,1.0,0.12,,0.4444444444444444,,,,,,,0.04477611940298507,,,,,False,
248,1610612766,George Lynch,George Lynch,248,CHH,29058.0,484,-65,893,906,232,207,138.0,1799,21.0,38.0,11.0,6.0,7.0,5.0,15.0,6.0,35.0,,2.0,,,,1.0,,1.0,,,,1.0,32.0,88.0,,3.0,13.0,77.0,915,8.0,23.0,,,7.0,23.0,10.0,19.0,,2.0,7.0,27.0,48.0,16.0,,,1.0,,11.0,,28.0,4.0,32.0,3.0,1.0,16.0,4.0,8.0,68.0,7.0,29.0,13.0,52.0,67.0,36.0,103.0,,26.0,18.0,8.0,12.0,6.0,7.0,12.0,2.0,5.0,24.0,2.0,4.0,27.0,45,2.0,2.0,21.0,3.0,,10.0,,2.0,6.0,5.0,,1.0,6.0,4.0,27.0,232,6.0,0.75,0.8571428571428571,,,,,,0.36363636363636365,0.34782608695652173,0.5263157894736842,0.3516483516483517,0.34782608695652173,0.47619047619047616,0.385,0.39655172413793105,0.5192307692307693,0.03296703296703297,,0.125,0.15789473684210525,0.2,0.05714285714285714,,11.77587844254511,0.5,0.14730878186968838,0.0703883495145631,0.14285714285714285,0.1111111111111111,0.1463963963963964,0.07578947368421053,0.05405405405405406,0.07317073170731707,0.07865168539325842,0.12727272727272726,,0.10655737704918032,0.14606741573033707,0.18309859154929578,0.11764705882352941,0.21739130434782608,,0.6666666666666666,0.4175824175824176,0.5526315789473685,0.65625,0.6666666666666666,0.16483516483516483,0.3333333333333333,0.4166666666666667,0.8,0.38461538461538464,0.17142857142857143,0.18181818181818182,1.0,0.02197802197802198,,,,0.01098901098901099,,,,0.4782608695652174,,,,,,,0.3333333333333333,0.8571428571428571,0.047619047619047616,,0.047619047619047616,,0.45054945054945056,,0.48372142857142875,0.48236999999999997,0.46076666666666677,0.10204081632653061,0.10526315789473684,,0.2987012987012987,0.35064935064935066,8.572727272727272,23.46666666666667,0.2597984322508399,7.0,8.0,,2.0,2.0,1.0,,4.0,0.07142857142857142,,0.6363636363636364,0.2857142857142857,,,,,,,,,,,False,
