EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,on,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips
1065,1610612738,Erick Strickland,Erick Strickland,1065,BOS,98394.0,1640.0,-99,3188.0,3213,1078.0,1225,371.0,6401,55.0,109.0,2.0,5.0,14.0,28.0,11.0,31.0,29.0,101.0,25.0,57.0,2.0,8.0,5.0,13.0,70.0,190.0,5.0,17.0,21.0,64.0,95.0,241.0,95.0,247.0,131.0,606.0,3323,6.0,13.0,7.0,25.0,6.0,39.0,27.0,68.0,26.0,77.0,59.0,191.0,64.0,126.0,273.0,12.0,2.0,2.0,188.0,70.0,29.0,1.0,97.0,87.0,184.0,66.0,21.0,47.0,18.0,32.0,455.0,11.0,10.0,1.0,56.0,132.0,3.0,191.0,22.0,213.0,1.0,56.0,28.0,28.0,51.0,20.0,37.0,43.0,6.0,14.0,7.0,94.0,6.0,32.0,49.0,145.0,2.0,7.0,9.0,155.0,8.0,16.0,42.0,2.0,28.0,1.0,1.0,1.0,1.0,2.0,191.0,1078.0,22.0,0.3368421052631579,0.3404255319148936,0.9578947368421052,0.38461538461538464,0.28,0.33766233766233766,0.3877551020408163,0.3941908713692946,0.46153846153846156,0.39705882352941174,0.48668032786885246,0.4342105263157895,0.45517241379310347,0.5389492753623188,0.4634146341463415,0.5340909090909091,0.5061475409836066,0.004048582995951417,0.12033195020746888,0.23853211009174313,0.03225806451612903,0.019801980198019802,0.005263157894736842,17.9394612607609,0.5425531914893617,0.027522935779816515,0.009523809523809525,0.12021857923497267,0.009970089730807577,0.1396508728179551,0.020036429872495445,0.12541694462975317,0.013530927835051547,0.013850415512465374,0.015151515151515152,0.0026455026455026454,0.022988505747126436,0.008771929824561403,0.07446808510638298,0.12734082397003746,0.14025500910746813,0.13564668769716087,0.15476190476190477,0.0038022813688212928,0.22336065573770492,0.5045871559633027,0.6626506024096386,0.34545454545454546,0.06352459016393443,0.3548387096774194,0.36666666666666664,0.2727272727272727,0.2069672131147541,0.2871287128712871,0.29292929292929293,0.3448275862068966,0.1168032786885246,0.43859649122807015,0.43859649122807015,1.0,0.38934426229508196,0.3684210526315789,0.37037037037037035,0.9428571428571428,0.13157894736842105,0.4,0.21052631578947367,0.25,1.0,0.4473684210526316,0.29411764705882354,1.0,0.19310344827586207,0.5,0.0896551724137931,0.38461538461538464,0.4413793103448276,0.328125,0.7295081967213115,0.3723404255319149,0.511381378600823,0.4904458333333334,0.49279409722222234,0.08396946564885496,0.15272727272727274,0.008032128514056224,0.06435643564356436,0.31518151815181517,9.258091286307051,25.099595141700394,0.33814303638644916,,,,,,,,,,,True,,,
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,34147.0,569.0,25,1079.0,1103,295.0,308,131.0,2182,40.0,58.0,20.0,28.0,7.0,12.0,6.0,23.0,14.0,27.0,,,,,,,,2.0,,,,1.0,60.0,108.0,,2.0,33.0,153.0,1104,24.0,37.0,,,17.0,65.0,10.0,19.0,,1.0,13.0,33.0,80.0,40.0,,,36.0,1.0,1.0,,11.0,,6.0,3.0,9.0,3.0,,3.0,,3.0,21.0,24.0,38.0,4.0,20.0,48.0,12.0,80.0,66.0,146.0,2.0,14.0,8.0,6.0,8.0,2.0,2.0,7.0,2.0,6.0,,15.0,2.0,2.0,45.0,67.0,,1.0,2.0,48.0,4.0,,19.0,,7.0,23.0,,23.0,4.0,3.0,33.0,295.0,7.0,0.6666666666666666,0.9523809523809523,,,,,,0.5555555555555556,0.6486486486486487,0.5263157894736842,0.5454545454545454,0.6486486486486487,0.5,0.5795454545454546,0.65,0.5689655172413793,0.01818181818181818,,0.10185185185185185,0.1206896551724138,0.17391304347826086,,,12.009803921568627,0.5333333333333333,0.36363636363636365,0.09523809523809523,0.12698412698412698,0.11209439528023599,0.13793103448275862,0.13333333333333333,0.13001912045889102,0.11946050096339114,0.13559322033898305,0.07446808510638298,0.11811023622047244,0.1360544217687075,0.12121212121212122,0.125,0.16470588235294117,0.11219512195121951,0.14285714285714285,0.11538461538461539,0.05405405405405406,0.5272727272727272,0.6896551724137931,0.7843137254901961,0.575,0.20909090909090908,0.2608695652173913,0.3157894736842105,0.6666666666666666,0.24545454545454545,0.5185185185185185,0.5185185185185185,0.9285714285714286,,,,,0.01818181818181818,,,,0.7567567567567568,0.7142857142857143,,,,,,,0.6,0.5833333333333334,,,0.05,,0.5454545454545454,,0.5087211009174314,0.5623814814814814,0.50302,0.152,0.15447154471544716,,0.42483660130718953,0.21568627450980393,6.386111111111114,52.05,0.27340129749768305,13.0,10.0,18.0,1.0,0.782608695652174,0.15,,,,,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,71830.0,1197.0,-13,2333.0,2334,754.0,805,272.0,4667,83.0,150.0,7.0,14.0,30.0,44.0,17.0,57.0,78.0,180.0,9.0,21.0,1.0,1.0,3.0,8.0,69.0,177.0,3.0,10.0,22.0,57.0,178.0,387.0,78.0,198.0,197.0,787.0,2435,15.0,27.0,4.0,11.0,14.0,56.0,54.0,113.0,25.0,65.0,106.0,289.0,178.0,178.0,183.0,51.0,10.0,5.0,172.0,69.0,40.0,1.0,47.0,42.0,89.0,28.0,14.0,28.0,8.0,11.0,220.0,4.0,16.0,3.0,48.0,122.0,7.0,177.0,23.0,200.0,8.0,50.0,28.0,22.0,62.0,13.0,30.0,34.0,1.0,32.0,1.0,96.0,7.0,30.0,37.0,81.0,1.0,3.0,17.0,247.0,19.0,8.0,87.0,2.0,39.0,26.0,7.0,30.0,2.0,,289.0,754.0,11.0,0.5,0.5144508670520231,0.782051282051282,0.3939393939393939,0.36363636363636365,0.38461538461538464,0.40414507772020725,0.4599483204134367,0.5555555555555556,0.4778761061946903,0.5042735042735043,0.5526315789473685,0.5140449438202247,0.5612391930835735,0.6136363636363636,0.6059322033898306,0.3384615384615385,0.005050505050505051,0.10335917312661498,0.20666666666666667,0.10526315789473684,0.016666666666666666,0.005649717514124294,29.969650986342945,0.6458333333333334,0.10144927536231885,0.04,0.15365239294710328,0.022727272727272728,0.1605351170568562,0.009478672985781991,0.1555352241537054,0.017761989342806393,0.04150943396226415,0.027624309392265192,,0.005917159763313609,0.023809523809523808,0.12437810945273632,0.15816326530612246,0.16624685138539042,0.16666666666666666,0.13846153846153847,0.02909090909090909,0.2564102564102564,0.5533333333333333,0.6974789915966386,0.5301204819277109,0.09743589743589744,0.2982456140350877,0.3333333333333333,0.29411764705882354,0.3076923076923077,0.43333333333333335,0.4406779661016949,0.5128205128205128,0.035897435897435895,0.42857142857142855,0.42857142857142855,1.0,0.30256410256410254,0.3898305084745763,0.39204545454545453,0.7536231884057971,0.3684210526315789,0.5,0.02631578947368421,1.0,1.0,0.2631578947368421,0.3,1.0,0.24719101123595505,0.6818181818181818,0.0449438202247191,0.375,0.3202247191011236,0.38596491228070173,0.5948717948717949,0.4011627906976744,0.4875169257340241,0.5008086206896551,0.47945201149425304,0.13587786259541984,0.1912087912087912,0.01,0.07115628970775095,0.36721728081321475,9.775193798449612,26.08232323232323,0.3231890270038577,16.0,3.0,17.0,,0.5666666666666667,0.14285714285714285,4.0,3.0,1.0,,True,,,
1960,1610612738,Milt Palacio,Milt Palacio,1960,BOS,15252.0,254.0,-100,494.0,495,195.0,222,53.0,989,13.0,23.0,,1.0,3.0,8.0,,4.0,10.0,29.0,1.0,5.0,,,,2.0,2.0,11.0,,1.0,,5.0,23.0,56.0,3.0,16.0,15.0,70.0,572,1.0,2.0,,1.0,2.0,4.0,7.0,23.0,,7.0,6.0,20.0,20.0,26.0,6.0,3.0,,2.0,9.0,2.0,7.0,,13.0,15.0,28.0,12.0,3.0,6.0,2.0,5.0,71.0,1.0,3.0,,3.0,15.0,,18.0,4.0,22.0,1.0,13.0,4.0,9.0,8.0,1.0,5.0,6.0,,3.0,,14.0,,2.0,13.0,24.0,,1.0,3.0,22.0,3.0,1.0,8.0,,4.0,2.0,1.0,2.0,,1.0,20.0,195.0,3.0,0.43478260869565216,0.43478260869565216,0.6666666666666666,0.1875,,,0.21428571428571427,0.4107142857142857,0.5,0.30434782608695654,0.3819444444444444,0.3333333333333333,0.23333333333333334,0.42592592592592593,0.5,0.29411764705882354,0.2222222222222222,,0.125,0.2608695652173913,0.25,,,17.304189435336976,0.5714285714285714,,,0.0949367088607595,0.01764705882352941,0.04838709677419355,0.012987012987012988,0.08181818181818182,0.016194331983805668,,0.08571428571428572,,0.015873015873015872,,0.05714285714285714,0.11904761904761904,0.09876543209876543,0.058823529411764705,,0.02857142857142857,0.3194444444444444,0.5652173913043478,0.7647058823529411,0.38461538461538464,0.05555555555555555,,,,0.4027777777777778,0.3448275862068966,0.3448275862068966,0.5,0.06944444444444445,0.2,0.2,1.0,0.1527777777777778,0.18181818181818182,0.18181818181818182,0.5,0.3333333333333333,,,,,0.3333333333333333,,,0.26666666666666666,0.375,0.06666666666666667,,0.16666666666666666,,0.5416666666666666,0.2222222222222222,0.47270499999999993,0.4798,0.43338214285714294,0.1038961038961039,0.13114754098360656,,0.05714285714285714,0.2857142857142857,10.66607142857143,29.13125,0.39473684210526316,,1.0,1.0,,0.5,,,,,,True,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,39764.0,663.0,20,1314.0,1332,500.0,551,142.0,2646,36.0,68.0,3.0,11.0,10.0,24.0,12.0,36.0,2.0,17.0,7.0,22.0,,,4.0,8.0,3.0,12.0,,1.0,3.0,5.0,50.0,121.0,10.0,34.0,70.0,200.0,1302,5.0,18.0,,1.0,7.0,17.0,17.0,45.0,7.0,13.0,40.0,95.0,60.0,40.0,30.0,,6.0,,12.0,3.0,15.0,,20.0,26.0,46.0,21.0,5.0,13.0,2.0,5.0,118.0,6.0,19.0,,19.0,35.0,6.0,60.0,25.0,85.0,6.0,31.0,16.0,15.0,17.0,5.0,11.0,20.0,2.0,6.0,3.0,37.0,2.0,12.0,39.0,80.0,1.0,2.0,9.0,93.0,6.0,,35.0,1.0,13.0,4.0,2.0,4.0,1.0,5.0,95.0,500.0,11.0,0.6,0.6382978723404256,1.0,0.29411764705882354,,0.5384615384615384,0.29411764705882354,0.4132231404958678,0.2777777777777778,0.37777777777777777,0.41935483870967744,0.2631578947368421,0.47413793103448276,0.5050505050505051,0.3695652173913043,0.5654761904761905,0.21935483870967742,,0.12396694214876033,0.1323529411764706,0.1111111111111111,0.11764705882352941,,15.867656988521269,0.4594594594594595,0.11538461538461539,,0.08454106280193237,0.04702970297029703,0.10734463276836158,0.028037383177570093,0.09137055837563451,0.040453074433656956,0.06293706293706294,0.0625,0.020134228187919462,0.02976190476190476,0.021739130434782608,0.047619047619047616,0.0660377358490566,0.11330049261083744,0.11851851851851852,0.07142857142857142,0.0759493670886076,0.43870967741935485,0.5294117647058824,0.6101694915254238,0.6111111111111112,0.23225806451612904,0.3333333333333333,0.375,0.5,0.10967741935483871,0.11764705882352941,0.13333333333333333,1.0,0.14193548387096774,0.3181818181818182,0.3181818181818182,1.0,0.07741935483870968,0.25,0.25,1.0,0.5789473684210527,0.2727272727272727,,,,0.05263157894736842,,,0.41379310344827586,0.4166666666666667,0.13793103448275862,0.5,0.08620689655172414,0.6,0.6580645161290323,0.25,0.48294645161290317,0.5098769230769231,0.47624568965517255,0.1945945945945946,0.23333333333333334,0.02857142857142857,0.085,0.475,5.393388429752067,23.470588235294116,0.380517503805175,1.0,1.0,3.0,,0.75,0.3333333333333333,,,,,True,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,77334.0,1289.0,-88,2510.0,2519,785.0,891,284.0,5029,107.0,203.0,20.0,31.0,27.0,46.0,41.0,122.0,17.0,54.0,10.0,28.0,1.0,3.0,2.0,7.0,63.0,209.0,8.0,26.0,23.0,75.0,165.0,379.0,73.0,237.0,85.0,634.0,2644,24.0,43.0,9.0,29.0,17.0,92.0,39.0,90.0,25.0,82.0,37.0,190.0,122.0,208.0,210.0,9.0,34.0,4.0,205.0,63.0,46.0,,106.0,40.0,146.0,33.0,7.0,68.0,7.0,31.0,332.0,9.0,38.0,1.0,44.0,149.0,30.0,223.0,48.0,271.0,7.0,45.0,28.0,17.0,50.0,11.0,25.0,48.0,6.0,25.0,5.0,98.0,8.0,22.0,30.0,98.0,,8.0,22.0,120.0,9.0,,50.0,,14.0,17.0,3.0,17.0,,7.0,190.0,785.0,14.0,0.3696969696969697,0.41216216216216217,0.958904109589041,0.3080168776371308,0.3103448275862069,0.3048780487804878,0.3133047210300429,0.43535620052770446,0.5581395348837209,0.43333333333333335,0.44561688311688313,0.5208333333333334,0.44476744186046513,0.47242921013412814,0.5542168674698795,0.48223350253807107,0.3847402597402597,,0.12137203166226913,0.17733990147783252,0.08196721311475409,,,27.23087818696884,0.5102040816326531,0.35294117647058826,0.013333333333333334,0.1716589861751152,0.04853128991060025,0.13924050632911392,0.020316027088036117,0.16300675675675674,0.03833605220228385,0.0627177700348432,0.04186046511627907,0.03914590747330961,0.023121387283236993,0.010309278350515464,0.17972350230414746,0.1583710407239819,0.1744186046511628,0.11904761904761904,0.21875,0.021604938271604937,0.32954545454545453,0.5270935960591133,0.6407185628742516,0.38317757009345793,0.19805194805194806,0.3360655737704918,0.36607142857142855,0.34146341463414637,0.08766233766233766,0.3148148148148148,0.3148148148148148,0.35294117647058826,0.045454545454545456,0.35714285714285715,0.35714285714285715,0.9,0.3392857142857143,0.3014354066985646,0.3014354066985646,0.9682539682539683,0.4305555555555556,0.6451612903225806,0.041666666666666664,0.3333333333333333,1.0,0.3611111111111111,0.3076923076923077,1.0,0.26744186046511625,0.5869565217391305,0.040697674418604654,0.2857142857142857,0.436046511627907,0.30666666666666664,0.7142857142857143,0.3073170731707317,0.5013527914614122,0.5043423076923077,0.48971167664670673,0.076103500761035,0.11904761904761904,,0.14511041009463724,0.2996845425867508,5.833245382585751,25.958227848101266,0.31274900398406374,9.0,5.0,12.0,,0.7058823529411765,0.05,,,,,True,,,
958,1610612738,Vitaly Potapenko,Vitaly Potapenko,958,BOS,43262.0,721.0,-128,1395.0,1394,487.0,575,169.0,2789,40.0,71.0,19.0,36.0,22.0,31.0,16.0,39.0,16.0,52.0,,,,,,,,,,,,,72.0,162.0,,,49.0,193.0,1473,21.0,48.0,,,11.0,53.0,28.0,57.0,,,18.0,74.0,98.0,46.0,,,34.0,,,,15.0,,11.0,4.0,15.0,3.0,1.0,3.0,1.0,7.0,34.0,39.0,50.0,2.0,17.0,72.0,8.0,97.0,91.0,188.0,3.0,15.0,11.0,4.0,18.0,2.0,9.0,24.0,3.0,9.0,4.0,42.0,6.0,18.0,40.0,89.0,,14.0,5.0,65.0,3.0,,27.0,,7.0,7.0,,7.0,,7.0,74.0,487.0,16.0,0.6805555555555556,0.8909090909090909,,,,,,0.4444444444444444,0.4375,0.49122807017543857,0.4444444444444444,0.4375,0.49122807017543857,0.5,0.4732142857142857,0.5285714285714286,,,0.09259259259259259,0.1267605633802817,0.10256410256410256,0.038461538461538464,,14.873417721518987,0.42857142857142855,0.16666666666666666,0.05,0.1437125748502994,0.10869565217391304,0.09883720930232558,0.16049382716049382,0.13224368499257058,0.12660028449502134,0.15432098765432098,0.11403508771929824,0.06521739130434782,0.16489361702127658,0.14545454545454545,0.1417910447761194,0.1746031746031746,0.12863070539419086,0.08270676691729323,0.15384615384615385,0.04054054054054054,0.4382716049382716,0.5633802816901409,0.6451612903225806,0.575,0.24074074074074073,0.41025641025641024,0.45714285714285713,0.6875,0.32098765432098764,0.3076923076923077,0.32,0.9375,,,,,,,,,0.75,0.5277777777777778,,,,,,,0.543859649122807,0.7096774193548387,,,,,0.4382716049382716,,0.46872777777777785,0.5276937500000001,0.46219649122807016,0.14516129032258066,0.14516129032258066,,0.27461139896373055,0.38341968911917096,7.911111111111113,,0.34910394265232975,4.0,3.0,6.0,7.0,0.8571428571428571,0.15789473684210525,,,,,True,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,24273.0,405.0,-32,795.0,809,319.0,352,88.0,1604,11.0,16.0,4.0,4.0,5.0,6.0,3.0,9.0,3.0,13.0,14.0,28.0,,1.0,8.0,12.0,11.0,33.0,,1.0,4.0,12.0,17.0,38.0,25.0,61.0,11.0,120.0,832,5.0,7.0,,2.0,,10.0,7.0,16.0,12.0,24.0,8.0,58.0,18.0,16.0,75.0,,10.0,1.0,32.0,11.0,5.0,,11.0,11.0,22.0,8.0,3.0,5.0,4.0,2.0,55.0,6.0,9.0,1.0,15.0,33.0,4.0,52.0,16.0,68.0,,8.0,4.0,4.0,4.0,1.0,4.0,6.0,3.0,,,10.0,2.0,4.0,20.0,39.0,,2.0,2.0,13.0,1.0,,4.0,,3.0,4.0,,4.0,,1.0,58.0,319.0,7.0,0.5294117647058824,0.75,1.0,0.4098360655737705,,0.5,0.4166666666666667,0.4473684210526316,0.7142857142857143,0.4375,0.5505050505050505,0.5555555555555556,0.625,0.5714285714285714,0.5555555555555556,0.6590909090909091,0.6161616161616161,,0.13157894736842105,0.25,,0.07692307692307693,,12.92134831460674,0.4,0.13793103448275862,0.04,0.12087912087912088,0.0371900826446281,0.16129032258064516,0.045112781954887216,0.13114754098360656,0.04,0.07407407407407407,0.016129032258064516,0.020202020202020204,0.05660377358490566,,0.11842105263157894,0.12727272727272726,0.11971830985915492,0.1506849315068493,0.2,,0.16161616161616163,0.6875,0.9166666666666666,0.45454545454545453,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.13131313131313133,0.23076923076923078,0.25,1.0,0.2828282828282828,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,1.0,0.1111111111111111,,,0.1111111111111111,,,0.15,0.8333333333333334,0.3,0.6666666666666666,0.3,0.3333333333333333,0.7777777777777778,0.34375,0.5277102040816326,0.5337214285714286,0.5197064102564103,0.0392156862745098,0.0975609756097561,,0.08333333333333333,0.48333333333333334,8.936842105263159,25.155737704918025,0.40125786163522015,3.0,1.0,2.0,,0.5,,,,,,True,,,
2207,1610612738,Joe Johnson,Joe Johnson,2207,BOS,13712.0,229.0,-7,429.0,438,158.0,187,54.0,867,7.0,14.0,3.0,5.0,3.0,6.0,5.0,8.0,5.0,15.0,2.0,11.0,,1.0,,5.0,5.0,11.0,,,1.0,3.0,17.0,37.0,7.0,22.0,3.0,58.0,469,4.0,9.0,,1.0,,8.0,6.0,15.0,1.0,8.0,,15.0,20.0,14.0,21.0,,2.0,,11.0,5.0,2.0,,5.0,7.0,12.0,5.0,2.0,3.0,,2.0,31.0,1.0,6.0,,3.0,10.0,2.0,15.0,7.0,22.0,1.0,3.0,3.0,,5.0,,5.0,1.0,,,1.0,6.0,1.0,1.0,10.0,15.0,,,,5.0,1.0,,3.0,,,1.0,,1.0,,1.0,15.0,158.0,2.0,0.5882352941176471,0.625,1.0,0.3181818181818182,,0.125,0.3181818181818182,0.4594594594594595,0.4444444444444444,0.4,0.4661016949152542,0.4,0.32608695652173914,0.47540983606557374,0.4,0.3125,0.3728813559322034,,0.05405405405405406,,,0.13333333333333333,,13.729508196721312,0.8333333333333334,0.2,,0.059880239520958084,0.045112781954887216,0.061224489795918366,0.014285714285714285,0.06018518518518518,0.034482758620689655,0.046511627906976744,0.05405405405405406,0.03773584905660377,,0.047619047619047616,0.06521739130434782,0.046511627906976744,0.0641025641025641,0.07317073170731707,,0.03125,0.23728813559322035,0.5,0.5,0.2857142857142857,0.13559322033898305,0.625,0.625,0.8,0.2542372881355932,0.3333333333333333,0.38461538461538464,0.8,0.1864406779661017,0.18181818181818182,0.18181818181818182,1.0,0.1864406779661017,0.45454545454545453,0.45454545454545453,1.0,0.5,0.6,0.1,,,,,,0.2608695652173913,0.5,0.21739130434782608,,0.13043478260869565,0.3333333333333333,0.6101694915254238,0.45454545454545453,0.4659262711864406,0.45967857142857144,0.4747173913043478,0.04918032786885246,0.07692307692307693,,0.13793103448275862,0.25862068965517243,9.610810810810808,24.822727272727274,0.3682983682983683,1.0,,,,,0.3333333333333333,,,,,True,,,
2208,1610612738,Kedrick Brown,Kedrick Brown,2208,BOS,4744.0,79.0,-28,166.0,169,94.0,96,20.0,335,4.0,6.0,,2.0,3.0,4.0,1.0,4.0,1.0,3.0,,6.0,,,,4.0,3.0,6.0,,1.0,,2.0,6.0,13.0,3.0,12.0,5.0,26.0,170,,2.0,,1.0,,,5.0,10.0,,6.0,5.0,15.0,6.0,6.0,9.0,,,,6.0,3.0,,1.0,2.0,3.0,5.0,3.0,,2.0,,,13.0,,2.0,,4.0,9.0,1.0,14.0,2.0,16.0,1.0,4.0,2.0,2.0,2.0,,,,,2.0,,2.0,,2.0,4.0,7.0,,1.0,,8.0,,,2.0,,2.0,5.0,1.0,5.0,,,15.0,94.0,2.0,0.5,0.5,1.0,0.25,,,0.25,0.46153846153846156,,0.5,0.42,,0.3125,0.4482758620689655,,0.39473684210526316,0.48,0.08333333333333333,,,,,,16.756756756756754,1.0,0.09090909090909091,,0.13636363636363635,0.04081632653061224,0.23529411764705882,,0.1566265060240964,0.02531645569620253,,0.06666666666666667,0.05555555555555555,,,0.047619047619047616,0.17647058823529413,0.17857142857142858,0.26666666666666666,,0.06666666666666667,0.24,0.6666666666666666,0.6666666666666666,0.75,0.16,0.25,0.25,,0.12,0.3333333333333333,0.3333333333333333,,0.24,,,,0.24,0.5,0.5,1.0,0.6666666666666666,,,,,0.3333333333333333,,,0.25,0.75,0.25,,0.125,,0.72,0.5,0.5042599999999999,0.4842666666666666,0.5039125,0.07407407407407407,0.13333333333333333,,,0.5769230769230769,7.476923076923077,24.483333333333334,0.5662650602409639,3.0,1.0,4.0,,0.8,,,,,0.16666666666666666,True,,,
