EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,LostBallOutOfBoundsTurnovers,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3Assists,FTDefRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,OffShortMidRangeReboundPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,Blocked3s,BlockedArc3,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,DefensiveGoaltends,OffCorner3ReboundPct,3SecondViolations,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,HeaveMakes,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
2369,1610612741,Norman Richardson,Norman Richardson,2369,CHI,1609.0,27.0,-18.0,50,48,17,12,7.0,98,1.0,3.0,2.0,,1.0,,,2.0,5.0,,,,,,,,,3.0,8.0,,,2.0,8.0,66.0,1.0,2.0,,,,2.0,,2.0,,,,,4.0,2.0,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,2.0,,2.0,,,1.0,,,,,,,,,17,,0.6666666666666666,0.6666666666666666,,,,,,0.375,0.5,,0.375,0.5,,0.4444444444444444,0.5,,,0.125,0.3333333333333333,,,15.517241379310345,,0.0625,0.043478260869565216,,,0.05263157894736842,0.038461538461538464,,0.07692307692307693,,,,0.1111111111111111,,,,,0.375,0.3333333333333333,0.5,1.0,,,,,0.625,0.4,0.4,0.5,,,,,,1.0,,,,0.5,,,,,0.375,,0.43046249999999997,0.43755,0.34845,0.1111111111111111,0.1111111111111111,0.25,,12.462499999999999,,0.34,1.0,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
696,1610612741,Travis Best,Travis Best,696,CHI,6.0,,,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2062,1610612741,A.J. Guyton,A.J. Guyton,2062,CHI,585.0,10.0,-1.0,20,20,15,20,4.0,40,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,2.0,1.0,1.0,22.0,,1.0,,,,,,,,2.0,1.0,1.0,,,,1.0,,,2.0,2.0,4.0,1.0,1.0,1.0,,10.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,1.0,15,,,,,,,,,,,,,,,0.125,,0.16666666666666666,0.6666666666666666,,,,,16.0,,,0.14285714285714285,,,,0.07692307692307693,,0.3333333333333333,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.5,0.5,,0.6666666666666666,,0.48091666666666666,,0.526125,0.25,0.5,,1.0,19.6,24.0,0.75,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,50793.0,847.0,-94.0,1609,1601,383,483,201.0,3210,35.0,59.0,3.0,10.0,19.0,48.0,94.0,87.0,180.0,27.0,4.0,14.0,41.0,,1.0,1.0,9.0,170.0,333.0,24.0,68.0,81.0,493.0,1766.0,11.0,26.0,1.0,4.0,5.0,30.0,37.0,79.0,2.0,13.0,37.0,117.0,164.0,176.0,63.0,41.0,14.0,12.0,82.0,13.0,95.0,11.0,49.0,8.0,25.0,203.0,,11.0,19.0,61.0,84.0,11.0,95.0,6.0,25.0,15.0,10.0,39.0,13.0,24.0,27.0,15.0,1.0,66.0,2.0,14.0,23.0,70.0,10.0,101.0,10.0,9.0,35.0,16.0,11.0,2.0,1.0,8.0,11.0,8.0,117.0,383,10.0,0.4823529411764706,0.49101796407185627,0.875,0.35294117647058826,0.25,0.15384615384615385,0.35294117647058826,0.5105105105105106,0.4230769230769231,0.46835443037974683,0.513715710723192,0.4166666666666667,0.43478260869565216,0.5509049773755657,0.45454545454545453,0.5178571428571429,0.16957605985037408,0.036036036036036036,0.0847457627118644,0.06382978723404255,0.005555555555555556,27.53387533875339,0.5909090909090909,0.1011608623548922,0.0167427701674277,0.13286713286713286,,0.10723860589812333,0.014211886304909561,0.018691588785046728,0.017361111111111112,,0.0481283422459893,0.12162162162162163,0.12686567164179105,0.1414141414141414,0.11363636363636363,0.031413612565445025,0.7272727272727273,0.14713216957605985,0.5932203389830508,0.6481481481481481,0.5428571428571428,0.2344139650872818,0.5106382978723404,0.5454545454545454,0.375,0.4488778054862843,0.48333333333333334,0.4860335195530726,0.5172413793103449,0.06733167082294264,0.10224438902743142,0.34146341463414637,0.34146341463414637,0.8571428571428571,0.1,0.03333333333333333,,,0.20652173913043478,0.5263157894736842,0.043478260869565216,0.09782608695652174,0.1111111111111111,0.3167082294264339,0.34146341463414637,0.45119135338345845,0.43220555555555545,0.43906055555555557,0.08215962441314555,0.09776536312849161,0.060851926977687626,0.23732251521298176,12.46126126126126,25.091176470588238,0.23803604723430702,1.0,6.0,1.0,0.3333333333333333,,2.0,4.0,,,0.07407407407407407,0.012903225806451613,10.0,3.0,1.0,9.0,,,,0.37037037037037035,0.37037037037037035,0.9,0.1,0.25,4.0,1.0,,,False,1.0,0.3333333333333333,1.0,,,,,,,,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,30599.0,510.0,-119.0,989,985,283,301,117.0,1974,35.0,49.0,8.0,8.0,11.0,21.0,51.0,39.0,100.0,1.0,,1.0,4.0,,,1.0,3.0,95.0,200.0,2.0,5.0,26.0,222.0,1088.0,15.0,24.0,,,3.0,33.0,27.0,48.0,1.0,3.0,12.0,69.0,142.0,48.0,6.0,4.0,1.0,8.0,28.0,2.0,30.0,1.0,16.0,3.0,9.0,62.0,2.0,18.0,12.0,29.0,44.0,20.0,64.0,6.0,15.0,12.0,3.0,18.0,3.0,12.0,11.0,6.0,,29.0,1.0,3.0,13.0,25.0,2.0,36.0,4.0,,17.0,3.0,8.0,6.0,1.0,1.0,9.0,7.0,69.0,283,4.0,0.7473684210526316,0.8255813953488372,1.0,0.4,,0.3333333333333333,0.4,0.475,0.625,0.5625,0.47804878048780486,0.625,0.5588235294117647,0.502262443438914,0.6346153846153846,0.6052631578947368,0.024390243902439025,0.04,0.02040816326530612,0.11764705882352941,0.01,22.084805653710248,0.6206896551724138,0.09385113268608414,0.043583535108958835,0.12631578947368421,0.0392156862745098,0.10148514851485149,0.04310344827586207,0.0707070707070707,0.05102040816326531,0.045454545454545456,0.09782608695652174,0.07865168539325842,0.1015625,0.14492753623188406,0.07692307692307693,0.06060606060606061,0.7777777777777778,0.23902439024390243,0.7142857142857143,0.7291666666666666,0.6571428571428571,0.24878048780487805,0.4117647058823529,0.4666666666666667,0.7142857142857143,0.4878048780487805,0.39,0.3939393939393939,0.8461538461538461,0.004878048780487805,0.01951219512195122,0.25,0.25,1.0,0.3333333333333333,,,,0.21568627450980393,0.7272727272727273,,0.058823529411764705,0.3333333333333333,0.2634146341463415,0.25,0.46673651960784296,0.48065,0.461265,0.0779816513761468,0.07981220657276995,0.14864864864864866,0.3108108108108108,11.291500000000003,27.26,0.2861476238624874,6.0,18.0,4.0,0.75,,1.0,3.0,,,0.075,0.00847457627118644,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,False,,,,,,,,,,,,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,106522.0,1775.0,-249.0,3327,3303,948,1020,412.0,6630,146.0,275.0,65.0,48.0,91.0,95.0,226.0,95.0,238.0,7.0,1.0,5.0,32.0,1.0,2.0,4.0,19.0,336.0,739.0,7.0,39.0,172.0,865.0,3538.0,40.0,104.0,1.0,2.0,23.0,106.0,87.0,205.0,5.0,20.0,53.0,242.0,436.0,236.0,18.0,28.0,5.0,50.0,86.0,24.0,110.0,20.0,33.0,9.0,44.0,244.0,19.0,95.0,48.0,187.0,272.0,116.0,388.0,22.0,47.0,30.0,17.0,55.0,10.0,27.0,63.0,28.0,7.0,118.0,14.0,32.0,67.0,169.0,31.0,259.0,25.0,,130.0,12.0,18.0,11.0,2.0,5.0,20.0,9.0,242.0,948,23.0,0.6488095238095238,0.689873417721519,0.8571428571428571,0.1794871794871795,0.5,0.25,0.2,0.4546684709066306,0.38461538461538464,0.424390243902439,0.4453727506426735,0.3915094339622642,0.42,0.48324022346368717,0.43089430894308944,0.4600760456273764,0.05012853470437018,0.06765899864682003,0.10181818181818182,0.084070796460177,0.012605042016806723,26.46981970211654,0.4661016949152542,0.15820642978003385,0.07037037037037037,0.15737704918032788,0.07480314960629922,0.15803631472763954,0.07107231920199501,0.05958549222797927,0.0706436420722135,0.08585858585858586,0.11692307692307692,0.1461038961038961,0.1894353369763206,0.14977973568281938,0.1794871794871795,0.05929919137466307,0.45,0.35347043701799485,0.5309090909090909,0.5910931174089069,0.5753424657534246,0.29048843187660667,0.42035398230088494,0.45893719806763283,0.5052631578947369,0.3059125964010283,0.39915966386554624,0.40425531914893614,0.9052631578947369,0.008997429305912597,0.04113110539845758,0.15625,0.15625,0.8,0.6132075471698113,0.018867924528301886,0.5,,0.40444444444444444,0.5274725274725275,0.0044444444444444444,0.08444444444444445,0.21052631578947367,0.40359897172236503,0.17857142857142858,0.45939345006485083,0.5078614942528739,0.4663333333333333,0.14722536806342015,0.15402843601895735,0.12254335260115606,0.27976878612716766,8.441001353179976,29.715384615384618,0.284941388638413,26.0,40.0,10.0,0.4,0.23076923076923078,4.0,37.0,,1.0,0.2781954887218045,0.08256880733944955,2.0,,1.0,3.0,4.0,2.0,2.0,0.2857142857142857,0.2857142857142857,1.0,,1.0,12.0,1.0,0.03571428571428571,3.0,False,,,,2.0,0.016129032258064516,,,,,,,,
2053,1610612741,Dalibor Bagaric,Dalibor Bagaric,2053,CHI,26281.0,438.0,-85.0,829,839,294,305,85.0,1668,28.0,49.0,12.0,12.0,14.0,12.0,43.0,7.0,32.0,,,,1.0,,,,1.0,47.0,124.0,,1.0,30.0,124.0,898.0,8.0,17.0,,,9.0,25.0,18.0,44.0,,1.0,11.0,47.0,62.0,32.0,,1.0,,13.0,8.0,5.0,13.0,5.0,5.0,2.0,1.0,31.0,1.0,26.0,8.0,60.0,77.0,28.0,105.0,2.0,13.0,12.0,1.0,19.0,1.0,10.0,18.0,9.0,4.0,37.0,3.0,14.0,37.0,83.0,8.0,51.0,7.0,,21.0,9.0,18.0,14.0,1.0,3.0,19.0,15.0,47.0,294,11.0,0.6595744680851063,0.7560975609756098,,,,,,0.3790322580645161,0.47058823529411764,0.4090909090909091,0.376,0.47058823529411764,0.4,0.4189189189189189,0.5208333333333334,0.41228070175438597,0.008,0.10483870967741936,0.14285714285714285,0.09302325581395349,0.0625,19.762419006479483,0.5135135135135135,0.20134228187919462,0.08441558441558442,0.10666666666666667,0.015384615384615385,0.18230563002680966,0.07238605898123325,0.16853932584269662,0.04697986577181208,0.021739130434782608,0.1797752808988764,0.2222222222222222,0.2054794520547945,0.07547169811320754,0.18181818181818182,0.03278688524590164,0.7894736842105263,0.392,0.5714285714285714,0.6666666666666666,0.6071428571428571,0.344,0.27906976744186046,0.3076923076923077,0.6666666666666666,0.256,0.21875,0.23333333333333334,0.8571428571428571,,0.008,,,,0.7058823529411765,,,,0.3111111111111111,0.8571428571428571,,0.022222222222222223,,0.4,,0.4376683999999999,0.5073117647058824,0.41892111111111113,0.1510791366906475,0.15217391304347827,0.20161290322580644,0.3790322580645161,7.514516129032256,31.7,0.3546441495778046,8.0,12.0,1.0,0.6666666666666666,0.125,,9.0,,2.0,0.2647058823529412,0.05714285714285714,,,,,,1.0,1.0,,,,,,8.0,8.0,,4.0,False,,,,1.0,0.02631578947368421,,,,,,,,
2062,1610612741,A.J. Guyton,A.J. Guyton,2062,CHI,35643.0,594.0,-42.0,1119,1119,380,329,145.0,2238,15.0,27.0,3.0,3.0,5.0,7.0,19.0,20.0,74.0,23.0,7.0,40.0,98.0,3.0,9.0,16.0,36.0,42.0,120.0,46.0,121.0,21.0,243.0,1163.0,2.0,7.0,3.0,11.0,6.0,19.0,9.0,33.0,16.0,43.0,13.0,79.0,30.0,54.0,108.0,96.0,40.0,3.0,63.0,14.0,77.0,14.0,25.0,8.0,30.0,168.0,1.0,10.0,7.0,24.0,32.0,11.0,43.0,4.0,10.0,3.0,7.0,28.0,2.0,20.0,9.0,8.0,1.0,37.0,3.0,6.0,9.0,23.0,1.0,25.0,1.0,,7.0,6.0,7.0,1.0,3.0,3.0,7.0,3.0,79.0,380,6.0,0.35714285714285715,0.36585365853658536,0.782608695652174,0.38016528925619836,0.2727272727272727,0.37209302325581395,0.3865546218487395,0.35,0.2857142857142857,0.2727272727272727,0.4605809128630705,0.3611111111111111,0.4342105263157895,0.48023715415019763,0.4523809523809524,0.47023809523809523,0.5020746887966805,0.025,0.07407407407407407,,0.013513513513513514,22.41112828438949,0.7567567567567568,0.06,0.024509803921568627,0.06930693069306931,0.0070921985815602835,0.06187624750499002,0.020036429872495445,0.03937007874015748,0.005649717514124294,0.009174311926605505,0.07377049180327869,0.08247422680412371,0.03867403314917127,0.09210526315789473,,0.028169014084507043,0.42857142857142855,0.11203319502074689,0.5555555555555556,0.6,0.4,0.07883817427385892,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.3070539419087137,0.2702702702702703,0.273972602739726,0.4,0.0954356846473029,0.4066390041493776,0.40816326530612246,0.40816326530612246,0.75,0.16666666666666666,0.5,0.3333333333333333,1.0,0.06578947368421052,0.6,0.09210526315789473,0.47368421052631576,0.4444444444444444,0.6141078838174274,0.4166666666666667,0.4767680084745763,0.5167433333333333,0.4650451388888889,0.02834008097165992,0.05555555555555555,0.07818930041152264,0.32510288065843623,13.517500000000002,38.97190082644627,0.33958891867739055,1.0,2.0,4.0,0.3333333333333333,,,1.0,,1.0,0.029411764705882353,0.038461538461538464,6.0,2.0,,30.0,2.0,,,0.2608695652173913,0.2608695652173913,1.0,0.1111111111111111,,,,,,False,,,,,,,,,,,,,
696,1610612741,Travis Best,Travis Best,696,CHI,47556.0,793.0,-79.0,1499,1499,341,458,174.0,2998,49.0,84.0,5.0,17.0,27.0,10.0,24.0,45.0,121.0,2.0,1.0,7.0,23.0,1.0,3.0,1.0,8.0,104.0,229.0,8.0,25.0,47.0,279.0,1650.0,5.0,12.0,2.0,4.0,5.0,21.0,32.0,64.0,2.0,9.0,21.0,91.0,52.0,156.0,21.0,20.0,6.0,10.0,123.0,26.0,149.0,16.0,43.0,28.0,52.0,324.0,1.0,8.0,11.0,55.0,71.0,10.0,81.0,2.0,32.0,13.0,19.0,25.0,4.0,14.0,15.0,11.0,1.0,40.0,6.0,12.0,33.0,72.0,8.0,51.0,6.0,,18.0,9.0,1.0,,,1.0,1.0,1.0,91.0,341,12.0,0.25,0.2524271844660194,0.875,0.32,0.5,0.2222222222222222,0.30434782608695654,0.45414847161572053,0.4166666666666667,0.5,0.4566929133858268,0.5,0.4794520547945205,0.5054347826086957,0.5526315789473685,0.5481927710843374,0.0984251968503937,0.043668122270742356,0.09523809523809523,0.041666666666666664,0.008264462809917356,18.599175985874044,0.625,0.09892086330935251,0.013311148086522463,0.08396946564885496,0.011494252873563218,0.09606986899563319,0.01308139534883721,0.027624309392265192,0.007246376811594203,0.017857142857142856,0.10465116279069768,0.09774436090225563,0.09561752988047809,0.056818181818181816,0.13953488372093023,0.015503875968992248,1.0,0.33070866141732286,0.5833333333333334,0.6447368421052632,0.1836734693877551,0.09448818897637795,0.4166666666666667,0.43478260869565216,,0.4763779527559055,0.371900826446281,0.375,0.37777777777777777,0.007874015748031496,0.09055118110236221,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.3125,0.1875,0.3333333333333333,1.0,0.3698630136986301,0.6296296296296297,0.0136986301369863,0.1095890410958904,0.125,0.42913385826771655,0.3,0.477552,0.46205000000000007,0.46050625,0.07116104868913857,0.07468879668049792,0.07526881720430108,0.32616487455197135,11.102620087336247,26.967999999999996,0.2274849899933289,3.0,2.0,1.0,0.6,0.3333333333333333,10.0,5.0,,,0.09615384615384616,0.006944444444444444,1.0,1.0,1.0,3.0,2.0,,,0.5,0.5,1.0,0.0625,1.0,3.0,,,,False,1.0,1.0,1.0,1.0,0.019230769230769232,1.0,1.0,1.0,0.038461538461538464,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,69176.0,1153.0,-131.0,2212,2227,640,608,269.0,4439,93.0,168.0,60.0,21.0,37.0,15.0,47.0,15.0,39.0,,,,,,,,,123.0,254.0,,,110.0,356.0,2311.0,31.0,63.0,,,31.0,93.0,25.0,61.0,,,48.0,98.0,180.0,66.0,,,,19.0,44.0,2.0,46.0,,21.0,4.0,19.0,94.0,6.0,88.0,23.0,141.0,181.0,97.0,278.0,12.0,24.0,16.0,8.0,38.0,7.0,23.0,41.0,15.0,1.0,79.0,4.0,18.0,78.0,150.0,19.0,189.0,19.0,,84.0,20.0,78.0,47.0,9.0,22.0,79.0,47.0,98.0,640,16.0,0.7317073170731707,0.9,,,,,,0.484251968503937,0.49206349206349204,0.4098360655737705,0.484251968503937,0.49206349206349204,0.4098360655737705,0.5250737463126843,0.5344827586206896,0.49,,0.07480314960629922,0.07738095238095238,0.1276595744680851,,16.574147501982555,0.4810126582278481,0.1700844390832328,0.10316529894490035,0.09956709956709957,0.0425531914893617,0.15471698113207547,0.09456740442655935,0.1449814126394052,0.08398950131233596,0.043859649122807015,0.13653136531365315,0.18095238095238095,0.1896551724137931,0.08536585365853659,0.13432835820895522,0.10810810810810811,0.5949367088607594,0.6614173228346457,0.5535714285714286,0.6,0.7204301075268817,0.18503937007874016,0.3191489361702128,0.36585365853658536,0.7333333333333333,0.15354330708661418,0.38461538461538464,0.38461538461538464,0.8,,,,,,0.9523809523809523,,,,0.6065573770491803,0.5675675675675675,,,,0.6614173228346457,,0.529315748031496,0.5772533333333334,0.5192262295081967,0.26332288401253917,0.26332288401253917,0.2612359550561798,0.2752808988764045,4.144094488188976,,0.28933092224231466,29.0,46.0,7.0,0.48333333333333334,0.1724137931034483,2.0,17.0,,4.0,0.25,0.08374384236453201,,,,,,1.0,1.0,,,,,,15.0,9.0,0.037037037037037035,5.0,False,,,,3.0,0.029411764705882353,,,,,,,,
2201,1610612741,Eddy Curry,Eddy Curry,2201,CHI,57776.0,963.0,-213.0,1826,1827,436,480,216.0,3653,123.0,213.0,65.0,30.0,44.0,24.0,81.0,8.0,28.0,,,,,,,,,155.0,322.0,,,82.0,392.0,1973.0,47.0,72.0,,,7.0,101.0,36.0,71.0,,,24.0,96.0,208.0,102.0,,,,55.0,20.0,2.0,22.0,2.0,9.0,3.0,8.0,46.0,10.0,85.0,18.0,97.0,132.0,97.0,229.0,15.0,14.0,8.0,6.0,30.0,2.0,11.0,28.0,19.0,2.0,58.0,12.0,11.0,74.0,149.0,17.0,128.0,12.0,,65.0,5.0,48.0,37.0,1.0,10.0,48.0,27.0,96.0,436,12.0,0.6709677419354839,0.9043478260869565,,,,,,0.4813664596273292,0.6527777777777778,0.5070422535211268,0.4813664596273292,0.6527777777777778,0.5070422535211268,0.5157894736842106,0.6392405063291139,0.5517241379310345,,0.17080745341614906,0.1643192488262911,0.2222222222222222,0.07142857142857142,21.088107847857486,0.5172413793103449,0.13857142857142857,0.11363636363636363,0.11392405063291139,0.09900990099009901,0.13403263403263405,0.11189634864546526,0.15384615384615385,0.0963855421686747,0.0975609756097561,0.12389380530973451,0.1686046511627907,0.13245033112582782,0.10476190476190476,0.1320754716981132,0.13392857142857142,0.5625,0.6614906832298136,0.5774647887323944,0.6910112359550562,0.6422764227642277,0.2515527950310559,0.2962962962962963,0.38095238095238093,0.7916666666666666,0.08695652173913043,0.2857142857142857,0.3076923076923077,0.75,,,,,,0.9027777777777778,,,,0.6197183098591549,0.6818181818181818,,,,0.6614906832298136,,0.5119484472049689,0.561325,0.5016126760563382,0.17333333333333334,0.17333333333333334,0.2576530612244898,0.24489795918367346,3.6940993788819885,,0.23877327491785322,44.0,80.0,3.0,0.676923076923077,0.09090909090909091,,17.0,2.0,1.0,0.2698412698412698,0.09340659340659341,,,,,,,,,,,,,17.0,6.0,0.10526315789473684,1.0,False,,,,2.0,0.027777777777777776,,,,,,,,
2239,1610612741,Trenton Hassell,Trenton Hassell,2239,CHI,117717.0,1962.0,-372.0,3679,3676,1083,1089,468.0,7355,74.0,129.0,35.0,22.0,37.0,21.0,62.0,83.0,217.0,30.0,9.0,48.0,116.0,5.0,13.0,13.0,36.0,178.0,408.0,57.0,146.0,74.0,601.0,4019.0,30.0,59.0,7.0,16.0,16.0,97.0,52.0,100.0,14.0,45.0,33.0,179.0,214.0,142.0,162.0,114.0,48.0,23.0,117.0,19.0,136.0,14.0,45.0,22.0,50.0,291.0,7.0,48.0,44.0,109.0,155.0,57.0,212.0,5.0,48.0,35.0,13.0,59.0,8.0,40.0,27.0,19.0,1.0,86.0,7.0,21.0,67.0,156.0,7.0,100.0,9.0,,41.0,12.0,37.0,13.0,11.0,13.0,37.0,22.0,179.0,1083,30.0,0.601123595505618,0.66875,0.9473684210526315,0.3904109589041096,0.4375,0.3111111111111111,0.3958333333333333,0.4362745098039216,0.5084745762711864,0.52,0.4756317689530686,0.54,0.503448275862069,0.501669449081803,0.5773809523809523,0.5457317073170732,0.26353790613718414,0.056372549019607844,0.11627906976744186,0.11290322580645161,0.004608294930875576,16.16257088846881,0.686046511627907,0.08170914542728636,0.03153745072273324,0.13580246913580246,0.02766798418972332,0.09227985524728588,0.030985915492957747,0.05228758169934641,0.02170767004341534,0.02564102564102564,0.06905370843989769,0.06976744186046512,0.09682804674457429,0.12698412698412698,0.16666666666666666,0.017482517482517484,0.5945945945945946,0.2328519855595668,0.5736434108527132,0.6491228070175439,0.47297297297297297,0.11191335740072202,0.3387096774193548,0.38181818181818183,0.5238095238095238,0.3916967509025271,0.3824884792626728,0.38425925925925924,0.7349397590361446,0.05415162454873646,0.20938628158844766,0.41379310344827586,0.41739130434782606,0.9375,0.4666666666666667,0.17333333333333334,0.38461538461538464,1.0,0.25517241379310346,0.5945945945945946,0.06206896551724138,0.2482758620689655,0.3611111111111111,0.4963898916967509,0.42105263157894735,0.4735384057971013,0.4941298507462687,0.4690902097902099,0.07155025553662692,0.09318181818181819,0.16139767054908485,0.2978369384359401,11.266666666666667,25.483561643835625,0.2943734710519163,19.0,36.0,5.0,0.5428571428571428,0.15789473684210525,5.0,2.0,,2.0,0.014084507042253521,0.024193548387096774,9.0,3.0,1.0,9.0,2.0,,,0.3,0.3103448275862069,1.0,0.04,0.1111111111111111,3.0,,0.034482758620689655,,False,2.0,0.6666666666666666,1.0,2.0,0.015384615384615385,,,1.0,0.006802721088435374,2.0,0.0136986301369863,0.03333333333333333,0.008620689655172414
