EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,PenaltyArc3FGM,SecondChanceFG2M,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,on
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,4291.0,72,-18,140,136,56,64,25,276,2.0,4.0,2.0,1.0,1.0,2.0,5.0,3.0,4.0,8.0,2.0,2.0,4.0,4.0,3.0,11.0,1.0,3.0,5.0,4.0,12,7.0,19.0,3.0,32,164,3,3.0,5.0,2.0,11.0,2.0,4.0,4.0,9.0,1.0,17.0,8.0,15.0,6.0,11.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,8.0,3.0,11,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,5.0,1.0,4.0,2.0,17.0,56,1.0,1.0,1.0,0.7142857142857143,0.3684210526315789,0.6,0.4444444444444444,0.3684210526315789,0.3333333333333333,0.5,0.46774193548387094,0.5625,0.6153846153846154,0.48484848484848486,0.6111111111111112,0.6071428571428571,0.6129032258064516,0.05263157894736842,0.16666666666666666,0.25,0.2,0.125,21.176470588235293,1.0,0.16666666666666666,0.16279069767441862,0.04,0.038461538461538464,0.13725490196078433,0.039473684210526314,0.0625,0.05263157894736842,0.05263157894736842,0.2857142857142857,0.1111111111111111,0.09090909090909091,0.12903225806451613,0.5,0.6666666666666666,1.0,0.16129032258064516,0.4,0.5,1.0,0.0967741935483871,0.25806451612903225,0.5,0.5714285714285714,0.5,0.3548387096774194,0.2727272727272727,0.2727272727272727,1.0,0.25,0.25,1.0,0.375,0.3333333333333333,1.0,0.07692307692307693,1.0,0.3076923076923077,1.0,0.38461538461538464,0.7419354838709677,0.2727272727272727,0.4932951612903226,0.53735,0.4729461538461538,0.06060606060606061,0.14285714285714285,0.34375,0.53125,6.974999999999999,24.526315789473685,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,94555.0,1576,5,2968,2961,666,771,440,5929,48.0,94.0,18.0,11.0,24.0,36.0,74.0,240.0,7.0,22.0,,2.0,1.0,3.0,23.0,81.0,,4.0,23.0,187.0,408,30.0,103.0,49.0,513,3060,64,,6.0,1.0,71.0,33.0,92.0,9.0,26.0,29.0,122.0,170.0,66.0,24.0,81.0,23.0,18.0,3.0,224.0,290.0,98.0,646.0,3.0,25.0,103.0,4.0,126.0,32.0,158,73.0,38.0,49.0,34.0,88.0,4.0,21.0,48.0,99.0,,77.0,25.0,122.0,666,10.0,0.45454545454545453,0.4722222222222222,0.7333333333333333,0.2912621359223301,,0.34615384615384615,0.2912621359223301,0.4583333333333333,0.358695652173913,0.45401174168297453,0.5,0.3940677966101695,0.46875,0.49295774647887325,0.43214285714285716,0.20156555772994128,0.02912621359223301,0.04411764705882353,0.1276595744680851,0.04054054054054054,0.045454545454545456,18.049199084668192,0.5568181818181818,0.042105263157894736,0.08773424190800681,0.02032520325203252,0.011029411764705883,0.0856140350877193,0.018641810918774968,0.02956989247311828,0.011450381679389313,0.009523809523809525,0.10248447204968944,0.07253886010362694,0.09012875536480687,0.18395303326810175,0.5106382978723404,0.5853658536585366,0.4375,0.14481409001956946,0.4864864864864865,0.5070422535211268,0.3333333333333333,0.46966731898238745,0.043052837573385516,0.3181818181818182,0.3333333333333333,0.7142857142857143,0.15851272015655576,0.2839506172839506,0.2911392405063291,0.7391304347826086,0.2571428571428571,0.02857142857142857,,0.05714285714285714,,,0.2033898305084746,0.4583333333333333,0.025423728813559324,0.3333333333333333,0.19491525423728814,0.38551859099804303,0.2839506172839506,0.4618839566929134,0.4627455357142857,0.4367773913043479,0.04725897920604915,0.05868544600938967,0.13840155945419103,0.2378167641325536,12.729166666666664,25.51165048543689,0.22439353099730458,9.0,103.0,8.0,35.0,204.0,14.0,66.0,51.0,15.0,42.0,84.0,4.0,19.0,5.0,35.0,27.0,39.0,3.0,15.0,2.0,7.0,7.0,5.0,15.0,13.0,8.0,1.0,4.0,13.0,9.0,0.546875,0.0125,0.024691358024691357,0.04040404040404041,0.07569721115537849,0.023952095808383235,0.016129032258064516,0.07065217391304347,0.08955223880597014,0.018867924528301886,0.6923076923076923,0.42916666666666664,0.4345991561181435,0.5048543689320388,0.5,0.3333333333333333,0.34782608695652173,,,,,,,,,,,,True
164,1610612761,Chris Childs,Chris Childs,164,TOR,32418.0,540,-40,994,1002,267,358,155,1996,13.0,26.0,2.0,3.0,5.0,,4.0,30.0,,1.0,,,,,10.0,35.0,1.0,3.0,15.0,20.0,60,10.0,36.0,28.0,98,1022,3,1.0,3.0,3.0,10.0,5.0,11.0,3.0,15.0,21.0,40.0,20.0,27.0,3.0,29.0,10.0,7.0,,105.0,120.0,44.0,255.0,1.0,7.0,27.0,2.0,40.0,8.0,48,21.0,8.0,22.0,18.0,43.0,3.0,9.0,32.0,64.0,2.0,33.0,3.0,40.0,267,10.0,0.5,0.5,0.9,0.2777777777777778,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.3645833333333333,0.5833333333333334,0.36538461538461536,0.42727272727272725,0.6428571428571429,0.5131578947368421,0.375,,0.11666666666666667,0.23076923076923078,0.25,,13.00256629597947,0.5116279069767442,0.05128205128205128,0.07317073170731707,0.017766497461928935,0.010416666666666666,0.08558558558558559,0.0163265306122449,0.008620689655172414,0.0189873417721519,,0.02857142857142857,0.08695652173913043,0.09395973154362416,0.2708333333333333,0.5,0.65,0.23076923076923078,0.041666666666666664,,,,0.3125,0.010416666666666666,,,,0.3645833333333333,0.2857142857142857,0.2857142857142857,0.9,0.3333333333333333,,,0.5,0.3333333333333333,1.0,0.19230769230769232,0.6,,,0.5769230769230769,0.6458333333333334,0.3448275862068966,0.48609166666666664,0.49704166666666666,0.4780659090909091,0.030612244897959183,0.04838709677419355,0.10204081632653061,0.40816326530612246,10.01333333333333,29.261111111111113,0.2686116700201207,2.0,7.0,3.0,2.0,20.0,,15.0,11.0,4.0,12.0,49.0,,11.0,,13.0,14.0,21.0,2.0,4.0,1.0,4.0,1.0,4.0,12.0,,,,,,,0.6666666666666666,,,,0.14666666666666667,0.025,0.0625,0.15517241379310345,0.11764705882352941,,,0.23333333333333334,0.23333333333333334,1.0,1.0,0.5,0.2,6.0,,,,,,,,,,,True
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,119403.0,1990,-15,3722,3722,857,1010,561,7444,128.0,216.0,36.0,34.0,58.0,37.0,106.0,215.0,29.0,70.0,6.0,13.0,4.0,12.0,55.0,161.0,7.0,25.0,34.0,252.0,537,84.0,231.0,127.0,883,3854,63,13.0,38.0,10.0,103.0,59.0,116.0,20.0,46.0,34.0,212.0,324.0,219.0,33.0,157.0,55.0,34.0,1.0,130.0,153.0,59.0,329.0,17.0,65.0,103.0,1.0,132.0,91.0,223,73.0,46.0,48.0,26.0,86.0,10.0,14.0,82.0,174.0,8.0,169.0,71.0,212.0,857,18.0,0.6428571428571429,0.6835443037974683,0.8690476190476191,0.36363636363636365,0.34210526315789475,0.43478260869565216,0.3700440528634361,0.4692737430167598,0.5086206896551724,0.4921875,0.4603960396039604,0.5493827160493827,0.5250297973778307,0.48130841121495327,0.5792349726775956,0.30078125,0.004329004329004329,0.0633147113594041,0.10185185185185185,0.09433962264150944,,21.075415812257916,0.5581395348837209,0.00819672131147541,0.07118175535590877,0.04251144538914323,0.04941860465116279,0.0747716894977169,0.04378003203416978,0.040268456375838924,0.04675716440422323,0.05947955390334572,0.054455445544554455,0.0728051391862955,0.08159722222222222,0.28125,0.5925925925925926,0.6597938144329897,0.6796875,0.13802083333333334,0.3490566037735849,0.3854166666666667,0.5135135135135135,0.2799479166666667,0.09114583333333333,0.4142857142857143,0.4142857142857143,0.9310344827586207,0.20963541666666666,0.3416149068322981,0.34375,0.8363636363636363,0.3564356435643564,0.12871287128712872,0.46153846153846156,0.24752475247524752,0.28,0.8571428571428571,0.35802469135802467,0.5862068965517241,0.07407407407407407,0.3333333333333333,0.20987654320987653,0.58203125,0.3503184713375796,0.5078645287958117,0.531429775280899,0.5049738993710692,0.09333333333333334,0.12054329371816638,0.11664779161947905,0.24009060022650056,9.417877094972072,25.187878787878798,0.23025255239118753,20.0,87.0,16.0,27.0,180.0,30.0,23.0,13.0,10.0,26.0,45.0,9.0,28.0,11.0,27.0,12.0,38.0,7.0,22.0,3.0,12.0,19.0,2.0,14.0,11.0,5.0,3.0,3.0,11.0,4.0,0.42857142857142855,0.009302325581395349,0.006211180124223602,0.07258064516129033,0.09180327868852459,0.03818615751789976,0.013333333333333334,0.09956709956709957,0.06756756756756757,0.02857142857142857,0.36363636363636365,0.4046511627906977,0.4084507042253521,0.6436781609195402,0.5555555555555556,0.15,0.47058823529411764,4.0,1.0,6.0,1.0,1.0,1.0,0.025423728813559324,,,,,True
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,94110.0,1568,29,2922,2923,676,754,441,5845,110.0,201.0,61.0,24.0,41.0,55.0,158.0,183.0,,,,,,,,1.0,,,,234.0,542,,1.0,148.0,616,2992,95,,,20.0,112.0,47.0,115.0,,,59.0,153.0,312.0,,,,,49.0,,67.0,86.0,23.0,191.0,19.0,112.0,193.0,32.0,265.0,137.0,402,25.0,12.0,62.0,39.0,97.0,7.0,25.0,47.0,108.0,15.0,190.0,69.0,153.0,676,14.0,0.6666666666666666,0.7323943661971831,,,,,,0.4317343173431734,0.40869565217391307,0.430939226519337,0.4842105263157895,0.40869565217391307,0.48564593301435405,0.5235849056603774,0.4967105263157895,0.001841620626151013,,0.09040590405904059,0.12935323383084577,0.10759493670886076,,21.00986651189785,0.6391752577319587,0.37209302325581395,0.16314454775993237,0.09248554913294797,0.07279693486590039,0.16362359550561797,0.08899456521739131,0.10803324099722991,0.08538899430740038,0.06896551724137931,0.1268882175226586,0.15503875968992248,0.1956989247311828,0.3701657458563536,0.5472636815920398,0.6285714285714286,0.5727272727272728,0.29097605893186,0.34810126582278483,0.3900709219858156,0.6545454545454545,0.3370165745856354,,,,,0.001841620626151013,,,,0.6421052631578947,,,,,,0.3565217391304348,0.5853658536585366,,,,0.3720073664825046,,0.45586845018450184,0.5068125000000001,0.4522826086956521,0.115,0.11519198664440734,0.18181818181818182,0.2483766233766234,8.503874538745388,40.1,0.23134839151266257,30.0,69.0,,46.0,156.0,42.0,19.0,11.0,8.0,16.0,28.0,6.0,40.0,8.0,13.0,4.0,35.0,3.0,23.0,8.0,19.0,12.0,10.0,27.0,49.0,32.0,1.0,16.0,49.0,34.0,0.4842105263157895,0.03278688524590164,,0.06060606060606061,0.16597510373443983,0.08668730650154799,0.08620689655172414,0.18232044198895028,0.11666666666666667,0.03162055335968379,0.6938775510204082,0.3770491803278688,0.3898305084745763,0.8260869565217391,0.4918032786885246,0.13333333333333333,,1.0,,,1.0,,,,1.0,2.0,,,True
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,2099.0,35,-16,64,62,23,40,11,126,4.0,4.0,2.0,3.0,3.0,,1.0,1.0,,,,,,,,,,,,5.0,6,,,2.0,12,81,2,,,,4.0,3.0,3.0,,,2.0,8.0,6.0,,,,,,,,,,,2.0,1.0,3.0,,5.0,3.0,8,,,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,,8.0,23,2.0,0.6,0.75,,,,,,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,0.8571428571428571,1.0,1.0,,,,,,,11.538461538461538,1.0,,0.14285714285714285,0.041666666666666664,0.2857142857142857,0.19230769230769232,0.0967741935483871,0.16666666666666666,,0.2,,0.3,,0.6666666666666666,1.0,1.0,0.75,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,1.0,,,,,,1.0,1.0,,,,0.6666666666666666,,0.47930000000000006,0.52615,0.5413333333333333,,,0.3333333333333333,0.6666666666666666,4.55,,0.359375,2.0,1.0,,2.0,4.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,0.4,,0.5,0.3333333333333333,0.5,1.0,,1.0,1.0,,1.0,0.5,,,,,,,,,,,,,True
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,34819.0,580,29,1084,1084,305,337,176,2168,61.0,103.0,35.0,12.0,19.0,6.0,23.0,27.0,,,,,,,,,,,,79.0,153,,,54.0,212,1120,44,,,21.0,71.0,18.0,33.0,,,26.0,62.0,92.0,,,,,10.0,,16.0,26.0,4.0,62.0,7.0,49.0,59.0,9.0,77.0,58.0,135,29.0,16.0,10.0,6.0,26.0,2.0,5.0,24.0,58.0,1.0,81.0,31.0,62.0,305,7.0,0.5822784810126582,0.6865671641791045,,,,,,0.5163398692810458,0.5454545454545454,0.5163398692810458,0.5681818181818182,0.5454545454545454,0.5578947368421052,0.6339285714285714,0.62,,,0.06535947712418301,0.06796116504854369,0.13043478260869565,,16.71826625386997,0.38461538461538464,0.23684210526315788,0.15526315789473685,0.1136890951276102,0.08433734939759036,0.14468085106382977,0.10894941634241245,0.11403508771929824,0.09574468085106383,0.07017543859649122,0.10091743119266056,0.21008403361344538,0.1513157894736842,0.673202614379085,0.5922330097087378,0.6354166666666666,0.5245901639344263,0.1503267973856209,0.2608695652173913,0.3,0.5,0.17647058823529413,,,,,,,,,0.7954545454545454,,,,,,0.5757575757575758,0.631578947368421,,,,0.673202614379085,,0.5205803921568626,0.5216605263157894,0.49110303030303026,0.1751412429378531,0.1751412429378531,0.33490566037735847,0.29245283018867924,4.442483660130719,,0.28136531365313655,22.0,12.0,,25.0,66.0,24.0,10.0,8.0,2.0,4.0,8.0,2.0,9.0,8.0,13.0,3.0,16.0,,4.0,2.0,8.0,7.0,,13.0,7.0,4.0,2.0,1.0,7.0,4.0,0.5681818181818182,,,0.043478260869565216,0.1,0.13953488372093023,0.11538461538461539,0.0945945945945946,0.125,0.12903225806451613,0.5714285714285714,0.4444444444444444,0.4444444444444444,0.9166666666666666,0.6285714285714286,0.09090909090909091,,,,,,,,,,2.0,,,True
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,45050.0,751,25,1405,1399,203,307,202,2804,39.0,61.0,17.0,9.0,12.0,38.0,91.0,74.0,,,,,,,,1.0,,,1.0,103.0,226,,1.0,27.0,233,1452,33,,,3.0,37.0,17.0,31.0,,1.0,9.0,43.0,118.0,,,1.0,,19.0,,33.0,44.0,22.0,99.0,11.0,43.0,119.0,13.0,156.0,55.0,211,46.0,26.0,35.0,22.0,51.0,3.0,11.0,48.0,88.0,13.0,53.0,24.0,43.0,203,8.0,0.5728155339805825,0.6483516483516484,,,,,,0.4557522123893805,0.5483870967741935,0.45374449339207046,0.5151515151515151,0.53125,0.4641434262948207,0.5,0.5375,0.004405286343612335,,0.084070796460177,0.14754098360655737,0.06593406593406594,,18.31412977562159,0.6862745098039216,0.26,0.21364452423698385,0.07251264755480608,0.09090909090909091,0.21029411764705883,0.07563025210084033,0.07692307692307693,0.06296296296296296,0.09375,0.18867924528301888,0.19254658385093168,0.24472573839662448,0.2687224669603524,0.639344262295082,0.75,0.6153846153846154,0.4008810572687225,0.4175824175824176,0.4470588235294118,0.5263157894736842,0.32599118942731276,,,,,0.004405286343612335,,,,0.5151515151515151,,,,,,0.375,0.75,,,0.03125,0.27312775330396477,,0.4335533039647578,0.5052384615384615,0.43510937499999996,0.0975609756097561,0.09795918367346938,0.15879828326180256,0.18454935622317598,9.434070796460174,26.4,0.14448398576512456,12.0,26.0,,17.0,88.0,24.0,11.0,10.0,1.0,4.0,7.0,1.0,24.0,2.0,20.0,3.0,16.0,2.0,13.0,6.0,1.0,5.0,,5.0,53.0,30.0,2.0,21.0,53.0,31.0,0.5151515151515151,0.05405405405405406,,0.030303030303030304,0.1951219512195122,0.08441558441558442,0.08,0.1839080459770115,0.2222222222222222,0.019417475728155338,0.5849056603773585,0.35135135135135137,0.37142857142857144,0.5769230769230769,0.7058823529411765,0.16666666666666666,,,,,,,,,2.0,3.0,,,True
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,58005.0,967,26,1840,1843,373,429,282,3683,71.0,117.0,37.0,15.0,22.0,38.0,102.0,162.0,12.0,23.0,6.0,8.0,4.0,6.0,49.0,124.0,6.0,15.0,27.0,164.0,381,61.0,147.0,96.0,607,1887,67,12.0,23.0,17.0,117.0,26.0,65.0,13.0,33.0,34.0,125.0,170.0,156.0,27.0,124.0,49.0,19.0,1.0,85.0,96.0,47.0,203.0,8.0,53.0,59.0,2.0,76.0,62.0,138,36.0,26.0,33.0,23.0,61.0,8.0,14.0,32.0,75.0,3.0,123.0,43.0,125.0,373,8.0,0.5182926829268293,0.5821917808219178,0.8524590163934426,0.41496598639455784,0.5217391304347826,0.3939393939393939,0.41496598639455784,0.4304461942257218,0.4,0.48390151515151514,0.5555555555555556,0.4642857142857143,0.5156521739130435,0.5909090909090909,0.5256410256410257,0.2784090909090909,0.006802721088435374,0.049868766404199474,0.06837606837606838,0.06862745098039216,,29.14757103574702,0.5409836065573771,0.03389830508474576,0.07583547557840617,0.06829896907216494,0.041237113402061855,0.07897545357524013,0.06288659793814433,0.07659574468085106,0.05555555555555555,0.032679738562091505,0.056074766355140186,0.0860655737704918,0.08125,0.2215909090909091,0.6068376068376068,0.6513761467889908,0.5492957746478874,0.19318181818181818,0.37254901960784315,0.4,0.3157894736842105,0.3068181818181818,0.043560606060606064,0.5217391304347826,0.5217391304347826,1.0,0.23484848484848486,0.3951612903225806,0.3983739837398374,0.8163265306122449,0.4111111111111111,0.08888888888888889,0.75,0.16666666666666666,0.4,1.0,0.22448979591836735,0.6818181818181818,0.061224489795918366,0.6666666666666666,0.2755102040816326,0.5,0.3951612903225806,0.48162462121212113,0.517420625,0.45246683673469384,0.0763765541740675,0.10336538461538461,0.1927512355848435,0.20593080724876442,10.323359580052493,24.784353741496595,0.20271739130434782,21.0,55.0,9.0,32.0,158.0,36.0,11.0,7.0,4.0,12.0,26.0,1.0,15.0,20.0,10.0,10.0,28.0,5.0,10.0,2.0,8.0,8.0,21.0,12.0,21.0,8.0,4.0,9.0,23.0,19.0,0.47761194029850745,0.024691358024691357,0.008064516129032258,0.02,0.09433962264150944,0.08040201005025126,0.07317073170731707,0.10256410256410256,0.07142857142857142,0.07220216606498195,0.8260869565217391,0.3395061728395062,0.34810126582278483,0.6181818181818182,0.5675675675675675,0.19047619047619047,0.3333333333333333,,,,,,1.0,,,,2.0,2.0,True
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,63837.0,1064,-24,1977,1981,523,569,296,3958,102.0,160.0,48.0,24.0,39.0,44.0,116.0,85.0,,,,,,,,1.0,,,1.0,182.0,361,,1.0,81.0,445,2055,66,,,10.0,90.0,37.0,79.0,,1.0,25.0,99.0,208.0,,,,,33.0,,34.0,36.0,17.0,74.0,16.0,77.0,152.0,24.0,207.0,95.0,302,22.0,14.0,28.0,13.0,74.0,5.0,22.0,77.0,134.0,9.0,122.0,59.0,99.0,523,10.0,0.5714285714285714,0.6341463414634146,,,,,,0.5041551246537396,0.46835443037974683,0.5027624309392266,0.6060606060606061,0.4625,0.5348557692307693,0.625,0.532258064516129,0.0027624309392265192,,0.09141274238227147,0.13125,0.09482758620689655,,21.0752688172043,0.3783783783783784,0.36923076923076925,0.19689119170984457,0.09637046307884856,0.0935672514619883,0.1967741935483871,0.09587628865979382,0.10245901639344263,0.10638297872340426,0.08955223880597014,0.14545454545454545,0.17813765182186234,0.24918032786885247,0.4419889502762431,0.6375,0.7338129496402878,0.5588235294117647,0.32044198895027626,0.3793103448275862,0.41904761904761906,0.5227272727272727,0.23480662983425415,,,,,0.0027624309392265192,,,,0.7272727272727273,,,,,,0.4875,0.6153846153846154,,,0.0125,0.4447513812154696,,0.46073434903047084,0.5149116666666668,0.45432911392405056,0.14496314496314497,0.14532019704433496,0.20224719101123595,0.22247191011235956,6.908033240997229,69.7,0.26454223571067276,31.0,36.0,,40.0,156.0,36.0,2.0,2.0,,6.0,11.0,2.0,31.0,8.0,8.0,8.0,46.0,9.0,15.0,9.0,16.0,14.0,,9.0,72.0,39.0,6.0,27.0,72.0,39.0,0.6060606060606061,0.011764705882352941,,0.02666666666666667,0.1962025316455696,0.0752212389380531,0.10810810810810811,0.18548387096774194,0.23529411764705882,0.05517241379310345,0.5416666666666666,0.4235294117647059,0.42857142857142855,0.6666666666666666,0.6458333333333334,0.1935483870967742,,1.0,,,7.0,,,,1.0,1.0,,,True
