EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,OffFTReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,SecondChanceArc3FGM,HeaveMakes,Technical Free Throw Trips,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,BlockedCorner3,on,Arc3PctBlocked
1720,1610612739,Michael Doleac,Michael Doleac,1720,CLE,18238.0,304,-76,568,571,143,230,83,1139,9,19,5.0,7,1.0,3,9.0,20.0,20.0,50,38,89,15.0,91,656,7.0,16,8.0,22.0,7,21,3.0,17,66,10.0,6.0,8.0,8.0,8.0,3.0,1.0,4.0,16.0,3.0,18,7.0,31,7.0,45,21,66,9.0,7.0,2.0,8,2.0,6.0,5,2.0,1.0,13,5.0,7.0,20,36,4.0,1.0,18,2.0,10.0,6.0,5.0,1.0,6.0,5.0,1.0,1.0,17,143,5.0,0.868421052631579,0.9428571428571428,0.42696629213483145,0.4375,0.3333333333333333,0.42696629213483145,0.4375,0.3333333333333333,0.4690721649484536,0.55,0.3695652173913043,0.0898876404494382,0.3684210526315789,0.05,16.541353383458645,0.6153846153846154,0.35,0.15979381443298968,0.07346938775510205,0.15217391304347827,0.06976744186046512,0.15833333333333333,0.07291666666666667,0.08620689655172414,0.06666666666666667,0.07142857142857142,0.05405405405405406,0.16666666666666666,0.11666666666666667,0.14285714285714285,0.2,0.16666666666666666,0.1,0.8333333333333334,0.21348314606741572,0.47368421052631576,0.75,0.6666666666666666,0.2247191011235955,0.45,0.47368421052631576,0.7777777777777778,0.5617977528089888,0.4,0.4,1.0,0.4375,0.7142857142857143,0.4,0.14285714285714285,0.3333333333333333,0.21348314606741572,0.43588651685393254,0.484675,0.4026238095238095,0.10309278350515463,0.10309278350515463,0.24175824175824176,0.18681318681318682,11.896629213483148,0.2517605633802817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1729,1610612739,Ricky Davis,Ricky Davis,1729,CLE,60682.0,1011,-43,1922,1936,623,617,244,3858,92,130,16.0,24,38.0,49,27.0,64.0,91.0,209,210,403,109.0,541,2093,22.0,41,12.0,59.0,64,119,45.0,179,264,156.0,20.0,20.0,65.0,95.0,22.0,16.0,27.0,220.0,7.0,23,20.0,59,5.0,84,31,115,43.0,36.0,7.0,48,3.0,27.0,24,21.0,7.0,72,5.0,28.0,38,74,,3.0,134,12.0,63.0,9.0,4.0,2.0,10.0,4.0,1.0,,179,623,9.0,0.6285714285714286,0.66,0.5210918114143921,0.5365853658536586,0.5378151260504201,0.5142857142857142,0.5340909090909091,0.5317460317460317,0.5623700623700624,0.6020408163265306,0.5966666666666667,0.04962779156327544,0.1076923076923077,0.078125,24.921135646687695,0.6666666666666666,0.06944444444444445,0.08526011560693642,0.03163686382393398,0.11299435028248588,0.04487179487179487,0.09090909090909091,0.03397508493771234,0.054945054945054944,0.04568527918781726,0.011494252873563218,0.0390625,0.07142857142857142,0.06614785992217899,0.10869565217391304,0.08764940239043825,0.12781954887218044,0.06818181818181818,0.4,0.30952380952380953,0.7076923076923077,0.7931034482758621,0.5978260869565217,0.1523809523809524,0.421875,0.4576271186440678,0.3333333333333333,0.4976190476190476,0.4354066985645933,0.4375,0.7472527472527473,0.5454545454545454,0.6666666666666666,0.3125,0.3888888888888889,0.7755102040816326,0.35,0.47376052631578947,0.49582285714285723,0.48279279999999997,0.1337579617834395,0.13876651982378854,0.10905730129390019,0.33086876155268025,10.967990074441685,0.32414151925078044,1.0,4.0,1.0,2.0,1.0,3.0,13.0,1.0,2.0,6.0,4.0,17.0,1.0,3.0,2.0,7.0,9.0,3.0,2.0,11.0,3.0,30.0,16.0,14.0,1.0,1.0,7.0,10.0,1.0,1.0,3.0,1.0,2.0,0.75,0.23529411764705882,0.3333333333333333,0.2857142857142857,0.26666666666666666,0.04047619047619048,0.004784688995215311,0.0196078431372549,0.00546448087431694,0.009523809523809525,0.25,0.25,1.0,0.030952380952380953,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.045454545454545456,0.5,1.0,0.022727272727272728,0.007936507936507936,0.047619047619047616,0.3333333333333333,0.2727272727272727,27.06470588235294,,,,,,,,,,,,,,,,True,
1730,1610612739,Brian Skinner,Brian Skinner,1730,CLE,30552.0,509,-33,949,964,304,362,118,1913,23,41,6.0,11,6.0,12,9.0,22.0,,4,32,67,22.0,86,1023,6.0,16,7.0,19.0,11,22,6.0,28,54,10.0,6.0,13.0,4.0,5.0,,,4.0,11.0,7.0,26,8.0,63,9.0,80,33,113,13.0,9.0,4.0,5,,3.0,8,2.0,,13,2.0,1.0,29,62,9.0,3.0,36,3.0,16.0,27.0,23.0,3.0,27.0,17.0,,2.0,28,304,13.0,0.84375,0.9310344827586207,0.47761194029850745,0.375,0.5,0.47761194029850745,0.375,0.5,0.5119047619047619,0.5,0.5185185185185185,0.19402985074626866,0.1951219512195122,0.22727272727272727,8.807339449541285,0.38461538461538464,0.23076923076923078,0.16363636363636364,0.07142857142857142,0.10256410256410256,0.08536585365853659,0.15334773218142547,0.07399103139013453,0.03529411764705882,0.0673076923076923,0.09142857142857143,0.07575757575757576,0.125,0.1366906474820144,0.1792452830188679,0.17857142857142858,0.10344827586206896,0.1,0.6296296296296297,0.6119402985074627,0.5609756097560976,0.696969696969697,0.8695652173913043,0.3283582089552239,0.4090909090909091,0.5294117647058824,0.7777777777777778,0.05970149253731343,,,,0.6875,0.5454545454545454,0.5,0.5454545454545454,0.5,0.6119402985074627,0.532034328358209,0.5320933333333333,0.5168727272727272,0.2,0.2,0.22093023255813954,0.32558139534883723,4.192537313432836,0.3203371970495258,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,4.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1889,1610612739,Andre Miller,Andre Miller,1889,CLE,93360.0,1556,-30,2911,2935,780,846,369,5846,93,159,18.0,30,25.0,42,79.0,178.0,80.0,187,252,524,165.0,714,3201,33.0,69,18.0,87.0,63,134,66.0,213,124,380.0,28.0,47.0,378.0,479.0,138.0,51.0,189.0,1059.0,9.0,54,28.0,109,6.0,143,65,208,64.0,37.0,27.0,90,11.0,66.0,40,24.0,9.0,130,8.0,41.0,45,128,5.0,12.0,206,11.0,77.0,15.0,11.0,2.0,15.0,6.0,,2.0,213,780,18.0,0.24603174603174602,0.2605042016806723,0.48091603053435117,0.4782608695652174,0.4701492537313433,0.48498233215547704,0.4859154929577465,0.4803921568627451,0.5378787878787878,0.5370370370370371,0.5575916230366492,0.08969465648854962,0.13836477987421383,0.12359550561797752,23.64399160922985,0.6923076923076923,0.06382978723404255,0.0956140350877193,0.047493403693931395,0.11023622047244094,0.037037037037037035,0.09827833572453372,0.04565217391304348,0.05821917808219178,0.06609195402298851,0.028169014084507043,0.03723404255319149,0.03636363636363636,0.07179487179487179,0.09090909090909091,0.12142857142857143,0.09248554913294797,0.14814814814814814,0.4,0.28091872791519434,0.5849056603773585,0.6788321167883211,0.26881720430107525,0.31448763250883394,0.4438202247191011,0.5064102564102564,0.22784810126582278,0.3303886925795053,0.42780748663101603,0.43478260869565216,0.2375,0.4225352112676056,0.6,0.2222222222222222,0.27450980392156865,0.5952380952380952,0.3551236749116608,0.452522153024911,0.4580961538461539,0.4511300000000001,0.12183544303797468,0.13050847457627118,0.12184873949579832,0.29831932773109243,9.405725190839693,0.2679491583648231,1.0,4.0,,,1.0,14.0,38.0,2.0,6.0,18.0,15.0,42.0,1.0,2.0,7.0,19.0,30.0,15.0,4.0,33.0,13.0,101.0,76.0,25.0,2.0,21.0,7.0,28.0,,,2.0,,,0.6666666666666666,0.35714285714285715,0.5,0.3684210526315789,0.3684210526315789,0.07420494699646643,0.016042780748663103,0.029411764705882353,0.08571428571428572,0.007067137809187279,0.25,0.25,1.0,0.06713780918727916,0.3684210526315789,0.3684210526315789,0.6428571428571429,,,,0.028169014084507043,0.006535947712418301,0.11764705882352941,0.3333333333333333,0.3939393939393939,28.30476190476191,1.0,1.0,1.0,7.0,0.5,1.0,,,,,,,,,,True,
1908,1610612739,Jumaine Jones,Jumaine Jones,1908,CLE,128587.0,2143,-113,4026,4059,1081,1160,499,8085,96,152,22.0,44,35.0,51,29.0,73.0,110.0,247,235,472,45.0,671,4383,33.0,78,2.0,89.0,64,122,25.0,213,336,134.0,44.0,25.0,95.0,116.0,34.0,23.0,38.0,253.0,17.0,108,62.0,257,46.0,365,125,490,75.0,58.0,17.0,41,11.0,26.0,38,15.0,4.0,79,8.0,14.0,110,184,7.0,12.0,68,3.0,23.0,46.0,34.0,8.0,46.0,31.0,,2.0,213,1081,24.0,0.7148936170212766,0.7887323943661971,0.4978813559322034,0.4230769230769231,0.5245901639344263,0.4890625,0.45789473684210524,0.5026737967914439,0.4992559523809524,0.4494949494949495,0.5169902912621359,0.05296610169491525,0.10526315789473684,0.0547945205479452,16.276549631556133,0.5189873417721519,0.368,0.1649550706033376,0.06918641896220372,0.17366946778711484,0.04843304843304843,0.16657963446475196,0.0653765690376569,0.07179487179487179,0.05982905982905983,0.07396870554765292,0.04332129963898917,0.06756756756756757,0.1503623188405797,0.17420814479638008,0.17198581560283688,0.16733067729083664,0.18867924528301888,0.6739130434782609,0.2375,0.631578947368421,0.7058823529411765,0.6354166666666666,0.1140625,0.3972602739726027,0.42028985507246375,0.4827586206896552,0.3859375,0.44534412955465585,0.45454545454545453,0.8454545454545455,0.4631578947368421,0.5,,0.2727272727272727,0.6862745098039216,0.5,0.4844291666666664,0.5045084415584418,0.4957135869565218,0.03484848484848485,0.046747967479674794,0.13263785394932937,0.3174366616989568,11.047033898305084,0.26850471932439146,8.0,23.0,1.0,3.0,7.0,44.0,145.0,14.0,19.0,58.0,52.0,168.0,7.0,17.0,20.0,65.0,144.0,12.0,2.0,142.0,43.0,21.0,12.0,9.0,,13.0,7.0,12.0,,,4.0,3.0,,0.9230769230769231,0.30952380952380953,0.4117647058823529,0.3076923076923077,0.3072289156626506,0.2625,0.020242914979757085,,0.04100946372239748,0.0359375,0.34782608695652173,0.34782608695652173,1.0,0.2265625,0.30344827586206896,0.30344827586206896,0.9090909090909091,0.031578947368421054,0.3333333333333333,1.0,0.14736842105263157,0.0374331550802139,0.31016042780748665,0.3275862068965517,0.3028169014084507,25.85,1.0,6.0,1.0,,0.42857142857142855,0.14285714285714285,0.8333333333333334,,,,,,,,,True,
1892,1610612739,Trajan Langdon,Trajan Langdon,1892,CLE,16895.0,282,16,553,554,179,192,71,1107,8,15,,1,1.0,2,5.0,15.0,14.0,33,27,63,20.0,125,532,3.0,7,,12.0,9,21,11.0,50,18,36.0,2.0,5.0,32.0,37.0,6.0,2.0,24.0,79.0,3.0,7,2.0,25,3.0,30,10,40,7.0,4.0,3.0,15,4.0,9.0,13,6.0,2.0,28,1.0,12.0,16,33,2.0,5.0,20,4.0,10.0,4.0,4.0,,4.0,1.0,,,50,179,2.0,0.3333333333333333,0.34615384615384615,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.47297297297297297,0.5454545454545454,0.609375,0.5252100840336135,0.5454545454545454,0.6756756756756757,0.07936507936507936,0.13333333333333333,0.06666666666666667,22.897196261682243,0.5357142857142857,0.15,0.12315270935960591,0.033816425120772944,0.03773584905660377,0.047619047619047616,0.10546875,0.037037037037037035,0.0392156862745098,0.0196078431372549,0.0380952380952381,0.038461538461538464,0.09090909090909091,0.11842105263157894,0.1016949152542373,0.14705882352941177,0.02564102564102564,0.07142857142857142,0.25,0.13513513513513514,0.5333333333333333,0.6153846153846154,0.25,0.13513513513513514,0.3333333333333333,0.35714285714285715,,0.2972972972972973,0.42424242424242425,0.45161290322580644,0.5,0.09090909090909091,,,0.0625,0.5,0.5675675675675675,0.4779250000000001,0.47451,0.44659218750000007,0.08547008547008547,0.14492753623188406,0.096,0.4,11.94126984126984,0.32368896925858953,1.0,4.0,,,1.0,16.0,44.0,4.0,6.0,10.0,17.0,48.0,2.0,4.0,7.0,11.0,39.0,12.0,1.0,43.0,16.0,5.0,3.0,2.0,,1.0,1.0,2.0,,,,,,0.7647058823529411,0.3541666666666667,0.5,0.6363636363636364,0.3617021276595745,0.43243243243243246,0.06060606060606061,,0.01639344262295082,0.036036036036036036,0.25,0.25,1.0,0.3963963963963964,0.36363636363636365,0.36363636363636365,0.75,,,,0.36363636363636365,0.03125,0.3125,0.6,0.37209302325581395,26.077083333333334,1.0,2.0,,,0.5,1.0,,,,,,,,,,True,
445,1610612739,Wesley Person,Wesley Person,445,CLE,86283.0,1438,-33,2701,2716,702,754,322,5417,49,63,10.0,13,8.0,12,27.0,70.0,102.0,187,178,320,48.0,659,2963,21.0,38,6.0,81.0,28,57,27.0,131,310,46.0,18.0,12.0,78.0,91.0,34.0,17.0,27.0,195.0,10.0,20,19.0,91,6.0,116,30,146,45.0,32.0,13.0,25,4.0,13.0,11,12.0,1.0,36,3.0,9.0,16,49,1.0,4.0,62,3.0,9.0,20.0,11.0,7.0,20.0,9.0,,,131,702,10.0,0.8707865168539326,0.9171597633136095,0.55625,0.5526315789473685,0.49122807017543857,0.6234693877551021,0.646551724137931,0.5360824742268041,0.6304347826086957,0.6451612903225806,0.5681818181818182,0.0375,0.07936507936507936,0.07142857142857142,17.622149837133552,0.6944444444444444,0.08,0.08601134215500945,0.01904761904761905,0.07818930041152264,0.04291845493562232,0.08455034588777863,0.02338269680436477,0.03501945525291829,0.012195121951219513,0.015053763440860216,0.05,0.018867924528301886,0.07671232876712329,0.08860759493670886,0.09283819628647215,0.06626506024096386,0.1038961038961039,0.45,0.12857142857142856,0.7777777777777778,0.8448275862068966,0.7551020408163265,0.14285714285714285,0.38571428571428573,0.4153846153846154,0.7407407407407407,0.3816326530612245,0.5454545454545454,0.5513513513513514,0.9607843137254902,0.22413793103448276,0.7692307692307693,0.1,0.12371134020618557,0.6666666666666666,0.47551020408163264,0.48920061224489786,0.5142297872340426,0.47978608247422666,0.022132796780684104,0.027607361963190184,0.12291350531107739,0.19878603945371776,12.597500000000002,0.25990373935579414,28.0,51.0,3.0,5.0,12.0,57.0,119.0,15.0,9.0,28.0,85.0,170.0,11.0,20.0,16.0,40.0,249.0,6.0,,119.0,57.0,13.0,10.0,3.0,,6.0,2.0,9.0,,,2.0,,,0.9764705882352941,0.5,0.55,0.4,0.5,0.3469387755102041,0.0106951871657754,,0.028169014084507043,0.10408163265306122,0.5490196078431373,0.5490196078431373,0.9642857142857143,0.24285714285714285,0.4789915966386555,0.4789915966386555,0.9824561403508771,0.08620689655172414,0.6,1.0,0.25862068965517243,0.12371134020618557,0.28865979381443296,0.32142857142857145,0.4789915966386555,25.062352941176478,7.0,8.0,,26.0,0.5333333333333333,0.5833333333333334,1.0,1.0,2.0,0.011695906432748537,,,,,,True,
902,1610612739,Bimbo Coles,Bimbo Coles,902,CLE,25297.0,422,-74,778,782,192,192,91,1560,6,12,,1,3.0,4,8.0,23.0,16.0,37,30,72,15.0,84,854,4.0,9,,8.0,7,15,8.0,25,36,24.0,,4.0,62.0,73.0,14.0,11.0,37.0,157.0,3.0,3,9.0,17,1.0,27,6,33,7.0,4.0,3.0,12,2.0,8.0,7,4.0,1.0,19,3.0,8.0,10,34,4.0,2.0,16,,6.0,2.0,1.0,1.0,3.0,1.0,,,25,192,4.0,0.6,0.6,0.4166666666666667,0.4444444444444444,0.4666666666666667,0.39655172413793105,0.36363636363636365,0.4473684210526316,0.4421052631578947,0.36363636363636365,0.5434782608695652,0.05555555555555555,0.08333333333333333,0.13043478260869565,12.808988764044944,0.631578947368421,0.05263157894736842,0.05723905723905724,0.009966777408637873,0.12857142857142856,0.0379746835443038,0.07084468664850137,0.015789473684210527,,0.012345679012345678,0.013333333333333334,0.046153846153846156,,0.047619047619047616,0.02666666666666667,0.08547008547008547,0.07692307692307693,0.2777777777777778,0.3333333333333333,0.13793103448275862,0.5,0.5454545454545454,0.3333333333333333,0.26436781609195403,0.34782608695652173,0.4,0.5,0.42528735632183906,0.43243243243243246,0.43243243243243246,0.75,0.09090909090909091,,,0.21052631578947367,0.75,0.3103448275862069,0.4269144578313254,0.45367222222222225,0.45050882352941174,0.06451612903225806,0.07692307692307693,0.09523809523809523,0.2976190476190476,12.18611111111111,0.2467866323907455,1.0,3.0,,1.0,1.0,2.0,12.0,1.0,,3.0,3.0,15.0,,2.0,1.0,4.0,9.0,,4.0,8.0,2.0,11.0,8.0,3.0,,,2.0,2.0,1.0,1.0,,,,1.0,0.2,,0.25,0.2727272727272727,0.1724137931034483,,,,0.034482758620689655,0.3333333333333333,0.3333333333333333,1.0,0.13793103448275862,0.16666666666666666,0.16666666666666666,1.0,0.09090909090909091,,,0.09090909090909091,0.05263157894736842,0.15789473684210525,,0.25,32.8,1.0,,,,,1.0,,,,,,,,,,True,
179,1610612739,Bryant Stith,Bryant Stith,179,CLE,21009.0,350,-61,649,664,185,200,82,1313,17,33,1.0,5,11.0,19,8.0,17.0,4.0,19,29,69,27.0,124,721,2.0,8,4.0,11.0,13,25,13.0,54,30,28.0,2.0,10.0,18.0,19.0,3.0,5.0,10.0,39.0,7.0,6,7.0,18,,25,15,40,14.0,9.0,5.0,7,2.0,4.0,6,3.0,,13,2.0,,13,24,2.0,1.0,34,8.0,17.0,2.0,2.0,,2.0,,1.0,,54,185,3.0,0.5172413793103449,0.5357142857142857,0.42028985507246375,0.25,0.52,0.47549019607843135,0.3888888888888889,0.5540540540540541,0.5391304347826087,0.5,0.6428571428571429,0.14492753623188406,0.18181818181818182,0.23529411764705882,17.11229946524064,0.5384615384615384,,0.07317073170731707,0.024096385542168676,0.1346153846153846,0.0945945945945946,0.08389261744966443,0.04024767801857585,,0.016129032258064516,0.04672897196261682,0.11475409836065574,,0.04,0.08064516129032258,0.10714285714285714,0.08108108108108109,0.26666666666666666,,0.3235294117647059,0.5151515151515151,0.6296296296296297,0.47058823529411764,0.16666666666666666,0.47058823529411764,0.6153846153846154,0.375,0.18627450980392157,0.21052631578947367,0.21052631578947367,1.0,0.5555555555555556,0.2,,0.5135135135135135,0.5789473684210527,0.6470588235294118,0.5193529702970298,0.47854166666666664,0.5635932432432433,0.15315315315315314,0.21794871794871795,0.08870967741935484,0.43548387096774194,7.855072463768116,0.2850539291217257,3.0,10.0,1.0,1.0,3.0,10.0,23.0,,4.0,9.0,13.0,33.0,1.0,1.0,5.0,12.0,39.0,,,23.0,10.0,1.0,1.0,,2.0,1.0,,4.0,,,,,,1.0,0.3939393939393939,1.0,0.4166666666666667,0.3939393939393939,0.3235294117647059,,0.125,0.02127659574468085,0.09803921568627451,0.3,0.3333333333333333,1.0,0.22549019607843138,0.43478260869565216,0.43478260869565216,1.0,0.1111111111111111,1.0,1.0,,0.08108108108108109,0.24324324324324326,0.4444444444444444,0.43478260869565216,24.933333333333326,1.0,,,,,0.3333333333333333,,,,,1.0,0.030303030303030304,0.1,,,True,
441,1610612739,Lamond Murray,Lamond Murray,441,CLE,62869.0,1048,-2,1983,1994,497,563,233,3977,59,104,12.0,18,14.0,30,33.0,95.0,63.0,160,155,359,97.0,539,2126,16.0,33,9.0,50.0,28,79,21.0,122,170,140.0,20.0,32.0,70.0,82.0,31.0,16.0,23.0,176.0,2.0,28,18.0,107,9.0,134,31,165,30.0,17.0,13.0,29,8.0,17.0,30,12.0,4.0,59,5.0,16.0,36,69,8.0,11.0,112,10.0,52.0,25.0,16.0,6.0,25.0,18.0,,4.0,122,497,12.0,0.5483870967741935,0.5862068965517241,0.43175487465181056,0.48484848484848486,0.35443037974683544,0.46723044397463004,0.5125,0.4391304347826087,0.5152963671128107,0.5681818181818182,0.4728682170542636,0.08913649025069638,0.15384615384615385,0.14736842105263157,25.924276169265035,0.4915254237288136,0.18,0.1292270531400966,0.03689064558629776,0.10714285714285714,0.011834319526627219,0.12550200803212852,0.032327586206896554,0.05263157894736842,0.044897959183673466,0.023323615160349854,0.016,,0.12012987012987013,0.11814345991561181,0.14840989399293286,0.13793103448275862,0.038461538461538464,0.72,0.21987315010570824,0.5673076923076923,0.6704545454545454,0.6101694915254238,0.20084566596194503,0.3473684210526316,0.4074074074074074,0.48484848484848486,0.3382663847780127,0.39375,0.3987341772151899,0.5238095238095238,0.45,0.6666666666666666,0.25,0.2608695652173913,0.4666666666666667,0.4608879492600423,0.4764274468085106,0.5193875,0.46265973451327436,0.10465116279069768,0.12967581047381546,0.09276437847866419,0.22634508348794063,10.96267409470752,0.25063035804336864,19.0,39.0,3.0,4.0,12.0,25.0,75.0,3.0,7.0,24.0,44.0,114.0,3.0,7.0,15.0,36.0,111.0,21.0,3.0,72.0,25.0,12.0,7.0,5.0,1.0,4.0,4.0,7.0,,,3.0,1.0,,0.8409090909090909,0.38596491228070173,0.42857142857142855,0.4166666666666667,0.3963963963963964,0.24101479915433405,0.0125,0.027777777777777776,0.01702127659574468,0.0824524312896406,0.48717948717948717,0.48717948717948717,1.0,0.15856236786469344,0.3333333333333333,0.3333333333333333,0.72,0.1,0.75,1.0,0.075,0.10434782608695652,0.20869565217391303,0.2916666666666667,0.3472222222222222,25.551754385964916,8.0,,,,,0.6666666666666666,,1.0,2.0,0.017391304347826087,,,,,,True,
