EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Corner3Assists,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedAtRim,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,PtsUnassisted3s,SecondChanceCorner3Frequency,HeaveAttempts,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,on,Corner3PctBlocked
1906,1610612755,Tim James,Tim James,1906,PHI,1339.0,22,-15,43,43,20,26,9,86,,1.0,,5,1.0,55,,1,1.0,,1.0,1.0,,2.0,1.0,1,1.0,20,,,,,0.07142857142857142,0.25,16.07142857142857,0.2,,,0.43362,0.3778,1.0,12.24,0.46511627906976744,,1.0,,1.0,,,,3.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,1.0,2.0,,,,,4.0,,,2.0,,,,,,,,,,,,0.25,,0.2,,1.0,,0.5,,,,0.05263157894736842,0.125,,0.06666666666666667,0.041666666666666664,0.2,,,,,,,,0.125,,,0.2,,,,,0.6,,,,,,,,,,,,1.0,,,,,,,,,0.2,,0.5767,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,True,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,12445.0,207,-48,394,390,146,134,51,784,5.0,16.0,27.0,55,97.0,430,18.0,27,51.0,28.0,26.0,29.0,11.0,61.0,4.0,14,51.0,146,0.4909090909090909,0.6666666666666666,0.49390243902439024,0.5526315789473685,0.532967032967033,0.5795454545454546,24.070021881838073,0.1951219512195122,0.3125,0.4166666666666667,0.4561197530864198,0.44088513513513516,0.5257731958762887,10.565454545454546,0.37055837563451777,9.0,16.0,,,6.0,8.0,13.0,23.0,7.0,10.0,2.0,2.0,17.0,1.0,1.0,9.0,9.0,27.0,16.0,4.0,6.0,3.0,,14.0,2.0,11.0,9.0,26.0,27.0,2.0,16.0,2.0,8.0,3.0,2.0,5.0,10.0,1.0,4.0,,5.0,18.0,1.0,24.0,5.0,29.0,2.0,10.0,5.0,5.0,10.0,4.0,6.0,9.0,,4.0,,19.0,2.0,5.0,,3.0,19.0,1.0,,10.0,,,4.0,0.48148148148148145,0.5,1.0,0.3333333333333333,0.18181818181818182,0.34615384615384615,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.32926829268292684,0.14545454545454545,0.1875,0.25,0.043478260869565216,0.5263157894736842,0.09090909090909091,,0.1258741258741259,0.027210884353741496,0.13157894736842105,0.02857142857142857,0.1270718232044199,0.027472527472527472,0.0625,0.01639344262295082,0.018518518518518517,0.03125,,0.15151515151515152,0.10714285714285714,0.12962962962962962,0.14285714285714285,,0.05555555555555555,0.1951219512195122,0.5625,0.6923076923076923,0.3333333333333333,0.4,0.2804878048780488,0.5652173913043478,0.5909090909090909,0.6153846153846154,0.12195121951219512,0.7,0.7,1.0,0.2073170731707317,0.11764705882352941,0.11764705882352941,1.0,,,,0.1111111111111111,0.21052631578947367,0.75,0.05263157894736842,0.23684210526315788,0.1111111111111111,0.524390243902439,0.125,0.39475,0.10989010989010989,0.15625,0.14432989690721648,27.56296296296296,1.0,,2.0,,1.0,,1.0,,,,1.0,,,,0.6666666666666666,,,,,,0.5,,,1.0,,2.0,,0.2222222222222222,1.0,,2.0,1.0,1.0,,True,
1913,1610612755,Michael Ruffin,Michael Ruffin,1913,PHI,4806.0,80,-41,156,161,56,74,28,317,,3.0,5.0,13,11.0,159,1.0,2,2.0,4.0,1.0,2.0,,5.0,4.0,13,2.0,56,0.38461538461538464,0.5,0.38461538461538464,0.5,0.34375,0.5,10.052910052910054,0.23076923076923078,,,0.5032153846153846,0.54025,0.18181818181818182,2.1923076923076925,0.358974358974359,5.0,10.0,2.0,5.0,1.0,2.0,,,,,,,,,,,,,1.0,2.0,5.0,,,4.0,,,,6.0,,4.0,,,1.0,1.0,1.0,1.0,,1.0,9.0,,3.0,13.0,1.0,17.0,10.0,27.0,1.0,3.0,2.0,1.0,1.0,,,2.0,,1.0,,3.0,,,,1.0,6.0,,,3.0,,,,0.6,1.0,,,,,0.4,0.4,0.4,,0.07692307692307693,0.1,,,0.3333333333333333,0.16666666666666666,,0.26,0.13432835820895522,0.14285714285714285,0.09090909090909091,0.22535211267605634,0.1282051282051282,0.16666666666666666,0.19047619047619047,0.07142857142857142,0.125,,0.38461538461538464,0.058823529411764705,0.35,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7692307692307693,0.5,0.5555555555555556,0.6,,,,,,,,,,,,,,1.0,0.4,,,1.0,0.5,,,,0.7692307692307693,,0.60864,0.1875,0.1875,0.36363636363636365,,,,,,,,5.0,,,3.0,5.0,3.0,2.0,,,,,0.6,,,,,2.0,,,,,,,,,,,,True,
2074,1610612755,Jabari Smith,Jabari Smith,2074,PHI,2713.0,45,-5,101,107,67,76,12,208,1.0,5.0,6.0,15,19.0,102,4.0,8,15.0,2.0,,,,,5.0,11,15.0,67,0.4,0.5,0.4,0.5,0.5,0.625,16.521739130434785,0.3333333333333333,0.2,0.2,0.5021266666666667,0.44658749999999997,0.7894736842105263,11.186666666666667,0.6633663366336634,2.0,4.0,,,1.0,1.0,3.0,6.0,,,,,,,,,,,7.0,,,,,,,,7.0,10.0,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,2.0,,2.0,2.0,,,,,,,,,,,,1.0,,8.0,,,2.0,2.0,,3.0,0.8333333333333334,0.8333333333333334,,,,,,,,,,,,,,,,0.027777777777777776,,,0.25,0.021739130434782608,0.022222222222222223,,,,0.5,,,,0.06666666666666667,,,,0.26666666666666666,0.5,0.5,1.0,,0.4,0.5,0.5,1.0,,,,,,,,,,,,,0.125,1.0,,,,0.26666666666666666,,,0.11764705882352941,0.11764705882352941,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,True,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,4768.0,79,3,179,183,124,130,31,362,,3.0,11.0,23,23.0,169,6.0,15,13.0,6.0,3.0,3.0,2.0,6.0,10.0,16,13.0,124,0.4782608695652174,0.4,0.4782608695652174,0.4,0.46,0.38235294117647056,14.953271028037383,0.13043478260869565,,,0.5897391304347825,0.59614,0.5652173913043478,1.5652173913043481,0.6927374301675978,11.0,20.0,6.0,10.0,6.0,12.0,,,,,,,,,,,,,1.0,6.0,11.0,,,12.0,,,1.0,16.0,,6.0,,,3.0,,,,1.0,,11.0,,3.0,12.0,8.0,23.0,11.0,34.0,1.0,4.0,2.0,2.0,3.0,,1.0,4.0,1.0,2.0,,7.0,4.0,4.0,2.0,2.0,4.0,,,,2.0,,2.0,0.7272727272727273,1.0,,,,,0.5454545454545454,0.5454545454545454,0.5454545454545454,,0.13043478260869565,0.15,,,0.42857142857142855,0.5,,0.23529411764705882,0.15714285714285714,0.16666666666666666,,0.21739130434782608,0.13095238095238096,0.20833333333333334,0.2222222222222222,0.07142857142857142,,,0.2222222222222222,0.17647058823529413,0.3125,0.17647058823529413,,0.1111111111111111,0.8695652173913043,0.55,0.6470588235294118,0.7272727272727273,,,,,,,,,,,,,,0.9090909090909091,0.6,0.5,,0.8,0.5,,,,0.8695652173913043,,0.5801090909090909,,,0.5217391304347826,,,,,,,,6.0,,,1.0,6.0,6.0,3.0,,,,,1.0,,,,,5.0,,,,,,,,,,,,True,
2264,1610612755,Alvin Jones,Alvin Jones,2264,PHI,2438.0,41,-34,83,80,55,43,16,163,,2.0,4.0,8,11.0,105,3.0,6,9.0,4.0,,,,,3.0,10,9.0,55,0.5,0.5,0.5,0.5,0.55,0.5625,14.563106796116504,0.25,,,0.46028749999999996,0.45439999999999997,0.8181818181818182,7.2250000000000005,0.6626506024096386,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,,,,,,,,,,,3.0,2.0,4.0,,2.0,6.0,,,3.0,4.0,,2.0,,,,,,,,1.0,3.0,,2.0,3.0,1.0,6.0,4.0,10.0,1.0,,,,1.0,,,4.0,,1.0,1.0,5.0,3.0,2.0,1.0,2.0,4.0,,,2.0,,1.0,1.0,0.5,0.6666666666666666,,,,,0.5,0.5,0.6,,,,,,0.2,0.3333333333333333,,0.13636363636363635,0.09090909090909091,0.2,0.16666666666666666,0.15625,0.10256410256410256,0.3,,,,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.125,0.1111111111111111,1.0,0.25,0.5,0.5,0.5,,,0.25,1.0,1.0,1.0,,,,,,,,,1.0,0.5,,,0.5,0.6666666666666666,,,,0.5,,0.4946333333333333,0.2,0.2,0.5454545454545454,,,,,,,,4.0,,,1.0,4.0,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,True,
365,1610612755,Derrick McKey,Derrick McKey,365,PHI,5828.0,97,-11,180,198,85,86,35,378,2.0,4.0,8.0,15,19.0,185,3.0,5,8.0,4.0,4.0,5.0,,11.0,8.0,17,8.0,85,0.5333333333333333,0.6,0.5,0.6,0.5,0.5714285714285714,10.328638497652582,0.25,0.5,0.5,0.437309375,0.39554,0.42105263157894735,10.419999999999998,0.4722222222222222,1.0,4.0,,2.0,,1.0,5.0,7.0,,,,,1.0,,,,,1.0,3.0,1.0,3.0,,1.0,3.0,,,2.0,12.0,,2.0,1.0,,,1.0,1.0,1.0,3.0,,6.0,,2.0,10.0,1.0,13.0,6.0,19.0,,4.0,3.0,1.0,2.0,,1.0,1.0,,1.0,,3.0,,2.0,2.0,,6.0,,,,3.0,1.0,5.0,0.75,0.8571428571428571,,,,,0.3333333333333333,0.3333333333333333,0.375,0.0625,,,,,0.6666666666666666,0.09090909090909091,,0.15384615384615385,0.07792207792207792,0.07407407407407407,,0.13043478260869565,0.07058823529411765,0.15789473684210525,0.047619047619047616,0.05405405405405406,,,0.05555555555555555,0.15,0.2222222222222222,0.08695652173913043,,,0.25,0.25,0.25,1.0,0.5,0.4375,0.7142857142857143,0.7142857142857143,0.8,,,,,0.0625,,,,0.6666666666666666,,,,0.2,,,,,0.3125,,0.5026333333333334,,,0.15789473684210525,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,22328.0,372,-13,715,711,263,201,109,1426,16.0,48.0,85.0,210,276.0,702,23.0,66,108.0,106.0,41.0,48.0,16.0,103.0,3.0,13,108.0,263,0.40476190476190477,0.3484848484848485,0.39341085271317827,0.33516483516483514,0.46440677966101696,0.4652173913043478,39.033018867924525,0.18604651162790697,0.3333333333333333,0.37209302325581395,0.45640669291338587,0.4294120689655173,0.391304347826087,11.097142857142858,0.3678321678321678,31.0,57.0,4.0,6.0,9.0,18.0,38.0,105.0,1.0,3.0,2.0,10.0,45.0,4.0,4.0,23.0,11.0,48.0,73.0,7.0,16.0,5.0,8.0,25.0,5.0,25.0,47.0,64.0,27.0,2.0,43.0,10.0,14.0,7.0,3.0,7.0,18.0,,5.0,2.0,8.0,26.0,,34.0,7.0,41.0,,18.0,14.0,4.0,24.0,3.0,14.0,12.0,1.0,10.0,1.0,36.0,3.0,8.0,,5.0,89.0,12.0,3.0,36.0,13.0,,2.0,0.3764705882352941,0.38095238095238093,0.8181818181818182,0.22916666666666666,0.2,0.2391304347826087,0.4375,0.40476190476190477,0.5208333333333334,0.18604651162790697,0.06666666666666667,0.12280701754385964,0.10416666666666667,0.01904761904761905,0.6666666666666666,,0.06666666666666667,0.09252669039145907,0.016339869281045753,0.0851063829787234,,0.09066666666666667,0.0136986301369863,0.045454545454545456,0.010309278350515464,,,,0.08235294117647059,0.1111111111111111,0.08490566037735849,0.0975609756097561,,,0.22093023255813954,0.543859649122807,0.62,0.3225806451612903,0.1875,0.4069767441860465,0.3619047619047619,0.36893203883495146,0.5,0.011627906976744186,0.3333333333333333,0.3333333333333333,1.0,0.1744186046511628,0.2222222222222222,0.22727272727272727,0.8,0.2857142857142857,0.6666666666666666,,0.19047619047619047,0.1978021978021978,0.5,0.02197802197802198,0.25274725274725274,0.17391304347826086,0.4069767441860465,0.23255813953488372,0.460785,0.1276595744680851,0.15384615384615385,0.09057971014492754,27.381249999999994,1.0,,1.0,1.0,4.0,,4.0,1.0,,2.0,5.0,5.0,,,0.2,0.020833333333333332,0.022222222222222223,1.0,,,0.5,,2.0,,,1.0,6.0,0.047619047619047616,2.0,,1.0,1.0,1.0,1.0,True,
727,1610612755,Eric Snow,Eric Snow,727,PHI,17571.0,293,-15,553,558,211,149,75,1111,13.0,31.0,42.0,81,121.0,568,14.0,29,51.0,42.0,54.0,55.0,23.0,111.0,7.0,22,51.0,211,0.5185185185185185,0.4827586206896552,0.5172413793103449,0.484375,0.5817307692307693,0.5795454545454546,19.055118110236222,0.3563218390804598,0.41935483870967744,0.4482758620689655,0.42620882352941175,0.40890666666666675,0.4214876033057851,11.085185185185185,0.38155515370705245,9.0,17.0,1.0,1.0,2.0,6.0,20.0,33.0,1.0,1.0,1.0,1.0,5.0,,,2.0,2.0,6.0,31.0,4.0,5.0,,2.0,10.0,1.0,3.0,20.0,42.0,6.0,,4.0,1.0,5.0,1.0,,13.0,18.0,,3.0,,12.0,15.0,,27.0,3.0,30.0,2.0,10.0,4.0,6.0,9.0,6.0,6.0,8.0,,3.0,1.0,17.0,,4.0,1.0,1.0,40.0,5.0,1.0,13.0,9.0,,5.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4,0.8,0.8,0.8333333333333334,0.06896551724137931,0.06172839506172839,0.17647058823529413,0.06451612903225806,,0.5294117647058824,,,0.07772020725388601,0.01507537688442211,0.15584415584415584,,0.1,0.012658227848101266,0.0196078431372549,0.014285714285714285,0.01282051282051282,,,0.09523809523809523,0.08571428571428572,0.06172839506172839,0.13432835820895522,0.3,0.05714285714285714,0.19540229885057472,0.5294117647058824,0.6428571428571429,0.3333333333333333,0.3076923076923077,0.3793103448275862,0.6060606060606061,0.6060606060606061,0.7,0.011494252873563218,1.0,1.0,1.0,0.05747126436781609,0.2,0.2,1.0,0.2,1.0,,,0.1875,0.3333333333333333,0.03125,0.0625,,0.26436781609195403,0.25,0.38412500000000005,0.1368421052631579,0.14606741573033707,0.08264462809917356,30.133333333333336,1.0,,,,1.0,,1.0,1.0,,,2.0,2.0,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,1.0,True,
1085,1610612755,Ira Bowman,Ira Bowman,1085,PHI,1186.0,20,-5,38,40,14,29,4,78,,1.0,4.0,5,8.0,40,1.0,1,2.0,6.0,,,,,,2,2.0,14,0.8,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,14.285714285714286,0.16666666666666666,,,0.636225,0.5257,0.25,2.8600000000000003,0.3684210526315789,4.0,4.0,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,0.25,0.25,,,,,,,,0.16666666666666666,0.2,,1.0,,,,,0.08333333333333333,,,,0.07142857142857142,,,,,,,,0.16666666666666666,,,,,0.6666666666666666,1.0,1.0,0.25,,,,,,,,,,0.16666666666666666,,,,,,,,1.0,1.0,,,,0.8333333333333334,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1723,1610612755,Matt Harpring,Matt Harpring,1723,PHI,129546.0,2159,181,3993,4004,1068,760,607,7997,60.0,151.0,318.0,664,799.0,3966,83.0,167,214.0,132.0,70.0,86.0,25.0,188.0,59.0,168,214.0,1068,0.4789156626506024,0.49700598802395207,0.467966573816156,0.47297297297297297,0.49874686716791977,0.49537037037037035,19.21119592875318,0.21030640668523676,0.3973509933774834,0.4316546762589928,0.48641859331476334,0.48774486486486485,0.26783479349186484,8.60722891566265,0.26746806912096166,168.0,271.0,49.0,90.0,43.0,74.0,90.0,242.0,7.0,32.0,7.0,5.0,22.0,2.0,3.0,11.0,12.0,54.0,127.0,69.0,146.0,4.0,21.0,162.0,3.0,18.0,39.0,504.0,33.0,64.0,22.0,5.0,52.0,16.0,14.0,24.0,21.0,13.0,157.0,2.0,74.0,209.0,27.0,310.0,172.0,482.0,19.0,59.0,34.0,25.0,57.0,11.0,30.0,52.0,18.0,27.0,2.0,109.0,8.0,22.0,24.0,13.0,175.0,12.0,4.0,72.0,20.0,4.0,13.0,0.7924528301886793,0.8811188811188811,0.9166666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.4726027397260274,0.47,0.4879518072289157,0.07520891364902507,0.0783132530120482,0.12546125461254612,0.07947019867549669,0.024793388429752067,0.5229357798165137,0.3176470588235294,0.018867924528301886,0.133888532991672,0.0891032917139614,0.15913978494623657,0.05909090909090909,0.13968410661401776,0.08577194752774975,0.10309278350515463,0.07973421926910298,0.0874074074074074,0.0658682634730539,0.03773584905660377,0.11421911421911422,0.1242603550295858,0.1552,0.15706806282722513,0.1686746987951807,0.05688622754491018,0.3774373259052925,0.6199261992619927,0.7088607594936709,0.7261904761904762,0.7666666666666667,0.3370473537604457,0.371900826446281,0.3813559322033898,0.9333333333333333,0.04456824512534819,0.21875,0.21875,1.0,0.03064066852367688,0.22727272727272727,0.23809523809523808,0.8,0.6,0.5444444444444444,0.30612244897959184,0.013333333333333334,0.4,0.581081081081081,0.03783783783783784,0.05945945945945946,0.2727272727272727,0.45264623955431754,0.22727272727272727,0.5058603571428572,0.09254498714652956,0.09944751381215469,0.20275344180225283,24.331481481481482,,1.0,1.0,1.0,2.0,,4.0,1.0,1.0,2.0,5.0,2.0,1.0,,0.25,0.018518518518518517,0.045454545454545456,0.4,0.5,1.0,,,2.0,,3.0,2.0,3.0,0.013333333333333334,,,,,,,False,
1907,1610612755,Vonteego Cummings,Vonteego Cummings,1907,PHI,17483.0,291,-36,533,545,196,174,76,1078,7.0,16.0,35.0,76,94.0,577,13.0,27,39.0,30.0,34.0,39.0,14.0,83.0,16.0,31,39.0,196,0.4605263157894737,0.48148148148148145,0.40594059405940597,0.41025641025641024,0.43119266055045874,0.45348837209302323,19.42215088282504,0.15841584158415842,0.4375,0.6363636363636364,0.4598262376237624,0.4636307692307692,0.4148936170212766,10.861842105263158,0.3677298311444653,11.0,21.0,1.0,3.0,5.0,9.0,17.0,39.0,2.0,6.0,3.0,2.0,19.0,2.0,1.0,9.0,4.0,25.0,12.0,3.0,8.0,2.0,1.0,10.0,2.0,12.0,7.0,40.0,12.0,,19.0,2.0,11.0,5.0,4.0,10.0,10.0,1.0,6.0,2.0,5.0,9.0,1.0,15.0,9.0,24.0,1.0,10.0,5.0,5.0,8.0,1.0,4.0,5.0,2.0,4.0,,13.0,1.0,5.0,,2.0,16.0,,,4.0,4.0,,2.0,0.5714285714285714,0.5714285714285714,1.0,0.16,0.16666666666666666,0.16,0.375,0.45,0.45454545454545453,0.24752475247524752,0.14473684210526316,0.23809523809523808,0.3125,0.02564102564102564,0.6153846153846154,0.038461538461538464,0.1111111111111111,0.052941176470588235,0.02830188679245283,0.08333333333333333,0.020833333333333332,0.06086956521739131,0.026923076923076925,0.023255813953488372,0.02631578947368421,0.03225806451612903,,0.09090909090909091,0.05555555555555555,0.09259259259259259,0.016129032258064516,0.08333333333333333,0.08333333333333333,0.02,0.2079207920792079,0.5238095238095238,0.6875,0.5454545454545454,0.5714285714285714,0.38613861386138615,0.4358974358974359,0.4473684210526316,0.5882352941176471,0.0594059405940594,0.3333333333333333,0.3333333333333333,1.0,0.18811881188118812,0.10526315789473684,0.1111111111111111,1.0,0.3,0.3333333333333333,1.0,0.2,0.23076923076923078,0.5555555555555556,0.07692307692307693,0.23076923076923078,0.1111111111111111,0.45544554455445546,0.10526315789473684,0.4750111111111112,0.0380952380952381,0.05,0.10638297872340426,25.323999999999998,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,0.5,0.04,0.05263157894736842,1.0,0.5,1.0,0.3333333333333333,,,1.0,,,,,,,,,,,False,
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,140816.0,2347,311,4331,4319,1257,861,616,8650,114.0,267.0,257.0,516,729.0,4131,62.0,123,230.0,228.0,62.0,67.0,23.0,139.0,103.0,203,230.0,1257,0.49806201550387597,0.5040650406504065,0.49806201550387597,0.5040650406504065,0.5633693972179289,0.6149732620320856,15.073093638877914,0.5174418604651163,0.42696629213483145,0.4367816091954023,0.45828294573643397,0.46708211382113823,0.31550068587105623,5.20562015503876,0.2902332024936504,137.0,227.0,59.0,107.0,36.0,63.0,6.0,22.0,,,,,,,,,,,215.0,74.0,151.0,,50.0,198.0,,,106.0,286.0,,112.0,,,33.0,5.0,5.0,9.0,30.0,15.0,179.0,4.0,117.0,344.0,30.0,491.0,198.0,689.0,19.0,24.0,13.0,11.0,39.0,3.0,7.0,77.0,9.0,32.0,14.0,116.0,14.0,35.0,28.0,35.0,283.0,21.0,,114.0,38.0,14.0,14.0,0.556420233463035,0.7114427860696517,,,,,0.4900662251655629,0.4900662251655629,0.55,,0.06395348837209303,0.11894273127753303,0.02247191011235955,,0.33620689655172414,0.32967032967032966,0.03636363636363636,0.1943502824858757,0.09675675675675675,0.23353293413173654,0.05791505791505792,0.20299427564949363,0.09198672356567093,0.11468812877263582,0.09020217729393468,0.09014084507042254,0.05392156862745098,0.07272727272727272,0.15286624203821655,0.2170138888888889,0.2033195020746888,0.254320987654321,0.14583333333333334,0.08444444444444445,0.43992248062015504,0.6035242290748899,0.685,0.5255474452554745,0.5964912280701754,0.04263565891472868,0.2727272727272727,0.2727272727272727,0.5,,,,,,,,,0.7086092715231788,0.5514018691588785,0.05084745762711865,,0.5121951219512195,0.5714285714285714,,,,0.43992248062015504,,0.5123302158273381,0.18719211822660098,0.18719211822660098,0.2716049382716049,,,,,,,,153.0,,,38.0,153.0,94.0,16.0,,,,,0.6143790849673203,,,,,112.0,3.0,30.0,,,,,,,,,,False,
