EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,FTOffRebounds,FTDefRebounds,FoulsDrawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,Travels,SecondChanceTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,on,Clear Path Fouls,Corner3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3
133,1610612766,David Wesley,David Wesley,133,CHH,14743.0,246,-48,454,459,140,152,61.0,913,10.0,22.0,1.0,6.0,2.0,5.0,13.0,39.0,2.0,8.0,1.0,2.0,8.0,21.0,1.0,3.0,8.0,25.0,66.0,10.0,29.0,13.0,93.0,489,1.0,2.0,1.0,1.0,7.0,18.0,3.0,10.0,8.0,31.0,34.0,16.0,30.0,21.0,8.0,8.0,1.0,19.0,2.0,21.0,2.0,7.0,3.0,9.0,44.0,3.0,3.0,1.0,8.0,9.0,6.0,15.0,1.0,6.0,3.0,3.0,6.0,3.0,4.0,5.0,2.0,11.0,2.0,6.0,13,1.0,2.0,16.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,31.0,140,2.0,0.68,0.68,1.0,0.3448275862068966,0.3,0.3448275862068966,0.3787878787878788,0.3888888888888889,0.42105263157894735,0.4107142857142857,0.45145631067961167,0.125,0.4696969696969697,0.30526315789473685,0.034482758620689655,0.12121212121212122,0.22727272727272727,0.4,0.02564102564102564,0.047619047619047616,21.839080459770116,0.5454545454545454,0.046242774566473986,0.015384615384615385,0.02564102564102564,0.06976744186046512,0.04245283018867924,0.025210084033613446,0.017241379310344827,0.03333333333333333,0.09375,0.03278688524590164,0.045454545454545456,0.058823529411764705,0.03333333333333333,0.0196078431372549,1.0,0.23157894736842105,0.45454545454545453,0.5882352941176471,0.6,0.05263157894736842,0.4,0.6666666666666666,1.0,0.4105263157894737,0.3333333333333333,0.34210526315789475,0.6923076923076923,0.08421052631578947,0.25,0.25,1.0,0.22105263157894736,0.38095238095238093,0.4,1.0,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.16666666666666666,0.07142857142857142,0.2857142857142857,0.375,0.5368421052631579,0.38095238095238093,0.48955789473684214,0.49651666666666666,0.4641446428571428,0.04040404040404041,0.05714285714285714,0.010752688172043012,0.3333333333333333,12.156060606060604,25.127586206896552,0.30837004405286345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,16525.0,275,27,492,495,138,133,68.0,987,10.0,24.0,3.0,6.0,6.0,15.0,7.0,15.0,,,,,,,,,,23.0,54.0,,,12.0,58.0,504,13.0,,3.0,15.0,7.0,13.0,,,2.0,16.0,30.0,16.0,,,,8.0,,10.0,5.0,15.0,5.0,3.0,3.0,4.0,35.0,2.0,20.0,7.0,42.0,53.0,23.0,76.0,3.0,7.0,4.0,3.0,5.0,,5.0,2.0,,7.0,1.0,10.0,22,1.0,2.0,15.0,7.0,1.0,6.0,,,6.0,5.0,16.0,138,2.0,0.6521739130434783,0.8333333333333334,,,,,0.42592592592592593,0.5384615384615384,0.42592592592592593,0.5384615384615384,0.47540983606557374,0.5,0.5714285714285714,,,0.14814814814814814,0.16666666666666666,0.26666666666666666,,,11.805555555555555,0.7142857142857143,0.21761658031088082,0.09852216748768473,0.1346153846153846,0.05,0.2,0.09053497942386832,0.11320754716981132,0.09090909090909091,0.03125,0.2647058823529412,0.22950819672131148,0.15625,0.16216216216216217,0.13043478260869565,0.8333333333333334,0.4444444444444444,0.4166666666666667,0.5,0.5,0.2777777777777778,0.4,0.5454545454545454,0.5,0.2777777777777778,0.4666666666666667,0.4666666666666667,1.0,,,,,,,,,,,0.46153846153846156,0.5,,,,0.4444444444444444,,0.47697962962962964,0.5662818181818182,0.48876153846153847,0.11666666666666667,0.11666666666666667,0.25862068965517243,0.27586206896551724,7.288888888888888,,0.2804878048780488,4.0,10.0,6.0,10.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.08333333333333333,0.09523809523809523,0.125,0.06666666666666667,0.7692307692307693,0.4,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1724,1610612766,Bryce Drew,Bryce Drew,1724,CHH,46289.0,771,29,1428,1425,422,438,187.0,2853,12.0,29.0,3.0,8.0,9.0,22.0,26.0,58.0,11.0,18.0,2.0,3.0,20.0,55.0,10.0,6.0,11.0,47.0,109.0,31.0,73.0,23.0,210.0,1444,8.0,12.0,1.0,17.0,8.0,24.0,7.0,14.0,6.0,43.0,50.0,44.0,78.0,55.0,20.0,5.0,,82.0,19.0,101.0,16.0,35.0,15.0,32.0,221.0,2.0,12.0,21.0,36.0,58.0,14.0,72.0,2.0,32.0,17.0,15.0,21.0,2.0,15.0,12.0,6.0,33.0,6.0,20.0,49,1.0,2.0,29.0,6.0,2.0,2.0,,2.0,2.0,1.0,43.0,422,13.0,0.5319148936170213,0.5434782608695652,0.8387096774193549,0.4246575342465753,0.5,0.4246575342465753,0.43119266055045874,0.3333333333333333,0.5137362637362637,0.4868421052631579,0.5264550264550265,0.4,0.5,0.4010989010989011,,0.045871559633027525,0.06896551724137931,0.09090909090909091,0.017241379310344827,,13.462704669496667,0.6363636363636364,0.06394316163410302,0.021352313167259787,0.1337579617834395,0.01639344262295082,0.07916666666666666,0.02046783625730994,0.023121387283236993,0.012578616352201259,0.02,0.03571428571428571,0.040268456375838924,0.10550458715596331,0.14166666666666666,0.02040816326530612,0.5,0.15934065934065933,0.41379310344827586,0.4444444444444444,0.5833333333333334,0.12087912087912088,0.4090909090909091,0.45,0.2222222222222222,0.31868131868131866,0.4482758620689655,0.45614035087719296,0.6153846153846154,0.0989010989010989,0.6111111111111112,0.6111111111111112,0.9090909090909091,0.3021978021978022,0.36363636363636365,0.36363636363636365,0.8,0.1,0.5,0.21052631578947367,0.375,0.07894736842105263,0.2894736842105263,0.5454545454545454,0.5604395604395604,0.36363636363636365,0.4777475274725275,0.46031666666666665,0.44358815789473693,0.03208556149732621,0.05263157894736842,0.08095238095238096,0.20476190476190476,11.550458715596333,25.07534246575342,0.29551820728291317,,2.0,2.0,2.0,,1.0,,,1.0,,,0.25,0.4,0.02857142857142857,,0.02608695652173913,,0.10810810810810811,0.1,,1.0,1.0,3.0,4.0,15.0,3.0,5.0,3.0,14.0,0.3333333333333333,0.5,1.0,0.3,0.6666666666666666,0.3333333333333333,,,,,,,,,,True,,,,,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,21056.0,351,86,656,650,202,176,88.0,1306,36.0,56.0,13.0,16.0,5.0,17.0,18.0,41.0,2.0,7.0,2.0,3.0,21.0,58.0,6.0,9.0,27.0,59.0,114.0,23.0,65.0,36.0,223.0,660,6.0,8.0,,17.0,18.0,31.0,9.0,30.0,17.0,80.0,18.0,100.0,51.0,56.0,21.0,7.0,,65.0,16.0,81.0,10.0,33.0,6.0,26.0,178.0,2.0,4.0,4.0,19.0,24.0,6.0,30.0,3.0,24.0,12.0,12.0,12.0,3.0,7.0,7.0,5.0,19.0,4.0,9.0,18,,,59.0,23.0,8.0,9.0,,4.0,10.0,8.0,80.0,202,1.0,0.15254237288135594,0.15789473684210525,0.7391304347826086,0.35384615384615387,0.3,0.36507936507936506,0.5175438596491229,0.5806451612903226,0.5223463687150838,0.5163934426229508,0.5439024390243903,0.5666666666666667,0.5555555555555556,0.36312849162011174,,0.06140350877192982,0.07142857142857142,0.058823529411764705,0.04878048780487805,,29.668874172185433,0.631578947368421,0.07916666666666666,0.018604651162790697,0.05714285714285714,0.02702702702702703,0.07419354838709677,0.020761245674740483,0.013333333333333334,,0.031746031746031744,0.11538461538461539,0.03278688524590164,0.07920792079207921,0.037037037037037035,0.036585365853658534,0.8,0.3128491620111732,0.6428571428571429,0.6923076923076923,0.2222222222222222,0.09497206703910614,0.29411764705882354,0.3125,,0.22905027932960895,0.43902439024390244,0.46153846153846156,0.05555555555555555,0.03910614525139665,0.2857142857142857,0.2857142857142857,1.0,0.3240223463687151,0.3620689655172414,0.3620689655172414,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.26229508196721313,0.8125,0.04918032786885246,0.4426229508196721,0.3333333333333333,0.6759776536312849,0.375,0.4858599431818181,0.5059090909090909,0.4656066666666666,0.1218274111675127,0.17557251908396945,0.07623318385650224,0.35874439461883406,7.850877192982456,27.07538461538462,0.3079268292682927,4.0,5.0,4.0,4.0,,1.0,,,6.0,5.0,,0.6666666666666666,0.6071428571428571,0.05,,0.03529411764705882,,0.125,0.35714285714285715,0.8,1.0,,2.0,3.0,18.0,6.0,1.0,,,0.375,0.5,1.0,0.3333333333333333,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,0.25,0.015151515151515152,,True,,,,,,
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,21777.0,363,-38,685,677,240,235,94.0,1362,29.0,44.0,10.0,15.0,18.0,45.0,26.0,63.0,1.0,1.0,1.0,,,,,,,73.0,152.0,1.0,1.0,15.0,164.0,702,18.0,1.0,4.0,25.0,28.0,52.0,,,5.0,61.0,102.0,44.0,3.0,,,10.0,,14.0,4.0,18.0,3.0,8.0,2.0,4.0,40.0,2.0,20.0,10.0,26.0,38.0,24.0,62.0,4.0,9.0,3.0,6.0,9.0,2.0,7.0,8.0,2.0,17.0,6.0,12.0,32,5.0,1.0,23.0,11.0,1.0,8.0,2.0,2.0,8.0,4.0,61.0,240,2.0,0.6986301369863014,0.75,1.0,1.0,,1.0,0.48026315789473684,0.5384615384615384,0.4869281045751634,0.5384615384615384,0.5,0.5681818181818182,0.5545454545454546,0.006535947712418301,,0.06578947368421052,0.1590909090909091,0.044444444444444446,0.015873015873015872,,22.91139240506329,0.5294117647058824,0.10236220472440945,0.06993006993006994,0.12345679012345678,0.03636363636363636,0.10746268656716418,0.06451612903225806,0.06315789473684211,0.05194805194805195,0.0425531914893617,0.07766990291262135,0.09230769230769231,0.13953488372093023,0.13333333333333333,0.057971014492753624,0.5,0.2875816993464052,0.6590909090909091,0.7837837837837838,0.7241379310344828,0.29411764705882354,0.4,0.4186046511627907,0.5,0.4117647058823529,0.4126984126984127,0.41935483870967744,0.8076923076923077,0.006535947712418301,1.0,1.0,1.0,,,,,0.05263157894736842,,0.28846153846153844,0.6666666666666666,,,,0.29411764705882354,,0.44584411764705895,0.47907222222222223,0.44088846153846145,0.06748466257668712,0.06790123456790123,0.1524390243902439,0.3719512195121951,9.709210526315792,24.3,0.35036496350364965,4.0,8.0,9.0,10.0,2.0,2.0,,,1.0,4.0,,0.5,0.5526315789473685,0.08695652173913043,0.058823529411764705,0.08771929824561403,,0.09523809523809523,0.42105263157894735,0.5,1.0,,,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,True,,,,,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,22306.0,372,41,682,675,229,245,95.0,1357,46.0,75.0,14.0,25.0,7.0,24.0,3.0,10.0,,,,,,1.0,,,1.0,56.0,109.0,,1.0,66.0,178.0,646,22.0,,20.0,48.0,19.0,34.0,,1.0,26.0,64.0,68.0,44.0,,1.0,,10.0,,7.0,1.0,8.0,1.0,2.0,,5.0,17.0,3.0,27.0,11.0,63.0,79.0,32.0,111.0,6.0,5.0,4.0,1.0,13.0,1.0,7.0,19.0,6.0,32.0,12.0,24.0,49,7.0,8.0,86.0,42.0,6.0,29.0,1.0,7.0,29.0,22.0,64.0,229,3.0,0.6071428571428571,0.68,,,,,0.5137614678899083,0.5588235294117647,0.509090909090909,0.5428571428571428,0.6013513513513513,0.7272727272727273,0.6530612244897959,0.00909090909090909,,0.09174311926605505,0.09333333333333334,0.125,,,22.528160200250312,0.40625,0.21428571428571427,0.09642857142857143,0.14473684210526316,0.058823529411764705,0.2,0.09063444108761329,0.10588235294117647,0.06818181818181818,0.07317073170731707,0.20588235294117646,0.23684210526315788,0.20689655172413793,0.14516129032258066,0.13636363636363635,0.7586206896551724,0.6818181818181818,0.6133333333333333,0.6764705882352942,0.5869565217391305,0.21818181818181817,0.2916666666666667,0.3333333333333333,0.5714285714285714,0.09090909090909091,0.3,0.3,1.0,,,,,0.00909090909090909,,,,,,0.7142857142857143,0.56,,0.02857142857142857,,0.6909090909090909,,0.501569090909091,0.5481190476190476,0.5133542857142858,0.29577464788732394,0.2978723404255319,0.2696629213483146,0.3595505617977528,3.498165137614679,24.8,0.3357771260997067,14.0,22.0,14.0,12.0,2.0,5.0,,,10.0,21.0,1.0,0.6363636363636364,0.6363636363636364,0.38461538461538464,0.06896551724137931,0.11214953271028037,,0.14285714285714285,1.0,0.6363636363636364,,,,,,,4.0,2.0,,,,,,,,,1.0,,,,2.0,0.5,,4.0,True,,,,,,
248,1610612766,George Lynch,George Lynch,248,CHH,9092.0,152,-41,287,289,88,98,33.0,576,8.0,12.0,3.0,5.0,3.0,6.0,1.0,12.0,,,,,1.0,2.0,1.0,1.0,1.0,12.0,30.0,1.0,2.0,6.0,33.0,296,8.0,1.0,1.0,9.0,5.0,10.0,1.0,1.0,2.0,15.0,18.0,6.0,3.0,2.0,1.0,2.0,,11.0,1.0,12.0,1.0,5.0,2.0,4.0,25.0,1.0,5.0,3.0,11.0,15.0,7.0,22.0,,4.0,1.0,3.0,8.0,,6.0,2.0,2.0,10.0,1.0,6.0,15,2.0,1.0,8.0,4.0,,4.0,,1.0,4.0,3.0,15.0,88,3.0,0.75,0.9,1.0,0.5,1.0,0.5,0.4,0.5,0.421875,0.5909090909090909,0.4583333333333333,0.45,0.625,0.0625,,0.06666666666666667,0.16666666666666666,,,,14.285714285714285,0.8,0.11458333333333333,0.04424778761061947,0.07894736842105263,0.038461538461538464,0.1044776119402985,0.04316546762589928,0.037037037037037035,0.03225806451612903,0.043478260869565216,0.08823529411764706,0.11538461538461539,0.1388888888888889,0.1,,0.75,0.375,0.6666666666666666,0.8,0.75,0.1875,0.5,0.5,0.6666666666666666,0.375,0.08333333333333333,0.08333333333333333,1.0,,,,,0.0625,0.5,0.5,1.0,,0.1111111111111111,0.45454545454545453,0.6,,0.09090909090909091,1.0,0.4375,0.5,0.4794312500000001,0.47946875,0.50345,0.1111111111111111,0.11764705882352941,0.2727272727272727,0.45454545454545453,8.84,25.75,0.30662020905923343,3.0,4.0,4.0,4.0,1.0,1.0,,,,3.0,2.0,0.5,0.4444444444444444,0.2,0.2,0.05454545454545454,,,0.4444444444444444,0.75,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,0.3333333333333333,,,True,,,,,,
278,1610612766,Stacey Augmon,Stacey Augmon,278,CHH,22414.0,374,99,682,680,165,161,85.0,1362,16.0,26.0,2.0,2.0,7.0,21.0,17.0,43.0,,,,,,1.0,,,,40.0,90.0,,1.0,17.0,97.0,639,16.0,,2.0,18.0,8.0,13.0,,,6.0,22.0,58.0,22.0,,1.0,,1.0,1.0,28.0,9.0,37.0,6.0,9.0,6.0,13.0,83.0,5.0,11.0,10.0,38.0,49.0,16.0,65.0,2.0,21.0,8.0,13.0,10.0,5.0,6.0,10.0,4.0,20.0,3.0,12.0,24,,3.0,23.0,10.0,3.0,2.0,,1.0,2.0,1.0,22.0,165,,0.725,0.7435897435897436,,,,,0.4444444444444444,0.6153846153846154,0.43956043956043955,0.6153846153846154,0.47549019607843135,0.5294117647058824,0.6875,0.01098901098901099,1.0,0.011111111111111112,0.038461538461538464,,,1.0,15.374841168996188,0.5,0.12582781456953643,0.04182509505703422,0.13157894736842105,0.10204081632653061,0.12698412698412698,0.05128205128205128,0.03571428571428571,0.04285714285714286,0.125,0.1326530612244898,0.11764705882352941,0.12605042016806722,0.10714285714285714,0.041666666666666664,0.5,0.2857142857142857,0.6153846153846154,0.64,0.625,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.4725274725274725,0.3953488372093023,0.3953488372093023,0.9411764705882353,,,,,0.01098901098901099,,,,,,0.15384615384615385,1.0,,,,0.2967032967032967,,0.4465752747252746,0.4487833333333333,0.3859999999999999,0.10101010101010101,0.10204081632653061,0.18556701030927836,0.2268041237113402,10.884444444444444,26.4,0.24193548387096775,4.0,8.0,8.0,2.0,,1.0,,,2.0,1.0,,0.5,0.5,0.08333333333333333,,0.045871559633027525,,0.2,0.5,0.5,,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,0.75,,,True,,,,,,
672,1610612766,Matt Bullard,Matt Bullard,672,CHH,8502.0,142,2,258,258,74,81,37.0,516,4.0,5.0,3.0,3.0,1.0,4.0,7.0,15.0,,2.0,,,7.0,21.0,2.0,1.0,6.0,12.0,24.0,7.0,23.0,2.0,47.0,265,4.0,2.0,,4.0,4.0,8.0,1.0,6.0,,11.0,14.0,10.0,21.0,21.0,7.0,1.0,,4.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,2.0,,4.0,12.0,16.0,3.0,19.0,1.0,,,,5.0,1.0,2.0,2.0,3.0,7.0,5.0,4.0,10,1.0,,2.0,1.0,,1.0,,,1.0,,11.0,74,3.0,0.5833333333333334,0.6363636363636364,1.0,0.30434782608695654,0.16666666666666666,0.30434782608695654,0.5,0.5,0.4787234042553192,0.39285714285714285,0.4895833333333333,0.3333333333333333,0.39285714285714285,0.48936170212765956,,0.041666666666666664,,,0.06666666666666667,,18.092105263157894,0.7142857142857143,0.11650485436893204,,0.125,0.058823529411764705,0.11851851851851852,0.015267175572519083,,,0.03571428571428571,0.08108108108108109,0.18181818181818182,0.11363636363636363,0.12,0.038461538461538464,,0.10638297872340426,0.8,0.8,,0.0851063829787234,0.25,0.25,,0.3191489361702128,0.4666666666666667,0.5,1.0,0.0425531914893617,,,,0.44680851063829785,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.21428571428571427,1.0,,0.42857142857142855,0.16666666666666666,0.5957446808510638,0.3333333333333333,0.4544829787234042,0.4280583333333334,0.40917857142857145,0.020833333333333332,0.04,0.0851063829787234,0.23404255319148937,13.870833333333332,25.713043478260875,0.2868217054263566,1.0,1.0,2.0,2.0,1.0,,,,,1.0,,0.5,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,0.14285714285714285,0.16666666666666666,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,20986.0,350,25,636,639,130,111,80.0,1275,20.0,33.0,2.0,5.0,33.0,61.0,20.0,41.0,,1.0,,,,1.0,,,,73.0,135.0,,2.0,51.0,197.0,667,19.0,,7.0,23.0,8.0,19.0,,,16.0,32.0,96.0,50.0,,1.0,,7.0,,8.0,4.0,12.0,2.0,3.0,1.0,4.0,28.0,4.0,18.0,9.0,47.0,64.0,22.0,86.0,4.0,14.0,5.0,9.0,11.0,1.0,5.0,15.0,6.0,26.0,6.0,20.0,40,4.0,8.0,64.0,31.0,3.0,9.0,,2.0,9.0,4.0,32.0,130,2.0,0.6575342465753424,0.6857142857142857,,,,,0.5407407407407407,0.42105263157894735,0.5328467153284672,0.42105263157894735,0.5898203592814372,0.5,0.5517241379310345,0.014598540145985401,,0.05185185185185185,0.12121212121212122,0.03278688524590164,0.024390243902439025,,26.51098901098901,0.4230769230769231,0.18725099601593626,0.0743801652892562,0.14516129032258066,0.07272727272727272,0.17891373801916932,0.07407407407407407,0.125,0.06349206349206349,0.06666666666666667,0.16853932584269662,0.265625,0.15306122448979592,0.17777777777777778,0.07017543859649122,0.4444444444444444,0.24087591240875914,0.6060606060606061,0.6896551724137931,0.55,0.44525547445255476,0.5409836065573771,0.559322033898305,0.5454545454545454,0.29927007299270075,0.4878048780487805,0.5,0.95,0.0072992700729927005,,,,0.0072992700729927005,,,,,,0.2631578947368421,0.4,,,,0.25547445255474455,,0.42561386861313877,0.5144333333333333,0.41963684210526314,0.18902439024390244,0.19135802469135801,0.116751269035533,0.16243654822335024,9.122962962962962,24.55,0.20440251572327045,5.0,12.0,8.0,6.0,,8.0,,,4.0,7.0,5.0,0.42105263157894735,0.42105263157894735,0.4444444444444444,,0.04672897196261682,0.1,0.058823529411764705,0.631578947368421,0.4166666666666667,,,,,,2.0,3.0,1.0,,,,,,,,,3.0,,,,,0.2,,,True,,,,,,
