EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,LostBallSteals,PenaltyTurnovers,Technical Free Throw Trips,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,Travels,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveMakes,on,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
1035,1610612743,Shawnelle Scott,Shawnelle Scott,1035,DEN,11602.0,193.0,-7.0,364.0,364.0,43.0,84.0,68.0,728.0,26.0,47.0,13.0,29.0,3.0,4.0,4.0,11.0,1.0,30.0,59.0,8.0,68.0,378.0,15.0,33.0,6.0,36.0,3.0,4.0,1.0,7.0,36.0,24.0,22.0,8.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,13.0,5.0,35.0,1.0,7.0,27.0,8.0,42.0,41.0,83.0,3.0,1.0,1.0,5.0,1.0,3.0,6.0,3.0,2.0,11.0,2.0,16.0,42.0,5.0,1.0,18.0,4.0,10.0,1.0,5.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,7.0,43.0,5.0,0.6,0.9473684210526316,0.5084745762711864,0.4545454545454545,0.75,0.5084745762711864,0.4545454545454545,0.75,0.5151515151515151,0.4864864864864865,0.7,0.135593220338983,0.1276595744680851,0.1818181818181818,17.073170731707318,0.4545454545454545,0.4,0.0833333333333333,0.1719745222929936,0.2034883720930232,0.2592592592592592,0.119047619047619,0.1847826086956521,0.1869158878504672,0.196078431372549,0.1818181818181818,0.2272727272727272,0.1071428571428571,0.1428571428571428,0.2,0.2131147540983606,0.1212121212121212,0.2608695652173913,0.25,0.1428571428571428,0.8,0.7966101694915254,0.5531914893617021,0.6341463414634146,0.6153846153846154,0.1864406779661017,0.3636363636363636,0.4444444444444444,0.5,0.0169491525423728,0.8787878787878788,0.4482758620689655,0.2307692307692307,1.0,0.75,0.7966101694915254,0.5401898305084745,0.5481793103448276,0.606025,0.1538461538461538,0.1538461538461538,0.5294117647058824,0.1029411764705882,1.7322033898305085,0.1181318681318681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1505,1610612743,Tariq Abdul-Wahad,Tariq Abdul-Wahad,1505,DEN,18067.0,301.0,-20.0,560.0,566.0,126.0,148.0,85.0,1126.0,20.0,41.0,6.0,19.0,4.0,13.0,11.0,29.0,30.0,35.0,100.0,13.0,86.0,605.0,7.0,29.0,2.0,19.0,8.0,21.0,5.0,24.0,52.0,18.0,8.0,14.0,14.0,3.0,17.0,2.0,7.0,2.0,5.0,37.0,4.0,28.0,,8.0,14.0,1.0,23.0,32.0,55.0,3.0,12.0,7.0,10.0,,7.0,7.0,1.0,3.0,17.0,1.0,14.0,35.0,3.0,5.0,20.0,3.0,10.0,1.0,8.0,2.0,1.0,5.0,8.0,6.0,,,24.0,126.0,7.0,0.7428571428571429,0.8387096774193549,0.35,0.2413793103448276,0.3809523809523809,0.3578431372549019,0.2833333333333333,0.4130434782608695,0.3909090909090909,0.296875,0.4615384615384615,0.14,0.1951219512195122,0.2068965517241379,18.87072808320951,0.5882352941176471,0.0588235294117647,,0.0669856459330143,0.1133603238866396,0.135593220338983,0.0615384615384615,0.0820895522388059,0.1025641025641025,0.1639344262295081,0.0677966101694915,0.1102362204724409,0.0652173913043478,0.0526315789473684,0.1071428571428571,0.0735294117647058,0.0352941176470588,0.119047619047619,0.1764705882352941,0.0588235294117647,0.75,0.4019607843137255,0.4878048780487805,0.6060606060606061,0.7,0.284313725490196,0.3793103448275862,0.4782608695652174,0.7272727272727273,0.2941176470588235,0.6333333333333333,0.3157894736842105,0.1666666666666666,0.5652173913043478,0.3076923076923077,0.4215686274509804,0.486339705882353,0.54765,0.501354347826087,0.091743119266055,0.0934579439252336,0.2209302325581395,0.2790697674418604,7.572999999999999,0.225,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0196078431372549,0.5,0.5,0.1333333333333333,0.1333333333333333,1.0,0.0196078431372549,0.5,1.0,1.0,0.0333333333333333,1.0,1.0,0.0869565217391304,0.5,0.5,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1899,1610612743,James Posey,James Posey,1899,DEN,74961.0,1249.0,-119.0,2345.0,2344.0,512.0,710.0,363.0,4689.0,55.0,112.0,16.0,29.0,18.0,25.0,18.0,45.0,126.0,115.0,283.0,77.0,415.0,2555.0,24.0,50.0,7.0,76.0,28.0,50.0,30.0,104.0,156.0,74.0,24.0,32.0,67.0,33.0,100.0,8.0,27.0,9.0,31.0,233.0,19.0,42.0,2.0,39.0,127.0,15.0,181.0,63.0,244.0,6.0,51.0,31.0,29.0,10.0,21.0,36.0,4.0,8.0,65.0,8.0,48.0,130.0,11.0,11.0,90.0,3.0,35.0,10.0,14.0,7.0,4.0,3.0,18.0,11.0,1.0,,104.0,512.0,23.0,0.6782608695652174,0.7572815533980582,0.4063604240282685,0.48,0.56,0.4101941747572815,0.5390625,0.4204545454545454,0.456043956043956,0.5588235294117647,0.5,0.1130742049469964,0.1875,0.1777777777777777,18.61797350519155,0.4461538461538462,0.2083333333333333,0.0333333333333333,0.1438278595696489,0.0428134556574923,0.1741071428571428,0.060702875399361,0.1499548328816621,0.0471406491499227,0.0334448160535117,0.048689138576779,0.0457831325301204,0.0568720379146919,0.0686274509803921,0.1363636363636363,0.1512027491408934,0.1428571428571428,0.2,0.0681818181818181,0.0272727272727272,0.6111111111111112,0.2718446601941747,0.4910714285714285,0.6043956043956044,0.6363636363636364,0.1092233009708737,0.4,0.4864864864864865,0.6111111111111112,0.3058252427184466,0.453125,0.5517241379310345,0.3125,0.2840909090909091,0.72,0.5849514563106796,0.4995524509803919,0.5213294117647059,0.5066517857142857,0.0808988764044943,0.1111111111111111,0.1831325301204819,0.2506024096385542,9.68939929328622,0.2183368869936034,42.0,15.0,58.0,3.0,5.0,2.0,23.0,36.0,129.0,7.0,14.0,6.0,38.0,102.0,54.0,15.0,1.0,25.0,20.0,11.0,,2.0,0.9444444444444444,0.2790697674418604,0.5,0.1578947368421052,0.288,0.3131067961165049,0.0077519379844961,,0.3333333333333333,0.3414634146341463,0.7619047619047619,0.1407766990291262,0.2586206896551724,0.2586206896551724,0.8666666666666667,0.078125,0.6,1.0,0.2613636363636363,0.0869565217391304,0.2777777777777778,24.94418604651164,21.0,71.0,4.0,9.0,4.0,15.0,6.0,4.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,0.0238095238095238,0.0140845070422535,0.1723300970873786,0.2957746478873239,0.3,1.0,0.140625,0.4444444444444444,1.0,0.1704545454545454,0.2666666666666666,0.0076923076923076,,True,,,
422,1610612743,Avery Johnson,Avery Johnson,422,DEN,34968.0,583.0,-80.0,1066.0,1057.0,243.0,460.0,153.0,2123.0,53.0,89.0,3.0,5.0,11.0,18.0,10.0,29.0,59.0,91.0,177.0,48.0,230.0,1210.0,4.0,11.0,8.0,16.0,19.0,37.0,24.0,62.0,82.0,100.0,2.0,17.0,89.0,29.0,118.0,10.0,38.0,14.0,37.0,265.0,3.0,5.0,,3.0,23.0,,26.0,8.0,34.0,2.0,16.0,9.0,22.0,1.0,14.0,6.0,2.0,8.0,28.0,2.0,15.0,41.0,1.0,1.0,64.0,8.0,26.0,10.0,1.0,,1.0,,1.0,,,,62.0,243.0,6.0,0.4505494505494505,0.4555555555555555,0.5141242937853108,0.3636363636363636,0.5135135135135135,0.5083798882681564,0.3636363636363636,0.4871794871794871,0.5555555555555556,0.5333333333333333,0.5740740740740741,0.096045197740113,0.146067415730337,0.1034482758620689,18.830128205128204,0.7857142857142857,,,0.0534883720930232,0.0118483412322274,0.0303030303030303,0.024,0.0491493383742911,0.0146252285191956,0.0148148148148148,0.0194174757281553,0.0054347826086956,0.0375,,0.0458015267175572,0.0454545454545454,0.0658682634730539,0.0379746835443038,,0.0298507462686567,,0.4972067039106145,0.5955056179775281,0.6973684210526315,0.3773584905660377,0.1620111731843575,0.3448275862068966,0.3846153846153846,0.3,0.329608938547486,0.4545454545454545,0.6,0.3333333333333333,0.4615384615384615,0.6111111111111112,0.5083798882681564,0.4808186440677968,0.4301714285714286,0.4729810810810811,0.1319796954314721,0.1333333333333333,0.0695652173913043,0.2695652173913043,7.1610169491525415,0.2279549718574108,28.0,,2.0,,,,2.0,,2.0,,,,2.0,,,,,19.0,7.0,6.0,,,,,,,,0.0111731843575419,,,0.4745762711864407,0.4827586206896552,0.6428571428571429,0.0111731843575419,,,,,,,0.0512820512820512,,,55.9,,,,,,,,2.0,1.0,,,,,,,0.0169491525423728,,,,,,,,,,,,,True,,,
89,1610612743,Nick Van Exel,Nick Van Exel,89,DEN,104342.0,1739.0,-199.0,3251.0,3262.0,698.0,1050.0,494.0,6513.0,70.0,126.0,5.0,8.0,15.0,26.0,113.0,269.0,265.0,287.0,660.0,136.0,965.0,3552.0,20.0,55.0,3.0,70.0,62.0,136.0,51.0,229.0,186.0,388.0,4.0,24.0,296.0,69.0,365.0,30.0,158.0,31.0,107.0,799.0,5.0,13.0,1.0,33.0,115.0,2.0,150.0,19.0,169.0,4.0,30.0,21.0,83.0,19.0,63.0,33.0,2.0,20.0,116.0,6.0,27.0,69.0,,5.0,174.0,17.0,58.0,24.0,7.0,3.0,1.0,3.0,7.0,6.0,,,229.0,698.0,11.0,0.3240418118466899,0.3263157894736842,0.4348484848484849,0.3636363636363636,0.4558823529411764,0.4544956140350877,0.3722222222222222,0.4659685863874345,0.4826175869120654,0.3763440860215054,0.5067264573991032,0.0363636363636363,0.0793650793650793,0.0408921933085501,28.33074131674443,0.7155172413793104,0.0172413793103448,0.0117647058823529,0.0922213311948676,0.0096082779009608,0.1047619047619047,0.0121065375302663,0.0947503201024327,0.0101925254813137,0.0124069478908188,0.0077519379844961,0.0088809946714031,0.010948905109489,0.014388489208633,0.067251461988304,0.0814814814814814,0.118,0.1012145748987854,0.1176470588235294,0.0080160320641282,0.8571428571428571,0.1381578947368421,0.5555555555555556,0.603448275862069,0.3285714285714285,0.2949561403508772,0.4200743494423792,0.437984496124031,0.247787610619469,0.2905701754385965,0.0888888888888888,0.625,,0.1361256544502617,0.5769230769230769,0.4144736842105263,0.4593890728476822,0.4580881944444445,0.4323427419354839,0.0618448637316561,0.0827389443651925,0.0725388601036269,0.2373056994818652,10.79727272727273,0.2147031682559212,104.0,74.0,213.0,7.0,24.0,14.0,47.0,85.0,252.0,9.0,35.0,18.0,55.0,150.0,207.0,73.0,3.0,39.0,9.0,23.0,24.0,,0.5882352941176471,0.3373015873015873,0.2571428571428571,0.3272727272727272,0.340080971659919,0.2763157894736842,0.0119047619047619,0.0046948356807511,0.3924528301886792,0.3969465648854962,0.4038461538461538,0.2335526315789473,0.3474178403755869,0.3490566037735849,0.5540540540540541,0.2666666666666666,0.2916666666666667,0.5714285714285714,0.2460732984293193,0.2978723404255319,0.3526570048309179,25.673412698412708,11.0,39.0,2.0,11.0,4.0,8.0,105.0,5.0,3.0,1.0,1.0,,,,,0.0113207547169811,0.0512820512820512,0.0427631578947368,0.282051282051282,0.2972972972972973,0.8181818181818182,0.1222222222222222,0.1818181818181818,1.0,0.0418848167539267,0.5,0.0039525691699604,1.0,True,,,
45,1610612743,George McCloud,George McCloud,45,DEN,39604.0,660.0,-135.0,1244.0,1233.0,335.0,535.0,192.0,2477.0,16.0,41.0,2.0,11.0,1.0,8.0,4.0,17.0,55.0,42.0,113.0,29.0,170.0,1397.0,6.0,19.0,5.0,26.0,7.0,25.0,11.0,46.0,64.0,20.0,8.0,14.0,36.0,15.0,51.0,4.0,15.0,14.0,7.0,117.0,9.0,30.0,1.0,12.0,55.0,5.0,72.0,40.0,112.0,7.0,23.0,14.0,33.0,4.0,19.0,8.0,1.0,14.0,41.0,8.0,39.0,69.0,9.0,1.0,34.0,3.0,14.0,2.0,3.0,,1.0,2.0,3.0,1.0,1.0,1.0,46.0,335.0,11.0,0.7619047619047619,0.8421052631578947,0.3716814159292035,0.3157894736842105,0.28,0.3831521739130434,0.4038461538461538,0.3181818181818182,0.4267676767676767,0.4642857142857143,0.375,0.1238938053097345,0.2439024390243902,0.2352941176470588,16.19241192411924,0.8048780487804879,0.1,0.0303030303030303,0.1195652173913043,0.0614754098360655,0.0967741935483871,0.0471204188481675,0.1147260273972602,0.0574374079528718,0.0472972972972973,0.0676691729323308,0.0676328502415458,0.0518518518518518,0.0357142857142857,0.0703125,0.1089743589743589,0.1647727272727272,0.0526315789473684,0.2413793103448276,0.0679611650485436,0.3333333333333333,0.2228260869565217,0.3902439024390244,0.5161290322580645,0.625,0.092391304347826,0.2352941176470588,0.3076923076923077,0.5,0.2989130434782608,0.4230769230769231,0.1818181818181818,,0.1454545454545454,0.125,0.6086956521739131,0.4916961325966851,0.5248295454545455,0.4807634615384615,0.0765306122448979,0.1129032258064516,0.1529411764705882,0.2705882352941176,10.25486725663717,0.2692926045016077,22.0,12.0,49.0,2.0,6.0,5.0,20.0,19.0,71.0,3.0,7.0,7.0,30.0,57.0,48.0,12.0,2.0,11.0,9.0,15.0,2.0,,1.0,0.2676056338028169,0.4285714285714285,0.2333333333333333,0.2714285714285714,0.3858695652173913,0.028169014084507,0.0408163265306122,0.4,0.4,0.9090909090909092,0.266304347826087,0.2448979591836734,0.2553191489361702,1.0,0.2307692307692307,0.3333333333333333,1.0,0.3636363636363636,0.25,0.25,25.373239436619723,7.0,22.0,1.0,1.0,2.0,10.0,,1.0,,,1.0,,,,,,,0.1195652173913043,0.3181818181818182,0.3181818181818182,1.0,0.0384615384615384,1.0,1.0,0.1818181818181818,0.2,0.0138888888888888,,True,,,
281,1610612743,Scott Williams,Scott Williams,281,DEN,30781.0,513.0,-49.0,938.0,952.0,171.0,311.0,147.0,1890.0,29.0,52.0,13.0,28.0,7.0,13.0,10.0,37.0,64.0,61.0,153.0,23.0,145.0,1006.0,19.0,45.0,7.0,45.0,12.0,32.0,5.0,29.0,90.0,32.0,26.0,13.0,5.0,6.0,11.0,,3.0,1.0,1.0,28.0,12.0,46.0,,14.0,66.0,12.0,92.0,58.0,150.0,5.0,13.0,9.0,14.0,1.0,8.0,9.0,2.0,6.0,23.0,4.0,28.0,58.0,5.0,1.0,30.0,4.0,15.0,2.0,23.0,10.0,,13.0,23.0,10.0,2.0,4.0,29.0,171.0,6.0,0.7377049180327869,0.9375,0.3986928104575163,0.4222222222222222,0.375,0.3961038961038961,0.4222222222222222,0.3636363636363636,0.4311377245508982,0.45,0.4142857142857143,0.0849673202614379,0.1153846153846153,0.1891891891891892,16.75531914893617,0.6086956521739131,0.3157894736842105,,0.1687979539641943,0.1057471264367816,0.1666666666666666,0.1142857142857142,0.1684210526315789,0.1074074074074074,0.15,0.109375,0.0748663101604278,0.1285714285714285,0.0857142857142857,0.1136363636363636,0.1811023622047244,0.1875,0.1940298507462686,0.0588235294117647,0.0632911392405063,0.4347826086956521,0.3376623376623376,0.5576923076923077,0.6304347826086957,0.5862068965517241,0.2402597402597402,0.2702702702702703,0.3333333333333333,0.7,0.4155844155844156,0.6222222222222222,0.4642857142857143,0.1538461538461538,0.3939393939393939,0.5384615384615384,0.3441558441558441,0.4593823529411764,0.5110268292682927,0.47398125,0.0909090909090909,0.0914634146341463,0.3103448275862069,0.2,9.392156862745097,0.1823027718550106,22.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,6.0,4.0,3.0,1.0,1.0,,,,,,0.0064935064935064,,,0.34375,0.34375,0.9545454545454546,0.0064935064935064,,,,,,,0.0303030303030303,,,70.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,
375,1610612743,Isaiah Rider,Isaiah Rider,375,DEN,7067.0,118.0,9.0,209.0,217.0,38.0,78.0,31.0,426.0,8.0,14.0,1.0,2.0,1.0,2.0,4.0,12.0,17.0,18.0,43.0,7.0,52.0,219.0,2.0,3.0,2.0,6.0,2.0,9.0,4.0,11.0,24.0,12.0,2.0,6.0,11.0,,11.0,,5.0,2.0,4.0,22.0,1.0,5.0,,6.0,10.0,1.0,17.0,6.0,23.0,,2.0,1.0,4.0,,1.0,3.0,,3.0,7.0,1.0,1.0,6.0,,2.0,10.0,1.0,3.0,2.0,1.0,,1.0,,1.0,1.0,,,11.0,38.0,1.0,0.6666666666666666,0.7058823529411765,0.4186046511627907,0.6666666666666666,0.2222222222222222,0.4411764705882353,0.6666666666666666,0.35,0.4636363636363636,0.75,0.4166666666666667,0.1395348837209302,0.0714285714285714,0.25,24.89959839357429,0.5714285714285714,0.125,,0.1136363636363636,0.0549450549450549,0.2142857142857142,0.0555555555555555,0.1379310344827586,0.055045871559633,0.04,0.0869565217391304,0.0465116279069767,0.0714285714285714,,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.3333333333333333,,,1.0,0.2745098039215686,0.5714285714285714,0.6153846153846154,0.75,0.2352941176470588,0.3333333333333333,0.4444444444444444,0.5,0.3333333333333333,0.6666666666666666,0.5,,0.2,0.5,0.4313725490196078,0.4703794117647059,0.4936,0.459205,0.0566037735849056,0.0666666666666666,0.1153846153846153,0.2115384615384615,10.309302325581395,0.1818181818181818,6.0,1.0,6.0,,,,,3.0,8.0,,,1.0,1.0,9.0,6.0,1.0,,,1.0,,1.0,,1.0,0.375,,1.0,0.375,0.1568627450980392,,,0.3529411764705882,0.4,0.6666666666666666,0.1176470588235294,0.1666666666666666,0.1666666666666666,1.0,,,,,,0.1666666666666666,24.5625,2.0,2.0,,,1.0,1.0,,,1.0,,,,,,,0.1176470588235294,,0.0392156862745098,1.0,1.0,1.0,,,,0.1,1.0,,,True,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,36527.0,609.0,-36.0,1164.0,1166.0,293.0,381.0,180.0,2330.0,28.0,48.0,3.0,7.0,6.0,10.0,17.0,42.0,82.0,82.0,172.0,30.0,287.0,1241.0,9.0,17.0,2.0,35.0,19.0,41.0,15.0,92.0,100.0,64.0,,21.0,27.0,12.0,39.0,3.0,13.0,2.0,12.0,90.0,5.0,11.0,,11.0,44.0,4.0,59.0,16.0,75.0,1.0,23.0,21.0,18.0,1.0,11.0,13.0,2.0,7.0,31.0,2.0,10.0,29.0,2.0,7.0,39.0,1.0,13.0,7.0,11.0,4.0,2.0,5.0,13.0,11.0,,,92.0,293.0,8.0,0.6097560975609756,0.6097560975609756,0.4767441860465116,0.5294117647058824,0.4634146341463415,0.5059055118110236,0.6875,0.5661764705882353,0.5256410256410257,0.7,0.5897435897435898,0.1220930232558139,0.2083333333333333,0.1904761904761904,22.02898550724637,0.5806451612903226,0.0869565217391304,,0.0993227990970654,0.0229166666666666,0.1089108910891089,0.029585798816568,0.1011029411764705,0.024653312788906,0.0248447204968944,0.0126582278481012,0.031055900621118,0.0185185185185185,0.0491803278688524,0.0924369747899159,0.0838709677419354,0.1183431952662721,0.0963855421686747,0.1666666666666666,0.0084033613445378,0.8461538461538461,0.1889763779527559,0.5833333333333334,0.7368421052631579,0.6785714285714286,0.1653543307086614,0.4047619047619047,0.5,0.2941176470588235,0.3228346456692913,0.2916666666666667,0.4285714285714285,0.6666666666666666,0.1470588235294117,0.6,0.5118110236220472,0.479421062992126,0.4868176470588235,0.4608470588235294,0.0488721804511278,0.0706521739130434,0.1219512195121951,0.3205574912891986,10.995348837209304,0.2517182130584192,37.0,16.0,36.0,4.0,6.0,7.0,13.0,31.0,82.0,5.0,7.0,13.0,27.0,87.0,36.0,16.0,1.0,9.0,2.0,6.0,,,0.935483870967742,0.3780487804878049,0.7142857142857143,0.4814814814814814,0.3780487804878049,0.3228346456692913,0.0121951219512195,,0.4512195121951219,0.4683544303797468,0.7027027027027027,0.1417322834645669,0.4444444444444444,0.4444444444444444,0.875,0.25,0.6666666666666666,0.75,0.1911764705882352,0.5384615384615384,0.4444444444444444,24.10975609756098,15.0,46.0,1.0,1.0,6.0,14.0,6.0,,3.0,,,2.0,2.0,,,0.0365853658536585,0.0217391304347826,0.1811023622047244,0.3260869565217391,0.3333333333333333,1.0,0.0416666666666666,1.0,1.0,0.2058823529411764,0.4285714285714285,,,True,,,
1711,1610612743,Raef LaFrentz,Raef LaFrentz,1711,DEN,76494.0,1275.0,-138.0,2386.0,2396.0,456.0,605.0,348.0,4782.0,127.0,194.0,46.0,75.0,17.0,32.0,20.0,71.0,124.0,186.0,389.0,56.0,578.0,2597.0,53.0,90.0,13.0,125.0,22.0,56.0,17.0,91.0,264.0,108.0,72.0,41.0,40.0,6.0,46.0,4.0,19.0,7.0,14.0,98.0,14.0,82.0,3.0,26.0,150.0,24.0,200.0,99.0,299.0,18.0,28.0,22.0,20.0,3.0,13.0,25.0,4.0,7.0,45.0,7.0,76.0,139.0,15.0,10.0,83.0,9.0,35.0,11.0,110.0,69.0,5.0,36.0,110.0,69.0,,4.0,91.0,456.0,14.0,0.7096774193548387,0.88,0.4781491002570694,0.5888888888888889,0.3928571428571428,0.5168316831683168,0.6021505376344086,0.4868421052631579,0.533210332103321,0.6127450980392157,0.5055555555555555,0.1053984575835475,0.1030927835051546,0.2394366197183098,20.874822190611663,0.4444444444444444,0.3333333333333333,0.0517241379310344,0.1609442060085837,0.0835881753312946,0.1130434782608695,0.0456026058631921,0.1514629948364888,0.0745341614906832,0.1358885017421602,0.0948905109489051,0.0404761904761904,0.0382775119617224,0.0612244897959183,0.1391941391941392,0.1898305084745762,0.1538461538461538,0.1104972375690607,0.1224489795918367,0.079646017699115,0.6272727272727273,0.3841584158415841,0.654639175257732,0.7298850574712644,0.6535433070866141,0.1405940594059406,0.2816901408450704,0.3703703703703703,0.6,0.2455445544554455,0.8064516129032258,0.6133333333333333,0.1739130434782608,0.4210526315789473,0.53125,0.6138613861386139,0.5090917821782179,0.5367343749999999,0.5094802631578946,0.0659133709981167,0.0843373493975903,0.2162629757785467,0.157439446366782,7.4131105398457615,0.1911148365465213,39.0,38.0,89.0,1.0,2.0,9.0,17.0,50.0,116.0,2.0,3.0,10.0,20.0,144.0,89.0,38.0,2.0,2.0,6.0,6.0,,1.0,0.96,0.4310344827586206,0.6666666666666666,0.5,0.4310344827586206,0.2297029702970297,0.0172413793103448,0.0224719101123595,0.314516129032258,0.325,0.9487179487179488,0.1762376237623762,0.4269662921348314,0.4367816091954023,0.9736842105263158,0.021505376344086,0.5,1.0,0.2236842105263158,0.5294117647058824,0.4269662921348314,24.72241379310345,12.0,27.0,1.0,1.0,1.0,3.0,6.0,,2.0,,,,,,4.0,0.032258064516129,,0.0534653465346534,0.4444444444444444,0.4444444444444444,0.9166666666666666,0.010752688172043,1.0,,0.0394736842105263,0.3333333333333333,,,True,,,
