EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyCorner3FGM,SecondChanceFG2M,PenaltyFG2M,PenaltyFtPoints,PtsPutbacks,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg2Pct,PenaltyFg2Pct,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,3SecondViolations,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes,Clear Path Fouls,BlockedCorner3,on,OffensiveGoaltends,Corner3PctBlocked,3pt And 1 Free Throw Trips
105,1610612756,Dan Majerle,Dan Majerle,105,PHX,16010.0,267,18.0,530,521,124.0,164,77,1051,1.0,2.0,3.0,1.0,4.0,2.0,13.0,2.0,3.0,10.0,28.0,1.0,3.0,1.0,7.0,2.0,9.0,12.0,41.0,5.0,45.0,538,1.0,1.0,5.0,3.0,6.0,1.0,1.0,10.0,3.0,2.0,2.0,33.0,3.0,28.0,10.0,2.0,16.0,3.0,19.0,2.0,1.0,6.0,4.0,6.0,41.0,5.0,4.0,12.0,30.0,2.0,44.0,9.0,53.0,9.0,8.0,1.0,6.0,4.0,1.0,2.0,7.0,7.0,17.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,124.0,1.0,0.5,0.5,0.9166666666666666,0.2926829268292683,0.2,0.1,0.2926829268292683,0.2222222222222222,0.4,0.25,0.1363636363636363,0.4245283018867924,0.375,0.1363636363636363,0.82,0.2222222222222222,0.6666666666666666,9.75609756097561,0.8571428571428571,0.125,0.144927536231884,0.021505376344086,0.2222222222222222,0.0609756097560975,0.160919540229885,0.0335820895522388,0.0175438596491228,0.0377358490566037,0.0131578947368421,0.05,0.0909090909090909,0.0606060606060606,0.22,0.1648351648351648,0.3076923076923077,0.5,0.04,0.5,0.5,1.0,0.06,0.08,0.25,0.25,0.26,0.1538461538461538,0.1538461538461538,0.5,0.56,0.3571428571428571,0.3571428571428571,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.2727272727272727,0.6363636363636364,0.1428571428571428,0.86,0.3571428571428571,0.5246360000000001,0.5489200000000001,0.4994227272727272,0.0566037735849056,0.25,0.1333333333333333,0.0666666666666666,10.27777777777778,24.834146341463416,0.2339622641509434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,32229.0,537,51.0,1060,1057,303.0,381,157,2117,31.0,44.0,76.0,35.0,75.0,2.0,5.0,,4.0,6.0,15.0,,1.0,2.0,7.0,101.0,195.0,8.0,20.0,26.0,252.0,1105,28.0,,1.0,4.0,36.0,55.0,4.0,11.0,78.0,136.0,66.0,24.0,,15.0,6.0,10.0,15.0,10.0,25.0,6.0,4.0,10.0,3.0,2.0,60.0,11.0,30.0,14.0,69.0,20.0,103.0,43.0,146.0,22.0,14.0,8.0,10.0,7.0,7.0,3.0,17.0,21.0,40.0,1.0,2.0,33.0,15.0,16.0,6.0,17.0,10.0,1.0,78.0,303.0,6.0,0.6732673267326733,0.7311827956989247,1.0,0.4,,0.3636363636363636,0.4,0.517948717948718,0.5255813953488372,0.5517241379310345,0.5151515151515151,0.5478260869565217,0.5806451612903226,0.5416666666666666,0.0930232558139534,0.0512820512820512,0.0921052631578947,19.983818770226534,0.5882352941176471,0.5128205128205128,0.1811023622047244,0.0744416873449131,0.1505376344086021,0.0866141732283464,0.1751054852320675,0.0773584905660377,0.0840336134453781,0.0638297872340425,0.0769230769230769,0.0792079207920792,0.1153846153846153,0.125,0.2169811320754717,0.1963190184049079,0.1363636363636363,0.5882352941176471,0.2046511627906976,0.7045454545454546,0.7380952380952381,0.6451612903225806,0.3534883720930232,0.3488372093023256,0.4666666666666667,0.4729729729729729,0.0232558139534883,0.4,0.4,1.0,0.0697674418604651,0.4,0.4,1.0,,0.0344827586206896,,,0.0606060606060606,0.106060606060606,0.2857142857142857,0.2976744186046511,0.4,0.4424762790697674,0.5022977272727273,0.4370257575757576,0.066079295154185,0.072463768115942,0.1428571428571428,0.3095238095238095,10.363589743589744,25.075,0.2858490566037736,12.0,16.0,8.0,13.0,35.0,2.0,16.0,28.0,10.0,16.0,2.0,5.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,9.0,1.0,1.0,0.5714285714285714,0.509090909090909,0.0454545454545454,0.0133333333333333,0.0714285714285714,0.1851851851851851,0.0549450549450549,0.4605263157894737,0.5072463768115942,0.5142857142857142,0.8571428571428571,0.5517241379310345,0.75,0.25,0.1969696969696969,0.6153846153846154,0.5,,,,,,,,,,,,,,,,True,,,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,13715.0,229,52.0,443,441,77.0,128,74,884,11.0,21.0,25.0,2.0,3.0,,,,,,,,,,,23.0,49.0,,,17.0,63.0,425,11.0,,,2.0,14.0,10.0,,,6.0,34.0,12.0,,,,,4.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,12.0,3.0,32.0,2.0,37.0,15.0,52.0,5.0,4.0,1.0,3.0,1.0,7.0,2.0,10.0,16.0,34.0,7.0,4.0,29.0,16.0,11.0,1.0,11.0,7.0,,6.0,77.0,7.0,0.7391304347826086,0.8947368421052632,,,,,,0.4693877551020408,0.4693877551020408,0.5454545454545454,0.2,0.5080645161290323,0.5,0.25,,0.0816326530612244,0.04,13.446969696969695,0.3,0.125,0.1797752808988764,0.0697674418604651,0.0967741935483871,0.0166666666666666,0.1674641148325359,0.0560344827586206,0.1224489795918367,0.0677966101694915,0.03125,0.0208333333333333,,0.3260869565217391,0.1153846153846153,0.1375,0.1111111111111111,0.6363636363636364,0.4285714285714285,0.5238095238095238,0.6111111111111112,0.7272727272727273,0.5102040816326531,0.0612244897959183,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,0.4285714285714285,,0.4634551020408163,0.511690909090909,0.3943899999999999,0.2622950819672131,0.2622950819672131,0.2222222222222222,0.0952380952380952,4.930612244897959,,0.1738148984198645,4.0,7.0,,3.0,10.0,,6.0,2.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,,10.0,,1.0,0.5454545454545454,0.2,0.1428571428571428,,0.1,0.0769230769230769,0.0476190476190476,0.4,0.4166666666666667,0.7,1.0,0.6363636363636364,0.5714285714285714,0.25,0.3,,,1.0,,,,,,,,,,,,,,,True,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,24387.0,406,38.0,790,789,190.0,237,128,1579,30.0,49.0,45.0,28.0,56.0,,1.0,,,3.0,14.0,1.0,1.0,2.0,8.0,69.0,150.0,3.0,15.0,19.0,166.0,800,13.0,1.0,1.0,,15.0,36.0,2.0,8.0,51.0,64.0,74.0,9.0,,14.0,3.0,10.0,51.0,12.0,63.0,11.0,1.0,23.0,8.0,20.0,138.0,7.0,7.0,5.0,39.0,,44.0,14.0,58.0,19.0,12.0,7.0,18.0,11.0,20.0,7.0,38.0,11.0,33.0,1.0,3.0,28.0,12.0,6.0,1.0,8.0,4.0,,51.0,190.0,7.0,0.463768115942029,0.4705882352941176,1.0,0.2,1.0,0.25,0.2,0.46,0.4454545454545454,0.5357142857142857,0.5,0.46875,0.5357142857142857,0.5204081632653061,0.0909090909090909,0.0666666666666666,0.0666666666666666,22.81449893390192,0.4736842105263157,,0.1331058020477815,0.022508038585209,0.0694444444444444,0.0673076923076923,0.1205479452054794,0.0337349397590361,0.0416666666666666,0.0103092783505154,0.0169491525423728,0.0657894736842105,0.0714285714285714,0.1294117647058823,0.1527777777777778,0.125,0.0408163265306122,0.5,0.296969696969697,0.6122448979591837,0.6521739130434783,0.4333333333333333,0.2727272727272727,0.3393939393939394,0.5,0.5384615384615384,0.006060606060606,,,,0.0848484848484848,0.2142857142857142,0.2142857142857142,1.0,,0.0714285714285714,1.0,1.0,,0.1818181818181818,0.25,0.3878787878787879,0.2142857142857142,0.4588033333333333,0.4500923076923077,0.4604693181818181,0.0697674418604651,0.0764331210191082,0.0903614457831325,0.3072289156626506,9.442666666666666,25.03333333333333,0.240506329113924,2.0,5.0,9.0,13.0,11.0,,6.0,19.0,7.0,2.0,,2.0,5.0,,4.0,6.0,5.0,4.0,2.0,2.0,5.0,,,0.4615384615384615,0.5277777777777778,0.0612244897959183,0.0714285714285714,,0.1304347826086956,0.0240963855421686,0.2444444444444444,0.2619047619047619,0.2727272727272727,0.5714285714285714,0.3571428571428571,0.4,0.5,0.2954545454545454,0.6923076923076923,,,9.0,1.0,,,,,,,,,,,,,True,,,
960,1610612756,Tony Delk,Tony Delk,960,PHX,52651.0,878,63.0,1730,1718,474.0,572,256,3448,52.0,94.0,41.0,49.0,134.0,10.0,33.0,3.0,11.0,37.0,114.0,4.0,13.0,10.0,27.0,119.0,269.0,47.0,147.0,56.0,435.0,1789,46.0,5.0,16.0,6.0,71.0,75.0,14.0,38.0,125.0,122.0,116.0,69.0,72.0,113.0,37.0,15.0,64.0,17.0,81.0,13.0,4.0,24.0,14.0,26.0,179.0,7.0,30.0,20.0,65.0,1.0,86.0,38.0,124.0,31.0,19.0,12.0,25.0,18.0,15.0,7.0,40.0,19.0,60.0,3.0,4.0,67.0,25.0,3.0,1.0,4.0,3.0,,125.0,474.0,16.0,0.5126050420168067,0.5545454545454546,0.4893617021276595,0.3197278911564626,0.3125,0.3684210526315789,0.3219178082191781,0.4423791821561338,0.4555288461538461,0.5241935483870968,0.4778761061946903,0.4853273137697517,0.5384615384615384,0.5040322580645161,0.3533653846153846,0.0557620817843866,0.048780487804878,23.93458870168484,0.625,0.0161290322580645,0.1025236593059936,0.046801872074883,0.1226993865030674,0.03125,0.1066499372647427,0.0427745664739884,0.0529100529100529,0.0390243902439024,0.048582995951417,0.0409356725146198,,0.0909090909090909,0.0941176470588235,0.1155234657039711,0.1293103448275862,0.75,0.2259615384615384,0.5531914893617021,0.6341463414634146,0.4423076923076923,0.0985576923076923,0.3221153846153846,0.3656716417910448,0.3684210526315789,0.079326923076923,0.303030303030303,0.303030303030303,1.0,0.2740384615384615,0.3245614035087719,0.3274336283185841,0.3513513513513513,0.0483870967741935,0.2096774193548387,0.3076923076923077,0.25,0.0973451327433628,0.2389380530973451,0.3703703703703703,0.5793269230769231,0.3274336283185841,0.4986214975845411,0.5072999999999999,0.4987254464285714,0.0596330275229357,0.0868055555555555,0.1632183908045977,0.2873563218390804,10.623420074349436,25.1530612244898,0.2739884393063583,12.0,20.0,15.0,26.0,18.0,4.0,25.0,33.0,17.0,18.0,1.0,14.0,6.0,,3.0,7.0,6.0,7.0,1.0,1.0,2.0,,,0.5434782608695652,0.44,0.1276595744680851,0.0074626865671641,0.0208333333333333,0.1063829787234042,0.0619469026548672,0.4390243902439024,0.4615384615384615,0.5555555555555556,0.5714285714285714,0.3225806451612903,0.6,0.0833333333333333,0.2300884955752212,0.5769230769230769,0.3636363636363636,,5.0,5.0,1.0,1.0,1.0,1.0,0.0068027210884353,0.0087719298245614,0.3333333333333333,1.0,0.0067567567567567,,,,True,,,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,28442.0,474,8.0,945,930,266.0,351,138,1875,47.0,78.0,41.0,9.0,38.0,2.0,3.0,,,19.0,48.0,2.0,3.0,6.0,20.0,72.0,157.0,21.0,51.0,69.0,276.0,1009,12.0,2.0,3.0,7.0,23.0,46.0,6.0,20.0,106.0,32.0,112.0,39.0,24.0,44.0,18.0,13.0,81.0,24.0,105.0,16.0,8.0,23.0,11.0,47.0,234.0,3.0,10.0,6.0,24.0,1.0,31.0,14.0,45.0,16.0,7.0,9.0,21.0,16.0,21.0,5.0,42.0,11.0,43.0,2.0,8.0,90.0,37.0,3.0,1.0,4.0,3.0,,106.0,266.0,6.0,0.2222222222222222,0.2222222222222222,0.6190476190476191,0.4117647058823529,0.6666666666666666,0.3,0.4166666666666667,0.4585987261146497,0.4975961538461538,0.5333333333333333,0.5151515151515151,0.5544354838709677,0.6052631578947368,0.6022727272727273,0.2451923076923076,0.0828025477707006,0.048780487804878,26.435733819507742,0.5,0.0277777777777777,0.0736196319018405,0.0294117647058823,0.075,0.023076923076923,0.0738916256157635,0.0276595744680851,0.0555555555555555,0.0186915887850467,0.016,0.0198019801980198,0.0344827586206896,0.1153846153846153,0.034090909090909,0.0671641791044776,0.0689655172413793,0.75,0.375,0.6025641025641025,0.6911764705882353,0.2127659574468085,0.1971153846153846,0.1826923076923076,0.2368421052631578,0.2432432432432432,0.0144230769230769,0.6666666666666666,0.6666666666666666,1.0,0.2307692307692307,0.3958333333333333,0.4042553191489361,0.5789473684210527,,0.2,0.6666666666666666,0.5,,0.303030303030303,0.3,0.6201923076923077,0.4090909090909091,0.4959934146341463,0.46855,0.497053125,0.1625,0.1978609625668449,0.0833333333333333,0.3840579710144927,6.566878980891718,26.592156862745096,0.2814814814814815,2.0,5.0,17.0,26.0,16.0,,5.0,25.0,38.0,,1.0,8.0,3.0,2.0,1.0,16.0,7.0,8.0,1.0,,1.0,1.0,,0.4166666666666667,0.5434782608695652,0.1282051282051282,0.0263157894736842,0.0416666666666666,0.0909090909090909,0.0808080808080808,0.3902439024390244,0.4102564102564102,0.25,0.2222222222222222,0.3333333333333333,0.4,0.5,0.3939393939393939,0.6538461538461539,,,7.0,1.0,,3.0,1.0,2.0,0.0196078431372549,0.0208333333333333,,,0.0377358490566037,1.0,1.0,1.0,True,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,7472.0,125,24.0,246,242,103.0,102,38,488,12.0,18.0,4.0,,,,,,,,,,,,,13.0,22.0,,,15.0,41.0,232,12.0,,,4.0,16.0,12.0,,,22.0,14.0,12.0,,,,,4.0,3.0,2.0,5.0,2.0,,,1.0,2.0,12.0,3.0,18.0,1.0,10.0,7.0,18.0,21.0,39.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,8.0,6.0,17.0,2.0,3.0,16.0,7.0,2.0,1.0,2.0,2.0,2.0,22.0,103.0,3.0,0.5384615384615384,0.875,,,,,,0.5909090909090909,0.5909090909090909,0.5,0.5833333333333334,0.6833333333333333,0.5714285714285714,0.6875,,0.1818181818181818,0.75,13.14878892733564,0.375,0.7,0.1020408163265306,0.1818181818181818,0.032258064516129,0.1111111111111111,0.0852713178294573,0.1666666666666666,0.1944444444444444,0.1612903225806451,0.1875,0.1052631578947368,0.125,0.1428571428571428,0.125,0.0526315789473684,0.04,1.0,0.8181818181818182,0.6666666666666666,0.7058823529411765,0.5833333333333334,0.1818181818181818,,,,,,,,,,,,,,,,,,,0.8181818181818182,,0.5424772727272726,0.5626300000000001,0.5504666666666667,0.2413793103448276,0.2413793103448276,0.3902439024390244,0.5365853658536586,1.3318181818181818,,0.4186991869918699,6.0,11.0,7.0,11.0,1.0,,6.0,7.0,8.0,10.0,,1.0,,,1.0,4.0,,1.0,,,1.0,,,0.5,0.5833333333333334,0.0555555555555555,,,,0.2,0.25,1.0,,,0.9166666666666666,0.5454545454545454,0.1666666666666666,0.9166666666666666,0.6363636363636364,,1.0,1.0,,,,,,,,,,,,,,True,,,
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,31490.0,525,30.0,1021,1017,262.0,295,146,2038,38.0,68.0,43.0,36.0,65.0,8.0,19.0,1.0,3.0,14.0,41.0,3.0,5.0,2.0,8.0,91.0,176.0,22.0,60.0,45.0,293.0,1059,35.0,3.0,6.0,9.0,56.0,31.0,4.0,11.0,57.0,108.0,74.0,63.0,3.0,41.0,14.0,17.0,35.0,5.0,40.0,4.0,1.0,24.0,5.0,6.0,85.0,10.0,27.0,17.0,50.0,7.0,74.0,39.0,113.0,25.0,17.0,8.0,15.0,10.0,10.0,5.0,25.0,25.0,59.0,8.0,6.0,51.0,25.0,6.0,1.0,6.0,5.0,,57.0,262.0,10.0,0.5934065934065934,0.6835443037974683,0.9545454545454546,0.3666666666666666,0.5,0.3636363636363636,0.3666666666666666,0.5170454545454546,0.5254237288135594,0.573170731707317,0.5238095238095238,0.5656370656370656,0.6222222222222222,0.59375,0.2542372881355932,0.096590909090909,0.0465116279069767,23.92586352148273,0.6,0.1891891891891892,0.1351351351351351,0.0708661417322834,0.1808510638297872,0.0699300699300699,0.1443965517241379,0.0706106870229007,0.1111111111111111,0.0689655172413793,0.0445859872611464,0.0446428571428571,0.1612903225806451,0.1354166666666666,0.1111111111111111,0.1485714285714285,0.1475409836065573,0.8333333333333334,0.288135593220339,0.5588235294117647,0.7169811320754716,0.4473684210526316,0.1822033898305084,0.2754237288135593,0.5538461538461539,0.5538461538461539,0.0805084745762711,0.4210526315789473,0.4210526315789473,1.0,0.173728813559322,0.3414634146341463,0.3414634146341463,0.9285714285714286,0.024390243902439,0.1219512195121951,0.6,1.0,0.0714285714285714,0.1904761904761904,0.25,0.5423728813559322,0.3414634146341463,0.4840152542372882,0.5012322580645161,0.4763428571428572,0.09765625,0.1275510204081632,0.1911262798634812,0.1945392491467577,8.653409090909093,24.579999999999995,0.2566111655239961,15.0,23.0,8.0,13.0,17.0,2.0,19.0,16.0,13.0,24.0,2.0,5.0,,,4.0,6.0,5.0,3.0,,,5.0,,,0.5428571428571428,0.5161290322580645,0.2205882352941176,,0.0909090909090909,0.2424242424242424,0.0476190476190476,0.3953488372093023,0.4146341463414634,0.4117647058823529,0.8333333333333334,0.5609756097560976,0.6521739130434783,0.2,0.3095238095238095,0.6153846153846154,0.6666666666666666,,3.0,,,,,,,,,,,,,,True,,,
2343,1610612756,Joe Crispin,Joe Crispin,2343,PHX,4175.0,70,21.0,145,141,46.0,62,23,286,2.0,3.0,4.0,2.0,6.0,,,,,11.0,20.0,1.0,3.0,5.0,8.0,4.0,13.0,11.0,20.0,4.0,45.0,146,1.0,1.0,3.0,,5.0,4.0,5.0,8.0,21.0,2.0,6.0,12.0,21.0,20.0,11.0,1.0,14.0,2.0,16.0,2.0,,5.0,4.0,5.0,34.0,1.0,1.0,3.0,3.0,,6.0,2.0,8.0,2.0,2.0,,3.0,1.0,,2.0,3.0,2.0,6.0,,,4.0,,,,,,,21.0,46.0,2.0,0.25,0.25,0.3636363636363636,0.55,0.3333333333333333,0.625,0.55,0.3076923076923077,0.6212121212121212,0.625,0.7083333333333334,0.6428571428571429,0.625,0.75,0.6060606060606061,0.0769230769230769,,22.22222222222222,1.0,,0.0638297872340425,0.0192307692307692,0.2727272727272727,0.0454545454545454,0.1034482758620689,0.027027027027027,,0.0588235294117647,,,0.25,,,0.1304347826086956,0.3333333333333333,,0.0909090909090909,0.6666666666666666,1.0,,0.1212121212121212,0.1818181818181818,0.3333333333333333,0.3333333333333333,,,,,0.6060606060606061,0.55,0.5789473684210527,0.3636363636363636,,0.75,0.3333333333333333,1.0,,0.6666666666666666,0.625,0.696969696969697,0.55,0.4900454545454545,0.46655,0.4697625,,,0.1111111111111111,0.4666666666666667,12.053846153846155,25.67,0.3172413793103448,1.0,1.0,1.0,1.0,,,1.0,1.0,4.0,,,1.0,,,,1.0,,2.0,,,,,,1.0,0.25,0.3333333333333333,,,0.2,0.0625,,,,0.5,0.25,1.0,,0.0833333333333333,1.0,,,,,,,1.0,,0.05,0.05,,,,,,,True,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,9813.0,164,9.0,322,324,67.0,96,42,646,,4.0,3.0,14.0,25.0,,,,,,1.0,,,,1.0,15.0,32.0,,1.0,4.0,34.0,335,4.0,,,,,4.0,,1.0,2.0,26.0,4.0,,,,,2.0,8.0,1.0,9.0,1.0,,4.0,1.0,3.0,19.0,3.0,5.0,4.0,12.0,2.0,18.0,9.0,27.0,3.0,1.0,2.0,8.0,5.0,5.0,3.0,13.0,10.0,21.0,1.0,1.0,4.0,2.0,5.0,,5.0,3.0,,2.0,67.0,4.0,0.8666666666666667,0.8666666666666667,,,,,,0.46875,0.4545454545454545,,0.2,0.4857142857142857,,0.2,0.0303030303030303,0.0625,0.3333333333333333,12.903225806451612,0.6153846153846154,0.1538461538461538,0.1052631578947368,0.05,0.1212121212121212,0.075,0.1088435374149659,0.0571428571428571,,0.08,0.0555555555555555,0.1034482758620689,,0.0714285714285714,0.1034482758620689,0.1228070175438596,0.1153846153846153,0.6,0.1212121212121212,,,,0.0909090909090909,0.7575757575757576,0.56,0.56,,,,,0.0303030303030303,,,,,,,,,0.2,,0.1515151515151515,,0.4108687499999999,0.48465,0.4914249999999999,0.0571428571428571,0.0588235294117647,,0.0588235294117647,14.740624999999996,56.9,0.2080745341614907,,2.0,,2.0,1.0,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,5.0,,,,0.25,0.25,,0.1428571428571428,0.1428571428571428,0.0666666666666666,0.3333333333333333,0.5,1.0,0.8571428571428571,0.5,,,0.4,,,,2.0,,,1.0,,,,,,,,,,,True,,,
