EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Corner3Assists,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,SelfOReb,Clear Path Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,OffArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyAtRimFGM,BlockedShortMidRange,PenaltyAtRimAccuracy,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,3SecondViolations,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,BlockedLongMidRange,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedArc3,Corner3PctBlocked,HeaveMakes
111,1610612748,LaPhonso Ellis,LaPhonso Ellis,111,MIA,2511.0,42,-23,76,78,12.0,8.0,9,154,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,4.0,9.0,1.0,3.0,11.0,79,1.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,3.0,5,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,12.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,1.0,0.4583333333333333,0.5,0.4583333333333333,0.5,0.25,0.1111111111111111,0.3333333333333333,18.823529411764707,0.25,1.0,0.03571428571428571,0.1,0.03333333333333333,0.07692307692307693,0.2,0.09090909090909091,0.07142857142857142,0.08333333333333333,0.25,0.6666666666666666,1.0,0.5,0.08333333333333333,1.0,1.0,1.0,0.4166666666666667,0.2,0.2,0.08333333333333333,0.16666666666666666,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.45614166666666667,0.7335,0.18181818181818182,11.622222222222224,25.866666666666664,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1735,1610612748,Vladimir Stepania,Vladimir Stepania,1735,MIA,3672.0,61,-19,117,116,33.0,29.0,14,233,4.0,4.0,,,,2.0,3.0,7.0,,,,,7.0,13.0,,,17.0,117,1.0,2.0,,5.0,10.0,4.0,,,,,1.0,,,,,,,,3.0,7.0,,9.0,5.0,14,3.0,2.0,2.0,,2.0,1.0,,4.0,1.0,,3.0,8.0,33.0,0.7142857142857143,0.7142857142857143,,,,0.5384615384615384,0.5,0.5384615384615384,0.5,0.53125,0.5,,0.07692307692307693,,15.037593984962406,0.5,,0.19444444444444445,0.0625,0.19148936170212766,0.06666666666666667,,0.07692307692307693,0.06666666666666667,0.38461538461538464,0.3076923076923077,1.0,1.0,0.75,0.15384615384615385,,,,0.5384615384615384,0.42857142857142855,0.42857142857142855,,,,,,,,,0.3076923076923077,,0.45988461538461534,0.4083,0.29411764705882354,10.292307692307693,,0.28205128205128205,3.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,0.25,0.25,0.4,0.5,0.16666666666666666,0.18181818181818182,0.08333333333333333,0.25,0.125,0.06666666666666667,0.125,0.3333333333333333,0.6666666666666666,0.37882499999999997,0.25,0.25,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,921.0,15,-6,34,32,10.0,12.0,1,66,,,,,,,2.0,3.0,,,,,2.0,3.0,,,4.0,31,,,,,2.0,2.0,,,,,,2.0,1.0,3.0,,,2.0,7.0,,2.0,,2.0,,2,2.0,1.0,,,,,,,,,,,10.0,0.5,0.5,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,8.571428571428571,,,0.2,,0.1111111111111111,,,,,1.0,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,0.34846666666666665,,,19.3,,0.29411764705882354,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2229,1610612748,Mike James,Mike James,2229,MIA,7052.0,118,-39,221,222,51.0,52.0,28,443,3.0,4.0,,,,6.0,4.0,12.0,4.0,6.0,17.0,2.0,7.0,22.0,8.0,21.0,42.0,231,,1.0,2.0,6.0,8.0,6.0,21.0,,16.0,6.0,1.0,14.0,5.0,19.0,2.0,7.0,6.0,43.0,1.0,8.0,1.0,12.0,2.0,14,6.0,4.0,7.0,3.0,6.0,,,13.0,,2.0,3.0,17.0,51.0,0.5714285714285714,0.5714285714285714,0.875,0.38095238095238093,0.4,0.3181818181818182,,0.4418604651162791,1.0,0.45652173913043476,0.75,0.4883720930232558,0.045454545454545456,,23.3201581027668,0.5384615384615384,0.25,0.11428571428571428,0.011111111111111112,0.12222222222222222,0.017699115044247787,,,0.020833333333333332,0.045454545454545456,0.09302325581395349,0.75,0.75,0.3333333333333333,0.13953488372093023,,,,0.27906976744186046,0.3333333333333333,0.3333333333333333,0.09302325581395349,0.3953488372093023,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,0.6666666666666666,0.5813953488372093,0.375,0.4583738095238094,0.47190000000000004,0.14285714285714285,12.895454545454545,26.690476190476186,0.23076923076923078,4.0,,,5.0,3.0,9.0,1.0,,3.0,2.0,7.0,,2.0,7.0,,2.0,1.0,1.0,1.0,,9.0,,0.23076923076923078,0.3,0.16666666666666666,,0.15,0.043478260869565216,,0.23529411764705882,0.0967741935483871,0.125,0.25,0.75,0.4255541666666667,0.044444444444444446,0.08333333333333333,0.21428571428571427,3.0,1.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.25,0.058823529411764705,0.038461538461538464,0.5,0.5,1.0,1.0,1.0,0.07692307692307693,0.15384615384615385,0.5,0.46153846153846156,0.16666666666666666,,,,,,,,,,,True,,,,,,,,,,,,,,,,
754,1610612748,Jim Jackson,Jim Jackson,754,MIA,3738.0,62,-15,116,117,40.0,32.0,13,233,4.0,5.0,1.0,1.0,4.0,4.0,2.0,7.0,2.0,,1.0,,10.0,16.0,1.0,3.0,26.0,125,2.0,2.0,,4.0,10.0,10.0,3.0,4.0,1.0,,1.0,3.0,2.0,5.0,1.0,1.0,1.0,12.0,1.0,8.0,,8.0,2.0,10,4.0,1.0,3.0,,,1.0,,3.0,,1.0,3.0,3.0,40.0,0.5,0.625,1.0,0.3333333333333333,0.3333333333333333,0.625,1.0,0.6052631578947368,1.0,0.6190476190476191,1.0,0.15789473684210525,0.0625,0.2,18.46153846153846,1.0,,0.2,0.02564102564102564,0.16326530612244897,0.03571428571428571,,,0.047619047619047616,0.07692307692307693,0.2631578947368421,0.8,1.0,0.75,0.21052631578947367,1.0,1.0,0.5,0.3684210526315789,0.2857142857142857,0.2857142857142857,0.10526315789473684,0.05263157894736842,,,,0.5,1.0,,0.42105263157894735,,0.4644578947368422,0.3795,0.15384615384615385,11.79375,24.23333333333333,0.3448275862068966,3.0,,2.0,4.0,2.0,6.0,1.0,,,3.0,2.0,,,5.0,1.0,2.0,1.0,,1.0,,6.0,0.5,0.3333333333333333,0.42857142857142855,,,,0.058823529411764705,0.2,0.2857142857142857,0.25,,,,0.4887916666666667,0.1,0.11764705882352941,0.23076923076923078,1.0,2.0,1.0,,1.0,,,1.0,,,2.0,,,1.0,,,,1.0,,,,,,0.5,0.5,1.0,,,0.3333333333333333,0.16666666666666666,,0.16666666666666666,,2.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,2634.0,44,-23,80,82,18.0,19.0,15,162,,1.0,,,1.0,4.0,7.0,12.0,2.0,2.0,3.0,,8.0,17.0,3.0,5.0,25.0,91,1.0,3.0,,2.0,8.0,8.0,6.0,,3.0,2.0,,2.0,1.0,3.0,,1.0,1.0,7.0,,4.0,,5.0,1.0,6,1.0,,2.0,1.0,1.0,,,3.0,,,,,18.0,0.5,0.5,0.6666666666666666,0.6,0.6,0.47058823529411764,0.3333333333333333,0.5681818181818182,0.3333333333333333,0.5681818181818182,0.3333333333333333,0.22727272727272727,,,25.252525252525253,0.6666666666666666,,0.19047619047619047,,0.17857142857142858,0.02040816326530612,,,,0.2857142857142857,0.045454545454545456,,,,0.18181818181818182,0.25,0.25,,0.5454545454545454,0.5833333333333334,0.5833333333333334,0.09090909090909091,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.5,,,,0.2727272727272727,0.6666666666666666,0.4388045454545455,0.4045,0.08,15.647058823529411,24.080000000000002,0.225,,,2.0,3.0,,7.0,1.0,,1.0,1.0,2.0,,,,,,,,,,7.0,0.6666666666666666,0.7,0.7,,,0.14285714285714285,0.125,,,0.2222222222222222,0.2,,0.5714285714285714,0.54528,,,0.28,1.0,1.0,1.0,,,,1.0,2.0,,1.0,2.0,3.0,,,,,,,,,0.5,0.14285714285714285,,0.5,0.5,1.0,,,0.2,,,0.4,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,3436.0,57,-10,101,103,3.0,11.0,13,204,,1.0,,,1.0,4.0,5.0,8.0,3.0,1.0,4.0,,6.0,13.0,4.0,7.0,29.0,96,,1.0,,,12.0,,12.0,,4.0,1.0,1.0,5.0,2.0,7.0,2.0,1.0,3.0,16.0,1.0,3.0,,3.0,2.0,5,3.0,1.0,4.0,,1.0,1.0,,5.0,,,2.0,3.0,3.0,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.46153846153846156,,0.6,,0.6363636363636364,,0.35,0.07692307692307693,1.0,23.68421052631579,0.8,,0.08108108108108109,0.025,0.06382978723404255,0.0425531914893617,,0.07692307692307693,,0.08333333333333333,0.05,,,,0.2,0.25,0.25,1.0,0.4,0.625,0.625,0.15,0.2,0.25,0.25,1.0,,,,0.4,0.25,0.43452,,,14.530769230769234,25.057142857142857,0.0297029702970297,5.0,,,,2.0,2.0,1.0,,,2.0,3.0,1.0,,5.0,,1.0,,,,,2.0,,,1.0,,,,0.14285714285714285,,,0.14285714285714285,,,1.0,,0.047619047619047616,0.07142857142857142,0.06896551724137931,,,3.0,,,,,,,,,,,1.0,,,,1.0,,,,0.16666666666666666,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,
383,1610612748,Kendall Gill,Kendall Gill,383,MIA,2609.0,43,-12,84,86,27.0,26.0,10,170,4.0,7.0,1.0,1.0,,1.0,2.0,8.0,1.0,,,,6.0,16.0,,1.0,13.0,95,1.0,3.0,,2.0,10.0,2.0,,,,,2.0,4.0,2.0,6.0,1.0,1.0,3.0,14.0,,1.0,,1.0,,1,1.0,,,,1.0,,,1.0,,,1.0,3.0,27.0,0.8333333333333334,0.8333333333333334,,,,0.375,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.3611111111111111,0.3333333333333333,0.058823529411764705,0.125,0.2857142857142857,19.587628865979383,,,0.043478260869565216,,0.034482758620689655,,,,,,0.4117647058823529,0.5714285714285714,0.8,1.0,0.058823529411764705,,,,0.47058823529411764,0.25,0.25,0.058823529411764705,,,,,0.3333333333333333,1.0,,0.47058823529411764,,0.5024352941176471,0.4287,0.15384615384615385,8.693749999999998,23.7,0.32142857142857145,1.0,,4.0,6.0,,8.0,,,,1.0,,1.0,,2.0,,1.0,,,,,8.0,0.6666666666666666,0.5714285714285714,0.5714285714285714,,,,,,,0.08333333333333333,,,0.5,0.5079142857142857,0.05555555555555555,0.058823529411764705,0.6153846153846154,1.0,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.42857142857142855,0.14285714285714285,,,,2.0,,0.6666666666666666,,1.0,,,,,,True,,,,,,,,,,,,,,,,
423,1610612748,Chris Gatling,Chris Gatling,423,MIA,1199.0,20,-6,38,36,6.0,4.0,5,74,,1.0,,1.0,,2.0,1.0,4.0,,,,,1.0,7.0,,,2.0,39,1.0,2.0,,2.0,2.0,,,,,,1.0,2.0,,2.0,,1.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,6,,,1.0,,,1.0,,1.0,,,1.0,2.0,6.0,1.0,1.0,,,,0.14285714285714285,0.5,0.14285714285714285,0.5,0.14285714285714285,0.5,,0.14285714285714285,,18.6046511627907,1.0,1.0,0.2857142857142857,0.14285714285714285,0.3,0.11764705882352941,,,0.25,0.5,0.14285714285714285,,,,0.2857142857142857,,,,0.5714285714285714,0.25,0.25,,,,,,0.5,,,0.14285714285714285,,0.3684285714285714,0.43310000000000004,1.0,12.414285714285715,,0.15789473684210525,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,,,0.25,0.5,,1.0,0.3208,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,975.0,16,-7,31,29,12.0,10.0,2,60,1.0,1.0,,,,1.0,,1.0,,,,,1.0,3.0,,,2.0,27,,1.0,,,,2.0,,,,,,1.0,,1.0,,,,2.0,,2.0,,2.0,,2,,,1.0,,2.0,1.0,,3.0,,1.0,,1.0,12.0,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,18.18181818181818,0.3333333333333333,,0.125,,0.1111111111111111,,,,,0.14285714285714285,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,0.4030666666666667,0.3222,,9.466666666666667,,0.3870967741935484,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.331,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,
