EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,Clear Path Fouls,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,Blocked3s,BlockedCorner3,on,HeaveAttempts,BlockedArc3
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,145111.0,2419,465,4817,4810,1261,869,558,9627,198.0,353.0,52.0,106.0,54.0,86.0,87.0,213.0,50.0,137,3.0,1.0,3.0,10.0,1.0,2.0,1.0,5.0,335.0,703,3.0,13.0,209.0,888,4769,70.0,146.0,1.0,2.0,37.0,180.0,85.0,167,1.0,6.0,77.0,250,360.0,310.0,9.0,98.0,10.0,3.0,62.0,255.0,42.0,297,28.0,14.0,130.0,25.0,100.0,636,26.0,168.0,11.0,64.0,365,37.0,466,205.0,671,33.0,79.0,49.0,30.0,88.0,24.0,55.0,70.0,10.0,33.0,9.0,158.0,12.0,40.0,133.0,229.0,25.0,22.0,340.0,29.0,148.0,1.0,35.0,94.0,57.0,2.0,35.0,94.0,59.0,2.0,3.0,12.0,250,1261,14.0,0.5373134328358209,0.6293706293706294,1.0,0.23076923076923078,0.5,0.16666666666666666,0.23076923076923078,0.47652916073968704,0.4794520547945205,0.5089820359281437,0.47416201117318435,0.4831081081081081,0.5,0.5097588978185993,0.5142857142857142,0.5364806866952789,0.018156424581005588,0.08819345661450925,0.11048158640226628,0.107981220657277,18.784227820372397,0.5569620253164557,0.33035714285714285,0.06432748538011696,0.18304914744232698,0.09256198347107437,0.14814814814814814,0.06356968215158924,0.1768342951360264,0.08723021582733813,0.10760667903525047,0.11512415349887133,0.07082833133253301,0.051094890510948905,0.08888888888888889,0.16853932584269662,0.18181818181818182,0.1914648212226067,0.14285714285714285,0.1623931623931624,0.10443037974683544,0.6276595744680851,0.4930167597765363,0.5609065155807366,0.6305732484076433,0.5606060606060606,0.29748603351955305,0.4084507042253521,0.45789473684210524,0.27586206896551724,0.19134078212290503,0.36496350364963503,0.36496350364963503,0.9,0.004189944134078212,0.013966480446927373,0.3,0.3,1.0,0.7162162162162162,0.49056603773584906,0.15384615384615385,0.013513513513513514,0.5,1.0,0.49710982658959535,0.627906976744186,0.005780346820809248,0.028901734104046242,0.2,0.5111731843575419,0.3,0.48015677374301685,0.5164634328358209,0.4761725433526011,0.17822966507177032,0.18004866180048662,0.07142857142857142,0.20270270270270271,0.28153153153153154,5.824751066856331,25.084615384615386,0.26178119161303715,,,,,,,,,,,,,,,,,,,,,,,True,,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,15857.0,264,45,514,507,178,140,74,1021,32.0,37.0,11.0,14.0,13.0,17.0,5.0,11.0,8.0,26,,,,,,,,,45.0,74,,,12.0,102,494,13.0,19.0,,,1.0,27.0,19.0,30,,,5.0,43,44.0,46.0,,22.0,,,,9.0,3.0,12,3.0,,2.0,1.0,6.0,27,5.0,18.0,1.0,6.0,32,2.0,40,24.0,64,4.0,3.0,3.0,,4.0,,3.0,3.0,1.0,1.0,1.0,7.0,,1.0,9.0,20.0,4.0,,20.0,2.0,8.0,,3.0,3.0,1.0,,2.0,3.0,2.0,,1.0,1.0,43,178,3.0,0.4888888888888889,0.6470588235294118,,,,,,0.6081081081081081,0.6842105263157895,0.6333333333333333,0.6081081081081081,0.6842105263157895,0.6333333333333333,0.6144578313253012,0.675,0.6323529411764706,,,,,15.126050420168067,0.5714285714285714,0.2222222222222222,0.038461538461538464,0.1553398058252427,0.09836065573770492,0.12,0.10204081632653061,0.1484375,0.09913793103448276,0.13636363636363635,0.13953488372093023,0.0625,0.06451612903225806,0.16666666666666666,0.058823529411764705,0.15384615384615385,0.19148936170212766,0.14285714285714285,0.06666666666666667,0.14814814814814814,0.6666666666666666,0.5,0.8648648648648649,0.8648648648648649,0.5,0.14864864864864866,0.45454545454545453,0.45454545454545453,0.4,0.35135135135135137,0.3076923076923077,0.3076923076923077,0.5,,,,,,0.7368421052631579,0.7857142857142857,0.09090909090909091,,,,0.5666666666666667,0.7647058823529411,,,,0.5,,0.48958108108108106,0.5218888888888888,0.49482333333333334,0.1,0.1,,0.2647058823529412,0.4215686274509804,7.582432432432433,,0.3463035019455253,,,,,,,,,,,,,,,,,,,,,,,True,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,38963.0,649,161,1247,1254,428,364,184,2501,72.0,111.0,7.0,14.0,17.0,25.0,20.0,43.0,16.0,54,43.0,13.0,10.0,37.0,1.0,5.0,6.0,14.0,108.0,208,30.0,80.0,62.0,368,1212,16.0,26.0,3.0,12.0,8.0,49.0,28.0,58,14.0,27.0,18.0,116,114.0,102.0,75.0,8.0,37.0,10.0,16.0,41.0,14.0,55,8.0,6.0,25.0,4.0,12.0,124,9.0,27.0,,16.0,57,,73,36.0,109,7.0,20.0,7.0,13.0,22.0,2.0,14.0,11.0,1.0,8.0,1.0,33.0,,10.0,17.0,59.0,4.0,5.0,75.0,9.0,33.0,2.0,5.0,2.0,1.0,,1.0,2.0,1.0,,,1.0,116,428,10.0,0.5277777777777778,0.5480769230769231,0.8333333333333334,0.375,0.25,0.5185185185185185,0.375,0.5192307692307693,0.6153846153846154,0.4827586206896552,0.53125,0.5394736842105263,0.5764705882352941,0.5752351097178683,0.5833333333333334,0.6041666666666666,0.2777777777777778,0.07692307692307693,0.10810810810810811,0.09302325581395349,23.89680923285811,0.6666666666666666,,,0.10940499040307101,0.052734375,0.14285714285714285,0.0782608695652174,0.11532385466034756,0.05741626794258373,0.05952380952380952,0.044444444444444446,0.05263157894736842,0.08333333333333333,0.06976744186046512,0.10185185185185185,0.08163265306122448,0.1382488479262673,0.1625,0.09375,0.05384615384615385,0.5,0.3854166666666667,0.6486486486486487,0.7272727272727273,0.5555555555555556,0.14930555555555555,0.46511627906976744,0.5128205128205128,0.4,0.1875,0.2962962962962963,0.2962962962962963,0.5625,0.14930555555555555,0.1284722222222222,0.2702702702702703,0.2702702702702703,0.5,0.3684210526315789,0.5,0.42857142857142855,0.13157894736842105,0.2,,0.29411764705882354,0.68,0.15294117647058825,0.16470588235294117,0.42857142857142855,0.6631944444444444,0.2702702702702703,0.5278865853658538,0.51185,0.5054440476190477,0.11146496815286625,0.14224137931034483,0.024390243902439025,0.1331521739130435,0.31521739130434784,6.670673076923077,24.295,0.34322373696872494,20.0,2.0,7.0,8.0,15.0,1.0,1.0,0.46511627906976744,0.46511627906976744,1.0,0.18421052631578946,0.2857142857142857,1.0,0.6153846153846154,,,,,,,,,True,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,120785.0,2013,307,4054,4052,1043,686,439,8106,102.0,152.0,4.0,6.0,22.0,37.0,28.0,87.0,181.0,436,30.0,5.0,20.0,62.0,4.0,7.0,2.0,16.0,311.0,675,31.0,92.0,126.0,841,4048,24.0,42.0,4.0,11.0,1.0,61.0,63.0,153,2.0,21.0,67.0,199,356.0,266.0,84.0,2.0,62.0,20.0,29.0,234.0,64.0,298,40.0,24.0,130.0,19.0,85.0,660,4.0,19.0,,40.0,108,,148,23.0,171,6.0,67.0,38.0,29.0,58.0,15.0,35.0,34.0,5.0,23.0,1.0,92.0,7.0,28.0,33.0,95.0,2.0,9.0,155.0,12.0,57.0,,25.0,6.0,2.0,1.0,3.0,6.0,6.0,,,1.0,199,1043,12.0,0.572347266881029,0.5741935483870968,0.9032258064516129,0.33695652173913043,0.36363636363636365,0.09523809523809523,0.33695652173913043,0.46074074074074073,0.5714285714285714,0.4117647058823529,0.4661016949152542,0.5660377358490566,0.3793103448275862,0.5005973715651135,0.5648148148148148,0.4624413145539906,0.11994784876140809,0.04296296296296296,0.10526315789473684,0.08045977011494253,20.310790107244475,0.6304347826086957,,,0.06447761194029851,0.012483574244415242,0.1092896174863388,0.011764705882352941,0.07251347378735913,0.012352309344790547,0.016166281755196306,0.016574585635359115,0.008253094910591471,0.00881057268722467,0.017699115044247787,0.057291666666666664,0.0518783542039356,0.0778688524590164,0.0996309963099631,0.1368421052631579,0.015267175572519083,1.0,0.1981747066492829,0.6710526315789473,0.75,0.46078431372549017,0.11342894393741851,0.3218390804597701,0.35,0.42857142857142855,0.5684485006518905,0.4151376146788991,0.42093023255813955,0.6574585635359116,0.03911342894393742,0.08083441981747067,0.3225806451612903,0.3225806451612903,0.85,0.11320754716981132,0.6666666666666666,0.25,0.1320754716981132,0.5714285714285714,1.0,0.21264367816091953,0.5945945945945946,0.028735632183908046,0.09195402298850575,0.125,0.318122555410691,0.3225806451612903,0.4770003263707572,0.46832065217391305,0.47614741379310344,0.07019704433497537,0.07916666666666666,,0.07253269916765755,0.23662306777645659,13.111111111111114,24.60326086956522,0.25727676369018254,11.0,,4.0,,9.0,1.0,3.0,0.36666666666666664,0.36666666666666664,1.0,0.07547169811320754,,,,0.013761467889908258,,,,,,,,True,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,52700.0,878,286,1744,1747,596,434,210,3491,37.0,65.0,5.0,8.0,14.0,21.0,23.0,50.0,50.0,107,10.0,4.0,28.0,63.0,2.0,8.0,13.0,21.0,110.0,222,31.0,73.0,65.0,378,1662,9.0,17.0,2.0,8.0,3.0,27.0,35.0,65,15.0,25.0,32.0,147,118.0,102.0,87.0,4.0,63.0,28.0,12.0,46.0,17.0,63,9.0,8.0,26.0,3.0,17.0,143,5.0,13.0,3.0,26.0,124,6.0,156,21.0,177,3.0,25.0,17.0,8.0,15.0,6.0,7.0,17.0,5.0,8.0,1.0,32.0,5.0,9.0,40.0,75.0,1.0,4.0,91.0,7.0,40.0,,9.0,17.0,6.0,2.0,9.0,17.0,10.0,,,,147,596,13.0,0.5363636363636364,0.5462962962962963,0.9354838709677419,0.4246575342465753,0.25,0.6,0.4246575342465753,0.4954954954954955,0.5294117647058824,0.5384615384615384,0.5305084745762711,0.48,0.6388888888888888,0.5608308605341247,0.5,0.6621621621621622,0.24745762711864408,0.05405405405405406,0.1076923076923077,0.08,18.533400301356103,0.46875,0.10714285714285714,0.04411764705882353,0.1786743515850144,0.020634920634920634,0.15476190476190477,0.03424657534246575,0.1740139211136891,0.023195876288659795,0.02564102564102564,0.01875,0.01818181818181818,0.0196078431372549,0.06818181818181818,0.10119047619047619,0.21171171171171171,0.19736842105263158,0.1794871794871795,0.09803921568627451,0.02127659574468085,0.5882352941176471,0.22033898305084745,0.5692307692307692,0.6379310344827587,0.6216216216216216,0.1694915254237288,0.46,0.5,0.34782608695652173,0.36271186440677966,0.4672897196261682,0.4716981132075472,0.56,0.03389830508474576,0.2135593220338983,0.4444444444444444,0.4444444444444444,0.9285714285714286,0.32,0.625,0.4,0.32,0.25,0.5,0.23333333333333334,0.6666666666666666,0.044444444444444446,0.23333333333333334,0.6190476190476191,0.46779661016949153,0.4444444444444444,0.4816425423728814,0.49463095238095245,0.4713688888888889,0.12195121951219512,0.1568627450980392,,0.07142857142857142,0.3888888888888889,10.817567567567565,24.741095890410957,0.34174311926605505,3.0,,,2.0,6.0,,,0.3,0.3,1.0,,,,0.5,0.009345794392523364,,,,,,,,True,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,121199.0,2020,385,4035,4016,987,625,459,8051,128.0,198.0,15.0,29.0,28.0,45.0,13.0,49.0,49.0,127,76.0,18.0,31.0,105.0,3.0,12.0,4.0,18.0,190.0,374,55.0,181.0,133.0,678,3998,21.0,40.0,3.0,19.0,20.0,71.0,37.0,74,6.0,36.0,59.0,151,222.0,158.0,159.0,22.0,105.0,31.0,30.0,217.0,24.0,241,8.0,16.0,113.0,19.0,85.0,506,7.0,44.0,,27.0,188,1.0,216,51.0,267,11.0,118.0,64.0,54.0,78.0,13.0,55.0,38.0,5.0,23.0,2.0,116.0,7.0,25.0,53.0,142.0,2.0,14.0,154.0,12.0,50.0,,15.0,18.0,5.0,5.0,8.0,18.0,10.0,4.0,,,151,987,17.0,0.5842105263157895,0.6201117318435754,0.9636363636363636,0.30386740331491713,0.15789473684210525,0.16666666666666666,0.30386740331491713,0.5080213903743316,0.525,0.5,0.49099099099099097,0.4322033898305085,0.41818181818181815,0.5304276315789473,0.5144927536231884,0.5148148148148148,0.3261261261261261,0.08021390374331551,0.09090909090909091,0.22448979591836735,15.811312513649268,0.6724137931034483,0.011235955056179775,,0.113595166163142,0.029081295439524125,0.07541899441340782,0.020289855072463767,0.10680576254346746,0.02744886975242196,0.035555555555555556,0.0273224043715847,0.02582496413199426,0.02127659574468085,0.01818181818181818,0.09946236559139784,0.10332749562171628,0.12921348314606743,0.07196969696969698,0.0851063829787234,0.04,0.5555555555555556,0.3567567567567568,0.6464646464646465,0.7111111111111111,0.5859375,0.08828828828828829,0.2653061224489796,0.34210526315789475,0.46153846153846156,0.22882882882882882,0.3858267716535433,0.3888888888888889,0.6122448979591837,0.13693693693693693,0.1891891891891892,0.29523809523809524,0.29523809523809524,0.967741935483871,0.4915254237288136,0.5172413793103449,0.2,0.2033898305084746,0.25,1.0,0.4090909090909091,0.6222222222222222,0.16363636363636364,0.16363636363636364,0.2222222222222222,0.6828828828828829,0.29523809523809524,0.542870705244123,0.5559288888888888,0.5339353211009173,0.08431703204047218,0.12135922330097088,,0.10471976401179942,0.22271386430678466,7.584491978609627,24.50718232044199,0.24460966542750928,24.0,,7.0,2.0,6.0,,35.0,0.3157894736842105,0.32,0.9583333333333334,0.11864406779661017,,,0.1111111111111111,0.007874015748031496,1.0,0.0055248618784530384,0.013157894736842105,,,,,True,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,112296.0,1872,240,3730,3718,940,640,405,7448,128.0,195.0,15.0,23.0,32.0,50.0,42.0,101.0,116.0,268,68.0,17.0,54.0,147.0,5.0,14.0,11.0,33.0,286.0,564,88.0,215.0,181.0,1017,3772,27.0,52.0,8.0,20.0,16.0,94.0,68.0,136,21.0,50.0,100.0,299,376.0,196.0,222.0,18.0,147.0,54.0,38.0,99.0,21.0,120,12.0,9.0,42.0,11.0,46.0,261,10.0,36.0,,47.0,176,10.0,233,46.0,279,13.0,56.0,34.0,22.0,57.0,9.0,35.0,45.0,9.0,22.0,7.0,102.0,5.0,27.0,34.0,75.0,1.0,15.0,209.0,13.0,71.0,,34.0,10.0,5.0,1.0,4.0,10.0,8.0,,,1.0,299,940,9.0,0.6573426573426573,0.6787003610108303,0.8409090909090909,0.40930232558139534,0.4,0.42,0.40930232558139534,0.5070921985815603,0.5192307692307693,0.5,0.5365853658536586,0.5416666666666666,0.5349462365591398,0.5792192881745121,0.573170731707317,0.6136363636363636,0.27599486521181,0.0673758865248227,0.1076923076923077,0.15841584158415842,23.067804646752016,0.5588235294117647,0.12987012987012986,,0.11274823830877642,0.025787965616045846,0.14285714285714285,0.03067484662576687,0.11798941798941799,0.026713124274099883,0.033816425120772944,0.017341040462427744,0.025157232704402517,0.037383177570093455,0.017857142857142856,0.12,0.11839708561020036,0.1042296072507553,0.13821138211382114,0.1566265060240964,0.03611111111111111,0.8,0.2503209242618742,0.6564102564102564,0.735632183908046,0.7578125,0.12965340179717585,0.4158415841584158,0.49411764705882355,0.4523809523809524,0.34403080872913994,0.43283582089552236,0.4344569288389513,0.6206896551724138,0.08729139922978177,0.18870346598202825,0.3673469387755102,0.3698630136986301,0.8148148148148148,0.3194444444444444,0.6521739130434783,0.4666666666666667,0.19444444444444445,0.35714285714285715,0.8,0.26881720430107525,0.64,0.0913978494623656,0.1774193548387097,0.3333333333333333,0.5263157894736842,0.3673469387755102,0.5051412708600771,0.4881203703703703,0.4852075268817204,0.08482676224611709,0.11414790996784566,,0.09242871189773845,0.29400196656833827,10.271453900709218,24.557674418604655,0.2520107238605898,34.0,3.0,6.0,10.0,42.0,,11.0,0.5,0.5,0.8823529411764706,0.08333333333333333,0.5,1.0,0.5882352941176471,0.0037313432835820895,1.0,0.004651162790697674,,0.006802721088435374,,,,True,,
2222,1610612758,Gerald Wallace,Gerald Wallace,2222,SAC,4844.0,81,44,163,164,61,62,31,327,12.0,21.0,4.0,7.0,6.0,9.0,1.0,3.0,1.0,3,,,,1.0,,,,1.0,14.0,27,,1.0,5.0,33,148,5.0,8.0,,,2.0,12.0,6.0,11,,1.0,2.0,14,12.0,16.0,,10.0,1.0,,3.0,4.0,,4,,,3.0,,1.0,8,,9.0,,1.0,8,,9,9.0,18,1.0,3.0,1.0,2.0,1.0,,,2.0,,1.0,,3.0,,1.0,4.0,5.0,,1.0,9.0,3.0,5.0,,1.0,1.0,,,1.0,1.0,,2.0,,,14,61,,0.42857142857142855,0.6666666666666666,,,,,,0.5185185185185185,0.625,0.5454545454545454,0.5,0.625,0.5,0.532258064516129,0.6666666666666666,0.5384615384615384,0.03571428571428571,0.1111111111111111,0.14285714285714285,,17.435897435897438,0.3333333333333333,,,0.1095890410958904,0.14285714285714285,0.08333333333333333,,0.10588235294117647,0.13043478260869565,0.16,0.1875,0.09090909090909091,,,0.1111111111111111,0.07692307692307693,0.13157894736842105,0.16666666666666666,,0.1,,0.75,0.5714285714285714,0.6666666666666666,0.4166666666666667,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,,0.03571428571428571,,,,0.875,0.5714285714285714,,,,,0.75,0.6666666666666666,,0.08333333333333333,,0.7857142857142857,,0.5965185185185186,0.5684375,0.6733818181818182,0.16666666666666666,0.1724137931034483,,0.36363636363636365,0.42424242424242425,2.844444444444445,35.1,0.37423312883435583,,,,,,,,,,,,,,,,,,,,,,,True,,
2043,1610612758,Mateen Cleaves,Mateen Cleaves,2043,SAC,887.0,15,13,29,32,15,2,7,61,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,3.0,4,,,,1.0,,,,1.0,5.0,8,,1.0,,10,30,1.0,1.0,,,,2.0,2.0,4,,1.0,,4,6.0,4.0,,,1.0,,,2.0,,2,,,2.0,,,4,,,,,1,,1,,1,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,4,15,,0.6,0.6,,,,,,0.625,1.0,0.5,0.5555555555555556,1.0,0.4,0.5555555555555556,1.0,0.4,0.1111111111111111,,,,28.571428571428573,1.0,,,0.07692307692307693,,,,0.058823529411764705,,,,,,,,,0.1,,,,,0.2222222222222222,1.0,1.0,1.0,0.2222222222222222,,,,0.4444444444444444,0.75,0.75,0.3333333333333333,,0.1111111111111111,,,,1.0,1.0,1.0,,,,0.2,1.0,,0.2,,0.3333333333333333,,0.48683333333333334,0.7023,0.50948,,,,0.2,0.4,10.5875,25.6,0.5172413793103449,,,,,,,,,,,,,,,,,,,,,,,True,,
359,1610612758,Chucky Brown,Chucky Brown,359,SAC,382.0,6,1,14,14,6,2,4,28,,,,,,,1.0,1.0,,1,,,,,,,,,1.0,2,,,,2,14,1.0,1.0,,,,2.0,1.0,1,,,,2,,2.0,,2.0,,,,,1.0,1,,1.0,,,,3,,1.0,1.0,,1,,1,2.0,3,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2,6,,,,,,,,,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,,,,,11.76470588235294,,,1.0,0.16666666666666666,0.16666666666666666,,,0.125,0.14285714285714285,,0.3333333333333333,,,,,,0.5,,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,0.42505000000000004,0.4208,0.4208,,,,1.0,1.0,13.65,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,True,,
