EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,BlockedAtRim,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedShortMidRange,3SecondViolations,PtsUnassisted3s,DefensiveGoaltends,OffCorner3ReboundPct,Blocked3s,BlockedArc3,HeaveAttempts,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
1500,1610612741,Ron Mercer,Ron Mercer,1500,CHI,31796.0,530,-71.0,991,987,280,298,114,1978,23.0,53.0,4.0,10.0,6.0,15.0,6.0,26.0,57.0,147.0,1.0,6.0,22.0,2.0,2.0,4.0,10.0,86.0,226.0,6.0,23.0,38.0,228.0,954,9.0,23.0,2.0,2.0,5.0,29.0,28.0,65.0,4.0,10.0,13.0,81.0,112.0,60.0,18.0,8.0,22.0,6.0,10.0,1.0,41.0,3.0,44.0,3.0,13.0,6.0,22.0,91.0,2.0,13.0,1.0,18.0,26.0,2.0,46.0,16.0,62.0,4.0,8.0,7.0,1.0,14.0,2.0,11.0,9.0,2.0,3.0,2.0,23.0,5.0,14.0,29.0,3.0,49.0,3.0,2.0,20.0,5.0,1.0,1.0,1.0,1.0,81.0,280,5.0,0.6511627906976745,0.6829268292682927,1.0,0.2608695652173913,1.0,0.4,0.2608695652173913,0.3805309734513274,0.391304347826087,0.4307692307692308,0.3815261044176707,0.48,0.4533333333333333,0.4188191881918819,0.5178571428571429,0.4879518072289157,0.0923694779116465,0.0434782608695652,0.0442477876106194,0.1320754716981132,0.0769230769230769,0.0068027210884353,0.0454545454545454,26.063829787234045,0.6086956521739131,0.0465116279069767,0.0333333333333333,0.0722222222222222,0.0291479820627802,0.1551724137931034,0.0408163265306122,0.0924369747899159,0.0303030303030303,0.0458015267175572,0.0299145299145299,0.05,0.0505050505050505,0.08,0.0807453416149068,0.1411764705882353,0.1935483870967742,0.0285714285714285,1.0,0.2128514056224899,0.4339622641509434,0.5,0.5652173913043478,0.1044176706827309,0.2307692307692307,0.25,0.5,0.5903614457831325,0.3877551020408163,0.3904109589041096,0.7017543859649122,0.0040160642570281,0.0883534136546184,0.2727272727272727,0.2857142857142857,1.0,0.4,0.4,0.08,1.0,1.0,0.2,0.4,0.1333333333333333,0.4,0.3052208835341365,0.2727272727272727,0.4332626506024097,0.465845652173913,0.424318,0.075187969924812,0.0823045267489712,0.1271929824561403,0.3552631578947368,13.070796460176991,25.39130434782609,0.2825428859737638,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1563,1610612741,Kevin Ollie,Kevin Ollie,1563,CHI,68786.0,1146,-203.0,2139,2136,586,580,257,4275,46.0,96.0,6.0,10.0,15.0,27.0,9.0,35.0,41.0,120.0,2.0,,,,,,,96.0,251.0,1.0,2.0,109.0,304.0,2211,8.0,17.0,,,4.0,20.0,29.0,68.0,1.0,2.0,45.0,106.0,128.0,64.0,3.0,4.0,,,18.0,,163.0,30.0,193.0,27.0,54.0,21.0,88.0,416.0,1.0,17.0,,22.0,86.0,2.0,110.0,18.0,128.0,4.0,36.0,22.0,14.0,48.0,17.0,37.0,32.0,2.0,11.0,2.0,80.0,21.0,20.0,64.0,7.0,130.0,11.0,10.0,51.0,14.0,1.0,,1.0,,106.0,586,12.0,0.6666666666666666,0.6808510638297872,1.0,0.5,,0.5,0.5,0.3824701195219123,0.4705882352941176,0.4264705882352941,0.3853754940711462,0.4705882352941176,0.4357142857142857,0.4853420195439739,0.5277777777777778,0.5760869565217391,0.0079051383399209,,0.0717131474103585,0.15625,0.0571428571428571,0.0083333333333333,,15.828220858895708,0.6,0.0240963855421686,,0.1105398457583547,0.0187637969094922,0.1032863849765258,0.009009009009009,0.1089808274470232,0.0176991150442477,0.02,0.0175824175824175,0.0104166666666666,0.0672645739910313,0.1138613861386138,0.1359773371104816,0.093167701863354,0.1346153846153846,0.0296296296296296,,0.3794466403162055,0.4791666666666667,0.5679012345679012,0.6086956521739131,0.1383399209486166,0.2571428571428571,0.2727272727272727,0.4444444444444444,0.4743083003952569,0.3416666666666667,0.3445378151260504,0.7804878048780488,0.0079051383399209,,,,,0.5882352941176471,0.6,,,,0.3857142857142857,0.5555555555555556,,,0.3873517786561264,,0.4689492094861662,0.5107533333333333,0.4614507142857144,0.1740614334470989,0.1752577319587628,0.0657894736842105,0.3486842105263157,10.06374501992032,22.950000000000003,0.2739597942964001,1.0,1.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,0.0199004975124378,0.5,0.5,1.0,0.6666666666666666,0.0285714285714285,0.5,,,,,,,,,True,,,,,,,,,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,33755.0,563,-110.0,1030,1027,243,221,140,2057,39.0,75.0,11.0,31.0,7.0,25.0,22.0,56.0,7.0,28.0,,2.0,4.0,,1.0,2.0,2.0,68.0,159.0,2.0,4.0,64.0,206.0,1081,12.0,37.0,,1.0,15.0,39.0,16.0,44.0,2.0,2.0,22.0,60.0,70.0,66.0,6.0,20.0,4.0,2.0,22.0,1.0,35.0,5.0,40.0,5.0,11.0,3.0,21.0,85.0,4.0,55.0,1.0,19.0,69.0,13.0,101.0,60.0,161.0,8.0,19.0,15.0,4.0,22.0,4.0,15.0,12.0,2.0,7.0,2.0,34.0,6.0,33.0,61.0,3.0,84.0,4.0,,33.0,11.0,10.0,,10.0,5.0,60.0,243,3.0,0.5147058823529411,0.603448275862069,1.0,0.5,,1.0,0.5,0.4276729559748428,0.3243243243243243,0.3636363636363636,0.4355828220858895,0.3157894736842105,0.4130434782608695,0.5073891625615764,0.40625,0.4918032786885246,0.0245398773006134,0.25,0.1383647798742138,0.16,0.1607142857142857,0.0357142857142857,0.25,19.70074812967581,0.6470588235294118,0.3170731707317073,0.0263157894736842,0.1880108991825613,0.1170212765957446,0.1743119266055046,0.0727272727272727,0.1848739495798319,0.1123809523809523,0.1780821917808219,0.0779816513761468,0.0816326530612244,0.1272727272727272,0.2127659574468085,0.2147239263803681,0.1860465116279069,0.1304347826086956,0.1142857142857142,0.5,0.4601226993865031,0.52,0.6190476190476191,0.5641025641025641,0.3435582822085889,0.3928571428571428,0.4680851063829787,0.3636363636363636,0.1717791411042944,0.25,0.2592592592592592,0.7142857142857143,,0.0245398773006134,0.5,0.6666666666666666,1.0,0.8157894736842105,0.3548387096774194,0.0263157894736842,,,0.5434782608695652,0.28,0.0434782608695652,1.0,0.4846625766871165,0.5,0.4727736196319017,0.5427783783783784,0.4874315217391305,0.171875,0.175531914893617,0.1893203883495145,0.2912621359223301,6.151572327044025,25.35,0.2359223300970873,,,,,5.0,,6.0,5.0,1.0,0.1132075471698113,,,,0.1818181818181818,,,5.0,1.0,,,,,,,True,,,,,,,,,,,,,,
1897,1610612741,Metta World Peace,Metta World Peace,1897,CHI,26830.0,447,-74.0,871,873,179,217,108,1744,30.0,62.0,1.0,5.0,,9.0,10.0,26.0,32.0,71.0,3.0,21.0,49.0,5.0,8.0,6.0,8.0,72.0,159.0,21.0,52.0,36.0,243.0,888,3.0,8.0,5.0,8.0,9.0,30.0,12.0,32.0,6.0,8.0,13.0,55.0,80.0,64.0,54.0,,49.0,21.0,11.0,,38.0,1.0,39.0,1.0,19.0,3.0,16.0,79.0,,19.0,,17.0,23.0,8.0,48.0,19.0,67.0,5.0,39.0,15.0,24.0,16.0,5.0,12.0,27.0,5.0,4.0,4.0,43.0,8.0,16.0,59.0,10.0,57.0,5.0,,26.0,5.0,15.0,,15.0,9.0,55.0,179,6.0,0.5555555555555556,0.5555555555555556,0.8571428571428571,0.4038461538461538,0.625,0.75,0.4038461538461538,0.4528301886792453,0.375,0.375,0.490521327014218,0.65625,0.525,0.5126582278481012,0.6818181818181818,0.55,0.2464454976303317,,0.0691823899371069,0.1290322580645161,0.0769230769230769,0.0140845070422535,,27.94411177644711,0.3720930232558139,0.2285714285714285,,0.0766666666666666,0.0489690721649484,0.1976744186046511,,0.1036269430051813,0.0438799076212471,0.075,0.0434782608695652,,0.0804597701149425,0.1,0.056910569105691,0.2205882352941176,0.1111111111111111,0.0471698113207547,0.6,0.2938388625592417,0.4838709677419355,0.5555555555555556,0.4666666666666667,0.1232227488151658,0.3846153846153846,0.4166666666666667,0.6,0.3364928909952606,0.4507042253521127,0.4571428571428571,0.625,0.0142180094786729,0.2322274881516587,0.4285714285714285,0.4285714285714285,0.8571428571428571,0.3125,0.2,0.5,0.625,0.8,0.225,,0.2,0.75,0.5402843601895735,0.4285714285714285,0.4843266666666665,0.5011,0.4494937499999999,0.1120689655172413,0.1444444444444444,0.1234567901234567,0.2263374485596707,9.770440251572328,25.415384615384617,0.2055109070034443,,,,,3.0,,2.0,9.0,,0.0238095238095238,,,,1.0,,,6.0,,9.0,,,,,,True,,,,,,,,,,,,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,14876.0,248,-85.0,470,466,114,147,64,936,15.0,23.0,4.0,5.0,4.0,5.0,11.0,25.0,16.0,54.0,,,1.0,,,,1.0,42.0,102.0,,1.0,11.0,95.0,551,9.0,14.0,,,2.0,20.0,14.0,25.0,,1.0,3.0,31.0,62.0,22.0,,10.0,1.0,,5.0,,15.0,2.0,17.0,1.0,7.0,2.0,6.0,36.0,2.0,9.0,,5.0,13.0,1.0,19.0,11.0,30.0,4.0,3.0,2.0,1.0,9.0,1.0,7.0,6.0,3.0,2.0,,15.0,1.0,8.0,14.0,1.0,15.0,3.0,,8.0,1.0,3.0,,3.0,3.0,31.0,114,2.0,0.7380952380952381,0.8378378378378378,,,,,,0.4117647058823529,0.6428571428571429,0.56,0.4077669902912621,0.6428571428571429,0.5384615384615384,0.4357798165137614,0.6666666666666666,0.5740740740740741,0.0097087378640776,,0.0490196078431372,0.0434782608695652,0.12,0.0185185185185185,,22.586520947176684,0.6,0.05,,0.0935251798561151,0.0436893203883495,0.1219512195121951,0.08,0.1,0.0476190476190476,0.0943396226415094,0.0434782608695652,0.0869565217391304,0.0769230769230769,0.1081081081081081,0.0952380952380952,0.1176470588235294,0.1428571428571428,0.0727272727272727,1.0,0.2233009708737864,0.6521739130434783,0.6818181818181818,0.6666666666666666,0.2427184466019417,0.44,0.5,0.7272727272727273,0.5242718446601942,0.2962962962962963,0.3018867924528302,0.8125,,0.0097087378640776,,,,0.3571428571428571,0.8,,,,0.1923076923076923,0.8,0.0384615384615384,,0.233009708737864,,0.4501529411764706,0.4895749999999999,0.4420039999999999,0.074074074074074,0.0747663551401869,0.2105263157894736,0.3263157894736842,11.756862745098042,35.6,0.2425531914893617,,,,1.0,1.0,,,3.0,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,33563.0,559,-83.0,1044,1045,313,342,124,2089,39.0,75.0,5.0,17.0,13.0,24.0,29.0,68.0,39.0,94.0,3.0,2.0,9.0,,,2.0,5.0,107.0,237.0,2.0,12.0,61.0,281.0,1053,10.0,28.0,,,11.0,31.0,31.0,71.0,2.0,5.0,16.0,84.0,146.0,68.0,6.0,6.0,9.0,2.0,14.0,,30.0,5.0,35.0,5.0,16.0,2.0,12.0,75.0,3.0,26.0,,10.0,58.0,15.0,83.0,29.0,112.0,5.0,19.0,16.0,3.0,14.0,3.0,8.0,19.0,3.0,6.0,2.0,33.0,11.0,23.0,56.0,8.0,87.0,11.0,,46.0,3.0,8.0,2.0,8.0,3.0,84.0,313,8.0,0.6822429906542056,0.7019230769230769,1.0,0.1666666666666666,,0.4,0.1666666666666666,0.4514767932489451,0.3571428571428571,0.4366197183098591,0.4417670682730923,0.3571428571428571,0.4473684210526316,0.4895470383275261,0.4305555555555556,0.4827586206896552,0.0481927710843373,,0.0590717299578059,0.12,0.0588235294117647,0.0106382978723404,,26.75585284280936,0.4242424242424242,0.3333333333333333,,0.1446384039900249,0.0580357142857142,0.1041666666666666,0.0476190476190476,0.1368209255533199,0.0567514677103718,0.0387596899224806,0.0545454545454545,0.037037037037037,0.1339285714285714,0.0909090909090909,0.1789473684210526,0.1111111111111111,0.0833333333333333,0.0416666666666666,0.375,0.3012048192771084,0.52,0.5909090909090909,0.6410256410256411,0.2730923694779116,0.4264705882352941,0.453125,0.4482758620689655,0.3775100401606425,0.4148936170212766,0.4193548387096774,0.8974358974358975,0.0120481927710843,0.036144578313253,0.2222222222222222,0.2222222222222222,1.0,0.6071428571428571,0.2941176470588235,,,,0.3157894736842105,0.5416666666666666,0.0657894736842105,0.4,0.3493975903614458,0.2222222222222222,0.4464782258064517,0.4994679999999999,0.4333913333333333,0.1619718309859155,0.1691176470588235,0.1103202846975089,0.298932384341637,9.53080168776371,26.041666666666668,0.2998084291187739,,,,,2.0,,3.0,5.0,,0.0909090909090909,,,,0.4,,,1.0,1.0,,,0.1111111111111111,,,,True,,,,,,,,,,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,24294.0,405,-27.0,766,764,208,177,101,1530,37.0,61.0,17.0,29.0,7.0,8.0,2.0,8.0,4.0,12.0,,,,,,,,43.0,81.0,,,34.0,120.0,779,17.0,30.0,,,7.0,41.0,8.0,14.0,,,15.0,31.0,58.0,28.0,,26.0,,,5.0,,15.0,,15.0,,8.0,3.0,4.0,30.0,4.0,34.0,,7.0,52.0,6.0,65.0,38.0,103.0,4.0,7.0,6.0,1.0,16.0,3.0,12.0,14.0,3.0,4.0,,30.0,8.0,31.0,51.0,6.0,68.0,10.0,,31.0,8.0,25.0,6.0,26.0,19.0,31.0,208,4.0,0.6744186046511628,0.9666666666666668,,,,,,0.5308641975308642,0.5666666666666667,0.5714285714285714,0.5308641975308642,0.5666666666666667,0.5714285714285714,0.5454545454545454,0.5540540540540541,0.5961538461538461,,,0.0617283950617283,0.0655737704918032,0.125,,,15.891032917139611,0.5333333333333333,0.2608695652173913,,0.1843971631205673,0.1107491856677524,0.0864197530864197,0.125,0.162534435261708,0.1120943952802359,0.2,0.047945205479452,0.1290322580645161,0.1728395061728395,0.2236842105263158,0.168,0.05,0.1904761904761904,0.1212121212121212,0.7307692307692307,0.7530864197530864,0.6065573770491803,0.6491228070175439,0.6216216216216216,0.0987654320987654,0.25,0.2857142857142857,1.0,0.1481481481481481,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.9666666666666668,0.5862068965517241,,,,0.5714285714285714,0.875,,,0.7530864197530864,,0.5435839506172839,0.5859931034482757,0.5199285714285714,0.3039215686274509,0.3039215686274509,0.3416666666666667,0.2583333333333333,3.512345679012345,,0.2715404699738903,,,,,4.0,,4.0,14.0,1.0,0.131578947368421,,,,0.1764705882352941,,,5.0,2.0,,2.0,,1.0,1.0,,True,,,,,,,,,,,,,,
2239,1610612741,Trenton Hassell,Trenton Hassell,2239,CHI,30850.0,514,-70.0,951,946,332,310,103,1897,22.0,30.0,8.0,9.0,7.0,9.0,5.0,12.0,30.0,68.0,4.0,15.0,37.0,3.0,4.0,5.0,14.0,57.0,110.0,17.0,41.0,23.0,188.0,992,13.0,16.0,3.0,4.0,5.0,40.0,16.0,31.0,5.0,14.0,13.0,60.0,72.0,42.0,48.0,14.0,35.0,15.0,3.0,,33.0,,33.0,,13.0,7.0,13.0,66.0,1.0,11.0,,8.0,25.0,,33.0,12.0,45.0,1.0,13.0,11.0,2.0,13.0,2.0,11.0,9.0,3.0,2.0,,22.0,7.0,13.0,37.0,4.0,35.0,5.0,,14.0,6.0,10.0,3.0,10.0,6.0,60.0,332,6.0,0.631578947368421,0.72,0.9411764705882352,0.4146341463414634,0.75,0.3571428571428571,0.4358974358974359,0.5181818181818182,0.8125,0.5161290322580645,0.5463576158940397,0.875,0.5222222222222223,0.5662650602409639,0.9090909090909092,0.5660377358490566,0.271523178807947,,0.0272727272727272,0.0333333333333333,0.0833333333333333,0.0147058823529411,,17.586529466791394,0.5909090909090909,,,0.0700280112044818,0.0293333333333333,0.0930232558139534,0.0238095238095238,0.0744920993227991,0.0287769784172661,0.0674157303370786,0.0149253731343283,0.0277777777777777,0.0485436893203883,0.0549450549450549,0.0920245398773006,0.0869565217391304,0.1176470588235294,0.0144927536231884,0.6,0.1986754966887417,0.7333333333333333,0.7586206896551724,0.3636363636363636,0.0794701986754966,0.4166666666666667,0.4545454545454545,0.6,0.4503311258278146,0.4411764705882353,0.4477611940298507,0.8333333333333334,0.0264900662251655,0.2450331125827814,0.4054054054054054,0.4054054054054054,0.9333333333333332,0.45,0.8888888888888888,0.2,0.75,1.0,0.2,0.7777777777777778,0.3111111111111111,0.3571428571428571,0.4701986754966887,0.4285714285714285,0.4603127516778523,0.4849166666666666,0.4534767441860464,0.0875,0.1176470588235294,0.2127659574468085,0.3191489361702128,12.463636363636368,26.8,0.3491062039957939,2.0,,,,,,2.0,3.0,1.0,0.0235294117647058,0.5,0.5,1.0,0.125,,,4.0,,3.0,,,,,2.0,True,,,,,,,,,,,,,,
697,1610612741,Fred Hoiberg,Fred Hoiberg,697,CHI,27094.0,452,-86.0,827,815,194,187,97,1642,13.0,20.0,,1.0,2.0,3.0,1.0,6.0,22.0,51.0,5.0,8.0,31.0,3.0,9.0,4.0,7.0,36.0,77.0,9.0,36.0,20.0,119.0,878,1.0,4.0,3.0,9.0,,11.0,4.0,9.0,4.0,7.0,6.0,26.0,66.0,6.0,27.0,,31.0,8.0,6.0,,36.0,2.0,38.0,2.0,15.0,5.0,16.0,78.0,,1.0,,8.0,33.0,6.0,47.0,1.0,48.0,,17.0,9.0,8.0,8.0,1.0,6.0,1.0,,2.0,,9.0,3.0,13.0,20.0,,23.0,1.0,8.0,6.0,2.0,2.0,,2.0,2.0,26.0,194,,0.9166666666666666,0.9166666666666666,1.0,0.25,0.3333333333333333,0.5714285714285714,0.25,0.4675324675324675,0.25,0.4444444444444444,0.4380530973451327,0.4230769230769231,0.625,0.4625,0.4230769230769231,0.6578947368421053,0.3185840707964602,,0.0779220779220779,0.1,0.5,0.0196078431372549,,13.708820403825715,0.8888888888888888,0.2,,0.1067961165048543,0.003076923076923,0.0930232558139534,,0.1037974683544303,0.002680965147453,,,,0.108695652173913,0.0985915492957746,0.1095890410958904,0.1333333333333333,,,1.0,0.1769911504424778,0.65,0.7222222222222222,0.7692307692307693,0.0530973451327433,0.1666666666666666,0.3333333333333333,1.0,0.4513274336283185,0.4313725490196078,0.44,1.0,0.0442477876106194,0.2743362831858407,0.2580645161290322,0.2580645161290322,1.0,0.0769230769230769,,0.6923076923076923,0.3333333333333333,1.0,0.1875,0.6666666666666666,0.4375,0.5714285714285714,0.495575221238938,0.2580645161290322,0.4848734513274336,0.5048909090909091,0.508146875,0.0508474576271186,0.073170731707317,0.0924369747899159,0.2184873949579832,13.267532467532469,25.09166666666667,0.2345828295042321,1.0,,,,1.0,1.0,,1.0,,0.0140845070422535,0.2,0.2,1.0,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,
891,1610612741,Charles Oakley,Charles Oakley,891,CHI,24440.0,407,-87.0,736,740,141,156,92,1476,2.0,5.0,,1.0,,,,2.0,27.0,70.0,1.0,,1.0,,,,1.0,29.0,77.0,,2.0,1.0,59.0,734,3.0,6.0,,,,6.0,5.0,9.0,,2.0,,10.0,54.0,4.0,,,1.0,,,,35.0,2.0,37.0,2.0,15.0,2.0,18.0,76.0,6.0,12.0,2.0,13.0,57.0,9.0,79.0,20.0,99.0,,16.0,11.0,5.0,22.0,5.0,20.0,12.0,3.0,2.0,,34.0,5.0,22.0,46.0,3.0,2.0,,,1.0,,2.0,1.0,2.0,1.0,10.0,141,3.0,0.9310344827586208,0.9310344827586208,,,,,,0.3766233766233766,0.5,0.5555555555555556,0.3670886075949367,0.5,0.4545454545454545,0.36875,0.5,0.4545454545454545,0.0253164556962025,,,,,,,13.523131672597865,0.6470588235294118,0.3103448275862069,0.1428571428571428,0.2057761732851985,0.0359281437125748,0.1645569620253164,0.15,0.196629213483146,0.0481283422459893,0.0333333333333333,0.0380434782608695,0.1818181818181818,0.1298701298701298,0.3088235294117647,0.1969696969696969,0.15,0.2105263157894736,,0.5,0.0632911392405063,0.4,0.4,1.0,0.0253164556962025,,,,0.8860759493670886,0.3857142857142857,0.3857142857142857,0.925925925925926,0.0126582278481012,0.0126582278481012,,,,0.1666666666666666,,,,,,,0.0909090909090909,,0.0886075949367088,,0.4155132911392405,0.4212333333333333,0.4002863636363636,0.0125,0.0128205128205128,0.1016949152542373,0.1694915254237288,17.044155844155842,24.4,0.1915760869565217,,,1.0,,3.0,,2.0,,5.0,0.0333333333333333,,,,,0.0909090909090909,,1.0,,,,,,,,True,,,,,,,,,,,,,,
