EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Arc3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,SecondChanceTsPct,OffAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,SelfOReb,Clear Path Fouls,Offensive Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,3pt And 1 Free Throw Trips
1722,1610612763,Michael Dickerson,Michael Dickerson,1722,MEM,6555.0,109,4,229,228,79,52,32.0,457,2.0,8.0,3.0,,1.0,5.0,15.0,14.0,6.0,7.0,24.0,19.0,2.0,37.0,226,5.0,2.0,7.0,6.0,7.0,10.0,4.0,14.0,5.0,5.0,4.0,9.0,2.0,3.0,2.0,,22.0,1.0,2.0,2.0,7.0,,9.0,3.0,12.0,3.0,2.0,1.0,4.0,,3.0,3.0,1.0,7.0,2.0,5.0,10,2.0,1.0,1.0,,1.0,1.0,,,7.0,79,1.0,0.7142857142857143,0.7142857142857143,0.2916666666666667,0.2857142857142857,0.4069767441860465,0.2692307692307692,0.42045454545454547,0.2692307692307692,0.4418604651162791,0.20833333333333334,0.5,19.172932330827066,0.5714285714285714,,0.1111111111111111,0.025,0.08,0.02631578947368421,0.10227272727272728,0.025423728813559324,0.043478260869565216,,0.04,0.06666666666666667,0.2,0.07142857142857142,0.047619047619047616,0.25,,0.18604651162790697,0.25,0.5,1.0,0.023255813953488372,,,,0.3488372093023256,0.3333333333333333,0.35714285714285715,0.6,0.32558139534883723,0.42857142857142855,0.46153846153846156,0.627906976744186,0.5180779069767443,0.47203,0.513473076923077,0.022727272727272728,0.04,0.1891891891891892,12.120833333333332,24.526315789473685,0.34497816593886466,1.0,3.0,,5.0,,2.0,,1.0,1.0,,,,,,0.35714285714285715,0.04,0.23076923076923078,0.3333333333333333,0.13513513513513514,,2.0,5.0,,,,,5.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,21.0,,,,5.0,,,2.0,1.0,0.3684210526315789,0.5,0.16666666666666666,0.3684210526315789,0.2,0.35714285714285715,,0.06666666666666667,,,0.11627906976744186,0.4,0.4,1.0,0.35714285714285715,0.35714285714285715,1.0,,,,,,0.2857142857142857,0.5,1.0,,,0.16666666666666666,0.35714285714285715,,,,,,,,,,,,,,,True,
763,1610612763,Tony Massenburg,Tony Massenburg,763,MEM,38577.0,643,-161,1223,1230,234,260,154.0,2453,51.0,78.0,22.0,19.0,66.0,8.0,29.0,,,78.0,173.0,,37.0,193.0,1344,33.0,9.0,28.0,,26.0,100.0,56.0,,17.0,13.0,,13.0,,4.0,,9.0,26.0,11.0,36.0,21.0,99.0,12.0,132.0,47.0,179.0,18.0,9.0,9.0,20.0,2.0,5.0,15.0,,35.0,4.0,56.0,86,57.0,26.0,18.0,8.0,7.0,18.0,14.0,3.0,26.0,234,4.0,0.6410256410256411,0.746268656716418,0.4508670520231214,0.32142857142857145,0.4508670520231214,0.32142857142857145,0.48737373737373735,0.38235294117647056,,0.09826589595375723,0.1282051282051282,16.571834992887624,0.5714285714285714,0.3870967741935484,0.21063829787234042,0.07531380753138076,0.2,0.09565217391304348,0.20869565217391303,0.07925801011804384,0.06666666666666667,0.08695652173913043,0.0898876404494382,0.23076923076923078,0.20161290322580644,0.2037037037037037,0.21686746987951808,0.13636363636363635,0.7777777777777778,0.4508670520231214,0.6538461538461539,0.75,0.7058823529411765,0.3815028901734104,0.2878787878787879,0.31666666666666665,0.3157894736842105,0.1676300578034682,0.27586206896551724,0.2857142857142857,1.0,,0.6666666666666666,,0.4508670520231214,0.4711173410404625,0.5151925925925925,0.43087857142857144,0.13541666666666666,0.13541666666666666,0.13471502590673576,6.319075144508671,,0.19133278822567457,7.0,11.0,9.0,43.0,8.0,,4.0,15.0,2.0,3.0,7.0,,6.0,3.0,0.5375,0.0660377358490566,0.39285714285714285,0.6363636363636364,0.22279792746113988,15.0,,,,,,,,,,,,17.0,,,,,,22.0,,,3.0,,6.0,,,,,,0.5151515151515151,0.5151515151515151,0.09090909090909091,0.034482758620689655,0.11538461538461539,0.038461538461538464,,,,,,,,0.6818181818181818,0.13333333333333333,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,True,
2238,1610612763,Antonis Fotsis,Antonis Fotsis,2238,MEM,3003.0,50,-19,100,101,27,37,16.0,201,3.0,5.0,4.0,,2.0,1.0,5.0,3.0,1.0,4.0,12.0,4.0,2.0,13.0,116,5.0,3.0,5.0,1.0,11.0,4.0,4.0,3.0,1.0,1.0,,1.0,,1.0,,,2.0,,4.0,,2.0,1.0,3.0,4.0,7.0,3.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,4,2.0,1.0,3.0,3.0,,3.0,1.0,,11.0,27,1.0,0.5,1.0,0.3333333333333333,0.6,0.34375,0.75,0.38235294117647056,0.7857142857142857,0.25,0.08333333333333333,0.2,15.384615384615385,1.0,0.25,0.05,0.125,,,0.0425531914893617,0.0851063829787234,0.125,0.13333333333333333,,0.08333333333333333,0.1111111111111111,,,,0.3333333333333333,0.3125,0.6,0.75,0.3333333333333333,0.125,,,,0.3125,0.2,0.2,1.0,0.1875,0.8,0.16666666666666666,0.5625,0.502784375,0.578575,0.5320583333333334,0.058823529411764705,0.07692307692307693,0.8461538461538461,9.133333333333333,25.2,0.27,3.0,3.0,,6.0,2.0,,,,,,,,,,0.6,0.1111111111111111,0.5,1.0,0.46153846153846156,3.0,,1.0,,,,,1.0,,,1.0,1.0,3.0,,,1.0,3.0,,4.0,,1.0,,,,1.0,0.25,,1.0,0.25,0.6,0.6,,,,,0.0625,,,,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,True,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,48221.0,804,-117,1556,1547,334,312,207.0,3103,75.0,144.0,49.0,40.0,107.0,20.0,54.0,1.0,,135.0,305.0,1.0,42.0,312.0,1632,64.0,34.0,70.0,,87.0,172.0,98.0,1.0,33.0,18.0,9.0,27.0,1.0,5.0,6.0,7.0,63.0,14.0,70.0,38.0,142.0,21.0,201.0,89.0,290.0,18.0,14.0,4.0,23.0,5.0,18.0,29.0,6.0,52.0,7.0,38.0,86,67.0,31.0,20.0,13.0,5.0,21.0,9.0,7.0,87.0,334,6.0,0.6370370370370371,0.7818181818181819,0.4426229508196721,0.4857142857142857,0.4411764705882353,0.4857142857142857,0.46706586826347307,0.5240963855421686,0.0032679738562091504,0.10819672131147541,0.1527777777777778,21.504178272980504,0.4423076923076923,0.5,0.23278688524590163,0.11345218800648298,0.296875,0.0782122905027933,0.24390243902439024,0.10552763819095477,0.10526315789473684,0.08878504672897196,0.08571428571428572,0.22099447513812154,0.24083769633507854,0.23529411764705882,0.33,0.17857142857142858,0.42857142857142855,0.47058823529411764,0.5208333333333334,0.6147540983606558,0.52,0.34967320261437906,0.37383177570093457,0.41237113402061853,0.675,0.17647058823529413,0.37037037037037035,0.37735849056603776,1.0,0.0032679738562091504,0.765625,,0.4738562091503268,0.483403606557377,0.5322103448275862,0.4746542857142857,0.0950920245398773,0.09538461538461539,0.27884615384615385,6.263278688524591,37.9,0.21465295629820053,20.0,35.0,8.0,72.0,19.0,8.0,4.0,5.0,9.0,6.0,11.0,,8.0,2.0,0.5,0.14948453608247422,0.5,0.5714285714285714,0.23076923076923078,28.0,,,,,,,,,,,,32.0,,,,,,50.0,,,11.0,,8.0,,,,,,0.5,0.5,0.09345794392523364,0.018518518518518517,0.05128205128205128,0.08029197080291971,,,,,,,,0.5714285714285714,0.03571428571428571,,,,,,,,,,,,,,5.0,1.0,1.0,,1.0,4.0,0.08771929824561403,,1.0,,,True,
1829,1610612763,Ike Fontaine,Ike Fontaine,1829,MEM,1058.0,18,-24,33,36,3,9,3.0,69,,,,,,,2.0,,,,2.0,,,,53,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,2.0,2,,,,,,,,,,3,,,,,,,,,,,0.5,,8.108108108108109,1.0,,0.07692307692307693,,,,0.0625,,,,,0.14285714285714285,,,,,,,,,,,,,,1.0,,,,,,,,0.39805,,,,,,15.2,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2109,1610612763,Eddie Gill,Eddie Gill,2109,MEM,33.0,1,-2,3,4,3,3,,7,,,,,,,,1.0,1.0,,,1.0,2.0,5.0,7,,,,1.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.0,1.0,,,,,,,5.0,3,,,,,,1.5,1.5,1.25,1.25,1.0,,,66.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.13095,,0.13095,0.5,1.0,1.0,,34.6,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,3.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,True,
1134,1610612763,Ike Austin,Ike Austin,1134,MEM,6919.0,115,-22,224,224,47,38,16.0,448,2.0,7.0,3.0,1.0,2.0,10.0,23.0,,,13.0,32.0,1.0,2.0,28.0,224,5.0,3.0,10.0,,8.0,24.0,2.0,,1.0,4.0,,4.0,,1.0,,3.0,8.0,2.0,4.0,6.0,19.0,4.0,29.0,6.0,35.0,2.0,2.0,,4.0,2.0,3.0,3.0,,7.0,3.0,8.0,13,2.0,,,,,,,1.0,8.0,47,,0.9230769230769231,1.0,0.40625,0.3,0.3939393939393939,0.3,0.4117647058823529,0.36363636363636365,0.030303030303030304,0.03125,,16.59919028340081,0.5714285714285714,0.4444444444444444,0.21839080459770116,0.047058823529411764,0.23076923076923078,0.14285714285714285,0.22123893805309736,0.06060606060606061,,0.024390243902439025,0.08333333333333333,0.16666666666666666,0.2962962962962963,0.19444444444444445,0.25,0.16666666666666666,,0.21212121212121213,0.2857142857142857,0.2857142857142857,0.5,0.06060606060606061,0.5,1.0,1.0,0.696969696969697,0.43478260869565216,0.43478260869565216,1.0,,0.6,,0.24242424242424243,0.40277727272727276,0.45919999999999994,0.41906,,,0.2857142857142857,13.25625,23.1,0.20982142857142858,1.0,5.0,,2.0,2.0,,,1.0,1.0,1.0,,,1.0,,0.2,0.14285714285714285,0.5,0.2,0.07142857142857142,1.0,,1.0,,,,,,,,,,1.0,,,,,,2.0,,,4.0,,1.0,,,,,,0.2,0.2,0.5,,0.5,0.21052631578947367,0.030303030303030304,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1510,1610612763,Brevin Knight,Brevin Knight,1510,MEM,55296.0,922,-108,1746,1745,424,377,212.0,3491,23.0,52.0,1.0,14.0,36.0,74.0,174.0,6.0,5.0,111.0,262.0,7.0,73.0,301.0,1804,18.0,23.0,51.0,5.0,79.0,78.0,144.0,2.0,19.0,212.0,29.0,241.0,2.0,97.0,39.0,76.0,511.0,1.0,9.0,14.0,65.0,3.0,82.0,10.0,92.0,65.0,29.0,36.0,60.0,15.0,53.0,34.0,2.0,94.0,23.0,40.0,105,99.0,25.0,4.0,,4.0,6.0,2.0,,79.0,424,12.0,0.35135135135135137,0.35454545454545455,0.42366412213740456,0.45098039215686275,0.42379182156133827,0.4107142857142857,0.47572815533980584,0.5064935064935064,0.026022304832713755,0.07251908396946564,0.21153846153846154,20.12987012987013,0.6382978723404256,0.06818181818181818,0.09601181683899557,0.012893982808022923,0.08484848484848485,0.01,0.09382422802850356,0.012531328320802004,0.02304147465437788,0.006872852233676976,0.013513513513513514,0.06735751295336788,0.09547738693467336,0.11578947368421053,0.0975609756097561,0.047619047619047616,0.3333333333333333,0.19330855018587362,0.4423076923076923,0.5609756097560976,0.13043478260869565,0.13382899628252787,0.3888888888888889,0.45161290322580644,0.21428571428571427,0.6468401486988847,0.42528735632183906,0.4327485380116959,0.44594594594594594,0.022304832713754646,0.05555555555555555,0.08928571428571429,0.21933085501858737,0.435144716981132,0.40162000000000003,0.4363817307692308,0.08620689655172414,0.08833922261484099,0.26245847176079734,13.159541984732822,38.357142857142854,0.24284077892325315,11.0,14.0,1.0,21.0,33.0,27.0,4.0,7.0,2.0,2.0,4.0,14.0,19.0,,0.525,0.010526315789473684,0.25,0.7857142857142857,0.06976744186046512,1.0,1.0,1.0,,,,,1.0,,,,2.0,10.0,,,,6.0,,2.0,4.0,1.0,1.0,1.0,10.0,1.0,0.2857142857142857,,,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.1388888888888889,0.017241379310344827,,0.007692307692307693,0.0037174721189591076,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,,,,,,,0.5,,,,,2.0,2.0,,,,,,,,,False,
1722,1610612763,Michael Dickerson,Michael Dickerson,1722,MEM,978.0,16,-12,33,29,7,2,6.0,62,,,,,,,3.0,2.0,,,3.0,2.0,3.0,6.0,42,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,2,4.0,2.0,,,,,,,,7,1.0,,,,,0.3,,0.42857142857142855,,0.4,,,21.05263157894737,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,0.4,,,0.4,0.4546900000000001,,,0.2857142857142857,0.4,,18.46666666666667,25.15,0.21212121212121213,,,1.0,1.0,,,,1.0,,,,,,,0.5,,,,0.16666666666666666,,,,,,,,1.0,,,,1.0,,,,,3.0,,,,1.0,,,,1.0,0.5,,,0.5,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,False,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,75001.0,1250,-143,2322,2323,772,543,309.0,4645,66.0,116.0,39.0,25.0,74.0,48.0,121.0,69.0,28.0,139.0,311.0,96.0,103.0,486.0,2396,57.0,42.0,107.0,37.0,171.0,162.0,116.0,66.0,28.0,69.0,11.0,80.0,3.0,31.0,10.0,28.0,171.0,14.0,63.0,18.0,78.0,5.0,101.0,79.0,180.0,51.0,32.0,19.0,50.0,1.0,30.0,23.0,1.0,73.0,23.0,36.0,70,148.0,58.0,33.0,21.0,9.0,33.0,18.0,,171.0,772,4.0,0.5827338129496403,0.6864406779661016,0.44694533762057875,0.3925233644859813,0.4705159705159705,0.4375,0.5116279069767442,0.48857142857142855,0.23587223587223588,0.09003215434083602,0.1896551724137931,20.229714709151537,0.684931506849315,0.0684931506849315,0.08914285714285715,0.06759656652360516,0.08653846153846154,0.08588957055214724,0.0886426592797784,0.07031963470319634,0.10256410256410256,0.04132231404958678,0.08333333333333333,0.08148148148148149,0.10465116279069768,0.08357348703170028,0.09411764705882353,0.05263157894736842,0.5454545454545454,0.28501228501228504,0.5689655172413793,0.7021276595744681,0.4393939393939394,0.18181818181818182,0.33783783783783783,0.352112676056338,0.64,0.2972972972972973,0.39669421487603307,0.4067796610169492,0.75,0.16953316953316952,0.5492957746478874,0.19444444444444445,0.5208845208845209,0.47501823821339934,0.5143785714285715,0.4672810714285714,0.1299559471365639,0.16246498599439776,0.35185185185185186,9.087781350482315,25.43541666666667,0.3324720068906115,26.0,42.0,9.0,88.0,45.0,8.0,9.0,20.0,5.0,3.0,12.0,3.0,19.0,3.0,0.5723684210526315,0.0622568093385214,0.2916666666666667,0.6190476190476191,0.18106995884773663,23.0,8.0,27.0,1.0,5.0,3.0,9.0,27.0,4.0,9.0,11.0,35.0,32.0,5.0,14.0,14.0,93.0,12.0,42.0,3.0,27.0,7.0,,10.0,0.8857142857142857,0.3645833333333333,0.35714285714285715,0.3783783783783784,0.3763440860215054,0.5614035087719298,0.5563380281690141,0.04054054054054054,0.024793388429752067,0.09302325581395349,0.03535353535353535,0.06633906633906633,0.2962962962962963,0.2962962962962963,0.875,0.391304347826087,0.391304347826087,0.8888888888888888,0.5897435897435898,0.08695652173913043,0.07042253521126761,0.2,1.0,0.1267605633802817,0.4444444444444444,0.75,0.0625,0.3333333333333333,0.39285714285714285,0.4090909090909091,,,,2.0,,,,,,0.023255813953488372,1.0,,,0.010309278350515464,False,
763,1610612763,Tony Massenburg,Tony Massenburg,763,MEM,36121.0,602,-155,1106,1103,305,211,151.0,2209,41.0,75.0,24.0,29.0,71.0,10.0,29.0,1.0,1.0,80.0,175.0,1.0,47.0,210.0,1224,41.0,14.0,40.0,1.0,47.0,90.0,70.0,1.0,18.0,11.0,2.0,13.0,,3.0,3.0,5.0,28.0,8.0,45.0,15.0,70.0,7.0,92.0,53.0,145.0,12.0,8.0,4.0,18.0,,5.0,12.0,1.0,30.0,5.0,50.0,88,60.0,27.0,13.0,9.0,4.0,13.0,8.0,4.0,47.0,305,2.0,0.5625,0.7627118644067796,0.45714285714285713,0.35,0.4630681818181818,0.3780487804878049,0.5172413793103449,0.46078431372549017,0.005681818181818182,0.10285714285714286,0.14666666666666667,18.203125,0.6,0.23333333333333334,0.16706443914081145,0.09782608695652174,0.14563106796116504,0.13333333333333333,0.16283524904214558,0.10192307692307692,0.09615384615384616,0.0797872340425532,0.14,0.16793893129770993,0.13761467889908258,0.18435754189944134,0.15384615384615385,0.12,0.6153846153846154,0.42613636363636365,0.5466666666666666,0.640625,0.4878048780487805,0.4034090909090909,0.4084507042253521,0.453125,0.5862068965517241,0.16477272727272727,0.3448275862068966,0.3448275862068966,0.8,0.005681818181818182,0.5853658536585366,0.024390243902439025,0.4318181818181818,0.459665625,0.5077764705882354,0.4500719512195122,0.13705583756345177,0.1377551020408163,0.22380952380952382,6.158857142857144,26.7,0.2757685352622061,9.0,20.0,17.0,65.0,16.0,2.0,5.0,13.0,3.0,3.0,6.0,,6.0,,0.6372549019607843,0.12931034482758622,0.4878048780487805,0.45,0.30952380952380953,17.0,,,,,,,1.0,,,1.0,1.0,24.0,,,1.0,3.0,,42.0,,1.0,3.0,1.0,3.0,1.0,1.0,,1.0,1.0,0.5853658536585366,0.5853658536585366,0.09859154929577464,,0.1,0.03896103896103896,,,,,1.0,1.0,1.0,0.7083333333333334,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,False,
98,1610612763,Nick Anderson,Nick Anderson,98,MEM,7994.0,133,-32,250,248,53,55,30.0,498,3.0,4.0,,,4.0,3.0,11.0,21.0,5.0,6.0,19.0,26.0,4.0,34.0,253,,3.0,5.0,5.0,11.0,12.0,,20.0,1.0,9.0,1.0,10.0,1.0,4.0,1.0,4.0,21.0,,,4.0,15.0,,19.0,,19.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,,7.0,3.0,3.0,9,4.0,2.0,4.0,3.0,,4.0,3.0,,11.0,53,,1.0,1.0,0.3157894736842105,0.6,0.3333333333333333,0.45,0.3617021276595745,0.5,0.5777777777777777,0.05263157894736842,,18.81533101045296,0.42857142857142855,,0.16853932584269662,,0.18181818181818182,,0.17117117117117117,,,,,0.15384615384615385,0.09523809523809523,0.21428571428571427,0.14285714285714285,0.25,0.75,0.08888888888888889,0.75,0.75,1.0,0.08888888888888889,,,,0.24444444444444444,0.2727272727272727,0.3,1.0,0.4666666666666667,,0.5,0.6666666666666666,0.4894102272727272,0.4461,0.5176111111111111,0.0425531914893617,0.09523809523809523,0.3235294117647059,12.952631578947368,26.003846153846155,0.212,2.0,2.0,,,2.0,,1.0,,1.0,,,,,1.0,,,0.2,1.0,,,1.0,5.0,,,,,5.0,,1.0,1.0,6.0,,,1.0,1.0,15.0,3.0,,1.0,5.0,,,1.0,0.8333333333333334,0.23076923076923078,,0.2,0.24,,,,0.09090909090909091,,,0.1111111111111111,0.2,0.2,1.0,0.23809523809523808,0.23809523809523808,0.8,,,,,,1.0,,,,,0.2,0.25,,,,,,,,,,,,,,,False,
1934,1610612763,Rodney Buford,Rodney Buford,1934,MEM,56612.0,944,-158,1764,1775,578,467,229.0,3539,36.0,62.0,16.0,29.0,73.0,55.0,135.0,34.0,12.0,120.0,270.0,39.0,39.0,312.0,1925,28.0,28.0,67.0,14.0,89.0,180.0,60.0,33.0,16.0,30.0,5.0,35.0,2.0,12.0,5.0,13.0,75.0,3.0,21.0,31.0,88.0,1.0,120.0,24.0,144.0,22.0,15.0,7.0,18.0,6.0,16.0,12.0,1.0,30.0,8.0,32.0,63,52.0,21.0,6.0,2.0,3.0,6.0,2.0,2.0,89.0,578,8.0,0.75,0.7758620689655172,0.4444444444444444,0.417910447761194,0.441747572815534,0.41975308641975306,0.46827794561933533,0.478494623655914,0.1262135922330097,0.05925925925925926,0.14516129032258066,17.678746327130263,0.6,0.017857142857142856,0.12661870503597122,0.030215827338129497,0.17613636363636365,0.02727272727272727,0.13662456946039037,0.02981366459627329,0.029166666666666667,0.025830258302583026,0.02247191011235955,0.07264957264957266,0.13440860215053763,0.16727272727272727,0.15671641791044777,0.23809523809523808,0.3333333333333333,0.20064724919093851,0.5806451612903226,0.6792452830188679,0.6944444444444444,0.23624595469255663,0.3972602739726027,0.43283582089552236,0.5517241379310345,0.4368932038834951,0.4074074074074074,0.41044776119402987,0.8909090909090909,0.11003236245954692,0.5333333333333333,0.14814814814814814,0.3268608414239482,0.44790438311688313,0.5145961538461539,0.462606875,0.06461538461538462,0.07342657342657342,0.28525641025641024,11.618148148148148,25.49487179487179,0.3276643990929705,13.0,23.0,4.0,35.0,21.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,6.0,1.0,0.5483870967741935,0.03804347826086957,0.2839506172839506,0.5652173913043478,0.11217948717948718,8.0,2.0,5.0,,1.0,2.0,2.0,9.0,1.0,1.0,2.0,11.0,14.0,1.0,2.0,4.0,33.0,,8.0,1.0,9.0,3.0,,2.0,1.0,0.28205128205128205,0.5,0.2857142857142857,0.2894736842105263,0.5,0.5166666666666667,0.0821917808219178,0.007407407407407408,0.047619047619047616,0.01910828025477707,0.016181229773462782,0.4,0.4,1.0,0.2647058823529412,0.2647058823529412,1.0,0.5,0.375,0.03333333333333333,,,0.03333333333333333,1.0,1.0,0.024691358024691357,1.0,0.16666666666666666,0.2727272727272727,,,,,,,,4.0,,,,,,,False,
