EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PtsAssisted2s,PtsUnassisted3s,HeaveAttempts,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctBlocked,OffFTReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Blocked3s,BlockedCorner3,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,BlockedArc3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,OffensiveGoaltends,3pt And 1 Free Throw Trips
2343,1610612756,Joe Crispin,Joe Crispin,2343,PHX,3429.0,57.0,13,114,110,20.0,28.0,15.0,224,1.0,2.0,,,3.0,2.0,6.0,,,,,,7.0,14.0,,2.0,2.0,4.0,3.0,11.0,7.0,14.0,2.0,29.0,105,,,,2.0,,,,2.0,2.0,4.0,2.0,8.0,2.0,3.0,,14.0,7.0,1.0,11.0,1.0,12.0,1.0,,3.0,3.0,5.0,25.0,,1.0,1.0,2.0,,3.0,1.0,4.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,,1.0,2.0,3.0,,,2.0,1.0,,,,,,,8.0,20.0,,0.1428571428571428,0.5,,0.5,0.5,0.2727272727272727,,,0.54,,0.5,0.5576923076923077,,0.5714285714285714,0.56,0.0909090909090909,,,21.37404580152672,0.5,,0.0444444444444444,0.024390243902439,0.1666666666666666,,0.0588235294117647,0.0166666666666666,,0.0833333333333333,,,,,,0.125,,0.25,,0.08,0.5,1.0,0.12,0.24,0.3333333333333333,0.3333333333333333,,,,,0.56,0.5,0.5384615384615384,0.1428571428571428,,,,1.0,,,,,0.6666666666666666,0.5,0.64,0.5,0.5035,0.4771499999999999,0.4509166666666666,,0.2758620689655172,13.554545454545456,25.378571428571437,0.175438596491228,,,,4.0,18.0,,,1.0,1.0,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,0.0769230769230769,1.0,,,,0.5,,,,,,,,,,,,,1.0,,0.0714285714285714,0.0714285714285714,,,,,True,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,14069.0,234.0,-51,449,457,82.0,120.0,63.0,906,3.0,8.0,1.0,2.0,7.0,12.0,36.0,,1.0,,,,1.0,2.0,,,,1.0,19.0,51.0,1.0,3.0,8.0,49.0,498,4.0,7.0,,,,8.0,3.0,10.0,,1.0,3.0,9.0,8.0,3.0,2.0,1.0,1.0,4.0,13.0,2.0,15.0,2.0,,8.0,2.0,3.0,32.0,4.0,8.0,2.0,23.0,4.0,29.0,13.0,42.0,7.0,6.0,1.0,7.0,5.0,4.0,2.0,,11.0,1.0,2.0,20.0,33.0,2.0,3.0,11.0,1.0,4.0,3.0,1.0,4.0,3.0,,9.0,82.0,2.0,1.0,0.3333333333333333,,,0.5,0.3725490196078431,0.5714285714285714,0.3,0.3796296296296296,0.5714285714285714,0.2727272727272727,0.4152542372881356,0.5714285714285714,0.3461538461538461,0.0555555555555555,0.0784313725490196,0.1428571428571428,0.0555555555555555,13.307984790874526,0.6363636363636364,0.2857142857142857,0.1474358974358974,0.0437158469945355,0.0408163265306122,0.0816326530612244,0.1219512195121951,0.0517241379310344,0.0535714285714285,0.0476190476190476,0.0352941176470588,0.09375,0.0588235294117647,0.2045454545454545,0.1739130434782608,0.0909090909090909,0.027027027027027,0.0833333333333333,0.75,0.1481481481481481,0.375,0.4285714285714285,0.1296296296296296,0.6666666666666666,0.3333333333333333,0.3529411764705882,0.0185185185185185,,,,0.037037037037037,0.5,0.5,1.0,0.2857142857142857,0.5,,,,,,,0.0909090909090909,,0.2037037037037037,1.0,0.4256386792452831,0.4462285714285713,0.45002,0.1632653061224489,0.1836734693877551,13.305882352941175,34.56666666666667,0.1826280623608017,1.0,3.0,4.0,30.0,,1.0,1.0,1.0,1.0,,1.0,,5.0,,,0.7894736842105263,0.8333333333333334,0.125,0.1428571428571428,0.0357142857142857,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5,0.9166666666666666,,0.2727272727272727,0.3333333333333333,0.0862068965517241,0.0909090909090909,,,,,,,,,,,,,,,,True,,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,27263.0,454.0,79,856,858,230.0,221.0,123.0,1714,41.0,61.0,10.0,19.0,7.0,,,,,,,,,,,,,,41.0,68.0,,,7.0,89.0,834,10.0,20.0,,,3.0,23.0,8.0,15.0,,,3.0,19.0,20.0,,16.0,,,4.0,16.0,7.0,23.0,7.0,,9.0,1.0,6.0,53.0,11.0,23.0,12.0,30.0,8.0,50.0,35.0,85.0,17.0,11.0,6.0,11.0,6.0,11.0,5.0,1.0,22.0,4.0,8.0,25.0,47.0,6.0,4.0,15.0,3.0,26.0,23.0,1.0,26.0,11.0,6.0,19.0,230.0,7.0,,,,,,0.6029411764705882,0.5,0.5333333333333333,0.6029411764705882,0.5,0.5333333333333333,0.6095890410958904,0.5,0.5,,0.0588235294117647,,,9.519038076152304,0.5,0.3076923076923077,0.0955414012738853,0.0749185667752443,0.1,0.0990990990990991,0.0967741935483871,0.0813397129186602,0.1181818181818181,0.0617283950617283,0.043103448275862,0.1153846153846153,0.0606060606060606,0.0526315789473684,0.0779220779220779,0.1338028169014084,0.1011235955056179,0.0967741935483871,0.4230769230769231,0.8970588235294118,0.6721311475409836,0.7192982456140351,0.1029411764705882,,,,,,,,,,,,0.95,0.5263157894736842,,,,,,,,,0.8970588235294118,,0.5572235294117648,0.55348,0.4969266666666667,0.2584269662921348,0.2134831460674157,0.8970588235294118,,0.2686915887850467,8.0,12.0,,62.0,,,1.0,3.0,1.0,2.0,5.0,,7.0,2.0,4.0,0.7560975609756098,0.9393939393939394,0.0655737704918032,0.0526315789473684,0.1363636363636363,0.7560975609756098,,,,,0.2,0.8,0.6666666666666666,0.1,0.1,,,,3.0,,,,,,,,,,,,True,,
961,1610612756,John Wallace,John Wallace,961,PHX,7554.0,126.0,7,247,254,81.0,74.0,30.0,501,9.0,16.0,1.0,3.0,16.0,10.0,21.0,,,,,,,,,,,,21.0,53.0,,,11.0,53.0,284,3.0,8.0,,,6.0,12.0,8.0,14.0,,,3.0,19.0,4.0,,,,,7.0,4.0,3.0,7.0,1.0,2.0,3.0,,1.0,17.0,1.0,5.0,3.0,11.0,1.0,15.0,6.0,21.0,4.0,2.0,2.0,3.0,1.0,,2.0,,3.0,,1.0,13.0,20.0,,,13.0,1.0,1.0,,1.0,1.0,1.0,1.0,19.0,81.0,3.0,,,,,,0.3962264150943396,0.375,0.5714285714285714,0.3962264150943396,0.375,0.5714285714285714,0.4491525423728814,0.5454545454545454,0.59375,,0.1320754716981132,0.1875,,21.908127208480565,1.0,0.1,0.1392405063291139,0.0543478260869565,0.1428571428571428,0.0434782608695652,0.14,0.0521739130434782,0.04,0.125,,0.05,,0.1111111111111111,0.0769230769230769,0.1794871794871795,0.1578947368421052,,1.0,0.3018867924528302,0.5625,0.75,0.3018867924528302,0.3962264150943396,0.4761904761904761,0.4761904761904761,,,,,,,,,0.375,0.3333333333333333,,,,,,,,,0.3018867924528302,,0.4600528301886792,0.4256666666666666,0.4551357142857142,0.2264150943396226,0.3584905660377358,9.060377358490566,,0.3279352226720647,4.0,6.0,2.0,38.0,,,,1.0,,,1.0,,6.0,,1.0,0.9047619047619048,0.9047619047619048,0.25,,0.0416666666666666,1.0,0.125,0.1538461538461538,1.0,0.8,1.0,0.4285714285714285,0.6666666666666666,0.1034482758620689,0.1034482758620689,,,,,,,,,1.0,,,,,,,True,,
146,1610612756,Jud Buechler,Jud Buechler,146,PHX,1526.0,25.0,-3,53,54,10.0,3.0,3.0,107,,,,,,,,,2.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,3.0,,3.0,56,,,,,,,,,1.0,1.0,,3.0,,3.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,3.0,10.0,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,,,0.5,,1.5,0.5,,1.5,1.0,,,,5.357142857142857,,1.0,0.0666666666666666,,,,0.0454545454545454,,,,,,,,,0.1666666666666666,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,0.5790500000000001,,0.56625,,1.0,,23.9,0.1886792452830188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2294,1610612756,Charlie Bell,Charlie Bell,2294,PHX,731.0,12.0,-10,21,23,7.0,13.0,5.0,44,,,,,1.0,,1.0,,1.0,,,1.0,,2.0,,,,,1.0,2.0,,3.0,,2.0,31,1.0,2.0,,,,2.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,7.0,,,,,,,0.5,0.5,,0.2,0.5,,0.2,0.5,,0.6,,,,22.22222222222222,1.0,,,0.0909090909090909,,,,0.0714285714285714,,,0.125,,,,,,,,,,,,0.2,0.2,,,0.2,,,,0.4,,,,,,,,,,1.0,,,,0.6,,0.4834799999999999,0.38535,0.5967,1.0,,14.05,24.53333333333333,0.3333333333333333,,,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
219,1610612756,Vinny Del Negro,Vinny Del Negro,219,PHX,8.0,,-2,1,1,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
105,1610612756,Dan Majerle,Dan Majerle,105,PHX,50260.0,838.0,16,1594,1588,416.0,638.0,228.0,3182,6.0,14.0,4.0,5.0,11.0,5.0,17.0,16.0,44.0,7.0,3.0,8.0,47.0,140.0,9.0,19.0,15.0,38.0,16.0,42.0,63.0,184.0,16.0,237.0,1640,4.0,6.0,11.0,26.0,3.0,44.0,3.0,6.0,18.0,46.0,4.0,64.0,20.0,177.0,4.0,140.0,47.0,4.0,58.0,5.0,63.0,5.0,,26.0,19.0,13.0,131.0,8.0,12.0,22.0,66.0,11.0,99.0,20.0,119.0,30.0,15.0,15.0,21.0,17.0,5.0,4.0,,26.0,1.0,8.0,30.0,74.0,5.0,2.0,27.0,5.0,11.0,8.0,3.0,11.0,6.0,1.0,64.0,416.0,12.0,0.9365079365079364,0.3423913043478261,0.4230769230769231,0.391304347826087,0.3423913043478261,0.3809523809523809,0.6666666666666666,0.5,0.4889380530973451,0.640625,0.5769230769230769,0.4957983193277311,0.6285714285714286,0.5614035087719298,0.8141592920353983,0.0952380952380952,0.0909090909090909,,14.23948220064725,0.8076923076923077,0.1964285714285714,0.1076672104404567,0.0206896551724137,0.141025641025641,0.038647342995169,0.1144343302990897,0.025412960609911,0.0142857142857142,0.0223463687150838,0.0261780104712041,0.0365853658536585,0.0465116279069767,0.0707070707070707,0.1494252873563218,0.1078838174273859,0.1544715447154471,0.0909090909090909,0.5454545454545454,0.0619469026548672,0.4285714285714285,0.5454545454545454,0.0486725663716814,0.0752212389380531,0.2941176470588235,0.2941176470588235,0.1946902654867256,0.3636363636363636,0.3636363636363636,0.875,0.6194690265486725,0.3357142857142857,0.3381294964028777,0.9574468085106383,0.15625,0.8,0.21875,0.59375,0.4736842105263157,1.0,0.1538461538461538,0.375,0.7307692307692307,0.3947368421052631,0.8761061946902655,0.3357142857142857,0.5016227876106194,0.5376480769230769,0.4690509615384614,0.1856540084388185,0.270042194092827,9.771428571428569,25.11793478260869,0.260978670012547,1.0,3.0,5.0,12.0,12.0,,,2.0,3.0,,1.0,2.0,8.0,,,0.375,0.4285714285714285,0.2142857142857142,,0.0142857142857142,0.6666666666666666,0.4545454545454545,0.5,0.2,0.2,0.5,0.0576923076923076,0.3333333333333333,0.0343347639484978,0.1632653061224489,2.0,,,,0.2857142857142857,0.5,,1.0,,0.0054347826086956,0.0071428571428571,,,,,False,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,133215.0,2220.0,-60,4229,4243,775.0,960.0,572.0,8472,149.0,233.0,41.0,73.0,294.0,167.0,400.0,19.0,38.0,1.0,5.0,11.0,21.0,56.0,5.0,5.0,8.0,19.0,433.0,927.0,40.0,94.0,124.0,1110.0,4372,76.0,143.0,6.0,6.0,18.0,188.0,74.0,144.0,13.0,30.0,36.0,223.0,254.0,117.0,62.0,56.0,21.0,47.0,105.0,17.0,122.0,14.0,3.0,48.0,26.0,31.0,261.0,20.0,111.0,66.0,298.0,44.0,408.0,133.0,541.0,108.0,79.0,29.0,77.0,41.0,41.0,36.0,4.0,118.0,8.0,16.0,85.0,145.0,6.0,11.0,146.0,12.0,57.0,34.0,12.0,59.0,37.0,,223.0,775.0,13.0,0.975,0.425531914893617,1.0,0.4333333333333333,0.425531914893617,0.4670981661272923,0.5314685314685315,0.5138888888888888,0.4828599412340842,0.5704697986577181,0.5373563218390804,0.508364312267658,0.5949367088607594,0.578125,0.0920666013712047,0.0507011866235167,0.064625850340136,0.03,24.367346938775512,0.652542372881356,0.3893805309734513,0.1793020457280385,0.0629251700680272,0.1641791044776119,0.0677966101694915,0.1763565891472868,0.0636231180184555,0.0695970695970696,0.0732600732600732,0.0491071428571428,0.0538116591928251,0.1111111111111111,0.132,0.1906542056074766,0.2073365231259968,0.1530944625407166,0.2,0.6271186440677966,0.2282076395690499,0.6394849785407726,0.6866359447004609,0.2879529872673849,0.3917727717923604,0.4175,0.4304123711340206,0.0372184133202742,0.5,0.5,0.9473684210526316,0.0548481880509304,0.375,0.3888888888888889,1.0,0.4899328859060403,0.5616438356164384,0.0067114093959731,0.0335570469798657,1.0,1.0,0.0632183908045977,0.4545454545454545,0.1091954022988505,0.4210526315789473,0.3202742409402546,0.375,0.4635519117647059,0.4894917910447761,0.4574777456647399,0.1693693693693693,0.2009009009009009,10.506148867313916,24.65,0.1832584535351147,27.0,39.0,117.0,612.0,3.0,,2.0,37.0,12.0,7.0,16.0,20.0,59.0,11.0,7.0,0.7066974595842956,0.7611940298507462,0.0686695278969957,0.0176991150442477,0.0748987854251012,0.6375838926174496,0.3979591836734694,0.4254545454545455,0.5726495726495726,0.8622754491017964,0.3414634146341463,0.2241379310344827,0.6923076923076923,0.0554511278195488,0.0608247422680412,1.0,2.0,,,1.0,1.0,,2.0,,0.0212765957446808,0.0357142857142857,,2.0,,,False,1.0,
1960,1610612756,Milt Palacio,Milt Palacio,1960,PHX,16249.0,271.0,-2,477,486,65.0,108.0,58.0,963,18.0,42.0,,3.0,7.0,9.0,23.0,1.0,5.0,1.0,1.0,3.0,,2.0,,,,2.0,29.0,72.0,1.0,7.0,18.0,79.0,468,,5.0,,1.0,,,4.0,13.0,1.0,5.0,7.0,18.0,28.0,3.0,,2.0,,11.0,23.0,6.0,29.0,4.0,2.0,13.0,3.0,7.0,64.0,,3.0,3.0,17.0,,20.0,3.0,23.0,9.0,6.0,3.0,13.0,13.0,3.0,,,16.0,1.0,4.0,7.0,23.0,3.0,,23.0,3.0,1.0,,1.0,1.0,,,18.0,65.0,,1.0,0.1428571428571428,,0.2,0.1428571428571428,0.4027777777777778,,0.3076923076923077,0.3860759493670886,,0.3055555555555556,0.4438202247191011,,0.4090909090909091,0.0886075949367088,0.1527777777777778,,0.0434782608695652,19.33701657458564,0.8125,,0.0918918918918919,0.0153846153846153,0.073170731707317,,0.0884955752212389,0.0130434782608695,0.0303030303030303,,0.0172413793103448,,,0.1136363636363636,0.078125,0.0909090909090909,0.0666666666666666,0.0909090909090909,,0.5316455696202531,0.4285714285714285,0.5625,0.0886075949367088,0.2911392405063291,0.391304347826087,0.4090909090909091,0.0632911392405063,0.2,0.2,1.0,0.0253164556962025,,,,0.5,,0.1666666666666666,,,,0.1666666666666666,0.3333333333333333,0.1111111111111111,,0.620253164556962,,0.5245865384615382,0.46029,0.5626617647058824,,0.2278481012658227,6.429166666666666,25.62857142857143,0.1362683438155136,4.0,10.0,2.0,30.0,,,,,1.0,2.0,3.0,,10.0,,,0.5172413793103449,0.5172413793103449,0.238095238095238,,,0.3888888888888889,0.2857142857142857,0.2857142857142857,0.5,0.7777777777777778,,0.5555555555555556,0.4,0.1162790697674418,0.1265822784810126,,,,,,,,,1.0,,,,,,,False,,
2054,1610612756,Jake Tsakalidis,Jake Tsakalidis,2054,PHX,77999.0,1300.0,-2,2465,2458,374.0,556.0,332.0,4923,118.0,195.0,43.0,70.0,113.0,7.0,30.0,,,,,,,1.0,,,,,165.0,338.0,,1.0,84.0,414.0,2506,50.0,91.0,,,21.0,121.0,22.0,52.0,,,9.0,53.0,106.0,,76.0,1.0,,46.0,16.0,2.0,18.0,2.0,,7.0,3.0,6.0,38.0,11.0,103.0,27.0,164.0,8.0,199.0,115.0,314.0,17.0,11.0,6.0,29.0,13.0,42.0,16.0,8.0,71.0,8.0,15.0,65.0,152.0,25.0,16.0,121.0,3.0,59.0,39.0,18.0,59.0,38.0,4.0,53.0,374.0,14.0,,,,,,0.4881656804733728,0.5494505494505495,0.4230769230769231,0.4867256637168141,0.5494505494505495,0.4230769230769231,0.5267175572519084,0.5931372549019608,0.4568965517241379,0.0029498525073746,0.136094674556213,0.079646017699115,0.0333333333333333,16.286416286416287,0.4084507042253521,0.1379310344827586,0.1592233009708737,0.0983763132760267,0.1310679611650485,0.0658682634730539,0.1545307443365695,0.0939044481054365,0.122257053291536,0.0940438871473354,0.0831295843520782,0.0769230769230769,0.027027027027027,0.1633333333333333,0.1577464788732394,0.1573333333333333,0.1493506493506493,0.0769230769230769,0.6440677966101694,0.5752212389380531,0.6051282051282051,0.7421383647798742,0.3333333333333333,0.0884955752212389,0.2333333333333333,0.2413793103448276,,,,,0.0029498525073746,,,,0.7692307692307693,0.6142857142857143,,,,,,,,,0.5781710914454278,,0.4913415929203539,0.530712643678161,0.4841365384615385,0.2922705314009662,0.1280193236714976,4.207988165680472,25.0,0.1517241379310344,18.0,34.0,40.0,224.0,,,1.0,9.0,3.0,11.0,13.0,,64.0,2.0,2.0,0.6787878787878788,0.8818897637795275,0.1846153846153846,0.0175438596491228,0.072,0.6440677966101694,0.3539823008849557,0.3846153846153846,0.725,1.0,0.1627906976744186,0.6538461538461539,0.5294117647058824,0.1641025641025641,0.1645244215938303,,,,3.0,,,,,,,,,,,,False,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,54812.0,914.0,-46,1716,1718,251.0,450.0,217.0,3434,31.0,63.0,5.0,11.0,87.0,41.0,96.0,5.0,19.0,2.0,,1.0,9.0,23.0,2.0,2.0,3.0,6.0,107.0,246.0,14.0,42.0,21.0,277.0,1788,11.0,26.0,2.0,4.0,3.0,31.0,13.0,27.0,3.0,7.0,7.0,42.0,100.0,39.0,8.0,22.0,9.0,17.0,87.0,18.0,105.0,12.0,6.0,33.0,19.0,35.0,228.0,3.0,32.0,12.0,69.0,2.0,83.0,35.0,118.0,26.0,21.0,5.0,30.0,17.0,13.0,13.0,2.0,43.0,3.0,5.0,27.0,55.0,3.0,6.0,27.0,7.0,11.0,5.0,5.0,11.0,6.0,1.0,42.0,251.0,11.0,0.9285714285714286,0.3333333333333333,0.5,0.4285714285714285,0.3414634146341463,0.4349593495934959,0.4230769230769231,0.4814814814814814,0.4444444444444444,0.4666666666666667,0.5147058823529411,0.4601328903654485,0.484375,0.525,0.1458333333333333,0.0691056910569105,0.0459770114942528,0.0208333333333333,17.46435845213849,0.6976744186046512,0.0476190476190476,0.0987124463519313,0.0459770114942528,0.0816326530612244,0.0245901639344262,0.0957446808510638,0.0427872860635696,0.0376569037656903,0.0547263681592039,0.046875,0.0217391304347826,0.0333333333333333,0.1244239631336405,0.0717488789237668,0.1003861003861003,0.0826446280991735,0.0769230769230769,0.5454545454545454,0.21875,0.492063492063492,0.5961538461538461,0.3020833333333333,0.3333333333333333,0.4270833333333333,0.4361702127659574,0.0659722222222222,0.2631578947368421,0.2631578947368421,1.0,0.0798611111111111,0.391304347826087,0.391304347826087,0.8888888888888888,0.3666666666666666,0.4545454545454545,0.0666666666666666,0.0666666666666666,1.0,1.0,0.0294117647058823,,0.1764705882352941,0.5,0.3645833333333333,0.4090909090909091,0.4653685314685313,0.4961103448275862,0.4672121212121212,0.111913357400722,0.151624548736462,10.044308943089431,25.08333333333333,0.1462703962703962,5.0,8.0,35.0,114.0,3.0,1.0,,13.0,4.0,1.0,2.0,,8.0,1.0,,0.5327102803738317,0.5533980582524272,0.1746031746031746,,0.0878378378378378,0.4838709677419355,0.4022988505747126,0.4216867469879518,0.4571428571428571,0.6341463414634146,0.2,0.2352941176470588,0.625,0.0272108843537414,0.0317460317460317,,,,,,,,,,,,,,,,False,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,53960.0,899.0,3,1729,1724,236.0,331.0,221.0,3453,30.0,49.0,7.0,9.0,46.0,60.0,146.0,,2.0,,,2.0,2.0,4.0,2.0,3.0,1.0,1.0,105.0,241.0,2.0,6.0,20.0,236.0,1734,14.0,28.0,2.0,3.0,2.0,36.0,12.0,28.0,1.0,3.0,4.0,31.0,44.0,6.0,12.0,4.0,2.0,11.0,54.0,8.0,62.0,6.0,2.0,27.0,13.0,14.0,132.0,4.0,39.0,32.0,83.0,18.0,133.0,46.0,179.0,32.0,21.0,11.0,33.0,27.0,17.0,6.0,1.0,50.0,10.0,7.0,44.0,83.0,6.0,8.0,26.0,1.0,26.0,21.0,5.0,26.0,11.0,1.0,31.0,236.0,9.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4356846473029045,0.5,0.4285714285714285,0.437246963562753,0.5483870967741935,0.4354838709677419,0.4573643410852713,0.5625,0.4696969696969697,0.0242914979757085,0.0456431535269709,0.1304347826086956,0.0068493150684931,15.477386934673367,0.66,0.3673469387755102,0.1231454005934718,0.0519307589880159,0.1711229946524064,0.0412371134020618,0.1335656213704994,0.0507075471698113,0.0512820512820512,0.0407239819004524,0.0597014925373134,0.027027027027027,0.0869565217391304,0.0833333333333333,0.1563981042654028,0.1254612546125461,0.176056338028169,0.1555555555555555,0.4230769230769231,0.1983805668016194,0.6122448979591837,0.6666666666666666,0.1862348178137652,0.5910931174089069,0.410958904109589,0.4137931034482758,0.0080971659919028,,,,0.0161943319838056,0.5,0.5,1.0,0.2903225806451613,0.7777777777777778,,0.0967741935483871,0.6666666666666666,1.0,0.064516129032258,,0.032258064516129,1.0,0.2226720647773279,0.5,0.4411668016194331,0.4580923076923077,0.4295354838709678,0.1525423728813559,0.1313559322033898,12.541908713692944,25.1,0.1364950838635049,5.0,6.0,15.0,166.0,,,3.0,1.0,5.0,2.0,4.0,,14.0,,1.0,0.7904761904761904,0.8383838383838383,0.0816326530612244,0.0789473684210526,0.0077519379844961,0.6666666666666666,0.3260869565217391,0.375,0.5333333333333333,0.9166666666666666,0.2857142857142857,0.1935483870967742,0.8333333333333334,0.0544747081712062,0.0557768924302788,,,,,,,,,,,,,,,,False,,
