EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PtsUnassisted3s,PenaltyArc3Accuracy,FTOffRebounds,SecondChanceTurnovers,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,Clear Path Fouls,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends,on,HeaveMakes,BlockedCorner3
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,40929.0,682,-88,1254,1257,312.0,365.0,162,2511,33.0,58.0,3.0,13.0,5.0,10.0,9.0,22.0,8.0,18.0,17.0,52.0,3.0,9.0,4.0,15.0,1.0,16.0,5.0,50.0,98,18.0,68.0,39.0,193.0,1326,6.0,18.0,3.0,9.0,2.0,23.0,6.0,15.0,4.0,20.0,12.0,36.0,74.0,26.0,54.0,2.0,1.0,15.0,1.0,9.0,26.0,8.0,34.0,6.0,2.0,12.0,5.0,9.0,76.0,5.0,20.0,18.0,50,3.0,71,25.0,96,1.0,22.0,8.0,14.0,23.0,5.0,17.0,14.0,3.0,6.0,4.0,37.0,12.0,25.0,52.0,5.0,2.0,47.0,5.0,25.0,1.0,8.0,5.0,3.0,8.0,6.0,36.0,312.0,8.0,0.74,0.7551020408163265,1.0,0.2647058823529412,0.3333333333333333,0.2,0.26865671641791045,0.5102040816326531,0.3333333333333333,0.4,0.463855421686747,0.3888888888888889,0.34285714285714286,0.516042780748663,0.4107142857142857,0.42857142857142855,0.40963855421686746,0.09183673469387756,0.10344827586206896,0.13636363636363635,15.458937198067632,0.6216216216216216,0.06521739130434782,0.10330578512396695,0.04329004329004329,0.17307692307692307,0.029411764705882353,0.11564625850340136,0.03955696202531646,0.04054054054054054,0.03225806451612903,0.05660377358490566,0.02654867256637168,0.03508771929824561,0.07258064516129033,0.11801242236024845,0.11055276381909548,0.16666666666666666,0.19230769230769232,0.011627906976744186,0.75,0.3493975903614458,0.5689655172413793,0.6346153846153846,0.7878787878787878,0.13253012048192772,0.4090909090909091,0.47368421052631576,0.4444444444444444,0.10843373493975904,0.4444444444444444,0.4444444444444444,0.875,0.3132530120481928,0.3269230769230769,0.3269230769230769,1.0,0.0963855421686747,0.0625,0.0625,1.0,0.48148148148148145,0.23076923076923078,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,0.42857142857142855,0.26666666666666666,0.14285714285714285,0.7590361445783133,0.06666666666666667,0.5346224242424242,0.5361075,0.5169544117647058,0.13440860215053763,0.211864406779661,0.11917098445595854,0.18652849740932642,5.312244897959185,24.075000000000003,0.24880382775119617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2068,1610612752,Lavor Postell,Lavor Postell,2068,NYK,3230.0,54,-2,110,109,52.0,46.0,14,219,2.0,3.0,,,1.0,2.0,,2.0,5.0,12.0,,,,,,,2.0,6.0,2.0,7.0,17,2.0,6.0,13.0,33.0,111,,,,,,,4.0,7.0,1.0,2.0,9.0,20.0,4.0,10.0,3.0,,,6.0,2.0,,1.0,,1.0,,,,,1.0,2.0,,,,2,,2,,2,,2.0,,2.0,,,,3.0,2.0,,,3.0,2.0,,1.0,,1.0,15.0,1.0,5.0,3.0,,,,,,20.0,52.0,,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,,0.5,0.3333333333333333,0.4117647058823529,,0.5714285714285714,0.43478260869565216,,0.6111111111111112,0.55,,0.7142857142857143,0.2608695652173913,,,,26.4,,,0.05714285714285714,,,,0.044444444444444446,,,,,,,0.1,,0.06666666666666667,,,,,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,0.08695652173913043,,,,0.5217391304347826,0.4166666666666667,0.4166666666666667,0.2,,,,,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.5,,,,,,,0.2222222222222222,0.5,,,0.2222222222222222,0.391304347826087,0.3333333333333333,0.4534239130434784,,0.4405388888888889,0.18518518518518517,0.23809523809523808,,0.6060606060606061,13.641176470588237,25.066666666666666,0.4727272727272727,1.0,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
221,1610612752,Clar. Weatherspoon,Clar. Weatherspoon,221,NYK,103555.0,1726,-187,3241,3231,819.0,943.0,387,6472,98.0,209.0,35.0,67.0,22.0,47.0,44.0,141.0,47.0,102.0,,,,,,,,,,189.0,452,,,116.0,494.0,3517,41.0,85.0,,,35.0,117.0,39.0,93.0,,,28.0,106.0,264.0,114.0,,46.0,,,,61.0,46.0,14.0,60.0,11.0,3.0,24.0,10.0,12.0,134.0,37.0,109.0,51.0,218,42.0,311,149.0,460,21.0,37.0,29.0,8.0,21.0,3.0,10.0,26.0,5.0,11.0,10.0,47.0,14.0,78.0,132.0,13.0,3.0,146.0,10.0,71.0,7.0,48.0,32.0,14.0,48.0,31.0,106.0,819.0,13.0,0.6984126984126984,0.7951807228915663,,,,,,0.41814159292035397,0.4823529411764706,0.41935483870967744,0.41814159292035397,0.4823529411764706,0.41935483870967744,0.475,0.5571428571428572,0.4818181818181818,,0.13495575221238937,0.18181818181818182,0.15602836879432624,15.382528486163864,0.44680851063829785,0.38181818181818183,0.17637540453074432,0.0898598516075845,0.18545454545454546,0.09203980099502487,0.17802779616148245,0.09040247678018576,0.11176470588235295,0.09151785714285714,0.07058823529411765,0.0859106529209622,0.10810810810810811,0.16326530612244897,0.16705882352941176,0.19444444444444445,0.19815668202764977,0.13793103448275862,0.1044776119402985,0.6458333333333334,0.46238938053097345,0.4688995215311005,0.5730994152046783,0.6326530612244898,0.31194690265486724,0.3120567375886525,0.3697478991596639,0.6136363636363636,0.22566371681415928,0.46078431372549017,0.46534653465346537,0.9148936170212766,,,,,,,,,0.788235294117647,0.5223880597014925,0.22857142857142856,,,,0.5053763440860215,0.46808510638297873,,,,0.46238938053097345,,0.4676176991150443,0.5325391304347825,0.46698064516129034,0.13840155945419103,0.13840155945419103,0.23684210526315788,0.2145748987854251,6.660398230088495,,0.2526997840172786,,,,3.0,4.0,2.0,11.0,5.0,2.0,0.00980392156862745,0.04411764705882353,,,,,,,,,,,,,,,,,,True,,
349,1610612752,Mark Jackson,Mark Jackson,349,NYK,69369.0,1156,-182,2168,2163,465.0,543.0,249,4331,35.0,71.0,5.0,9.0,6.0,15.0,38.0,97.0,25.0,48.0,15.0,33.0,1.0,4.0,3.0,7.0,26.0,72.0,13.0,98.0,216,41.0,105.0,33.0,352.0,2445,9.0,19.0,2.0,8.0,,24.0,20.0,38.0,7.0,20.0,14.0,75.0,74.0,122.0,120.0,8.0,1.0,71.0,26.0,16.0,228.0,69.0,297.0,49.0,20.0,71.0,46.0,111.0,663.0,6.0,22.0,18.0,83,3.0,104,28.0,132,7.0,32.0,15.0,17.0,51.0,12.0,40.0,18.0,3.0,11.0,1.0,69.0,11.0,25.0,76.0,2.0,2.0,42.0,4.0,15.0,8.0,,,,,,75.0,465.0,15.0,0.37755102040816324,0.39361702127659576,0.975609756097561,0.3904761904761905,0.25,0.35,0.3942307692307692,0.4537037037037037,0.47368421052631576,0.5263157894736842,0.4968847352024922,0.4444444444444444,0.5258620689655172,0.5176470588235295,0.4444444444444444,0.5514705882352942,0.32710280373831774,0.07407407407407407,0.1267605633802817,0.07216494845360824,16.612510154346058,0.7391304347826086,0.047619047619047616,0.10134310134310134,0.026537997587454766,0.0972972972972973,0.022641509433962263,0.10059760956175298,0.025594149908592323,0.030973451327433628,0.03076923076923077,0.017985611510791366,0.021052631578947368,0.02666666666666667,0.08733624454148471,0.09666666666666666,0.11724137931034483,0.08783783783783784,0.13513513513513514,0.043209876543209874,,0.22118380062305296,0.49295774647887325,0.5645161290322581,0.34285714285714286,0.30218068535825543,0.3917525773195876,0.4222222222222222,0.2631578947368421,0.14953271028037382,0.5208333333333334,0.5208333333333334,0.6,0.102803738317757,0.45454545454545453,0.45454545454545453,1.0,0.22429906542056074,0.3611111111111111,0.3611111111111111,0.9615384615384616,0.3333333333333333,0.5555555555555556,0.4,0.14814814814814814,0.25,1.0,0.25862068965517243,0.4,0.1206896551724138,0.42857142857142855,0.22413793103448276,0.5482866043613707,0.36619718309859156,0.48510124999999993,0.4909619047619048,0.47508508771929825,0.045180722891566265,0.06607929515418502,0.06818181818181818,0.21306818181818182,7.535185185185185,24.887619047619047,0.21448339483394835,4.0,3.0,0.3076923076923077,,6.0,,,,,,,1.0,4.0,1.0,0.14814814814814814,0.25,1.0,,,,,,,,,,,,True,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,69267.0,1154,-186,2187,2176,461.0,514.0,254,4363,86.0,134.0,27.0,43.0,19.0,27.0,69.0,173.0,47.0,102.0,,1.0,,,,,,2.0,1.0,202.0,409,,3.0,98.0,502.0,2402,37.0,66.0,,1.0,16.0,90.0,31.0,68.0,,1.0,33.0,95.0,304.0,100.0,,56.0,,2.0,,27.0,22.0,10.0,32.0,9.0,1.0,13.0,3.0,6.0,74.0,21.0,61.0,37.0,159,26.0,222,82.0,304,17.0,28.0,16.0,12.0,23.0,5.0,8.0,22.0,3.0,15.0,3.0,45.0,6.0,73.0,147.0,17.0,7.0,124.0,12.0,58.0,11.0,36.0,25.0,8.0,36.0,27.0,95.0,461.0,19.0,0.7524752475247525,0.8735632183908046,,,,,,0.4938875305623472,0.5606060606060606,0.45588235294117646,0.49029126213592233,0.5522388059701493,0.4492753623188406,0.535181236673774,0.5921052631578947,0.5337078651685393,0.007281553398058253,0.06601466992665037,0.11940298507462686,0.05202312138728324,20.66182405165456,0.5111111111111111,0.3939393939393939,0.18772136953955135,0.0735826296743064,0.1989247311827957,0.07368421052631578,0.18973862536302033,0.07360861759425494,0.1318181818181818,0.04984423676012461,0.05555555555555555,0.049019607843137254,0.13580246913580246,0.15953307392996108,0.22837370242214533,0.17275747508305647,0.23129251700680273,0.07692307692307693,0.09444444444444444,0.75,0.32524271844660196,0.6417910447761194,0.7288135593220338,0.686046511627907,0.4199029126213592,0.3988439306358382,0.42073170731707316,0.7391304347826086,0.24757281553398058,0.46078431372549017,0.47,0.8936170212765957,0.0024271844660194173,,,,0.0048543689320388345,,,,0.6417910447761194,0.627906976744186,0.14814814814814814,,,,0.391304347826087,0.7037037037037037,,,0.014492753623188406,0.3325242718446602,,0.45241565533980577,0.4968010204081632,0.45730507246376806,0.12663755458515283,0.12747252747252746,0.17928286852589642,0.1892430278884462,8.106601466992664,24.599999999999998,0.21079103795153178,,,,,3.0,3.0,1.0,3.0,,0.0196078431372549,,,1.0,1.0,0.014925373134328358,,,,,,,,,,,,,,True,,
84,1610612752,Latrell Sprewell,Latrell Sprewell,84,NYK,87447.0,1457,-142,2738,2731,663.0,786.0,338,5469,56.0,101.0,7.0,11.0,10.0,21.0,52.0,135.0,71.0,177.0,15.0,37.0,3.0,5.0,3.0,5.0,50.0,158.0,34.0,179.0,413,65.0,195.0,132.0,685.0,2977,14.0,32.0,6.0,18.0,16.0,62.0,32.0,100.0,12.0,39.0,50.0,150.0,144.0,214.0,162.0,6.0,1.0,157.0,50.0,26.0,116.0,43.0,159.0,26.0,17.0,42.0,35.0,39.0,361.0,3.0,19.0,20.0,64,2.0,86,23.0,109,10.0,46.0,33.0,13.0,56.0,11.0,35.0,35.0,2.0,21.0,6.0,91.0,17.0,26.0,73.0,5.0,15.0,161.0,13.0,64.0,15.0,9.0,3.0,3.0,10.0,5.0,150.0,663.0,14.0,0.4022346368715084,0.4090909090909091,0.8307692307692308,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.33505154639175255,0.43341404358353514,0.4375,0.32,0.45476973684210525,0.46,0.3597122302158273,0.5007418397626113,0.5344827586206896,0.45426829268292684,0.3207236842105263,0.06295399515738499,0.15841584158415842,0.044444444444444446,24.495677233429394,0.6153846153846154,0.020833333333333332,0.061361457334611694,0.01828681424446583,0.08438818565400844,0.008522727272727272,0.065625,0.015815959741193385,0.0410958904109589,0.012254901960784314,0.0058997050147492625,0.007936507936507936,0.01,0.03322259136212625,0.07297297297297298,0.07258064516129033,0.07407407407407407,0.125,0.030395136778115502,0.5,0.16611842105263158,0.5544554455445545,0.6588235294117647,0.35714285714285715,0.22203947368421054,0.3851851851851852,0.40310077519379844,0.25,0.2911184210526316,0.4011299435028249,0.41040462427745666,0.5492957746478874,0.06085526315789474,0.40540540540540543,0.40540540540540543,0.9333333333333333,0.2598684210526316,0.31645569620253167,0.3184713375796178,0.8,0.22,0.6363636363636364,0.2857142857142857,0.1,0.6,0.6666666666666666,0.1510791366906475,0.47619047619047616,0.03597122302158273,0.6,0.2446043165467626,0.4868421052631579,0.3184713375796178,0.4786449669966997,0.471853488372093,0.44774452554744526,0.09863429438543247,0.13793103448275862,0.0905109489051095,0.21897810218978103,10.91186440677966,25.212820512820514,0.24214755295836377,9.0,33.0,0.2647058823529412,1.0,8.0,3.0,,,,0.022598870056497175,0.016666666666666666,3.0,13.0,,0.26,0.23076923076923078,1.0,1.0,1.0,13.0,1.0,1.0,1.0,0.005128205128205128,0.006329113924050633,0.005128205128205128,,,True,,
969,1610612752,Travis Knight,Travis Knight,969,NYK,4467.0,74,-45,138,134,38.0,44.0,17,272,5.0,11.0,1.0,4.0,2.0,4.0,,3.0,4.0,14.0,,,,,,,,,,9.0,28,,,8.0,26.0,165,2.0,5.0,,,6.0,10.0,3.0,8.0,,,4.0,10.0,16.0,2.0,,2.0,,,,3.0,2.0,,2.0,,,1.0,,1.0,4.0,3.0,9.0,1.0,9,,10,12.0,22,1.0,2.0,2.0,,3.0,,2.0,,,1.0,,3.0,,8.0,14.0,1.0,,8.0,,2.0,2.0,2.0,2.0,,2.0,1.0,10.0,38.0,1.0,0.8888888888888888,1.0,,,,,,0.32142857142857145,0.4,0.375,0.32142857142857145,0.4,0.375,0.40625,0.625,0.5,,0.10714285714285714,0.18181818181818182,0.3333333333333333,22.151898734177212,1.0,,0.19148936170212766,0.16071428571428573,0.08333333333333333,0.13043478260869565,0.1694915254237288,0.1518987341772152,0.1111111111111111,0.26666666666666666,0.13043478260869565,0.1,0.3333333333333333,0.23076923076923078,0.3076923076923077,0.09523809523809523,0.1111111111111111,,0.06666666666666667,0.5,0.39285714285714285,0.45454545454545453,0.5555555555555556,0.8,0.10714285714285714,,,,0.5,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,0.8,0.25,,,,,0.5,0.5,,,,0.39285714285714285,,0.44442142857142863,0.46693999999999997,0.44515,0.06666666666666667,0.06666666666666667,0.38461538461538464,0.38461538461538464,10.592857142857143,,0.2753623188405797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
369,1610612752,Charlie Ward,Charlie Ward,369,NYK,21924.0,365,21,686,685,205.0,246.0,91,1371,9.0,15.0,1.0,2.0,3.0,6.0,3.0,9.0,5.0,19.0,6.0,15.0,1.0,2.0,1.0,2.0,22.0,58.0,18.0,17.0,43,28.0,73.0,22.0,140.0,684,1.0,3.0,4.0,8.0,1.0,15.0,5.0,13.0,8.0,20.0,8.0,42.0,10.0,24.0,63.0,,3.0,55.0,22.0,3.0,49.0,13.0,62.0,6.0,7.0,21.0,11.0,17.0,137.0,1.0,2.0,10.0,30,1.0,41,4.0,45,,30.0,15.0,15.0,25.0,4.0,19.0,7.0,3.0,6.0,,32.0,11.0,16.0,39.0,1.0,,31.0,,8.0,6.0,4.0,,2.0,6.0,6.0,42.0,205.0,9.0,0.29411764705882354,0.29411764705882354,0.75,0.3835616438356164,0.5,0.4,0.4,0.3953488372093023,0.3333333333333333,0.38461538461538464,0.5086206896551724,0.6363636363636364,0.5151515151515151,0.5307692307692308,0.625,0.525,0.6293103448275862,0.06976744186046512,0.06666666666666667,0.2222222222222222,20.584498094027953,0.78125,0.037037037037037035,0.10752688172043011,0.008264462809917356,0.2,0.011111111111111112,0.12158054711246201,0.009036144578313253,0.013157894736842105,,0.010526315789473684,0.015873015873015872,,0.11764705882352941,0.11842105263157894,0.0962962962962963,0.19444444444444445,0.21428571428571427,,1.0,0.12931034482758622,0.6,0.6428571428571429,0.1111111111111111,0.07758620689655173,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.16379310344827586,0.2631578947368421,0.2631578947368421,0.6,0.12931034482758622,0.4,0.4,1.0,0.5,0.3793103448275862,0.3793103448275862,0.6818181818181818,0.18181818181818182,0.5,,0.18181818181818182,0.5,1.0,0.18181818181818182,0.5,0.06060606060606061,0.5,0.5454545454545454,0.7586206896551724,0.4,0.5010938053097346,0.5381954545454546,0.490545,0.06451612903225806,0.1568627450980392,0.10714285714285714,0.3,10.530232558139534,25.96849315068493,0.2988338192419825,7.0,21.0,0.3888888888888889,1.0,,2.0,,,,,0.06666666666666667,3.0,6.0,,0.5454545454545454,0.5,1.0,,,2.0,,2.0,2.0,,,,,,True,,
458,1610612752,Howard Eisley,Howard Eisley,458,NYK,13698.0,228,-8,434,429,164.0,175.0,54,863,4.0,12.0,1.0,1.0,2.0,2.0,6.0,14.0,4.0,15.0,1.0,5.0,,,1.0,3.0,5.0,21.0,7.0,14.0,41,6.0,26.0,18.0,64.0,426,1.0,4.0,3.0,3.0,,11.0,6.0,13.0,2.0,10.0,9.0,27.0,,28.0,12.0,,,21.0,5.0,5.0,22.0,6.0,28.0,4.0,2.0,10.0,4.0,8.0,62.0,,2.0,4.0,16,,20,3.0,23,,12.0,6.0,6.0,20.0,4.0,13.0,6.0,,7.0,,26.0,6.0,13.0,22.0,1.0,2.0,22.0,1.0,4.0,7.0,1.0,,1.0,1.0,1.0,27.0,164.0,4.0,,,0.6666666666666666,0.23076923076923078,1.0,0.2,0.23076923076923078,0.34146341463414637,0.25,0.46153846153846156,0.34328358208955223,0.7857142857142857,0.391304347826087,0.4090909090909091,0.7857142857142857,0.46551724137931033,0.3880597014925373,0.12195121951219512,0.08333333333333333,0.21428571428571427,21.020408163265305,0.7692307692307693,,0.09876543209876543,0.01282051282051282,0.08695652173913043,,0.09615384615384616,0.009708737864077669,,0.017857142857142856,0.016666666666666666,,,0.09803921568627451,0.09433962264150944,0.10344827586206896,0.02702702702702703,0.3333333333333333,,1.0,0.1791044776119403,0.3333333333333333,0.36363636363636365,,0.208955223880597,0.42857142857142855,0.5454545454545454,,0.22388059701492538,0.26666666666666666,0.2857142857142857,,0.07462686567164178,0.2,0.2,,0.31343283582089554,0.23809523809523808,0.23809523809523808,0.8,0.14285714285714285,1.0,,,,,0.08695652173913043,1.0,0.13043478260869565,0.3333333333333333,0.30434782608695654,0.5671641791044776,0.23809523809523808,0.45183432835820897,0.3720571428571429,0.43557391304347826,0.05714285714285714,0.09090909090909091,0.171875,0.421875,10.390243902439025,25.37307692307692,0.3778801843317972,1.0,6.0,0.14285714285714285,1.0,2.0,,,,,0.06666666666666667,0.09090909090909091,3.0,3.0,,0.42857142857142855,1.0,1.0,,,1.0,,,,,,,,,True,,
275,1610612752,Allan Houston,Allan Houston,275,NYK,74938.0,1249,-177,2357,2348,595.0,669.0,257,4705,25.0,55.0,4.0,11.0,7.0,16.0,39.0,90.0,103.0,234.0,12.0,37.0,,1.0,5.0,10.0,56.0,136.0,38.0,167.0,379,68.0,173.0,128.0,666.0,2623,13.0,29.0,8.0,19.0,10.0,60.0,48.0,115.0,22.0,48.0,50.0,212.0,188.0,146.0,156.0,6.0,,136.0,56.0,17.0,57.0,21.0,78.0,10.0,11.0,18.0,16.0,23.0,177.0,5.0,9.0,12.0,72,2.0,86,14.0,100,4.0,24.0,16.0,8.0,47.0,12.0,32.0,29.0,4.0,15.0,4.0,76.0,21.0,36.0,79.0,3.0,6.0,147.0,10.0,42.0,18.0,3.0,2.0,1.0,4.0,2.0,212.0,595.0,10.0,0.562874251497006,0.573170731707317,0.7647058823529411,0.3930635838150289,0.42105263157894735,0.4583333333333333,0.3930635838150289,0.44063324538258575,0.4482758620689655,0.41739130434782606,0.48731884057971014,0.5208333333333334,0.49693251533742333,0.528099173553719,0.5576923076923077,0.5372340425531915,0.3134057971014493,0.044854881266490766,0.14545454545454545,0.05555555555555555,25.659382064807836,0.618421052631579,0.02666666666666667,0.08035714285714286,0.010169491525423728,0.06153846153846154,0.018518518518518517,0.076993583868011,0.012121212121212121,0.021367521367521368,0.009259259259259259,0.0030581039755351682,0.019417475728155338,0.015625,0.07569721115537849,0.08064516129032258,0.08358208955223881,0.06329113924050633,0.05405405405405406,0.013745704467353952,0.5,0.09963768115942029,0.45454545454545453,0.5319148936170213,0.44,0.16304347826086957,0.43333333333333335,0.4588235294117647,0.38461538461538464,0.42391304347826086,0.44017094017094016,0.44782608695652176,0.6601941747572816,0.06702898550724638,0.32432432432432434,0.3333333333333333,0.9166666666666666,0.2463768115942029,0.4117647058823529,0.4148148148148148,0.7321428571428571,0.22916666666666666,0.36363636363636365,0.75,0.020833333333333332,,,0.09815950920245399,0.4375,0.06134969325153374,0.5,0.2331288343558282,0.41304347826086957,0.4117647058823529,0.46257159709618884,0.4687810810810811,0.43492607361963187,0.07666098807495741,0.10218978102189781,0.09009009009009009,0.3183183183183183,13.829287598944589,24.846820809248555,0.25243954179041156,17.0,48.0,0.4473684210526316,,5.0,,,,,0.017094017094017096,,8.0,18.0,,0.375,0.4444444444444444,1.0,2.0,,28.0,3.0,1.0,1.0,0.011560693641618497,0.007352941176470588,0.017045454545454544,0.02702702702702703,,True,,
