EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,Arc3Assists,PenaltyTurnovers,2pt And 1 Free Throw Trips,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,LostBallSteals,BadPassOutOfBoundsTurnovers,ShortMidRangePctBlocked,SecondChanceArc3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,FTOffRebounds,SelfOReb,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,on,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,Clear Path Fouls,BlockedCorner3
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,2613.0,44,22.0,89,90,26.0,35,18.0,179,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,4.0,7.0,5.0,6.0,3.0,26.0,93,2.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,13.0,4.0,4.0,15.0,2.0,5.0,4.0,6.0,1.0,7.0,1.0,4.0,1.0,1.0,15.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,13.0,26.0,0.5,0.6666666666666666,1.0,0.8333333333333334,1.0,0.8333333333333334,0.5714285714285714,1.0,0.5,0.8846153846153846,1.0,1.1,0.8928571428571429,1.0,1.0833333333333333,0.46153846153846156,13.888888888888888,0.08333333333333333,0.030303030303030304,0.07142857142857142,0.08,0.02564102564102564,0.0625,0.21428571428571427,0.08333333333333333,0.15384615384615385,1.0,1.0,0.38461538461538464,0.4,0.4,1.0,0.07692307692307693,1.0,1.0,1.0,0.38461538461538464,0.8,0.8,1.0,0.5,1.0,0.2,1.0,0.2,1.0,0.4,1.0,0.6153846153846154,0.8,0.4729615384615385,0.6138,0.49293999999999993,0.15384615384615385,0.5,11.5,26.350000000000005,0.29213483146067415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1709,1610612746,Michael Olowokandi,Michael Olowokandi,1709,LAC,4133.0,69,-1.0,132,134,41.0,32,20.0,266,5.0,8.0,1.0,2.0,4.0,5.0,,,,,,,,,,,8.0,17.0,,,1.0,17.0,140,1.0,2.0,2.0,5.0,9.0,,,,10.0,6.0,10.0,,2.0,,,1.0,,1.0,,,,1.0,2.0,2.0,3.0,13.0,18.0,4.0,22.0,3.0,6.0,4.0,8.0,4.0,,1.0,10.0,41.0,0.375,0.42857142857142855,,,,,0.47058823529411764,0.5,0.5555555555555556,0.47058823529411764,0.5,0.5555555555555556,0.4473684210526316,0.5,0.5,,16.129032258064516,0.23214285714285715,0.04081632653061224,0.1875,0.2222222222222222,0.0625,0.07407407407407407,0.23076923076923078,0.13333333333333333,0.47058823529411764,0.625,0.7142857142857143,,,,,,,,,,,,,1.0,0.5,0.5555555555555556,0.8,,,,,0.47058823529411764,,0.4819941176470589,0.5574,0.4795222222222222,0.11764705882352941,0.5882352941176471,4.847058823529411,,0.3106060606060606,3.0,9.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.058823529411764705,0.125,0.5,0.5,0.13333333333333333,0.15384615384615385,0.1111111111111111,0.2857142857142857,1.0,0.3333333333333333,0.4,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1762,1610612746,Tremaine Fowlkes,Tremaine Fowlkes,1762,LAC,87.0,1,-6.0,3,4,,4,1.0,7,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,4306.0,72,11.0,144,148,59.0,58,25.0,292,10.0,14.0,4.0,6.0,4.0,5.0,2.0,3.0,,,,,,,,,14.0,25.0,,,18.0,46.0,154,4.0,6.0,11.0,6.0,10.0,,,8.0,20.0,20.0,8.0,,6.0,,,7.0,3.0,10.0,,2.0,1.0,4.0,23.0,5.0,4.0,12.0,18.0,8.0,26.0,2.0,5.0,2.0,4.0,25.0,,6.0,20.0,59.0,0.7142857142857143,0.9090909090909091,,,,,0.56,0.6666666666666666,0.6,0.56,0.6666666666666666,0.6,0.6216216216216216,0.6875,0.625,,24.85207100591716,0.21818181818181817,0.09803921568627451,0.21052631578947367,0.21621621621621623,0.13114754098360656,0.18181818181818182,0.15384615384615385,0.25,0.56,0.7142857142857143,0.8333333333333334,0.12,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,1.0,0.6666666666666666,0.5,0.8,,,,,0.56,,0.499004,0.44126000000000004,0.5008199999999999,0.2391304347826087,0.43478260869565216,5.264000000000001,,0.4097222222222222,2.0,8.0,2.0,3.0,2.0,,,3.0,2.0,,1.0,1.0,,1.0,1.0,7.0,4.0,4.0,,4.0,3.0,,1.0,0.08,0.14285714285714285,0.6,0.4,0.3,0.25,0.23076923076923078,0.3125,,0.75,0.6,0.32,0.25,0.25,1.0,0.22580645161290322,0.22580645161290322,3.0,3.0,3.0,1.0,0.06666666666666667,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,9423.0,157,34.0,308,312,95.0,91,46.0,620,5.0,10.0,1.0,2.0,2.0,3.0,8.0,19.0,1.0,3.0,1.0,2.0,3.0,11.0,2.0,5.0,18.0,43.0,4.0,14.0,10.0,58.0,306,2.0,3.0,4.0,5.0,9.0,3.0,7.0,2.0,21.0,14.0,22.0,12.0,,11.0,3.0,8.0,4.0,12.0,1.0,4.0,1.0,3.0,28.0,,1.0,2.0,3.0,,3.0,3.0,10.0,7.0,20.0,12.0,,1.0,21.0,95.0,0.3888888888888889,0.3888888888888889,1.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.4186046511627907,0.6666666666666666,0.5555555555555556,0.42105263157894735,0.4,0.59375,0.4603174603174603,0.4,0.6176470588235294,0.24561403508771928,20.221606648199447,0.015503875968992248,,0.02564102564102564,0.017857142857142856,,,0.017857142857142856,0.030303030303030304,0.17543859649122806,0.5,0.5555555555555556,0.3333333333333333,0.42105263157894735,0.42105263157894735,0.375,0.05263157894736842,0.3333333333333333,0.3333333333333333,1.0,0.19298245614035087,0.2727272727272727,0.2727272727272727,1.0,0.4,0.5,0.1875,0.6666666666666666,0.125,0.5,0.3125,0.4,0.42105263157894735,0.2727272727272727,0.4555824561403508,0.4946400000000001,0.477140625,0.06896551724137931,0.3620689655172414,10.67906976744186,25.500000000000004,0.30844155844155846,5.0,14.0,2.0,,,4.0,1.0,7.0,4.0,,3.0,,1.0,1.0,,5.0,3.0,,3.0,3.0,1.0,,5.0,0.046511627906976744,0.1,0.7,,,,,0.023255813953488372,,0.3333333333333333,0.6,0.24561403508771928,0.35714285714285715,0.38461538461538464,0.2,0.08064516129032258,0.10416666666666667,,3.0,4.0,,,,1.0,2.0,2.0,3.0,1.0,0.07142857142857142,0.4,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,3572.0,60,10.0,115,113,24.0,33,14.0,228,3.0,7.0,,,1.0,1.0,2.0,4.0,,2.0,,1.0,1.0,2.0,1.0,1.0,5.0,12.0,1.0,4.0,8.0,21.0,112,,1.0,,2.0,3.0,1.0,2.0,4.0,11.0,6.0,4.0,3.0,,2.0,1.0,3.0,1.0,4.0,,1.0,,2.0,9.0,2.0,1.0,1.0,3.0,2.0,5.0,2.0,3.0,1.0,6.0,12.0,1.0,1.0,11.0,24.0,0.6,0.6,1.0,0.25,0.5,0.25,0.4166666666666667,,0.6666666666666666,0.40625,,0.7,0.5,,0.7857142857142857,0.25,18.045112781954888,0.021739130434782608,0.043478260869565216,0.06666666666666667,0.03278688524590164,0.03636363636363636,0.047619047619047616,0.045454545454545456,0.08333333333333333,0.4375,0.42857142857142855,0.75,0.25,0.5,0.5,0.5,0.125,,,,0.125,0.5,1.0,1.0,,,0.2,1.0,0.2,,0.2,1.0,0.6875,0.5,0.502146875,0.2436,0.42713999999999996,,0.5238095238095238,7.308333333333334,25.125,0.20869565217391303,,1.0,3.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,4.0,,,,,,1.0,,0.25,0.42857142857142855,0.3333333333333333,0.5,,,,,,,0.6666666666666666,0.0625,,,,0.2,0.25,,1.0,1.0,,,,,,,1.0,,,,1.0,0.25,0.5,0.07692307692307693,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2032,1610612746,Darius Miles,Darius Miles,2032,LAC,7900.0,132,31.0,257,257,80.0,61,35.0,514,12.0,20.0,4.0,8.0,5.0,6.0,4.0,14.0,,,,,,1.0,,1.0,22.0,48.0,,1.0,9.0,53.0,254,5.0,12.0,11.0,5.0,12.0,,1.0,3.0,13.0,26.0,18.0,,6.0,1.0,,13.0,3.0,16.0,2.0,10.0,2.0,1.0,35.0,10.0,6.0,7.0,15.0,14.0,29.0,4.0,8.0,3.0,14.0,13.0,,,13.0,80.0,0.5909090909090909,0.6842105263157895,,,,,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.4489795918367347,0.4166666666666667,0.38461538461538464,0.4818181818181818,0.4230769230769231,0.43333333333333335,0.02040816326530612,21.0,0.06481481481481481,0.10416666666666667,0.1875,0.09285714285714286,0.11016949152542373,0.06818181818181818,0.08695652173913043,0.18518518518518517,0.40816326530612246,0.6,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,,,,,0.02040816326530612,,,,0.6666666666666666,0.5,0.46153846153846156,0.8333333333333334,,,0.07692307692307693,,0.42857142857142855,,0.46563061224489793,0.52748,0.4495461538461539,0.20754716981132076,0.24528301886792453,7.458333333333333,25.8,0.311284046692607,6.0,14.0,5.0,3.0,2.0,5.0,5.0,4.0,2.0,,2.0,1.0,,1.0,2.0,7.0,8.0,3.0,3.0,8.0,5.0,,3.0,0.10416666666666667,0.1,0.5,0.25,0.13636363636363635,0.15789473684210525,0.038461538461538464,0.05555555555555555,0.2,0.625,0.6666666666666666,0.2857142857142857,0.42857142857142855,0.5454545454545454,0.5,0.12727272727272726,0.12962962962962962,1.0,1.0,2.0,1.0,0.24,,0.25,,,,,0.21428571428571427,,,,,0.037037037037037035,1.0,2.0,2.0,1.0,0.14285714285714285,0.09523809523809523,,,,,,,,,,True,,,,,,,,,,,,,
2047,1610612746,Quentin Richardson,Quentin Richardson,2047,LAC,7993.0,133,37.0,263,262,77.0,61,39.0,525,20.0,24.0,7.0,8.0,2.0,4.0,3.0,6.0,2.0,2.0,1.0,1.0,3.0,15.0,,2.0,24.0,47.0,5.0,17.0,16.0,79.0,245,7.0,9.0,20.0,2.0,12.0,1.0,3.0,6.0,13.0,20.0,28.0,15.0,12.0,14.0,3.0,8.0,,8.0,,5.0,1.0,2.0,16.0,9.0,5.0,9.0,14.0,10.0,24.0,3.0,6.0,3.0,5.0,18.0,,1.0,13.0,77.0,0.4166666666666667,0.5555555555555556,1.0,0.29411764705882354,0.3333333333333333,0.3125,0.5106382978723404,0.7777777777777778,0.16666666666666666,0.4921875,0.7727272727272727,0.23333333333333334,0.5486111111111112,0.7692307692307693,0.3611111111111111,0.265625,25.24271844660194,0.08035714285714286,0.09,0.16129032258064516,0.0979020979020979,0.08064516129032258,0.1111111111111111,0.09803921568627451,0.15384615384615385,0.375,0.8333333333333334,0.8695652173913043,0.09375,0.5,0.5,0.6666666666666666,0.03125,1.0,1.0,1.0,0.234375,0.2,0.2,1.0,0.7272727272727273,0.875,0.26666666666666666,0.5,0.06666666666666667,1.0,0.13333333333333333,,0.640625,0.21428571428571427,0.4809777777777776,0.5005727272727273,0.3885821428571429,0.25316455696202533,0.16455696202531644,5.925531914893617,27.08235294117647,0.29277566539923955,1.0,17.0,4.0,1.0,,8.0,4.0,3.0,2.0,1.0,1.0,1.0,,,,9.0,2.0,1.0,1.0,2.0,1.0,,1.0,0.0851063829787234,0.041666666666666664,0.5,,0.041666666666666664,0.05,0.08,0.05555555555555555,0.2,0.5,0.35,0.265625,0.058823529411764705,0.07142857142857142,1.0,0.1267605633802817,0.16666666666666666,3.0,,,2.0,0.07407407407407407,,,1.0,2.0,4.0,1.0,0.17647058823529413,0.09090909090909091,,,,0.07142857142857142,,3.0,,,,0.10344827586206896,1.0,1.0,1.0,1.0,0.5,0.09090909090909091,1.0,1.0,,True,,,,,,,,,,,,,
1942,1610612746,Harold Jamison,Harold Jamison,1942,LAC,694.0,12,8.0,22,23,7.0,4,3.0,45,2.0,2.0,,,1.0,1.0,,,,,,,,,,,2.0,2.0,,,,4.0,19,,,,1.0,1.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,2.0,7.0,0.5,0.5,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,8.0,0.125,,,0.08333333333333333,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.4019,,0.2653,,0.5,1.85,,0.3181818181818182,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1885,1610612746,Lamar Odom,Lamar Odom,1885,LAC,1398.0,23,-1.0,44,47,19.0,18,12.0,91,2.0,3.0,,,,,,1.0,,,,,1.0,4.0,,1.0,2.0,8.0,1.0,4.0,,7.0,49,,,,,2.0,,1.0,,,2.0,2.0,,,4.0,1.0,1.0,,1.0,,1.0,,,2.0,2.0,1.0,5.0,6.0,2.0,8.0,1.0,3.0,2.0,3.0,,,,,19.0,0.5,0.5,,0.25,,0.25,0.25,,,0.2916666666666667,,,0.2916666666666667,,,0.3333333333333333,26.785714285714285,0.2777777777777778,0.10526315789473684,0.25,0.2727272727272727,0.08695652173913043,0.2222222222222222,0.2857142857142857,0.25,0.25,0.6666666666666666,0.6666666666666666,0.08333333333333333,,,,,,,,0.3333333333333333,0.25,0.25,,,,,,,,0.3333333333333333,,0.5833333333333334,0.25,0.481925,0.4812,0.4167666666666667,,,6.4125,26.5,0.4318181818181818,,4.0,,,,2.0,2.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,0.2,,,0.5,0.3333333333333333,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,True,,,,,,,,,,,,,
