EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg3aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FtPoints,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,SelfOReb,BlockedShortMidRange,SelfORebPct,Fg2aBlocked,OffThreePtRebounds,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,ThreePtAssists,Arc3Assists,Corner3Assists,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,HeaveAttempts,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,Travels,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,3SecondViolations,LongMidRangePctBlocked,on,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends
376,1610612761,Eric Montross,Eric Montross,376,TOR,2599.0,43,-9,89,88,25,41,8,177,,,,,,,1.0,6.0,1.0,2.0,,,,,,,,2.0,8,,,8,93,,1.0,,,,1.0,,,4.0,2.0,2.0,,,,,,,,,,1.0,9.0,9.0,1.0,10.0,,,,,1.0,,1.0,,1.0,4.0,6.0,4.0,25,0.5,0.5,,,,,0.25,,,0.25,,,0.3076923076923077,,0.3333333333333333,,,,14.285714285714286,,0.16666666666666666,0.23076923076923078,,0.1956521739130435,,,0.25,0.23076923076923078,0.21428571428571427,,,,,0.75,0.16666666666666666,0.16666666666666666,,0.25,0.5,0.5,1.0,,,,,,,,,,,,,,,0.38095,0.3839,0.4057,,0.5,10.2625,,0.2808988764044944,,4.0,4.0,,,,,,,,,1.0,10.0,,,5.0,4.0,,,3.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
209,1610612761,Dell Curry,Dell Curry,209,TOR,4516.0,75,-13,147,146,40,69,14,293,1.0,1.0,,,,,,,5.0,13.0,1.0,3.0,,,,7.0,1.0,6.0,14,4.0,10.0,27,170,2.0,3.0,,4.0,1.0,2.0,,1.0,5.0,10.0,2.0,12.0,,7.0,,6.0,6.0,1.0,12.0,1.0,,2.0,3.0,1.0,4.0,,,2.0,1.0,,1.0,2.0,,,2.0,3.0,5.0,40,0.8333333333333334,0.8333333333333334,1.0,0.4,,0.4,0.42857142857142855,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5192307692307693,0.6666666666666666,0.5,0.4166666666666667,,,16.564417177914113,1.0,,0.046511627906976744,0.020833333333333332,0.05454545454545454,0.016666666666666666,,,0.13333333333333333,,0.041666666666666664,1.0,1.0,1.0,,,,,0.5416666666666666,0.38461538461538464,0.38461538461538464,0.8,0.125,0.3333333333333333,0.3333333333333333,1.0,0.2916666666666667,,,,,,,,0.3333333333333333,0.4583333333333333,0.44854791666666677,0.37353333333333333,0.3971833333333334,0.14814814814814814,0.18518518518518517,16.478571428571428,25.029999999999998,0.272108843537415,3.0,3.0,3.0,,3.0,4.0,1.0,1.0,,,,,3.0,,,2.0,,,,,,,0.08333333333333333,,0.043478260869565216,,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,,,,1.0,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,6337.0,106,17,201,200,73,83,29,401,11.0,21.0,3.0,8.0,2.0,7.0,1.0,1.0,6.0,9.0,,,,,,,,18.0,31,,,46,182,4.0,9.0,,14.0,5.0,11.0,,,13.0,22.0,14.0,,2.0,,,4.0,5.0,2.0,11.0,11.0,,13.0,16.0,12.0,28.0,6.0,5.0,2.0,2.0,6.0,,8.0,1.0,3.0,2.0,10.0,13.0,73,0.6111111111111112,0.6470588235294118,,,,,0.5806451612903226,0.4444444444444444,0.45454545454545453,0.5806451612903226,0.4444444444444444,0.45454545454545453,0.6052631578947368,0.5384615384615384,0.5,,,,19.742489270386265,0.25,,0.16666666666666666,0.12941176470588237,0.15841584158415842,0.12244897959183673,0.11764705882352941,0.14814814814814814,0.1,0.22580645161290322,0.6774193548387096,0.5238095238095238,0.6111111111111112,0.5454545454545454,0.03225806451612903,1.0,1.0,,0.2903225806451613,0.6666666666666666,0.6666666666666666,0.8333333333333334,,,,,,0.8888888888888888,0.375,,0.6363636363636364,0.2857142857142857,,,,0.6774193548387096,0.5341193548387098,0.5574625000000001,0.4921090909090909,0.30434782608695654,0.2826086956521739,5.27741935483871,,0.36318407960199006,,10.0,3.0,,,1.0,1.0,3.0,,1.0,,1.0,17.0,,10.0,,2.0,,,2.0,2.0,,0.13043478260869565,0.15384615384615385,0.11904761904761904,0.16666666666666666,,,,,,0.2631578947368421,0.2631578947368421,6.0,3.0,,0.3333333333333333,3.0,1.0,1.0,3.0,,,,0.0967741935483871,0.14285714285714285,0.07692307692307693,0.125,,,1.0,1.0,,1.0,4.0,,,,,,,1.0,,,,,,,,,,1.0,,True,,,,,,
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,6241.0,104,9,188,189,27,36,25,377,6.0,15.0,1.0,1.0,,2.0,3.0,14.0,6.0,10.0,,,,,,,,15.0,39,,,33,172,2.0,3.0,,5.0,,4.0,,,,26.0,4.0,,,,,5.0,6.0,1.0,13.0,5.0,,18.0,24.0,6.0,30.0,6.0,4.0,5.0,3.0,3.0,2.0,8.0,2.0,2.0,8.0,15.0,,27,0.8666666666666667,0.8666666666666667,,,,,0.38461538461538464,0.6666666666666666,,0.38461538461538464,0.6666666666666666,,0.4024390243902439,0.625,,,,,22.790697674418606,0.625,,0.23076923076923078,0.06097560975609756,0.2222222222222222,0.06382978723404255,0.06666666666666667,0.25,0.3333333333333333,0.15625,0.38461538461538464,0.4,0.6,0.8333333333333334,0.358974358974359,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.2564102564102564,0.6,0.6,1.0,,,,,,0.3333333333333333,1.0,,0.5,,,,,0.38461538461538464,0.4523282051282051,0.4580666666666666,0.47312499999999996,0.15151515151515152,,8.212820512820514,,0.14361702127659576,,3.0,,,,3.0,1.0,4.0,2.0,2.0,,,4.0,,2.0,,6.0,1.0,1.0,6.0,7.0,0.25,0.19047619047619047,0.12,0.023809523809523808,0.25,,,,,,0.04878048780487805,0.04878048780487805,1.0,2.0,,0.10526315789473684,5.0,1.0,2.0,,,4.0,,0.1282051282051282,0.3333333333333333,0.08333333333333333,0.1111111111111111,0.5714285714285714,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,586.0,10,-6,18,19,6,8,1,37,,1.0,,,,,,,,1.0,,,,,,,,,2,,,2,21,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,,,6,,,,,,,,,,,,,0.3333333333333333,,,,,,21.05263157894737,1.0,,0.5,,0.3333333333333333,,,0.5,0.5,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,0.4722,,,,,9.45,,0.3333333333333333,,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1760,1610612761,Derrick Dial,Derrick Dial,1760,TOR,1921.0,32,13,61,63,7,42,8,124,1.0,2.0,,1.0,,,1.0,1.0,5.0,12.0,,,,,,2.0,1.0,7.0,15,,2.0,18,54,,2.0,,,1.0,1.0,,1.0,2.0,8.0,6.0,,,2.0,,2.0,2.0,,4.0,2.0,,5.0,5.0,2.0,7.0,,,1.0,,1.0,1.0,2.0,,1.0,,,2.0,7,0.5714285714285714,0.5714285714285714,,,,,0.4666666666666667,,1.0,0.4117647058823529,,0.5,0.47368421052631576,,0.5,0.11764705882352941,,,30.000000000000004,0.5,,0.2,0.08,0.17857142857142858,0.07142857142857142,,,0.25,0.25,0.11764705882352941,0.5,0.5,,0.058823529411764705,1.0,1.0,1.0,0.7058823529411765,0.4166666666666667,0.45454545454545453,0.6,,,,,0.11764705882352941,0.5,,,,,,,0.5,0.23529411764705882,0.3989882352941176,0.44805000000000006,0.3741,,0.1111111111111111,15.286666666666665,26.65,0.11475409836065574,,4.0,,,,1.0,1.0,,,,,,4.0,,2.0,,,,,,,,,0.1111111111111111,0.08333333333333333,,,,,,,0.10526315789473684,0.11764705882352941,,,,,1.0,,,,,,,0.06666666666666667,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.08333333333333333,True,,,,,,
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,25981.0,433,-27,817,808,211,282,121,1625,15.0,29.0,4.0,11.0,4.0,5.0,6.0,25.0,18.0,41.0,18.0,33.0,6.0,6.0,9.0,61.0,18.0,39.0,95,38.0,94.0,209,871,6.0,17.0,13.0,38.0,10.0,22.0,12.0,27.0,61.0,52.0,26.0,108.0,8.0,61.0,2.0,16.0,18.0,2.0,38.0,12.0,,23.0,32.0,15.0,47.0,10.0,7.0,17.0,14.0,4.0,3.0,21.0,4.0,7.0,11.0,35.0,61.0,211,0.6666666666666666,0.7428571428571429,0.9473684210526315,0.40425531914893614,0.4444444444444444,0.40425531914893614,0.4105263157894737,0.35294117647058826,0.45454545454545453,0.5079365079365079,0.6,0.5714285714285714,0.5251256281407035,0.6129032258064516,0.5865384615384616,0.4973544973544973,0.02127659574468085,0.01639344262295082,22.988505747126435,0.8095238095238095,,0.08363636363636363,0.03858520900321544,0.08595988538681948,0.03631961259079903,0.04395604395604396,0.09090909090909091,0.10344827586206896,0.06306306306306306,0.15343915343915343,0.5172413793103449,0.5555555555555556,0.8,0.13227513227513227,0.24,0.2727272727272727,0.8333333333333334,0.21693121693121692,0.43902439024390244,0.46153846153846156,0.5,0.1746031746031746,0.5454545454545454,0.5625,0.8888888888888888,0.32275132275132273,0.36666666666666664,0.36363636363636365,0.2,0.10204081632653061,0.8,0.1836734693877551,0.6666666666666666,0.3673469387755102,0.6507936507936508,0.5023383597883598,0.5328804347826087,0.4826663265306122,0.18181818181818182,0.291866028708134,9.909473684210527,24.672340425531917,0.2582619339045288,20.0,17.0,5.0,6.0,20.0,8.0,6.0,7.0,2.0,3.0,1.0,2.0,21.0,,7.0,2.0,6.0,2.0,2.0,2.0,8.0,0.058823529411764705,0.0945945945945946,0.03896103896103896,0.03496503496503497,0.12962962962962962,,0.32786885245901637,0.3333333333333333,1.0,0.32786885245901637,0.04060913705583756,0.06862745098039216,2.0,6.0,,0.06,7.0,3.0,2.0,,4.0,6.0,,0.07368421052631578,0.06896551724137931,0.029411764705882353,0.023809523809523808,0.75,0.25,2.0,1.0,1.0,1.0,9.0,,0.12,3.0,7.0,6.0,8.0,,,1.0,0.6153846153846154,0.05555555555555555,0.23333333333333334,0.42857142857142855,1.0,0.3333333333333333,0.010526315789473684,,0.04878048780487805,False,5.0,1.0,0.030303030303030304,0.8333333333333334,0.6,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,170498.0,2842,-5,5294,5282,1181,1494,782,10576,96.0,184.0,13.0,28.0,20.0,44.0,56.0,125.0,175.0,438.0,16.0,34.0,4.0,2.0,4.0,150.0,45.0,327.0,747,60.0,184.0,929,5483,51.0,98.0,13.0,118.0,67.0,171.0,12.0,49.0,221.0,316.0,338.0,135.0,18.0,146.0,3.0,362.0,461.0,74.0,1021.0,47.0,4.0,168.0,216.0,55.0,271.0,127.0,71.0,83.0,59.0,61.0,24.0,144.0,8.0,39.0,84.0,187.0,221.0,1181,0.4831804281345566,0.4968553459119497,0.75,0.32608695652173914,0.24489795918367346,0.3333333333333333,0.43775100401606426,0.5204081632653061,0.391812865497076,0.44790547798066593,0.527027027027027,0.38636363636363635,0.4685916919959473,0.5223214285714286,0.4294117647058823,0.19763694951664876,0.016304347826086956,0.013333333333333334,18.181818181818183,0.5763888888888888,0.02962962962962963,0.08115942028985507,0.021161638901395767,0.07976424361493124,0.018980275400074433,0.027439024390243903,0.08166666666666667,0.07928802588996764,0.08215962441314555,0.19763694951664876,0.5217391304347826,0.5818181818181818,0.4583333333333333,0.13426423200859292,0.448,0.4666666666666667,0.35714285714285715,0.47046186895810954,0.3995433789954338,0.4050925925925926,0.5371428571428571,0.036519871106337275,0.47058823529411764,0.48484848484848486,0.75,0.1611170784103115,0.25225225225225223,0.4642857142857143,0.036036036036036036,0.2,0.45454545454545453,0.01818181818181818,0.5,0.20454545454545456,0.3952738990332975,0.46431239177489186,0.46444623655913964,0.4393814553990611,0.12701829924650163,0.2378902045209903,12.583266398929048,25.95163043478261,0.2230827351718927,44.0,95.0,51.0,45.0,44.0,144.0,144.0,35.0,13.0,56.0,7.0,12.0,129.0,6.0,42.0,25.0,22.0,,,14.0,22.0,0.07386363636363637,0.07368421052631578,0.023450586264656615,0.015495867768595042,0.07242339832869081,0.07758620689655173,0.29333333333333333,0.2972972972972973,0.75,0.3013698630136986,0.04365904365904366,0.05398457583547558,1.0,9.0,5.0,0.018108651911468814,30.0,4.0,1.0,11.0,3.0,12.0,1.0,0.040160642570281124,0.10326086956521739,0.008583690987124463,0.008064516129032258,0.5454545454545454,0.46153846153846156,99.0,78.0,21.0,37.0,27.0,4.0,0.04,4.0,9.0,10.0,5.0,3.0,,,0.38461538461538464,0.010638297872340425,0.08108108108108109,0.4444444444444444,1.0,0.2222222222222222,,,0.0136986301369863,False,1.0,,0.029411764705882353,0.25,1.0,
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,3802.0,63,10,113,111,33,38,21,224,4.0,8.0,2.0,4.0,,1.0,2.0,6.0,,,,,,,,,,6.0,14,,,15,103,2.0,5.0,,4.0,,2.0,,,2.0,8.0,4.0,,4.0,,,2.0,2.0,2.0,4.0,8.0,,9.0,11.0,8.0,19.0,3.0,1.0,2.0,2.0,2.0,,4.0,2.0,,7.0,17.0,2.0,33,0.6666666666666666,1.0,,,,,0.42857142857142855,0.4,,0.42857142857142855,0.4,,0.4411764705882353,0.4,0.3333333333333333,,,,15.555555555555555,0.5,,0.21951219512195122,0.17391304347826086,0.17307692307692307,0.14545454545454545,0.16666666666666666,0.3076923076923077,0.3333333333333333,0.10526315789473684,0.5714285714285714,0.5,0.5,0.5,0.42857142857142855,0.3333333333333333,0.4,1.0,,,,,,,,,,0.8,0.5,,0.5,,,,,0.5714285714285714,0.4547642857142857,0.48352000000000006,0.31820000000000004,0.26666666666666666,0.13333333333333333,3.6714285714285713,,0.2920353982300885,,3.0,2.0,,,,,,2.0,2.0,,1.0,7.0,,3.0,1.0,1.0,,,,1.0,0.4,,0.25,0.1111111111111111,,,,,,,0.1875,0.1875,,,1.0,,1.0,,1.0,1.0,,,,0.07142857142857142,,,,,,,,,,1.0,,0.16666666666666666,,,,,,,,,,,,,,,,,False,,,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,89846.0,1497,-5,2742,2746,664,902,395,5488,29.0,59.0,3.0,6.0,5.0,14.0,10.0,25.0,22.0,78.0,,5.0,1.0,,2.0,110.0,38.0,61.0,162,31.0,115.0,271,2733,4.0,13.0,13.0,28.0,12.0,36.0,7.0,40.0,81.0,58.0,64.0,84.0,,98.0,,279.0,334.0,45.0,723.0,13.0,,101.0,130.0,17.0,147.0,51.0,20.0,63.0,52.0,53.0,11.0,116.0,4.0,24.0,63.0,164.0,81.0,664,0.47540983606557374,0.47540983606557374,0.9032258064516129,0.26956521739130435,0.175,0.30097087378640774,0.3765432098765432,0.3076923076923077,0.3333333333333333,0.388086642599278,0.4423076923076923,0.29605263157894735,0.4342105263157895,0.48214285714285715,0.41237113402061853,0.4151624548736462,,,13.130680037605766,0.5431034482758621,,0.09739633558341369,0.011893870082342177,0.09712509712509712,0.012509197939661517,0.006230529595015576,0.06397306397306397,0.09615384615384616,0.12149532710280374,0.21299638989169675,0.4915254237288136,0.6304347826086957,0.3448275862068966,0.09025270758122744,0.4,0.45454545454545453,0.2,0.2815884476534296,0.28205128205128205,0.2857142857142857,0.7727272727272727,0.018050541516245487,,,,0.3971119133574007,0.23076923076923078,0.5,0.038461538461538464,0.18421052631578946,0.35714285714285715,0.02631578947368421,,0.5,0.628158844765343,0.4789950943396228,0.5030108695652172,0.45667307692307696,0.1033210332103321,0.2988929889298893,10.324074074074073,28.32608695652174,0.24215900802334062,31.0,56.0,36.0,9.0,31.0,111.0,123.0,24.0,5.0,31.0,4.0,8.0,68.0,9.0,14.0,18.0,5.0,,,3.0,5.0,0.04672897196261682,0.096,0.01935483870967742,0.010822510822510822,0.09090909090909091,0.11538461538461539,0.2818181818181818,0.2818181818181818,0.9032258064516129,0.3163265306122449,0.04895104895104895,0.08187134502923976,5.0,5.0,,0.03289473684210526,17.0,4.0,5.0,5.0,2.0,2.0,,0.10493827160493827,0.22033898305084745,0.015037593984962405,0.009302325581395349,0.4,0.3333333333333333,55.0,39.0,16.0,35.0,30.0,12.0,0.12,5.0,12.0,7.0,5.0,3.0,,,0.38461538461538464,0.0392156862745098,0.46153846153846156,0.4166666666666667,1.0,0.18421052631578946,,,0.01282051282051282,False,,,,,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,121073.0,2018,-13,3729,3716,877,1064,552,7445,196.0,320.0,46.0,77.0,31.0,61.0,77.0,209.0,71.0,165.0,,2.0,,,2.0,3.0,2.0,344.0,694,,5.0,831,3867,60.0,106.0,,132.0,55.0,121.0,,4.0,151.0,412.0,276.0,,60.0,1.0,,63.0,85.0,11.0,192.0,139.0,5.0,279.0,390.0,169.0,559.0,56.0,35.0,60.0,28.0,74.0,32.0,134.0,10.0,33.0,145.0,237.0,151.0,877,0.5988372093023255,0.6560509554140127,,,,,0.4956772334293948,0.5660377358490566,0.45454545454545453,0.49213161659513593,0.5660377358490566,0.44,0.5239596469104666,0.5789473684210527,0.5067114093959731,0.00715307582260372,,,21.123544188170815,0.44776119402985076,0.04672897196261682,0.1971731448763251,0.09014267185473411,0.19545454545454546,0.08893709327548807,0.08863636363636364,0.14320388349514562,0.1976470588235294,0.23529411764705882,0.45779685264663805,0.6125,0.717948717948718,0.5918367346938775,0.2989985693848355,0.3684210526315789,0.4074074074074074,0.5064935064935064,0.23605150214592274,0.4303030303030303,0.44375,0.7183098591549296,0.002861230329041488,,,,0.004291845493562232,0.7264150943396226,0.5974025974025974,,0.488,0.5081967213114754,0.016,,0.016,0.46494992846924177,0.4651296987087515,0.5098104166666666,0.45475406504065036,0.1588447653429603,0.18170878459687123,6.779538904899137,40.660000000000004,0.2351836953606865,,143.0,41.0,,,34.0,18.0,65.0,46.0,21.0,12.0,21.0,209.0,,99.0,17.0,114.0,1.0,1.0,70.0,115.0,0.3865546218487395,0.18840579710144928,0.08616780045351474,0.09379727685325265,0.17777777777777778,0.22666666666666666,,,,,0.12757731958762886,0.12840466926070038,12.0,14.0,37.0,0.050359712230215826,72.0,25.0,13.0,22.0,7.0,63.0,11.0,0.1037463976945245,0.146875,0.08278145695364239,0.0778688524590164,0.5478260869565217,0.17391304347826086,22.0,17.0,5.0,17.0,15.0,2.0,0.09569377990430622,,,,,14.0,,,,0.10344827586206896,,,,,,1.0,0.030303030303030304,False,,2.0,,,,
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,76234.0,1271,18,2361,2358,336,554,338,4719,66.0,100.0,24.0,37.0,13.0,16.0,65.0,155.0,48.0,122.0,,,,,,2.0,2.0,179.0,377,,2.0,402,2421,34.0,64.0,,76.0,23.0,45.0,,2.0,56.0,212.0,146.0,,40.0,2.0,,45.0,60.0,4.0,135.0,75.0,1.0,183.0,244.0,92.0,336.0,68.0,32.0,64.0,41.0,26.0,23.0,90.0,9.0,15.0,71.0,132.0,56.0,336,0.5921787709497207,0.6666666666666666,,,,,0.47480106100795755,0.53125,0.5111111111111111,0.47229551451187335,0.53125,0.48936170212765956,0.4855072463768116,0.5428571428571428,0.5,0.005277044854881266,,,18.234442836468887,0.7111111111111111,0.02,0.19385593220338984,0.07591093117408906,0.19109947643979058,0.07539353769676885,0.08873720136518772,0.1624548736462094,0.18503937007874016,0.22033898305084745,0.2638522427440633,0.66,0.7586206896551724,0.5909090909090909,0.40897097625329815,0.41935483870967744,0.4452054794520548,0.5076923076923077,0.32189973614775724,0.39344262295081966,0.41025641025641024,0.7083333333333334,,,,,0.005277044854881266,0.578125,0.6486486486486487,,0.3404255319148936,0.8125,,,0.0425531914893617,0.2691292875989446,0.43299155672823214,0.5011563636363636,0.4288297872340426,0.1890547263681592,0.13930348258706468,9.465517241379313,25.9,0.1423125794155019,,44.0,10.0,,,26.0,15.0,36.0,25.0,36.0,6.0,3.0,80.0,,40.0,5.0,85.0,,,52.0,85.0,0.3048780487804878,0.1782178217821782,0.08203125,0.06378132118451026,0.1780821917808219,0.17857142857142858,,,,,0.097799511002445,0.09828009828009827,8.0,4.0,30.0,0.023529411764705882,27.0,16.0,17.0,10.0,3.0,48.0,1.0,0.07161803713527852,0.13,0.0730593607305936,0.0755813953488372,0.5647058823529412,0.20833333333333334,15.0,13.0,2.0,3.0,14.0,,0.05806451612903226,,,,,10.0,,,,0.06382978723404255,,,,,,3.0,0.040983606557377046,False,,3.0,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,142556.0,2376,74,4436,4428,917,1173,675,8864,162.0,288.0,47.0,90.0,31.0,57.0,115.0,277.0,161.0,427.0,24.0,56.0,19.0,6.0,10.0,257.0,50.0,438.0,992,121.0,313.0,1482,4556,79.0,166.0,56.0,257.0,75.0,180.0,22.0,60.0,313.0,372.0,504.0,309.0,78.0,255.0,1.0,198.0,239.0,33.0,519.0,115.0,2.0,130.0,173.0,138.0,311.0,94.0,60.0,88.0,52.0,65.0,36.0,153.0,12.0,33.0,89.0,191.0,313.0,917,0.4246575342465753,0.46616541353383456,0.8512396694214877,0.3865814696485623,0.36666666666666664,0.3890675241157556,0.4415322580645161,0.4759036144578313,0.4166666666666667,0.4747126436781609,0.5112612612612613,0.45,0.5087780898876404,0.5355648535564853,0.5221088435374149,0.23984674329501915,0.003194888178913738,0.0038910505836575876,30.10116434434052,0.5751633986928104,0.0196078431372549,0.07441327990841443,0.061530230069555915,0.07809611829944547,0.05895101863892501,0.0625,0.05976095617529881,0.06560636182902585,0.09029649595687332,0.2206896551724138,0.5625,0.5977859778597786,0.41358024691358025,0.21226053639846743,0.4151624548736462,0.4339622641509434,0.34782608695652173,0.32720306513409964,0.3770491803278688,0.38333333333333336,0.4906832298136646,0.04291187739463601,0.42857142857142855,0.42857142857142855,0.9166666666666666,0.19693486590038314,0.40540540540540543,0.5222222222222223,0.08558558558558559,0.2375,0.543859649122807,0.041666666666666664,0.6,0.20833333333333334,0.46053639846743294,0.4752776923076923,0.5093090673575127,0.4527436440677966,0.17341430499325236,0.21120107962213225,10.587600806451617,25.054632587859423,0.20671776375112713,97.0,243.0,97.0,54.0,97.0,105.0,60.0,39.0,4.0,34.0,8.0,23.0,305.0,44.0,99.0,40.0,40.0,5.0,5.0,15.0,45.0,0.026845637583892617,0.09352517985611511,0.08997955010224949,0.04425837320574163,0.09375,0.09278350515463918,0.377431906614786,0.37890625,0.8350515463917526,0.3803921568627451,0.07297687861271676,0.09252336448598131,30.0,45.0,14.0,0.06484149855907781,36.0,21.0,12.0,21.0,11.0,34.0,,0.036290322580645164,0.059027777777777776,0.04794520547945205,0.04225352112676056,0.7555555555555555,0.1276595744680851,41.0,28.0,13.0,23.0,21.0,2.0,0.04332129963898917,13.0,37.0,16.0,23.0,4.0,1.0,2.0,0.4107142857142857,0.07228915662650602,0.16666666666666666,0.35135135135135137,1.0,0.32,0.006369426751592357,,0.01639344262295082,False,10.0,,,0.5263157894736842,0.9,
