EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,Clear Path Fouls,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,Technical Free Throw Trips,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,BlockedCorner3,OffensiveGoaltends,on,Corner3PctBlocked,3pt And 1 Free Throw Trips
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,43063.0,718,35,1466,1429,534,573,152,2895,34.0,51.0,15.0,37.0,6.0,21.0,6.0,18.0,61.0,3.0,7.0,22.0,60.0,119,24.0,82.0,55.0,247,1563,5.0,10.0,26.0,21.0,44.0,28.0,104.0,48.0,72.0,60.0,61.0,18.0,63.0,35.0,98.0,29.0,32.0,26.0,231.0,12.0,14.0,44,1.0,59,21.0,80,41.0,32.0,9.0,26.0,21.0,19.0,1.0,45.0,14.0,59.0,1.0,63.0,8.0,18.0,,104.0,534,15.0,0.4,0.4067796610169492,0.8333333333333334,0.2926829268292683,0.5,0.2926829268292683,0.5042016806722689,0.4772727272727273,0.47761194029850745,0.46,0.4791666666666667,0.5245535714285714,0.48148148148148145,0.5659340659340659,0.4079601990049751,16.422466422466425,0.5777777777777777,0.016129032258064516,0.0838095238095238,0.02510460251046025,0.11475409836065574,0.08964451313755796,0.03125,0.0330188679245283,0.06369426751592357,0.12093023255813953,0.11363636363636363,0.11764705882352941,0.2537313432835821,0.6666666666666666,0.7555555555555555,0.4117647058823529,0.18407960199004975,0.40540540540540543,0.4166666666666667,0.5333333333333333,0.1044776119402985,0.2857142857142857,0.2857142857142857,1.0,0.3034825870646766,0.29508196721311475,0.3,0.7777777777777778,0.28,0.42857142857142855,1.0,0.08333333333333333,0.3055555555555556,0.6616915422885572,0.29508196721311475,0.5157052238805973,0.49315277777777783,0.48837777777777774,0.038834951456310676,0.06451612903225806,0.10526315789473684,0.42105263157894735,7.832773109243698,24.954878048780483,0.36425648021828105,2.0,8.0,12.0,18.0,11.0,31.0,4.0,15.0,3.0,35.0,2.0,10.0,6.0,5.0,9.0,,8.0,9.0,3.0,5.0,3.0,11.0,,3.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,,0.26666666666666666,0.08403361344537816,0.11764705882352941,0.0967741935483871,,0.04639175257731959,0.018292682926829267,0.0196078431372549,0.04487179487179487,0.05263157894736842,0.05228758169934641,0.07766990291262135,0.75,0.15422885572139303,0.3548387096774194,0.39285714285714285,0.18181818181818182,0.32,0.25,,0.25,0.6666666666666666,2.0,3.0,1.0,8.0,9.0,12.0,1.0,,0.32142857142857145,0.012195121951219513,0.01639344262295082,0.12,0.6666666666666666,1.0,0.16666666666666666,0.36363636363636365,,14.0,0.02702702702702703,,,,,,,True,,
2212,1610612753,Steven Hunter,Steven Hunter,2212,ORL,11283.0,188,-65,365,373,160,194,54,738,13.0,26.0,1.0,6.0,,,,,,,,,17.0,51,,,32.0,66,404,,,15.0,8.0,24.0,,32.0,26.0,8.0,,,,,1.0,1.0,1.0,,,3.0,12.0,3.0,15,5.0,23,14.0,37,,,,3.0,2.0,2.0,,5.0,20.0,29.0,1.0,48.0,22.0,3.0,1.0,32.0,160,,0.7647058823529411,0.8666666666666667,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.44594594594594594,0.5357142857142857,0.47058823529411764,,18.414918414918414,0.6,0.22727272727272727,0.11029411764705882,0.08275862068965517,0.061224489795918366,0.0972972972972973,0.0755813953488372,0.08196721311475409,0.16129032258064516,0.10606060606060606,0.08333333333333333,,0.5098039215686274,0.5,0.65,0.6923076923076923,0.11764705882352941,0.16666666666666666,0.25,1.0,,,,,,,,,,,,,,0.5098039215686274,,0.4695823529411764,0.5276142857142857,0.4500958333333334,0.30985915492957744,0.30985915492957744,0.22727272727272727,0.48484848484848486,5.137254901960786,,0.4383561643835616,4.0,6.0,6.0,10.0,3.0,19.0,4.0,8.0,7.0,16.0,4.0,10.0,,,1.0,1.0,1.0,1.0,,1.0,,4.0,1.0,2.0,8.0,7.0,1.0,,9.0,4.0,,,0.5,0.19607843137254902,0.23076923076923078,0.10526315789473684,0.05555555555555555,0.037037037037037035,0.0975609756097561,0.06976744186046512,,0.16666666666666666,0.07692307692307693,0.043478260869565216,0.4444444444444444,0.37254901960784315,0.15789473684210525,0.17647058823529413,1.0,0.75,0.6666666666666666,0.25,0.4166666666666667,0.6,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,1.0,,,,True,,
2219,1610612753,Jeryl Sasser,Jeryl Sasser,2219,ORL,1594.0,27,-1,49,51,5,10,9,100,3.0,5.0,,3.0,,,,,,,,,3.0,10,,,2.0,8,55,,,5.0,1.0,1.0,,2.0,2.0,4.0,,,,1.0,1.0,2.0,,1.0,,5.0,2.0,1.0,2,,3,2.0,5,2.0,1.0,1.0,,,2.0,,2.0,3.0,3.0,,3.0,2.0,,,2.0,5,,0.3333333333333333,1.0,,,,,0.3,1.0,0.3,1.0,1.0,0.36363636363636365,1.25,1.0,,21.311475409836067,,,0.13333333333333333,0.08,0.1111111111111111,0.125,0.07142857142857142,0.125,0.3333333333333333,,0.125,,0.5,0.6,0.6,0.3333333333333333,0.3,,,,,,,,,,,,,,,,,0.5,,0.47540999999999994,0.57595,0.8128,0.18181818181818182,0.18181818181818182,0.625,0.25,7.530000000000001,,0.10204081632653061,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,,4.0,,1.0,,,,,2.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,0.16666666666666666,,,,,,0.2,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
270,1610612753,Horace Grant,Horace Grant,270,ORL,36706.0,612,52,1192,1182,393,457,128,2374,38.0,54.0,32.0,78.0,,,,,,,,,73.0,137,,,24.0,170,1263,,,36.0,29.0,50.0,,68.0,112.0,34.0,,,,15.0,10.0,25.0,7.0,7.0,8.0,60.0,36.0,6.0,63,3.0,72,47.0,119,12.0,9.0,3.0,7.0,2.0,10.0,2.0,17.0,16.0,35.0,3.0,34.0,15.0,4.0,3.0,68.0,393,8.0,0.7671232876712328,0.9491525423728814,,,,,0.5328467153284672,0.58,0.5328467153284672,0.7727272727272727,0.58,0.5555555555555556,0.75,0.6071428571428571,,12.659176029962547,0.4117647058823529,0.07894736842105263,0.13725490196078433,0.0851063829787234,0.05405405405405406,0.12105263157894737,0.08582089552238806,0.06341463414634146,0.1678832116788321,0.12698412698412698,0.057971014492753624,0.047619047619047616,0.39416058394160586,0.7037037037037037,0.7307692307692307,0.5789473684210527,0.5693430656934306,0.41025641025641024,0.41025641025641024,0.96875,,,,,,,,,,,,,,0.39416058394160586,,0.45818248175182474,0.5491611111111112,0.46708000000000005,0.10067114093959731,0.10067114093959731,0.21176470588235294,0.4,10.72043795620438,,0.3296979865771812,17.0,22.0,16.0,24.0,3.0,5.0,17.0,22.0,2.0,10.0,28.0,4.0,3.0,,10.0,1.0,3.0,1.0,1.0,5.0,4.0,5.0,2.0,3.0,13.0,8.0,1.0,4.0,13.0,9.0,,1.0,0.7727272727272727,0.029197080291970802,0.037037037037037035,0.4,0.02631578947368421,0.08849557522123894,0.12698412698412698,0.07608695652173914,0.06451612903225806,0.2,0.12030075187969924,0.05084745762711865,0.6923076923076923,0.0364963503649635,0.6,1.0,1.0,1.0,0.7727272727272727,0.17647058823529413,0.48,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,
244,1610612753,Dee Brown,Dee Brown,244,ORL,2509.0,42,6,82,81,21,21,5,163,,,1.0,2.0,1.0,4.0,2.0,,2.0,,,,1.0,2,1.0,6.0,,5,92,,,,,,2.0,3.0,2.0,,3.0,2.0,,1.0,,1.0,,1.0,,2.0,,,3,,3,,3,1.0,1.0,,1.0,,1.0,,2.0,1.0,4.0,,,,,,3.0,21,1.0,1.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.5,,0.3125,,0.75,0.3125,,0.75,0.75,11.363636363636363,0.5,,0.09375,,,0.07894736842105263,,,0.08333333333333333,,,,,,,,0.25,0.5,0.5,1.0,0.5,0.25,0.25,1.0,0.25,,,,,,,1.0,,0.75,,0.50785625,,0.60405,,,,0.6,14.7,24.53333333333333,0.25609756097560976,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,1.0,,1.0,,,,0.5,,,,,,0.5,,,,,,,,,,,True,,
255,1610612753,Grant Hill,Grant Hill,255,ORL,5885.0,98,-30,194,185,61,66,31,379,9.0,16.0,6.0,24.0,,,,,,,,,16.0,43,,,16.0,48,218,,,11.0,7.0,14.0,,19.0,16.0,16.0,,,,12.0,1.0,13.0,1.0,6.0,4.0,27.0,6.0,3.0,14,3.0,20,10.0,30,1.0,1.0,,6.0,6.0,5.0,,11.0,3.0,6.0,,19.0,8.0,2.0,1.0,19.0,61,,0.5,0.5333333333333333,,,,,0.37209302325581395,0.5,0.37209302325581395,0.5,0.5,0.46153846153846156,0.6875,0.5277777777777778,,27.631578947368425,0.5454545454545454,0.42857142857142855,0.19444444444444445,0.07894736842105263,0.2,0.19540229885057472,0.09,0.02631578947368421,0.16666666666666666,0.20689655172413793,0.18181818181818182,0.25,0.37209302325581395,0.5625,0.6,0.5555555555555556,0.5581395348837209,0.25,0.2608695652173913,0.5,,,,,,,,,,,,,,0.37209302325581395,,0.4495372093023257,0.53085,0.4961642857142857,0.16,0.16,0.22916666666666666,0.3958333333333333,10.7,,0.31443298969072164,3.0,6.0,6.0,9.0,1.0,3.0,3.0,6.0,5.0,5.0,2.0,2.0,,2.0,3.0,1.0,4.0,3.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,0.5,0.046511627906976744,0.0625,,0.14285714285714285,0.125,0.16,0.07692307692307693,0.15789473684210525,,0.2,0.16,,0.06976744186046512,0.3333333333333333,0.3333333333333333,,1.0,0.5,0.6666666666666666,0.6428571428571429,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.041666666666666664,,,,,,,True,,
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,6223.0,104,14,201,209,58,66,34,410,9.0,11.0,,,,,,,,,,,9.0,14,,,1.0,19,207,,,6.0,,1.0,,,10.0,8.0,,,,1.0,3.0,4.0,3.0,,,11.0,7.0,1.0,7,3.0,11,9.0,20,6.0,5.0,1.0,4.0,3.0,4.0,1.0,8.0,10.0,15.0,1.0,6.0,3.0,1.0,1.0,,58,3.0,0.5555555555555556,0.7142857142857143,,,,,0.6428571428571429,,0.6428571428571429,0.5,,0.59375,0.42857142857142855,,,10.126582278481012,0.5,0.2727272727272727,0.08235294117647059,0.0945945945945946,0.05555555555555555,0.07766990291262135,0.0989010989010989,0.12903225806451613,0.047619047619047616,0.08823529411764706,0.06666666666666667,,0.7857142857142857,0.8181818181818182,0.8181818181818182,0.5555555555555556,,,,,,,,,,,,,,,,,,0.7857142857142857,,0.5965571428571428,0.57066,0.4843,0.2,0.2,0.3157894736842105,,2.207142857142857,,0.2885572139303483,3.0,5.0,,,,3.0,3.0,6.0,,,4.0,2.0,,1.0,2.0,,,1.0,,1.0,1.0,4.0,1.0,2.0,6.0,5.0,,1.0,6.0,4.0,,1.0,0.5,0.14285714285714285,,0.6666666666666666,,0.11764705882352941,,0.13043478260869565,0.13333333333333333,,0.1,,0.6666666666666666,0.21428571428571427,,,,0.8333333333333334,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1114,1610612753,Jaren Jackson,Jaren Jackson,1114,ORL,1687.0,28,12,60,59,15,32,7,119,,,1.0,2.0,,1.0,,1.0,2.0,,,,1.0,2,1.0,3.0,,5,54,,,,,,,,2.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,1,,2,,2,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,15,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,,0.5,,,0.6,8.823529411764705,1.0,,0.043478260869565216,,0.3333333333333333,0.07692307692307693,,,0.1,,1.0,,,,,,0.4,0.5,0.5,1.0,0.2,,,,0.4,0.5,0.5,1.0,,,,,,0.6,0.5,0.49295999999999995,,,,,,,21.25,25.066666666666663,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,False,1.0,
121,1610612753,Patrick Ewing,Patrick Ewing,121,ORL,20928.0,349,25,689,678,179,197,95,1367,28.0,48.0,14.0,28.0,,1.0,,,,,,,55.0,123,,1.0,31.0,141,733,,,28.0,17.0,35.0,,44.0,74.0,36.0,,,,6.0,9.0,15.0,6.0,4.0,1.0,39.0,18.0,16.0,44,10.0,70,25.0,95,12.0,7.0,5.0,14.0,7.0,9.0,5.0,23.0,30.0,49.0,5.0,44.0,18.0,6.0,5.0,44.0,179,5.0,0.6727272727272727,0.74,,,,,0.44715447154471544,0.4857142857142857,0.4435483870967742,0.5,0.4857142857142857,0.4895833333333333,0.5185185185185185,0.5116279069767442,0.008064516129032258,20.719602977667492,0.6086956521739131,0.45454545454545453,0.1732283464566929,0.07058823529411765,0.2962962962962963,0.19480519480519481,0.06956521739130435,0.07272727272727272,0.10843373493975904,0.20952380952380953,0.3157894736842105,0.25,0.3870967741935484,0.5833333333333334,0.6829268292682927,0.5714285714285714,0.22580645161290322,0.5,0.5,1.0,0.008064516129032258,,,,,,,,,,,,,0.3951612903225806,,0.4590427419354839,0.5101368421052632,0.4707742857142857,0.13043478260869565,0.13138686131386862,0.19858156028368795,0.3120567375886525,7.138211382113819,23.6,0.2597968069666183,7.0,14.0,9.0,15.0,13.0,47.0,11.0,22.0,6.0,10.0,10.0,12.0,3.0,1.0,6.0,1.0,3.0,2.0,,7.0,2.0,9.0,2.0,4.0,14.0,9.0,,5.0,14.0,8.0,1.0,,0.5,0.0975609756097561,0.14583333333333334,0.10638297872340426,0.043478260869565216,0.06666666666666667,0.07246376811594203,0.06578947368421052,0.04285714285714286,0.15,0.19696969696969696,0.05357142857142857,0.5714285714285714,0.3790322580645161,0.2765957446808511,0.30952380952380953,0.5384615384615384,0.6363636363636364,0.5,,0.42857142857142855,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
146,1610612753,Jud Buechler,Jud Buechler,146,ORL,8466.0,141,-26,285,280,115,106,35,565,3.0,3.0,1.0,7.0,5.0,10.0,4.0,2.0,9.0,2.0,3.0,2.0,5.0,12,7.0,19.0,,31,307,4.0,5.0,16.0,2.0,6.0,6.0,7.0,8.0,2.0,21.0,8.0,2.0,8.0,1.0,9.0,1.0,4.0,1.0,19.0,4.0,4.0,10,4.0,18,5.0,23,6.0,4.0,2.0,3.0,3.0,,,3.0,4.0,12.0,1.0,,,,1.0,7.0,115,3.0,0.8,0.8,1.0,0.3684210526315789,0.8,0.3888888888888889,0.4166666666666667,0.3333333333333333,0.5,1.1428571428571428,0.2916666666666667,0.5,1.1428571428571428,0.2916666666666667,0.6129032258064516,10.526315789473685,1.0,0.5,0.11235955056179775,0.038834951456310676,0.14814814814814814,0.1206896551724138,0.034722222222222224,0.022222222222222223,0.07692307692307693,0.14285714285714285,,0.4,0.0967741935483871,1.0,1.0,1.0,0.22580645161290322,0.14285714285714285,0.14285714285714285,1.0,0.3225806451612903,0.5,0.5,1.0,0.2903225806451613,0.2222222222222222,0.2222222222222222,1.0,0.42857142857142855,0.6666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.7096774193548387,0.25,0.5063866666666667,0.53023,0.4779227272727272,,,0.5161290322580645,0.22580645161290322,12.799999999999999,25.736842105263158,0.40350877192982454,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,3.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,0.024390243902439025,0.07692307692307693,0.03125,0.03333333333333333,,0.10714285714285714,,,0.06451612903225806,0.5,0.5,,0.14285714285714285,1.0,1.0,0.08333333333333333,1.0,2.0,2.0,1.0,,1.0,,,,0.16666666666666666,,,0.2857142857142857,1.0,1.0,0.25,,1.0,,,,,,,,,False,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,120936.0,2016,170,3879,3894,768,783,485,7773,64.0,104.0,65.0,148.0,39.0,88.0,21.0,76.0,228.0,7.0,30.0,41.0,148.0,310,115.0,316.0,127.0,768,4037,15.0,48.0,84.0,23.0,62.0,62.0,150.0,132.0,164.0,282.0,228.0,76.0,265.0,90.0,355.0,77.0,136.0,112.0,800.0,37.0,29.0,137,11.0,177,62.0,239,116.0,77.0,39.0,90.0,70.0,40.0,2.0,130.0,39.0,107.0,2.0,142.0,29.0,17.0,,150.0,768,17.0,0.44594594594594594,0.46153846153846156,0.8173913043478261,0.3639240506329114,0.3125,0.3639240506329114,0.4774193548387097,0.3709677419354839,0.5119808306709265,0.5192307692307693,0.4032258064516129,0.5438988095238095,0.5253164556962026,0.47959183673469385,0.5047923322683706,17.95388403850459,0.6923076923076923,0.10091743119266056,0.08977719528178243,0.026676279740447006,0.08923076923076922,0.08968125337655321,0.031584309730005096,0.029985007496251874,0.08053691275167785,0.11829652996845426,0.1,0.058823529411764705,0.16613418530351437,0.6153846153846154,0.6808510638297872,0.421875,0.2364217252396166,0.4391891891891892,0.45774647887323944,0.5076923076923077,0.14057507987220447,0.4431818181818182,0.45348837209302323,0.8974358974358975,0.36421725239616615,0.3333333333333333,0.3392857142857143,0.7763157894736842,0.38461538461538464,0.23333333333333334,0.7142857142857143,0.1693548387096774,0.33064516129032256,0.670926517571885,0.3333333333333333,0.5257470352564102,0.5136714285714286,0.5086585365853659,0.050381679389312976,0.08630952380952381,0.109375,0.1953125,10.386129032258063,24.800632911392405,0.19798917246713071,6.0,8.0,10.0,22.0,19.0,58.0,18.0,30.0,3.0,50.0,10.0,21.0,13.0,17.0,25.0,,16.0,14.0,15.0,20.0,9.0,25.0,2.0,3.0,6.0,2.0,1.0,3.0,6.0,4.0,1.0,,0.6,0.06774193548387097,0.09615384615384616,0.08620689655172414,,0.043402777777777776,0.02544529262086514,0.021406727828746176,0.04103671706263499,0.05309734513274336,0.058426966292134834,0.04833836858006042,0.6666666666666666,0.0926517571884984,0.3275862068965517,0.3584905660377358,0.3157894736842105,0.10256410256410256,0.75,0.3333333333333333,0.1774193548387097,0.45454545454545453,8.0,18.0,8.0,10.0,18.0,63.0,6.0,,0.2903225806451613,0.0189873417721519,0.017543859649122806,0.23076923076923078,0.4444444444444444,0.875,0.38095238095238093,0.24390243902439024,,43.0,0.04054054054054054,4.0,,,0.012539184952978056,,,False,0.022727272727272728,1.0
42,1610612753,Monty Williams,Monty Williams,42,ORL,26158.0,436,-20,829,841,165,171,114,1670,60.0,100.0,5.0,13.0,,,,,1.0,,,1.0,70.0,124,,1.0,22.0,162,886,,,33.0,13.0,23.0,1.0,27.0,80.0,60.0,,1.0,,30.0,7.0,37.0,5.0,14.0,14.0,81.0,18.0,5.0,31,3.0,39,27.0,66,15.0,12.0,3.0,11.0,4.0,18.0,9.0,29.0,14.0,40.0,3.0,40.0,21.0,,,27.0,165,4.0,0.5714285714285714,0.6779661016949152,,,,,0.5645161290322581,0.5652173913043478,0.56,0.5555555555555556,0.5416666666666666,0.5625,0.5689655172413793,0.5192307692307693,0.008,18.058455114822547,0.3793103448275862,0.13043478260869565,0.10097719869706841,0.0625,0.07692307692307693,0.0967741935483871,0.0678391959798995,0.05303030303030303,0.08433734939759036,0.09352517985611511,0.08695652173913043,0.05263157894736842,0.8,0.6,0.7058823529411765,0.5666666666666667,0.104,0.38461538461538464,0.38461538461538464,0.8,,,,,0.008,,,,,,,,0.041666666666666664,0.808,,0.568774193548387,0.5640526315789473,0.5585652173913044,0.14583333333333334,0.14685314685314685,0.2037037037037037,0.16666666666666666,2.4983870967741937,39.7,0.19903498190591074,14.0,24.0,12.0,18.0,5.0,11.0,15.0,27.0,3.0,1.0,22.0,15.0,2.0,2.0,9.0,,2.0,3.0,2.0,7.0,5.0,4.0,3.0,2.0,7.0,4.0,1.0,2.0,7.0,4.0,,,0.5555555555555556,0.12096774193548387,0.15,,,0.08181818181818182,0.05555555555555555,0.09090909090909091,0.09195402298850575,0.043478260869565216,0.12941176470588237,0.05128205128205128,0.5714285714285714,0.088,0.45454545454545453,0.45454545454545453,0.4,0.8888888888888888,0.5833333333333334,0.2857142857142857,0.75,0.6666666666666666,,,,,,,,2.0,,,,,,,,,,,,,,,,,,False,,
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,113404.0,1890,205,3636,3651,723,755,447,7287,195.0,324.0,131.0,369.0,6.0,18.0,2.0,58.0,175.0,7.0,13.0,39.0,409.0,880,64.0,193.0,254.0,1264,3790,10.0,18.0,158.0,83.0,172.0,41.0,268.0,344.0,474.0,105.0,173.0,58.0,180.0,87.0,267.0,65.0,97.0,65.0,621.0,77.0,49.0,202,25.0,276,105.0,381,79.0,53.0,26.0,76.0,35.0,49.0,5.0,125.0,44.0,89.0,6.0,337.0,163.0,19.0,,268.0,723,8.0,0.42053789731051344,0.4562334217506631,0.546875,0.3316062176165803,0.5555555555555556,0.33507853403141363,0.4647727272727273,0.48255813953488375,0.4706430568499534,0.5193798449612403,0.4460093896713615,0.5171849427168577,0.5524475524475524,0.5193798449612403,0.1798695246971109,32.26347305389221,0.608,0.2358490566037736,0.14057063326374392,0.05955143078112916,0.15605095541401273,0.1433466590519703,0.057283142389525366,0.038338658146964855,0.16203703703703703,0.15870307167235495,0.12931034482758622,0.23170731707317074,0.3019571295433364,0.6018518518518519,0.6543624161073825,0.49743589743589745,0.34389561975768873,0.35501355013550134,0.3598901098901099,0.3816793893129771,0.016775396085740912,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.16309412861137,0.3314285714285714,0.3391812865497076,0.5172413793103449,0.10077519379844961,0.5384615384615384,0.8571428571428571,0.009389671361502348,0.18309859154929578,0.48182665424044735,0.3352601156069364,0.48995477081384475,0.5027073684210526,0.47658301435406714,0.13798836242726517,0.1618669314796425,0.125,0.2120253164556962,9.447045454545457,25.639896373056985,0.19884488448844884,40.0,72.0,41.0,70.0,83.0,187.0,52.0,111.0,24.0,78.0,64.0,50.0,22.0,18.0,28.0,,43.0,21.0,9.0,41.0,8.0,26.0,12.0,36.0,43.0,21.0,11.0,11.0,48.0,32.0,3.0,,0.46846846846846846,0.056818181818181816,0.08024691358024691,0.10160427807486631,,0.05185185185185185,0.09358288770053476,0.06143344709897611,0.05454545454545454,0.04,0.09307875894988067,0.08007448789571694,0.6666666666666666,0.17427772600186392,0.44385026737967914,0.49404761904761907,0.30120481927710846,0.5581395348837209,0.5555555555555556,0.1,0.3286384976525822,0.5857142857142857,3.0,5.0,,8.0,8.0,87.0,4.0,,0.1951219512195122,0.02072538860103627,0.022857142857142857,0.03875968992248062,0.6,0.6666666666666666,,0.20512820512820512,2.0,,0.013550135501355014,3.0,5.0,1.0,0.015306122448979591,4.0,,False,,
