EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Corner3PctBlocked
93,1610612764,Hubert Davis,Hubert Davis,93,WAS,20194.0,337,46,636,620,248,235,80,1256,4,5,,,1.0,1,4,14,18.0,27.0,4.0,8.0,,,1.0,3.0,15.0,29.0,2.0,5.0,4.0,7.0,26,46,19.0,37.0,3,112,632,2,5,2.0,5.0,10,9,16,5.0,10.0,,33,36,16,45.0,12.0,,29.0,15.0,1,26,2.0,28,2.0,,7,7.0,12.0,58,,3,5.0,14,,19,3,22,1.0,6.0,6.0,,10,,7.0,2,1.0,3.0,1.0,12,,2,6,16,1.0,,4,,2,,33,248,3,0.6923076923076923,0.6923076923076923,0.7894736842105263,0.5135135135135135,0.4,0.5,0.5135135135135135,0.5652173913043478,0.4,0.5625,0.6566265060240963,0.5,0.6346153846153846,0.6588235294117647,0.5,0.6346153846153846,0.4457831325301205,0.021739130434782608,,0.07142857142857142,,13.287671232876713,0.8333333333333334,,0.05622489959839357,0.011363636363636364,0.06666666666666667,,0.05864197530864197,0.009900990099009901,,,,,0.06451612903225806,0.07476635514018691,0.07547169811320754,0.045454545454545456,0.02702702702702703,0.060240963855421686,0.8,0.8,0.5,0.1686746987951807,0.2857142857142857,0.3076923076923077,0.75,0.3253012048192771,0.6666666666666666,0.6666666666666666,0.7222222222222222,0.0963855421686747,0.5,0.5,1.0,0.3493975903614458,0.5172413793103449,0.5172413793103449,0.7333333333333333,,,,,,0.5,0.4,1.0,0.038461538461538464,1.0,0.11538461538461539,0.3333333333333333,0.2692307692307692,0.5714285714285714,0.5060240963855421,0.5172413793103449,0.4635132530120482,0.476945,0.4391288461538461,0.023529411764705882,0.041666666666666664,0.08928571428571429,0.29464285714285715,13.306521739130433,25.19459459459459,0.389937106918239,,,1.0,,,1.0,1.0,1.0,,,0.03125,,1.0,,,,,,,,,,,True,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,30643.0,511,4,916,925,292,375,128,1841,43,59,16.0,25.0,17.0,21,3,22,2.0,5.0,,,,,,,,,,,,,48,86,,,40,136,956,16,27,,,45,19,28,,,15.0,53,58,38,,,,,,11,8,1.0,9,1.0,,1,2.0,5.0,19,1.0,54,16.0,49,7.0,72,55,127,4.0,9.0,8.0,1.0,1,,,14,1.0,1.0,2.0,15,1.0,2,32,71,4.0,9.0,74,5.0,29,12.0,53,292,9,0.6041666666666666,0.8529411764705882,,,,,,0.5581395348837209,0.5925925925925926,0.6785714285714286,0.5581395348837209,0.5925925925925926,0.6785714285714286,0.5573770491803278,0.5357142857142857,0.6463414634146342,,0.12790697674418605,0.13559322033898305,0.13636363636363635,,12.605042016806722,0.06666666666666667,0.23333333333333334,0.12596401028277635,0.1261682242990654,0.14414414414414414,0.022727272727272728,0.13,0.11652542372881355,0.19696969696969696,0.09523809523809523,0.027777777777777776,0.15,0.13138686131386862,0.11046511627906977,0.15294117647058825,0.11538461538461539,0.15384615384615385,0.686046511627907,0.7288135593220338,0.8431372549019608,0.6046511627906976,0.2558139534883721,0.13636363636363635,0.15789473684210525,0.3333333333333333,0.05813953488372093,0.4,0.4,1.0,,,,,,,,,0.9259259259259259,0.64,,,,,,,0.75,0.8095238095238095,,,,,0.686046511627907,,0.5164453488372092,0.5533615384615385,0.5307392857142857,0.2636363636363636,0.2636363636363636,0.33088235294117646,0.3897058823529412,3.8848837209302327,,0.31877729257641924,13.0,28.0,43.0,15.0,1.0,27.0,43.0,24.0,2.0,2.0,0.13815789473684212,,0.5581395348837209,0.125,,,1.0,,,,1.0,,,True,,,,,
2250,1610612764,Bobby Simmons,Bobby Simmons,2250,WAS,4474.0,75,-17,142,148,84,72,16,290,4,6,1.0,1.0,3.0,4,1,2,1.0,1.0,,,,,,,,,,,,,6,9,,,5,17,159,1,1,,,2,4,6,,,3.0,11,6,6,,,,,,2,3,1.0,4,,1.0,1,2.0,,9,,5,,6,1.0,7,5,12,1.0,,,,1,,1.0,1,,,1.0,2,,1,2,10,,,6,,2,1.0,11,84,4,0.5,0.6,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.7083333333333334,1.0,0.6875,,0.2222222222222222,0.16666666666666666,0.5,,8.695652173913043,0.5,0.16666666666666666,0.12244897959183673,0.08928571428571429,,,0.09523809523809523,0.08333333333333333,0.18181818181818182,0.10344827586206896,,0.16666666666666666,0.11764705882352941,0.11538461538461539,,,1.0,0.6666666666666666,0.6666666666666666,0.8,0.5,0.2222222222222222,0.5,1.0,1.0,0.1111111111111111,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,0.75,,,,,0.6666666666666666,,0.5707222222222222,0.678,0.5876166666666668,0.18181818181818182,0.18181818181818182,0.11764705882352941,0.6470588235294118,4.211111111111111,,0.5915492957746479,,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,True,,,,,
43,1610612764,Chris Whitney,Chris Whitney,43,WAS,74288.0,1238,-66,2336,2312,489,560,294,4648,7,16,1.0,2.0,,3,11,28,58.0,128.0,14.0,37.0,1.0,3.0,1.0,4.0,64.0,139.0,10.0,16.0,17.0,39.0,76,172,78.0,176.0,65,451,2528,2,9,11.0,19.0,45,9,30,18.0,43.0,38.0,110,108,44,180.0,54.0,,139.0,64.0,7,182,8.0,190,5.0,3.0,60,36.0,86.0,388,1.0,4,20.0,54,2.0,76,5,81,1.0,39.0,21.0,18.0,33,11.0,26.0,16,1.0,7.0,,49,3.0,8,51,115,4.0,3.0,76,7.0,18,15.0,110,489,14,0.7105263157894737,0.7105263157894737,0.7692307692307693,0.4431818181818182,0.5789473684210527,0.4186046511627907,0.4431818181818182,0.4418604651162791,0.2222222222222222,0.3,0.5545977011494253,0.6607142857142857,0.4931506849315068,0.588,0.6833333333333333,0.5879120879120879,0.5057471264367817,0.040697674418604654,0.375,0.03571428571428571,,15.785554728220403,0.673469387755102,0.03333333333333333,0.0636042402826855,0.003948667324777887,0.08658008658008658,0.007352941176470588,0.06851851851851852,0.004351610095735422,,0.004123711340206186,0.009259259259259259,0.04950495049504951,0.0625,0.07242339832869081,0.09714285714285714,0.05357142857142857,0.00546448087431694,0.04597701149425287,0.4375,0.7,0.5714285714285714,0.08045977011494253,0.39285714285714285,0.4074074074074074,0.45454545454545453,0.367816091954023,0.453125,0.453125,0.7758620689655172,0.10632183908045977,0.3783783783783784,0.3783783783783784,0.9285714285714286,0.3994252873563218,0.460431654676259,0.460431654676259,0.734375,0.07142857142857142,0.5,0.10714285714285714,0.3333333333333333,1.0,0.5714285714285714,0.625,0.9,0.0410958904109589,,0.0547945205479452,0.25,0.5342465753424658,0.4358974358974359,0.5517241379310345,0.460431654676259,0.47342729885057466,0.5024326086956522,0.43854863013698625,0.05277777777777778,0.09836065573770492,0.09977827050997783,0.24390243902439024,15.912209302325577,25.22670454545455,0.2093321917808219,8.0,,5.0,1.0,1.0,3.0,5.0,3.0,,,0.006329113924050633,,0.6,1.0,,,,14.0,,,,1.0,0.005649717514124294,True,,,,,
1731,1610612764,Tyronn Lue,Tyronn Lue,1731,WAS,48858.0,814,-31,1491,1492,384,453,232,2983,29,52,1.0,3.0,6.0,11,20,70,44.0,111.0,6.0,11.0,2.0,3.0,2.0,3.0,29.0,71.0,4.0,10.0,5.0,23.0,93,233,35.0,82.0,33,324,1544,10,21,6.0,13.0,38,23,52,7.0,26.0,20.0,87,32,154,63.0,42.0,,71.0,29.0,19,121,12.0,133,9.0,3.0,39,20.0,62.0,278,,9,16.0,43,1.0,60,9,69,2.0,26.0,12.0,14.0,36,10.0,26.0,21,6.0,10.0,2.0,57,2.0,16,17,69,3.0,,44,6.0,14,9.0,87,384,9,0.17204301075268819,0.17582417582417584,0.6,0.4268292682926829,0.46153846153846156,0.2692307692307692,0.4268292682926829,0.39914163090128757,0.47619047619047616,0.4423076923076923,0.46190476190476193,0.5588235294117647,0.42948717948717946,0.484984984984985,0.5588235294117647,0.4777777777777778,0.26031746031746034,0.0815450643776824,0.11538461538461539,0.14285714285714285,0.02702702702702703,22.171688459351905,0.631578947368421,0.021739130434782608,0.07049180327868852,0.013824884792626729,0.10526315789473684,,0.07742782152230972,0.011889035667107,0.017543859649122806,0.013333333333333334,,0.038461538461538464,0.07960199004975124,0.07885304659498207,0.11009174311926606,0.09302325581395349,0.0125,0.16507936507936508,0.5576923076923077,0.6304347826086957,0.034482758620689655,0.2222222222222222,0.2857142857142857,0.3333333333333333,0.1,0.3523809523809524,0.3963963963963964,0.4074074074074074,0.29545454545454547,0.03492063492063492,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.2253968253968254,0.4084507042253521,0.4142857142857143,0.5862068965517241,0.08823529411764706,0.3333333333333333,0.08823529411764706,0.6666666666666666,1.0,0.29411764705882354,0.4,0.75,0.14102564102564102,0.5454545454545454,0.038461538461538464,0.6666666666666666,0.2948717948717949,0.21739130434782608,0.4253968253968254,0.4084507042253521,0.44934269841269847,0.4711620689655173,0.4197480769230769,0.046296296296296294,0.058091286307053944,0.11728395061728394,0.26851851851851855,11.570815450643783,25.460975609756094,0.2575452716297787,,4.0,,,,,,,,,0.012658227848101266,,,,,,1.0,1.0,,,,1.0,0.012048192771084338,False,1.0,0.012195121951219513,0.014084507042253521,,
1751,1610612764,Jahidi White,Jahidi White,1751,WAS,30454.0,508,-13,913,915,191,191,149,1828,61,90,28.0,40.0,12.0,19,2,23,,,,,,,,,,,,,,,63,113,,,40,166,1014,28,42,,,72,13,21,,,11.0,37,70,56,,,,,,11,2,1.0,3,1.0,,1,,1.0,7,7.0,51,17.0,73,10.0,100,60,160,9.0,12.0,10.0,2.0,10,,2.0,11,3.0,8.0,,21,3.0,4,28,53,9.0,4.0,66,10.0,32,6.0,37,191,2,0.5555555555555556,0.875,,,,,,0.5575221238938053,0.6666666666666666,0.6190476190476191,0.5575221238938053,0.6666666666666666,0.6190476190476191,0.5886524822695035,0.6792452830188679,0.6379310344827587,,0.09734513274336283,0.05555555555555555,0.2608695652173913,,14.958448753462603,0.47619047619047616,0.38461538461538464,0.2134502923976608,0.1297709923664122,0.2125,0.0945945945945946,0.2132701421800948,0.12419700214132762,0.22727272727272727,0.11224489795918367,0.1016949152542373,0.23076923076923078,0.19642857142857142,0.21818181818181817,0.21428571428571427,0.20833333333333334,0.23076923076923078,0.7964601769911505,0.6777777777777778,0.7176470588235294,0.5573770491803278,0.20353982300884957,0.08695652173913043,0.11764705882352941,0.5,,,,,,,,,,,,,0.9523809523809523,0.7,,,,,,,0.9047619047619048,0.631578947368421,,,,,0.7964601769911505,,0.5441805309734513,0.6079384615384615,0.5488904761904762,0.23703703703703705,0.23703703703703705,0.43373493975903615,0.22289156626506024,2.2734513274336283,,0.20920043811610076,16.0,46.0,15.0,7.0,,8.0,15.0,8.0,2.0,2.0,0.08256880733944955,0.06666666666666667,0.5333333333333333,0.14285714285714285,2.0,0.08,,,,,1.0,,,False,,,,2.0,
1838,1610612764,Tyrone Nesby,Tyrone Nesby,1838,WAS,52970.0,883,-37,1620,1625,443,539,254,3245,42,70,11.0,21.0,15.0,22,16,41,36.0,101.0,3.0,9.0,,,2.0,3.0,6.0,21.0,2.0,2.0,3.0,7.0,94,212,9.0,30.0,38,253,1640,17,37,2.0,2.0,43,24,56,5.0,10.0,12.0,75,128,60,21.0,6.0,,21.0,6.0,13,41,11.0,52,6.0,5.0,10,7.0,24.0,115,7.0,44,31.0,85,14.0,130,53,183,10.0,40.0,25.0,15.0,16,,11.0,14,2.0,5.0,1.0,30,3.0,8,42,92,4.0,10.0,58,7.0,29,2.0,75,443,11,0.6808510638297872,0.735632183908046,0.7777777777777778,0.3,1.0,0.5,0.3,0.44339622641509435,0.4594594594594595,0.42857142857142855,0.44421487603305787,0.5128205128205128,0.4772727272727273,0.4755639097744361,0.5,0.5,0.12396694214876033,0.06132075471698113,0.1,0.07317073170731707,0.0297029702970297,15.43274244004171,0.5333333333333333,0.28,0.13776337115072934,0.061711079943899017,0.18787878787878787,0.056,0.1483375959079284,0.060859188544152745,0.08208955223880597,0.04672897196261682,0.057692307692307696,0.1349206349206349,0.10407239819004525,0.16666666666666666,0.226890756302521,0.08695652173913043,0.08064516129032258,0.2892561983471074,0.6,0.6666666666666666,0.6428571428571429,0.16942148760330578,0.3902439024390244,0.42105263157894735,0.5625,0.41735537190082644,0.3564356435643564,0.3673469387755102,0.7777777777777778,0.0371900826446281,0.3333333333333333,0.3333333333333333,1.0,0.08677685950413223,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.5384615384615384,0.5238095238095238,,,,0.05128205128205128,1.0,0.5,0.3333333333333333,0.6818181818181818,0.045454545454545456,0.6666666666666666,0.10606060606060606,0.42857142857142855,0.4132231404958678,0.2857142857142857,0.4642574380165288,0.5190527027027025,0.4779856060606061,0.10984848484848485,0.12393162393162394,0.16996047430830039,0.2964426877470356,10.69858490566038,24.923333333333336,0.2734567901234568,3.0,14.0,12.0,3.0,2.0,7.0,12.0,7.0,,,0.06976744186046512,0.047619047619047616,0.5833333333333334,0.18181818181818182,2.0,0.03333333333333333,,2.0,,,,,,False,,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,19331.0,322,-7,599,593,141,185,90,1192,22,33,8.0,13.0,4.0,6,16,38,2.0,6.0,,,,,,,,,,,,,40,77,,,19,99,582,11,17,,,32,5,12,,,6.0,16,48,32,,,,,,5,2,,2,,,1,,1.0,4,7.0,16,11.0,44,4.0,59,25,84,,6.0,4.0,2.0,6,,4.0,13,3.0,2.0,1.0,19,,3,24,44,5.0,8.0,36,4.0,19,1.0,16,141,3,0.6,0.7741935483870968,,,,,,0.5194805194805194,0.6470588235294118,0.4166666666666667,0.5194805194805194,0.6470588235294118,0.4166666666666667,0.532258064516129,0.64,0.47058823529411764,,0.06493506493506493,0.09090909090909091,0.05263157894736842,,15.886524822695035,0.3157894736842105,0.23529411764705882,0.17120622568093385,0.06130268199233716,0.19642857142857142,0.1590909090909091,0.1757188498402556,0.07540983606557378,0.04081632653061224,0.07964601769911504,0.16666666666666666,0.109375,0.23170731707317074,0.16216216216216217,0.20512820512820512,0.17647058823529413,,0.42857142857142855,0.6666666666666666,0.7333333333333333,0.5,0.4935064935064935,0.42105263157894735,0.4444444444444444,0.6875,0.07792207792207792,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.7647058823529411,0.6153846153846154,,,,,,,0.5,0.6666666666666666,,,,,0.42857142857142855,,0.47028701298701286,0.5039307692307692,0.4372500000000001,0.20652173913043478,0.20652173913043478,0.32323232323232326,0.16161616161616163,5.371428571428571,,0.2353923205342237,10.0,18.0,23.0,11.0,,12.0,23.0,14.0,,1.0,0.050505050505050504,0.125,0.6086956521739131,,2.0,0.08695652173913043,,,,,,,,False,,,,,
2042,1610612764,Courtney Alexander,Courtney Alexander,2042,WAS,32871.0,548,-84,1014,1032,268,396,150,2046,32,48,5.0,11.0,7.0,11,10,38,55.0,113.0,,2.0,,,,,1.0,4.0,,,1.0,1.0,97,199,1.0,6.0,34,231,1115,14,25,,,31,25,47,1.0,1.0,18.0,71,136,58,3.0,,,4.0,1.0,16,33,5.0,38,4.0,1.0,6,13.0,14.0,81,2.0,13,13.0,32,1.0,46,15,61,3.0,13.0,9.0,4.0,14,5.0,11.0,10,,3.0,1.0,24,2.0,4,17,42,,4.0,43,1.0,15,6.0,71,268,7,0.7010309278350515,0.7157894736842105,1.0,0.16666666666666666,,1.0,0.16666666666666666,0.48743718592964824,0.56,0.5319148936170213,0.48048780487804876,0.56,0.5520833333333334,0.5111111111111111,0.5740740740740741,0.6140350877192983,0.02926829268292683,0.08040201005025126,0.10416666666666667,0.13157894736842105,0.05309734513274336,21.012658227848103,0.5833333333333334,0.037037037037037035,0.0862533692722372,0.028953229398663696,0.11016949152542373,0.03571428571428571,0.09202453987730061,0.0297029702970297,0.023809523809523808,0.043478260869565216,0.04081632653061224,0.06976744186046512,0.08633093525179857,0.0958904109589041,0.10256410256410256,0.125,0.033707865168539325,0.23414634146341465,0.6666666666666666,0.7441860465116279,0.65625,0.18536585365853658,0.2631578947368421,0.30303030303030304,0.5,0.551219512195122,0.48672566371681414,0.514018691588785,0.7636363636363637,0.00975609756097561,,,,0.01951219512195122,0.25,0.25,1.0,0.44,0.45454545454545453,,,,,,,0.22916666666666666,0.6363636363636364,,,0.020833333333333332,1.0,0.2634146341463415,0.25,0.4482112195121952,0.44852000000000003,0.41765,0.0684931506849315,0.07042253521126761,0.1341991341991342,0.30735930735930733,12.155778894472359,24.983333333333334,0.26429980276134124,3.0,4.0,3.0,1.0,,2.0,3.0,2.0,,,0.012658227848101266,,0.6666666666666666,0.2,,,,2.0,,,,,,False,,,,,
2250,1610612764,Bobby Simmons,Bobby Simmons,2250,WAS,15903.0,265,9,494,503,168,151,77,997,17,35,9.0,17.0,3.0,11,8,12,8.0,25.0,2.0,3.0,,,,,2.0,11.0,,,1.0,6.0,33,72,4.0,14.0,17,95,516,10,19,,,22,6,18,1.0,6.0,7.0,22,30,36,6.0,6.0,,11.0,2.0,7,11,2.0,13,1.0,1.0,6,3.0,2.0,28,,18,6.0,12,2.0,20,20,40,5.0,13.0,8.0,5.0,8,,3.0,4,1.0,5.0,1.0,12,1.0,3,7,21,,2.0,24,4.0,12,2.0,22,168,3,0.45454545454545453,0.5769230769230769,0.5,0.2857142857142857,,0.16666666666666666,0.2857142857142857,0.4583333333333333,0.5263157894736842,0.3333333333333333,0.45348837209302323,0.5263157894736842,0.3125,0.4947916666666667,0.5238095238095238,0.39285714285714285,0.16279069767441862,0.09722222222222222,0.14285714285714285,0.08333333333333333,0.04,18.524871355060036,0.6666666666666666,0.18181818181818182,0.06666666666666667,0.08450704225352113,0.1111111111111111,,0.07692307692307693,0.07468879668049792,0.06521739130434782,0.10227272727272728,,0.07317073170731707,0.06896551724137931,0.06172839506172839,0.10526315789473684,0.125,0.11904761904761904,0.4069767441860465,0.4857142857142857,0.5666666666666667,0.5294117647058824,0.13953488372093023,0.6666666666666666,0.7272727272727273,0.125,0.29069767441860467,0.32,0.3333333333333333,0.625,0.03488372093023256,0.6666666666666666,0.6666666666666666,0.5,0.12790697674418605,0.18181818181818182,0.18181818181818182,0.5,0.8947368421052632,0.5294117647058824,,,,,,,0.4583333333333333,0.2727272727272727,,,0.25,0.16666666666666666,0.5697674418604651,0.18181818181818182,0.4830087209302325,0.5539631578947368,0.4742833333333334,0.1276595744680851,0.15,0.23157894736842105,0.23157894736842105,8.316666666666668,25.292857142857144,0.340080971659919,2.0,14.0,4.0,2.0,,2.0,4.0,2.0,,,0.0759493670886076,,0.5,0.2222222222222222,2.0,0.08695652173913043,,,,,,,,False,,,,,
461,1610612764,Popeye Jones,Popeye Jones,461,WAS,58364.0,973,-20,1755,1776,413,477,298,3531,44,81,25.0,54.0,8.0,18,46,101,30.0,85.0,2.0,2.0,,,,,1.0,4.0,,,1.0,3.0,120,267,3.0,6.0,65,314,1920,37,81,,,95,20,48,1.0,3.0,21.0,64,160,80,9.0,,1.0,3.0,1.0,10,48,9.0,57,7.0,2.0,24,6.0,18.0,123,13.0,116,34.0,127,12.0,173,132,305,10.0,20.0,10.0,10.0,20,4.0,15.0,28,4.0,5.0,1.0,48,7.0,10,38,106,12.0,13.0,80,7.0,32,12.0,64,413,16,0.6666666666666666,0.8695652173913043,1.0,0.5,,0.3333333333333333,0.6,0.449438202247191,0.4567901234567901,0.4166666666666667,0.45604395604395603,0.4567901234567901,0.4215686274509804,0.5064516129032258,0.510752688172043,0.5,0.02197802197802198,0.03745318352059925,0.06172839506172839,0.039603960396039604,0.011764705882352941,16.96768060836502,0.4166666666666667,0.22641509433962265,0.19097744360902255,0.1483375959079284,0.1837837837837838,0.09090909090909091,0.18941176470588236,0.13945945945945945,0.2012987012987013,0.09289617486338798,0.10256410256410256,0.21311475409836064,0.2311111111111111,0.1540880503144654,0.16793893129770993,0.2222222222222222,0.07246376811594203,0.2967032967032967,0.5432098765432098,0.5789473684210527,0.45454545454545453,0.36996336996337,0.45544554455445546,0.4742268041237113,0.6956521739130435,0.31135531135531136,0.35294117647058826,0.35714285714285715,0.9333333333333333,0.007326007326007326,1.0,1.0,1.0,0.014652014652014652,0.25,0.25,1.0,0.6666666666666666,0.46296296296296297,,,,,,,0.35294117647058826,0.4444444444444444,,,0.058823529411764705,0.3333333333333333,0.31868131868131866,0.3333333333333333,0.44180551470588225,0.5086973684210526,0.45064800000000005,0.10738255033557047,0.1095890410958904,0.30254777070063693,0.20382165605095542,9.370411985018729,34.15,0.23532763532763531,21.0,56.0,6.0,4.0,,2.0,6.0,5.0,,4.0,0.1946564885496183,0.038461538461538464,0.8333333333333334,0.08,3.0,0.05357142857142857,,,,,,,,False,,,,,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,25496.0,425,-43,795,801,228,286,136,1596,23,38,9.0,14.0,9.0,12,14,62,11.0,32.0,,,,,,,,1.0,,,,,48,132,,1.0,44,140,810,12,21,,,34,12,34,,,23.0,47,52,44,,,,1.0,,14,21,3.0,24,3.0,,10,2.0,9.0,51,2.0,31,7.0,54,10.0,71,33,104,3.0,6.0,4.0,2.0,10,1.0,6.0,12,2.0,4.0,1.0,22,5.0,7,36,56,5.0,4.0,58,4.0,28,3.0,47,228,5,0.5416666666666666,0.6666666666666666,,,,,,0.36363636363636365,0.5714285714285714,0.35294117647058826,0.3609022556390977,0.5714285714285714,0.35294117647058826,0.4375,0.6071428571428571,0.4895833333333333,0.007518796992481203,0.10606060606060606,0.07894736842105263,0.16129032258064516,0.03125,19.341126461211477,0.45454545454545453,0.4,0.17647058823529413,0.08683473389355742,0.09722222222222222,0.043478260869565216,0.16137566137566137,0.08188585607940446,0.09090909090909091,0.10738255033557047,0.05128205128205128,0.12162162162162163,0.17142857142857143,0.2125984251968504,0.09615384615384616,0.1,0.043478260869565216,0.2857142857142857,0.6052631578947368,0.6571428571428571,0.5652173913043478,0.46616541353383456,0.22580645161290322,0.2692307692307692,0.42857142857142855,0.24060150375939848,0.34375,0.3548387096774194,0.6363636363636364,,,,,0.007518796992481203,,,,0.6666666666666666,0.6428571428571429,,,,,,,0.35294117647058826,0.75,,,,,0.2932330827067669,,0.44065789473684225,0.521695,0.46207058823529407,0.17834394904458598,0.1794871794871795,0.24285714285714285,0.3357142857142857,8.475757575757573,24.3,0.28679245283018867,10.0,18.0,16.0,11.0,,5.0,16.0,6.0,,3.0,0.061068702290076333,,0.375,0.1111111111111111,,,,,,,,,,False,,,,1.0,
