EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,BlockedShortMidRange,AtRimPctBlocked,Corner3PctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,on
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,4880.0,81,-28.0,144,145,31,44,24,289,2.0,5.0,,,,3.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,4,10,,,2,10,167,,1.0,,,,,4.0,,,1.0,1.0,2.0,6.0,,,,,3.0,,6.0,3.0,9.0,2.0,1.0,2.0,1.0,3.0,21.0,,,,7.0,,7,,7,,1.0,,1.0,1.0,1.0,,,,1.0,,,2.0,7.0,1.0,,4,1,1.0,,,,,,,,,1.0,31,1.0,0.25,0.25,,,,,,0.4,,,0.4,,,0.4166666666666667,,0.1,,,0.3,,,7.6923076923076925,1.0,,0.1320754716981132,,,,0.1111111111111111,,,,,,0.21428571428571427,0.058823529411764705,0.13636363636363635,,,,0.5,0.4,1.0,0.5,0.1,1.0,1.0,,0.4,0.25,0.25,,,,,,,,,,,,,,,,,,0.75,,,,,,0.5,,0.48780999999999997,0.4018,0.498625,0.09090909090909091,0.09090909090909091,,0.1,8.4,,0.2152777777777778,,,,,,,,0.6,,,,,,,,,,,,,,,True
376,1610612761,Eric Montross,Eric Montross,376,TOR,13740.0,229,-11.0,416,419,66,96,44,835,6.0,13.0,3.0,6.0,1.0,1.0,7.0,14.0,6.0,20.0,,,,,,,,1.0,,,,1.0,19,47,,1.0,2,40,405,4.0,9.0,,,8.0,2.0,5.0,,1.0,,4.0,28.0,10.0,,6.0,,,2.0,,2.0,3.0,5.0,2.0,1.0,1.0,,1.0,13.0,,10.0,6.0,36.0,5.0,47,10.0,57,,9.0,8.0,1.0,4.0,,3.0,,4.0,7.0,2.0,1.0,19.0,32.0,1.0,1.0,8,3,1.0,5.0,,,4.0,1.0,5.0,2.0,3.0,4.0,66,1.0,0.7368421052631579,0.875,,,,,,0.40425531914893614,0.4444444444444444,0.4,0.3958333333333333,0.4444444444444444,0.3333333333333333,0.38461538461538464,0.4444444444444444,0.3333333333333333,0.020833333333333332,,0.0425531914893617,0.07142857142857142,,12.553191489361701,0.5714285714285714,0.45454545454545453,0.2033898305084746,0.059880239520958084,0.21428571428571427,,0.2048780487804878,0.04975124378109453,0.02631578947368421,0.061224489795918366,0.075,,0.32608695652173914,0.14814814814814814,0.16883116883116883,0.13636363636363635,,0.4,0.2708333333333333,0.46153846153846156,0.5,0.5,0.2916666666666667,0.5,0.5384615384615384,0.7142857142857143,0.4166666666666667,0.3,0.3,1.0,,,,,0.020833333333333332,,,,0.6666666666666666,0.5,,,,,,,0.16666666666666666,1.0,,,0.16666666666666666,,0.2916666666666667,,0.4322382978723404,0.4940444444444444,0.41419999999999996,0.058823529411764705,0.06,0.2,0.1,9.880851063829791,40.2,0.15865384615384615,,,1.0,,,,,0.07692307692307693,,,0.5,,,,,1.0,,,,,,,True
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,32418.0,540,-40.0,994,1002,267,358,155,1996,35.0,67.0,3.0,7.0,5.0,12.0,15.0,36.0,26.0,59.0,9.0,16.0,2.0,2.0,2.0,2.0,11.0,45.0,1.0,8.0,4.0,14.0,76,162,20.0,61.0,37,249,1022,6.0,15.0,3.0,10.0,23.0,14.0,30.0,6.0,16.0,15.0,61.0,108.0,44.0,54.0,2.0,43.0,11.0,11.0,,25.0,7.0,32.0,5.0,2.0,15.0,4.0,6.0,71.0,3.0,18.0,9.0,25.0,1.0,35,27.0,62,6.0,19.0,15.0,4.0,8.0,3.0,8.0,1.0,5.0,16.0,3.0,4.0,20.0,49.0,3.0,2.0,52,22,8.0,2.0,,,,1.0,2.0,1.0,,61.0,267,9.0,0.7105263157894737,0.72,0.9,0.32786885245901637,0.3,0.375,0.3389830508474576,0.4691358024691358,0.4,0.4666666666666667,0.47533632286995514,0.42,0.5,0.5081632653061224,0.4423076923076923,0.5545454545454546,0.273542600896861,,0.06790123456790123,0.05555555555555555,,22.3267750213858,0.5,0.02564102564102564,0.06775067750677506,0.04568527918781726,0.12,0.03125,0.07657657657657657,0.04285714285714286,0.03333333333333333,0.05172413793103448,0.05063291139240506,,0.047619047619047616,0.08695652173913043,0.06711409395973154,0.10344827586206896,0.05454545454545454,0.5,0.3004484304932735,0.5223880597014925,0.603448275862069,0.8285714285714286,0.16143497757847533,0.4166666666666667,0.4411764705882353,0.4,0.2645739910313901,0.4406779661016949,0.4406779661016949,0.7307692307692307,0.07174887892376682,0.5625,0.5625,1.0,0.20179372197309417,0.24444444444444444,0.24444444444444444,0.8181818181818182,0.28,0.42857142857142855,0.08,1.0,1.0,0.32,0.125,1.0,0.2608695652173913,0.4166666666666667,0.043478260869565216,1.0,0.30434782608695654,0.2857142857142857,0.5739910313901345,0.2558139534883721,0.5013097285067872,0.5305978260869566,0.4696590909090909,0.09282700421940929,0.125,0.09236947791164658,0.24497991967871485,8.86358024691358,26.11803278688524,0.2686116700201207,2.0,6.0,2.0,3.0,,,1.0,0.13432835820895522,,0.0375,0.17647058823529413,0.3333333333333333,8.0,,,,,,,6.0,1.0,0.17647058823529413,True
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,2391.0,40,-2.0,77,80,26,39,8,157,3.0,6.0,,1.0,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,5,9,,,1,11,70,,1.0,,,,2.0,4.0,,,,4.0,8.0,2.0,,,,,1.0,,1.0,,1.0,,,,1.0,,2.0,,2.0,1.0,,3.0,4,3.0,7,,,,,1.0,1.0,,,,1.0,,1.0,1.0,5.0,1.0,,2,1,,1.0,,,,,1.0,1.0,,4.0,26,3.0,0.8,0.8,,,,,,0.5555555555555556,,0.5,0.5555555555555556,,0.5,0.55,,0.5,,,0.1111111111111111,,,12.790697674418604,1.0,0.375,,0.06896551724137931,0.14285714285714285,,0.03125,0.05714285714285714,0.1,0.1111111111111111,,,,,,0.2,,1.0,0.6666666666666666,0.5,0.6,0.6666666666666666,0.1111111111111111,,,,0.2222222222222222,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,0.5,0.5,,,,,0.6666666666666666,,0.5171333333333332,0.5009,0.450925,0.1,0.1,,0.36363636363636365,5.2333333333333325,,0.33766233766233766,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,1.0,,1.0,True
2055,1610612761,Mamadou N'diaye,Mamadou N'diaye,2055,TOR,2203.0,37,1.0,62,65,27,28,15,127,2.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,4,8,,,7,15,55,2.0,4.0,,,8.0,2.0,3.0,,,4.0,8.0,4.0,4.0,,4.0,,,1.0,,,,,,,,,,,,6.0,2.0,2.0,,4,6.0,10,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,8,4,1.0,2.0,,,1.0,,2.0,,,8.0,27,1.0,0.5,1.0,,,,,,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.625,0.6666666666666666,0.8,,,0.125,0.3333333333333333,,16.883116883116884,1.0,,0.08333333333333333,0.17142857142857143,0.25,,0.125,0.14285714285714285,0.09090909090909091,0.08333333333333333,0.3333333333333333,,0.16666666666666666,0.07692307692307693,,0.2857142857142857,,,0.5,0.5,0.5,,0.375,0.3333333333333333,0.5,1.0,0.125,1.0,1.0,1.0,,,,,,,,,0.75,0.6666666666666666,,,,,,,0.3333333333333333,1.0,,,,,0.5,,0.4725,0.5159,0.45966666666666667,0.36363636363636365,0.36363636363636365,0.5333333333333333,0.5333333333333333,5.3875,,0.43548387096774194,4.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,True
2306,1610612761,Carlos Arroyo,Carlos Arroyo,2306,TOR,404.0,7,4.0,16,15,5,5,1,31,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1,2,,,2,4,11,,,,,,,,,,,,,2.0,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,,1.0,,1,,1,,,,,1.0,1.0,,,,1.0,,,,,,,2,1,,,,,,,,,,,5,,,,,,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,,,23.52941176470588,1.0,,0.2,,,,0.14285714285714285,,,,,,,,0.5,,,,0.5,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5045,,,0.3333333333333333,0.3333333333333333,,,7.95,,0.3125,,,,,,,,,,,,,,,,,,,,,,,True
1760,1610612761,Derrick Dial,Derrick Dial,1760,TOR,875.0,15,7.0,29,29,10,18,4,58,,,,,,,,,2.0,6.0,,,,,,,,,,,,,2,6,,,2,6,23,,,,,,1.0,2.0,,,,2.0,4.0,,,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,,,,4.0,,4,,4,,,,,,,2.0,,,2.0,,1.0,,1.0,,1.0,2,1,,,,,,,,,,2.0,10,,1.0,1.0,,,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.42857142857142855,,0.5,,,,,,26.470588235294116,,,0.3076923076923077,,,,0.25,,,,,,,0.3333333333333333,0.42857142857142855,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3797833333333333,,0.3303,0.14285714285714285,0.14285714285714285,,0.3333333333333333,18.53333333333333,,0.3448275862068966,,,,1.0,,,,,,,,,,,,,,,,,,,True
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,12188.0,203,-33.0,391,382,129,177,63,773,7.0,13.0,2.0,6.0,3.0,3.0,3.0,10.0,10.0,18.0,10.0,15.0,3.0,4.0,4.0,5.0,8.0,28.0,1.0,4.0,2.0,11.0,20,41,18.0,43.0,6,100,418,3.0,8.0,4.0,8.0,20.0,6.0,13.0,6.0,16.0,,30.0,30.0,10.0,48.0,2.0,28.0,8.0,4.0,2.0,8.0,,8.0,,,5.0,,3.0,16.0,2.0,6.0,3.0,10.0,1.0,14,9.0,23,3.0,5.0,4.0,1.0,11.0,8.0,3.0,,3.0,14.0,2.0,6.0,6.0,17.0,1.0,1.0,7,2,,2.0,,,,2.0,2.0,1.0,,30.0,129,6.0,0.75,0.7894736842105263,0.8888888888888888,0.4186046511627907,0.5,0.375,0.4186046511627907,0.4878048780487805,0.375,0.46153846153846156,0.5595238095238095,0.5625,0.5172413793103449,0.5747126436781609,0.5882352941176471,0.5172413793103449,0.5119047619047619,0.046511627906976744,0.0975609756097561,,0.03571428571428571,21.72043010752688,0.7857142857142857,0.05263157894736842,0.07575757575757576,0.040268456375838924,0.08333333333333333,0.0392156862745098,0.07738095238095238,0.04,0.021739130434782608,0.047619047619047616,0.04918032786885246,,0.10526315789473684,0.047619047619047616,0.07692307692307693,0.13043478260869565,0.07692307692307693,0.5,0.15476190476190477,0.5384615384615384,0.6363636363636364,0.8571428571428571,0.11904761904761904,0.3,0.3,1.0,0.21428571428571427,0.5555555555555556,0.625,0.6,0.17857142857142858,0.6666666666666666,0.7142857142857143,0.8,0.3333333333333333,0.2857142857142857,0.2962962962962963,1.0,0.375,0.3333333333333333,0.25,0.75,0.3333333333333333,0.25,0.25,1.0,0.10344827586206896,1.0,0.1724137931034483,0.8,0.3793103448275862,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.5035863095238096,0.5483250000000001,0.48708965517241376,0.034482758620689655,0.046511627906976744,0.2,0.3,9.924390243902439,24.669767441860465,0.329923273657289,2.0,6.0,,1.0,,,,0.15384615384615385,0.06666666666666667,0.046511627906976744,,0.5,,0.1111111111111111,,,,1.0,0.022727272727272728,1.0,,0.05555555555555555,False
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,130139.0,2169,36.0,4050,4048,812,967,618,8098,68.0,140.0,9.0,24.0,12.0,33.0,47.0,97.0,144.0,338.0,10.0,25.0,1.0,3.0,1.0,3.0,30.0,110.0,2.0,5.0,5.0,28.0,259,575,40.0,135.0,70,708,4211,41.0,76.0,3.0,8.0,91.0,44.0,125.0,6.0,31.0,34.0,140.0,222.0,296.0,84.0,14.0,109.0,30.0,22.0,2.0,315.0,82.0,397.0,64.0,18.0,128.0,58.0,129.0,876.0,3.0,35.0,27.0,133.0,8.0,168,42.0,210,4.0,100.0,57.0,43.0,65.0,50.0,51.0,5.0,15.0,116.0,4.0,24.0,68.0,143.0,1.0,10.0,98,35,17.0,18.0,1.0,1.0,13.0,3.0,19.0,10.0,,140.0,812,17.0,0.42857142857142855,0.44047619047619047,0.7,0.2962962962962963,0.375,0.1935483870967742,0.29850746268656714,0.4504347826086956,0.5394736842105263,0.352,0.44929577464788734,0.5416666666666666,0.33974358974358976,0.47003994673768307,0.5352941176470588,0.3839779005524862,0.19014084507042253,0.014814814814814815,0.03826086956521739,0.030927835051546393,0.01818181818181818,18.088879616106823,0.5603448275862069,0.06557377049180328,0.08271144278606965,0.02004581901489118,0.07458563535911603,0.008670520231213872,0.08121827411167512,0.018164435946462717,0.017316017316017316,0.029411764705882353,0.015503875968992248,0.013157894736842105,0.08565310492505353,0.07610993657505286,0.08532934131736528,0.06934306569343066,0.010610079575596816,0.5263157894736842,0.19718309859154928,0.4857142857142857,0.5354330708661418,0.38235294117647056,0.13661971830985917,0.4845360824742268,0.5,0.2765957446808511,0.476056338028169,0.4260355029585799,0.43373493975903615,0.5,0.035211267605633804,0.4,0.4,0.7,0.15492957746478872,0.2727272727272727,0.2777777777777778,0.7,0.2857142857142857,0.375,0.03571428571428571,0.3333333333333333,1.0,0.05952380952380952,0.4,1.0,0.21153846153846154,0.36363636363636365,0.019230769230769232,0.3333333333333333,0.1794871794871795,0.17857142857142858,0.3873239436619718,0.27522935779816515,0.46399348441926325,0.4677999999999999,0.43539473684210533,0.047683923705722074,0.05843071786310518,0.1285310734463277,0.1977401129943503,12.68886956521739,25.522222222222222,0.20049382716049383,,36.0,1.0,32.0,2.0,4.0,2.0,0.09285714285714286,,0.007407407407407408,0.09090909090909091,0.4444444444444444,11.0,0.01775147928994083,1.0,,,,,4.0,,0.03669724770642202,False
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,2827.0,47,4.0,88,87,47,36,12,175,3.0,7.0,1.0,4.0,2.0,4.0,1.0,3.0,,,,,,,,,,,,,,,4,10,,,5,13,82,1.0,4.0,,,3.0,2.0,4.0,,,2.0,6.0,6.0,2.0,,2.0,,,1.0,,2.0,,2.0,,,,1.0,1.0,4.0,,5.0,1.0,3.0,,4,5.0,9,1.0,1.0,1.0,,2.0,2.0,,,,2.0,1.0,,6.0,8.0,,,8,3,1.0,3.0,,,,,3.0,,,6.0,47,,0.75,1.0,,,,,,0.4,0.25,0.5,0.4,0.25,0.5,0.4642857142857143,0.3,0.6,,,0.1,0.3333333333333333,,15.841584158415841,1.0,,0.1,0.15625,0.08333333333333333,,0.09523809523809523,0.12195121951219512,0.2222222222222222,0.2,0.07692307692307693,,0.2,,0.09090909090909091,,0.2,,0.7,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,1.0,0.25,,,,,,,1.0,0.5,,,,,0.7,,0.5131400000000002,0.581725,0.61235,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,3.19,,0.5340909090909091,1.0,,,,,,3.0,,,,0.25,,,,,,,,,,,,False
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,74343.0,1239,-2.0,2316,2314,575,693,342,4630,113.0,180.0,28.0,41.0,25.0,38.0,53.0,128.0,43.0,114.0,,2.0,,,,2.0,,2.0,,,,2.0,209,422,,4.0,84,502,2453,34.0,54.0,,,76.0,42.0,81.0,,4.0,33.0,117.0,238.0,180.0,,40.0,,,38.0,,39.0,10.0,49.0,6.0,4.0,21.0,8.0,10.0,108.0,13.0,84.0,37.0,172.0,25.0,234,102.0,336,8.0,32.0,18.0,14.0,36.0,18.0,44.0,8.0,18.0,80.0,6.0,16.0,98.0,153.0,8.0,10.0,121,57,10.0,76.0,,,46.0,4.0,76.0,39.0,1.0,117.0,575,8.0,0.569377990430622,0.6296296296296297,,,,,,0.495260663507109,0.6296296296296297,0.5185185185185185,0.49061032863849763,0.6296296296296297,0.49411764705882355,0.5229166666666667,0.6551724137931034,0.5792079207920792,0.009389671361502348,,0.09004739336492891,0.1015625,,20.565552699228792,0.45,0.3333333333333333,0.19457013574660634,0.08624229979466119,0.18686868686868688,0.07784431137724551,0.19316081330868762,0.08501314636283962,0.08303249097472924,0.07954545454545454,0.09237875288683603,0.04878048780487805,0.1450980392156863,0.16165413533834586,0.2534435261707989,0.17105263157894737,0.045454545454545456,0.5131578947368421,0.4225352112676056,0.6277777777777778,0.7151898734177216,0.5752212389380531,0.3004694835680751,0.4140625,0.4608695652173913,0.5094339622641509,0.2676056338028169,0.37719298245614036,0.38738738738738737,0.627906976744186,0.004694835680751174,,,,0.004694835680751174,,,,0.7592592592592593,0.6829268292682927,,,,,,,0.4470588235294118,0.6578947368421053,0.023529411764705882,,0.023529411764705882,,0.431924882629108,,0.4615543632075472,0.5114080000000001,0.46319819277108426,0.12127659574468085,0.1223175965665236,0.15139442231075698,0.23306772908366533,7.286729857819905,44.625,0.24827288428324698,8.0,,2.0,11.0,11.0,,26.0,0.12222222222222222,,0.0873015873015873,0.2391304347826087,0.14285714285714285,13.0,0.02631578947368421,9.0,1.0,,,,5.0,,0.0641025641025641,False
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,11795.0,197,-3.0,376,381,128,154,46,757,11.0,16.0,2.0,2.0,7.0,8.0,1.0,2.0,3.0,12.0,,,,,,,1.0,2.0,,,,,15,30,1.0,2.0,14,47,375,2.0,2.0,,,7.0,8.0,10.0,,,10.0,26.0,14.0,16.0,,2.0,2.0,1.0,2.0,,41.0,7.0,48.0,3.0,4.0,18.0,3.0,20.0,103.0,,3.0,1.0,14.0,2.0,17,3.0,20,,8.0,3.0,5.0,9.0,7.0,4.0,2.0,2.0,13.0,2.0,6.0,6.0,17.0,,1.0,20,4,6.0,1.0,,,,1.0,1.0,,,26.0,128,4.0,0.4666666666666667,0.5,,0.5,,,0.5,0.5,1.0,0.8,0.515625,1.0,0.8,0.5595238095238095,0.875,0.7647058823529411,0.0625,,0.06666666666666667,,,12.88056206088993,0.6923076923076923,0.11764705882352941,0.09929078014184398,0.020689655172413793,0.029411764705882353,,0.08571428571428572,0.017543859649122806,0.023809523809523808,,0.028985507246376812,,0.09302325581395349,0.16279069767441862,0.05454545454545454,0.041666666666666664,,,0.5,0.6875,0.7857142857142857,0.6363636363636364,0.0625,0.5,0.5,,0.375,0.25,0.25,,,,,,0.0625,0.5,0.5,,1.0,1.0,,,,,,,0.8,0.875,,,,,0.5625,0.5,0.5131234375,0.5377,0.6136799999999999,0.1111111111111111,0.11764705882352941,0.14893617021276595,0.5531914893617021,7.59,24.200000000000003,0.3404255319148936,3.0,3.0,,1.0,,,,0.125,,,,0.5,,,,,,,,,,,False
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,53535.0,892,18.0,1671,1671,213,319,240,3342,41.0,64.0,13.0,21.0,6.0,9.0,41.0,99.0,35.0,85.0,,,,,,,,,,,,,117,248,,,27,261,1738,20.0,40.0,,,44.0,10.0,24.0,,,4.0,24.0,148.0,86.0,,24.0,,,16.0,,35.0,13.0,48.0,12.0,1.0,23.0,3.0,9.0,109.0,11.0,52.0,30.0,136.0,15.0,181,64.0,245,2.0,51.0,25.0,26.0,47.0,30.0,16.0,2.0,17.0,63.0,7.0,12.0,50.0,91.0,13.0,,46,24,2.0,56.0,1.0,1.0,37.0,1.0,57.0,33.0,1.0,24.0,213,6.0,0.6324786324786325,0.7047619047619048,,,,,,0.4717741935483871,0.5,0.4166666666666667,0.4717741935483871,0.5,0.4166666666666667,0.4869402985074627,0.5,0.42857142857142855,,,0.06451612903225806,0.050505050505050504,,16.870540265035675,0.746031746031746,0.29411764705882354,0.20328849028400597,0.07386363636363637,0.1910828025477707,0.07333333333333333,0.2009685230024213,0.07377049180327869,0.09883720930232558,0.06467661691542288,0.06646525679758308,0.0967741935483871,0.1951219512195122,0.17714285714285713,0.22491349480968859,0.2,0.017391304347826087,0.5789473684210527,0.25806451612903225,0.640625,0.7454545454545455,0.6341463414634146,0.39919354838709675,0.41414141414141414,0.43617021276595747,0.5365853658536586,0.34274193548387094,0.4117647058823529,0.42168674698795183,0.7428571428571429,,,,,,,,,0.525,0.6190476190476191,,,,,,,0.375,0.6666666666666666,,,,,0.25806451612903225,,0.4407907258064516,0.5100057142857143,0.44026666666666664,0.09022556390977443,0.09022556390977443,0.1685823754789272,0.09195402298850575,9.766935483870967,,0.12746858168761221,4.0,,,4.0,7.0,,18.0,0.140625,,0.06722689075630252,0.1702127659574468,0.15384615384615385,6.0,0.023529411764705882,,1.0,,,,1.0,,0.02857142857142857,False
