EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGA,SecondChanceArc3FGA,FG3A,FtPoints,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffThreePtRebounds,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,RecoveredBlocks,BlocksRecoveredPct,Arc3Assists,DefAtRimReboundPct,PenaltyFtPoints,PtsUnassisted3s,FTDefRebounds,Loose Ball Fouls,NonShootingFoulsDrawn,DefFTReboundPct,SecondChanceFtPoints,FTOffRebounds,BadPassTurnovers,OffFTReboundPct,SelfOReb,SecondChanceTurnovers,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,on,SecondChanceAtRimPctAssisted,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,PenaltyArc3Frequency,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,Blocked3s,BlockedCorner3,OffensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedArc3,ThreePtShootingFoulsDrawnPct,FoulsDrawn,Offensive Fouls Drawn
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,695.0,12,-3,18,16,2.0,4.0,1.0,34,1.0,1.0,1.0,4.0,1.0,2.0,6.0,4.0,23,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,28.571428571428573,0.125,0.1,0.25,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,1.0,0.16666666666666666,0.16666666666666666,0.41529999999999995,0.16666666666666666,0.16666666666666666,7.8,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,425.0,7,2,11,11,,,1.0,22,,,,,1.0,1.0,1.0,3.0,12,,,,,,,2.0,,1.0,,,,1.0,0.5,0.5,21.428571428571427,,,,,,,,,,,,0.5,0.5,0.46699999999999997,0.3333333333333333,0.5,16.7,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5634,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,1610612751,Steve Goodrich,Steve Goodrich,1864,NJN,2966.0,49,-9,94,92,31.0,34.0,12.0,186,1.0,4.0,,2.0,4.0,2.0,10.0,5.0,92,4.0,1.0,4.0,5.0,5.0,10.0,2.0,,1.0,31.0,1.0,1.0,0.2,0.2,0.22727272727272727,12.962962962962962,0.02702702702702703,0.08333333333333333,0.125,0.4,0.25,1.0,1.0,0.2,,,,0.4,0.4,0.46831000000000006,0.09090909090909091,0.09090909090909091,9.12,0.32978723404255317,1.0,,,,1.0,,,,,0.25,0.3333333333333333,,,,,1.0,2.0,2.0,5.0,4.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,0.4,0.4,0.4,0.4,0.75,0.25,0.02127659574468085,0.2727272727272727,0.019230769230769232,0.09090909090909091,0.3333333333333333,1.0,0.4,0.5,0.47413999999999995,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,1610612751,Brandon Armstrong,Brandon Armstrong,2220,NJN,2190.0,36,-10,72,69,29.0,23.0,10.0,141,1.0,1.0,1.0,1.0,12.0,7.0,14.0,16.0,68,10.0,1.0,1.0,2.0,,2.0,2.0,,1.0,29.0,0.7142857142857143,0.7142857142857143,0.5,0.4666666666666667,0.5,21.686746987951807,0.038461538461538464,0.029411764705882353,,0.06666666666666667,1.0,1.0,1.0,0.06666666666666667,1.0,1.0,,0.8,0.13333333333333333,0.41779999999999995,0.0625,0.06666666666666667,16.54285714285714,0.4027777777777778,5.0,1.0,,1.0,2.0,,4.0,1.0,0.06666666666666667,0.4166666666666667,0.4166666666666667,0.06666666666666667,,0.4233,24.9,,,2.0,5.0,4.0,,3.0,,3.0,,2.0,1.0,,6.0,,,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,4.0,,0.4,0.4,0.4,,,,,,0.02631578947368421,,,0.8,,,0.39792,0.25,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.25,0.25,0.06666666666666667,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,1709.0,28,4,51,50,8.0,15.0,4.0,101,1.0,1.0,2.0,3.0,1.0,4.0,5.0,17.0,50,2.0,1.0,1.0,2.0,,1.0,3.0,1.0,2.0,8.0,0.25,0.3333333333333333,0.8,0.875,0.9444444444444444,17.54385964912281,0.058823529411764705,0.047619047619047616,,0.125,1.0,1.0,,0.375,0.6666666666666666,1.0,0.5,0.125,0.5,0.46679375,0.2222222222222222,0.3333333333333333,8.14,0.1568627450980392,1.0,2.0,,3.0,3.0,,6.0,2.0,0.375,1.0,1.0,0.25,,0.5249,24.5,,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,2.0,1.0,,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,2.0,,1.0,1.0,1.0,0.2,,,0.05,,0.041666666666666664,,,,,,0.3828,0.11764705882352941,1.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,,,,0.14285714285714285,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.125,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,441.0,7,1,13,14,2.0,11.0,1.0,27,,,,,2.0,1.0,2.0,8.0,15,2.0,2.0,2.0,2.0,,,,,,2.0,1.0,1.0,0.5,1.0,1.0,26.666666666666668,0.2857142857142857,0.2222222222222222,,,,,,,,,,0.5,0.5,0.4685125,,,17.8,0.15384615384615385,1.0,1.0,,2.0,,,,1.0,0.5,0.5,0.5,0.25,,,24.2,,,,,,,2.0,,2.0,,1.0,,1.0,4.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,1.0,1.0,1.0,2.0,6.0,,1.0,1.0,1.0,1.0,,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,441.0,7,1,13,14,2.0,11.0,1.0,27,,,,,6.0,3.0,6.0,6.0,15,2.0,2.0,2.0,2.0,1.0,3.0,,,,2.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,40.0,0.2857142857142857,0.2222222222222222,,,,,,,,,,1.0,,0.3797,,,19.05,0.15384615384615385,3.0,,,,,,4.0,,,0.5,0.5,,,,,,,1.0,2.0,2.0,,1.0,1.0,2.0,,,,1.0,5.0,,,,,,,,,,,,,,,2.0,2.0,0.5,0.5,0.5,,,,,,,,,0.3333333333333333,,,0.3466,0.3333333333333333,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,1518.0,25,-15,51,49,26.0,15.0,8.0,100,,2.0,,2.0,3.0,1.0,7.0,8.0,49,2.0,1.0,3.0,5.0,,1.0,4.0,,1.0,26.0,1.0,1.0,0.14285714285714285,0.2777777777777778,0.36363636363636365,20.689655172413794,0.045454545454545456,0.06896551724137931,,0.2222222222222222,,,,0.2222222222222222,,,,0.3333333333333333,0.4444444444444444,0.4223388888888889,0.1,0.125,9.857142857142858,0.5098039215686274,1.0,2.0,,2.0,3.0,,,2.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,,0.46165,26.6,,1.0,,2.0,2.0,,,,,,,,,,2.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,0.3333333333333333,,,,0.06896551724137931,0.14285714285714285,0.06451612903225806,0.2857142857142857,0.14285714285714285,1.0,0.5,,0.4387,0.25,,2.0,,,,1.0,1.0,,,,1.0,,,0.08333333333333333,,,1.0,,,1.0,1.0,,,1.0,,0.5,0.5,,,,,,,0.5,0.5,,0.5,,0.5,,,,,2.0,3.0,1.0,1.0,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,451.0,8,-2,12,13,,7.0,1.0,25,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,1610612751,Todd MacCulloch,Todd MacCulloch,1928,NJN,251.0,4,-2,6,9,,,,15,1.0,1.0,,,,1.0,1.0,3.0,9,2.0,,,,,,2.0,,1.0,,1.0,1.0,1.0,1.0,0.75,28.57142857142857,,,,1.0,1.0,1.0,1.0,,,,,,1.0,0.6242,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
