EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3Assists,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Frequency,SecondChanceFtPoints,BlockedLongMidRange,3SecondViolations,OffensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,HeaveAttempts,Clear Path Fouls,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,BlockedCorner3,OffFTReboundPct,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
1134,1610612763,Ike Austin,Ike Austin,1134,MEM,18389.0,306.0,-92.0,603,607,111.0,114.0,51.0,1210,4.0,13.0,1.0,4.0,1.0,5.0,2.0,6.0,30.0,70.0,1.0,2.0,2.0,36.0,89.0,3.0,4.0,76.0,644,1.0,9.0,2.0,6.0,20.0,2.0,2.0,14.0,66.0,6.0,2.0,2.0,3.0,11.0,2.0,13.0,2.0,3.0,1.0,7.0,28.0,4.0,7.0,9.0,45.0,6.0,60.0,11.0,71.0,4.0,9.0,5.0,4.0,6.0,3.0,5.0,5.0,1.0,1.0,11.0,1.0,4.0,24.0,36.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,3.0,5.0,2.0,2.0,14.0,111.0,1.0,0.9166666666666666,0.9428571428571428,0.4044943820224719,0.1111111111111111,0.3,0.391304347826087,0.1111111111111111,0.2727272727272727,0.40425531914893614,0.1111111111111111,0.30434782608695654,0.03260869565217391,0.033707865168539325,0.15384615384615385,0.16666666666666666,15.69506726457399,0.5454545454545454,0.3,0.19480519480519481,0.030434782608695653,0.2,0.058823529411764705,0.1956521739130435,0.03691275167785235,0.058823529411764705,0.031746031746031744,0.017241379310344827,0.05454545454545454,0.07692307692307693,0.1724137931034483,0.2289156626506024,0.17777777777777778,0.2,0.2,0.07547169811320754,0.4,0.14130434782608695,0.3076923076923077,0.36363636363636365,0.5,0.06521739130434782,0.3333333333333333,0.4,1.0,0.7608695652173914,0.42857142857142855,0.42857142857142855,0.9666666666666667,0.010869565217391304,0.021739130434782608,0.4444444444444444,0.25,0.22727272727272727,0.2,0.09090909090909091,0.17391304347826086,0.41492445652173926,0.45776249999999996,0.4022681818181818,0.010752688172043012,0.011111111111111112,0.02631578947368421,0.18421052631578946,14.99887640449438,24.600000000000005,0.18407960199004975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1510,1610612763,Brevin Knight,Brevin Knight,1510,MEM,6792.0,113.0,-28.0,221,223,43.0,29.0,15.0,444,4.0,8.0,1.0,1.0,2.0,3.0,1.0,3.0,8.0,14.0,,,,13.0,25.0,,10.0,36.0,219,1.0,1.0,2.0,2.0,4.0,,2.0,6.0,12.0,14.0,,,3.0,22.0,5.0,27.0,,10.0,4.0,8.0,59.0,,1.0,1.0,4.0,,5.0,1.0,6.0,,9.0,5.0,4.0,8.0,3.0,8.0,4.0,,,12.0,,1.0,4.0,8.0,,,13.0,4.0,3.0,,,,,,,6.0,43.0,,0.46153846153846156,0.46153846153846156,0.52,1.0,0.5,0.52,1.0,0.5,0.6,1.0,0.6,,0.12,0.375,,17.42738589211618,0.6666666666666666,,0.047619047619047616,0.012345679012345678,0.037037037037037035,,0.04504504504504504,0.010416666666666666,,0.05,,,,0.08695652173913043,0.03571428571428571,0.030303030303030304,0.047619047619047616,,,,0.32,0.5,0.8,0.5,0.12,0.3333333333333333,0.3333333333333333,,0.56,0.5714285714285714,0.5714285714285714,0.5,,,1.0,1.0,0.75,0.6666666666666666,,0.32,0.47885599999999995,0.5267,0.5830500000000001,0.14814814814814814,0.14814814814814814,0.05555555555555555,0.16666666666666666,11.04,,0.19457013574660634,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,11470.0,191.0,-70.0,379,383,64.0,76.0,35.0,762,11.0,15.0,,,3.0,4.0,2.0,5.0,13.0,35.0,8.0,45.0,8.0,26.0,55.0,53.0,8.0,105.0,420,1.0,1.0,5.0,6.0,9.0,8.0,2.0,20.0,14.0,38.0,,45.0,3.0,44.0,2.0,46.0,,16.0,9.0,19.0,94.0,,1.0,1.0,15.0,,16.0,1.0,17.0,,8.0,6.0,2.0,12.0,,9.0,4.0,3.0,,16.0,3.0,3.0,3.0,7.0,,1.0,9.0,4.0,1.0,,,,,,,20.0,64.0,,0.2692307692307692,0.2692307692307692,0.4727272727272727,1.0,0.6666666666666666,0.44907407407407407,0.5,0.5294117647058824,0.46846846846846846,0.5,0.5555555555555556,0.49074074074074076,0.05454545454545454,0.13333333333333333,,30.094786729857823,0.75,,0.10416666666666667,0.006896551724137931,0.05263157894736842,,0.09815950920245399,0.005025125628140704,,,0.013333333333333334,,,0.08823529411764706,0.05357142857142857,0.16666666666666666,0.06666666666666667,,,,0.1388888888888889,0.7333333333333333,0.8461538461538461,0.18181818181818182,0.046296296296296294,0.4,0.4,,0.32407407407407407,0.37142857142857144,0.38235294117647056,0.38461538461538464,0.07407407407407407,0.4166666666666667,,,0.23529411764705882,0.75,0.47058823529411764,0.6296296296296297,0.5115981481481482,0.554325,0.5065999999999999,0.03636363636363636,0.07017543859649122,0.047619047619047616,0.19047619047619047,12.690909090909091,25.554716981132078,0.16886543535620052,2.0,2.0,1.0,3.0,1.0,2.0,12.0,2.0,2.0,15.0,1.0,4.0,2.0,9.0,36.0,12.0,1.0,0.2,0.2830188679245283,0.25,0.25,0.2830188679245283,0.02857142857142857,0.375,0.375,0.6666666666666666,0.26666666666666666,0.26666666666666666,0.08333333333333333,0.4,0.5,1.0,0.4,0.25,0.26666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1934,1610612763,Rodney Buford,Rodney Buford,1934,MEM,10253.0,171.0,-60.0,332,338,53.0,70.0,25.0,670,8.0,11.0,,1.0,,,6.0,17.0,10.0,18.0,2.0,7.0,1.0,24.0,46.0,9.0,2.0,53.0,358,,5.0,,1.0,4.0,2.0,2.0,4.0,34.0,14.0,,7.0,4.0,8.0,,8.0,,2.0,1.0,5.0,16.0,,4.0,4.0,17.0,,21.0,4.0,25.0,1.0,4.0,4.0,,2.0,2.0,2.0,3.0,,,5.0,,,3.0,8.0,,,2.0,1.0,,1.0,1.0,,1.0,,,4.0,53.0,,0.7083333333333334,0.7083333333333334,0.5217391304347826,,0.25,0.4636363636363636,,0.16666666666666666,0.4732142857142857,,0.2857142857142857,0.16363636363636364,0.08695652173913043,,0.17647058823529413,16.71232876712329,0.4,,0.12878787878787878,0.03125,0.16,,0.1337579617834395,0.023668639053254437,,0.02564102564102564,0.05357142857142857,,,0.07142857142857142,0.12195121951219512,0.1836734693877551,0.15,0.2,0.04,,0.2,0.7272727272727273,0.7272727272727273,0.625,0.3090909090909091,0.35294117647058826,0.42857142857142855,0.6666666666666666,0.32727272727272727,0.5555555555555556,0.5882352941176471,0.8,0.03636363636363636,0.12727272727272726,0.14285714285714285,,,,0.16666666666666666,0.36363636363636365,0.4751900000000001,0.5114142857142857,0.46690000000000004,0.017857142857142856,0.02127659574468085,,0.07547169811320754,9.471739130434784,25.1,0.15963855421686746,,,,,,2.0,1.0,,,1.0,,2.0,,3.0,,1.0,,1.0,0.1111111111111111,,,0.1111111111111111,0.05555555555555555,,,,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,,,,,0.14285714285714285,1.0,1.0,1.0,0.1111111111111111,0.5,0.16666666666666666,,,,,,,,,True,,,,,,,,,,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,2935.0,49.0,-20.0,100,99,9.0,8.0,9.0,199,7.0,10.0,2.0,2.0,,,4.0,8.0,1.0,2.0,,,,12.0,20.0,,6.0,30.0,110,3.0,3.0,7.0,,,,1.0,1.0,18.0,6.0,4.0,,5.0,2.0,1.0,3.0,,,,2.0,7.0,,4.0,2.0,3.0,2.0,7.0,4.0,11.0,,3.0,2.0,1.0,1.0,,,7.0,1.0,,8.0,,1.0,3.0,7.0,,4.0,10.0,5.0,,3.0,1.0,2.0,3.0,3.0,,1.0,9.0,,0.75,0.9,0.6,1.0,,0.6,1.0,,0.6,0.875,0.5,,0.25,0.2,0.375,29.729729729729726,0.125,0.3333333333333333,0.07894736842105263,0.1111111111111111,0.25,,0.10869565217391304,0.0975609756097561,0.125,,0.16666666666666666,,,0.1,,0.11764705882352941,0.2857142857142857,,,1.0,0.5,0.7,0.875,0.7142857142857143,0.4,0.5,0.8,0.75,0.1,0.5,0.5,1.0,,,0.6666666666666666,1.0,,,,0.5,0.48533500000000007,0.53365,,0.2,0.2,0.23333333333333334,0.03333333333333333,5.609999999999999,,0.09,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,14348.0,239.0,-50.0,472,478,85.0,92.0,38.0,950,18.0,33.0,5.0,7.0,2.0,5.0,11.0,33.0,7.0,18.0,,,,36.0,84.0,,26.0,98.0,504,7.0,11.0,16.0,6.0,14.0,,7.0,19.0,46.0,26.0,12.0,,10.0,18.0,1.0,19.0,,7.0,3.0,8.0,39.0,2.0,14.0,7.0,33.0,2.0,42.0,16.0,58.0,,3.0,3.0,,8.0,,2.0,9.0,6.0,2.0,17.0,,5.0,13.0,18.0,2.0,1.0,32.0,12.0,4.0,6.0,2.0,3.0,6.0,6.0,,19.0,85.0,1.0,0.6388888888888888,0.7666666666666667,0.42857142857142855,0.6363636363636364,0.42857142857142855,0.42857142857142855,0.6363636363636364,0.42857142857142855,0.49,0.6666666666666666,0.5277777777777778,,0.11904761904761904,0.21212121212121213,0.09090909090909091,22.456813819577736,0.47058823529411764,0.16666666666666666,0.1853932584269663,0.07909604519774012,0.20588235294117646,0.03508771929824561,0.18867924528301888,0.06837606837606838,0.1282051282051282,0.04,0.07954545454545454,0.045454545454545456,,0.17777777777777778,0.19402985074626866,0.18181818181818182,0.17857142857142858,0.3333333333333333,,1.0,0.39285714285714285,0.5454545454545454,0.6923076923076923,0.6111111111111112,0.39285714285714285,0.3333333333333333,0.36666666666666664,0.45454545454545453,0.21428571428571427,0.3888888888888889,0.3888888888888889,1.0,,,0.6363636363636364,0.7142857142857143,0.35714285714285715,0.4,,0.39285714285714285,0.45821904761904764,0.5428888888888889,0.4049642857142858,0.125,0.125,0.16326530612244897,0.19387755102040816,6.994047619047619,,0.18008474576271186,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,
3,1610612763,Grant Long,Grant Long,3,MEM,7950.0,132.0,-90.0,256,262,68.0,68.0,27.0,518,3.0,4.0,,,,,2.0,5.0,5.0,11.0,,1.0,,10.0,20.0,1.0,14.0,34.0,304,1.0,1.0,2.0,1.0,2.0,,7.0,9.0,14.0,6.0,,1.0,,6.0,,6.0,,2.0,1.0,3.0,12.0,1.0,2.0,1.0,12.0,2.0,15.0,3.0,18.0,,8.0,3.0,5.0,6.0,2.0,5.0,4.0,1.0,1.0,10.0,,3.0,3.0,7.0,1.0,1.0,17.0,5.0,4.0,1.0,,1.0,1.0,,,9.0,68.0,,0.7,0.7,0.5,1.0,0.5,0.47619047619047616,1.0,0.5,0.5862068965517241,1.0,0.75,0.047619047619047616,,,,13.494809688581315,0.6,0.15384615384615385,0.12371134020618557,0.018518518518518517,0.058823529411764705,0.03333333333333333,0.11403508771929824,0.021739130434782608,,,0.03278688524590164,0.041666666666666664,,0.06666666666666667,0.15,0.11904761904761904,0.07142857142857142,,,,0.19047619047619047,0.75,0.75,0.6666666666666666,0.23809523809523808,0.4,0.4,,0.5238095238095238,0.45454545454545453,0.45454545454545453,1.0,,0.047619047619047616,,,,,,0.23809523809523808,0.43528333333333336,0.3987,0.3769,0.2,0.20833333333333334,0.058823529411764705,0.2647058823529412,11.98,24.9,0.265625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
98,1610612763,Nick Anderson,Nick Anderson,98,MEM,1582.0,26.0,6.0,48,47,8.0,7.0,2.0,95,2.0,2.0,,,1.0,1.0,,,,,,5.0,1.0,2.0,2.0,5.0,,10.0,44,,,,1.0,1.0,1.0,,5.0,4.0,,,5.0,,1.0,,1.0,,,,1.0,2.0,,,,2.0,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,,1.0,1.0,1.0,,1.0,0.7142857142857143,,1.25,0.7142857142857143,,1.25,0.7142857142857143,,,,13.461538461538462,,,0.2,,,,0.125,,,,,,,,,0.4,,,,,0.2857142857142857,1.0,1.0,1.0,,,,,,,,,,0.7142857142857143,,,0.5,1.0,0.5,1.0,0.5742428571428572,,0.6529,,,,0.5,,25.419999999999998,0.16666666666666666,,,,,,,2.0,,1.0,2.0,,,1.0,3.0,3.0,2.0,,0.5,0.4,,1.0,0.4,,,,,0.4,0.4,0.5,,,,,1.0,0.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,15067.0,251.0,-45.0,500,495,94.0,94.0,44.0,995,13.0,25.0,4.0,8.0,3.0,4.0,10.0,25.0,5.0,20.0,5.0,9.0,1.0,28.0,70.0,14.0,20.0,88.0,516,5.0,13.0,11.0,4.0,10.0,1.0,2.0,13.0,36.0,20.0,6.0,9.0,6.0,10.0,1.0,11.0,1.0,,2.0,8.0,23.0,6.0,9.0,,15.0,2.0,17.0,15.0,32.0,1.0,4.0,,4.0,6.0,,,5.0,6.0,,11.0,3.0,1.0,10.0,19.0,2.0,3.0,28.0,12.0,3.0,8.0,4.0,4.0,8.0,6.0,,13.0,94.0,1.0,0.6428571428571429,0.72,0.4,0.38461538461538464,0.4,0.40476190476190477,0.3333333333333333,0.5,0.45789473684210524,0.34375,0.4642857142857143,0.16666666666666666,0.08571428571428572,0.16,0.08,19.06474820143885,0.5454545454545454,0.13333333333333333,0.07614213197969544,0.04639175257731959,,0.10526315789473684,0.06521739130434782,0.05976095617529881,0.044444444444444446,0.07272727272727272,0.031914893617021274,0.10869565217391304,0.09090909090909091,0.11764705882352941,0.06756756756756757,0.05555555555555555,,,0.021739130434782608,0.75,0.2976190476190476,0.52,0.6190476190476191,0.6153846153846154,0.2976190476190476,0.4,0.43478260869565216,0.7,0.23809523809523808,0.25,0.25,0.6,0.05952380952380952,0.10714285714285714,0.5333333333333333,0.5,0.36363636363636365,0.75,0.09090909090909091,0.4642857142857143,0.48081130952380957,0.4938846153846154,0.4883863636363637,0.13043478260869565,0.15384615384615385,0.125,0.14772727272727273,8.49,24.821428571428573,0.188,,4.0,2.0,,,2.0,4.0,,1.0,4.0,,2.0,1.0,9.0,3.0,4.0,,0.75,0.2857142857142857,,1.0,0.2857142857142857,,,,,0.4444444444444444,0.4444444444444444,0.75,0.13333333333333333,,,,1.0,0.4444444444444444,,,,,,,1.0,,1.0,1.0,0.25,,,,True,,,,,,,,,,,,,
2226,1610612763,Will Solomon,Will Solomon,2226,MEM,2274.0,38.0,,74,73,12.0,9.0,7.0,147,1.0,1.0,,,,,1.0,2.0,1.0,7.0,1.0,8.0,1.0,3.0,10.0,9.0,2.0,20.0,69,,,3.0,,2.0,1.0,,,6.0,,,8.0,2.0,3.0,,3.0,,,1.0,2.0,6.0,,1.0,1.0,2.0,,3.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,,,3.0,2.0,,5.0,1.0,2.0,2.0,6.0,,,2.0,1.0,,,,,,,,,12.0,,1.0,1.0,0.3,,,0.47368421052631576,1.5,,0.5,1.5,,0.47368421052631576,0.2,,0.5,29.411764705882355,0.4,,0.058823529411764705,0.04,0.16666666666666666,,0.075,0.03125,,,0.0625,,,,0.125,0.05555555555555555,0.2,,0.1,,0.05263157894736842,1.0,1.0,1.0,0.10526315789473684,0.5,1.0,1.0,0.3684210526315789,0.14285714285714285,0.16666666666666666,1.0,0.05263157894736842,0.42105263157894735,,,,,0.3333333333333333,0.5263157894736842,0.47885,0.54885,0.42543333333333333,0.05,0.09090909090909091,0.15,,14.61,25.022222222222226,0.16216216216216217,,,,1.0,,,3.0,1.0,,4.0,1.0,1.0,,12.0,,3.0,1.0,1.0,0.4444444444444444,1.0,,0.4444444444444444,0.14285714285714285,1.0,1.0,1.0,0.375,0.375,1.0,,,,1.0,,0.375,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,
