EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGA,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Technical Free Throw Trips,OffensiveGoaltends,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Assists,FTOffRebounds,Blocked3s,BlockedCorner3,OffFTReboundPct,Clear Path Fouls,SecondChanceAtRimPctAssisted,Travels,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,SecondChanceArc3Frequency,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,on,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,508.0,8,-4,19,19,18,18,3,38,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,2,,,2,16,1.0,2.0,,2.0,1.0,1.0,,,2.0,2.0,,,,1.0,,,,,,,,,1.0,,2.0,4.0,1.0,5,,,,1.0,,,1.0,,1.0,,,,2.0,18,,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,,0.5,0.5,,,13.043478260869565,,0.6666666666666666,0.2,,,0.5,0.14285714285714285,,,,,,1.0,,,1.0,0.5,1.0,1.0,,,,,,,,,,,1.0,0.5,1.0,1.0,,1.0,0.6951499999999999,0.6951499999999999,0.6979,,,1.0,1.0,0.35,,0.9473684210526315,,,,,,,2.0,,,,,1.0,,,,,,,0.5,,,,,,,1.0,,,,,,1.0,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,1851.0,31,2,52,55,15,12,14,107,3.0,6.0,3.0,5.0,1.0,1.0,2.0,4.0,2.0,2.0,,,1.0,7.0,12,1.0,3.0,20,60,3.0,5.0,,6.0,2.0,2.0,,1.0,5.0,10.0,4.0,4.0,1.0,1.0,2.0,,2.0,,,2.0,4.0,,5.0,1.0,6.0,9.0,5.0,14,,,,,,,,2.0,2.0,4.0,,1.0,5.0,15,,0.7142857142857143,1.0,0.5833333333333334,0.6,1.0,0.6538461538461539,0.6,1.0,0.6666666666666666,0.6,0.8333333333333334,0.07692307692307693,0.08333333333333333,0.16666666666666666,,,22.058823529411764,,0.3,0.1724137931034483,0.1,,0.23333333333333334,0.16666666666666666,0.1,0.1,,0.375,0.2,0.2857142857142857,0.1,,0.46153846153846156,0.5,0.6,0.3333333333333333,0.3076923076923077,0.5,0.5,1.0,0.15384615384615385,1.0,1.0,1.0,,0.07692307692307693,1.0,0.6,0.5,1.0,,0.5384615384615384,0.5004576923076922,0.60814,0.4929,0.07142857142857142,0.07692307692307693,0.3,0.25,6.416666666666667,25.1,0.28846153846153844,1.0,,1.0,3.0,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,,1.0,,,3.0,2.0,1.0,3.0,2.0,,0.3333333333333333,,0.6666666666666666,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,1158.0,19,-13,32,37,4,7,7,69,1.0,1.0,,,,,,1.0,2.0,2.0,,,,3.0,4,,3.0,9,46,,,,,,,,1.0,1.0,4.0,2.0,,,,2.0,1.0,3.0,1.0,,1.0,7.0,,1.0,,,,1.0,1,1.0,,,,,,,,2.0,4.0,,1.0,1.0,4,1.0,0.6666666666666666,0.6666666666666666,0.75,,,0.75,,,0.75,,0.5,,,,,,14.634146341463415,,,0.05263157894736842,,,,0.05,,,,,,,,1.0,0.25,1.0,1.0,,0.25,,,,0.5,1.0,1.0,1.0,,,,,,,,0.25,0.424975,,,0.2,0.2,,0.1111111111111111,10.325,,0.125,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1906,1610612755,Tim James,Tim James,1906,PHI,370.0,6,-8,14,15,4,13,3,29,,,,,,,,,,2.0,,,,,2,,1.0,1,21,,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,2.0,,,1.0,,1.0,,1,,1.0,1.0,1.0,,,2.0,,,2.0,,1.0,1.0,4,,,,,,,,,,0.16666666666666666,0.5,0.5,,,,,,29.41176470588235,0.5,,,0.25,,0.16666666666666666,,,,,,,,0.25,,,,,,,,,,1.0,,,,,,,,,,,,0.39280000000000004,,,0.3333333333333333,0.3333333333333333,1.0,1.0,16.8,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1085,1610612755,Ira Bowman,Ira Bowman,1085,PHI,1746.0,29,-4,55,57,23,41,6,112,4.0,4.0,,,1.0,1.0,1.0,2.0,,,,,1.0,5.0,6,1.0,,10,50,,,,,2.0,2.0,,,4.0,2.0,8.0,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,,1.0,1.0,,1,,,,,,,,1.0,3.0,,,,4.0,23,1.0,0.2,0.2,0.8333333333333334,,1.0,0.7142857142857143,,1.0,0.7142857142857143,,1.0,0.14285714285714285,0.16666666666666666,,0.5,,11.475409836065573,,0.041666666666666664,,,,0.03571428571428571,,,,,,0.1,,,,0.5714285714285714,1.0,1.0,0.25,0.2857142857142857,0.5,1.0,,,,,,,0.14285714285714285,,,0.5,1.0,,0.7142857142857143,0.6026214285714285,,0.46335,,,,0.4,4.25,27.5,0.41818181818181815,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,
1723,1610612755,Matt Harpring,Matt Harpring,1723,PHI,148650.0,2478,217,4577,4589,1247,910,691,9166,188.0,297.0,60.0,104.0,47.0,81.0,63.0,167.0,105.0,275.0,40.0,7.0,26.0,356.0,739,66.0,165.0,940,4543,81.0,161.0,29.0,194.0,95.0,187.0,21.0,54.0,259.0,558.0,154.0,80.0,26.0,56.0,83.0,19.0,102.0,17.0,27.0,27.0,223.0,17.0,175.0,81.0,244.0,358.0,196.0,554,23.0,59.0,31.0,64.0,22.0,28.0,123.0,66.0,193.0,220.0,12.0,88.0,259.0,1247,18.0,0.7837078651685393,0.8829113924050633,0.4817320703653586,0.5031055900621118,0.5080213903743316,0.4813664596273292,0.49698795180722893,0.49278846153846156,0.5154525386313465,0.5187165775401069,0.5203252032520326,0.08198757763975155,0.07577807848443843,0.11447811447811448,0.09580838323353294,0.02181818181818182,19.026466777716085,0.4796747967479675,0.1366181410974244,0.08771929824561403,0.15168539325842698,0.06538461538461539,0.1400862068965517,0.08514412416851441,0.10166358595194085,0.08366013071895424,0.05641025641025641,0.10947368421052632,0.13028764805414553,0.1597222222222222,0.14479638009049775,0.062162162162162166,0.368944099378882,0.632996632996633,0.714828897338403,0.7021276595744681,0.20745341614906831,0.3772455089820359,0.41721854304635764,0.7936507936507936,0.3416149068322981,0.38181818181818183,0.3903345724907063,0.9238095238095239,0.049689440993788817,0.03229813664596273,0.6265060240963856,0.5769230769230769,0.3894230769230769,0.5802469135802469,0.03365384615384615,0.4509316770186335,0.4829098136645964,0.5099437908496732,0.4826420673076923,0.09988649262202043,0.10797546012269939,0.20638297872340425,0.275531914893617,8.73085250338295,24.306060606060605,0.2724492025344112,9.0,14.0,21.0,60.0,9.0,29.0,33.0,70.0,41.0,29.0,12.0,10.0,26.0,7.0,,0.9523809523809523,0.3181818181818182,0.3181818181818182,0.3113207547169811,0.34615384615384615,0.36,0.8888888888888888,0.0673076923076923,0.34615384615384615,27.0,16.0,4.0,2.0,2.0,5.0,2.0,1.0,0.08127721335268505,0.18478260869565216,0.4,2.0,4.0,1.0,1.0,0.03125,,0.26666666666666666,4.0,25.0,5.0,3.0,0.09230769230769231,3.0,5.0,,0.018072289156626505,12.0,0.3,0.3,1.0,False,2.0,1.0,5.0,1.0,5.0,3.0,1.0,0.2,0.23809523809523808,0.015151515151515152,0.038461538461538464,0.012048192771084338,0.3333333333333333,1.0,0.35714285714285715,,,,,,,,,,
1907,1610612755,Vonteego Cummings,Vonteego Cummings,1907,PHI,26222.0,437,-81,842,848,388,352,115,1690,19.0,37.0,1.0,3.0,7.0,16.0,14.0,32.0,27.0,62.0,10.0,5.0,32.0,60.0,131,42.0,22.0,175,894,4.0,14.0,3.0,14.0,23.0,56.0,24.0,11.0,78.0,68.0,52.0,,32.0,11.0,49.0,7.0,56.0,5.0,21.0,17.0,119.0,2.0,9.0,13.0,21.0,35.0,14.0,49,2.0,16.0,10.0,12.0,5.0,6.0,28.0,21.0,47.0,28.0,2.0,9.0,78.0,388,4.0,0.5666666666666667,0.5666666666666667,0.4580152671755725,0.2857142857142857,0.4107142857142857,0.4421965317919075,0.275,0.41875,0.46756756756756757,0.3181818181818182,0.45348837209302323,0.24277456647398843,0.08396946564885496,0.13513513513513514,0.15625,0.016129032258064516,21.58859470468432,0.5714285714285714,0.07835820895522388,0.02702702702702703,0.13978494623655913,0.02702702702702703,0.09418282548476455,0.02702702702702703,0.01282051282051282,0.04225352112676056,0.01818181818181818,0.075,0.1,0.061224489795918366,0.13924050632911392,0.02247191011235955,0.2138728323699422,0.5135135135135135,0.59375,0.6842105263157895,0.18497109826589594,0.4375,0.5185185185185185,0.21428571428571427,0.3583815028901734,0.43548387096774194,0.4426229508196721,0.6666666666666666,0.057803468208092484,0.18497109826589594,0.15,0.3333333333333333,0.2,0.4375,0.0625,0.45664739884393063,0.45475173410404623,0.43150526315789467,0.4412700000000001,0.05,0.06521739130434782,0.08,0.44571428571428573,10.490076335877857,25.68809523809524,0.46080760095011875,7.0,19.0,11.0,30.0,7.0,11.0,1.0,16.0,8.0,8.0,3.0,1.0,17.0,2.0,,0.9090909090909091,0.2619047619047619,0.2619047619047619,0.02127659574468085,0.21875,0.22580645161290322,0.8571428571428571,0.2375,0.21875,2.0,2.0,5.0,1.0,1.0,5.0,4.0,,0.017699115044247787,0.14285714285714285,0.8,2.0,3.0,,,0.13636363636363635,,1.0,,5.0,,,0.05263157894736842,4.0,6.0,,0.2,4.0,0.4,0.4,1.0,False,2.0,1.0,5.0,1.0,7.0,3.0,1.0,0.16666666666666666,0.2916666666666667,0.023809523809523808,0.03125,0.1,0.25,1.0,0.2631578947368421,2.0,3.0,0.4,,,,,,,
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,169341.0,2822,295,5199,5180,1510,1059,729,10379,173.0,280.0,71.0,131.0,43.0,73.0,131.0,314.0,7.0,27.0,,,,311.0,621,,274.0,896,5053,85.0,180.0,70.0,240.0,71.0,138.0,,127.0,269.0,358.0,264.0,136.0,,41.0,74.0,9.0,83.0,7.0,30.0,34.0,175.0,18.0,227.0,138.0,411.0,584.0,250.0,834,24.0,50.0,10.0,101.0,11.0,40.0,151.0,122.0,237.0,358.0,26.0,144.0,269.0,1510,16.0,0.5755627009646302,0.7366255144032922,0.500805152979066,0.4722222222222222,0.5144927536231884,0.500805152979066,0.4722222222222222,0.5144927536231884,0.5692503176620076,0.5405405405405406,0.6169724770642202,,0.06602254428341385,0.11785714285714285,0.025477707006369428,,15.470888998845455,0.33112582781456956,0.1957142857142857,0.10355839416058395,0.22549019607843138,0.0594059405940594,0.20243362831858408,0.09819639278557114,0.1282051282051282,0.09619952494061758,0.05555555555555555,0.1636029411764706,0.2149122807017544,0.2006880733944954,0.2410358565737052,0.08955223880597014,0.45088566827697263,0.6178571428571429,0.7004048582995951,0.5491329479768786,0.5056360708534622,0.4171974522292994,0.42810457516339867,0.6183206106870229,0.043478260869565216,0.25925925925925924,0.25925925925925924,0.42857142857142855,,,0.7277777777777777,0.5419847328244275,0.5289855072463768,0.589041095890411,,0.45088566827697263,0.46017681159420276,0.5141428571428571,0.47574637681159426,0.19485791610284167,0.19485791610284167,0.26785714285714285,0.3002232142857143,5.113848631239937,,0.2904404693210233,,,,,,10.0,35.0,28.0,13.0,15.0,4.0,22.0,44.0,,,,,,0.3153153153153153,,,,,,29.0,43.0,183.0,133.0,46.0,183.0,116.0,20.0,0.09281045751633987,0.15454545454545454,0.6338797814207651,2.0,5.0,,,0.03787878787878788,,0.04225352112676056,20.0,48.0,20.0,40.0,0.07246376811594203,,,,,,,,,False,,,,,,,,,,,,,,,,,4.0,,,,,,,,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,123003.0,2050,111,3772,3743,1085,776,528,7515,174.0,266.0,74.0,97.0,46.0,67.0,81.0,233.0,41.0,141.0,13.0,3.0,69.0,296.0,640,82.0,182.0,855,3780,83.0,128.0,34.0,206.0,74.0,152.0,29.0,76.0,242.0,352.0,240.0,116.0,69.0,62.0,92.0,4.0,96.0,2.0,54.0,22.0,196.0,18.0,142.0,47.0,269.0,333.0,162.0,495,23.0,68.0,32.0,51.0,9.0,36.0,119.0,75.0,156.0,223.0,22.0,102.0,242.0,1085,14.0,0.5945945945945946,0.7394957983193278,0.4625,0.6484375,0.4868421052631579,0.4660664819944598,0.6187050359712231,0.4585635359116022,0.5194647201946472,0.6560509554140127,0.5403587443946188,0.11357340720221606,0.096875,0.12781954887218044,0.09012875536480687,0.04964539007092199,21.376646978646068,0.5714285714285714,0.18187964841108858,0.09021601016518424,0.10955710955710955,0.07531380753138076,0.16561844863731656,0.0882515168229454,0.11805555555555555,0.0757825370675453,0.07407407407407407,0.19642857142857142,0.19291338582677164,0.16234887737478412,0.11206896551724138,0.06990881458966565,0.3684210526315789,0.6541353383458647,0.75,0.5862068965517241,0.32271468144044324,0.34763948497854075,0.38207547169811323,0.5061728395061729,0.19529085872576177,0.2907801418439716,0.30597014925373134,0.8048780487804879,0.018005540166204988,0.09556786703601108,0.697841726618705,0.7628865979381443,0.3701657458563536,0.6865671641791045,0.016574585635359115,0.481994459833795,0.46228099861303745,0.5241300781250001,0.457505,0.12718204488778054,0.14166666666666666,0.2409356725146199,0.2830409356725146,7.344687500000001,25.79268292682927,0.2876458112407211,26.0,26.0,27.0,78.0,26.0,16.0,17.0,42.0,25.0,17.0,11.0,13.0,40.0,1.0,,0.9629629629629629,0.32926829268292684,0.32926829268292684,0.21518987341772153,0.37681159420289856,0.3880597014925373,0.9615384615384616,0.143646408839779,0.37681159420289856,10.0,19.0,46.0,22.0,17.0,48.0,38.0,6.0,0.08411214953271028,0.09876543209876543,0.7916666666666666,2.0,2.0,2.0,2.0,0.021505376344086023,,0.22972972972972974,7.0,20.0,3.0,8.0,0.08,5.0,11.0,,0.03597122302158273,1.0,0.07692307692307693,0.07692307692307693,1.0,False,6.0,2.0,6.0,2.0,6.0,3.0,2.0,0.18181818181818182,0.20689655172413793,0.024390243902439025,0.028985507246376812,0.04316546762589928,0.4,1.0,0.23076923076923078,,7.0,,,,,,,,
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,48727.0,812,-77,1534,1538,581,508,216,3072,36.0,60.0,4.0,6.0,13.0,19.0,16.0,36.0,28.0,77.0,19.0,10.0,20.0,80.0,173,39.0,31.0,227,1585,10.0,17.0,2.0,34.0,25.0,49.0,21.0,13.0,87.0,106.0,54.0,8.0,20.0,14.0,51.0,12.0,63.0,6.0,16.0,23.0,138.0,6.0,18.0,16.0,46.0,75.0,25.0,100,2.0,23.0,14.0,20.0,2.0,9.0,43.0,35.0,104.0,42.0,1.0,14.0,87.0,581,11.0,0.6625,0.6973684210526315,0.4624277456647399,0.5882352941176471,0.5102040816326531,0.46226415094339623,0.6956521739130435,0.5285714285714286,0.4892241379310345,0.68,0.5506329113924051,0.18396226415094338,0.08092485549132948,0.11666666666666667,0.1111111111111111,0.03896103896103896,15.363128491620113,0.5348837209302325,0.08170515097690942,0.029315960912052116,0.08695652173913043,0.05504587155963303,0.08299866131191433,0.03319502074688797,0.012121212121212121,0.03347280334728033,0.060240963855421686,0.0763888888888889,0.05789473684210526,0.10480349344978165,0.09146341463414634,0.01904761904761905,0.2830188679245283,0.6,0.6792452830188679,0.6388888888888888,0.16981132075471697,0.4444444444444444,0.5,0.375,0.3632075471698113,0.36363636363636365,0.3783783783783784,0.8571428571428571,0.08962264150943396,0.09433962264150944,0.2608695652173913,0.6666666666666666,0.2714285714285714,0.6842105263157895,0.14285714285714285,0.4669811320754717,0.48375966981132046,0.4773575,0.4889721428571429,0.06637168141592921,0.07526881720430108,0.14977973568281938,0.3832599118942731,9.775722543352598,25.043589743589745,0.378748370273794,6.0,11.0,12.0,36.0,6.0,12.0,13.0,19.0,8.0,11.0,4.0,2.0,23.0,,1.0,1.0,0.3076923076923077,0.3076923076923077,0.23214285714285715,0.3,0.3157894736842105,1.0,0.15714285714285714,0.3,6.0,7.0,3.0,,3.0,3.0,3.0,3.0,0.0380952380952381,0.05,1.0,6.0,1.0,,,0.018518518518518517,,0.25,3.0,6.0,,,0.038461538461538464,6.0,6.0,,0.2608695652173913,6.0,0.3157894736842105,0.3157894736842105,1.0,False,,4.0,6.0,4.0,8.0,,1.0,0.6666666666666666,0.38095238095238093,0.02564102564102564,0.05,,0.6666666666666666,1.0,0.5454545454545454,2.0,,0.2,1.0,0.025,,,,,
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,2111.0,35,-26,60,64,10,22,10,124,1.0,2.0,1.0,1.0,,1.0,,3.0,,3.0,,,,1.0,8,,1.0,3,72,1.0,1.0,1.0,3.0,,2.0,,,,,2.0,2.0,,,,,,,,,,,3.0,2.0,1.0,3.0,3.0,6,,2.0,1.0,,,1.0,2.0,1.0,2.0,2.0,,1.0,,10,,,,0.125,1.0,,0.125,1.0,,0.16666666666666666,0.75,,,,,,,15.492957746478874,1.0,0.043478260869565216,0.1,0.3333333333333333,,0.10344827586206896,0.08108108108108109,0.3333333333333333,0.07142857142857142,,,0.09090909090909091,,0.4,,0.25,0.5,0.5,,0.375,,,,0.375,,,,,,1.0,1.0,0.5,,,0.25,0.4116375,0.5758,0.44845,0.1111111111111111,0.1111111111111111,1.0,,11.237499999999999,,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,2.0,2.0,1.0,,0.07692307692307693,,0.5,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,
2049,1610612755,Speedy Claxton,Speedy Claxton,2049,PHI,87009.0,1450,-24,2706,2698,873,764,422,5404,89.0,167.0,10.0,20.0,20.0,42.0,15.0,68.0,64.0,160.0,12.0,3.0,21.0,168.0,395,33.0,111.0,459,2726,18.0,43.0,9.0,45.0,40.0,103.0,13.0,50.0,133.0,182.0,154.0,4.0,18.0,45.0,163.0,29.0,192.0,16.0,67.0,65.0,413.0,10.0,33.0,24.0,75.0,103.0,46.0,149,2.0,60.0,40.0,29.0,6.0,20.0,89.0,49.0,133.0,132.0,13.0,52.0,133.0,873,21.0,0.5416666666666666,0.5481927710843374,0.4253164556962025,0.4186046511627907,0.3883495145631068,0.40654205607476634,0.3829787234042553,0.3577586206896552,0.4691358024691358,0.4326923076923077,0.4618055555555556,0.07710280373831775,0.11392405063291139,0.17964071856287425,0.20588235294117646,0.00625,18.01378446115288,0.6741573033707865,0.07560483870967742,0.028795811518324606,0.08080808080808081,0.050761421319796954,0.07680372381691233,0.03201787043931496,0.04451038575667656,0.026845637583892617,0.06382978723404255,0.09477124183006536,0.05,0.08196721311475409,0.08163265306122448,0.00975609756097561,0.3901869158878505,0.5329341317365269,0.6496350364963503,0.43820224719101125,0.1588785046728972,0.22058823529411764,0.2777777777777778,0.4666666666666667,0.37383177570093457,0.4,0.4025157232704403,0.703125,0.028037383177570093,0.04906542056074766,0.425531914893617,0.5,0.3620689655172414,0.47619047619047616,0.02586206896551724,0.4672897196261682,0.4894883529411767,0.46788026315789477,0.47379247787610607,0.11134903640256959,0.11981566820276497,0.09803921568627451,0.289760348583878,9.14126582278481,27.142424242424244,0.32261640798226165,2.0,10.0,4.0,12.0,2.0,31.0,4.0,91.0,44.0,47.0,13.0,6.0,23.0,3.0,,1.0,0.12121212121212122,0.13333333333333333,0.044444444444444446,0.09523809523809523,0.09523809523809523,1.0,0.08620689655172414,0.1111111111111111,3.0,5.0,6.0,1.0,2.0,6.0,6.0,,0.016574585635359115,0.07692307692307693,1.0,13.0,3.0,,,0.03296703296703297,1.0,0.4,1.0,19.0,,,0.017857142857142856,4.0,4.0,3.0,0.0851063829787234,2.0,0.16666666666666666,0.18181818181818182,1.0,False,,,1.0,,1.0,,1.0,,0.07692307692307693,0.030303030303030304,,,,,0.1,,3.0,,,,0.08333333333333333,,,,
2245,1610612755,Damone Brown,Damone Brown,2245,PHI,2491.0,42,-7,91,91,47,64,9,182,1.0,4.0,,2.0,,1.0,2.0,4.0,2.0,5.0,,,1.0,5.0,13,1.0,4.0,14,91,,2.0,,,3.0,7.0,1.0,1.0,7.0,4.0,6.0,,1.0,,2.0,,2.0,,2.0,,4.0,1.0,1.0,,1.0,1.0,2.0,3,,2.0,2.0,1.0,,,3.0,,7.0,5.0,,1.0,7.0,47,2.0,0.4,0.4,0.38461538461538464,,0.42857142857142855,0.35714285714285715,,0.375,0.40625,,0.3888888888888889,0.07142857142857142,,,,,18.81188118811881,0.6666666666666666,0.05,0.03125,,0.5,0.03225806451612903,0.058823529411764705,0.07142857142857142,,0.5,0.14285714285714285,,,,,0.2857142857142857,0.25,0.25,,0.2857142857142857,0.5,0.5,0.5,0.35714285714285715,0.4,0.4,0.5,,0.07142857142857142,1.0,,0.125,,,0.35714285714285715,0.45034285714285716,0.589,0.4076875,0.06666666666666667,0.07142857142857142,,0.5,9.915384615384616,25.2,0.5164835164835165,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,0.125,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,1.0,,,,,,,,
