EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,DefThreePtRebounds,TwoPtShootingFoulsDrawn,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGA,PenaltyCorner3FGA,FtPoints,PenaltyFtPoints,AtRimAssists,Offensive Fouls,NonShootingFoulsDrawn,LongMidRangePctBlocked,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,PenaltyAtRimFGA,ThreePtShootingFoulsDrawn,PenaltyAtRimFrequency,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,SecondChanceFtPoints,2pt And 1 Free Throw Trips,OffShortMidRangeReboundPct,DefArc3ReboundPct,PenaltyAtRimAccuracy,OffCorner3ReboundPct,PtsUnassisted3s,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Corner3Assists,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Travels,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3,Clear Path Fouls,FoulsDrawn,Offensive Fouls Drawn
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,1272.0,21,5,42,43,6,32,5.0,85,,3.0,1.0,1.0,,,,,4.0,8.0,,,8.0,37.0,1.0,2.0,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,2.0,6.0,,,,,,,2.0,6,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,16.666666666666668,,0.1176470588235294,,0.375,,,0.125,1.0,1.0,,,,,,,0.5,,0.4660875,0.4616,0.25,0.25,5.475,,0.1428571428571428,3.0,4.0,8.0,,2.0,2.0,2.0,4.0,,,,,,,,,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,1.0,0.1111111111111111,0.1333333333333333,0.1052631578947368,0.2,0.1666666666666666,0.5,,,0.5,0.5,0.75,0.75,1.0,1.0,1.0,2.0,,,,,,1.0,0.5,0.57485,,,,,,,,,,,,,,1.0,,0.5,,1.0,,,,,1.0,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1610612761,Eric Montross,Eric Montross,376,TOR,37.0,1,2,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,28368.0,473,-52,890,880,245,308,134.0,1770,7.0,27.0,21.0,45.0,20.0,67.0,6.0,20.0,45.0,103.0,40.0,104.0,227.0,949.0,7.0,18.0,40.0,12.0,25.0,13.0,31.0,68.0,30.0,114.0,10.0,67.0,20.0,17.0,2.0,19.0,1.0,6.0,40.0,3.0,18.0,53.0,1.0,5.0,25.0,9.0,21.0,,68.0,245,0.95,0.3846153846153846,0.4193548387096774,0.3846153846153846,0.4368932038834951,0.3888888888888889,0.48,0.5072463768115942,0.59375,0.5625,0.5230414746543779,0.6060606060606061,0.576271186440678,0.5024154589371981,23.157894736842103,0.027027027027027,0.0375275938189845,0.0222222222222222,0.1304347826086956,0.2592592592592592,0.2916666666666667,0.217391304347826,0.4666666666666667,0.4883720930232558,0.323671497584541,0.2985074626865671,0.3076923076923077,1.0,0.3571428571428571,0.3,0.6521739130434783,0.2985074626865671,0.5004159420289855,0.4807321428571429,0.1762114537444934,0.2995594713656387,9.960194174757282,24.682692307692307,0.2752808988764045,17.0,31.0,60.0,7.0,14.0,26.0,2.0,35.0,6.0,11.0,8.0,3.0,20.0,15.0,5.0,5.0,13.0,38.0,2.0,6.0,2.0,,8.0,6.0,1.0,9.0,0.6666666666666666,0.75,0.0679611650485436,0.064516129032258,0.8,0.0571428571428571,0.0866666666666666,0.0409356725146198,0.0857142857142857,0.0337078651685393,0.0333333333333333,0.0963855421686747,0.0980392156862745,0.055045871559633,0.75,0.1497584541062802,0.5483870967741935,0.5862068965517241,0.7647058823529411,0.5238095238095238,5.0,12.0,7.0,7.0,0.0823529411764705,0.0695652173913043,,0.375,0.4166666666666667,0.5357540000000001,0.0372093023255813,0.0636363636363636,37.0,11.0,17.0,5.0,8.0,2.0,2.0,0.0444444444444444,0.8571428571428571,0.178743961352657,0.1964285714285714,6.0,1.0,0.1071428571428571,0.0095238095238095,5.0,2.0,,0.058252427184466,0.1166666666666666,0.8333333333333334,0.0476190476190476,6.0,3.0,1.0,0.2,False,20.0,5.0,7.0,7.0,3.0,7.0,8.0,14.0,3.0,1.0,1.0,2.0,2.0,4.0,0.5714285714285714,0.0288461538461538,0.1111111111111111,0.027027027027027,0.0298507462686567,0.0333333333333333,0.5405405405405406,0.5555555555555556,0.9,0.21875,0.7142857142857143,0.6,0.21875,0.4285714285714285,1.0,0.6363636363636364,,,,,,,,,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,175315.0,2922,-44,5446,5441,1212,1532,803.0,10887,58.0,130.0,184.0,456.0,45.0,157.0,9.0,49.0,339.0,776.0,61.0,192.0,964.0,5646.0,52.0,100.0,120.0,67.0,175.0,11.0,53.0,224.0,342.0,135.0,16.0,153.0,45.0,368.0,98.0,466.0,77.0,146.0,1030.0,3.0,57.0,280.0,36.0,63.0,149.0,40.0,139.0,6.0,224.0,1212,0.7377049180327869,0.3177083333333333,0.2075471698113207,0.324468085106383,0.4368556701030928,0.52,0.3828571428571428,0.4447314049586777,0.5265486725663717,0.3662280701754385,0.4659863945578231,0.5219298245614035,0.4138576779026217,0.1983471074380165,18.422288308029422,0.0063424947145877,0.0191473988439306,0.0053191489361702,0.134297520661157,0.4461538461538462,0.464,0.4710743801652892,0.4035087719298245,0.4088888888888889,0.1621900826446281,0.286624203821656,0.2903225806451613,0.7333333333333333,0.2149122807017544,0.1836734693877551,0.3946280991735537,0.2941176470588235,0.4626669614984391,0.4358409502262443,0.1244813278008298,0.2323651452282157,12.627190721649486,25.980208333333337,0.2225486595666544,97.0,190.0,336.0,30.0,50.0,172.0,14.0,223.0,9.0,135.0,75.0,60.0,86.0,62.0,24.0,8.0,85.0,191.0,1.0,25.0,17.0,5.0,26.0,12.0,,27.0,0.495575221238938,0.5075528700906344,0.0386597938144329,0.1,0.5771812080536913,0.0765027322404371,0.0804866635470285,0.0217864923747276,0.0797101449275362,0.0241935483870967,0.016016016016016,0.0809061488673139,0.0770440251572327,0.0173745173745173,0.4615384615384615,0.1962809917355372,0.5105263157894737,0.5672514619883041,0.4639175257731959,0.5489130434782609,13.0,29.0,37.0,43.0,0.0762886597938144,0.0826727066817667,0.0840336134453781,0.2566371681415929,0.4482758620689655,0.464697894736842,0.043,0.0532178217821782,35.0,4.0,103.0,57.0,147.0,14.0,29.0,0.0131578947368421,0.3793103448275862,0.0361570247933884,0.0175438596491228,46.0,,0.2017543859649122,,20.0,1.0,11.0,0.0281065088757396,0.0737704918032786,0.4347826086956521,0.0103092783505154,48.0,75.0,8.0,0.4615384615384615,False,16.0,1.0,4.0,2.0,4.0,9.0,5.0,13.0,3.0,21.0,4.0,1.0,1.0,3.0,0.3846153846153846,0.015625,0.0384615384615384,0.0285714285714285,0.0127388535031847,0.0275862068965517,0.4571428571428571,0.4705882352941176,0.75,0.0353982300884955,0.25,1.0,0.079646017699115,0.4444444444444444,1.0,0.5,4.0,3.0,1.0,,,,,,,
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,5480.0,91,2,165,163,56,53,30.0,328,2.0,7.0,,,,,,,8.0,23.0,,,22.0,149.0,2.0,10.0,5.0,2.0,7.0,,,6.0,4.0,,4.0,,,3.0,,3.0,,1.0,6.0,,12.0,25.0,,2.0,4.0,,11.0,,6.0,56,,,,,0.3478260869565217,0.2,0.2857142857142857,0.3478260869565217,0.2,0.2857142857142857,0.3928571428571428,0.2272727272727272,0.375,,16.243654822335024,,0.1363636363636363,,0.3043478260869565,0.2857142857142857,0.3333333333333333,,,,,,,,,,0.6956521739130435,,0.4853913043478261,0.4865571428571428,0.2272727272727272,0.2727272727272727,2.930434782608695,,0.3393939393939394,6.0,16.0,12.0,1.0,12.0,9.0,3.0,13.0,1.0,4.0,2.0,2.0,2.0,2.0,,2.0,12.0,22.0,1.0,3.0,,3.0,3.0,,,1.0,0.75,1.0,0.0434782608695652,,0.5,0.375,0.1578947368421052,0.1621621621621621,0.136986301369863,0.2307692307692307,0.1071428571428571,0.2352941176470588,0.1764705882352941,0.0714285714285714,,0.6956521739130435,0.375,0.375,0.6666666666666666,,2.0,9.0,1.0,5.0,0.0625,0.0869565217391304,0.2,0.9,0.2222222222222222,0.51085,0.1851851851851851,0.1851851851851851,,,6.0,2.0,,1.0,1.0,,1.0,,,6.0,,0.8571428571428571,,2.0,1.0,1.0,0.15,,0.3333333333333333,,,2.0,,,False,,,,,,,,,,,,,,,,,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,93851.0,1564,-40,2857,2862,685,928,415.0,5719,10.0,26.0,23.0,84.0,32.0,112.0,6.0,36.0,62.0,173.0,32.0,117.0,277.0,2877.0,4.0,13.0,28.0,11.0,35.0,6.0,38.0,76.0,66.0,90.0,,99.0,32.0,293.0,55.0,348.0,39.0,126.0,751.0,4.0,18.0,153.0,36.0,56.0,122.0,25.0,70.0,9.0,76.0,685,0.9375,0.2735042735042735,0.1578947368421052,0.3076923076923077,0.3583815028901734,0.3076923076923077,0.3142857142857143,0.3793103448275862,0.4423076923076923,0.273972602739726,0.4245283018867924,0.4821428571428571,0.3989361702127659,0.4034482758620689,13.199037883343356,0.0145454545454545,0.0126671358198451,0.0090497737556561,0.0896551724137931,0.3846153846153846,0.4347826086956521,0.2896551724137931,0.2738095238095238,0.2771084337349397,0.3862068965517241,0.2857142857142857,0.2857142857142857,0.9375,0.4931506849315068,0.1666666666666666,0.6206896551724138,0.3232323232323232,0.4765180505415165,0.4505903225806452,0.1010830324909747,0.2743682310469314,10.426589595375722,28.436752136752144,0.2397619880994049,29.0,63.0,58.0,17.0,14.0,104.0,5.0,135.0,5.0,56.0,23.0,33.0,66.0,55.0,11.0,6.0,66.0,176.0,5.0,5.0,3.0,,5.0,2.0,,33.0,0.4677419354838709,0.4677419354838709,0.0982658959537572,0.2063492063492063,0.5409836065573771,0.0458715596330275,0.096564531104921,0.0122164048865619,0.0974512743628185,0.0212121212121212,0.0104384133611691,0.0681818181818181,0.0920245398773006,0.0308641975308641,0.4,0.2172413793103448,0.4603174603174603,0.58,0.3103448275862069,0.782608695652174,3.0,6.0,26.0,15.0,0.1011673151750972,0.1196388261851015,0.109090909090909,0.2307692307692307,0.5,0.5030108695652172,0.05,0.081967213114754,5.0,2.0,57.0,36.0,120.0,9.0,18.0,0.0119047619047619,0.2,0.0172413793103448,0.0273972602739726,13.0,,0.1780821917808219,,4.0,5.0,5.0,0.0059347181008902,0.099009900990099,0.3076923076923077,0.037037037037037,6.0,47.0,5.0,0.3333333333333333,False,,,1.0,,5.0,12.0,5.0,13.0,,16.0,,,,2.0,0.3846153846153846,,0.1153846153846153,,,,,,,0.0384615384615384,,,0.4615384615384615,0.4166666666666667,1.0,,13.0,3.0,,,,,,,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,130087.0,2168,-56,4002,3999,960,1153,588.0,8001,85.0,231.0,80.0,193.0,,3.0,,2.0,378.0,767.0,,5.0,911.0,4183.0,68.0,114.0,149.0,63.0,140.0,,4.0,175.0,302.0,,68.0,1.0,,66.0,22.0,88.0,17.0,19.0,198.0,28.0,181.0,598.0,17.0,74.0,139.0,35.0,228.0,,175.0,960,,,,,0.4928292046936114,0.5964912280701754,0.45,0.4896373056994819,0.5964912280701754,0.4375,0.5205714285714286,0.6008064516129032,0.5087209302325582,0.0064766839378238,21.582426956707188,0.087227414330218,0.089430894308943,0.0856031128404669,0.2992227979274611,0.3679653679653679,0.4028436018957346,0.25,0.4145077720207253,0.425531914893617,0.0038860103626943,,,,0.0138888888888888,,0.4507772020725388,,0.4628751948051944,0.4549489436619717,0.1635565312843029,0.1920965971459934,7.001303780964799,40.66,0.239880059970015,213.0,343.0,454.0,73.0,148.0,298.0,50.0,417.0,17.0,57.0,35.0,22.0,65.0,30.0,35.0,10.0,159.0,256.0,14.0,120.0,76.0,36.0,121.0,67.0,2.0,15.0,0.6005291005291006,0.6598837209302325,0.0951760104302477,0.1399416909620991,0.4676258992805755,0.3816793893129771,0.1965699208443271,0.0898603521554341,0.1952127659574468,0.0866807610993657,0.0911680911680911,0.1431818181818182,0.1964679911699779,0.0539682539682539,0.5537190082644629,0.444300518134715,0.6209912536443148,0.7220338983050848,0.5915492957746479,0.725,53.0,84.0,69.0,108.0,0.1895604395604395,0.2343499197431781,0.216867469879518,0.7368421052631579,0.6309523809523809,0.5137711538461539,0.1260210035005834,0.1267605633802817,2.0,2.0,155.0,49.0,36.0,22.0,18.0,0.0259067357512953,0.5058823529411764,0.0025906735751295,0.0138888888888888,69.0,,0.4791666666666667,,38.0,13.0,23.0,0.0911016949152542,0.1814946619217081,0.5507246376811594,0.09375,,11.0,12.0,0.1886792452830188,False,,,,,,,,,,5.0,5.0,1.0,1.0,8.0,,,0.0865800865800865,,,0.040650406504065,,,,,,,,,,,2.0,14.0,12.0,1.0,,,,,,
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,14754.0,246,-44,459,463,152,156,62.0,922,1.0,2.0,2.0,13.0,,1.0,,,16.0,36.0,,1.0,48.0,488.0,2.0,3.0,7.0,8.0,14.0,,,27.0,16.0,,2.0,1.0,,38.0,8.0,46.0,3.0,17.0,100.0,,3.0,23.0,1.0,2.0,12.0,6.0,24.0,,27.0,152,,,,,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.4324324324324324,0.6666666666666666,0.5714285714285714,0.4897959183673469,0.7,0.6136363636363636,0.027027027027027,11.596958174904945,,0.0136986301369863,,0.054054054054054,0.5,0.5,0.3513513513513513,0.1538461538461538,0.1538461538461538,0.027027027027027,,,,,,0.5945945945945946,,0.521518918918919,0.5808071428571429,0.1458333333333333,0.5625,6.986111111111111,23.8,0.3311546840958606,13.0,21.0,16.0,5.0,3.0,18.0,1.0,20.0,,8.0,3.0,5.0,10.0,8.0,2.0,2.0,5.0,19.0,1.0,1.0,,,1.0,,,4.0,0.5,0.5333333333333333,0.1388888888888889,0.238095238095238,0.8333333333333334,0.0588235294117647,0.1065088757396449,0.0162162162162162,0.0904761904761904,0.0172413793103448,0.0253164556962025,0.1346153846153846,0.1346153846153846,,,0.5675675675675675,0.6190476190476191,0.8125,0.6153846153846154,,2.0,2.0,1.0,5.0,0.024390243902439,0.0615384615384615,,0.6666666666666666,1.0,0.46975,0.119047619047619,0.1219512195121951,,,16.0,11.0,18.0,,7.0,,,,,11.0,,0.7857142857142857,,7.0,3.0,,,0.0344827586206896,0.6363636363636364,,,3.0,1.0,0.5,False,,,,,,,,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,80485.0,1341,30,2485,2481,339,556,357.0,4966,66.0,164.0,52.0,130.0,,2.0,,2.0,189.0,405.0,,2.0,425.0,2530.0,36.0,67.0,81.0,22.0,47.0,,2.0,54.0,146.0,,40.0,2.0,,50.0,16.0,66.0,14.0,16.0,148.0,17.0,96.0,360.0,5.0,29.0,94.0,16.0,84.0,,54.0,339,,,,,0.4666666666666667,0.5373134328358209,0.4680851063829787,0.4643734643734644,0.5373134328358209,0.4489795918367347,0.4786036036036036,0.5472972972972973,0.4655172413793103,0.0049140049140049,18.494327947748367,0.0748898678414096,0.0746855345911949,0.0786516853932584,0.4029484029484029,0.4024390243902439,0.4258064516129032,0.3194103194103194,0.4,0.416,0.0049140049140049,,,,0.0408163265306122,,0.2776412776412776,,0.4344759213759213,0.4346816326530612,0.1905882352941176,0.1270588235294117,9.381234567901236,25.9,0.1364185110663983,71.0,111.0,232.0,31.0,78.0,198.0,26.0,264.0,5.0,71.0,35.0,36.0,65.0,42.0,23.0,10.0,78.0,143.0,18.0,89.0,57.0,29.0,90.0,51.0,2.0,14.0,0.6137566137566137,0.6863905325443787,0.0765432098765432,0.1531531531531531,0.6914893617021277,0.3023255813953488,0.1989949748743718,0.0746411483253588,0.1958847736625514,0.083941605839416,0.0597014925373134,0.1728813559322033,0.1917293233082706,0.0271739130434782,0.5666666666666667,0.2727272727272727,0.6396396396396397,0.7553191489361702,0.6056338028169014,0.7307692307692307,25.0,38.0,40.0,42.0,0.1818181818181818,0.2211981566820276,0.1666666666666666,0.5671641791044776,0.6578947368421053,0.4989275862068965,0.0956719817767653,0.0961098398169336,,,47.0,10.0,29.0,3.0,5.0,0.0384615384615384,0.5303030303030303,,,18.0,,0.3673469387755102,,13.0,9.0,10.0,0.0894039735099337,0.1875,0.7222222222222222,0.0612244897959183,,5.0,6.0,0.2,False,,,,,,,,,,2.0,1.0,1.0,1.0,3.0,,,0.0548780487804878,,,0.0178571428571428,,,,,,,,,,,,10.0,1.0,3.0,,,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,143142.0,2386,68,4454,4447,923,1181,676.0,8901,115.0,277.0,161.0,428.0,97.0,257.0,16.0,50.0,438.0,994.0,121.0,313.0,1484.0,4577.0,79.0,166.0,257.0,75.0,180.0,22.0,60.0,313.0,504.0,309.0,78.0,255.0,97.0,198.0,41.0,239.0,28.0,60.0,519.0,21.0,138.0,313.0,23.0,65.0,154.0,34.0,307.0,44.0,313.0,923,0.8512396694214877,0.3865814696485623,0.3666666666666666,0.3890675241157556,0.4406438631790744,0.4759036144578313,0.4166666666666667,0.4739862280030604,0.5112612612612613,0.45,0.5084092501751927,0.5355648535564853,0.5221088435374149,0.2394797245600612,30.0684670977558,0.0478359908883826,0.0587980977086035,0.0422535211267605,0.2119357306809487,0.4151624548736462,0.4339622641509434,0.3274674827850038,0.3761682242990654,0.3824228028503563,0.1966335118592196,0.377431906614786,0.37890625,0.8350515463917526,0.2083333333333333,0.32,0.4605967865340474,0.3803921568627451,0.4752729646697388,0.4527436440677966,0.1731805929919137,0.2109164420485175,10.585311871227368,25.054632587859423,0.2072294566681634,162.0,289.0,372.0,36.0,115.0,132.0,4.0,175.0,45.0,94.0,60.0,34.0,89.0,53.0,36.0,12.0,89.0,191.0,12.0,40.0,15.0,14.0,45.0,34.0,,21.0,0.4246575342465753,0.4661654135338345,0.0362173038229376,0.0588235294117647,0.577922077922078,0.0268456375838926,0.0753854940034266,0.0613660618996798,0.0788018433179723,0.0897959183673469,0.0441527446300716,0.0615079365079365,0.0673267326732673,0.0646551724137931,0.7555555555555555,0.2211170619739862,0.5605536332179931,0.5955882352941176,0.4135802469135802,0.4906832298136646,47.0,90.0,39.0,100.0,0.0930787589498806,0.0902964959568733,0.0927835051546391,0.4054054054054054,0.5222222222222223,0.5093090673575127,0.0735400144196106,0.0931966449207828,56.0,10.0,245.0,97.0,105.0,23.0,40.0,0.0163551401869158,0.3478260869565217,0.0428462127008416,0.0416666666666666,57.0,2.0,0.2375,0.0063694267515923,31.0,30.0,21.0,0.0622710622710622,0.093167701863354,0.543859649122807,0.0714285714285714,54.0,33.0,8.0,0.1276595744680851,False,24.0,10.0,19.0,6.0,13.0,37.0,23.0,56.0,1.0,13.0,2.0,5.0,5.0,11.0,0.4107142857142857,0.0031948881789137,0.0433212996389891,,0.0038910505836575,0.0192307692307692,0.4285714285714285,0.4285714285714285,0.9166666666666666,0.0855855855855855,0.5263157894736842,0.9,0.1666666666666666,0.3513513513513513,1.0,0.6,2.0,4.0,,,1.0,,,,,
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,177220.0,2954,-34,5449,5454,1250,1521,836.0,10903,105.0,296.0,119.0,328.0,,1.0,,,404.0,951.0,,1.0,1097.0,5627.0,79.0,165.0,214.0,77.0,196.0,,,254.0,292.0,,76.0,,,120.0,32.0,152.0,21.0,53.0,336.0,47.0,252.0,733.0,5.0,60.0,158.0,35.0,354.0,11.0,254.0,1250,,,,,0.4248159831756046,0.4787878787878787,0.3928571428571428,0.4243697478991596,0.4787878787878787,0.3928571428571428,0.489658273381295,0.5489690721649485,0.490234375,0.0010504201680672,19.76038587210207,0.0959183673469387,0.0876565295169946,0.0961038961038961,0.3109243697478991,0.3547297297297297,0.3947368421052631,0.3445378151260504,0.3628048780487805,0.3742138364779874,0.0010504201680672,,,,,,0.3445378151260504,,0.4528069400630916,0.4507132653061222,0.195077484047402,0.2315405651777575,8.728391167192427,40.1,0.2293998898880528,180.0,327.0,516.0,85.0,198.0,349.0,52.0,481.0,16.0,54.0,28.0,26.0,98.0,54.0,44.0,19.0,102.0,224.0,22.0,83.0,57.0,25.0,83.0,52.0,5.0,26.0,0.6386138613861386,0.7049180327868853,0.0893796004206098,0.1376146788990825,0.620253164556962,0.2888888888888888,0.162628145386766,0.0859002169197397,0.1629939209726443,0.0988467874794069,0.0789733464955577,0.1272141706924315,0.1635802469135802,0.0351648351648351,0.6265060240963856,0.3434873949579832,0.5504587155963303,0.6382978723404256,0.6055555555555555,0.773109243697479,54.0,104.0,80.0,139.0,0.1646090534979424,0.1870011402508551,0.1428571428571428,0.6303030303030303,0.5192307692307693,0.506891095890411,0.1301498127340824,0.1302717900656045,,,289.0,100.0,47.0,34.0,44.0,0.0304878048780487,0.5428571428571428,,,68.0,,0.3469387755102041,,40.0,56.0,23.0,0.0846715328467153,0.1711229946524064,0.5882352941176471,0.0952380952380952,,20.0,10.0,0.2037037037037037,False,,,,,,,,,,11.0,7.0,,,1.0,,,0.1013513513513513,,,0.0454545454545454,,,,,,,,,,,1.0,9.0,2.0,1.0,,1.0,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,97478.0,1625,81,2987,3007,651,808,474.0,5994,13.0,65.0,23.0,58.0,,,,,189.0,385.0,,,516.0,3008.0,57.0,105.0,149.0,36.0,75.0,,,127.0,140.0,,68.0,,,56.0,19.0,75.0,14.0,32.0,169.0,20.0,162.0,380.0,9.0,41.0,68.0,11.0,204.0,,127.0,651,,,,,0.4909090909090909,0.5428571428571428,0.48,0.4909090909090909,0.5428571428571428,0.48,0.5386221294363257,0.58203125,0.5720720720720721,,15.406320541760724,0.0840336134453781,0.1041114058355437,0.0769230769230769,0.1688311688311688,0.2,0.2407407407407407,0.1506493506493506,0.396551724137931,0.4035087719298245,,,,,,,0.6805194805194805,,0.5224768831168833,0.4979933333333332,0.2887596899224806,0.2461240310077519,4.059740259740261,,0.2179444258453297,153.0,262.0,238.0,34.0,137.0,160.0,13.0,218.0,15.0,78.0,38.0,40.0,27.0,17.0,10.0,11.0,52.0,152.0,11.0,22.0,14.0,5.0,23.0,14.0,4.0,16.0,0.6296296296296297,0.7677419354838709,0.0883116883116883,0.0839694656488549,0.3970588235294117,0.146067415730337,0.1438848920863309,0.1078740157480315,0.1454932576295244,0.1194805194805194,0.0989010989010989,0.1039755351681957,0.1672131147540983,0.0949367088607595,0.6086956521739131,0.6805194805194805,0.583969465648855,0.6375,0.5882352941176471,0.9130434782608696,51.0,85.0,45.0,82.0,0.1515151515151515,0.15625,0.1428571428571428,0.8095238095238095,0.6,0.5249322916666669,0.1818181818181818,0.1818181818181818,,,138.0,55.0,15.0,17.0,28.0,0.0172413793103448,0.6153846153846154,,,47.0,,0.6266666666666667,,27.0,35.0,16.0,0.1091445427728613,0.1538461538461538,0.574468085106383,0.1071428571428571,,9.0,2.0,0.0980392156862745,False,,,,,,,,,,5.0,5.0,1.0,1.0,3.0,,,0.1692307692307692,,,0.0520833333333333,,,,,,,,,,,,4.0,,3.0,,,,,,
