EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShortMidRangePctBlocked,OffArc3ReboundPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,on,BlockedCorner3,HeaveMakes,FoulsDrawn,Offensive Fouls Drawn
1035,1610612743,Shawnelle Scott,Shawnelle Scott,1035,DEN,5346.0,89,-34.0,164,164,29,51,27.0,328,12.0,24.0,6.0,13.0,1.0,4.0,2.0,3.0,2.0,14.0,29.0,2.0,30.0,185,7.0,14.0,2.0,16.0,1.0,5.0,2.0,16.0,12.0,12.0,2.0,2.0,2.0,2.0,4.0,2.0,17.0,3.0,6.0,2.0,11.0,19.0,30.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,7.0,19.0,2.0,2.0,7.0,1.0,4.0,5.0,1.0,1.0,3.0,5.0,3.0,1.0,2.0,2.0,29,4.0,0.5714285714285714,1.0,0.4827586206896552,0.5,0.2,0.4827586206896552,0.5,0.2,0.46875,0.4705882352941176,0.2,0.0689655172413793,0.0833333333333333,18.04878048780488,0.2,0.2,0.1176470588235294,0.1868131868131868,0.1875,0.1428571428571428,0.1343283582089552,0.1809523809523809,0.25,0.0625,0.1914893617021276,0.2857142857142857,0.1666666666666666,0.0588235294117647,0.1428571428571428,0.1538461538461538,0.3333333333333333,0.1666666666666666,0.6,0.8275862068965517,0.5,0.5454545454545454,0.5833333333333334,0.1034482758620689,0.6666666666666666,0.6666666666666666,0.5,0.0689655172413793,0.9285714285714286,0.4615384615384615,0.1666666666666666,0.8,0.25,0.8275862068965517,0.5321000000000001,0.5531083333333333,0.54196,0.125,0.125,0.5333333333333333,0.0666666666666666,2.5482758620689654,0.1768292682926829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1505,1610612743,Tariq Abdul-Wahad,Tariq Abdul-Wahad,1505,DEN,8360.0,139,-39.0,269,266,73,149,35.0,535,14.0,19.0,3.0,4.0,4.0,5.0,6.0,11.0,14.0,20.0,44.0,10.0,50.0,309,5.0,7.0,1.0,11.0,8.0,11.0,19.0,22.0,18.0,8.0,3.0,7.0,8.0,4.0,17.0,1.0,7.0,2.0,12.0,4.0,18.0,8.0,26.0,1.0,7.0,4.0,3.0,6.0,2.0,4.0,1.0,8.0,13.0,23.0,1.0,1.0,11.0,3.0,7.0,5.0,3.0,,2.0,5.0,4.0,,,19.0,73,4.0,0.55,0.6875,0.4545454545454545,0.7142857142857143,0.7272727272727273,0.4545454545454545,0.7142857142857143,0.7272727272727273,0.5208333333333334,0.7857142857142857,0.7916666666666666,0.0681818181818181,0.0526315789473684,18.241042345276878,0.75,0.2352941176470588,0.1224489795918367,0.0636363636363636,0.1176470588235294,0.0434782608695652,0.1217391304347826,0.0601503759398496,0.0689655172413793,0.125,0.0350877192982456,,0.1290322580645161,0.0967741935483871,0.1388888888888889,0.1333333333333333,,0.0476190476190476,0.8,0.4318181818181818,0.7368421052631579,0.7777777777777778,0.7142857142857143,0.25,0.5454545454545454,0.6666666666666666,0.1666666666666666,0.3181818181818182,0.5714285714285714,0.75,0.3333333333333333,0.4545454545454545,0.8,0.4318181818181818,0.4838749999999999,0.4861833333333333,0.4724545454545454,0.1458333333333333,0.1458333333333333,0.22,0.38,7.809090909090909,0.2713754646840148,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,0.1818181818181818,0.0555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1899,1610612743,James Posey,James Posey,1899,DEN,41182.0,686,-86.0,1277,1265,325,520,186.0,2542,21.0,48.0,9.0,20.0,5.0,12.0,6.0,18.0,51.0,43.0,117.0,45.0,194.0,1449,12.0,26.0,9.0,42.0,12.0,26.0,58.0,56.0,30.0,10.0,13.0,33.0,45.0,17.0,102.0,11.0,22.0,19.0,72.0,15.0,106.0,34.0,140.0,3.0,29.0,20.0,9.0,18.0,20.0,6.0,2.0,38.0,29.0,76.0,5.0,6.0,51.0,1.0,13.0,9.0,6.0,1.0,2.0,10.0,7.0,1.0,,58.0,325,19.0,0.6511627906976745,0.7368421052631579,0.3675213675213675,0.4615384615384615,0.4615384615384615,0.382051282051282,0.4852941176470588,0.391304347826087,0.4398148148148148,0.5526315789473685,0.5089285714285714,0.1111111111111111,0.2291666666666666,16.866666666666667,0.4736842105263157,0.3125,0.1541755888650963,0.0437375745526839,0.1743119266055046,0.0658682634730539,0.1579861111111111,0.0492537313432835,0.0434782608695652,0.043103448275862,0.0442477876106194,0.0476190476190476,0.136986301369863,0.1631205673758865,0.1611111111111111,0.1797752808988764,0.15,0.0263157894736842,0.7,0.2461538461538461,0.4375,0.5675675675675675,0.5238095238095238,0.0923076923076923,0.3333333333333333,0.3529411764705882,0.8333333333333334,0.2615384615384615,0.5882352941176471,0.45,0.3333333333333333,0.2608695652173913,0.4166666666666667,0.6461538461538462,0.5042742268041236,0.5403519230769231,0.5014388888888891,0.0717703349282296,0.1007751937984496,0.2164948453608247,0.2989690721649484,9.81196581196581,0.2545027407987471,22.0,12.0,5.0,3.0,13.0,12.0,4.0,8.0,0.0555555555555555,0.0769230769230769,16.0,15.0,49.0,2.0,4.0,3.0,11.0,6.0,29.0,1.0,4.0,1.0,9.0,21.0,78.0,3.0,8.0,4.0,20.0,57.0,6.0,1.0,28.0,6.0,7.0,1.0,5.0,1.0,7.0,2.0,7.0,1.0,1.0,1.0,1.0,0.9047619047619048,0.2692307692307692,0.375,0.2,0.2727272727272727,0.4,0.0196078431372549,0.03125,0.3137254901960784,0.32,0.75,0.2512820512820513,0.3061224489795918,0.3061224489795918,1.0,0.1487179487179487,0.2068965517241379,0.2068965517241379,0.6666666666666666,0.1176470588235294,0.5,1.0,0.1176470588235294,0.25,1.0,0.2391304347826087,0.2727272727272727,0.1956521739130435,0.1111111111111111,0.2142857142857142,0.025,24.46153846153846,,,,,,,True,,,,
422,1610612743,Avery Johnson,Avery Johnson,422,DEN,72179.0,1203,-147.0,2221,2208,492,838,310.0,4429,106.0,180.0,7.0,12.0,23.0,39.0,31.0,86.0,112.0,186.0,378.0,109.0,481.0,2483,11.0,30.0,10.0,32.0,40.0,84.0,125.0,126.0,246.0,2.0,42.0,187.0,258.0,79.0,587.0,4.0,9.0,8.0,42.0,,50.0,14.0,64.0,3.0,35.0,22.0,13.0,51.0,16.0,16.0,1.0,67.0,24.0,69.0,1.0,4.0,146.0,12.0,63.0,8.0,3.0,3.0,2.0,8.0,3.0,,1.0,125.0,492,11.0,0.3387096774193548,0.3405405405405405,0.492063492063492,0.3666666666666666,0.4761904761904761,0.4856396866840731,0.3666666666666666,0.449438202247191,0.534521158129176,0.4444444444444444,0.5387931034482759,0.1111111111111111,0.1555555555555555,19.907407407407405,0.7611940298507462,,0.0477272727272727,0.0100671140939597,0.0412371134020618,0.0168776371308016,0.0465549348230912,0.0114942528735632,0.014336917562724,0.0189573459715639,0.0024752475247524,0.0109890109890109,0.0449438202247191,0.0383141762452107,0.0568181818181818,0.0512820512820512,,0.0202702702702702,0.375,0.4699738903394256,0.5888888888888889,0.6973684210526315,0.3018867924528302,0.2245430809399478,0.3604651162790697,0.4133333333333333,0.1935483870967742,0.2924281984334204,0.4,0.5833333333333334,0.2857142857142857,0.4382022471910112,0.5897435897435898,0.4830287206266319,0.4797573684210527,0.4328454545454545,0.4828244186046511,0.1451612903225806,0.1468531468531468,0.0665280665280665,0.2598752598752599,7.096296296296296,0.2215218370103557,45.0,71.0,28.0,26.0,82.0,35.0,6.0,13.0,0.127906976744186,0.0205479452054794,49.0,,1.0,,,,1.0,,4.0,,,,4.0,,5.0,,,,5.0,,,3.0,1.0,,43.0,1.0,5.0,4.0,2.0,,15.0,,,,,,,,,,0.0130548302872062,0.0267857142857142,0.0178571428571428,0.4375,0.4495412844036697,0.5102040816326531,0.0026109660574412,,,,0.010443864229765,,,,,,,,,,0.0112359550561797,,0.0449438202247191,,,,43.6,,,,,,,True,,,,
89,1610612743,Nick Van Exel,Nick Van Exel,89,DEN,34968.0,583,-80.0,1066,1057,243,460,153.0,2123,33.0,53.0,3.0,3.0,4.0,10.0,40.0,87.0,104.0,109.0,244.0,54.0,356.0,1210,5.0,22.0,1.0,14.0,24.0,52.0,80.0,102.0,116.0,4.0,11.0,58.0,72.0,32.0,158.0,2.0,7.0,10.0,41.0,1.0,52.0,10.0,62.0,2.0,7.0,5.0,2.0,26.0,12.0,8.0,2.0,38.0,9.0,30.0,,4.0,72.0,5.0,17.0,2.0,1.0,1.0,,2.0,2.0,,,80.0,243,4.0,0.4678899082568807,0.4766355140186916,0.4467213114754098,0.2272727272727272,0.4615384615384615,0.4646153846153846,0.2241379310344827,0.4253731343283582,0.4886363636363636,0.2333333333333333,0.4817073170731707,0.0450819672131147,0.0943396226415094,31.169871794871792,0.6842105263157895,0.0208333333333333,0.0953488372093023,0.0165876777251184,0.101010101010101,0.016,0.0964083175803402,0.016453382084095,0.0148148148148148,0.0097087378640776,0.0217391304347826,0.0444444444444444,0.0687022900763358,0.0909090909090909,0.1197604790419161,0.0886075949367088,0.15,0.0117647058823529,1.0,0.163076923076923,0.6226415094339622,0.6875,0.4545454545454545,0.2676923076923077,0.4597701149425287,0.4878048780487805,0.375,0.32,0.1034482758620689,1.0,,0.1492537313432835,0.4,0.4123076923076923,0.4532270897832817,0.4337386363636363,0.4154615384615385,0.0504451038575667,0.06640625,0.0393258426966292,0.2247191011235955,10.845491803278687,0.2279549718574108,23.0,14.0,7.0,6.0,20.0,18.0,2.0,10.0,0.057471264367816,,36.0,4.0,17.0,,2.0,1.0,3.0,24.0,64.0,1.0,5.0,2.0,12.0,28.0,81.0,1.0,7.0,3.0,15.0,54.0,30.0,1.0,63.0,24.0,7.0,1.0,5.0,,13.0,,15.0,,,,,0.6428571428571429,0.345679012345679,0.1428571428571428,0.2,0.35,0.2492307692307692,0.0096153846153846,0.03125,0.3461538461538461,0.3495145631067961,0.5833333333333334,0.0523076923076923,0.2352941176470588,0.25,1.0,0.1969230769230769,0.375,0.375,0.5833333333333334,0.0689655172413793,,,0.1724137931034483,0.2,,0.044776119402985,0.3333333333333333,0.1791044776119403,0.1666666666666666,0.3809523809523809,,25.413580246913572,1.0,1.0,0.0123456790123456,0.0588235294117647,,,True,,,,
375,1610612743,Isaiah Rider,Isaiah Rider,375,DEN,6877.0,115,16.0,211,214,45,57,25.0,425,11.0,15.0,2.0,4.0,4.0,6.0,3.0,9.0,16.0,23.0,40.0,9.0,67.0,206,3.0,5.0,,6.0,7.0,11.0,17.0,22.0,24.0,2.0,5.0,5.0,5.0,1.0,10.0,,8.0,3.0,11.0,1.0,15.0,8.0,23.0,1.0,3.0,1.0,2.0,6.0,6.0,4.0,3.0,12.0,4.0,11.0,,2.0,13.0,1.0,5.0,1.0,1.0,,,1.0,1.0,,,17.0,45,2.0,0.4782608695652174,0.5,0.575,0.6,0.6363636363636364,0.58,0.6,0.5833333333333334,0.5909090909090909,0.6,0.5769230769230769,0.125,0.0666666666666666,27.916666666666668,0.5,0.25,0.1157894736842105,0.0952380952380952,0.1875,,0.1261261261261261,0.0816326530612244,0.074074074074074,0.1333333333333333,0.0952380952380952,,0.1176470588235294,0.1666666666666666,0.0833333333333333,0.2727272727272727,,0.0555555555555555,1.0,0.3,0.7333333333333333,0.7857142857142857,0.3636363636363636,0.18,0.3333333333333333,0.4285714285714285,0.6666666666666666,0.32,0.8,0.5,,0.5,0.6666666666666666,0.5,0.493228,0.51296,0.5382250000000001,0.0925925925925925,0.1136363636363636,0.0895522388059701,0.2537313432835821,9.5675,0.2132701421800948,3.0,,,3.0,1.0,2.0,1.0,1.0,0.2222222222222222,,9.0,,,,,,,4.0,10.0,,,,1.0,4.0,10.0,,,,1.0,12.0,,,10.0,4.0,,,1.0,,2.0,,1.0,,,,,1.0,0.4,,,0.4,0.2,0.125,,0.5625,0.6428571428571429,0.5555555555555556,,,,,0.2,0.4,0.4,1.0,,,,,,,,,0.0833333333333333,,0.4,,25.13,,,,,,,True,,,,
45,1610612743,George McCloud,George McCloud,45,DEN,32299.0,538,-122.0,1016,999,236,436,129.0,2015,21.0,38.0,5.0,7.0,2.0,5.0,4.0,10.0,63.0,46.0,111.0,41.0,211.0,1138,7.0,11.0,9.0,35.0,9.0,23.0,56.0,66.0,26.0,12.0,10.0,29.0,38.0,13.0,85.0,6.0,10.0,10.0,44.0,7.0,61.0,16.0,77.0,2.0,15.0,8.0,7.0,26.0,6.0,6.0,,32.0,32.0,58.0,6.0,2.0,47.0,2.0,17.0,6.0,2.0,1.0,3.0,6.0,2.0,1.0,,56.0,236,9.0,0.717391304347826,0.825,0.4144144144144144,0.6363636363636364,0.391304347826087,0.4619565217391304,0.65,0.4666666666666667,0.5098522167487685,0.7391304347826086,0.5392156862745098,0.09009009009009,0.2368421052631578,20.18900343642612,0.8125,0.1521739130434782,0.1091811414392059,0.0263852242744063,0.1075268817204301,0.0491803278688524,0.1088709677419354,0.0319361277445109,0.0307692307692307,0.0125,0.029585798816568,0.075,0.0970149253731343,0.146788990825688,0.09375,0.0533333333333333,0.3333333333333333,0.0204081632653061,0.3333333333333333,0.2065217391304347,0.5526315789473685,0.7241379310344828,0.5714285714285714,0.0543478260869565,0.4,0.4,0.25,0.3423913043478261,0.35,0.7142857142857143,0.2,0.1111111111111111,0.4,0.6032608695652174,0.4929114754098362,0.5400071428571429,0.4810377777777778,0.09,0.1349206349206349,0.1658767772511848,0.2654028436018957,11.391891891891891,0.2322834645669291,14.0,9.0,2.0,10.0,6.0,20.0,7.0,6.0,,0.0365853658536585,21.0,9.0,28.0,1.0,3.0,3.0,10.0,17.0,45.0,3.0,6.0,5.0,12.0,26.0,73.0,4.0,9.0,8.0,22.0,78.0,,,45.0,17.0,7.0,,2.0,,6.0,1.0,3.0,,,,,1.0,0.3561643835616438,0.4444444444444444,0.3636363636363636,0.3561643835616438,0.3967391304347826,0.0158730158730158,,0.3333333333333333,0.3387096774193548,0.9523809523809524,0.1521739130434782,0.3214285714285714,0.3214285714285714,1.0,0.2445652173913043,0.3777777777777777,0.3953488372093023,1.0,0.15,0.3333333333333333,1.0,0.3,0.5,1.0,0.2222222222222222,0.3,0.2666666666666666,0.4166666666666667,0.3777777777777777,0.0135135135135135,24.772602739726025,2.0,,0.0273972602739726,,0.0444444444444444,,True,,,,
1711,1610612743,Raef LaFrentz,Raef LaFrentz,1711,DEN,44558.0,743,-70.0,1365,1360,290,458,178.0,2725,54.0,84.0,19.0,31.0,12.0,17.0,14.0,37.0,68.0,86.0,189.0,27.0,325.0,1534,22.0,40.0,9.0,59.0,17.0,31.0,75.0,122.0,50.0,30.0,24.0,19.0,24.0,9.0,53.0,9.0,36.0,17.0,89.0,17.0,123.0,47.0,170.0,10.0,7.0,5.0,2.0,17.0,12.0,7.0,2.0,29.0,35.0,66.0,7.0,4.0,44.0,7.0,20.0,83.0,57.0,4.0,22.0,83.0,48.0,1.0,3.0,75.0,290,6.0,0.7093023255813954,0.8591549295774648,0.455026455026455,0.55,0.5483870967741935,0.5302491103202847,0.5681818181818182,0.6568627450980392,0.5434782608695652,0.6020408163265306,0.6696428571428571,0.1269841269841269,0.1666666666666666,20.838627700127063,0.5862068965517241,0.3035714285714285,0.1580817051509769,0.0693641618497109,0.1416666666666666,0.0559006211180124,0.1551976573938506,0.0661764705882353,0.0949367088607595,0.0769230769230769,0.0476190476190476,0.0806451612903225,0.1567567567567567,0.186335403726708,0.1382488479262673,0.1666666666666666,,0.0793650793650793,0.5783132530120482,0.298932384341637,0.6428571428571429,0.7714285714285715,0.6666666666666666,0.1316725978647686,0.3783783783783784,0.4375,0.6428571428571429,0.2419928825622775,0.7045454545454546,0.6129032258064516,0.1578947368421052,0.3333333333333333,0.7058823529411765,0.6263345195729537,0.4998715302491104,0.5196592105263158,0.5069647058823529,0.0714285714285714,0.099009900990099,0.1815384615384615,0.2307692307692307,8.422222222222222,0.2124542124542124,8.0,5.0,2.0,3.0,7.0,10.0,2.0,4.0,0.1351351351351351,0.0404040404040404,18.0,14.0,27.0,1.0,1.0,5.0,8.0,28.0,65.0,1.0,3.0,6.0,12.0,42.0,92.0,2.0,4.0,11.0,20.0,123.0,3.0,,65.0,28.0,3.0,2.0,2.0,2.0,,1.0,5.0,,,2.0,,0.9761904761904762,0.4565217391304347,0.5,0.55,0.4565217391304347,0.3274021352313167,0.0735294117647058,0.054054054054054,0.2647058823529412,0.2857142857142857,0.8888888888888888,0.096085409252669,0.5185185185185185,0.5185185185185185,1.0,0.2313167259786477,0.4307692307692308,0.4375,0.9642857142857144,0.0227272727272727,1.0,1.0,0.0681818181818181,0.3333333333333333,1.0,0.1568627450980392,0.625,0.2352941176470588,0.5,0.4307692307692308,0.0108695652173913,24.67934782608696,1.0,,0.0108695652173913,,0.0153846153846153,1.0,True,,,,
384,1610612743,Calbert Cheaney,Calbert Cheaney,384,DEN,22292.0,372,-41.0,678,674,122,210,92.0,1352,21.0,27.0,4.0,7.0,6.0,7.0,10.0,25.0,44.0,47.0,96.0,6.0,100.0,782,7.0,14.0,,14.0,8.0,19.0,20.0,56.0,38.0,6.0,9.0,26.0,32.0,18.0,70.0,4.0,9.0,2.0,36.0,4.0,42.0,13.0,55.0,,7.0,5.0,2.0,6.0,4.0,3.0,1.0,10.0,21.0,43.0,2.0,1.0,9.0,1.0,5.0,6.0,2.0,1.0,3.0,6.0,3.0,,,20.0,122,5.0,0.5957446808510638,0.6363636363636364,0.4895833333333333,0.5,0.4210526315789473,0.4795918367346938,0.4666666666666667,0.4210526315789473,0.4901960784313725,0.4666666666666667,0.4761904761904761,0.09375,0.1111111111111111,14.30395913154534,0.6,0.1333333333333333,0.1313868613138686,0.0347490347490347,0.0333333333333333,0.0555555555555555,0.1137724550898203,0.039274924471299,0.0394736842105263,0.0142857142857142,0.0442477876106194,0.037037037037037,0.09375,0.1408450704225352,0.1588785046728972,0.0425531914893617,,,0.5,0.2755102040816326,0.7777777777777778,0.875,0.5714285714285714,0.2551020408163265,0.4,0.5,0.6,0.4489795918367347,0.4666666666666667,0.5714285714285714,0.25,0.3684210526315789,0.8571428571428571,0.2959183673469387,0.4583704081632653,0.4954375,0.4551894736842105,0.0490196078431372,0.05,0.14,0.2,10.586458333333333,0.1799410029498525,4.0,6.0,3.0,1.0,7.0,3.0,2.0,2.0,0.2,0.0666666666666666,16.0,,1.0,,1.0,,,,1.0,,,,,,2.0,,1.0,,,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,0.0204081632653061,0.0227272727272727,,0.3636363636363636,0.3720930232558139,0.625,0.010204081632653,,,,0.010204081632653,,,,0.0666666666666666,,,,,,,,,,,,24.85,,1.0,,,,,True,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,22902.0,382,-26.0,703,695,169,259,93.0,1398,17.0,27.0,,1.0,5.0,9.0,12.0,30.0,73.0,57.0,130.0,19.0,205.0,776,5.0,11.0,2.0,18.0,12.0,34.0,62.0,60.0,54.0,2.0,11.0,26.0,32.0,17.0,70.0,,7.0,8.0,31.0,2.0,41.0,7.0,48.0,3.0,8.0,6.0,2.0,11.0,11.0,5.0,1.0,22.0,11.0,21.0,1.0,3.0,27.0,,8.0,8.0,4.0,2.0,2.0,8.0,6.0,,,62.0,169,4.0,0.5263157894736842,0.5357142857142857,0.4384615384615384,0.4545454545454545,0.3529411764705882,0.5027027027027027,0.5333333333333333,0.4903846153846153,0.5176767676767676,0.5625,0.5166666666666667,0.0846153846153846,0.1851851851851851,26.92778457772338,0.5,0.05,0.1107142857142857,0.0243055555555555,0.1269841269841269,,0.1137026239067055,0.02,0.0114942528735632,0.015625,0.0364963503649635,,0.1022727272727272,0.1162790697674418,0.1132075471698113,0.1346153846153846,0.0909090909090909,0.0333333333333333,0.75,0.1459459459459459,0.6296296296296297,0.7727272727272727,0.4117647058823529,0.1621621621621621,0.4,0.4285714285714285,0.1666666666666666,0.3945945945945946,0.0666666666666666,,,0.173076923076923,0.5555555555555556,0.4432432432432432,0.465221081081081,0.4137375,0.4615365384615384,0.0414507772020725,0.0579710144927536,0.0878048780487804,0.3024390243902439,12.435384615384615,0.2403982930298719,11.0,6.0,3.0,2.0,7.0,6.0,2.0,2.0,0.0666666666666666,,28.0,11.0,22.0,,1.0,3.0,5.0,13.0,33.0,2.0,3.0,6.0,13.0,24.0,55.0,2.0,4.0,9.0,18.0,57.0,15.0,,33.0,13.0,3.0,,2.0,3.0,1.0,,5.0,,,,,0.7916666666666666,0.4363636363636363,0.5,0.5,0.4363636363636363,0.2972972972972973,0.0547945205479452,,0.3835616438356164,0.4057971014492754,0.75,0.1189189189189189,0.5,0.5238095238095238,0.9090909090909092,0.1783783783783784,0.3939393939393939,0.3939393939393939,0.6923076923076923,0.0666666666666666,,,0.2,0.6666666666666666,0.5,0.0961538461538461,0.6,0.25,0.4615384615384615,0.3939393939393939,,24.71818181818181,1.0,,0.0181818181818181,0.0454545454545454,,,True,,,,
