EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PtsPutbacks,DefThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceFtPoints,PtsUnassisted3s,ShortMidRangeAssists,LostBallSteals,Technical Free Throw Trips,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,SelfOReb,Travels,Loose Ball Fouls,OffAtRimReboundPct,SelfORebPct,Corner3Assists,LongMidRangePctBlocked,DefCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,on,SecondChanceArc3FGM,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1005,1610612745,Walt Williams,Walt Williams,1005,HOU,6564.0,109,3,206,209,41,28,26,415,5.0,11,1.0,3.0,1.0,2,4.0,4.0,10.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,9,25,5.0,16.0,9.0,42,179,2.0,7.0,1.0,2.0,7.0,2.0,3,2.0,2.0,4.0,14.0,12.0,6.0,15.0,1.0,8.0,2.0,3.0,9.0,2.0,11.0,2.0,3.0,6.0,24.0,1.0,1.0,1.0,18.0,18.0,3.0,21,2.0,2.0,3.0,3.0,3.0,1.0,6.0,1.0,1.0,2.0,6.0,1.0,10,3,2.0,3.0,2.0,1.0,3.0,2.0,14.0,41,0.6666666666666666,0.6666666666666666,1.0,0.3125,0.5,1.0,0.3333333333333333,0.36,0.2857142857142857,0.6666666666666666,0.4024390243902439,0.3888888888888889,1.0,0.45652173913043476,0.3888888888888889,1.0,0.3902439024390244,0.12,0.18181818181818182,0.25,21.757322175732217,0.5,0.14285714285714285,0.18181818181818182,0.010752688172043012,0.03125,0.16071428571428573,0.016,0.04,0.045454545454545456,0.125,0.18181818181818182,0.23529411764705882,0.6666666666666666,0.2682926829268293,0.45454545454545453,0.5555555555555556,0.6,0.0975609756097561,0.24390243902439024,0.4,0.4,0.75,0.17073170731707318,0.42857142857142855,0.42857142857142855,1.0,0.21951219512195122,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,1.0,0.1111111111111111,0.4,0.5,0.2,1.0,0.2,1.0,0.6585365853658537,0.25,0.5186737499999999,0.46745000000000003,0.54621,0.06818181818181818,0.10714285714285714,0.16666666666666666,0.3333333333333333,8.448,25.15625,0.19902912621359223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1509,1610612745,Kelvin Cato,Kelvin Cato,1509,HOU,3307.0,55,-38,105,107,24,10,14,212,5.0,7,2.0,4.0,3.0,3,1.0,1.0,3.0,,,,,,,,1.0,,,1.0,7,11,,1.0,1.0,15,122,2.0,4.0,,,4.0,3.0,3,,1.0,1.0,7.0,8.0,6.0,,,1.0,,1.0,1.0,,1.0,,1.0,,2.0,,5.0,,6.0,10.0,5.0,15,,,2.0,1.0,2.0,1.0,4.0,,,4.0,6.0,,2,2,,1.0,1.0,,1.0,,7.0,24,0.5714285714285714,0.8,,,,,,0.6363636363636364,0.5,1.0,0.5833333333333334,0.5,0.75,0.625,0.5,0.875,0.08333333333333333,0.09090909090909091,0.14285714285714285,,13.445378151260504,0.5,,0.17142857142857143,0.125,,0.21428571428571427,0.10204081632653061,0.3,,,0.1,0.3125,,0.5833333333333334,0.7142857142857143,0.8333333333333334,0.6,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,,,,,,0.08333333333333333,,,,1.0,0.5,,,,,,0.75,1.0,,,0.25,,0.6666666666666666,,0.4984272727272728,0.5401,0.6181333333333333,0.16666666666666666,0.18181818181818182,0.26666666666666666,0.4666666666666667,5.881818181818182,36.5,0.22857142857142856,1.0,4.0,3.0,1.0,1.0,1.0,2.0,0.5,0.42857142857142855,0.09523809523809523,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,8436.0,141,-78,254,263,38,25,33,517,8.0,11,3.0,4.0,2.0,2,14.0,8.0,33.0,1.0,1.0,,,,,6.0,14.0,,3.0,4.0,20,58,7.0,15.0,16.0,77,303,5.0,10.0,,,12.0,2.0,10,3.0,4.0,5.0,18.0,14.0,26.0,15.0,,14.0,6.0,2.0,6.0,,6.0,,3.0,1.0,12.0,1.0,3.0,,9.0,14.0,4.0,18,3.0,1.0,5.0,1.0,2.0,,7.0,2.0,,5.0,8.0,,20,7,2.0,,,,,,18.0,38,0.35,0.35,0.7142857142857143,0.4666666666666667,,0.75,0.4666666666666667,0.3448275862068966,0.5,0.2,0.4178082191780822,0.5,0.4642857142857143,0.4691358024691358,0.5454545454545454,0.5294117647058824,0.2054794520547945,0.034482758620689655,0.09090909090909091,0.07142857142857142,29.931972789115648,0.7142857142857143,,0.08571428571428572,0.02564102564102564,0.038461538461538464,0.11666666666666667,0.027972027972027972,,,0.12121212121212122,0.05714285714285714,0.08108108108108109,,0.1506849315068493,0.7272727272727273,0.8,0.25,0.1917808219178082,0.4520547945205479,0.24242424242424243,0.24242424242424243,0.375,0.0136986301369863,1.0,1.0,1.0,0.1917808219178082,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.4,0.75,0.3333333333333333,,,,,0.14285714285714285,1.0,,,0.2857142857142857,0.75,0.3561643835616438,0.42857142857142855,0.445504794520548,0.4590571428571428,0.44193214285714294,0.08860759493670886,0.109375,0.15584415584415584,0.23376623376623376,13.022413793103446,25.14666666666667,0.14960629921259844,4.0,,5.0,,2.0,4.0,1.0,,0.3333333333333333,0.05172413793103448,0.3333333333333333,0.2857142857142857,0.3076923076923077,0.5,2.0,6.0,2.0,2.0,3.0,1.0,1.0,0.25,,,,,,,,,,,,,True,,,,,,,,,,,,,
1903,1610612745,Kenny Thomas,Kenny Thomas,1903,HOU,7817.0,130,-65,240,239,53,47,31,479,10.0,19,,2.0,2.0,2,14.0,7.0,18.0,,,,,,,,,,,,21,51,,,12.0,54,279,1.0,6.0,,,2.0,3.0,5,,,4.0,10.0,16.0,26.0,,,,,6.0,4.0,,4.0,,2.0,1.0,8.0,2.0,6.0,1.0,3.0,5.0,9.0,14,5.0,5.0,5.0,1.0,4.0,,9.0,1.0,,1.0,8.0,1.0,17,8,1.0,4.0,3.0,1.0,4.0,2.0,10.0,53,0.38095238095238093,0.38095238095238093,,,,,,0.4117647058823529,0.16666666666666666,0.6,0.4117647058823529,0.16666666666666666,0.6,0.4576271186440678,0.14285714285714285,0.7142857142857143,,0.11764705882352941,0.15789473684210525,0.21428571428571427,24.548736462093864,0.5555555555555556,0.14285714285714285,0.037037037037037035,0.05714285714285714,0.08695652173913043,0.05319148936170213,0.0625,0.08695652173913043,0.11764705882352941,0.037037037037037035,,0.06666666666666667,0.5,0.37254901960784315,0.5263157894736842,0.625,0.3,0.27450980392156865,0.35294117647058826,0.3888888888888889,0.3888888888888889,0.42857142857142855,,,,,,,,,0.3333333333333333,,,,,,,0.4,1.0,,,,,0.37254901960784315,,0.44501568627450994,0.42315,0.47612000000000004,0.13793103448275862,0.13793103448275862,0.037037037037037035,0.18518518518518517,8.860784313725489,,0.22083333333333333,4.0,,2.0,,2.0,4.0,1.0,,0.15384615384615385,0.02127659574468085,0.16666666666666666,0.2857142857142857,0.36363636363636365,0.5,,,1.0,,,,,,1.0,1.0,2.0,0.08571428571428572,0.041666666666666664,,,,,,,,True,,,,,,,,,,,,,
2357,1610612745,Tierre Brown,Tierre Brown,2357,HOU,24091.0,402,-138,756,763,156,164,113,1519,21.0,41,3.0,9.0,5.0,12,23.0,14.0,39.0,,1.0,,,,,4.0,11.0,,1.0,2.0,45,103,4.0,12.0,21.0,123,803,6.0,14.0,,,14.0,13.0,28,1.0,2.0,3.0,32.0,14.0,76.0,9.0,,11.0,4.0,12.0,53.0,17.0,70.0,10.0,25.0,23.0,157.0,3.0,9.0,,24.0,30.0,12.0,42,19.0,15.0,29.0,13.0,11.0,2.0,40.0,3.0,5.0,13.0,26.0,3.0,28,12,3.0,3.0,,3.0,3.0,2.0,32.0,156,0.15555555555555556,0.16279069767441862,0.75,0.3333333333333333,,0.5,0.3333333333333333,0.4368932038834951,0.42857142857142855,0.4642857142857143,0.4434782608695652,0.42857142857142855,0.48333333333333334,0.48046875,0.4666666666666667,0.5,0.10434782608695652,0.11650485436893204,0.17073170731707318,0.17391304347826086,18.855218855218855,0.725,,0.08450704225352113,0.02586206896551724,0.03529411764705882,0.08771929824561403,0.02771362586605081,0.0425531914893617,0.03125,0.03,0.0945945945945946,0.12727272727272726,0.6666666666666666,0.3565217391304348,0.5121951219512195,0.6176470588235294,0.14285714285714285,0.2,0.3391304347826087,0.358974358974359,0.3684210526315789,0.2857142857142857,0.008695652173913044,,,,0.09565217391304348,0.36363636363636365,0.36363636363636365,0.75,0.6428571428571429,0.3333333333333333,,,,,,0.4,0.4166666666666667,,,0.06666666666666667,0.5,0.4608695652173913,0.36363636363636365,0.464255652173913,0.4866454545454545,0.46463,0.096,0.10619469026548672,0.11382113821138211,0.2601626016260163,9.281553398058252,25.575,0.20634920634920634,10.0,4.0,6.0,,5.0,16.0,2.0,,0.10344827586206896,0.03205128205128205,0.0425531914893617,0.43478260869565216,0.5263157894736842,,2.0,3.0,5.0,4.0,,,4.0,0.047619047619047616,1.0,1.0,,,0.019230769230769232,7.0,0.02564102564102564,0.36363636363636365,,,,,True,,,,,,,,,,,,,
2204,1610612745,Eddie Griffin,Eddie Griffin,2204,HOU,16012.0,267,-95,504,510,100,103,77,1014,6.0,14,2.0,8.0,1.0,4,19.0,5.0,34.0,,4.0,,1.0,,,6.0,30.0,1.0,1.0,6.0,16,67,6.0,34.0,7.0,57,526,4.0,14.0,,2.0,8.0,4.0,16,1.0,6.0,2.0,13.0,22.0,10.0,18.0,,30.0,6.0,3.0,9.0,2.0,11.0,2.0,5.0,1.0,24.0,4.0,12.0,,38.0,49.0,16.0,65,5.0,5.0,4.0,3.0,2.0,1.0,6.0,3.0,,10.0,14.0,,10,3,2.0,19.0,15.0,4.0,19.0,13.0,13.0,100,0.6875,0.7857142857142857,1.0,0.17647058823529413,,0.16666666666666666,0.17647058823529413,0.23880597014925373,0.2857142857142857,0.25,0.24752475247524752,0.25,0.25,0.2688679245283019,0.25,0.2708333333333333,0.33663366336633666,0.04477611940298507,,0.10526315789473684,18.760469011725295,0.6666666666666666,,0.1919191919191919,0.05042016806722689,0.06349206349206349,0.19831223628691982,0.053156146179401995,0.029850746268656716,0.08163265306122448,0.19718309859154928,0.13725490196078433,0.2236842105263158,0.6842105263157895,0.13861386138613863,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.18811881188118812,0.33663366336633666,0.14705882352941177,0.15151515151515152,0.8,0.039603960396039604,,,,0.297029702970297,0.2,0.21428571428571427,1.0,0.5,0.25,,0.0625,,,0.0625,0.18181818181818182,0.25,,,0.2727272727272727,0.16666666666666666,0.4752475247524752,0.2,0.45306485148514847,0.4648,0.4269045454545454,0.028846153846153848,0.04285714285714286,0.14035087719298245,0.22807017543859648,11.583582089552241,25.329411764705885,0.1984126984126984,5.0,4.0,9.0,2.0,1.0,1.0,,0.18181818181818182,0.23076923076923078,0.0380952380952381,0.25,0.2631578947368421,0.29411764705882354,0.6,,,3.0,,,2.0,,,2.0,,1.0,0.09090909090909091,0.0273972602739726,,0.029411764705882353,0.14285714285714285,2.0,0.058823529411764705,0.06666666666666667,,True,,,,,,,,,,,,,
983,1610612745,Moochie Norris,Moochie Norris,983,HOU,4240.0,71,-7,132,136,22,35,18,268,5.0,7,,1.0,2.0,2,,4.0,10.0,,1.0,,,,,,4.0,,,2.0,9,17,,5.0,4.0,22,131,1.0,4.0,,,4.0,4.0,4,,2.0,2.0,10.0,6.0,12.0,,1.0,3.0,,,6.0,1.0,7.0,1.0,3.0,2.0,15.0,,3.0,,8.0,8.0,3.0,11,5.0,4.0,5.0,2.0,2.0,,7.0,,1.0,,2.0,,4,1,1.0,1.0,1.0,,1.0,1.0,10.0,22,0.3333333333333333,0.3333333333333333,,,,,,0.5294117647058824,0.25,1.0,0.4090909090909091,0.25,0.6666666666666666,0.4583333333333333,0.4,0.7142857142857143,0.22727272727272727,,,,20.394736842105264,0.7142857142857143,,0.17777777777777778,0.05084745762711865,,0.15384615384615385,0.041666666666666664,,,0.3333333333333333,0.21428571428571427,0.09090909090909091,1.0,0.3181818181818182,0.7142857142857143,0.7142857142857143,0.2,,0.45454545454545453,0.4,0.4,0.5,0.045454545454545456,,,,0.18181818181818182,,,,0.25,,,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.5454545454545454,,0.49114761904761906,0.4346,0.50971,0.043478260869565216,0.05555555555555555,0.18181818181818182,0.45454545454545453,10.858823529411765,34.18,0.16666666666666666,,,,,,3.0,,,,0.0625,,,,,2.0,,1.0,1.0,,,,,2.0,,,0.0625,0.16666666666666666,,,,,,,,True,,,,,,,,,,,,,
779,1610612745,Glen Rice,Glen Rice,779,HOU,523.0,9,-5,18,18,7,5,3,36,,2,,,,1,1.0,,,,,,,,,,1.0,,,,1,3,,1.0,1.0,3,17,,,,,,,1,,,,,2.0,,,,1.0,,2.0,,,,,,,,,1.0,,,,1.0,1,,,,,,,,,,,,,1,1,,,,,,,,7,1.0,1.0,,,,,,0.3333333333333333,,,0.25,,,0.375,,,0.25,0.6666666666666666,1.0,,19.047619047619047,,,,0.16666666666666666,,,0.1,,,,,,,0.5,,,,0.25,,,,,,,,,0.25,,,,,,,,,,,1.0,,,,,,0.75,,0.5010125000000001,,0.5491,0.25,0.3333333333333333,,,2.1,26.0,0.3888888888888889,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.2,,,,,,,,,True,,,,,,,,,,,,,
2351,1610612745,Oscar Torres,Oscar Torres,2351,HOU,15473.0,258,-58,490,491,102,110,78,981,13.0,28,4.0,6.0,4.0,6,13.0,8.0,24.0,2.0,9.0,,,,2.0,4.0,16.0,,1.0,2.0,26,65,6.0,25.0,32.0,102,498,5.0,8.0,,,10.0,6.0,12,1.0,4.0,11.0,26.0,36.0,16.0,15.0,,16.0,4.0,7.0,7.0,4.0,11.0,4.0,2.0,3.0,26.0,4.0,6.0,,18.0,22.0,10.0,32,6.0,6.0,5.0,3.0,7.0,1.0,12.0,2.0,2.0,7.0,14.0,1.0,41,16,6.0,2.0,2.0,,2.0,2.0,26.0,102,0.6923076923076923,0.8181818181818182,0.8333333333333334,0.24,,0.25,0.24,0.4,0.625,0.5,0.3888888888888889,0.625,0.46875,0.46788990825688076,0.625,0.5909090909090909,0.2777777777777778,0.1076923076923077,0.17857142857142858,0.15384615384615385,20.71917808219178,0.4166666666666667,,0.1,0.026785714285714284,0.07017543859649122,0.09251101321585903,0.03558718861209965,,0.09523809523809523,0.08695652173913043,0.05128205128205128,0.1388888888888889,1.0,0.3111111111111111,0.4642857142857143,0.5652173913043478,0.6923076923076923,0.14444444444444443,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.1,0.2222222222222222,0.2222222222222222,1.0,0.17777777777777778,0.25,0.26666666666666666,0.75,0.75,0.6666666666666666,,,,,,0.375,0.6666666666666666,0.125,,0.125,0.5,0.5888888888888889,0.25,0.4953227777777777,0.5774571428571428,0.49641562499999997,0.1553398058252427,0.20512820512820512,0.09803921568627451,0.2549019607843137,8.576923076923077,24.616,0.20816326530612245,5.0,8.0,3.0,1.0,2.0,2.0,3.0,0.09090909090909091,0.06382978723404255,0.043478260869565216,0.07894736842105263,0.38461538461538464,0.45454545454545453,0.6,,3.0,2.0,,,,3.0,,,1.0,,0.030303030303030304,,,,,1.0,0.04,0.0625,,True,,,,,,,,,,,,,
2242,1610612745,Terence Morris,Terence Morris,2242,HOU,15038.0,251,-81,477,479,112,124,74,956,11.0,21,4.0,7.0,4.0,8,11.0,10.0,26.0,3.0,7.0,,1.0,1.0,2.0,2.0,7.0,,,1.0,24,58,5.0,14.0,,63,508,9.0,15.0,,1.0,18.0,4.0,13,1.0,3.0,,11.0,28.0,20.0,15.0,,7.0,2.0,8.0,12.0,,12.0,,7.0,4.0,24.0,5.0,17.0,,23.0,32.0,22.0,54,5.0,3.0,6.0,3.0,9.0,3.0,15.0,4.0,4.0,11.0,18.0,1.0,3,2,,7.0,4.0,3.0,7.0,5.0,11.0,112,0.5833333333333334,0.7777777777777778,1.0,0.35714285714285715,,0.3333333333333333,0.35714285714285715,0.41379310344827586,0.6,0.3076923076923077,0.4375,0.5625,0.34375,0.4315068493150685,0.5625,0.34375,0.19444444444444445,0.13793103448275862,0.23809523809523808,0.2727272727272727,15.520282186948855,0.4,,0.13529411764705881,0.0787037037037037,0.09615384615384616,0.13744075829383887,0.08208955223880597,0.08333333333333333,0.10526315789473684,0.09375,0.1282051282051282,0.1791044776119403,0.7142857142857143,0.2916666666666667,0.5238095238095238,0.6875,0.5454545454545454,0.1527777777777778,0.3611111111111111,0.38461538461538464,0.38461538461538464,0.8,0.09722222222222222,0.42857142857142855,0.42857142857142855,1.0,0.09722222222222222,0.2857142857142857,0.2857142857142857,1.0,0.4375,0.5714285714285714,,0.0625,,,,0.5,0.5,0.125,0.5,0.0625,,0.4861111111111111,0.2857142857142857,0.48192777777777773,0.5159928571428571,0.5066062499999999,0.0273972602739726,0.03389830508474576,0.2857142857142857,0.1746031746031746,9.993103448275862,24.45,0.2348008385744235,3.0,12.0,6.0,3.0,4.0,3.0,1.0,0.23076923076923078,0.14634146341463414,0.0594059405940594,0.15151515151515152,0.2727272727272727,0.375,,,,1.0,2.0,,2.0,1.0,0.07142857142857142,1.0,,4.0,0.10909090909090909,0.02857142857142857,,,0.125,,,,1.0,True,,,,,,,,,,,,,
