EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,FTDefRebounds,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3,on
133,1610612766,David Wesley,David Wesley,133,CHH,125541.0,2092,-17,3959,3947,1083,1141,552.0,7906,69.0,128.0,3.0,8.0,11.0,25.0,9.0,36.0,156.0,384.0,23.0,59.0,2.0,6.0,4.0,16.0,52.0,167.0,7.0,27.0,20.0,52.0,234.0,548.0,75.0,226.0,116.0,809.0,4178,18.0,47.0,9.0,33.0,8.0,71.0,45.0,115.0,24.0,68.0,64.0,226.0,342.0,126.0,219.0,6.0,6.0,167.0,52.0,39.0,3.0,167.0,36.0,203.0,32.0,4.0,79.0,38.0,50.0,442.0,6.0,30.0,13.0,67.0,80.0,36.0,116.0,6.0,62.0,42.0,20.0,60.0,14.0,43.0,37.0,6.0,17.0,1.0,97.0,7.0,23.0,60.0,122,1.0,4.0,11.0,160.0,8.0,18.0,43.0,32.0,12.0,5.0,4.0,3.0,12.0,5.0,226.0,1083,12.0,0.7307692307692307,0.7402597402597403,0.9733333333333334,0.33185840707964603,0.2727272727272727,0.35294117647058826,0.33185840707964603,0.42700729927007297,0.3829787234042553,0.391304347826087,0.4476744186046512,0.39375,0.4426229508196721,0.47265160523186683,0.4127906976744186,0.4977578475336323,0.29198966408268734,0.01327433628318584,0.07116788321167883,0.1953125,0.1111111111111111,0.026041666666666668,0.01694915254237288,0.011976047904191617,20.35590277777778,0.6185567010309279,0.04123076923076923,0.019317450096587252,0.03951367781155015,0.015625,0.04094165813715456,0.01858544140423335,0.024336283185840708,0.016091954022988506,0.018018018018018018,0.015625,0.015625,0.029197080291970802,0.041474654377880185,0.05132192846034215,0.03614457831325301,0.05,0.014598540145985401,0.4166666666666667,0.165374677002584,0.5390625,0.6699029126213593,0.6956521739130435,0.046511627906976744,0.25,0.28125,0.6666666666666666,0.49612403100775193,0.40625,0.41711229946524064,0.75,0.07622739018087855,0.3898305084745763,0.39655172413793105,1.0,0.2157622739018088,0.31137724550898205,0.3151515151515151,0.9615384615384616,0.1,0.375,0.3333333333333333,0.075,0.3333333333333333,1.0,0.3375,0.25925925925925924,0.8571428571428571,0.1366120218579235,0.44,0.08743169398907104,0.25,0.28415300546448086,0.38461538461538464,0.4573643410852713,0.31137724550898205,0.4856868217054263,0.48809076923076916,0.4720795081967212,0.05315203955500618,0.07375643224699828,0.08776266996291718,0.27935723114956734,13.956751824817514,24.999115044247787,0.27355392775953524,,,,,,,,,,,,,,,,,,,True
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,139274.0,2321,134,4340,4325,1082,1051,646.0,8665,120.0,211.0,44.0,98.0,20.0,34.0,38.0,97.0,79.0,179.0,,,,,,,,,,,,,237.0,487.0,,,157.0,631.0,4493,63.0,137.0,,,37.0,163.0,45.0,99.0,,,70.0,160.0,348.0,126.0,,,74.0,,,29.0,,66.0,26.0,92.0,21.0,5.0,23.0,14.0,29.0,210.0,46.0,191.0,77.0,343.0,469.0,255.0,724.0,14.0,52.0,35.0,17.0,44.0,8.0,30.0,37.0,4.0,14.0,2.0,81.0,9.0,27.0,110.0,207,,26.0,17.0,181.0,15.0,12.0,68.0,24.0,70.0,54.0,1.0,15.0,70.0,34.0,160.0,1082,23.0,0.7341772151898734,0.87,,,,,,0.486652977412731,0.45985401459854014,0.45454545454545453,0.486652977412731,0.45985401459854014,0.45454545454545453,0.550531914893617,0.5294117647058824,0.582089552238806,,,0.059548254620123205,0.0995260663507109,0.08247422680412371,,,,12.578003120124805,0.5432098765432098,0.19701321079839174,0.10622914349276974,0.20316622691292877,0.1329479768786127,0.19811320754716982,0.11054104477611941,0.08984375,0.122568093385214,0.10621761658031088,0.1232876712328767,0.18518518518518517,0.2,0.19027484143763213,0.19911504424778761,0.21379310344827587,0.16853932584269662,0.06334841628959276,0.4857142857142857,0.433264887063655,0.5687203791469194,0.631578947368421,0.6416666666666667,0.19917864476386038,0.3917525773195876,0.42696629213483145,0.6578947368421053,0.3675564681724846,0.441340782122905,0.441340782122905,0.9113924050632911,,,,,,,,,0.7153284671532847,0.4489795918367347,0.20454545454545456,,,,,,,0.3434343434343434,0.5882352941176471,,,,,0.433264887063655,,0.47482402464065715,0.5154107438016529,0.44647777777777786,0.1259259259259259,0.1259259259259259,0.2583201267828843,0.25356576862123614,8.240041067761807,,0.24930875576036865,18.0,49.0,5.0,5.0,5.0,0.392,0.1267605633802817,,,,,,,,,,,,True
1714,1610612766,Robert Traylor,Robert Traylor,1714,CHH,28183.0,470,21,891,901,270,337,126.0,1792,50.0,90.0,16.0,32.0,14.0,25.0,6.0,30.0,4.0,12.0,,,,,,,1.0,1.0,,,1.0,1.0,60.0,132.0,1.0,1.0,31.0,154.0,903,16.0,36.0,,,10.0,42.0,15.0,33.0,1.0,1.0,13.0,46.0,82.0,38.0,3.0,,26.0,1.0,1.0,21.0,,16.0,2.0,18.0,1.0,1.0,10.0,4.0,2.0,38.0,3.0,42.0,17.0,64.0,89.0,49.0,138.0,2.0,20.0,10.0,10.0,12.0,2.0,5.0,17.0,,7.0,5.0,29.0,6.0,7.0,47.0,88,,5.0,7.0,51.0,3.0,,22.0,5.0,31.0,25.0,1.0,5.0,31.0,19.0,46.0,270,10.0,0.6833333333333333,0.8723404255319149,1.0,1.0,,1.0,1.0,0.45454545454545453,0.4444444444444444,0.45454545454545453,0.462406015037594,0.4444444444444444,0.4852941176470588,0.49044585987261147,0.5,0.5227272727272727,0.007518796992481203,,0.1590909090909091,0.17777777777777778,0.16666666666666666,,,,17.936354869816782,0.41379310344827586,0.17344173441734417,0.11931818181818182,0.20481927710843373,0.045454545454545456,0.17920353982300885,0.1076555023923445,0.109375,0.11494252873563218,0.13138686131386862,0.03571428571428571,0.1,0.1724137931034483,0.11956521739130435,0.20496894409937888,0.2033898305084746,0.20833333333333334,0.0392156862745098,0.6129032258064516,0.6766917293233082,0.5555555555555556,0.6756756756756757,0.66,0.22556390977443608,0.2,0.24,0.8333333333333334,0.09022556390977443,0.3333333333333333,0.3333333333333333,0.75,,,,,0.007518796992481203,1.0,1.0,1.0,0.8888888888888888,0.5,0.125,,,,,,,0.7352941176470589,0.56,,,0.029411764705882353,1.0,0.6842105263157895,1.0,0.5213375939849624,0.5379727272727273,0.5441029411764705,0.14473684210526316,0.1456953642384106,0.2727272727272727,0.2987012987012987,3.617424242424242,25.8,0.30303030303030304,4.0,8.0,,3.0,,0.25806451612903225,0.1111111111111111,,,,,,,,,,,,True
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,199194.0,3320,150,6228,6203,1687,1666,898.0,12431,242.0,442.0,27.0,51.0,70.0,120.0,44.0,141.0,103.0,280.0,19.0,48.0,5.0,9.0,3.0,17.0,151.0,430.0,16.0,45.0,54.0,153.0,389.0,863.0,170.0,478.0,196.0,1484.0,6442,35.0,89.0,21.0,54.0,13.0,146.0,107.0,226.0,57.0,170.0,76.0,461.0,178.0,600.0,342.0,168.0,44.0,419.0,150.0,60.0,3.0,616.0,82.0,698.0,59.0,23.0,293.0,77.0,246.0,1478.0,8.0,78.0,57.0,198.0,256.0,93.0,349.0,29.0,172.0,89.0,83.0,153.0,28.0,110.0,93.0,17.0,43.0,9.0,246.0,20.0,65.0,110.0,241,1.0,8.0,26.0,338.0,40.0,1.0,144.0,39.0,45.0,25.0,4.0,16.0,47.0,33.0,461.0,1687,22.0,0.22879177377892032,0.24250681198910082,0.6705882352941176,0.35564853556485354,0.3888888888888889,0.3352941176470588,0.3611111111111111,0.4507531865585168,0.39325842696629215,0.47345132743362833,0.4802386278896346,0.46503496503496505,0.4861111111111111,0.49865501008742436,0.477124183006536,0.5110864745011087,0.3564504101416853,0.006276150627615063,0.06952491309385864,0.10407239819004525,0.06382978723404255,0.017857142857142856,,0.0069767441860465115,23.719528896192823,0.6219512195121951,0.07961399276236429,0.03117505995203837,0.10251798561151079,0.014814814814814815,0.08379888268156424,0.02827087442472058,0.05186170212765957,0.03299856527977044,0.015194681861348529,0.017467248908296942,,0.05319148936170213,0.09480122324159021,0.09219858156028368,0.09047619047619047,0.13970588235294118,0.04215116279069767,0.7021276595744681,0.3296047725577927,0.5475113122171946,0.6111111111111112,0.2809917355371901,0.10514541387024609,0.3120567375886525,0.3333333333333333,0.13636363636363635,0.20879940343027592,0.3678571428571429,0.37454545454545457,0.14563106796116504,0.035794183445190156,0.3958333333333333,0.3958333333333333,0.8421052631578947,0.32065622669649513,0.3511627906976744,0.35362997658079626,0.6490066225165563,0.35664335664335667,0.5294117647058824,0.037037037037037035,0.06293706293706294,0.5555555555555556,1.0,0.3146853146853147,0.35555555555555557,0.75,0.30303030303030304,0.5833333333333334,0.04292929292929293,0.17647058823529413,0.38636363636363635,0.35294117647058826,0.686055182699478,0.35799522673031026,0.504924115876599,0.4992132231404958,0.4863907216494847,0.10220994475138122,0.14891416752843847,0.09838274932614555,0.3106469002695418,7.490382387022013,26.254393305439343,0.27087347463070005,7.0,1.0,4.0,1.0,2.0,0.005235602094240838,0.0330188679245283,1.0,10.0,1.0,4.0,2.0,2.0,0.008316008316008316,,,,,True
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,93241.0,1554,35,2939,2915,769,736,428.0,5854,117.0,177.0,20.0,40.0,31.0,46.0,77.0,186.0,95.0,233.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,289.0,596.0,1.0,2.0,90.0,671.0,3080,43.0,90.0,1.0,1.0,20.0,109.0,66.0,140.0,,,28.0,160.0,416.0,162.0,3.0,,40.0,1.0,,31.0,,71.0,11.0,82.0,8.0,3.0,33.0,12.0,26.0,175.0,13.0,64.0,33.0,112.0,150.0,78.0,228.0,16.0,48.0,32.0,16.0,38.0,6.0,25.0,39.0,3.0,13.0,12.0,77.0,8.0,14.0,48.0,144,,15.0,12.0,114.0,14.0,7.0,53.0,7.0,11.0,6.0,1.0,4.0,11.0,6.0,160.0,769,13.0,0.7197231833910035,0.7732342007434945,1.0,0.5,1.0,,0.5,0.4848993288590604,0.4777777777777778,0.4714285714285714,0.48578595317725753,0.489010989010989,0.4714285714285714,0.515527950310559,0.5396039603960396,0.5097402597402597,0.0033444816053511705,,0.05201342281879195,0.0903954802259887,0.07526881720430108,0.004291845493562232,,,20.856233728666474,0.4935064935064935,0.1003584229390681,0.05419136325148179,0.1213235294117647,0.05394190871369295,0.10446685878962536,0.05414908579465542,0.05965909090909091,0.054878048780487805,0.0499001996007984,0.057692307692307696,0.030303030303030304,0.08616187989556136,0.11501597444089456,0.10238095238095238,0.12953367875647667,0.10126582278481013,0.05818181818181818,0.5454545454545454,0.2959866220735786,0.6610169491525424,0.7267080745341615,0.717948717948718,0.3110367892976589,0.41397849462365593,0.4476744186046512,0.5974025974025974,0.3896321070234114,0.40772532188841204,0.40948275862068967,0.8210526315789474,0.0016722408026755853,1.0,1.0,1.0,0.0016722408026755853,,,,0.43956043956043955,0.5,0.1,0.01098901098901099,1.0,1.0,,,,0.32857142857142857,0.6739130434782609,,,,,0.2993311036789298,,0.4502241638795984,0.4700775000000001,0.4480185714285714,0.08320251177394035,0.08346456692913386,0.16244411326378538,0.23845007451564829,9.578187919463089,24.700000000000003,0.26165362368152434,1.0,5.0,1.0,,1.0,0.06172839506172839,0.009433962264150943,,,,,,,,,,,,True
278,1610612766,Stacey Augmon,Stacey Augmon,278,CHH,56059.0,934,121,1740,1731,561,524,259.0,3471,38.0,75.0,8.0,23.0,12.0,18.0,15.0,63.0,40.0,97.0,,1.0,,,,1.0,,,,,,,93.0,235.0,,1.0,56.0,242.0,1746,15.0,37.0,,,3.0,33.0,29.0,61.0,,1.0,27.0,85.0,146.0,40.0,,,16.0,,,12.0,1.0,42.0,21.0,63.0,17.0,4.0,17.0,8.0,17.0,147.0,7.0,34.0,28.0,71.0,105.0,42.0,147.0,6.0,41.0,21.0,20.0,20.0,7.0,9.0,14.0,1.0,11.0,1.0,34.0,3.0,7.0,30.0,92,,2.0,4.0,71.0,2.0,,27.0,10.0,8.0,5.0,3.0,,8.0,5.0,85.0,561,14.0,0.7849462365591398,0.8588235294117647,,,,,,0.39574468085106385,0.40540540540540543,0.47540983606557374,0.3940677966101695,0.40540540540540543,0.46774193548387094,0.44649446494464945,0.4342105263157895,0.5379746835443038,0.00423728813559322,1.0,0.05106382978723404,0.06666666666666667,0.07936507936507936,0.020618556701030927,1.0,,14.750121300339641,0.5882352941176471,0.10201149425287356,0.04892086330935252,0.16279069767441862,0.05185185185185185,0.11405529953917051,0.04939759036144578,0.05194805194805195,0.04519774011299435,0.04878048780487805,0.05128205128205128,0.05555555555555555,0.08943089430894309,0.08024691358024691,0.125,0.16911764705882354,0.1388888888888889,0.046875,0.625,0.3177966101694915,0.5066666666666667,0.5428571428571428,0.7631578947368421,0.2669491525423729,0.23809523809523808,0.25862068965517243,0.5333333333333333,0.4110169491525424,0.41237113402061853,0.42105263157894735,0.9,0.00423728813559322,,,,,,,,0.6216216216216216,0.34782608695652173,0.25,,,,,,,0.2903225806451613,0.6666666666666666,0.016129032258064516,,,,0.3220338983050847,,0.45705275423728814,0.49677812500000007,0.4436443548387097,0.10344827586206896,0.10384615384615385,0.13636363636363635,0.3512396694214876,9.559148936170212,22.8,0.32241379310344825,1.0,6.0,,,,0.11538461538461539,0.015873015873015872,,,,,,,,,,,,True
469,1610612766,Jamal Mashburn,Jamal Mashburn,469,CHH,83798.0,1397,31,2617,2609,756,724,368.0,5226,54.0,98.0,3.0,8.0,9.0,23.0,67.0,174.0,105.0,275.0,8.0,17.0,,,,6.0,29.0,81.0,5.0,11.0,14.0,37.0,226.0,547.0,37.0,98.0,179.0,742.0,2725,20.0,60.0,5.0,11.0,14.0,69.0,62.0,158.0,14.0,43.0,86.0,252.0,194.0,258.0,105.0,6.0,4.0,81.0,29.0,34.0,4.0,117.0,31.0,148.0,22.0,9.0,58.0,23.0,36.0,327.0,5.0,24.0,28.0,141.0,181.0,29.0,210.0,7.0,40.0,30.0,10.0,72.0,6.0,44.0,24.0,2.0,28.0,,96.0,10.0,29.0,45.0,70,,3.0,11.0,198.0,11.0,17.0,68.0,28.0,6.0,3.0,,3.0,6.0,6.0,252.0,756,6.0,0.42920353982300885,0.4330357142857143,0.9459459459459459,0.37755102040816324,0.45454545454545453,0.32558139534883723,0.37755102040816324,0.41316270566727603,0.3333333333333333,0.3924050632911392,0.43643410852713177,0.3873239436619718,0.4129353233830846,0.4986301369863014,0.43037974683544306,0.5081967213114754,0.15193798449612403,0.04081632653061224,0.062157221206581355,0.19387755102040816,0.040229885057471264,0.02909090909090909,,0.04938271604938271,27.05535538814281,0.75,0.13314447592067988,0.022770398481973434,0.1278538812785388,0.021929824561403508,0.1322378716744914,0.02262090483619345,0.020477815699658702,0.018575851393188854,0.0273972602739726,0.021164021164021163,0.02564102564102564,0.10803324099722991,0.14336917562724014,0.14797136038186157,0.1317365269461078,0.11538461538461539,0.020833333333333332,1.0,0.15193798449612403,0.5510204081632653,0.6835443037974683,0.5,0.26976744186046514,0.3850574712643678,0.40119760479041916,0.3283582089552239,0.4263565891472868,0.38181818181818183,0.39325842696629215,0.45714285714285713,0.02635658914728682,0.47058823529411764,0.47058823529411764,1.0,0.12558139534883722,0.35802469135802467,0.37662337662337664,0.9310344827586207,0.11267605633802817,0.375,,,,,0.15492957746478872,0.45454545454545453,1.0,0.11442786069651742,0.391304347826087,0.029850746268656716,,0.18407960199004975,0.3783783783783784,0.30387596899224806,0.35802469135802467,0.4371462616822429,0.41535161290322586,0.415694696969697,0.09686609686609686,0.11258278145695365,0.09299191374663072,0.33962264150943394,11.80658135283364,25.440816326530605,0.28888039740160487,,12.0,,2.0,,0.14634146341463414,,,,,,,,,,,,,True
1724,1610612766,Bryce Drew,Bryce Drew,1724,CHH,21056.0,351,86,656,650,202,176,88.0,1306,8.0,13.0,,1.0,2.0,2.0,1.0,6.0,7.0,20.0,7.0,10.0,1.0,2.0,,1.0,7.0,22.0,2.0,5.0,2.0,4.0,16.0,39.0,14.0,32.0,15.0,89.0,660,,3.0,3.0,7.0,1.0,10.0,2.0,7.0,2.0,5.0,5.0,15.0,24.0,8.0,42.0,,,22.0,7.0,3.0,,26.0,8.0,34.0,7.0,1.0,17.0,2.0,7.0,76.0,2.0,4.0,11.0,15.0,27.0,6.0,33.0,1.0,16.0,8.0,8.0,9.0,,6.0,2.0,,3.0,1.0,11.0,1.0,3.0,7.0,28,,1.0,,18.0,,8.0,3.0,2.0,1.0,,,1.0,1.0,1.0,15.0,202,11.0,0.75,0.75,1.0,0.4375,0.42857142857142855,0.4,0.4375,0.41025641025641024,,0.2857142857142857,0.5211267605633803,0.45,0.4166666666666667,0.5394736842105263,0.45,0.4642857142857143,0.4507042253521127,,0.07692307692307693,0.07692307692307693,0.16666666666666666,0.05,,,11.523178807947021,0.8181818181818182,0.0625,0.018604651162790697,0.15714285714285714,0.02702702702702703,0.08387096774193549,0.020761245674740483,0.013333333333333334,,0.03529411764705882,0.031746031746031744,,0.02564102564102564,0.08196721311475409,0.07920792079207921,0.14814814814814814,0.1875,0.02631578947368421,1.0,0.18309859154929578,0.6153846153846154,0.6666666666666666,0.75,0.08450704225352113,0.16666666666666666,0.2,,0.28169014084507044,0.35,0.3684210526315789,0.8571428571428571,0.14084507042253522,0.7,0.7,1.0,0.30985915492957744,0.3181818181818182,0.3181818181818182,1.0,0.1,,,0.2,0.5,1.0,0.5,0.4,1.0,0.16666666666666666,1.0,0.08333333333333333,,0.3333333333333333,0.5,0.6338028169014085,0.3181818181818182,0.5064866197183098,0.47213333333333335,0.4447375,0.04054054054054054,0.07142857142857142,0.11235955056179775,0.16853932584269662,10.54871794871795,24.784374999999997,0.3079268292682927,,1.0,,,,0.05,,,,,,,,,,,,,True
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,72687.0,1211,111,2274,2267,836,801,330.0,4541,161.0,247.0,49.0,86.0,50.0,84.0,25.0,66.0,6.0,15.0,,,,,,,,1.0,,,,1.0,192.0,328.0,,1.0,189.0,573.0,2317,52.0,92.0,,,49.0,153.0,61.0,106.0,,1.0,87.0,209.0,244.0,140.0,,,80.0,1.0,,38.0,,18.0,4.0,22.0,4.0,,7.0,4.0,7.0,48.0,14.0,115.0,32.0,177.0,238.0,131.0,369.0,15.0,19.0,16.0,3.0,37.0,6.0,14.0,55.0,4.0,23.0,13.0,92.0,15.0,33.0,71.0,157,,24.0,24.0,253.0,25.0,,109.0,30.0,60.0,43.0,1.0,16.0,60.0,40.0,209.0,836,17.0,0.6354166666666666,0.8026315789473685,,,,,,0.5853658536585366,0.5652173913043478,0.5754716981132075,0.5835866261398176,0.5652173913043478,0.5700934579439252,0.6467268623024831,0.6375,0.6490683229813664,0.00303951367781155,,0.11585365853658537,0.1214574898785425,0.10606060606060606,0.06666666666666667,,,20.120345994734862,0.40217391304347827,0.19386637458926614,0.1377245508982036,0.15458937198067632,0.06542056074766354,0.18660714285714286,0.12297426120114395,0.1732283464566929,0.12393162393162394,0.12103746397694524,0.060109289617486336,0.0967741935483871,0.20125786163522014,0.1703056768558952,0.20218579234972678,0.16556291390728478,0.125,0.15151515151515152,0.6666666666666666,0.7507598784194529,0.6518218623481782,0.7419354838709677,0.6211180124223602,0.2006079027355623,0.3787878787878788,0.423728813559322,0.64,0.04559270516717325,0.4,0.42857142857142855,1.0,,,,,0.00303951367781155,,,,0.9347826086956522,0.5697674418604651,0.1836734693877551,,,,,,,0.7850467289719626,0.5952380952380952,,,0.009345794392523364,,0.7537993920972644,,0.5243082066869299,0.5473158536585366,0.5338401869158881,0.2639225181598063,0.2645631067961165,0.2670157068062827,0.3647469458987784,2.497560975609755,24.8,0.3676341248900616,2.0,29.0,7.0,6.0,6.0,0.3717948717948718,0.022727272727272728,,,,,,,,1.0,,,,True
248,1610612766,George Lynch,George Lynch,248,CHH,43286.0,721,19,1344,1354,314,317,210.0,2698,40.0,76.0,14.0,23.0,9.0,13.0,10.0,25.0,12.0,58.0,,3.0,,,,1.0,,1.0,,,,1.0,62.0,159.0,,4.0,23.0,147.0,1339,18.0,40.0,,,8.0,44.0,16.0,34.0,,2.0,12.0,44.0,90.0,34.0,,,22.0,1.0,,17.0,,36.0,6.0,42.0,5.0,1.0,21.0,8.0,7.0,90.0,8.0,50.0,14.0,75.0,94.0,58.0,152.0,3.0,33.0,24.0,9.0,22.0,6.0,14.0,10.0,,8.0,2.0,32.0,4.0,3.0,35.0,60,,2.0,2.0,34.0,3.0,,13.0,4.0,9.0,8.0,,1.0,10.0,5.0,44.0,314,7.0,0.7258064516129032,0.8823529411764706,,,,,,0.389937106918239,0.45,0.47058823529411764,0.3803680981595092,0.45,0.4444444444444444,0.41292134831460675,0.4888888888888889,0.4888888888888889,0.024539877300613498,,0.1069182389937107,0.15789473684210525,0.12,0.034482758620689655,,,13.224181360201511,0.6875,0.14705882352941177,0.08291873963515754,0.10687022900763359,0.08421052631578947,0.13884555382215288,0.0830945558739255,0.07608695652173914,0.07017543859649122,0.0967741935483871,0.09302325581395349,,0.09836065573770492,0.14516129032258066,0.1921182266009852,0.09375,0.14285714285714285,0.03571428571428571,0.5,0.4662576687116564,0.5263157894736842,0.625,0.675,0.15337423312883436,0.4,0.45454545454545453,0.7,0.3558282208588957,0.20689655172413793,0.21428571428571427,0.9166666666666666,0.018404907975460124,,,,0.006134969325153374,,,,0.575,0.6086956521739131,0.21428571428571427,,,,,,,0.3611111111111111,0.6923076923076923,0.027777777777777776,,0.027777777777777776,,0.49079754601226994,,0.4955917177914111,0.49416944444444444,0.4725444444444444,0.08045977011494253,0.07692307692307693,0.29931972789115646,0.29931972789115646,7.820754716981132,23.925,0.23363095238095238,,5.0,,,4.0,0.10204081632653061,,,,,1.0,1.0,1.0,0.2,,,,,True
