EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,PtsUnassisted3s,Corner3Assists,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,BlockedLongMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Corner3PctBlocked,HeaveAttempts,Blocked3s,BlockedArc3,OffensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3
1942,1610612746,Harold Jamison,Harold Jamison,1942,LAC,5266.0,88,-11,182,180,81,77,36.0,362,10.0,18.0,1.0,4.0,2.0,9.0,1.0,4.0,,,,,,,,,,,,,,11.0,22.0,,,8.0,30.0,194,1.0,4.0,,,4.0,3.0,12.0,,,7.0,13.0,14.0,8.0,,,,5.0,,4.0,,4.0,,1.0,3.0,,8.0,3.0,,8.0,9.0,8.0,17.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,,6.0,1.0,2.0,3.0,10.0,11.0,,4.0,2.0,1.0,1.0,1.0,1.0,13.0,81,3.0,0.6363636363636364,0.7,,,,,,0.5,0.25,0.25,0.5,0.25,0.25,0.5555555555555556,0.4,0.40625,,,0.22727272727272727,0.2777777777777778,,,14.666666666666666,0.16666666666666666,0.12903225806451613,,0.13043478260869565,0.10666666666666667,0.09302325581395349,0.15789473684210525,0.06666666666666667,0.1,0.18518518518518517,,,1.0,0.8181818181818182,0.5555555555555556,0.7692307692307693,0.18181818181818182,0.25,0.25,,,,,,,,,,,,,,1.0,0.25,,,,,,,0.75,0.2222222222222222,,,,0.8181818181818182,,0.5760818181818181,0.5975666666666667,0.5292416666666666,0.16,0.16,0.13333333333333333,0.43333333333333335,1.3363636363636362,,0.44505494505494503,2.0,2.0,5.0,,1.0,1.0,,,1.0,1.0,,,0.25,,0.07936507936507936,0.08695652173913043,0.047619047619047616,0.10526315789473684,,0.16666666666666666,0.7,,,,,,,,,,,,,,,,True,,,,
1918,1610612746,Obinna Ekezie,Obinna Ekezie,1918,LAC,4877.0,81,12,165,157,80,83,26.0,322,3.0,10.0,,4.0,2.0,4.0,1.0,8.0,2.0,9.0,,,,,,,,,,,,6.0,27.0,,,17.0,29.0,148,,5.0,,,2.0,3.0,13.0,,,8.0,14.0,10.0,2.0,,,,9.0,,1.0,1.0,2.0,1.0,,,1.0,5.0,1.0,3.0,8.0,12.0,8.0,20.0,2.0,1.0,1.0,4.0,,,2.0,1.0,6.0,,,6.0,11.0,26.0,,10.0,4.0,3.0,2.0,3.0,1.0,14.0,80,2.0,0.8333333333333334,0.8333333333333334,,,,,,0.2222222222222222,,0.23076923076923078,0.2222222222222222,,0.23076923076923078,0.35365853658536583,0.14285714285714285,0.3181818181818182,,,0.3333333333333333,0.5,,,23.26732673267327,0.6666666666666666,0.11940298507462686,0.13043478260869565,0.06666666666666667,0.12222222222222222,0.08333333333333333,,0.05555555555555555,0.045454545454545456,0.2222222222222222,0.14285714285714285,,0.3333333333333333,0.37037037037037035,0.3,0.6,0.2962962962962963,0.125,0.25,1.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,0.8,,,,,,,,0.3076923076923077,0.5,,,,0.37037037037037035,,0.43912222222222225,0.52222,0.4377923076923077,0.2702702702702703,0.2702702702702703,0.06896551724137931,0.4827586206896552,7.966666666666667,,0.48484848484848486,2.0,,6.0,1.0,1.0,1.0,4.0,3.0,,,,,0.2,0.125,0.08695652173913043,0.14285714285714285,,0.125,0.5,0.08333333333333333,0.6666666666666666,,,,0.5,1.0,,,,,,,,,,,True,,,,
1762,1610612746,Tremaine Fowlkes,Tremaine Fowlkes,1762,LAC,872.0,15,-17,29,29,18,26,4.0,58,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,4.0,36,1.0,1.0,,,3.0,1.0,1.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,1.0,,,,,1.0,,,1.0,1.0,4.0,,1.0,1.0,,,,,3.0,18,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.75,,,,,,,12.121212121212121,1.0,0.07692307692307693,,,0.06666666666666667,,,,0.3333333333333333,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,0.7128,0.7128,0.7128,0.5,0.5,0.75,0.75,,,0.6206896551724138,1.0,,,,1.0,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
77,1610612746,Doug Overton,Doug Overton,77,LAC,807.0,13,-7,28,27,11,18,3.0,55,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,28,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,3.0,3.0,,3.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,11,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,6.451612903225807,,0.17647058823529413,,,0.16666666666666666,,,0.25,0.2,0.125,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,0.5,,0.433825,,0.433825,,,,,5.4,22.6,0.39285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,439.0,7,-3,14,15,11,11,2.0,29,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,2.0,4.0,16,,,,1.0,,1.0,1.0,,1.0,2.0,4.0,2.0,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,2.0,,2.0,,,2.0,,1.0,,,2.0,,,1.0,,,,,4.0,11,,1.0,1.0,,,,,,1.0,,1.0,0.5,,0.5,0.6666666666666666,,0.6666666666666666,0.5,,,,,,29.41176470588235,1.0,0.3333333333333333,0.5,,0.4,,,,,1.0,0.5,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,1.0,,,,,,0.5,,0.5,,0.362625,0.42015,0.362625,,,,1.0,18.3,26.2,0.7857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
695,1610612746,Eldridge Recasner,Eldridge Recasner,695,LAC,231.0,4,-3,7,6,7,6,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,93179.0,1553,-49,2921,2917,633,500,412.0,5838,40.0,69.0,7.0,17.0,10.0,19.0,15.0,49.0,30.0,95.0,17.0,32.0,3.0,4.0,7.0,83.0,172.0,9.0,19.0,15.0,29.0,85.0,213.0,100.0,204.0,92.0,562.0,3139,15.0,43.0,12.0,23.0,70.0,19.0,39.0,19.0,36.0,32.0,127.0,106.0,64.0,282.0,172.0,83.0,13.0,6.0,93.0,5.0,98.0,4.0,35.0,43.0,15.0,201.0,11.0,25.0,104.0,129.0,41.0,170.0,35.0,20.0,15.0,34.0,10.0,26.0,26.0,,60.0,10.0,19.0,51.0,101.0,104.0,38.0,27.0,6.0,11.0,3.0,11.0,7.0,127.0,633,13.0,0.6235294117647059,0.6708860759493671,0.94,0.49019607843137253,0.5217391304347826,0.5277777777777778,0.49019607843137253,0.39906103286384975,0.3488372093023256,0.48717948717948717,0.5635491606714629,0.5,0.6333333333333333,0.5904017857142857,0.5074626865671642,0.6839080459770115,0.4892086330935252,0.029411764705882353,0.06103286384976526,0.07246376811594203,0.05263157894736842,0.029069767441860465,14.875549048316252,0.5666666666666667,0.085667215815486,0.10822510822510822,0.04263565891472868,0.08927335640138408,0.028393351800554016,0.04291845493562232,0.049019607843137254,0.09030837004405286,0.10572687224669604,0.11351351351351352,0.08695652173913043,0.6363636363636364,0.16546762589928057,0.5797101449275363,0.625,0.11750599520383694,0.30612244897959184,0.32608695652173914,0.4666666666666667,0.2278177458033573,0.3157894736842105,0.3333333333333333,0.7666666666666667,0.07673860911270983,0.53125,0.5483870967741935,1.0,0.41247002398081534,0.48255813953488375,0.49700598802395207,0.927710843373494,0.25757575757575757,0.4117647058823529,0.06060606060606061,0.75,1.0,0.2878787878787879,0.47368421052631576,0.6666666666666666,0.25333333333333335,0.5263157894736842,0.09333333333333334,0.38666666666666666,0.5172413793103449,0.6546762589928058,0.48255813953488375,0.5095242206235012,0.49296509433962266,0.506894,0.06334841628959276,0.11392405063291139,0.12455516014234876,0.22597864768683273,10.626760563380282,25.4421568627451,0.21670660732625813,4.0,12.0,30.0,,,10.0,8.0,4.0,8.0,3.0,5.0,,,,0.025295109612141653,0.03937007874015748,0.017035775127768313,0.028985507246376812,0.04,0.04739336492890995,0.575,18.0,1.0,5.0,0.061224489795918366,3.0,,0.2857142857142857,,0.03125,,,,,4.0,0.5714285714285714,False,1.0,0.004878048780487805,,
1709,1610612746,Michael Olowokandi,Michael Olowokandi,1709,LAC,137415.0,2290,-77,4253,4247,977,727,604.0,8500,96.0,153.0,31.0,46.0,20.0,29.0,232.0,572.0,11.0,65.0,,,,,,,,,,,,339.0,790.0,,,103.0,781.0,4518,51.0,88.0,,,110.0,64.0,145.0,,,39.0,167.0,354.0,324.0,,,,48.0,,42.0,36.0,78.0,33.0,16.0,10.0,16.0,192.0,28.0,70.0,374.0,490.0,139.0,629.0,47.0,37.0,10.0,65.0,7.0,36.0,94.0,25.0,159.0,15.0,29.0,79.0,191.0,170.0,,73.0,18.0,120.0,62.0,120.0,74.0,167.0,977,18.0,0.5221238938053098,0.5765472312703583,,,,,,0.4291139240506329,0.5795454545454546,0.4413793103448276,0.4291139240506329,0.5795454545454546,0.4413793103448276,0.44936708860759494,0.5729166666666666,0.4664804469273743,,,0.060759493670886074,0.1437908496732026,0.015384615384615385,,20.684104627766597,0.4088050314465409,0.21023046655424396,0.19390581717451524,0.07932011331444759,0.20747663551401868,0.06412729026036644,0.084375,0.2,0.20386904761904762,0.22270742358078602,0.21631205673758866,0.11392405063291139,0.6166666666666667,0.19367088607594937,0.6274509803921569,0.732824427480916,0.7240506329113924,0.40559440559440557,0.42413162705667273,0.46120689655172414,0.08227848101265822,0.16923076923076924,0.171875,0.6363636363636364,,,,,,,,,0.5227272727272727,0.6739130434782609,,,,,,,0.2,0.6896551724137931,,,,0.19367088607594937,,0.42000253164556967,0.48433013698630134,0.4170068965517242,0.08578143360752057,0.08578143360752057,0.14084507042253522,0.21382842509603073,7.678860759493669,,0.22972019750764167,8.0,64.0,105.0,6.0,46.0,11.0,29.0,18.0,35.0,12.0,56.0,13.0,0.42592592592592593,0.047244094488188976,0.061011040092969204,0.0679886685552408,0.05808656036446469,0.061224489795918366,0.030303030303030304,0.0275,0.65625,,3.0,9.0,0.043706293706293704,2.0,9.0,0.12903225806451613,6.0,,,,,4.0,,,False,,,,
1762,1610612746,Tremaine Fowlkes,Tremaine Fowlkes,1762,LAC,19566.0,326,-35,594,601,82,53,106.0,1195,15.0,27.0,11.0,18.0,1.0,4.0,3.0,15.0,6.0,21.0,,,,,,,,,,,,24.0,63.0,,,22.0,70.0,657,12.0,25.0,,,33.0,2.0,8.0,,,5.0,9.0,20.0,28.0,,,,8.0,,12.0,5.0,17.0,5.0,1.0,6.0,5.0,39.0,5.0,6.0,23.0,30.0,32.0,62.0,11.0,6.0,5.0,7.0,1.0,3.0,5.0,,12.0,1.0,1.0,17.0,38.0,27.0,,12.0,2.0,1.0,,1.0,,9.0,82,2.0,0.4166666666666667,0.7142857142857143,,,,,,0.38095238095238093,0.48,0.25,0.38095238095238093,0.48,0.25,0.4605263157894737,0.532258064516129,0.4090909090909091,,,0.12698412698412698,0.14814814814814814,0.047619047619047616,,12.121212121212121,0.5833333333333334,0.09504132231404959,0.1875,0.13157894736842105,0.10583941605839416,0.0975609756097561,0.14705882352941177,0.078125,0.1411764705882353,0.06451612903225806,0.23076923076923078,,,0.42857142857142855,0.5555555555555556,0.6521739130434783,0.23809523809523808,0.2,0.25,,0.3333333333333333,0.2857142857142857,0.3,1.0,,,,,,,,,0.72,0.6111111111111112,,,,,,,0.5,0.25,,,,0.42857142857142855,,0.4698920634920635,0.5333727272727273,0.46695,0.16216216216216217,0.16216216216216217,0.4714285714285714,0.12857142857142856,8.133333333333333,,0.13804713804713806,9.0,20.0,27.0,,1.0,1.0,4.0,1.0,3.0,1.0,,,0.07692307692307693,,0.09310344827586207,0.04918032786885246,0.08888888888888889,0.1276595744680851,,0.03225806451612903,0.26666666666666666,,,,0.2,1.0,1.0,,,,,,,,,,False,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,153825.0,2564,-13,4790,4804,1275,1046,710.0,9594,242.0,350.0,94.0,142.0,57.0,76.0,172.0,413.0,44.0,109.0,,,,,,,,,,,,458.0,872.0,,,325.0,1241.0,5136,113.0,200.0,,,328.0,90.0,179.0,,,116.0,296.0,478.0,438.0,,,,58.0,,106.0,57.0,163.0,52.0,48.0,28.0,30.0,383.0,42.0,72.0,365.0,464.0,335.0,799.0,64.0,42.0,22.0,73.0,15.0,27.0,74.0,16.0,147.0,21.0,48.0,108.0,220.0,440.0,,205.0,46.0,132.0,53.0,136.0,83.0,296.0,1275,26.0,0.5218340611353712,0.6459459459459459,,,,,,0.5252293577981652,0.565,0.5027932960893855,0.5252293577981652,0.565,0.5027932960893855,0.5848256361922715,0.6381322957198443,0.578125,,,0.06651376146788991,0.07714285714285714,0.01834862385321101,,21.460294901403447,0.4965986394557823,0.1841574167507568,0.1722488038277512,0.10023866348448687,0.18208333333333335,0.14224137931034483,0.1,0.17291666666666666,0.19414893617021275,0.18133333333333335,0.18461538461538463,0.12903225806451613,0.6102941176470589,0.4013761467889908,0.6914285714285714,0.7492260061919505,0.4736238532110092,0.41646489104116224,0.4479166666666667,0.5,0.125,0.4036697247706422,0.411214953271028,0.8409090909090909,,,,,,,,,0.71,0.6619718309859155,,,,,,,0.4245810055865922,0.75,,,,0.4013761467889908,,0.46737167431192667,0.5082198895027624,0.461068715083799,0.2019704433497537,0.2019704433497537,0.26430298146655923,0.23851732473811443,6.253096330275228,,0.2661795407098121,102.0,176.0,288.0,5.0,27.0,17.0,46.0,22.0,21.0,62.0,69.0,,0.20454545454545456,0.03333333333333333,0.15149921094160967,0.1880952380952381,0.15567567567567567,0.11690647482014388,0.10256410256410256,0.048295454545454544,0.4793388429752066,,5.0,7.0,0.07021791767554479,10.0,5.0,0.07446808510638298,1.0,,,4.0,4.0,1.0,,,False,,,,
2039,1610612746,Keyon Dooling,Keyon Dooling,2039,LAC,8984.0,150,37,294,297,84,80,44.0,591,5.0,10.0,1.0,2.0,2.0,3.0,5.0,14.0,7.0,18.0,1.0,3.0,,,2.0,3.0,10.0,,1.0,2.0,4.0,17.0,42.0,4.0,13.0,8.0,54.0,290,2.0,3.0,,1.0,4.0,4.0,8.0,3.0,6.0,,17.0,12.0,22.0,12.0,10.0,3.0,2.0,,8.0,4.0,12.0,3.0,4.0,1.0,3.0,28.0,,,1.0,1.0,,1.0,4.0,1.0,3.0,5.0,1.0,2.0,3.0,,8.0,1.0,3.0,7.0,20.0,10.0,,5.0,,3.0,,3.0,1.0,17.0,84,5.0,0.35294117647058826,0.35294117647058826,1.0,0.3076923076923077,,0.5,0.3076923076923077,0.40476190476190477,0.6666666666666666,0.5,0.41818181818181815,0.5,0.6071428571428571,0.45,0.5,0.6071428571428571,0.23636363636363636,,0.047619047619047616,0.1,,,19.767441860465116,0.625,0.007936507936507936,,,0.006134969325153374,,,,0.024390243902439025,,,,0.3333333333333333,0.18181818181818182,0.5,0.5555555555555556,0.2545454545454545,0.35714285714285715,0.38461538461538464,0.2,0.32727272727272727,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.05454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.3,0.3,1.0,0.5,0.5,,,,0.25,,,0.21428571428571427,0.6666666666666666,0.14285714285714285,0.2857142857142857,0.5,0.41818181818181815,0.3,0.4589627272727272,0.5132625,0.4935,0.08333333333333333,0.10638297872340426,0.07407407407407407,0.3148148148148148,10.497619047619045,25.446153846153848,0.2857142857142857,,,,,,,3.0,1.0,,,3.0,,,,,,,,,,0.6,,1.0,,0.07142857142857142,,,1.0,,,,,,,1.0,0.5,False,,,,
77,1610612746,Doug Overton,Doug Overton,77,LAC,7079.0,118,4,222,222,78,69,32.0,444,2.0,4.0,,,1.0,2.0,3.0,5.0,2.0,7.0,,3.0,,,,7.0,23.0,,2.0,3.0,8.0,7.0,16.0,7.0,26.0,4.0,39.0,221,,1.0,,2.0,,3.0,6.0,3.0,8.0,2.0,17.0,6.0,8.0,18.0,23.0,7.0,1.0,,9.0,4.0,13.0,4.0,3.0,2.0,4.0,30.0,1.0,1.0,7.0,8.0,1.0,9.0,3.0,1.0,2.0,5.0,4.0,2.0,7.0,,12.0,1.0,5.0,3.0,9.0,7.0,1.0,3.0,1.0,1.0,,1.0,1.0,17.0,78,1.0,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.2692307692307692,,0.375,0.2692307692307692,0.4375,,0.5,0.4166666666666667,,0.5357142857142857,0.4431818181818182,,0.53125,0.6190476190476191,,0.0625,0.25,,,21.705426356589147,0.4166666666666667,0.08536585365853659,0.0625,0.038461538461538464,0.08163265306122448,0.00980392156862745,0.043478260869565216,0.041666666666666664,0.1,0.10714285714285714,0.07692307692307693,,1.0,0.09523809523809523,0.5,0.6666666666666666,0.11904761904761904,0.6,0.6,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.2857142857142857,1.0,0.07142857142857142,,,,0.5476190476190477,0.30434782608695654,0.30434782608695654,0.8571428571428571,,,,,,0.6666666666666666,,,0.14285714285714285,0.5,,0.5714285714285714,0.375,0.7142857142857143,0.30434782608695654,0.48018780487804885,0.34197500000000003,0.44885384615384616,0.06976744186046512,0.17647058823529413,,0.4358974358974359,11.7375,26.180769230769236,0.35135135135135137,,,,,,,3.0,,2.0,2.0,1.0,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,False,,,,
976,1610612746,Jeff McInnis,Jeff McInnis,976,LAC,176203.0,2937,-92,5503,5504,1497,1256,769.0,11007,59.0,119.0,7.0,12.0,16.0,38.0,182.0,410.0,131.0,330.0,3.0,8.0,,,2.0,65.0,210.0,4.0,24.0,25.0,79.0,372.0,859.0,68.0,218.0,172.0,1120.0,5880,36.0,73.0,4.0,24.0,100.0,106.0,234.0,26.0,81.0,87.0,377.0,308.0,436.0,174.0,203.0,65.0,50.0,2.0,401.0,85.0,486.0,74.0,188.0,113.0,100.0,1057.0,11.0,37.0,122.0,162.0,41.0,203.0,62.0,39.0,23.0,86.0,15.0,63.0,55.0,5.0,141.0,6.0,33.0,59.0,191.0,206.0,35.0,57.0,31.0,5.0,,5.0,2.0,377.0,1497,29.0,0.41397849462365593,0.4230769230769231,0.8529411764705882,0.3119266055045872,0.16666666666666666,0.32098765432098764,0.3222748815165877,0.4330616996507567,0.4931506849315068,0.452991452991453,0.4401114206128134,0.4329896907216495,0.4603174603174603,0.4718858131487889,0.4669811320754717,0.5083565459610028,0.20241411327762301,0.009174311926605505,0.05820721769499418,0.15126050420168066,0.021212121212121213,0.009523809523809525,20.208787784356495,0.6099290780141844,0.05405405405405406,0.072265625,0.02286902286902287,0.05742145178764897,0.014667168108311396,0.022935779816513763,0.0379746835443038,0.04941176470588235,0.06908665105386416,0.05527638190954774,0.13157894736842105,0.4,0.11049210770659239,0.4957983193277311,0.5841584158415841,0.3806870937790158,0.44390243902439025,0.4727272727272727,0.42857142857142855,0.3064066852367688,0.396969696969697,0.4055727554179567,0.46564885496183206,0.007428040854224698,0.375,0.375,0.6666666666666666,0.19498607242339833,0.30952380952380953,0.3125,0.8615384615384616,0.12371134020618557,0.5833333333333334,,,,0.24742268041237114,0.16666666666666666,1.0,0.12063492063492064,0.42105263157894735,0.006349206349206349,0.2507936507936508,0.31645569620253167,0.3129062209842154,0.32019704433497537,0.4339352198316183,0.45215117647058817,0.4177398058252427,0.051555555555555556,0.06291390728476821,0.08928571428571429,0.3366071428571429,11.194994179278229,26.233027522935785,0.2720334363074687,16.0,16.0,28.0,2.0,3.0,13.0,23.0,5.0,18.0,10.0,1.0,1.0,0.01910828025477707,0.011560693641618497,0.012855831037649219,0.01016260162601626,0.015518913676042677,0.010687022900763359,0.022222222222222223,0.02304964539007092,0.2542372881355932,30.0,11.0,10.0,0.06097560975609756,4.0,,0.14285714285714285,,,7.0,,,,1.0,0.5,False,1.0,0.0045662100456621,1.0,
2032,1610612746,Darius Miles,Darius Miles,2032,LAC,96948.0,1616,7,3059,3053,1085,941,422.0,6112,141.0,220.0,30.0,50.0,42.0,62.0,33.0,98.0,51.0,132.0,1.0,2.0,,,1.0,1.0,9.0,,2.0,,7.0,225.0,450.0,2.0,11.0,115.0,571.0,3206,39.0,78.0,,2.0,87.0,63.0,132.0,1.0,8.0,71.0,200.0,266.0,184.0,,8.0,1.0,31.0,,104.0,44.0,148.0,35.0,50.0,30.0,24.0,340.0,10.0,48.0,172.0,237.0,82.0,319.0,54.0,41.0,13.0,55.0,14.0,32.0,60.0,7.0,115.0,7.0,44.0,69.0,138.0,178.0,,70.0,26.0,65.0,31.0,69.0,38.0,200.0,1085,21.0,0.5911111111111111,0.6519607843137255,,0.18181818181818182,,0.125,0.2,0.5,0.5,0.4772727272727273,0.4945770065075922,0.4875,0.4607142857142857,0.5267527675276753,0.5117647058823529,0.5235602094240838,0.02386117136659436,,0.06888888888888889,0.09090909090909091,0.007575757575757576,,18.475815523059616,0.4782608695652174,0.1412151067323481,0.14906832298136646,0.03389830508474576,0.14285714285714285,0.05574912891986063,0.02973977695167286,0.12195121951219512,0.14219114219114218,0.1540130151843818,0.14,0.18055555555555555,0.5507246376811594,0.4772234273318872,0.6409090909090909,0.705,0.21258134490238612,0.336734693877551,0.375,0.45454545454545453,0.28633405639913234,0.38636363636363635,0.3893129770992366,0.7058823529411765,0.004338394793926247,0.5,0.5,,0.019522776572668113,0.1111111111111111,0.1111111111111111,,0.625,0.6,,,,0.025,,,0.44285714285714284,0.6774193548387096,0.007142857142857143,0.05,,0.5010845986984815,0.125,0.49280184782608677,0.496527536231884,0.4758726618705037,0.13565891472868216,0.13861386138613863,0.15236427320490367,0.3502626970227671,7.144444444444445,28.590909090909086,0.35469107551487417,9.0,42.0,70.0,2.0,17.0,22.0,23.0,7.0,17.0,15.0,25.0,1.0,0.17,0.018018018018018018,0.06140350877192982,0.11636363636363636,0.05252918287937743,0.03133903133903134,0.07692307692307693,0.1134020618556701,0.5815602836879432,6.0,9.0,7.0,0.10204081632653061,9.0,,0.23333333333333334,3.0,,1.0,4.0,2.0,,1.0,1.0,False,,,,2.0
