EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,FtPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,PtsPutbacks,BadPassOutOfBoundsTurnovers,BlockedAtRim,RecoveredBlocks,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,DefFTReboundPct,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SelfOReb,Loose Ball Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,SelfORebPct,ShortMidRangePctAssisted,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,on,HeaveAttempts,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,OffensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
3,1610612763,Grant Long,Grant Long,3,MEM,130.0,2,,6,5,6,,11,,,,,,,4,,,6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2226,1610612763,Will Solomon,Will Solomon,2226,MEM,216.0,4,-1.0,8,6,3,3.0,14,,,1.0,,1.0,,10,,,3,,,,,,18.181818181818183,,1.0,,,,0.2793,,21.5,0.375,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.2793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1134,1610612763,Ike Austin,Ike Austin,1134,MEM,18050.0,301,-91.0,592,596,108,50.0,1188,5.0,29.0,67.0,35.0,85.0,74.0,634,8.0,64.0,108,0.9142857142857143,0.9411764705882353,0.4117647058823529,0.3977272727272727,0.4111111111111111,15.396341463414634,0.056818181818181816,0.7613636363636364,0.43283582089552236,0.43283582089552236,0.9655172413793104,0.4157005681818183,0.4626,14.910588235294115,0.18243243243243243,114.0,4.0,20.0,2.0,14.0,11.0,2.0,13.0,,7.0,28.0,45.0,60.0,71.0,6.0,5.0,11.0,4.0,4.0,1.0,1.0,14.0,0.30434782608695654,0.5454545454545454,0.19736842105263158,0.1992619926199262,0.17543859649122806,0.4022681818181818,0.011235955056179775,0.011627906976744186,0.1891891891891892,4.0,13.0,4.0,1.0,5.0,,1.0,,2.0,,,,2.0,,3.0,1.0,,,,2.0,6.0,,2.0,6.0,,2.0,,3.0,2.0,3.0,1.0,4.0,7.0,9.0,11.0,9.0,5.0,4.0,5.0,1.0,1.0,1.0,24.0,36.0,1.0,5.0,3.0,5.0,1.0,,,,,,0.125,0.3,0.125,0.2727272727272727,0.125,0.03409090909090909,0.03529411764705882,0.15384615384615385,,0.03125,0.20930232558139536,0.058823529411764705,0.03767123287671233,0.058823529411764705,0.03278688524590164,0.05454545454545454,0.23170731707317074,0.1797752808988764,0.2,0.25,0.14772727272727273,0.3076923076923077,0.36363636363636365,0.5,0.011363636363636364,,,,0.022727272727272728,,,,0.5,,,,0.22727272727272727,0.2,0.09090909090909091,,0.18181818181818182,,0.02702702702702703,24.600000000000005,1.0,2.0,,,,2.0,3.0,2.0,2.0,0.2,0.017857142857142856,0.4,0.4,0.5,0.25,,,6.0,0.3,,,4.0,1.0,,,2.0,0.08,1.0,,,0.07692307692307693,False,,,,,,,,,,,,,,,,,,,,,
1510,1610612763,Brevin Knight,Brevin Knight,1510,MEM,68179.0,1136,-115.0,2156,2152,568,258.0,4308,47.0,82.0,197.0,139.0,323.0,367.0,2226,18.0,102.0,568,0.3669064748201439,0.3695652173913043,0.43034055727554177,0.42900302114803623,0.4772727272727273,19.578435346574786,0.1419939577039275,0.595166163141994,0.41624365482233505,0.422680412371134,0.43902439024390244,0.4459585626911317,0.40162000000000003,12.260681114551081,0.2634508348794063,504.0,83.0,72.0,40.0,100.0,259.0,40.0,299.0,34.0,89.0,638.0,77.0,96.0,107.0,68.0,60.0,109.0,26.0,111.0,28.0,22.0,100.0,0.47549019607843135,0.6238532110091743,0.09378806333739342,0.09037900874635568,0.060085836909871244,0.4383398648648649,0.07954545454545454,0.08139534883720931,0.2724795640326976,37.0,79.0,1.0,15.0,22.0,1.0,1.0,1.0,7.0,,,,6.0,2.0,8.0,10.0,,,3.0,23.0,30.0,,6.0,176.0,6.0,3.0,1.0,25.0,6.0,118.0,52.0,1.0,10.0,16.0,11.0,79.0,34.0,45.0,41.0,8.0,2.0,3.0,49.0,135.0,10.0,5.0,4.0,7.0,18.0,1.0,0.25,,,0.5,0.5555555555555556,0.4166666666666667,0.5555555555555556,0.38461538461538464,0.5476190476190477,0.02416918429003021,0.07739938080495357,0.21518987341772153,0.015228426395939087,0.011947431302270013,0.07692307692307693,0.00684931506849315,0.011190233977619531,0.01276595744680851,0.01953125,0.008928571428571428,0.0963855421686747,0.11504424778761062,0.08860759493670886,0.04,0.23867069486404835,0.46835443037974683,0.5967741935483871,0.24324324324324326,0.0030211480362537764,1.0,1.0,1.0,0.021148036253776436,0.14285714285714285,0.14285714285714285,1.0,0.05555555555555555,,,,0.28205128205128205,0.6818181818181818,0.07692307692307693,,0.2628398791540785,0.3333333333333333,0.06267029972752043,37.0,1.0,20.0,,,,2.0,20.0,,2.0,0.10638297872340426,0.005780346820809248,0.2857142857142857,0.425531914893617,0.47619047619047616,1.0,,,3.0,0.04838709677419355,6.0,17.0,1.0,4.0,7.0,,,0.006329113924050633,0.3,,,,False,4.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,127706.0,2128,-329.0,4106,4108,970,501.0,8214,66.0,148.0,354.0,235.0,528.0,918.0,4381,32.0,144.0,970,0.30638297872340425,0.3076923076923077,0.44507575757575757,0.4470899470899471,0.45952868852459017,24.98937526561836,0.06984126984126984,0.3746031746031746,0.4180790960451977,0.4192634560906516,0.35135135135135137,0.4898893955461294,0.4788344827586207,13.69166666666667,0.23623964929371652,890.0,73.0,84.0,34.0,172.0,447.0,47.0,494.0,27.0,131.0,1035.0,124.0,163.0,185.0,128.0,91.0,200.0,41.0,92.0,18.0,17.0,172.0,0.42039800995024873,0.64,0.0746987951807229,0.07859614434008898,0.06201550387596899,0.47269917127071837,0.018769551616266946,0.033210332103321034,0.18736383442265794,62.0,108.0,8.0,10.0,20.0,18.0,49.0,107.0,368.0,4.0,25.0,20.0,88.0,125.0,417.0,16.0,6.0,31.0,4.0,54.0,33.0,24.0,99.0,326.0,156.0,366.0,107.0,13.0,20.0,235.0,81.0,5.0,17.0,35.0,22.0,105.0,75.0,30.0,72.0,37.0,3.0,15.0,28.0,100.0,6.0,7.0,2.0,7.0,18.0,0.416,0.2997601918465228,0.1935483870967742,0.24242424242424243,0.30120481927710846,0.5,0.39285714285714285,0.3968253968253968,0.3770491803278688,0.4153846153846154,0.44126984126984126,0.02462121212121212,0.08333333333333333,0.002824858757062147,0.01098901098901099,0.09641873278236915,0.011037527593818985,0.011,0.019138755980861243,0.007889546351084813,0.008356545961002786,0.06016597510373444,0.09516616314199396,0.09473684210526316,0.10256410256410256,0.11428571428571428,0.5740740740740741,0.6262626262626263,0.22580645161290322,0.05185185185185185,0.3673469387755102,0.3673469387755102,0.7222222222222222,0.38941798941798944,0.2907608695652174,0.2907608695652174,0.3644859813084112,0.12698412698412698,0.3968253968253968,0.16,1.0,0.1092896174863388,0.5,0.4808743169398907,0.22727272727272727,0.5555555555555556,0.2923497267759563,0.058823529411764705,25.65179856115108,4.0,25.0,4.0,11.0,219.0,2.0,42.0,4.0,4.0,0.045454545454545456,0.008038585209003215,0.5714285714285714,0.3787878787878788,0.3968253968253968,0.5,0.060109289617486336,0.36363636363636365,4.0,0.03508771929824561,11.0,26.0,9.0,4.0,4.0,,1.0,0.015957446808510637,0.24,,,0.02127659574468085,False,2.0,2.0,,,1.0,2.0,6.0,0.25,0.09523809523809523,0.3333333333333333,1.0,,,,,,,,,,
1934,1610612763,Rodney Buford,Rodney Buford,1934,MEM,106215.0,1770,-332.0,3372,3377,939,418.0,6749,152.0,103.0,238.0,241.0,523.0,591.0,3681,58.0,360.0,939,0.7468879668049793,0.7792207792207793,0.4608030592734226,0.4494097807757167,0.46894904458598724,17.855297157622736,0.2563237774030354,0.40134907251264756,0.4327731092436975,0.44017094017094016,0.8737864077669902,0.4550070101351352,0.5072392857142859,10.945506692160613,0.27846975088967973,839.0,58.0,106.0,25.0,128.0,60.0,11.0,71.0,6.0,20.0,153.0,167.0,220.0,272.0,38.0,28.0,63.0,13.0,80.0,36.0,6.0,128.0,0.4413793103448276,0.6031746031746031,0.12425595238095238,0.13183475091130012,0.08525345622119816,0.4581127906976744,0.05787781350482315,0.06521739130434782,0.21658206429780033,82.0,133.0,30.0,22.0,36.0,3.0,15.0,14.0,55.0,2.0,3.0,3.0,21.0,17.0,70.0,26.0,2.0,6.0,7.0,65.0,44.0,5.0,24.0,122.0,51.0,54.0,14.0,29.0,5.0,31.0,9.0,8.0,44.0,50.0,52.0,42.0,32.0,10.0,25.0,10.0,1.0,5.0,59.0,110.0,5.0,12.0,3.0,12.0,12.0,1.0,0.24285714285714285,0.3333333333333333,0.20833333333333334,0.2463768115942029,0.4482758620689655,0.41509433962264153,0.453125,0.39615384615384613,0.47761194029850745,0.11804384485666104,0.055449330783938815,0.08270676691729323,0.01680672268907563,0.03392444101773323,0.16556291390728478,0.02888086642599278,0.03303684879288437,0.03519061583577713,0.03777777777777778,0.02252252252252252,0.1424802110817942,0.1431261770244821,0.1459227467811159,0.2318840579710145,0.224283305227656,0.6165413533834586,0.6721311475409836,0.6463414634146342,0.025295109612141653,0.2,0.21428571428571427,1.0,0.09274873524451939,0.2545454545454545,0.2545454545454545,1.0,0.46875,0.046875,0.6666666666666666,1.0,0.27692307692307694,0.6111111111111112,0.16153846153846155,0.14285714285714285,0.342327150084317,0.25925925925925924,0.10998307952622674,25.188571428571436,16.0,56.0,2.0,3.0,,20.0,12.0,6.0,6.0,0.09210526315789473,0.029644268774703556,0.5,0.3684210526315789,0.4057971014492754,0.5333333333333333,0.023076923076923078,0.6666666666666666,3.0,0.03,6.0,3.0,9.0,3.0,7.0,4.0,2.0,0.030100334448160536,0.6607142857142857,,,0.05454545454545454,False,1.0,,,,3.0,,3.0,0.25,0.046875,,,1.0,0.014285714285714285,0.06666666666666667,,,,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,104126.0,1735,-283.0,3274,3296,1082,416.0,6570,198.0,26.0,84.0,285.0,590.0,774.0,3487,113.0,380.0,1082,0.6666666666666666,0.7883817427385892,0.4830508474576271,0.4806070826306914,0.5345303867403315,22.34267583289265,0.33389544688026984,0.14165261382799327,0.30952380952380953,0.3170731707317073,0.8846153846153846,0.49071964586846556,0.5237020833333333,5.324406779661018,0.3304825901038485,815.0,204.0,173.0,78.0,230.0,41.0,8.0,49.0,7.0,17.0,106.0,183.0,257.0,410.0,61.0,25.0,121.0,32.0,288.0,133.0,24.0,230.0,0.5066079295154186,0.5041322314049587,0.1356560415122313,0.13004750593824227,0.10613207547169812,0.4716065714285713,0.19,0.1908177905308465,0.2971576227390181,190.0,308.0,82.0,48.0,84.0,,,,3.0,,,,2.0,,3.0,58.0,,,41.0,157.0,76.0,,2.0,190.0,,3.0,,65.0,1.0,16.0,8.0,23.0,122.0,36.0,153.0,48.0,32.0,16.0,60.0,36.0,9.0,11.0,86.0,170.0,21.0,109.0,40.0,113.0,16.0,,,,,,0.5132743362831859,0.4393063583815029,0.5132743362831859,0.4342857142857143,0.572992700729927,0.00505902192242833,0.11016949152542373,0.1038961038961039,0.023809523809523808,0.09991809991809991,0.10746268656716418,0.07718120805369127,0.09545753785385122,0.11280487804878049,0.10096153846153846,0.06896551724137931,0.13978494623655913,0.15551537070524413,0.1274131274131274,0.039473684210526314,0.5193929173693086,0.6168831168831169,0.6884057971014492,0.6157894736842106,,,,,0.00505902192242833,,,,0.7256637168141593,,,,0.48,0.5714285714285714,0.011428571428571429,,0.524451939291737,,0.20284237726098192,25.2,52.0,69.0,,,,88.0,13.0,60.0,66.0,0.15656565656565657,0.09014675052410902,0.584070796460177,0.3484848484848485,0.41317365269461076,0.6341463414634146,,,38.0,0.36538461538461536,7.0,,17.0,13.0,26.0,8.0,7.0,0.07172995780590717,0.7246376811594203,8.0,0.05970149253731343,0.10606060606060606,False,,,4.0,2.0,9.0,,,0.09615384615384616,,,,,,,2.0,1.0,3.0,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,177015.0,2950,-330.0,5648,5640,1521,707.0,11288,382.0,48.0,128.0,533.0,1036.0,1403.0,5917,186.0,738.0,1521,0.6923076923076923,0.7935483870967742,0.5144787644787645,0.5139423076923076,0.5612,22.613916256157637,0.36730769230769234,0.12307692307692308,0.375,0.3902439024390244,0.875,0.49018628488931676,0.5333910256410258,5.068436293436292,0.26929886685552407,1232.0,334.0,254.0,162.0,441.0,179.0,39.0,218.0,29.0,76.0,475.0,358.0,485.0,718.0,134.0,71.0,220.0,50.0,471.0,194.0,68.0,441.0,0.6176470588235294,0.6090909090909091,0.15918185860382392,0.16031918752266958,0.1474269819193324,0.48739980468750005,0.16412859560067683,0.16468590831918506,0.3143264433357092,356.0,526.0,142.0,96.0,136.0,,,1.0,4.0,,,1.0,2.0,1.0,4.0,107.0,,,72.0,286.0,138.0,1.0,2.0,328.0,3.0,4.0,1.0,103.0,10.0,62.0,41.0,38.0,182.0,84.0,233.0,40.0,34.0,6.0,86.0,63.0,18.0,15.0,104.0,189.0,20.0,157.0,49.0,163.0,16.0,1.0,0.25,,0.5,0.25,0.5752688172043011,0.5433070866141733,0.5752688172043011,0.544921875,0.6244541484716157,0.0038461538461538464,0.09942084942084942,0.09885931558935361,0.0390625,0.08465116279069768,0.16535433070866143,0.07076350093109869,0.08187569780424266,0.11544991511035653,0.07823613086770982,0.06779661016949153,0.1406003159557662,0.18171683389074694,0.16666666666666666,0.16071428571428573,0.5057692307692307,0.6768060836501901,0.7510548523206751,0.6910112359550562,,,,,0.0038461538461538464,0.25,0.25,1.0,0.7634408602150538,,,,0.53125,0.7058823529411765,0.0078125,0.5,0.5096153846153846,0.25,0.20384889522451888,30.45,88.0,129.0,,,,136.0,13.0,102.0,102.0,0.12041884816753927,0.06876456876456877,0.6257668711656442,0.337696335078534,0.38392857142857145,0.6197183098591549,,,43.0,0.2792207792207792,25.0,,30.0,21.0,52.0,,2.0,0.07537688442211055,0.627906976744186,13.0,0.0625,0.08064516129032258,False,,,6.0,6.0,6.0,,,0.2727272727272727,,,,,,,,,6.0,,,,
3,1610612763,Grant Long,Grant Long,3,MEM,111954.0,1866,-384.0,3547,3579,891,414.0,7126,46.0,97.0,250.0,161.0,368.0,417.0,3775,22.0,258.0,891,0.8012422360248447,0.80625,0.4375,0.42987012987012985,0.47171945701357465,13.491475166790215,0.11948051948051948,0.6493506493506493,0.388,0.39271255060728744,0.9381443298969072,0.44082135416666657,0.42806315789473687,13.740760869565223,0.2511981956583028,744.0,86.0,79.0,42.0,96.0,120.0,16.0,136.0,8.0,35.0,288.0,155.0,200.0,231.0,63.0,42.0,104.0,23.0,123.0,41.0,23.0,96.0,0.41025641025641024,0.6057692307692307,0.1090014064697609,0.10789324247586599,0.07990867579908675,0.4411718390804598,0.09785202863961814,0.10199004975124377,0.2302158273381295,49.0,72.0,5.0,10.0,14.0,,5.0,3.0,12.0,1.0,3.0,2.0,7.0,3.0,17.0,11.0,1.0,3.0,6.0,31.0,24.0,2.0,9.0,64.0,9.0,11.0,3.0,16.0,8.0,57.0,28.0,9.0,22.0,35.0,31.0,63.0,45.0,18.0,41.0,21.0,6.0,9.0,51.0,123.0,11.0,12.0,5.0,12.0,11.0,1.0,0.17647058823529413,0.3333333333333333,0.2222222222222222,0.1875,0.5,0.3037974683544304,0.5,0.3068181818181818,0.5166666666666667,0.04415584415584416,0.043478260869565216,0.09722222222222222,0.012,0.016,0.10324483775811209,0.02922077922077922,0.0184194890077243,0.025714285714285714,0.015659955257270694,0.020491803278688523,0.1407035175879397,0.10921501706484642,0.10566037735849057,0.0945945945945946,0.18701298701298702,0.6805555555555556,0.7538461538461538,0.673469387755102,0.012987012987012988,,,,0.03116883116883117,0.25,0.25,1.0,0.2,0.12,0.3333333333333333,1.0,0.1590909090909091,0.7142857142857143,0.07954545454545454,0.2857142857142857,0.23116883116883116,0.2727272727272727,0.07434052757793765,26.21764705882353,1.0,15.0,,2.0,,2.0,12.0,6.0,7.0,0.13043478260869565,0.010380622837370242,0.5833333333333334,0.32608695652173914,0.375,0.2,0.022727272727272728,,10.0,0.10204081632653061,7.0,1.0,7.0,5.0,7.0,,,0.034653465346534656,0.3333333333333333,,,0.0625,False,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,
98,1610612763,Nick Anderson,Nick Anderson,98,MEM,11793.0,197,-60.0,368,369,111,44.0,737,6.0,4.0,16.0,8.0,28.0,48.0,377,,16.0,111,1.0,1.0,0.2857142857142857,0.3359375,0.35294117647058826,19.285714285714285,0.09375,0.25,0.25,0.26666666666666666,1.0,0.48482777777777775,0.51975,12.839285714285714,0.3016304347826087,104.0,5.0,7.0,3.0,21.0,11.0,2.0,13.0,,4.0,28.0,24.0,28.0,29.0,8.0,8.0,13.0,7.0,9.0,4.0,1.0,21.0,0.5,0.6153846153846154,0.17391304347826086,0.16374269005847952,0.13513513513513514,0.5115029411764705,0.05970149253731343,0.12903225806451613,0.4375,3.0,6.0,,2.0,2.0,2.0,7.0,7.0,29.0,,1.0,3.0,10.0,9.0,36.0,,1.0,2.0,,3.0,3.0,4.0,11.0,,27.0,28.0,7.0,2.0,2.0,5.0,2.0,1.0,,4.0,1.0,5.0,4.0,1.0,5.0,,,1.0,6.0,17.0,1.0,5.0,1.0,5.0,3.0,1.0,0.25,0.5,0.36363636363636365,0.2571428571428571,,0.42857142857142855,0.75,0.5,0.75,0.5625,0.07142857142857142,0.16666666666666666,0.0625,,0.12121212121212122,0.021739130434782608,0.0056179775280898875,,,0.02857142857142857,0.20512820512820512,0.1774193548387097,0.08695652173913043,0.2,0.09375,0.5,0.6,1.0,0.109375,0.2857142857142857,0.2857142857142857,1.0,0.453125,0.2413793103448276,0.2413793103448276,1.0,,0.5,,,0.1111111111111111,1.0,0.5555555555555556,0.3,0.65625,0.25,0.0625,25.805555555555554,,1.0,1.0,1.0,,,3.0,3.0,3.0,,,0.6,0.16666666666666666,0.16666666666666666,,0.05555555555555555,1.0,,,1.0,,,,1.0,,,,1.0,,,,False,1.0,,,,1.0,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,179917.0,2999,-282.0,5699,5696,1543,740.0,11395,177.0,105.0,249.0,304.0,672.0,1095.0,5936,125.0,380.0,1543,0.625,0.7116104868913857,0.4523809523809524,0.4833869239013934,0.5155954631379962,18.300257536736858,0.18971061093247588,0.26688102893890675,0.42168674698795183,0.430327868852459,0.7619047619047619,0.48131553398058263,0.5103248201438848,8.921875,0.27074925425513247,1202.0,193.0,171.0,89.0,328.0,175.0,32.0,207.0,22.0,67.0,446.0,185.0,233.0,408.0,97.0,61.0,151.0,40.0,277.0,101.0,38.0,328.0,0.5174050632911392,0.6423841059602649,0.08214920071047957,0.08146270818247647,0.08123249299719888,0.46829200000000004,0.10196078431372549,0.1335978835978836,0.29954337899543376,136.0,246.0,80.0,39.0,60.0,38.0,102.0,60.0,159.0,7.0,19.0,19.0,55.0,98.0,261.0,70.0,12.0,34.0,21.0,197.0,76.0,29.0,85.0,228.0,273.0,154.0,60.0,71.0,10.0,77.0,31.0,34.0,138.0,40.0,175.0,114.0,63.0,51.0,54.0,36.0,3.0,16.0,115.0,207.0,23.0,79.0,23.0,80.0,18.0,0.9285714285714286,0.37547892720306514,0.35294117647058826,0.3411764705882353,0.3828125,0.56,0.4444444444444444,0.5534591194968553,0.466796875,0.5697674418604651,0.2797427652733119,0.1056547619047619,0.1951219512195122,0.020080321285140562,0.0620782726045884,0.0784313725490196,0.06319702602230483,0.06229626946758421,0.0644122383252818,0.08401084010840108,0.060240963855421686,0.08895705521472393,0.07787810383747178,0.07389162561576355,0.09615384615384616,0.26366559485530544,0.5528455284552846,0.6868686868686869,0.5220588235294118,0.10932475884244373,0.37254901960784315,0.37254901960784315,0.9736842105263158,0.17041800643086816,0.37735849056603776,0.379746835443038,0.9,0.5031446540880503,0.11949685534591195,0.3684210526315789,0.8571428571428571,0.234375,0.65,0.21484375,0.34545454545454546,0.5434083601286174,0.38961038961038963,0.17990867579908676,24.999616858237548,46.0,63.0,10.0,30.0,21.0,74.0,10.0,49.0,48.0,0.1016949152542373,0.041666666666666664,0.6,0.3559322033898305,0.39622641509433965,0.575,0.1171875,0.3333333333333333,8.0,0.04790419161676647,12.0,7.0,22.0,8.0,17.0,,,0.04899777282850779,0.6190476190476191,3.0,0.014563106796116505,0.07317073170731707,False,5.0,,1.0,1.0,7.0,5.0,15.0,0.13043478260869565,0.09433962264150944,0.3333333333333333,1.0,1.0,0.0038314176245210726,,,1.0,1.0,3.0,0.006289308176100629,0.011363636363636364,
