EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyCorner3FGA,Travels,Loose Ball Fouls,BlockedAtRim,BlockedShortMidRange,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsPutbacks,FTOffRebounds,FTDefRebounds,ThreePtShootingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,on,Clear Path Fouls
1601,1610612762,Rusty LaRue,Rusty LaRue,1601,UTA,17102.0,285,-13,537,535,260,254,85,1072,5,21,1.0,2,11,3,5,23.0,52,3.0,10.0,26.0,1.0,4.0,6.0,19.0,31,78,10.0,29.0,13,105,574,7,13,1.0,4.0,4.0,21,14,34,6.0,19.0,8.0,54,40,22,18.0,12.0,1.0,25.0,10.0,4,35,7.0,42,5.0,2.0,13,6.0,16,91,2.0,6.0,6,11,17,8.0,25,1.0,9,6,3.0,15,2.0,11,7,1.0,4.0,22,4.0,15,13,27,3.0,14,1.0,1.0,5,2.0,2.0,1.0,1.0,2.0,3.0,3.0,54,260,2,0.6451612903225806,0.6451612903225806,0.6,0.3448275862068966,0.25,0.3157894736842105,0.35714285714285715,0.3974358974358974,0.5384615384615384,0.4117647058823529,0.42990654205607476,0.5,0.4339622641509434,0.46017699115044247,0.5526315789473685,0.47368421052631576,0.27102803738317754,0.05128205128205128,0.09523809523809523,0.038461538461538464,21.327014218009477,0.6818181818181818,0.05699481865284974,0.029411764705882353,0.14285714285714285,0.046511627906976744,0.07234042553191489,0.032388663967611336,0.013513513513513514,0.02857142857142857,0.042105263157894736,0.0625,0.034482758620689655,0.03508771929824561,0.08974358974358974,0.18181818181818182,0.01694915254237288,1.0,0.19626168224299065,0.23809523809523808,0.2631578947368421,0.8,0.04672897196261682,0.6,0.6,0.48598130841121495,0.4423076923076923,0.46,0.6956521739130435,0.028037383177570093,0.24299065420560748,0.38461538461538464,0.38461538461538464,0.6,0.058823529411764705,0.23529411764705882,0.25,1.0,0.20754716981132076,0.18181818181818182,0.3584905660377358,0.3157894736842105,0.4672897196261682,0.4,0.4633297169811321,0.4138884615384615,0.46404423076923074,0.04504504504504504,0.06097560975609756,0.2,0.5142857142857142,13.335897435897436,25.689655172413797,0.48417132216014896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,9484.0,158,3,307,307,146,151,34,614,8,8,1.0,4,4,1,3,8.0,19,3.0,1.0,3.0,,,,1.0,17,30,1.0,6.0,2,39,305,1,2,,,,2,9,12,,3.0,,18,30,4,,3.0,,3.0,1.0,1,9,,9,,,3,1.0,5,18,,,3,11,14,,14,,4,4,,4,2.0,4,7,,,11,,6,9,28,4.0,4,,,2,,5.0,,,2.0,5.0,4.0,18,146,7,0.8823529411764706,0.8823529411764706,,0.16666666666666666,,,0.16666666666666666,0.5666666666666667,0.5,0.75,0.5138888888888888,0.5,0.6,0.5131578947368421,0.5,0.6,0.16666666666666666,0.03333333333333333,,,14.121037463976945,0.36363636363636365,0.09090909090909091,,0.08571428571428572,,0.08974358974358974,,,,,,0.08823529411764706,0.08108108108108109,0.1,0.1111111111111111,,0.8,0.2222222222222222,1.0,1.0,1.0,0.08333333333333333,0.3333333333333333,0.5,0.5277777777777778,0.42105263157894735,0.42105263157894735,0.75,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,,0.5,,,,0.26666666666666666,1.0,0.06666666666666667,,0.3888888888888889,0.3333333333333333,0.46218611111111113,0.6686,0.4855966666666666,0.05263157894736842,0.0625,0.05128205128205128,0.46153846153846156,12.773333333333335,25.95,0.4755700325732899,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.3333333333333333,1.0,1.0,1.0,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,129221.0,2154,348,4096,4096,1556,1422,588,8192,224,378,80.0,87,142,14,69,22.0,86,25.0,21.0,75.0,3.0,10.0,4.0,28.0,260,533,25.0,100.0,285,880,4066,46,92,3.0,13.0,61.0,162,102,195,5.0,36.0,129.0,348,352,168,66.0,9.0,1.0,74.0,21.0,60,86,8.0,94,5.0,3.0,42,6.0,38,196,25.0,117.0,41,175,253,149.0,402,15.0,116,73,43.0,58,11.0,35,50,10.0,23.0,108,11.0,32,68,156,10.0,371,18.0,,150,43.0,155.0,4.0,3.0,31.0,159.0,93.0,348,1556,27,0.676923076923077,0.7719298245614035,0.88,0.25,0.23076923076923078,0.1388888888888889,0.25252525252525254,0.4878048780487805,0.5,0.5230769230769231,0.46998420221169035,0.48095238095238096,0.474025974025974,0.5438813349814586,0.5625,0.5471698113207547,0.1579778830963665,0.1125703564727955,0.11904761904761904,0.03488372093023256,19.076473046385292,0.5370370370370371,0.12044046799724707,0.07587548638132295,0.11647727272727272,0.07886435331230283,0.11966759002770083,0.07638515330823023,0.08888888888888889,0.07098765432098765,0.06635071090047394,0.06882591093117409,0.10224438902743142,0.11210762331838565,0.13861386138613863,0.1124031007751938,0.05338078291814947,0.5849056603773585,0.5971563981042654,0.5925925925925926,0.6726726726726727,0.6607142857142857,0.10900473933649289,0.2028985507246377,0.24561403508771928,0.1358609794628752,0.2558139534883721,0.26506024096385544,0.8636363636363636,0.03949447077409163,0.11848341232227488,0.28,0.28,0.8571428571428571,0.7619047619047619,0.09523809523809523,0.3,1.0,0.6147186147186147,0.6126760563380281,0.12121212121212122,0.14285714285714285,0.7551342812006319,0.28378378378378377,0.5441859523809527,0.5501174157303371,0.541275,0.19712793733681463,0.22556390977443608,0.18409090909090908,0.39545454545454545,4.228330206378986,24.966000000000008,0.3798828125,45.0,8.0,6.0,15.0,65.0,59.0,1.0,0.17391304347826086,0.6428571428571429,0.5625,0.2222222222222222,0.03463203463203463,4.0,3.0,1.0,64.0,7.0,37.0,1.0,1.0,6.0,2.0,2.0,0.2534246575342466,0.050724637681159424,0.11428571428571428,0.1276595744680851,0.16,0.16,1.0,0.02857142857142857,0.125,0.009900990099009901,,,,,,,,True,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,30906.0,515,106,978,983,359,411,149,1961,42,75,27.0,14,24,6,19,15.0,30,3.0,20.0,52.0,,3.0,7.0,21.0,63,124,21.0,55.0,26,215,930,16,31,,4.0,7.0,39,24,46,7.0,22.0,9.0,78,72,54,60.0,3.0,,52.0,20.0,14,27,8.0,35,6.0,2.0,13,1.0,13,78,11.0,37.0,10,51,72,51.0,123,3.0,15,8,7.0,13,7.0,11,13,2.0,2.0,26,4.0,7,29,63,,39,4.0,1.0,16,5.0,8.0,,,3.0,8.0,6.0,78,359,19,0.5714285714285714,0.7058823529411765,0.9523809523809523,0.38181818181818183,,0.3181818181818182,0.38181818181818183,0.5080645161290323,0.5161290322580645,0.5217391304347826,0.5279329608938548,0.45714285714285713,0.5073529411764706,0.5459183673469388,0.5,0.527027027027027,0.30726256983240224,0.11290322580645161,0.13333333333333333,,19.304347826086957,0.5,0.14206128133704735,0.10632183908045977,0.12048192771084337,0.0990990990990991,0.13800904977375567,0.10457516339869281,0.11038961038961038,0.078125,0.11538461538461539,0.10344827586206896,0.0707070707070707,0.1834862385321101,0.15894039735099338,0.1076923076923077,0.0375,0.75,0.41899441340782123,0.56,0.6461538461538462,0.5714285714285714,0.10614525139664804,0.3157894736842105,0.4,0.16759776536312848,0.5,0.5,0.6,0.01675977653631285,0.2905027932960894,0.38461538461538464,0.38461538461538464,0.95,0.7714285714285715,0.08571428571428572,,,0.35294117647058826,0.5833333333333334,0.3088235294117647,0.3333333333333333,0.7262569832402235,0.38461538461538464,0.5042505586592179,0.5486461538461538,0.4723816176470587,0.08376963350785341,0.11764705882352941,0.1813953488372093,0.3627906976744186,5.577419354838709,24.898181818181815,0.3670756646216769,14.0,1.0,2.0,2.0,3.0,2.0,,0.21052631578947367,0.5,0.5185185185185185,0.21428571428571427,0.014705882352941176,1.0,1.0,,24.0,3.0,11.0,,,,,1.0,0.24444444444444444,0.09375,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.02857142857142857,,,,,,,,,,True,
252,1610612762,Karl Malone,Karl Malone,252,UTA,94226.0,1570,241,2996,2989,1248,1111,418,5985,124,203,39.0,53,87,55,133,144.0,360,,5.0,13.0,2.0,3.0,2.0,3.0,323,696,5.0,13.0,290,951,3037,39,83,2.0,3.0,41.0,125,117,257,2.0,3.0,169.0,409,498,148,12.0,3.0,,13.0,5.0,45,170,15.0,185,13.0,2.0,103,9.0,58,385,17.0,59.0,44,195,286,77.0,363,19.0,81,34,47.0,83,24.0,66,52,5.0,17.0,135,7.0,58,60,136,17.0,363,22.0,9.0,137,50.0,27.0,1.0,1.0,3.0,28.0,18.0,409,1248,21,0.7708978328173375,0.8110749185667753,0.8,0.38461538461538464,0.6666666666666666,0.6666666666666666,0.38461538461538464,0.4640804597701149,0.46987951807228917,0.45525291828793774,0.46614950634696756,0.4883720930232558,0.46153846153846156,0.5394736842105263,0.5688073394495413,0.5644257703081232,0.018335684062059238,0.06465517241379311,0.13793103448275862,0.016666666666666666,28.977599080987936,0.6148148148148148,0.1880424300867888,0.052397868561278864,0.1685823754789272,0.0821256038647343,0.18412942989214176,0.05701425356339085,0.0821256038647343,0.03463203463203463,0.035343035343035345,0.06134969325153374,0.17437722419928825,0.19003115264797507,0.19540229885057472,0.1631578947368421,0.05688622754491018,0.6428571428571429,0.2863187588152327,0.6108374384236454,0.7085714285714285,0.7741935483870968,0.18758815232722145,0.41353383458646614,0.45081967213114754,0.5077574047954866,0.4,0.4067796610169492,0.8263888888888888,,0.018335684062059238,0.38461538461538464,0.38461538461538464,0.8,0.45348837209302323,0.03488372093023256,0.6666666666666666,0.5,0.3346153846153846,0.6091954022988506,0.011538461538461539,0.6666666666666666,0.304654442877292,0.38461538461538464,0.4559794491525422,0.48530624999999994,0.45908826923076934,0.1662621359223301,0.16892725030826142,0.13144058885383805,0.43007360672975814,11.145258620689654,25.77692307692308,0.4165554072096128,23.0,,1.0,6.0,14.0,10.0,4.0,0.08270676691729323,0.6181818181818182,0.5897435897435898,0.34782608695652173,,,,,32.0,1.0,47.0,,,,,2.0,0.46534653465346537,0.009900990099009901,0.1590909090909091,0.18309859154929578,,,,,,,,,,,,,,True,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,30153.0,503,15,970,971,403,406,126,1941,26,46,5.0,12,20,4,21,35.0,95,5.0,1.0,4.0,,,,2.0,65,162,1.0,9.0,17,150,1009,12,20,,1.0,2.0,26,28,69,,6.0,9.0,65,102,28,,3.0,,4.0,1.0,12,52,3.0,55,3.0,,31,6.0,15,113,3.0,6.0,11,24,35,9.0,44,1.0,11,7,4.0,15,4.0,10,10,,5.0,25,2.0,19,20,43,5.0,22,,,9,2.0,7.0,,,,7.0,4.0,65,403,11,0.7846153846153846,0.8095238095238095,,0.1111111111111111,,,0.1111111111111111,0.4012345679012346,0.6,0.4057971014492754,0.3888888888888889,0.5714285714285714,0.37333333333333335,0.41208791208791207,0.5652173913043478,0.40625,0.05263157894736842,0.07407407407407407,0.13043478260869565,0.010526315789473684,18.432769367764916,0.6,0.06976744186046512,0.016129032258064516,0.1527777777777778,0.04838709677419355,0.08413461538461539,0.020737327188940093,0.014814814814814815,0.05714285714285714,,0.0625,0.07476635514018691,0.056074766355140186,0.07692307692307693,0.15,0.010869565217391304,0.5714285714285714,0.26900584795321636,0.5652173913043478,0.65,0.7307692307692307,0.12280701754385964,0.19047619047619047,0.25,0.5555555555555556,0.3684210526315789,0.3723404255319149,0.8857142857142857,0.029239766081871343,0.023391812865497075,0.25,0.3333333333333333,,0.23809523809523808,,,,0.26666666666666666,0.6,0.02666666666666667,,0.3216374269005848,0.25,0.46358157894736846,0.43495833333333334,0.4555073333333333,0.05,0.05263157894736842,0.17333333333333334,0.43333333333333335,11.988888888888884,24.2,0.4154639175257732,3.0,4.0,,1.0,6.0,1.0,,0.23809523809523808,0.25,0.6,0.3333333333333333,0.05333333333333334,,1.0,,4.0,,,,,,,,,,,0.16666666666666666,,,,0.047619047619047616,,,1.0,0.1111111111111111,0.25,,,,,True,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,50474.0,841,103,1587,1573,461,288,207,3160,58,105,39.0,10,24,12,41,24.0,47,,,1.0,,,,1.0,94,193,,1.0,91,279,1573,26,45,,,16.0,68,15,41,,1.0,35.0,65,134,54,,,,1.0,,33,31,8.0,39,7.0,1.0,17,2.0,12,86,10.0,66.0,18,74,96,77.0,173,6.0,16,8,8.0,17,,12,18,5.0,5.0,35,4.0,10,64,137,5.0,121,5.0,,47,16.0,15.0,,,1.0,15.0,9.0,65,461,13,0.7127659574468085,0.8589743589743589,,,,,,0.48704663212435234,0.5777777777777777,0.36585365853658536,0.4845360824742268,0.5777777777777777,0.35714285714285715,0.5535714285714286,0.6181818181818182,0.5158730158730159,0.005154639175257732,0.17098445595854922,0.22857142857142856,,15.691634773100056,0.4857142857142857,0.1319073083778966,0.10410094637223975,0.13953488372093023,0.10869565217391304,0.13333333333333333,0.1046831955922865,0.1552511415525114,0.09302325581395349,0.06993006993006994,0.09333333333333334,0.13333333333333333,0.1686746987951807,0.10434782608695652,0.13131313131313133,0.08955223880597014,0.6,0.5412371134020618,0.5523809523809524,0.7160493827160493,0.6379310344827587,0.211340206185567,0.2926829268292683,0.375,0.2422680412371134,0.5106382978723404,0.5106382978723404,0.875,,0.005154639175257732,,,,0.8666666666666667,,,,0.5714285714285714,0.4166666666666667,0.023809523809523808,,0.5463917525773195,,0.4901255154639176,0.5359613636363636,0.49004404761904763,0.19915254237288135,0.2,0.24372759856630824,0.23297491039426524,5.926943005181347,26.2,0.2904851921865154,22.0,,4.0,21.0,8.0,6.0,5.0,0.21951219512195122,0.75,0.5641025641025641,0.22727272727272727,,,,,32.0,1.0,4.0,,,1.0,,4.0,0.13793103448275862,0.02,0.17647058823529413,0.16666666666666666,,,,,,,,,,,,,,True,
680,1610612762,John Amaechi,John Amaechi,680,UTA,15000.0,250,2,479,487,181,199,65,966,17,38,6.0,8,14,3,19,3.0,13,,,,,,,,23,70,,,19,65,469,2,11,,,4.0,8,10,28,,,9.0,29,28,18,,,,,,19,12,1.0,13,1.0,,3,1.0,8,27,4.0,17.0,7,15,25,23.0,48,1.0,4,2,2.0,10,4.0,6,13,2.0,4.0,23,3.0,8,10,22,4.0,30,2.0,,10,6.0,2.0,1.0,1.0,,3.0,3.0,29,181,3,0.6086956521739131,0.6363636363636364,,,,,,0.32857142857142857,0.18181818181818182,0.35714285714285715,0.32857142857142857,0.18181818181818182,0.35714285714285715,0.3869047619047619,0.2857142857142857,0.4027777777777778,,0.2714285714285714,0.2631578947368421,0.07692307692307693,18.90459363957597,0.43478260869565216,0.09202453987730061,0.09340659340659341,0.175,0.08695652173913043,0.10837438423645321,0.09210526315789473,0.057971014492753624,0.07142857142857142,0.14084507042253522,0.08571428571428572,0.11363636363636363,0.09803921568627451,0.07352941176470588,0.18518518518518517,0.038461538461538464,1.0,0.5428571428571428,0.4473684210526316,0.6071428571428571,0.6470588235294118,0.2714285714285714,0.15789473684210525,0.2727272727272727,0.18571428571428572,0.23076923076923078,0.25,0.6666666666666666,,,,,,0.5454545454545454,,,,0.5,0.5714285714285714,,,0.5428571428571428,,0.4749257142857142,0.4631222222222222,0.4766499999999999,0.1282051282051282,0.1282051282051282,0.12307692307692308,0.4461538461538462,5.80857142857143,,0.3778705636743215,1.0,,1.0,1.0,1.0,1.0,2.0,0.42105263157894735,0.3333333333333333,0.16666666666666666,,,,,,2.0,2.0,3.0,,,,,2.0,0.125,0.13333333333333333,0.09090909090909091,0.15384615384615385,,,,,,,,,,,,,,True,
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,30706.0,512,166,955,946,356,334,153,1901,41,73,34.0,13,21,4,16,2.0,5,,,,,,,,47,94,,,27,121,886,18,36,,,4.0,40,16,31,,,13.0,45,58,36,,,,,,10,15,7.0,22,7.0,,10,,5,51,5.0,46.0,12,79,98,52.0,150,2.0,10,6,4.0,12,2.0,5,11,,7.0,23,4.0,3,56,74,1.0,54,4.0,,24,5.0,51.0,,,2.0,51.0,26.0,45,356,5,0.6170212765957447,0.9354838709677419,,,,,,0.5,0.5,0.5161290322580645,0.5,0.5,0.5161290322580645,0.5084033613445378,0.5,0.5357142857142857,,0.10638297872340426,0.0821917808219178,,12.522045855379188,0.5217391304347826,0.19602977667493796,0.12813370473537605,0.18461538461538463,0.0641025641025641,0.19444444444444445,0.11670480549199085,0.1619718309859155,0.13414634146341464,0.08888888888888889,0.06779661016949153,0.2,0.1953125,0.19411764705882353,0.2222222222222222,0.05555555555555555,0.5098039215686274,0.776595744680851,0.5616438356164384,0.6119402985074627,0.5853658536585366,0.1702127659574468,0.25,0.3333333333333333,0.05319148936170213,0.4,0.4,0.5,,,,,,0.9444444444444444,,,,0.6774193548387096,0.6190476190476191,,,0.776595744680851,,0.5139712765957447,0.5386969696969697,0.45477419354838716,0.21052631578947367,0.21052631578947367,0.3305785123966942,0.371900826446281,2.46063829787234,,0.37277486910994767,18.0,,3.0,2.0,29.0,20.0,2.0,0.25,1.0,0.5294117647058824,0.1111111111111111,,,,,32.0,1.0,7.0,,,1.0,,4.0,0.17073170731707318,0.029411764705882353,0.05263157894736842,0.1,,,,,,,,,,,,,,True,
923,1610612762,Donyell Marshall,Donyell Marshall,923,UTA,34523.0,575,14,1117,1125,468,462,170,2242,90,138,46.0,38,50,16,53,6.0,20,2.0,5.0,11.0,,1.0,5.0,9.0,112,211,5.0,13.0,63,302,1175,35,58,,1.0,12.0,82,45,74,5.0,10.0,28.0,133,156,68,15.0,,1.0,10.0,5.0,22,19,4.0,23,3.0,1.0,14,,5,50,8.0,48.0,23,69,102,58.0,160,3.0,19,15,4.0,20,6.0,7,16,3.0,13.0,36,3.0,13,24,57,4.0,88,9.0,2.0,40,7.0,24.0,,,1.0,24.0,15.0,133,468,11,0.6964285714285714,0.8571428571428571,1.0,0.38461538461538464,,0.5,0.4166666666666667,0.5308056872037915,0.603448275862069,0.6081081081081081,0.5334821428571429,0.5932203389830508,0.625,0.5725190839694656,0.6307692307692307,0.6519607843137255,0.05803571428571429,0.10426540284360189,0.12318840579710146,,22.627182991647683,0.5555555555555556,0.1820580474934037,0.11764705882352941,0.19166666666666668,0.0975609756097561,0.1843687374749499,0.11428571428571428,0.15337423312883436,0.047058823529411764,0.11875,0.06349206349206349,0.1926605504587156,0.15384615384615385,0.19607843137254902,0.1511627906976744,0.03614457831325301,0.625,0.6160714285714286,0.6521739130434783,0.743801652892562,0.6777777777777778,0.23660714285714285,0.3018867924528302,0.3333333333333333,0.08928571428571429,0.3,0.3,0.8333333333333334,0.008928571428571428,0.049107142857142856,0.45454545454545453,0.45454545454545453,1.0,0.7796610169491526,0.01694915254237288,,,0.5952380952380952,0.76,0.10714285714285714,0.5555555555555556,0.6741071428571429,0.5,0.5157587443946188,0.5304558823529412,0.5119451807228915,0.1568627450980392,0.1652892561983471,0.271523178807947,0.44039735099337746,3.811374407582939,28.200000000000003,0.41897940913160253,31.0,1.0,1.0,8.0,14.0,9.0,,0.09433962264150944,0.75,0.6739130434782609,0.3225806451612903,0.011904761904761904,,,,42.0,2.0,10.0,,,2.0,,1.0,0.21739130434782608,0.046511627906976744,0.21052631578947367,0.29411764705882354,,,,,,,,,,,,,,True,
