EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,FTOffRebounds,FTDefRebounds,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,Blocked3s,BlockedArc3,HeaveAttempts,Clear Path Fouls,BlockedCorner3,on
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,68672.0,1145,-108,2137,2136,382,326,278.0,4273,73.0,122.0,14.0,24.0,16.0,23.0,13.0,48.0,40.0,105.0,8.0,24.0,,1.0,4.0,4.0,26.0,79.0,2.0,10.0,6.0,12.0,126.0,275.0,34.0,103.0,136.0,490,2304,19.0,41.0,2.0,11.0,13.0,57.0,23.0,51.0,10.0,16.0,49.0,125.0,176.0,76.0,102.0,,24.0,79.0,26.0,36.0,2.0,66.0,14.0,80.0,9.0,26.0,20.0,20.0,174.0,6.0,26.0,30.0,90.0,126.0,33.0,159.0,8.0,26.0,18.0,8.0,45.0,2.0,27.0,35.0,7.0,18.0,7.0,80.0,6.0,14.0,30.0,100.0,4.0,13.0,168.0,7.0,1.0,71.0,,15.0,15.0,9.0,1.0,5.0,16.0,10.0,125.0,382,10.0,0.6984126984126984,0.7719298245614035,1.0,0.3300970873786408,0.18181818181818182,0.625,0.3300970873786408,0.4581818181818182,0.4634146341463415,0.45098039215686275,0.46825396825396826,0.4230769230769231,0.5671641791044776,0.5361050328227571,0.4830508474576271,0.6648936170212766,0.2724867724867725,0.019417475728155338,0.13090909090909092,0.18032786885245902,0.20833333333333334,0.0380952380952381,,0.02531645569620253,21.732092270335897,0.5625,0.10146561443066517,0.030197444831591175,0.16393442622950818,0.032432432432432434,0.11214953271028037,0.030592734225621414,0.04395604395604396,0.02733485193621868,0.025,0.0379746835443038,,0.057971014492753624,0.08522727272727272,0.14634146341463414,0.1780821917808219,0.10810810810810811,0.0449438202247191,0.625,0.32275132275132273,0.5983606557377049,0.73,0.7123287671232876,0.12698412698412698,0.2708333333333333,0.34210526315789475,0.38461538461538464,0.2777777777777778,0.38095238095238093,0.39603960396039606,0.775,0.06349206349206349,0.3333333333333333,0.3333333333333333,1.0,0.20899470899470898,0.3291139240506329,0.33766233766233766,1.0,0.46153846153846156,0.5833333333333334,0.14285714285714285,0.019230769230769232,,,0.19230769230769232,0.2,1.0,0.34328358208955223,0.6956521739130435,0.05970149253731343,1.0,0.1791044776119403,0.5,0.5952380952380952,0.3291139240506329,0.5161870370370369,0.5171720930232558,0.514460447761194,0.16063348416289594,0.20943952802359883,,0.11632653061224489,0.25510204081632654,8.520727272727273,24.91553398058253,0.17875526438933084,5.0,1.0,6.0,2.0,,1.0,,0.10909090909090909,0.017241379310344827,1.0,1.0,,,,True
2047,1610612746,Quentin Richardson,Quentin Richardson,2047,LAC,62213.0,1037,-18,1924,1919,634,540,276.0,3843,85.0,127.0,25.0,36.0,21.0,35.0,18.0,73.0,11.0,57.0,10.0,15.0,,,,,66.0,169.0,7.0,17.0,19.0,41.0,114.0,257.0,76.0,184.0,56.0,512,2026,26.0,41.0,7.0,17.0,2.0,75.0,33.0,78.0,19.0,41.0,23.0,146.0,112.0,116.0,219.0,9.0,42.0,169.0,66.0,27.0,1.0,52.0,12.0,64.0,10.0,22.0,18.0,12.0,140.0,8.0,32.0,21.0,76.0,100.0,46.0,146.0,8.0,32.0,17.0,15.0,26.0,2.0,18.0,15.0,3.0,8.0,3.0,41.0,1.0,10.0,27.0,60.0,3.0,5.0,82.0,8.0,1.0,36.0,,8.0,4.0,1.0,1.0,2.0,5.0,3.0,146.0,634,9.0,0.49122807017543857,0.6021505376344086,0.9605263157894737,0.41304347826086957,0.4117647058823529,0.4634146341463415,0.41304347826086957,0.44357976653696496,0.6341463414634146,0.4230769230769231,0.5170068027210885,0.6293103448275862,0.5168067226890757,0.5356394129979035,0.625,0.5407407407407407,0.41723356009070295,0.005434782608695652,0.10505836575875487,0.11023622047244094,0.1506849315068493,0.03508771929824561,,0.005917159763313609,23.063223508459483,0.6341463414634146,0.09986859395532194,0.043243243243243246,0.11290322580645161,0.043243243243243246,0.10242872228088701,0.043243243243243246,0.03048780487804878,0.03943661971830986,0.058823529411764705,0.047058823529411764,,0.09444444444444444,0.10218978102189781,0.10097719869706841,0.08275862068965517,0.21951219512195122,0.0365296803652968,0.6,0.28798185941043086,0.6692913385826772,0.7522123893805309,0.49411764705882355,0.1655328798185941,0.2465753424657534,0.2903225806451613,0.3333333333333333,0.1292517006802721,0.19298245614035087,0.2,0.7272727272727273,0.034013605442176874,0.6666666666666666,0.6666666666666666,1.0,0.3832199546485261,0.3905325443786982,0.39285714285714285,0.9545454545454546,0.6206896551724138,0.6944444444444444,0.16,,,,0.29310344827586204,0.4117647058823529,1.0,0.29411764705882354,0.6,,,0.3445378151260504,0.4634146341463415,0.7052154195011338,0.3905325443786982,0.49260284738041005,0.5073500000000001,0.4779636752136753,0.0767590618336887,0.12631578947368421,,0.146484375,0.28515625,6.435019455252919,25.888586956521728,0.3295218295218295,2.0,6.0,3.0,,,,,0.047619047619047616,0.08108108108108109,1.0,1.0,,,,True
399,1610612746,Sean Rooks,Sean Rooks,399,LAC,6239.0,104,-15,195,192,48,51,24.0,387,3.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,8.0,18.0,,,,,,,,,,,,,12.0,24.0,,,5.0,29,202,3.0,4.0,,,,6.0,4.0,7.0,,,2.0,10.0,18.0,6.0,,,6.0,,,1.0,,1.0,,1.0,,,,1.0,2.0,1.0,4.0,3.0,9.0,12.0,5.0,17.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,7.0,18.0,1.0,,7.0,1.0,,3.0,,1.0,2.0,1.0,,1.0,2.0,1.0,10.0,48,4.0,0.75,1.0,,,,,,0.5,0.75,0.5714285714285714,0.5,0.75,0.5714285714285714,0.5370370370370371,0.75,0.625,,,0.041666666666666664,0.25,,,,,13.302752293577981,0.5,0.11538461538461539,0.05405405405405406,0.13043478260869565,0.058823529411764705,0.1188118811881188,0.054945054945054944,0.16666666666666666,,0.06451612903225806,0.06666666666666667,,0.14285714285714285,0.17391304347826086,0.07317073170731707,0.0625,0.2857142857142857,0.09090909090909091,0.5,0.16666666666666666,0.75,1.0,,0.08333333333333333,0.5,0.5,1.0,0.75,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,0.75,1.0,,,,,,,,0.2857142857142857,0.5,,,,,0.16666666666666666,,0.42474166666666663,0.5268333333333334,0.4446,0.11538461538461539,0.11538461538461539,,0.20689655172413793,0.3448275862068966,14.3375,,0.24615384615384617,,,,,,,,,,,,,,,True
1942,1610612746,Harold Jamison,Harold Jamison,1942,LAC,3300.0,55,-3,100,97,22,30,17.0,197,7.0,12.0,2.0,4.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,7.0,13.0,,,6.0,20,112,2.0,4.0,,,2.0,6.0,2.0,3.0,,,6.0,10.0,8.0,6.0,,,4.0,,,2.0,,1.0,1.0,2.0,,,1.0,,5.0,4.0,7.0,,4.0,4.0,11.0,15.0,1.0,2.0,2.0,,,,,1.0,,,,1.0,,,3.0,8.0,1.0,1.0,8.0,,,3.0,,1.0,,,,,,,10.0,22,2.0,0.5714285714285714,0.8,,,,,,0.5384615384615384,0.5,0.6666666666666666,0.5384615384615384,0.5,0.6666666666666666,0.5882352941176471,0.6,0.8333333333333334,,,0.15384615384615385,0.08333333333333333,1.0,,,,14.4,,0.10810810810810811,0.14,,0.36363636363636365,0.1,0.18032786885245902,0.17647058823529413,0.09523809523809523,0.16666666666666666,0.3,1.0,,0.125,0.13333333333333333,,,0.25,,0.9230769230769231,0.5833333333333334,0.6363636363636364,0.5714285714285714,0.07692307692307693,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,1.0,0.6666666666666666,,,,,0.9230769230769231,,0.5462076923076923,0.5639,0.44543333333333335,0.1875,0.1875,,0.3,0.5,1.2846153846153845,,0.22,1.0,,,,,,,,,,,,,,True
1918,1610612746,Obinna Ekezie,Obinna Ekezie,1918,LAC,141.0,2,1,4,5,1,1,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,50.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.25,,,,,,,,,,,,,,,True
695,1610612746,Eldridge Recasner,Eldridge Recasner,695,LAC,972.0,16,7,32,33,9,13,3.0,65,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,,1.0,3,25,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,5.0,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,9,,1.0,1.0,,,,,,0.5,,,0.5,,,0.75,,,,,,,,,,,8.108108108108109,1.0,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.4747,0.4302,0.4302,0.5,0.5,,,,7.3,,0.28125,,,,,,,,,,,,,,,True
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,23018.0,384,8,753,747,266,268,103.0,1500,8.0,18.0,2.0,4.0,5.0,11.0,2.0,8.0,6.0,21.0,6.0,10.0,1.0,1.0,2.0,4.0,15.0,49.0,2.0,7.0,4.0,13.0,16.0,47.0,21.0,59.0,27.0,122,800,3.0,6.0,3.0,8.0,,15.0,6.0,16.0,6.0,17.0,16.0,46.0,14.0,18.0,63.0,,4.0,49.0,15.0,3.0,3.0,22.0,1.0,23.0,,8.0,8.0,6.0,47.0,8.0,7.0,7.0,28.0,35.0,15.0,50.0,4.0,9.0,6.0,3.0,4.0,1.0,4.0,5.0,1.0,,,9.0,3.0,4.0,9.0,20.0,1.0,2.0,29.0,,9.0,5.0,,5.0,1.0,1.0,,,1.0,1.0,46.0,266,6.0,0.4375,0.5,1.0,0.3559322033898305,0.375,0.35294117647058826,0.3559322033898305,0.3404255319148936,0.5,0.375,0.4481132075471698,0.5357142857142857,0.45454545454545453,0.49137931034482757,0.5357142857142857,0.5256410256410257,0.5566037735849056,0.05084745762711865,0.06382978723404255,0.16666666666666666,,,,0.061224489795918366,14.204545454545453,0.4444444444444444,0.10408921933085502,0.026022304832713755,0.08974358974358974,0.08695652173913043,0.10086455331412104,0.04155124653739612,0.0375,0.02040816326530612,0.02197802197802198,0.09523809523809523,,0.05333333333333334,0.0963855421686747,0.14414414414414414,0.12280701754385964,,0.06557377049180328,1.0,0.16981132075471697,0.4444444444444444,0.5333333333333333,0.375,0.07547169811320754,0.25,0.25,,0.19811320754716982,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.09433962264150944,0.6,0.6,1.0,0.46226415094339623,0.30612244897959184,0.32608695652173914,1.0,0.2857142857142857,0.5,,0.07142857142857142,1.0,1.0,0.5,0.2857142857142857,1.0,0.3333333333333333,0.45454545454545453,0.12121212121212122,0.5,0.3939393939393939,0.3076923076923077,0.7264150943396226,0.30612244897959184,0.5010160377358491,0.5133,0.5180227272727274,0.04504504504504504,0.09615384615384616,,0.12295081967213115,0.3770491803278688,10.165957446808509,25.364406779661017,0.35325365205843295,1.0,,,,,,,,,,,,,,False
1762,1610612746,Tremaine Fowlkes,Tremaine Fowlkes,1762,LAC,3770.0,63,-39,116,122,38,53,22.0,238,5.0,6.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,7.0,12.0,,,3.0,17,152,3.0,6.0,,,1.0,7.0,3.0,4.0,,,1.0,7.0,6.0,8.0,,,4.0,,,1.0,,4.0,1.0,5.0,1.0,,1.0,3.0,11.0,1.0,4.0,1.0,2.0,4.0,5.0,9.0,,1.0,1.0,,3.0,,1.0,1.0,,2.0,,4.0,,,2.0,5.0,1.0,,6.0,,,2.0,,1.0,,,,,,,7.0,38,,0.42857142857142855,0.6,,,,,,0.5833333333333334,0.5,0.75,0.5833333333333334,0.5,0.75,0.5666666666666667,0.5,0.7,,,0.08333333333333333,,,0.3333333333333333,,,13.571428571428573,0.75,0.05405405405405406,0.0851063829787234,0.08333333333333333,0.09090909090909091,0.061224489795918366,0.08620689655172414,0.1,0.05555555555555555,0.10526315789473684,0.14285714285714285,,,0.2222222222222222,,0.1111111111111111,,,,0.5,0.8333333333333334,0.8333333333333334,0.4,0.25,0.3333333333333333,0.3333333333333333,,0.25,0.3333333333333333,0.5,1.0,,,,,,,,,0.6666666666666666,0.75,,,,,,,,0.5,1.0,,,,,0.5,,0.48145,0.5265333333333334,0.496675,0.14285714285714285,0.14285714285714285,,0.4117647058823529,0.4117647058823529,7.599999999999999,,0.3275862068965517,,,1.0,,,1.0,,0.14285714285714285,,,,,,,False
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,60300.0,1005,34,1910,1922,734,710,282.0,3832,108.0,154.0,41.0,60.0,37.0,49.0,53.0,126.0,10.0,36.0,,,,,,,,,,,,,171.0,316.0,,,144.0,486,2079,46.0,73.0,,,50.0,142.0,55.0,103.0,,,68.0,178.0,168.0,174.0,,,70.0,,,28.0,,39.0,26.0,65.0,21.0,17.0,5.0,17.0,156.0,19.0,104.0,39.0,144.0,202.0,124.0,326.0,8.0,35.0,28.0,7.0,32.0,3.0,13.0,30.0,5.0,19.0,5.0,62.0,12.0,25.0,39.0,91.0,12.0,11.0,191.0,24.0,,80.0,,28.0,60.0,30.0,5.0,25.0,60.0,36.0,178.0,734,19.0,0.49122807017543857,0.6176470588235294,,,,,,0.5411392405063291,0.6301369863013698,0.5339805825242718,0.5411392405063291,0.6301369863013698,0.5339805825242718,0.6075,0.7244897959183674,0.6223776223776224,,,0.08860759493670886,0.08441558441558442,0.1111111111111111,0.027777777777777776,,,20.443458980044344,0.5161290322580645,0.19726027397260273,0.15407407407407409,0.195,0.09405940594059406,0.1967741935483871,0.1402508551881414,0.22631578947368422,0.1510204081632653,0.1,0.08888888888888889,0.13636363636363635,0.18009478672985782,0.22088353413654618,0.18888888888888888,0.21935483870967742,0.1111111111111111,0.07079646017699115,0.6,0.4873417721518987,0.7012987012987013,0.7659574468085106,0.4444444444444444,0.3987341772151899,0.42063492063492064,0.4732142857142857,0.5283018867924528,0.11392405063291139,0.2777777777777778,0.2857142857142857,0.8,,,,,,,,,0.821917808219178,0.6833333333333333,0.04878048780487805,,,,,,,0.47572815533980584,0.7551020408163265,,,,,0.4873417721518987,,0.47770886075949365,0.5221772727272728,0.46170194174757284,0.21505376344086022,0.21505376344086022,,0.29218106995884774,0.3662551440329218,5.3243670886075956,,0.3842931937172775,5.0,1.0,19.0,1.0,1.0,3.0,,0.2714285714285714,0.014492753623188406,,,,,,False
1918,1610612746,Obinna Ekezie,Obinna Ekezie,1918,LAC,8677.0,145,10,284,278,129,121,39.0,562,5.0,13.0,1.0,5.0,4.0,7.0,3.0,11.0,5.0,15.0,,,,,,,,,,,,,13.0,39.0,,,26.0,52,276,1.0,8.0,,,4.0,6.0,5.0,18.0,,,13.0,23.0,18.0,8.0,,,2.0,,,9.0,,1.0,2.0,3.0,2.0,,,1.0,8.0,1.0,10.0,4.0,15.0,21.0,12.0,33.0,1.0,2.0,1.0,1.0,5.0,,1.0,4.0,,4.0,1.0,9.0,,1.0,8.0,16.0,3.0,1.0,38.0,,,14.0,,6.0,6.0,3.0,2.0,1.0,6.0,3.0,23.0,129,3.0,0.6923076923076923,0.75,,,,,,0.3333333333333333,0.125,0.2777777777777778,0.3333333333333333,0.125,0.2777777777777778,0.4406779661016949,0.25,0.38333333333333336,,,0.23076923076923078,0.38461538461538464,0.36363636363636365,,,,20.118343195266274,0.5555555555555556,0.14018691588785046,0.08695652173913043,0.11428571428571428,0.043478260869565216,0.13380281690140844,0.07971014492753623,0.1282051282051282,0.06976744186046512,0.06060606060606061,,0.5,0.07692307692307693,0.05714285714285714,0.2391304347826087,0.125,,0.058823529411764705,0.5,0.3333333333333333,0.38461538461538464,0.625,0.6,0.28205128205128205,0.2727272727272727,0.42857142857142855,0.6666666666666666,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.8,,,,,,,,,0.625,0.2,,,,,,,,0.3888888888888889,0.5714285714285714,,,,,0.3333333333333333,,0.42875384615384615,0.5015571428571429,0.4292333333333333,0.2641509433962264,0.2641509433962264,,0.11538461538461539,0.4423076923076923,8.758974358974358,,0.45422535211267606,,1.0,2.0,,,1.0,3.0,0.2222222222222222,0.09090909090909091,,,,,,False
976,1610612746,Jeff McInnis,Jeff McInnis,976,LAC,52552.0,876,11,1692,1696,697,670,236.0,3388,25.0,45.0,4.0,4.0,11.0,19.0,53.0,118.0,41.0,97.0,1.0,4.0,,,1.0,2.0,24.0,82.0,2.0,12.0,13.0,43.0,119.0,260.0,25.0,86.0,83.0,396,1808,14.0,21.0,2.0,12.0,6.0,40.0,54.0,111.0,14.0,45.0,47.0,197.0,78.0,160.0,60.0,15.0,8.0,79.0,24.0,13.0,1.0,121.0,22.0,143.0,20.0,57.0,23.0,41.0,308.0,6.0,12.0,16.0,31.0,47.0,19.0,66.0,4.0,21.0,12.0,9.0,23.0,5.0,17.0,21.0,4.0,6.0,5.0,44.0,2.0,16.0,13.0,58.0,,7.0,94.0,6.0,12.0,26.0,,18.0,2.0,,2.0,,3.0,1.0,197.0,697,18.0,0.3277310924369748,0.3391304347826087,0.8,0.29069767441860467,0.16666666666666666,0.3111111111111111,0.30120481927710846,0.4576923076923077,0.6666666666666666,0.4864864864864865,0.4523121387283237,0.5151515151515151,0.4807692307692308,0.5013020833333334,0.5571428571428572,0.5388888888888889,0.24855491329479767,0.011627906976744186,0.05,0.08888888888888889,0.059322033898305086,0.020618556701030927,,0.012195121951219513,21.65991902834008,0.5227272727272727,0.04732824427480916,0.019448946515397084,0.08205128205128205,0.03409090909090909,0.05529411764705883,0.02269861286254729,0.01744186046511628,0.01293103448275862,0.028169014084507043,0.03125,0.0625,0.03225806451612903,0.05063291139240506,0.05603448275862069,0.05333333333333334,0.17777777777777778,0.0223463687150838,0.3333333333333333,0.13005780346820808,0.5555555555555556,0.6097560975609756,0.2,0.34104046242774566,0.4491525423728814,0.4774774774774775,0.32075471698113206,0.28034682080924855,0.422680412371134,0.43157894736842106,0.4146341463414634,0.011560693641618497,0.25,0.25,1.0,0.23699421965317918,0.2926829268292683,0.2962962962962963,0.7916666666666666,0.12121212121212122,1.0,,,,,0.36363636363636365,0.16666666666666666,1.0,0.12179487179487179,0.5789473684210527,0.01282051282051282,0.5,0.27564102564102566,0.3023255813953488,0.3786127167630058,0.3037974683544304,0.4386631578947368,0.4511844827586208,0.41771535947712424,0.07103825136612021,0.09285714285714286,,0.10101010101010101,0.49747474747474746,10.769230769230772,26.650000000000002,0.4119385342789598,2.0,1.0,,,,,,,0.014925373134328358,1.0,1.0,3.0,,,False
1942,1610612746,Harold Jamison,Harold Jamison,1942,LAC,7322.0,122,-1,243,245,98,98,47.0,488,14.0,23.0,2.0,6.0,3.0,10.0,1.0,7.0,,,,,,,,,,,,,,,15.0,30.0,,,4.0,34,262,2.0,8.0,,,,4.0,4.0,13.0,,,3.0,11.0,22.0,8.0,,,2.0,,,6.0,,4.0,,4.0,,1.0,3.0,,8.0,2.0,11.0,1.0,9.0,11.0,13.0,24.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,,,,5.0,1.0,2.0,6.0,15.0,1.0,,7.0,1.0,,3.0,,1.0,1.0,1.0,,,1.0,1.0,11.0,98,3.0,0.7333333333333333,0.7857142857142857,,,,,,0.5,0.25,0.3076923076923077,0.5,0.25,0.3076923076923077,0.5151515151515151,0.2222222222222222,0.36666666666666664,,,0.2,0.21739130434782608,0.14285714285714285,,,,12.541254125412543,0.2,0.10344827586206896,0.11956521739130435,0.03571428571428571,0.07407407407407407,0.08695652173913043,0.1092436974789916,0.10714285714285714,0.11428571428571428,0.13793103448275862,0.09090909090909091,,0.07407407407407407,0.06896551724137931,0.16129032258064516,0.05263157894736842,,0.2222222222222222,1.0,0.7666666666666667,0.6086956521739131,0.7777777777777778,0.7857142857142857,0.23333333333333334,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,0.75,0.3333333333333333,0.5,,,,,,,0.7692307692307693,0.3,,,,,0.7666666666666667,,0.5518033333333333,0.5094857142857143,0.5409923076923077,0.09375,0.09375,,0.11764705882352941,0.3235294117647059,1.6333333333333335,,0.40329218106995884,,,1.0,1.0,,,,0.14285714285714285,,,,,,,False
2032,1610612746,Darius Miles,Darius Miles,2032,LAC,68988.0,1150,37,2204,2212,787,715,324.0,4416,108.0,174.0,20.0,31.0,40.0,60.0,29.0,74.0,32.0,83.0,1.0,2.0,,,1.0,1.0,1.0,12.0,1.0,4.0,,7.0,169.0,331.0,2.0,14.0,92.0,436,2332,25.0,51.0,1.0,4.0,11.0,64.0,49.0,93.0,1.0,8.0,59.0,160.0,212.0,126.0,3.0,3.0,36.0,11.0,1.0,25.0,,56.0,25.0,81.0,20.0,30.0,8.0,18.0,187.0,7.0,52.0,37.0,139.0,188.0,62.0,250.0,12.0,38.0,27.0,11.0,48.0,6.0,26.0,31.0,5.0,22.0,3.0,79.0,3.0,20.0,58.0,101.0,7.0,7.0,151.0,13.0,,63.0,,19.0,59.0,34.0,4.0,21.0,61.0,30.0,160.0,787,14.0,0.6272189349112426,0.7019867549668874,0.5,0.14285714285714285,0.25,0.125,0.15384615384615385,0.5105740181268882,0.49019607843137253,0.5268817204301075,0.4985507246376812,0.4818181818181818,0.5,0.5265700483091788,0.5079365079365079,0.5594405594405595,0.04057971014492753,,0.0755287009063444,0.08620689655172414,0.0945945945945946,0.03614457831325301,,,19.005397070161912,0.6075949367088608,0.1641086186540732,0.06364749082007344,0.1510204081632653,0.03153153153153153,0.16117216117216118,0.05678537054860443,0.1134453781512605,0.05460750853242321,0.03146853146853147,0.02512562814070352,0.08695652173913043,0.15354330708661418,0.1718213058419244,0.16556291390728478,0.13089005235602094,0.2222222222222222,0.08571428571428572,0.4918032786885246,0.5043478260869565,0.6206896551724138,0.6792452830188679,0.6481481481481481,0.2144927536231884,0.3918918918918919,0.43283582089552236,0.4482758620689655,0.24057971014492754,0.3855421686746988,0.4,0.71875,0.005797101449275362,0.5,0.5,,0.034782608695652174,0.08333333333333333,0.08333333333333333,1.0,0.5636363636363636,0.6451612903225806,0.15,,,,0.07272727272727272,0.25,1.0,0.594059405940594,0.6666666666666666,0.009900990099009901,1.0,0.06930693069306931,,0.5449275362318841,0.09090909090909091,0.5033672965116278,0.4834927083333334,0.5108820000000002,0.15949367088607594,0.16535433070866143,,0.14678899082568808,0.3669724770642202,6.334441087613291,27.871428571428567,0.3570780399274047,5.0,3.0,12.0,3.0,,1.0,2.0,0.1643835616438356,0.03333333333333333,2.0,1.0,1.0,,1.0,False
