EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,BlockedLongMidRange,PenaltyCorner3FGM,OffensiveGoaltends,PenaltyCorner3Accuracy,Clear Path Fouls,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,BlockedArc3,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked
1085,1610612755,Ira Bowman,Ira Bowman,1085,PHI,1045.0,17.0,-3.0,29.0,31.0,6.0,19.0,4.0,60.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,6.0,33.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,0.75,0.6,0.6,0.2,0.25,1.0,15.15151515151515,0.6,1.0,1.0,0.2,0.2,0.8,0.6583300000000001,3.575,27.5,0.20689655172413793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1723,1610612755,Matt Harpring,Matt Harpring,1723,PHI,152839.0,2547.0,178.0,4707.0,4722.0,1280.0,949.0,713.0,9429.0,191.0,306.0,176.0,27.0,365.0,769.0,69.0,958.0,4691.0,162.0,27.0,59.0,86.0,107.0,29.0,235.0,70.0,41.0,71.0,201.0,1280.0,0.47464239271781533,0.47315035799522676,0.5063829787234042,0.08233890214797136,0.07672301690507152,0.09659090909090909,19.158121964382083,0.36515513126491644,0.6241830065359477,0.7047970479704797,0.2100238663484487,0.032219570405727926,0.44749403341288785,0.4820948687350836,8.781794538361508,24.29565217391304,0.271935415338857,61.0,107.0,48.0,84.0,68.0,106.0,287.0,12.0,42.0,2.0,8.0,9.0,1.0,3.0,5.0,14.0,21.0,165.0,83.0,166.0,1.0,5.0,30.0,199.0,97.0,194.0,5.0,22.0,55.0,264.0,568.0,60.0,3.0,82.0,9.0,1.0,21.0,19.0,2.0,29.0,28.0,18.0,181.0,4.0,86.0,251.0,33.0,370.0,203.0,573.0,25.0,29.0,61.0,12.0,32.0,65.0,23.0,29.0,4.0,126.0,10.0,26.0,27.0,16.0,222.0,13.0,7.0,90.0,25.0,4.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,5.0,3.0,264.0,19.0,0.7780821917808219,0.8765432098765432,0.9523809523809523,0.30434782608695654,0.2,0.22727272727272727,0.30434782608695654,0.5,0.5,0.49415204678362573,0.4837962962962963,0.5155440414507773,0.5117647058823529,0.014492753623188406,0.11437908496732026,0.024390243902439025,0.037037037037037035,0.48412698412698413,0.30275229357798167,0.030303030303030304,0.1371584699453552,0.0881207400194742,0.15664845173041894,0.06666666666666667,0.14165615804960066,0.08562822719449226,0.10142348754448399,0.07977207977207977,0.08607594936708861,0.0594059405940594,0.08823529411764706,0.11134020618556702,0.12935323383084577,0.16037735849056603,0.152317880794702,0.17708333333333334,0.0639386189258312,0.4,0.7015706806282722,0.38636363636363635,0.4276729559748428,0.7647058823529411,0.3424821002386635,0.3693379790940767,0.37857142857142856,0.9245283018867925,0.050119331742243436,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.34615384615384615,0.8888888888888888,0.6257309941520468,0.5700934579439252,0.26229508196721313,0.011695906432748537,0.017543859649122806,0.3333333333333333,1.0,0.3888888888888889,0.5714285714285714,0.037037037037037035,0.06481481481481481,0.35714285714285715,0.3333333333333333,0.5092949367088608,0.4813458333333334,0.09836065573770492,0.10638297872340426,0.20772442588726514,0.2755741127348643,,,,,,,,,,,,,True,
1907,1610612755,Vonteego Cummings,Vonteego Cummings,1907,PHI,12842.0,214.0,-69.0,398.0,408.0,153.0,148.0,54.0,806.0,7.0,19.0,14.0,17.0,25.0,62.0,20.0,81.0,462.0,24.0,17.0,8.0,24.0,28.0,10.0,60.0,4.0,2.0,13.0,24.0,153.0,0.4032258064516129,0.4146341463414634,0.4444444444444444,0.24390243902439024,0.12903225806451613,0.21428571428571427,23.70689655172414,0.23170731707317074,0.3684210526315789,0.4666666666666667,0.17073170731707318,0.2073170731707317,0.47560975609756095,0.44976402439024393,10.096774193548386,25.824999999999996,0.3844221105527638,,1.0,4.0,10.0,6.0,12.0,29.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,4.0,12.0,6.0,13.0,3.0,7.0,1.0,4.0,1.0,10.0,6.0,23.0,4.0,14.0,5.0,29.0,26.0,15.0,3.0,,5.0,1.0,4.0,2.0,2.0,9.0,5.0,1.0,3.0,2.0,6.0,7.0,,13.0,6.0,19.0,1.0,2.0,12.0,4.0,5.0,9.0,3.0,7.0,,21.0,1.0,9.0,,1.0,17.0,,1.0,4.0,4.0,2.0,,1.0,,,2.0,1.0,,,,29.0,3.0,0.52,0.52,0.8333333333333334,0.3,0.25,0.2857142857142857,0.3,0.42857142857142855,0.2608695652173913,0.4090909090909091,0.32432432432432434,0.4166666666666667,0.3625,0.05,0.21052631578947367,0.034482758620689655,0.058823529411764705,0.5714285714285714,,0.16666666666666666,0.058823529411764705,0.019736842105263157,0.12244897959183673,0.02564102564102564,0.07738095238095238,0.020942408376963352,0.02857142857142857,0.019230769230769232,0.015384615384615385,,0.09090909090909091,0.02857142857142857,0.10256410256410256,0.044444444444444446,0.13157894736842105,0.09090909090909091,0.023809523809523808,0.5,0.42857142857142855,0.42857142857142855,0.5454545454545454,0.16666666666666666,0.35365853658536583,0.41379310344827586,0.42857142857142855,0.75,0.036585365853658534,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.3125,0.8,0.09090909090909091,,,0.09090909090909091,0.2727272727272727,0.3333333333333333,1.0,0.2702702702702703,0.4,0.05405405405405406,0.32432432432432434,0.3333333333333333,0.29411764705882354,0.45370454545454547,0.46270000000000006,0.046511627906976744,0.06060606060606061,0.12345679012345678,0.35802469135802467,1.0,,,,,,,,,,,,True,
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,121039.0,2017.0,226.0,3701.0,3706.0,919.0,594.0,539.0,7407.0,127.0,208.0,246.0,,235.0,478.0,,652.0,3577.0,200.0,,35.0,56.0,63.0,23.0,133.0,23.0,12.0,81.0,167.0,919.0,0.4916317991631799,0.4916317991631799,0.5516074450084603,,0.07322175732217573,0.028455284552845527,16.054203031694993,0.4351464435146444,0.6105769230769231,0.7055555555555556,0.5146443514644351,,0.4351464435146444,0.4597734309623431,5.256903765690377,,0.2483112672250743,52.0,96.0,30.0,53.0,101.0,7.0,24.0,,,,,,,,,,,182.0,63.0,133.0,,,44.0,170.0,49.0,99.0,,,77.0,175.0,270.0,,,96.0,,,7.0,5.0,2.0,10.0,23.0,13.0,165.0,5.0,98.0,308.0,24.0,430.0,183.0,613.0,19.0,11.0,37.0,1.0,7.0,71.0,8.0,30.0,17.0,108.0,18.0,29.0,23.0,31.0,243.0,17.0,,98.0,32.0,133.0,,94.0,,36.0,133.0,80.0,16.0,11.0,33.0,175.0,11.0,0.574468085106383,0.7219251336898396,,,,,,0.47368421052631576,0.494949494949495,0.47368421052631576,0.494949494949495,0.5279503105590062,0.5833333333333334,,0.1346153846153846,,,0.3425925925925926,0.3333333333333333,0.05102040816326531,0.20397350993377483,0.10235732009925558,0.22477064220183487,0.06467661691542288,0.20863309352517986,0.09817981246552675,0.12471655328798185,0.09106830122591944,0.09666666666666666,0.05194805194805195,0.10638297872340426,0.1784776902887139,0.20242914979757085,0.2204724409448819,0.24571428571428572,0.13953488372093023,0.09134615384615384,0.6015037593984962,0.5511811023622047,0.4105691056910569,0.4225941422594142,0.6138613861386139,0.0502092050209205,0.2916666666666667,0.2916666666666667,0.42857142857142855,,,,,,,,0.7218045112781954,0.5416666666666666,0.057692307692307696,,,,,0.5353535353535354,0.5660377358490566,,,,,0.5131063492063492,0.4779171717171718,0.17531305903398928,0.17531305903398928,0.2607361963190184,0.2684049079754601,3.0,,,,,,,,,,,,True,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,85731.0,1429.0,164.0,2616.0,2599.0,605.0,408.0,387.0,5215.0,119.0,184.0,162.0,44.0,211.0,448.0,51.0,600.0,2586.0,162.0,44.0,38.0,72.0,75.0,43.0,153.0,30.0,18.0,49.0,104.0,605.0,0.47098214285714285,0.48296593186372744,0.5291519434628975,0.10220440881763528,0.08482142857142858,0.06790123456790123,20.961975950601236,0.3687374749498998,0.6467391304347826,0.7484276729559748,0.3246492985971944,0.08817635270541083,0.4709418837675351,0.4630804609218437,7.479017857142857,25.690196078431374,0.2312691131498471,51.0,67.0,27.0,39.0,61.0,31.0,102.0,1.0,7.0,4.0,1.0,19.0,2.0,4.0,3.0,15.0,20.0,118.0,59.0,88.0,2.0,8.0,25.0,149.0,46.0,84.0,3.0,16.0,44.0,145.0,260.0,57.0,3.0,80.0,19.0,1.0,3.0,2.0,1.0,11.0,18.0,9.0,99.0,1.0,33.0,184.0,8.0,225.0,109.0,334.0,15.0,12.0,48.0,6.0,23.0,31.0,7.0,25.0,4.0,79.0,10.0,21.0,7.0,11.0,149.0,14.0,1.0,66.0,15.0,27.0,1.0,11.0,1.0,11.0,28.0,23.0,4.0,1.0,4.0,145.0,9.0,0.6161137440758294,0.7602339181286549,0.95,0.39215686274509803,0.25,0.1875,0.39215686274509803,0.6704545454545454,0.5476190476190477,0.6458333333333334,0.505,0.6898148148148148,0.5714285714285714,0.0196078431372549,0.1358695652173913,0.0196078431372549,0.022727272727272728,0.6075949367088608,0.18604651162790697,0.015151515151515152,0.17391304347826086,0.08823529411764706,0.10963455149501661,0.06474820143884892,0.15967623252391464,0.08564631245043616,0.12140575079872204,0.07772020725388601,0.07328605200945626,0.05660377358490566,0.09090909090909091,0.2037735849056604,0.1894150417827298,0.14285714285714285,0.10931174089068826,0.1111111111111111,0.06666666666666667,0.8214285714285714,0.6050420168067226,0.3765432098765432,0.40397350993377484,0.5409836065573771,0.20440881763527055,0.30392156862745096,0.31,0.8064516129032258,0.014028056112224449,0.14285714285714285,0.14285714285714285,1.0,0.4318181818181818,0.4418604651162791,0.9473684210526315,0.6979166666666666,0.7611940298507462,0.2549019607843137,0.041666666666666664,0.041666666666666664,0.5,1.0,0.39,0.6923076923076923,0.01,0.15,0.2,0.4318181818181818,0.5238078651685393,0.46487199999999995,0.11978221415607986,0.132,0.24833333333333332,0.24166666666666667,5.0,,,,,,,,,,,,True,
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,23293.0,388.0,-3.0,714.0,718.0,212.0,189.0,106.0,1432.0,14.0,21.0,21.0,10.0,33.0,71.0,19.0,94.0,725.0,26.0,10.0,7.0,27.0,33.0,12.0,72.0,9.0,2.0,12.0,45.0,212.0,0.4647887323943662,0.43333333333333335,0.47,0.2111111111111111,0.09859154929577464,0.047619047619047616,14.234875444839858,0.23333333333333334,0.6666666666666666,0.7777777777777778,0.23333333333333334,0.1111111111111111,0.4444444444444444,0.4696133333333333,9.722535211267603,25.436842105263153,0.2969187675070028,2.0,2.0,4.0,5.0,10.0,9.0,29.0,3.0,9.0,,3.0,1.0,1.0,1.0,1.0,4.0,4.0,16.0,5.0,9.0,1.0,1.0,,13.0,6.0,12.0,2.0,7.0,9.0,27.0,40.0,12.0,,4.0,1.0,1.0,6.0,3.0,3.0,4.0,11.0,3.0,7.0,,8.0,19.0,3.0,30.0,10.0,40.0,,7.0,9.0,1.0,6.0,11.0,1.0,3.0,3.0,20.0,1.0,8.0,2.0,5.0,21.0,1.0,,7.0,4.0,2.0,1.0,,1.0,2.0,3.0,3.0,1.0,,,27.0,4.0,0.6060606060606061,0.6451612903225806,1.0,0.21052631578947367,1.0,0.2857142857142857,0.21052631578947367,0.5555555555555556,0.5,0.65,0.47368421052631576,0.65,0.54,0.05263157894736842,0.14285714285714285,0.10344827586206896,0.1,0.45,0.125,,0.07063197026022305,0.023972602739726026,0.09523809523809523,0.06,0.0764872521246459,0.029239766081871343,0.012987012987012988,0.01,0.043478260869565216,0.08571428571428572,,0.05357142857142857,0.0625,0.08547008547008547,0.09859154929577464,0.07692307692307693,,1.0,0.5714285714285714,0.47619047619047616,0.5,0.3,0.32222222222222224,0.3103448275862069,0.34615384615384615,1.0,0.1,0.3333333333333333,0.3333333333333333,1.0,0.1,0.1111111111111111,1.0,0.2,1.0,,,0.1,1.0,1.0,0.2631578947368421,0.8,0.15789473684210525,0.21052631578947367,0.25,0.1,0.46604999999999996,0.48491315789473677,0.07291666666666667,0.09090909090909091,0.13829787234042554,0.2872340425531915,,1.0,1.0,0.3333333333333333,,,,,,,,,True,
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,1615.0,27.0,-18.0,46.0,49.0,10.0,17.0,8.0,95.0,1.0,2.0,2.0,,1.0,7.0,,3.0,57.0,2.0,,,,,,,,,1.0,1.0,10.0,0.14285714285714285,0.14285714285714285,0.1875,,,,18.18181818181818,0.2857142857142857,0.5,0.5,0.2857142857142857,,0.2857142857142857,0.41674285714285714,11.128571428571428,,0.21739130434782608,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,3.0,,2.0,,,,,,,,2.0,,,,,,,,,2.0,,1.0,,,1.0,2.0,3.0,,,2.0,,1.0,,,1.0,,2.0,,1.0,,,2.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,0.75,,,,,,1.0,,,,0.08695652173913043,0.25,,0.045454545454545456,0.07142857142857142,,0.09090909090909091,0.09090909090909091,,,,,,0.3333333333333333,,,,,,,,0.42857142857142855,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,0.5758,0.44845,0.125,0.125,1.0,,,,,,,,,,,,,,True,
2049,1610612755,Speedy Claxton,Speedy Claxton,2049,PHI,48009.0,800.0,-12.0,1472.0,1467.0,374.0,353.0,251.0,2939.0,50.0,87.0,35.0,9.0,97.0,216.0,17.0,263.0,1487.0,106.0,9.0,20.0,92.0,108.0,38.0,232.0,49.0,24.0,21.0,70.0,374.0,0.44907407407407407,0.44206008583690987,0.5,0.07296137339055794,0.09259259259259259,0.17142857142857143,17.28045325779037,0.37339055793991416,0.5747126436781609,0.6756756756756757,0.15021459227467812,0.03862660944206009,0.44635193133047213,0.48680622317596567,9.50324074074074,24.66470588235294,0.25407608695652173,7.0,13.0,8.0,18.0,8.0,39.0,94.0,2.0,8.0,,2.0,2.0,,2.0,1.0,2.0,4.0,57.0,14.0,27.0,,2.0,4.0,32.0,22.0,54.0,1.0,4.0,18.0,65.0,88.0,12.0,,4.0,2.0,,16.0,11.0,5.0,20.0,34.0,5.0,20.0,3.0,12.0,33.0,2.0,47.0,28.0,75.0,,25.0,31.0,7.0,24.0,13.0,2.0,7.0,,44.0,2.0,11.0,2.0,2.0,66.0,8.0,2.0,29.0,7.0,4.0,,1.0,,2.0,4.0,4.0,,,,65.0,11.0,0.4536082474226804,0.4631578947368421,1.0,0.23529411764705882,,0.25,0.23529411764705882,0.5185185185185185,0.4074074074074074,0.4827586206896552,0.4051724137931034,0.5161290322580645,0.47794117647058826,,0.14942528735632185,0.010638297872340425,,0.7045454545454546,0.046511627906976744,0.06,0.0616822429906542,0.030303030303030304,0.07317073170731707,0.04854368932038835,0.06437768240343347,0.0327653997378768,0.06060606060606061,0.01507537688442211,0.019011406844106463,0.05555555555555555,0.03225806451612903,0.07792207792207792,0.0335195530726257,0.07425742574257425,0.072992700729927,0.07407407407407407,,1.0,0.38,0.22857142857142856,0.27586206896551724,0.25,0.4034334763948498,0.4148936170212766,0.41935483870967744,0.5897435897435898,0.034334763948497854,0.25,0.25,1.0,0.2222222222222222,0.2222222222222222,1.0,0.4482758620689655,0.5384615384615384,0.42857142857142855,,0.06896551724137931,,,0.3103448275862069,0.4444444444444444,0.034482758620689655,0.034482758620689655,0.5,0.2222222222222222,0.46860192307692317,0.4571465517241379,0.1141732283464567,0.12236286919831224,0.12167300380228137,0.24714828897338403,1.0,,,,2.0,,,,,,,,True,
2245,1610612755,Damone Brown,Damone Brown,2245,PHI,723.0,12.0,-2.0,22.0,23.0,10.0,11.0,3.0,45.0,,,1.0,,,1.0,,1.0,22.0,,,,,,,,,,,3.0,10.0,,,,,,,4.0,,,,1.0,,,0.4062,11.3,,0.45454545454545453,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
916,1610612755,Corie Blount,Corie Blount,916,PHI,44279.0,738.0,-7.0,1361.0,1393.0,388.0,287.0,208.0,2754.0,31.0,62.0,36.0,1.0,57.0,134.0,1.0,127.0,1400.0,40.0,1.0,12.0,18.0,21.0,12.0,45.0,29.0,26.0,46.0,93.0,388.0,0.4253731343283582,0.4222222222222222,0.4379310344827586,0.007407407407407408,0.08955223880597014,0.1388888888888889,10.659272951324708,0.45925925925925926,0.5,0.5636363636363636,0.26666666666666666,0.007407407407407408,0.4666666666666667,0.47013432835820895,6.891044776119402,38.8,0.28508449669360764,17.0,32.0,7.0,12.0,15.0,11.0,36.0,,,,,,,,,1.0,,13.0,21.0,46.0,,,5.0,47.0,17.0,36.0,,1.0,6.0,40.0,74.0,,,36.0,,,3.0,2.0,1.0,2.0,4.0,6.0,71.0,4.0,17.0,78.0,7.0,102.0,81.0,183.0,3.0,3.0,10.0,3.0,8.0,18.0,1.0,2.0,,28.0,3.0,4.0,6.0,7.0,23.0,3.0,,8.0,5.0,12.0,1.0,8.0,1.0,4.0,13.0,10.0,,6.0,2.0,40.0,12.0,0.6491228070175439,0.9487179487179487,,,,,,0.45652173913043476,0.4722222222222222,0.45652173913043476,0.4594594594594595,0.47,0.4878048780487805,,0.11290322580645161,,,0.35714285714285715,0.2,0.10526315789473684,0.15234375,0.11181102362204724,0.11724137931034483,0.08,0.1445966514459665,0.10845070422535211,0.12578616352201258,0.10952380952380952,0.10526315789473684,0.07692307692307693,0.08695652173913043,0.17880794701986755,0.16071428571428573,0.12435233160621761,0.13445378151260504,0.038461538461538464,0.045454545454545456,0.7692307692307693,0.4838709677419355,0.4166666666666667,0.4838709677419355,0.8666666666666667,0.26666666666666666,0.3055555555555556,0.3055555555555556,0.8181818181818182,,,,,,,,0.6956521739130435,0.53125,0.058823529411764705,,,,,0.32432432432432434,0.5833333333333334,,0.02702702702702703,,,0.5214279069767442,0.45242222222222217,0.05714285714285714,0.05755395683453238,0.3700787401574803,0.31496062992125984,,,,,,,,,,,,,True,
