EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyArc3FGM,PenaltyArc3FGA,PtsUnassisted3s,ShortMidRangeAssists,FTOffRebounds,SelfOReb,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedCorner3,RecoveredBlocks,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,Loose Ball Fouls,Offensive Fouls,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Clear Path Fouls,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips
1956,1610612737,Ira Newble,Ira Newble,1956,ATL,15125.0,252,481,473,137,163,62.0,954,7.0,15.0,,28.0,46.0,1.0,75.0,443,46.0,15.0,137,0.8214285714285714,0.8518518518518519,0.6086956521739131,0.5957446808510638,0.6696428571428571,0.02127659574468085,12.087912087912088,0.3191489361702128,0.4666666666666667,0.4666666666666667,0.8571428571428571,,0.5106382978723404,0.49255851063829786,7.541304347826087,31.2,0.28482328482328484,41.0,18.0,23.0,2.0,2.0,3.0,5.0,3.0,8.0,,,,,,1.0,,,,19.0,2.0,3.0,,,2.0,6.0,5.0,10.0,,,9.0,19.0,10.0,,2.0,1.0,,3.0,6.0,4.0,10.0,3.0,1.0,4.0,1.0,24.0,2.0,5.0,8.0,21.0,1.0,30.0,7.0,37.0,9.0,5.0,4.0,5.0,1.0,5.0,5.0,1.0,,2.0,10.0,1.0,9.0,20.0,,9.0,2.0,,,4.0,,19.0,2.0,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.75,0.6333333333333333,0.06521739130434782,0.125,0.5,0.07142857142857142,0.11052631578947368,0.029411764705882353,0.17777777777777778,0.0392156862745098,0.12340425531914893,0.03167420814479638,0.03636363636363636,0.03508771929824561,,0.11290322580645161,0.11764705882352941,0.1,0.17857142857142858,0.48936170212765956,0.782608695652174,0.8571428571428571,0.8888888888888888,0.1702127659574468,0.375,0.42857142857142855,,,,0.02127659574468085,,,,0.6666666666666666,1.0,,,,,0.5,0.6,,,,0.6408,0.442,0.16666666666666666,0.16981132075471697,0.08,0.25333333333333335,,,,1.0,,,1.0,2.0,4.0,3.0,,3.0,0.08695652173913043,,,0.16666666666666666,0.17647058823529413,,0.75,0.3333333333333333,,,,1.0,,1.0,,,0.017241379310344827,0.5,,,,,,True,,,,,,,,
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,46501.0,775,1499,1506,430,412,179.0,3005,17.0,50.0,42.0,41.0,113.0,85.0,185.0,1612,42.0,68.0,430,0.5121951219512195,0.5121951219512195,0.36283185840707965,0.42676767676767674,0.4534313725490196,0.4292929292929293,15.032295948326482,0.25252525252525254,0.34,0.34,0.47058823529411764,0.21212121212121213,0.601010101010101,0.4955299492385787,9.877876106194691,24.39764705882353,0.2868579052701801,-141.0,19.0,34.0,,2.0,4.0,8.0,5.0,29.0,15.0,1.0,4.0,11.0,14.0,43.0,,1.0,29.0,16.0,,6.0,,2.0,,,11.0,30.0,7.0,21.0,11.0,54.0,40.0,81.0,,42.0,14.0,7.0,54.0,14.0,68.0,11.0,3.0,23.0,15.0,150.0,5.0,13.0,17.0,38.0,,55.0,19.0,74.0,27.0,15.0,12.0,26.0,11.0,19.0,26.0,1.0,7.0,5.0,52.0,16.0,31.0,18.0,,8.0,3.0,,,5.0,1.0,54.0,10.0,0.9310344827586207,0.3411764705882353,,0.3333333333333333,0.34523809523809523,,0.36666666666666664,,0.4215686274509804,,0.4909090909090909,0.061946902654867256,0.06896551724137931,0.5,,0.06810035842293907,0.023090586145648313,0.10179640718562874,0.033112582781456956,0.07586206896551724,0.025210084033613446,0.017341040462427744,0.021164021164021163,0.030612244897959183,0.062111801242236024,0.06060606060606061,0.08040201005025126,0.125,0.1717171717171717,0.5588235294117647,0.6551724137931034,0.631578947368421,0.14646464646464646,0.1724137931034483,0.18518518518518517,0.35714285714285715,0.35714285714285715,1.0,0.21717171717171718,0.32558139534883723,0.32558139534883723,0.8571428571428571,0.25,,0.125,0.125,,,0.1568627450980392,0.5,0.21568627450980393,0.36363636363636365,0.3333333333333333,0.45301874999999997,0.46166300000000005,0.03980099502487562,0.06896551724137931,,0.2918918918918919,3.0,10.0,6.0,16.0,1.0,7.0,3.0,5.0,5.0,2.0,,4.0,0.14705882352941177,,0.02040816326530612,0.03773584905660377,0.0425531914893617,0.05982905982905983,0.8,0.2,0.19607843137254902,0.3,3.0,4.0,1.0,2.0,1.0,,0.029850746268656716,,,1.0,,,,False,,,,,,,,
1110,1610612737,Mark Strickland,Mark Strickland,1110,ATL,38686.0,645,1254,1266,349,418,163.0,2520,24.0,69.0,1.0,89.0,198.0,3.0,206.0,1336,132.0,47.0,349,0.7415730337078652,0.7857142857142857,0.4494949494949495,0.4502487562189055,0.46396396396396394,0.014925373134328358,17.22949689869056,0.34328358208955223,0.34782608695652173,0.35294117647058826,0.8333333333333334,0.004975124378109453,0.4427860696517413,0.4860792500000001,8.246464646464647,28.133333333333336,0.2783094098883573,-87.0,52.0,86.0,6.0,17.0,13.0,27.0,13.0,43.0,1.0,,1.0,1.0,,2.0,,,1.0,25.0,8.0,26.0,,,3.0,19.0,21.0,59.0,1.0,2.0,6.0,51.0,46.0,3.0,10.0,2.0,,15.0,11.0,9.0,20.0,4.0,5.0,3.0,8.0,49.0,6.0,33.0,19.0,65.0,6.0,90.0,41.0,131.0,19.0,14.0,5.0,16.0,3.0,13.0,12.0,1.0,3.0,3.0,28.0,3.0,22.0,44.0,,20.0,3.0,,,16.0,,51.0,8.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.3076923076923077,0.3559322033898305,0.3076923076923077,0.36885245901639346,0.3392857142857143,0.38636363636363635,0.07575757575757576,0.06976744186046512,0.5714285714285714,0.14285714285714285,0.163727959697733,0.06534653465346535,0.1292517006802721,0.061855670103092786,0.15441176470588236,0.06478405315614617,0.07514450867052024,0.07042253521126761,0.06756756756756757,0.13157894736842105,0.17647058823529413,0.17687074829931973,0.13513513513513514,0.42786069651741293,0.6046511627906976,0.6933333333333334,0.7115384615384616,0.21393034825870647,0.3023255813953488,0.325,1.0,1.0,1.0,0.009950248756218905,,,,0.6538461538461539,0.35294117647058826,,,,,0.4426229508196721,0.48148148148148145,0.01639344262295082,1.0,,0.5115391304347826,0.47222868852459016,0.091324200913242,0.09259259259259259,0.09223300970873786,0.24757281553398058,,1.0,,,2.0,11.0,2.0,2.0,16.0,9.0,,9.0,0.12790697674418605,0.014492753623188406,0.046511627906976744,0.043478260869565216,0.1111111111111111,0.11702127659574468,0.5625,0.6923076923076923,0.01639344262295082,,3.0,2.0,1.0,6.0,,2.0,0.05263157894736842,0.16666666666666666,,,,,,False,,,,,,,,
1521,1610612737,Jacque Vaughn,Jacque Vaughn,1521,ATL,97224.0,1620,3091,3099,822,954,378.0,6190,73.0,166.0,8.0,154.0,325.0,43.0,457.0,3362,120.0,161.0,822,0.38961038961038963,0.39215686274509803,0.47384615384615386,0.49592391304347827,0.5379146919431279,0.11684782608695653,14.575697772765718,0.45108695652173914,0.4397590361445783,0.4451219512195122,0.5342465753424658,0.021739130434782608,0.45108695652173914,0.47361508152173926,10.410153846153849,25.041860465116283,0.2659333549013264,-276.0,71.0,123.0,3.0,5.0,21.0,35.0,10.0,36.0,4.0,2.0,1.0,2.0,15.0,35.0,3.0,5.0,19.0,92.0,7.0,15.0,4.0,7.0,8.0,34.0,42.0,86.0,4.0,18.0,37.0,133.0,188.0,45.0,2.0,35.0,15.0,13.0,244.0,66.0,310.0,40.0,26.0,111.0,98.0,686.0,5.0,8.0,28.0,96.0,5.0,129.0,13.0,142.0,60.0,30.0,30.0,47.0,25.0,37.0,48.0,5.0,10.0,6.0,95.0,22.0,55.0,111.0,3.0,35.0,19.0,,,1.0,,133.0,30.0,0.7894736842105263,0.4418604651162791,0.5714285714285714,0.2222222222222222,0.4418604651162791,0.4666666666666667,0.4883720930232558,0.5909090909090909,0.46153846153846156,0.6538461538461539,0.5198412698412699,0.04,0.027777777777777776,0.49473684210526314,0.05102040816326531,0.08997188378631678,0.006611570247933884,0.08484848484848485,0.01953125,0.08876163206871868,0.008867667121418827,0.005277044854881266,0.013157894736842105,0.02824858757062147,0.0859106529209622,0.08247422680412371,0.10051546391752578,0.08076923076923077,0.3342391304347826,0.5772357723577236,0.6283185840707964,0.28169014084507044,0.09782608695652174,0.2777777777777778,0.2857142857142857,0.5,0.5,1.0,0.09510869565217392,0.42857142857142855,0.42857142857142855,0.7333333333333333,0.22727272727272727,0.6,0.09090909090909091,0.22727272727272727,0.6,0.6666666666666666,0.33653846153846156,0.6,0.019230769230769232,0.5,0.42857142857142855,0.4824052631578948,0.46917259615384616,0.08684863523573201,0.09722222222222222,0.07439824945295405,0.2910284463894967,3.0,16.0,12.0,35.0,,4.0,4.0,,1.0,,,1.0,0.08130081300813008,0.012048192771084338,,,0.1,0.023255813953488372,1.0,0.1,0.15384615384615385,0.1875,3.0,6.0,,1.0,,,0.0022172949002217295,,2.0,,,,,False,1.0,0.5,1.0,,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,128700.0,2145,4101,4124,886,852,501.0,8225,37.0,94.0,,326.0,706.0,1.0,785.0,4449,408.0,248.0,886,0.6257668711656442,0.8192771084337349,0.46175637393767704,0.4611032531824611,0.48576732673267325,0.0014144271570014145,19.60076449352304,0.13295615275813297,0.39361702127659576,0.40217391304347827,0.8918918918918919,,0.5007072135785007,0.4828580736543909,5.683569405099149,82.3,0.21604486710558402,-321.0,203.0,353.0,79.0,138.0,50.0,86.0,86.0,259.0,,,,,,1.0,,,,133.0,96.0,178.0,,,47.0,239.0,76.0,151.0,,1.0,51.0,203.0,244.0,,154.0,,,84.0,26.0,7.0,33.0,6.0,1.0,21.0,2.0,73.0,28.0,208.0,75.0,288.0,39.0,402.0,242.0,644.0,62.0,44.0,18.0,50.0,11.0,26.0,65.0,11.0,24.0,16.0,115.0,20.0,140.0,217.0,,96.0,20.0,1.0,1.0,61.0,7.0,203.0,17.0,,,,,,0.5393258426966292,0.5033112582781457,0.5393258426966292,0.5,0.566350710900474,0.5342105263157895,0.11898016997167139,0.0888030888030888,0.43478260869565216,0.33620689655172414,0.19047619047619047,0.12943372744243933,0.18028846153846154,0.08115942028985507,0.18827800829875518,0.12090163934426229,0.2072936660268714,0.10971223021582734,0.07407407407407407,0.19621749408983452,0.21973929236499068,0.15760869565217392,0.17177914110429449,0.49929278642149927,0.5750708215297451,0.6904761904761905,0.5320197044334976,0.36633663366336633,0.33204633204633205,0.3644067796610169,,,,0.0014144271570014145,,,,0.7752808988764045,0.572463768115942,,,,,0.5657894736842105,0.5813953488372093,,,,0.5331907975460125,0.4960708609271523,0.1218274111675127,0.12198221092757307,0.30445859872611464,0.2585987261146497,,1.0,,3.0,6.0,30.0,23.0,15.0,60.0,43.0,,40.0,0.1671388101983003,0.02127659574468085,0.05263157894736842,0.09803921568627451,0.2111111111111111,0.10238907849829351,0.6557377049180327,0.7325581395348837,0.006578947368421052,,20.0,19.0,,17.0,4.0,3.0,0.07358490566037736,0.0379746835443038,,1.0,,,,False,,,,1.0,,,,
2069,1610612737,Hanno Mottola,Hanno Mottola,2069,ATL,75605.0,1260,2417,2421,604,673,300.0,4838,65.0,142.0,4.0,152.0,339.0,12.0,363.0,2637,216.0,159.0,604,0.7105263157894737,0.8,0.44837758112094395,0.4373219373219373,0.47020725388601037,0.03418803418803419,16.198704103671705,0.4045584045584046,0.45774647887323944,0.4676258992805755,0.9692307692307692,0.011396011396011397,0.39316239316239315,0.4567701428571428,9.329793510324484,26.825000000000003,0.2498965659908978,-186.0,65.0,126.0,21.0,41.0,13.0,26.0,22.0,71.0,,,,2.0,1.0,8.0,,1.0,1.0,56.0,27.0,62.0,,1.0,10.0,64.0,31.0,74.0,,5.0,13.0,75.0,88.0,,34.0,7.0,1.0,36.0,28.0,17.0,45.0,14.0,3.0,15.0,11.0,107.0,13.0,65.0,28.0,131.0,11.0,170.0,79.0,249.0,18.0,14.0,4.0,37.0,9.0,27.0,27.0,5.0,10.0,4.0,64.0,11.0,85.0,74.0,,35.0,4.0,,,19.0,5.0,75.0,20.0,,0.08333333333333333,,,0.09090909090909091,0.43548387096774194,0.4189189189189189,0.42857142857142855,0.3924050632911392,0.47058823529411764,0.42613636363636365,0.10619469026548672,0.1267605633802817,0.578125,0.16176470588235295,0.16034271725826194,0.07080610021786492,0.1037037037037037,0.056768558951965066,0.14627414903403863,0.06800348735832606,0.06779661016949153,0.08275862068965517,0.043209876543209874,0.11363636363636363,0.16607773851590105,0.18789808917197454,0.1179245283018868,0.358974358974359,0.5158730158730159,0.6372549019607843,0.5692307692307692,0.2022792022792023,0.30985915492957744,0.3548387096774194,,,,0.022792022792022793,0.125,0.125,,0.6507936507936508,0.5121951219512195,,0.015873015873015872,,,0.3291139240506329,0.5,0.02531645569620253,,0.14285714285714285,0.5261781818181819,0.4451082278481013,0.09162303664921466,0.0945945945945946,0.1763085399449036,0.2066115702479339,,3.0,3.0,2.0,1.0,9.0,7.0,4.0,19.0,10.0,,11.0,0.19047619047619047,0.02112676056338028,0.014285714285714285,0.08955223880597014,0.05172413793103448,0.056962025316455694,0.5789473684210527,0.36363636363636365,0.0379746835443038,,22.0,7.0,,9.0,1.0,1.0,0.06306306306306306,0.19047619047619047,,1.0,,,,False,,,,,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,161597.0,2693,5178,5153,1264,1316,650.0,10331,108.0,286.0,17.0,526.0,1121.0,58.0,1493.0,5468,516.0,189.0,1264,0.49049429657794674,0.5443037974683544,0.46922390722569135,0.46904156064461405,0.5344086021505376,0.04919423240033927,27.101546738399463,0.24257845631891434,0.3776223776223776,0.38162544169611307,0.8055555555555556,0.01441899915182358,0.4156064461407973,0.46585042517006814,7.678322925958967,25.86551724137931,0.24410969486288142,-211.0,248.0,432.0,69.0,129.0,55.0,96.0,170.0,403.0,4.0,1.0,1.0,5.0,14.0,41.0,1.0,1.0,18.0,387.0,82.0,170.0,1.0,2.0,26.0,193.0,117.0,244.0,9.0,23.0,148.0,409.0,536.0,54.0,104.0,39.0,14.0,104.0,137.0,75.0,212.0,59.0,16.0,74.0,50.0,499.0,36.0,141.0,88.0,294.0,67.0,449.0,178.0,627.0,92.0,71.0,21.0,126.0,21.0,64.0,91.0,12.0,62.0,14.0,217.0,47.0,85.0,480.0,2.0,206.0,54.0,1.0,1.0,75.0,3.0,409.0,14.0,1.0,0.3103448275862069,0.5,0.391304347826087,0.32142857142857145,0.4823529411764706,0.47950819672131145,0.48546511627906974,0.4887640449438202,0.5132978723404256,0.576271186440678,0.0927743086529884,0.12406947890818859,0.5806451612903226,0.43506493506493504,0.15530903328050713,0.07060590886329494,0.1657250470809793,0.07171314741035857,0.15759075907590758,0.07082833133253301,0.0930576070901034,0.06041335453100159,0.06629834254143646,0.1336996336996337,0.16899224806201552,0.15954415954415954,0.15920398009950248,0.366412213740458,0.5740740740740741,0.6509186351706037,0.4959677419354839,0.3418150975402884,0.4218362282878412,0.48158640226628896,0.23529411764705882,0.23529411764705882,1.0,0.03477523324851569,0.34146341463414637,0.35,1.0,0.75,0.5348837209302325,0.005813953488372093,0.005813953488372093,1.0,1.0,0.3595505617977528,0.5729166666666666,0.018726591760299626,0.2,0.358974358974359,0.5349742537313432,0.4622646616541354,0.15436241610738255,0.1606864274570983,0.12926992632283993,0.2739450770261219,8.0,18.0,,13.0,1.0,19.0,17.0,45.0,74.0,36.0,,38.0,0.11805555555555555,0.01048951048951049,0.006944444444444444,0.08571428571428572,0.18604651162790697,0.03653846153846154,0.5066666666666667,0.2823529411764706,0.06741573033707865,0.4444444444444444,14.0,31.0,6.0,32.0,3.0,4.0,0.05788712011577424,0.15942028985507245,,2.0,1.0,0.017241379310344827,0.024390243902439025,False,,,,1.0,1.0,0.01694915254237288,,
1898,1610612737,Cal Bowdler,Cal Bowdler,1898,ATL,35076.0,585,1131,1128,361,439,139.0,2259,34.0,105.0,,60.0,169.0,5.0,162.0,1167,98.0,64.0,361,0.8166666666666667,0.9607843137254902,0.35502958579881655,0.35344827586206895,0.413265306122449,0.028735632183908046,16.009280742459396,0.603448275862069,0.3238095238095238,0.3300970873786408,1.0,,0.25862068965517243,0.4239761494252874,12.445562130177514,25.580000000000002,0.3191865605658709,-2.0,17.0,40.0,7.0,21.0,4.0,8.0,9.0,24.0,,,,,1.0,5.0,,,1.0,39.0,11.0,33.0,,,6.0,28.0,13.0,49.0,,4.0,14.0,40.0,22.0,3.0,18.0,5.0,1.0,13.0,10.0,1.0,11.0,1.0,,5.0,4.0,23.0,5.0,30.0,15.0,45.0,12.0,72.0,38.0,110.0,18.0,11.0,7.0,7.0,,2.0,4.0,,5.0,3.0,11.0,4.0,43.0,47.0,,22.0,3.0,,,15.0,2.0,40.0,11.0,1.0,0.2,,,0.2,0.3333333333333333,0.2653061224489796,0.3333333333333333,0.24528301886792453,0.3888888888888889,0.32786885245901637,0.07692307692307693,0.16666666666666666,0.6363636363636364,0.25,0.11479591836734694,0.07334963325183375,0.13043478260869565,0.043859649122807015,0.11834319526627218,0.06692160611854685,0.10606060606060606,0.07894736842105263,0.04395604395604396,0.11607142857142858,0.14184397163120568,0.08633093525179857,0.14864864864864866,0.22988505747126436,0.425,0.5151515151515151,0.5294117647058824,0.13793103448275862,0.375,0.45,,,,0.028735632183908046,0.2,0.2,1.0,0.6363636363636364,0.3333333333333333,,,,,0.1509433962264151,0.5,,,0.2,0.5077451612903227,0.3976971698113207,0.11398963730569948,0.11702127659574468,0.1728395061728395,0.24691358024691357,,4.0,,1.0,3.0,3.0,3.0,3.0,15.0,7.0,,8.0,0.175,0.01904761904761905,0.10344827586206896,0.043478260869565216,0.0975609756097561,0.03225806451612903,0.5333333333333333,0.6666666666666666,0.07547169811320754,,5.0,1.0,,8.0,,,0.04294478527607362,,,,,,,False,,,,,,,,
2035,1610612737,DerMarr Johnson,DerMarr Johnson,2035,ATL,93904.0,1565,3038,3055,718,721,386.0,6093,31.0,75.0,76.0,117.0,273.0,222.0,563.0,3181,128.0,144.0,718,0.5470085470085471,0.6153846153846154,0.42857142857142855,0.48484848484848486,0.5184162062615101,0.4484848484848485,18.088445078459344,0.15151515151515152,0.41333333333333333,0.4246575342465753,0.5806451612903226,0.15353535353535352,0.7070707070707071,0.5174763157894736,7.298901098901099,24.65990990990991,0.23633969716919026,-94.0,68.0,128.0,14.0,27.0,16.0,25.0,18.0,70.0,29.0,7.0,6.0,19.0,53.0,146.0,4.0,11.0,82.0,83.0,16.0,38.0,7.0,18.0,9.0,62.0,22.0,51.0,18.0,53.0,36.0,134.0,106.0,240.0,26.0,145.0,53.0,29.0,68.0,8.0,76.0,6.0,2.0,40.0,21.0,160.0,14.0,41.0,49.0,114.0,11.0,174.0,55.0,229.0,61.0,45.0,16.0,57.0,7.0,32.0,34.0,9.0,25.0,4.0,91.0,22.0,73.0,103.0,,43.0,12.0,,,46.0,,134.0,15.0,0.975609756097561,0.36936936936936937,0.3888888888888889,0.33962264150943394,0.37104072398190047,0.42105263157894735,0.43137254901960786,0.4732142857142857,0.47115384615384615,0.5081967213114754,0.5317460317460317,0.10622710622710622,0.14285714285714285,0.6263736263736264,0.1375,0.10704225352112676,0.0352536543422184,0.14984709480122324,0.0440251572327044,0.11709770114942529,0.03713706954760297,0.04611650485436893,0.022598870056497175,0.048034934497816595,0.08668730650154799,0.11143695014662756,0.11970074812967581,0.16115702479338842,0.2585858585858586,0.53125,0.6126126126126126,0.6323529411764706,0.1414141414141414,0.2571428571428571,0.3,0.3815789473684211,0.38666666666666666,1.0,0.29494949494949496,0.363013698630137,0.36551724137931035,0.9622641509433962,0.48214285714285715,0.5185185185185185,0.125,0.19642857142857142,0.36363636363636365,1.0,0.2403846153846154,0.64,0.18269230769230768,0.3157894736842105,0.36551724137931035,0.5298673913043478,0.516309708737864,0.08097928436911488,0.13915857605177995,0.11012433392539965,0.23801065719360567,12.0,34.0,6.0,7.0,,6.0,8.0,7.0,46.0,30.0,,31.0,0.1328125,0.02666666666666667,,0.033707865168539325,0.11764705882352941,0.022900763358778626,0.6739130434782609,0.16666666666666666,0.3269230769230769,0.35294117647058826,1.0,7.0,5.0,11.0,3.0,,0.03526448362720403,0.07142857142857142,,1.0,2.0,0.009009009009009009,0.00684931506849315,False,3.0,0.42857142857142855,1.0,,,,0.013157894736842105,
389,1610612737,Toni Kukoc,Toni Kukoc,389,ATL,73902.0,1232,2370,2338,689,738,308.0,4708,19.0,61.0,34.0,123.0,268.0,136.0,449.0,2512,94.0,74.0,689,0.3821138211382114,0.40869565217391307,0.458955223880597,0.4566831683168317,0.4889867841409692,0.33663366336633666,20.182815356489943,0.15099009900990099,0.3114754098360656,0.3220338983050847,0.631578947368421,0.08415841584158416,0.6732673267326733,0.5004238861386138,6.5832089552238795,25.008088235294125,0.2907172995780591,-27.0,86.0,136.0,13.0,24.0,22.0,34.0,18.0,71.0,10.0,3.0,3.0,12.0,31.0,102.0,2.0,5.0,41.0,80.0,21.0,44.0,3.0,8.0,7.0,58.0,31.0,63.0,10.0,40.0,32.0,124.0,152.0,96.0,16.0,102.0,31.0,18.0,131.0,32.0,163.0,26.0,6.0,82.0,35.0,358.0,7.0,27.0,32.0,88.0,13.0,133.0,37.0,170.0,37.0,26.0,11.0,70.0,11.0,45.0,28.0,4.0,25.0,4.0,98.0,27.0,24.0,117.0,6.0,47.0,11.0,2.0,2.0,16.0,1.0,124.0,12.0,0.7804878048780488,0.3014705882352941,0.375,0.25,0.3014705882352941,0.4772727272727273,0.49206349206349204,0.49038461538461536,0.44660194174757284,0.4915254237288136,0.5081967213114754,0.06716417910447761,0.1267605633802817,0.7142857142857143,0.16049382716049382,0.11013767209011265,0.031070195627157654,0.12403100775193798,0.030042918454935622,0.11352885525070956,0.030852994555353903,0.02711864406779661,0.03424657534246575,0.01775147928994083,0.06103286384976526,0.12589928057553956,0.12987012987012986,0.12371134020618557,0.33663366336633666,0.6323529411764706,0.6666666666666666,0.36046511627906974,0.17574257425742573,0.2535211267605634,0.2903225806451613,0.29411764705882354,0.30303030303030304,0.7,0.2524752475247525,0.30392156862745096,0.30392156862745096,0.8064516129032258,0.46153846153846156,0.5416666666666666,0.057692307692307696,0.09615384615384616,0.4,1.0,0.3300970873786408,0.6470588235294118,0.11650485436893204,0.25,0.30392156862745096,0.5028209302325582,0.48877378640776686,0.11060948081264109,0.15359477124183007,0.1291759465478842,0.27616926503340755,7.0,28.0,27.0,14.0,3.0,7.0,10.0,9.0,14.0,6.0,,6.0,0.051470588235294115,0.03278688524590164,0.0379746835443038,0.0625,0.125,0.03225806451612903,0.375,0.2222222222222222,0.27184466019417475,0.25,4.0,7.0,1.0,7.0,,,0.031914893617021274,0.23076923076923078,,,1.0,0.007352941176470588,,False,1.0,0.3333333333333333,1.0,,2.0,0.014598540145985401,0.029411764705882353,1.0
