EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,LostBallTurnovers,Travels,SecondChanceArc3Frequency,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,Loose Ball Fouls,BlockedAtRim,BlockedLongMidRange,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,3SecondViolations,Blocked3s,BlockedCorner3,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3,on,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends
1043,1610612759,Amal McCaskill,Amal McCaskill,1043,SAS,37.0,1,3,2,3.0,2,1,5,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,3632.0,61,114,116,28.0,30,17,230,28.0,0.24561403508771928,-6.0,2.0,5.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,10.0,1.0,4.0,3.0,10.0,112.0,2.0,2.0,5.0,1.0,3.0,3.0,10.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,5.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,10.0,1.0,0.5,0.5,1.0,0.25,0.3333333333333333,0.25,0.2,0.4,0.25,0.4375,0.3125,0.5,0.2857142857142857,0.2,0.2,0.25,14.285714285714285,0.6666666666666666,0.25,0.5,0.01818181818181818,0.021739130434782608,0.09090909090909091,0.01639344262295082,0.03508771929824561,0.045454545454545456,0.25,0.05555555555555555,0.1111111111111111,1.0,0.35714285714285715,0.4,0.5,0.5,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,1.0,0.375,0.6666666666666666,0.375,0.3333333333333333,0.6428571428571429,0.5229892857142857,0.5557,0.55074375,1.0,4.79,23.650000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,7959.0,133,259,258,51.0,80,33,517,51.0,0.1969111969111969,6.0,9.0,15.0,,1.0,1.0,12.0,9.0,,1.0,,,10.0,16.0,36.0,3.0,11.0,8.0,49.0,250.0,3.0,4.0,7.0,,2.0,2.0,10.0,8.0,24.0,9.0,10.0,2.0,5.0,5.0,10.0,3.0,3.0,25.0,,,,4.0,,8.0,,8.0,,2.0,1.0,1.0,1.0,,1.0,2.0,3.0,,1.0,3.0,12.0,1.0,,,,,10.0,,0.25,0.25,1.0,0.2727272727272727,,0.2727272727272727,0.4444444444444444,0.5714285714285714,0.43617021276595747,0.4444444444444444,0.47115384615384615,0.5,0.23404255319148937,0.05555555555555555,,0.08333333333333333,18.51851851851852,0.3333333333333333,,,0.04040404040404041,,,0.06611570247933884,,,,0.02631578947368421,,,0.3191489361702128,0.6,0.6,0.2222222222222222,0.2553191489361702,0.19148936170212766,0.02127659574468085,,,,0.2127659574468085,,0.1111111111111111,1.0,,,0.5531914893617021,0.4948468085106384,0.38685,0.4158222222222222,0.20408163265306123,7.594444444444445,25.518181818181816,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,6.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.18181818181818182,0.07692307692307693,0.02857142857142857,0.2,0.14285714285714285,0.25,0.2727272727272727,0.4444444444444444,0.5,0.5,0.3,0.3,1.0,0.2222222222222222,0.3,0.11764705882352941,0.15,0.08163265306122448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
345,1610612759,Terry Porter,Terry Porter,345,SAS,4997.0,83,162,156,25.0,32,25,318,25.0,0.15432098765432098,21.0,4.0,7.0,,,1.0,2.0,8.0,1.0,3.0,,1.0,7.0,9.0,17.0,2.0,10.0,,24.0,132.0,,1.0,3.0,,1.0,,2.0,10.0,8.0,3.0,7.0,2.0,7.0,2.0,9.0,1.0,3.0,20.0,,,,12.0,1.0,13.0,,13.0,,4.0,3.0,1.0,2.0,1.0,1.0,4.0,6.0,1.0,1.0,4.0,,,,,,,2.0,,0.5555555555555556,0.5555555555555556,0.5,0.2,,0.2,0.5294117647058824,0.3333333333333333,0.4444444444444444,0.25,0.4444444444444444,0.25,0.37037037037037035,0.11764705882352941,0.2857142857142857,,17.277486910994764,0.3333333333333333,0.2,,0.1791044776119403,,,0.1518987341772152,,,,0.17857142857142858,,,0.25925925925925924,0.5714285714285714,0.8,0.75,0.07407407407407407,0.2962962962962963,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.25925925925925924,,0.25,,0.25,,0.6296296296296297,0.5227166666666666,0.51315,0.4833625,0.08333333333333333,10.605882352941178,24.53,1.0,4.0,1.0,,,,1.0,1.0,2.0,2.0,,,2.0,,,,,,,,0.2222222222222222,0.14285714285714285,,,0.5,0.5,0.5,0.5,0.5,0.14285714285714285,0.14285714285714285,,,0.14285714285714285,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
95,1610612759,Mark Bryant,Mark Bryant,95,SAS,12104.0,202,391,387,80.0,120,54,778,80.0,0.20460358056265984,-19.0,12.0,21.0,11.0,3.0,5.0,18.0,16.0,,,,,,25.0,55.0,,,6.0,56.0,390.0,16.0,4.0,10.0,,,3.0,11.0,38.0,12.0,,,3.0,8.0,2.0,10.0,,7.0,22.0,9.0,14.0,2.0,12.0,4.0,19.0,25.0,44.0,,7.0,5.0,2.0,2.0,1.0,2.0,4.0,6.0,2.0,11.0,38.0,8.0,2.0,2.0,,2.0,2.0,11.0,8.0,0.76,0.95,,,,,0.45454545454545453,0.4,0.45454545454545453,0.4,0.4745762711864407,0.4583333333333333,,0.05454545454545454,0.14285714285714285,,14.34878587196468,0.3333333333333333,0.23529411764705882,0.13333333333333333,0.075,0.0915032679738562,0.20454545454545456,0.08021390374331551,0.116751269035533,0.09433962264150944,0.14285714285714285,0.03508771929824561,,1.0,0.38181818181818183,0.5714285714285714,0.6666666666666666,0.5,0.32727272727272727,0.2909090909090909,,,,,,0.6875,0.5,0.6,,,0.38181818181818183,0.46074545454545457,0.49935384615384615,0.45413,0.19642857142857142,7.958181818181819,,9.0,4.0,,,8.0,19.0,,2.0,1.0,,3.0,,2.0,,2.0,0.5,0.5,0.5277777777777778,,0.1111111111111111,0.0784313725490196,0.11538461538461539,0.15,,0.5,0.5,0.25,0.25,1.0,,,,,,0.03508771929824561,0.03508771929824561,0.3392857142857143,,,,,1.0,,6.0,3.0,10.0,7.0,1.0,1.0,0.10869565217391304,0.07407407407407407,0.3125,1.0,0.5454545454545454,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,977.0,16,36,34,5.0,16,4,70,5.0,0.1388888888888889,-20.0,,1.0,,,,,,,,,,3.0,,1.0,,3.0,1.0,1.0,43.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,3.0,,3.0,,3.0,,,,,2.0,,1.0,2.0,4.0,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,0.1,,0.75,1.0,1.0,,22.5,0.5,,,0.1875,,,0.15789473684210525,,,,0.4,,,0.25,,,,,,,,,,0.75,,,,,,1.0,0.5245500000000001,,,,,25.333333333333332,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,0.1111111111111111,,,,,,,,,,,,,0.2,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,5053.0,84,162,165,45.0,61,21,327,45.0,0.2777777777777778,-25.0,3.0,9.0,1.0,,1.0,4.0,7.0,1.0,3.0,,,5.0,9.0,20.0,2.0,8.0,6.0,30.0,181.0,1.0,2.0,3.0,,3.0,4.0,8.0,6.0,12.0,6.0,5.0,3.0,15.0,,15.0,,10.0,30.0,,1.0,,6.0,1.0,10.0,1.0,11.0,,6.0,2.0,4.0,5.0,,3.0,2.0,7.0,1.0,2.0,7.0,11.0,3.0,,,,,8.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.25,0.45,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.45454545454545453,0.4,0.2857142857142857,0.15,0.1111111111111111,0.5,21.62162162162162,0.7142857142857143,0.14285714285714285,,0.08108108108108109,0.017543859649122806,,0.10975609756097561,0.014084507042253521,0.038461538461538464,,0.13636363636363635,,,0.32142857142857145,0.3333333333333333,0.375,,0.14285714285714285,0.25,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.17857142857142858,0.5,0.16666666666666666,,,,0.6071428571428571,0.5076571428571428,,0.479025,0.26666666666666666,9.014999999999999,24.6875,,6.0,1.0,3.0,,1.0,1.0,,3.0,2.0,3.0,,,1.0,3.0,,,0.16666666666666666,,0.375,0.07407407407407407,0.04,0.2857142857142857,1.0,,,0.8571428571428571,0.8571428571428571,0.5,0.2,0.2,1.0,0.5,0.2,0.1,0.13636363636363635,0.03333333333333333,1.0,1.0,,2.0,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
120,1610612759,Steven Smith,Steven Smith,120,SAS,3980.0,66,122,122,23.0,26,21,244,23.0,0.1885245901639344,-6.0,6.0,7.0,2.0,,1.0,5.0,6.0,1.0,5.0,,2.0,1.0,9.0,18.0,2.0,6.0,1.0,25.0,124.0,3.0,,1.0,,2.0,,,10.0,8.0,6.0,1.0,1.0,7.0,,7.0,,2.0,14.0,,,,3.0,,3.0,,3.0,,1.0,1.0,,2.0,1.0,,2.0,4.0,1.0,2.0,4.0,1.0,,,,,,,,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.5,,0.5,,0.25,0.05555555555555555,,0.2,19.178082191780824,0.5,,,0.05263157894736842,,,0.047619047619047616,,,,0.08333333333333333,,,0.2916666666666667,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.20833333333333334,0.25,0.20833333333333334,0.2,0.2,1.0,0.041666666666666664,0.6666666666666666,0.3333333333333333,,0.6666666666666666,,0.5416666666666666,0.5152270833333333,0.5655333333333333,0.5746333333333333,,8.961111111111112,23.483333333333334,1.0,2.0,1.0,,2.0,4.0,1.0,,3.0,2.0,,,1.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.05,,,,0.2,0.25,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,,1.0,,,0.16,,,,2.0,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,6094.0,102,187,188,38.0,51,26,375,38.0,0.20320855614973263,8.0,15.0,18.0,6.0,3.0,4.0,26.0,11.0,,,,,,29.0,55.0,,,15.0,73.0,180.0,7.0,4.0,10.0,,,6.0,14.0,28.0,30.0,,,5.0,10.0,1.0,11.0,1.0,5.0,23.0,2.0,8.0,,26.0,2.0,34.0,10.0,44.0,1.0,1.0,1.0,,5.0,1.0,2.0,4.0,9.0,2.0,4.0,5.0,17.0,2.0,10.0,4.0,10.0,7.0,14.0,,0.4827586206896552,0.56,,,,,0.5272727272727272,0.4,0.5272727272727272,0.4,0.5887096774193549,0.5384615384615384,,0.09090909090909091,0.05555555555555555,0.15384615384615385,32.87037037037037,0.5555555555555556,0.25,,0.3023255813953488,0.1111111111111111,0.08695652173913043,0.32323232323232326,0.10526315789473684,0.09375,0.125,0.25806451612903225,0.047619047619047616,0.7,0.32727272727272727,0.8333333333333334,0.8823529411764706,0.5333333333333333,0.4727272727272727,0.2,,,,,,0.8571428571428571,0.4,0.75,,,0.32727272727272727,0.4401509090909091,0.5292,0.42140999999999995,0.1917808219178082,7.847272727272728,,12.0,2.0,,,6.0,13.0,,,1.0,4.0,6.0,1.0,,3.0,8.0,0.8571428571428571,0.8571428571428571,0.9285714285714286,,0.46153846153846156,0.28,0.36666666666666664,0.4444444444444444,0.5,0.46153846153846156,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.5,,,,,,0.13333333333333333,0.13333333333333333,0.1780821917808219,,,,3.0,,,5.0,1.0,8.0,1.0,6.0,,0.15789473684210525,0.09523809523809523,,0.4166666666666667,0.8333333333333334,,0.2,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,2873.0,48,93,93,21.0,44,9,186,21.0,0.22580645161290322,-28.0,,,,,,,4.0,1.0,4.0,1.0,2.0,5.0,2.0,4.0,3.0,9.0,,13.0,107.0,1.0,,,1.0,4.0,,3.0,4.0,,9.0,5.0,1.0,2.0,1.0,3.0,,1.0,7.0,,,,5.0,1.0,7.0,,7.0,,1.0,,1.0,1.0,,1.0,,1.0,,,2.0,,,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5,,0.5,0.375,0.5,0.375,0.6923076923076923,0.25,,,13.461538461538462,1.0,0.1111111111111111,,0.14285714285714285,,,0.13953488372093023,,,,,,0.6666666666666666,,,,,,0.3076923076923077,0.3076923076923077,0.25,0.25,1.0,0.38461538461538464,,,,0.5,0.5,0.6923076923076923,0.4910153846153846,0.498475,0.528525,0.23076923076923078,18.575000000000003,24.188888888888886,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,1.0,0.5,0.5,0.25,0.125,0.14285714285714285,0.23076923076923078,0.16666666666666666,,,,0.5,0.6666666666666666,1.0,0.4,0.4,1.0,0.5,0.4,,,0.15384615384615385,1.0,1.0,,,,0.5,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,
