EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,FTOffRebounds,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,BlockedLongMidRange,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Corner3PctBlocked,Blocked3s,BlockedArc3,on
1731,1610612764,Tyronn Lue,Tyronn Lue,1731,WAS,27721.0,462,-49.0,848,848,277,324,113,1696,17.0,29,2.0,4.0,7.0,10,15,46,25.0,65.0,1.0,4.0,1.0,1.0,11.0,32.0,1.0,3.0,3.0,12.0,57,140,12.0,36.0,18.0,168,906,5.0,12.0,1.0,4.0,13.0,22.0,41,3.0,13.0,12.0,65.0,18,96,21.0,15.0,2.0,2.0,30.0,11.0,10,73,8.0,81,6.0,2.0,25.0,11.0,37.0,170,6.0,10.0,24,1.0,35,6.0,41,2.0,20,11,9.0,17,6.0,12.0,15,3.0,5,3.0,32,1.0,7.0,11,43,1.0,2.0,25.0,5.0,1.0,7.0,1.0,6.0,65.0,277,8.0,0.15789473684210525,0.16071428571428573,0.5833333333333334,0.3333333333333333,0.25,0.23076923076923078,0.35294117647058826,0.40714285714285714,0.4166666666666667,0.5365853658536586,0.42613636363636365,0.40625,0.49074074074074076,0.45135135135135135,0.40625,0.5245901639344263,0.20454545454545456,0.07142857142857142,0.10344827586206896,0.10869565217391304,0.03076923076923077,22.052845528455286,0.53125,0.034482758620689655,0.06857142857142857,0.017045454545454544,0.09803921568627451,0.0752212389380531,0.014563106796116505,0.03389830508474576,0.007352941176470588,0.01910828025477707,0.041666666666666664,0.06976744186046512,0.08053691275167785,0.0958904109589041,0.10344827586206896,0.021505376344086023,0.16477272727272727,0.5862068965517241,0.6538461538461539,0.11764705882352941,0.26136363636363635,0.32608695652173914,0.36585365853658536,0.06666666666666667,0.3693181818181818,0.38461538461538464,0.3968253968253968,0.24,0.022727272727272728,0.25,0.25,0.18181818181818182,0.34375,0.34375,0.6363636363636364,0.25,0.5,0.0625,0.1875,0.3333333333333333,0.18518518518518517,0.7,0.018518518518518517,0.2222222222222222,0.25,0.3693181818181818,0.36666666666666664,0.4438005747126438,0.48857142857142855,0.43256981132075467,0.0446927374301676,0.04929577464788732,0.02702702702702703,0.07738095238095238,0.3869047619047619,11.35642857142857,26.294444444444448,0.3266509433962264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1751,1610612764,Jahidi White,Jahidi White,1751,WAS,26516.0,442,27.0,801,799,188,163,133,1600,54.0,83,27.0,40.0,10.0,17,2,19,,,,,,,,,,,,,56,102,,,35.0,147,865,27.0,40.0,,,68.0,11.0,21,,,8.0,30.0,62,50,,,44.0,,,,8,2,1.0,3,1.0,,2.0,,,7,52.0,17.0,58,9.0,84,60.0,144,9.0,10,9,1.0,6,1.0,2.0,14,4.0,4,1.0,20,2.0,6.0,24,46,,7.0,58.0,10.0,,32.0,,2.0,30.0,188,1.0,0.5535714285714286,0.9117647058823529,,,,,,0.5490196078431373,0.675,0.5238095238095238,0.5490196078431373,0.675,0.5238095238095238,0.5833333333333334,0.6938775510204082,0.6,,0.0784313725490196,0.060240963855421686,0.15789473684210525,,15.320041972717734,0.3,0.4090909090909091,0.19528619528619529,0.15339233038348082,0.2361111111111111,0.2032520325203252,0.14676616915422885,0.25,0.10416666666666667,0.13496932515337423,0.1509433962264151,0.2018348623853211,0.2074074074074074,0.22641509433962265,0.2631578947368421,0.23684210526315788,0.8137254901960784,0.6506024096385542,0.6923076923076923,0.5555555555555556,0.18627450980392157,0.10526315789473684,0.125,0.5,,,,,,,,,,,,1.0,0.675,,,,0.8095238095238095,0.5882352941176471,,,,0.8137254901960784,,0.5428588235294117,0.6000027027027027,0.5317380952380952,0.25806451612903225,0.25806451612903225,,0.46258503401360546,0.20408163265306123,2.1058823529411765,,0.23470661672908863,14.0,7.0,1.0,5.0,14.0,8.0,6.0,14.0,8.0,2.0,1.0,2.0,1.0,0.045454545454545456,0.1111111111111111,0.09803921568627451,0.16666666666666666,0.5714285714285714,0.14814814814814814,,,,,,,,,,,,,,,True
1838,1610612764,Tyrone Nesby,Tyrone Nesby,1838,WAS,17326.0,289,-62.0,535,538,184,213,71,1073,10.0,18,3.0,6.0,4.0,8,6,14,17.0,39.0,2.0,4.0,,2.0,,8.0,,,,4.0,33,71,2.0,12.0,13.0,85,565,5.0,11.0,,,11.0,13.0,24,1.0,6.0,4.0,33.0,48,18,6.0,,4.0,,8.0,,6,8,4.0,12,2.0,2.0,3.0,2.0,3.0,28,17.0,11.0,33,6.0,50,19.0,69,4.0,14,9,5.0,7,1.0,5.0,7,2.0,2,,14,2.0,6.0,20,34,,1.0,15.0,,1.0,6.0,,1.0,33.0,184,5.0,0.7272727272727273,0.7741935483870968,1.0,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.4647887323943662,0.45454545454545453,0.5416666666666666,0.43373493975903615,0.45454545454545453,0.48333333333333334,0.4722222222222222,0.4583333333333333,0.515625,0.14457831325301204,0.08450704225352113,0.1111111111111111,0.07142857142857142,0.07692307692307693,16.774193548387096,0.5,0.3157894736842105,0.15714285714285714,0.07981220657276995,0.20754716981132076,0.16730038022813687,0.07116104868913857,0.05263157894736842,0.09333333333333334,0.08,0.125,0.11538461538461539,0.21428571428571427,0.23076923076923078,0.14285714285714285,0.0975609756097561,0.21686746987951808,0.5555555555555556,0.625,0.7,0.1686746987951807,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.46987951807228917,0.4358974358974359,0.4722222222222222,0.7647058823529411,0.04819277108433735,0.5,0.5,0.0963855421686747,,,,0.5454545454545454,0.5,,,,0.26666666666666666,0.5,0.06666666666666667,0.13333333333333333,,0.3614457831325301,,0.43717289156626515,0.49062,0.44775666666666675,0.06741573033707865,0.07792207792207792,,0.12941176470588237,0.38823529411764707,11.992957746478872,24.96666666666667,0.34392523364485983,1.0,2.0,,4.0,6.0,2.0,3.0,6.0,5.0,,,,,,0.037037037037037035,0.043478260869565216,,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,0.5,,,,,,,,,,,True
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,11156.0,186,-54.0,344,347,71,126,52,691,8.0,16,1.0,2.0,2.0,3,6,19,3.0,10.0,,,,,,,,,,,17,45,,,9.0,43,369,2.0,4.0,,,6.0,3.0,10,,,4.0,10.0,24,10,,,4.0,,,,11,4,2.0,6,2.0,,3.0,,1.0,14,7.0,6.0,30,3.0,39,8.0,47,,2,2,,4,,2.0,4,,2,,8,4.0,1.0,21,30,,2.0,11.0,1.0,,5.0,,1.0,10.0,71,2.0,0.7058823529411765,0.8,,,,,,0.37777777777777777,0.5,0.3,0.37777777777777777,0.5,0.3,0.43,0.6,0.4166666666666667,,0.24444444444444444,0.25,0.2631578947368421,0.2,14.536340852130325,0.5,0.25,0.189873417721519,0.04516129032258064,0.1935483870967742,0.19047619047619047,0.044444444444444446,,0.05263157894736842,0.06451612903225806,0.075,0.18,0.2647058823529412,0.15,0.2727272727272727,,0.35555555555555557,0.5,0.6666666666666666,0.875,0.4222222222222222,0.3157894736842105,0.42857142857142855,0.5,0.2222222222222222,0.3,0.375,0.6666666666666666,,,,,,,,0.5,0.5,,,,0.3,0.6666666666666666,,,,0.35555555555555557,,0.4510133333333333,0.45872500000000005,0.41456,0.10204081632653061,0.10204081632653061,,0.13953488372093023,0.23255813953488372,7.326666666666666,,0.2063953488372093,2.0,1.0,,1.0,6.0,6.0,,6.0,2.0,,,3.0,,,0.04,0.05,,0.3333333333333333,,,,,,,,,,,,,,,,True
93,1610612764,Hubert Davis,Hubert Davis,93,WAS,73902.0,1232,-37.0,2259,2253,652,756,324,4512,13.0,24,,3.0,2.0,3,18,62,58.0,114.0,8.0,18.0,1.0,8.0,49.0,108.0,4.0,12.0,12.0,29.0,89,200,57.0,126.0,16.0,365,2386,7.0,25.0,5.0,13.0,32.0,24.0,46,15.0,37.0,2.0,95.0,118,60,153.0,18.0,,,108.0,49.0,5,89,18.0,107,13.0,5.0,15.0,23.0,51.0,232,7.0,14.0,55,1.0,70,7.0,77,4.0,28,24,4.0,33,3.0,23.0,11,3.0,10,1.0,44,3.0,5.0,19,58,,3.0,21.0,,1.0,9.0,,1.0,95.0,652,9.0,0.6629213483146067,0.6629213483146067,0.8947368421052632,0.4523809523809524,0.38461538461538464,0.40540540540540543,0.4523809523809524,0.445,0.28,0.5217391304347826,0.5352760736196319,0.3815789473684211,0.5602409638554217,0.5416666666666666,0.3974358974358974,0.5654761904761905,0.38650306748466257,0.025,,0.04838709677419355,0.017543859649122806,14.36130007558579,0.75,0.015151515151515152,0.06084070796460177,0.007352941176470588,0.06060606060606061,0.06079295154185022,0.006172839506172839,0.005025125628140704,0.015527950310559006,0.002320185614849188,0.016666666666666666,0.060126582278481014,0.08088235294117647,0.059880239520958084,0.0625,0.023121387283236993,0.0736196319018405,0.5416666666666666,0.5416666666666666,0.46153846153846156,0.1901840490797546,0.2903225806451613,0.3050847457627119,0.6111111111111112,0.3496932515337423,0.5087719298245614,0.5178571428571429,0.7241379310344828,0.05521472392638037,0.4444444444444444,0.4444444444444444,0.3312883435582822,0.4537037037037037,0.45794392523364486,0.8775510204081632,0.07894736842105263,,0.02631578947368421,0.3157894736842105,0.3333333333333333,0.03614457831325301,0.6666666666666666,0.0963855421686747,0.3493975903614458,0.41379310344827586,0.4601226993865031,0.4537037037037037,0.4574854294478528,0.4427109375,0.43533674698795183,0.026865671641791045,0.0430622009569378,,0.08767123287671233,0.2602739726027397,13.479500000000007,25.29047619047619,0.2886232846392209,3.0,,,4.0,3.0,,3.0,3.0,2.0,,,,,,,,,0.6666666666666666,,3.0,,1.0,0.375,1.0,1.0,0.007936507936507936,0.009259259259259259,1.0,1.0,1.0,,,,True
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,32161.0,536,-57.0,960,968,269,342,126,1928,45.0,68,15.0,29.0,15.0,19,6,34,,4.0,,,,,,,,,,,51,106,,,42.0,144,982,16.0,32.0,,,49.0,17.0,29,,,15.0,49.0,60,42,,,28.0,,,,10,9,3.0,12,1.0,2.0,2.0,3.0,4.0,27,54.0,16.0,55,4.0,75,61.0,136,7.0,8,8,,7,1.0,3.0,17,1.0,4,3.0,24,5.0,4.0,25,66,,7.0,72.0,9.0,,33.0,,8.0,49.0,269,8.0,0.5882352941176471,0.8108108108108109,,,,,,0.4811320754716981,0.5,0.5862068965517241,0.4811320754716981,0.5,0.5862068965517241,0.5217391304347826,0.5444444444444444,0.5975609756097561,,0.09433962264150944,0.08823529411764706,0.11764705882352941,,14.349376114081995,0.2916666666666667,0.11428571428571428,0.13064133016627077,0.13138686131386862,0.14678899082568808,0.1339622641509434,0.12525667351129363,0.25,0.13664596273291926,0.07471264367816093,0.1875,0.15436241610738255,0.08854166666666667,0.1518987341772152,0.13333333333333333,0.16279069767441862,0.6415094339622641,0.6617647058823529,0.7258064516129032,0.5777777777777777,0.32075471698113206,0.17647058823529413,0.2,0.6666666666666666,0.03773584905660377,,,,,,,,,,,0.90625,0.5172413793103449,,,,0.6551724137931034,0.7894736842105263,,,,0.6415094339622641,,0.5129547169811319,0.5751612903225806,0.5160827586206896,0.25384615384615383,0.25384615384615383,,0.3402777777777778,0.3402777777777778,4.09433962264151,,0.28020833333333334,17.0,7.0,,8.0,44.0,17.0,23.0,44.0,27.0,,1.0,1.0,3.0,,0.09210526315789473,0.11666666666666667,,0.6136363636363636,0.06666666666666667,,4.0,,,,,,,,,,,,,True
43,1610612764,Chris Whitney,Chris Whitney,43,WAS,37476.0,625,27.0,1155,1146,330,381,168,2301,4.0,12,1.0,1.0,1.0,4,5,16,32.0,68.0,13.0,28.0,2.0,4.0,24.0,67.0,4.0,9.0,5.0,17.0,41,96,37.0,95.0,72.0,265,1223,3.0,11.0,5.0,11.0,26.0,11.0,27,7.0,21.0,50.0,93.0,54,28,99.0,12.0,,,67.0,24.0,5,68,17.0,85,15.0,2.0,18.0,9.0,41.0,187,2.0,11.0,37,3.0,51,5.0,56,2.0,20,12,8.0,16,3.0,11.0,6,2.0,5,,22,1.0,4.0,25,44,1.0,,78.0,2.0,5.0,13.0,3.0,20.0,93.0,330,4.0,0.6585365853658537,0.6585365853658537,0.8918918918918919,0.3894736842105263,0.45454545454545453,0.3333333333333333,0.3894736842105263,0.4270833333333333,0.2727272727272727,0.4074074074074074,0.5052356020942408,0.4772727272727273,0.4479166666666667,0.5777777777777777,0.5208333333333334,0.6148648648648649,0.4973821989528796,0.052083333333333336,0.25,0.0625,0.014705882352941176,18.154981549815496,0.7272727272727273,0.09090909090909091,0.08333333333333333,0.00423728813559322,0.10784313725490197,0.08791208791208792,0.008635578583765112,,0.006756756756756757,0.004464285714285714,0.12222222222222222,0.07432432432432433,0.07281553398058252,0.1038961038961039,0.12,0.01904761904761905,0.06282722513089005,0.3333333333333333,0.4444444444444444,0.75,0.08376963350785341,0.3125,0.3333333333333333,0.6,0.35602094240837695,0.47058823529411764,0.47761194029850745,0.65625,0.14659685863874344,0.4642857142857143,0.48148148148148145,0.3507853403141361,0.3582089552238806,0.3582089552238806,0.875,0.045454545454545456,1.0,0.09090909090909091,0.4090909090909091,0.4444444444444444,0.08333333333333333,0.25,0.08333333333333333,0.3541666666666667,0.29411764705882354,0.5602094240837696,0.3582089552238806,0.4812714659685864,0.47137647058823534,0.46543749999999995,0.07804878048780488,0.12149532710280374,0.030612244897959183,0.09811320754716982,0.35094339622641507,15.177083333333334,25.06631578947369,0.2857142857142857,5.0,3.0,,1.0,1.0,,1.0,1.0,,,,,,,0.028037383177570093,0.011627906976744186,0.09523809523809523,,1.0,2.0,,0.9230769230769231,0.5,1.0,1.0,0.010526315789473684,,0.5,1.0,1.0,0.03571428571428571,,,True
461,1610612764,Popeye Jones,Popeye Jones,461,WAS,43125.0,719,15.0,1299,1298,341,361,202,2597,27.0,56,17.0,41.0,4.0,9,28,66,23.0,63.0,2.0,2.0,,,1.0,2.0,,,1.0,2.0,78,185,3.0,4.0,38.0,203,1378,24.0,58.0,,,59.0,12.0,31,1.0,2.0,12.0,39.0,106,50,9.0,,38.0,,2.0,1.0,7,30,8.0,38,6.0,2.0,14.0,5.0,11.0,84,82.0,20.0,94,6.0,120,96.0,216,5.0,14,11,3.0,16,2.0,13.0,20,4.0,3,,36,5.0,7.0,32,92,,11.0,44.0,3.0,,18.0,,6.0,39.0,341,13.0,0.6794871794871795,0.8983050847457628,1.0,0.75,,0.5,0.75,0.42162162162162165,0.41379310344827586,0.3870967741935484,0.4365079365079365,0.41379310344827586,0.4090909090909091,0.48333333333333334,0.4609375,0.47560975609756095,0.021164021164021163,0.03783783783783784,0.05357142857142857,0.045454545454545456,0.015873015873015872,15.786082474226804,0.4444444444444444,0.16666666666666666,0.18323586744639375,0.1423611111111111,0.15151515151515152,0.17674418604651163,0.1388888888888889,0.176,0.18274111675126903,0.09448818897637795,0.17582417582417584,0.211340206185567,0.16228070175438597,0.12631578947368421,0.21621621621621623,0.05,0.2962962962962963,0.48214285714285715,0.5094339622641509,0.4074074074074074,0.3492063492063492,0.42424242424242425,0.4444444444444444,0.6785714285714286,0.3333333333333333,0.36507936507936506,0.3709677419354839,1.0,0.010582010582010581,1.0,1.0,0.010582010582010581,0.5,0.5,1.0,0.7068965517241379,0.4146341463414634,,,,0.2727272727272727,0.4444444444444444,,0.06060606060606061,0.5,0.31746031746031744,0.5,0.4422367724867725,0.5225301886792453,0.44109393939393937,0.08823529411764706,0.09,,0.29064039408866993,0.1921182266009852,9.636216216216217,24.25,0.26250962278675904,11.0,13.0,1.0,11.0,8.0,5.0,3.0,9.0,6.0,,,3.0,,0.03225806451612903,0.12037037037037036,0.13953488372093023,0.045454545454545456,0.6666666666666666,0.058823529411764705,,,1.0,,,,,,,,,,1.0,1.0,True
1888,1610612764,Richard Hamilton,Richard Hamilton,1888,WAS,20194.0,337,46.0,636,620,248,235,80,1256,12.0,27,2.0,6.0,4.0,12,27,63,22.0,59.0,1.0,3.0,1.0,1.0,2.0,7.0,,1.0,1.0,3.0,61,149,3.0,10.0,60.0,191,632,7.0,18.0,,2.0,15.0,26.0,55,1.0,4.0,35.0,90.0,62,60,9.0,,4.0,1.0,6.0,2.0,19,26,2.0,28,1.0,1.0,8.0,5.0,13.0,58,13.0,7.0,22,,29,15.0,44,3.0,8,8,,15,3.0,9.0,13,,6,1.0,28,3.0,12.0,13,29,,1.0,66.0,3.0,5.0,20.0,,12.0,90.0,248,4.0,0.5081967213114754,0.5254237288135594,1.0,0.3,,0.25,0.3333333333333333,0.40939597315436244,0.3888888888888889,0.4727272727272727,0.4119496855345912,0.35,0.4661016949152542,0.5,0.35,0.5844155844155844,0.06289308176100629,0.12751677852348994,0.2962962962962963,0.14285714285714285,0.03389830508474576,29.589041095890412,0.5357142857142857,,0.08835341365461848,0.04924242424242424,0.09333333333333334,0.08950617283950617,0.04950495049504951,0.03333333333333333,0.0625,0.046296296296296294,0.08163265306122448,0.10752688172043011,0.07476635514018691,0.11320754716981132,0.045454545454545456,0.04054054054054054,0.16981132075471697,0.4444444444444444,0.631578947368421,0.5,0.39622641509433965,0.42857142857142855,0.5,0.4074074074074074,0.3710691823899371,0.3728813559322034,0.38596491228070173,0.6363636363636364,0.018867924528301886,0.3333333333333333,0.3333333333333333,0.0440251572327044,0.2857142857142857,0.2857142857142857,1.0,0.3,0.3333333333333333,0.05,0.05,,0.2033898305084746,0.3333333333333333,0.01694915254237288,0.05084745762711865,0.3333333333333333,0.23270440251572327,0.3333333333333333,0.43430253164556953,0.47329374999999996,0.43133275862068976,0.11363636363636363,0.12048192771084337,,0.07853403141361257,0.4712041884816754,10.972483221476507,26.369999999999997,0.389937106918239,1.0,2.0,,8.0,1.0,1.0,,2.0,1.0,,,,,,0.05128205128205128,0.06451612903225806,,0.5,1.0,,,1.0,,,,,,,,,,1.0,1.0,True
363,1610612764,Christian Laettner,Christian Laettner,363,WAS,17355.0,289,-26.0,530,524,160,231,71,1054,10.0,20,4.0,10.0,3.0,5,2,10,21.0,48.0,,,,,,,,,,,33,78,,,19.0,85,557,4.0,13.0,,,9.0,9.0,22,,,10.0,28.0,52,14,,,4.0,,,,1,24,9.0,33,7.0,2.0,5.0,10.0,9.0,75,14.0,10.0,33,4.0,47,19.0,66,,9,6,3.0,5,4.0,2.0,10,2.0,3,2.0,15,1.0,6.0,8,29,,2.0,23.0,3.0,4.0,9.0,,2.0,28.0,160,4.0,0.7878787878787878,0.8387096774193549,,,,,,0.4230769230769231,0.3076923076923077,0.4090909090909091,0.4230769230769231,0.3076923076923077,0.4090909090909091,0.47674418604651164,0.32142857142857145,0.5185185185185185,,0.01282051282051282,0.05,,,16.449511400651467,0.3333333333333333,0.4444444444444444,0.1527777777777778,0.061946902654867256,0.18181818181818182,0.15867158671586715,0.06818181818181818,0.09615384615384616,0.07246376811594203,0.0380952380952381,0.09523809523809523,0.109375,0.2,0.21951219512195122,0.07142857142857142,,0.2564102564102564,0.5,0.5263157894736842,0.5,0.1282051282051282,0.2,0.2,0.5,0.6153846153846154,0.4375,0.4375,0.9523809523809523,,,,,,,,0.7692307692307693,0.4,,,,0.22727272727272727,0.6,,,,0.2564102564102564,,0.4290025641025642,0.509990909090909,0.4084136363636364,0.10714285714285714,0.10714285714285714,,0.10588235294117647,0.32941176470588235,12.106410256410257,,0.3018867924528302,1.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,,,,,0.08333333333333333,0.10526315789473684,0.11764705882352941,,0.3333333333333333,0.25,,,,,,,,,,,,,,,True
