EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,Arc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Arc3Assists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,3SecondViolations,OffFTReboundPct,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Arc3PctBlocked,on
1134,1610612763,Ike Austin,Ike Austin,1134,MEM,14348.0,239,-50,472,478,85,92,38,950,3.0,10.0,3.0,2.0,2.0,5.0,25.0,55,1.0,1.0,1.0,30.0,70,2.0,60,504,4.0,4.0,13.0,1.0,8,56.0,4.0,1.0,3.0,11.0,2.0,13.0,2.0,3.0,1.0,7.0,28.0,3.0,6.0,5.0,37,1.0,43,9.0,52,3.0,8.0,4.0,4.0,5,1.0,4,3.0,1.0,1.0,8,4.0,20.0,28,1.0,4.0,2.0,2.0,4.0,2.0,2.0,8,85,1.0,0.9333333333333333,0.9333333333333333,0.42857142857142855,0.3076923076923077,0.4166666666666667,0.2857142857142857,0.4166666666666667,0.2857142857142857,0.027777777777777776,0.04285714285714286,0.2,0.2,15.355086372360844,0.625,0.08333333333333333,0.20786516853932585,0.03389830508474576,0.14705882352941177,0.05263157894736842,0.19811320754716982,0.038461538461538464,0.05128205128205128,0.04,0.022727272727272728,0.045454545454545456,0.07692307692307693,0.2,0.23880597014925373,0.18181818181818182,0.14285714285714285,0.16666666666666666,0.07692307692307693,0.5,0.1388888888888889,0.3,0.375,0.6666666666666666,0.06944444444444445,0.4,0.5,1.0,0.7638888888888888,0.45454545454545453,0.45454545454545453,0.96,0.013888888888888888,0.013888888888888888,0.75,0.14285714285714285,0.07142857142857142,0.16666666666666666,0.41736805555555556,0.501,0.38663928571428574,0.13333333333333333,15.094285714285713,23.450000000000003,0.18008474576271186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1510,1610612763,Brevin Knight,Brevin Knight,1510,MEM,48362.0,806,-83,1549,1531,426,338,190,3080,27.0,53.0,1.0,15.0,15.0,31.0,54.0,144,1.0,4.0,3.0,96.0,228,5.0,261,1569,10.0,22.0,57.0,3.0,77,74.0,118.0,3.0,15.0,191.0,25.0,216.0,3.0,88.0,38.0,65.0,457.0,1.0,6.0,15.0,54,2.0,71,7.0,78,1.0,60.0,25.0,35.0,54,15.0,49,28.0,5.0,2.0,82,20.0,31.0,90,5.0,3.0,,3.0,5.0,1.0,,77,426,14.0,0.3854166666666667,0.3854166666666667,0.42105263157894735,0.38596491228070173,0.4248927038626609,0.36666666666666664,0.47735849056603774,0.47435897435897434,0.02145922746781116,0.06578947368421052,0.18867924528301888,0.0967741935483871,19.560315670800453,0.6585365853658537,0.044444444444444446,0.09152542372881356,0.00975609756097561,0.10135135135135136,0.009708737864077669,0.09349593495934959,0.009749303621169917,0.011627906976744186,0.016042780748663103,0.00390625,0.01282051282051282,,0.061452513966480445,0.09248554913294797,0.1134453781512605,0.11403508771929824,0.058823529411764705,0.008547008547008548,0.2,0.22746781115879827,0.5094339622641509,0.627906976744186,0.2222222222222222,0.13304721030042918,0.4838709677419355,0.5357142857142857,0.4,0.6180257510729614,0.375,0.38028169014084506,0.46296296296296297,0.004291845493562232,0.017167381974248927,0.1,0.25,0.05,0.24892703862660945,0.44144978448275873,0.4285375,0.42296694915254235,0.2950191570881226,12.553947368421053,31.240000000000002,0.2750161394448031,1.0,11.0,1.0,1.0,2.0,63.0,5.0,1.0,11.0,33.0,6.0,1.0,1.0,22.0,5.0,1.0,1.0,1.0,83.0,6.0,12.0,20.0,18.0,2.0,2.0,1.0,0.4,0.5,0.5,0.5,0.4583333333333333,0.013888888888888888,1.0,1.0,1.0,0.25,0.25,1.0,1.0,0.7333333333333333,0.3333333333333333,0.08097165991902834,0.08264462809917356,0.0421455938697318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,110164.0,1836,-152,3564,3555,841,748,425,7119,59.0,103.0,8.0,20.0,20.0,51.0,133.0,305,42.0,321.0,73.0,212.0,459,363.0,826,3771,30.0,31.0,74.0,81.0,152,132.0,292.0,320.0,14.0,402.0,42.0,444.0,15.0,213.0,75.0,114.0,930.0,5.0,14.0,33.0,109,4.0,146,19.0,165,9.0,91.0,66.0,25.0,108,35.0,78,60.0,30.0,1.0,168,37.0,25.0,90,4.0,5.0,3.0,1.0,5.0,2.0,1.0,152,841,15.0,0.3113207547169811,0.3127962085308057,0.46187363834422657,0.4189189189189189,0.46411192214111924,0.4032258064516129,0.4757396449704142,0.4437869822485207,0.4416058394160584,0.030501089324618737,0.0970873786407767,0.058823529411764705,24.864997545409917,0.6428571428571429,0.043478260869565216,0.07643758765778401,0.01059001512859304,0.10344827586206896,0.01272264631043257,0.08137535816618911,0.011078717201166181,0.019230769230769232,0.004618937644341801,0.009523809523809525,0.009900990099009901,0.022222222222222223,0.05908096280087528,0.06295399515738499,0.10071942446043165,0.10441767068273092,0.1,0.018867924528301886,0.4,0.12530413625304138,0.5728155339805825,0.6344086021505376,0.23728813559322035,0.06204379562043796,0.39215686274509803,0.4166666666666667,0.3,0.3710462287104623,0.4360655737704918,0.4375,0.3458646616541353,0.051094890510948905,0.3905109489051095,0.1509433962264151,0.12903225806451613,0.47096774193548385,0.5669099756690997,0.49579707673568824,0.47463163265306124,0.48372727272727284,0.18401937046004843,13.503485838779959,25.57685950413223,0.23597081930415265,4.0,10.0,15.0,98.0,113.0,63.0,15.0,2.0,47.0,27.0,132.0,1.0,98.0,27.0,11.0,11.0,2.0,4.0,77.0,4.0,27.0,14.0,13.0,,,0.3893805309734513,0.31129476584022037,0.31215469613259667,0.5,0.42452830188679247,0.4351851851851852,0.003278688524590164,0.35714285714285715,0.35714285714285715,0.7333333333333333,0.3052959501557632,0.3052959501557632,0.336734693877551,0.5,0.5,0.30625,0.016826923076923076,0.029850746268656716,0.05690072639225181,2.0,5.0,3.0,8.0,3.0,18.0,18.0,5.0,23.0,21.0,207.0,2.0,1.0,0.21739130434782608,0.25925925925925924,0.25,0.09433962264150944,0.4,1.0,0.33962264150943394,0.16666666666666666,1.0,0.05161290322580645,0.375,0.2465753424657534,,,,,,,,,,,,,,True
1934,1610612763,Rodney Buford,Rodney Buford,1934,MEM,73049.0,1217,-208,2341,2331,667,591,298,4672,60.0,89.0,17.0,23.0,37.0,102.0,71.0,162,12.0,37.0,14.0,168.0,353,49.0,400,2562,39.0,26.0,67.0,17.0,74,258.0,78.0,37.0,17.0,42.0,8.0,50.0,4.0,23.0,8.0,11.0,108.0,7.0,25.0,30.0,125,,155,32.0,187,3.0,26.0,23.0,3.0,25,9.0,19,18.0,6.0,,43,9.0,45.0,72,3.0,9.0,5.0,2.0,9.0,5.0,1.0,74,667,5.0,0.7678571428571429,0.8012422360248447,0.47592067988668557,0.3880597014925373,0.45149253731343286,0.3630952380952381,0.47044917257683216,0.40217391304347827,0.12189054726368159,0.04815864022662889,0.056179775280898875,0.0784313725490196,17.265653945905893,0.5813953488372093,,0.1348435814455232,0.02768549280177187,0.14218009478672985,0.03608247422680412,0.13620386643233742,0.02917046490428441,0.02880658436213992,0.025396825396825397,0.028985507246376812,0.03205128205128205,0.05263157894736842,0.08945686900958466,0.1640625,0.15363128491620112,0.11180124223602485,0.24,0.014705882352941176,0.5555555555555556,0.22139303482587064,0.6741573033707865,0.7142857142857143,0.6333333333333333,0.2537313432835821,0.3627450980392157,0.39361702127659576,0.7567567567567568,0.40298507462686567,0.4382716049382716,0.44936708860759494,0.8873239436619719,0.029850746268656716,0.09203980099502487,0.38636363636363635,0.27380952380952384,0.16666666666666666,0.34328358208955223,0.4579745024875623,0.48932894736842103,0.45240773809523815,0.185,11.035977337110484,24.840816326530614,0.2849209739427595,11.0,14.0,2.0,7.0,9.0,37.0,18.0,7.0,49.0,13.0,27.0,,7.0,4.0,5.0,4.0,,2.0,50.0,5.0,3.0,23.0,3.0,,,1.0,0.1836734693877551,0.1836734693877551,0.46153846153846156,0.4772727272727273,0.5217391304347826,0.024691358024691357,0.16666666666666666,0.18181818181818182,1.0,0.1891891891891892,0.1891891891891892,1.0,0.6470588235294118,0.6086956521739131,0.1891891891891892,0.05476190476190476,0.06199460916442048,0.1225,,2.0,2.0,3.0,2.0,3.0,1.0,2.0,5.0,3.0,,14.0,2.0,0.4,0.17647058823529413,0.18181818181818182,0.045454545454545456,,,0.06818181818181818,0.6666666666666666,1.0,0.03571428571428571,0.6666666666666666,0.07142857142857142,1.0,4.0,0.02040816326530612,0.08333333333333333,,,,,,,,,,True
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,180127.0,3002,-310,5759,5745,1557,1247,719,11504,367.0,540.0,145.0,141.0,133.0,388.0,50.0,131,,5.0,2.0,550.0,1059,5.0,1441,6024,189.0,143.0,260.0,2.0,453,760.0,340.0,5.0,105.0,182.0,41.0,223.0,11.0,64.0,41.0,77.0,487.0,38.0,186.0,86.0,363,43.0,492,237.0,729,30.0,41.0,35.0,6.0,135,13.0,71,89.0,64.0,19.0,224,53.0,105.0,195,22.0,163.0,106.0,51.0,169.0,108.0,2.0,453,1557,16.0,0.6909090909090909,0.7933194154488518,0.5193578847969783,0.55,0.5183270676691729,0.5515267175572519,0.5646551724137931,0.6205479452054794,0.004699248120300752,0.09915014164305949,0.09814814814814815,0.1211340206185567,22.646925517449766,0.6026785714285714,0.27741935483870966,0.1590013140604468,0.08520384791571232,0.16666666666666666,0.06859205776173286,0.16041443372633082,0.08184143222506395,0.11480865224625623,0.0784313725490196,0.07027649769585254,0.06619385342789598,0.07633587786259542,0.14657534246575343,0.14152410575427682,0.1813186813186813,0.1687344913151365,0.1592920353982301,0.07444168734491315,0.6390532544378699,0.5075187969924813,0.6796296296296296,0.7535934291581109,0.6893732970027248,0.36466165413533835,0.3427835051546392,0.39002932551319647,0.6240601503759399,0.1231203007518797,0.3816793893129771,0.3968253968253968,0.88,,0.004699248120300752,0.7631578947368421,0.5381679389312977,0.007633587786259542,0.5122180451127819,0.49076345249294473,0.5335293750000001,0.48913835877862594,0.3143650242886884,5.056562795089706,29.46,0.2703594374023268,91.0,100.0,,1.0,1.0,338.0,110.0,72.0,292.0,164.0,3.0,,1.0,30.0,25.0,15.0,,21.0,477.0,54.0,,196.0,70.0,6.0,6.0,1.0,0.2,0.2,0.582010582010582,0.5789473684210527,0.6266094420600858,0.03816793893129771,,,,0.2,0.2,1.0,0.6275862068965518,0.7092198581560284,0.2,0.1625207296849088,0.16319733555370525,0.20263705759888967,,,,,,1.0,1.0,,1.0,1.0,,142.0,6.0,,0.5,0.26373626373626374,,,,0.005263157894736842,,,,,0.5,,1.0,,,13.0,6.0,0.06190476190476191,,,,,,,True
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,59757.0,996,-82,1900,1910,685,494,229,3810,111.0,180.0,50.0,56.0,39.0,104.0,14.0,46,,1.0,,164.0,330,1.0,450,1987,65.0,49.0,112.0,,148,214.0,114.0,1.0,36.0,23.0,4.0,27.0,1.0,10.0,5.0,8.0,58.0,13.0,71.0,26.0,114,22.0,162,88.0,250,10.0,30.0,18.0,12.0,28,8.0,10,37.0,18.0,6.0,65,21.0,48.0,94,13.0,55.0,28.0,21.0,58.0,32.0,3.0,148,685,11.0,0.6524390243902439,0.7867647058823529,0.49696969696969695,0.4375,0.4954682779456193,0.4375,0.5528255528255528,0.5068493150684932,0.0030211480362537764,0.10909090909090909,0.12777777777777777,0.10576923076923077,21.611721611721613,0.4307692307692308,0.38596491228070173,0.14412136536030343,0.10549777117384844,0.11764705882352941,0.06951871657754011,0.1383399209486166,0.09767441860465116,0.13043478260869565,0.09954751131221719,0.09328358208955224,0.0410958904109589,0.17073170731707318,0.10545454545454545,0.14903846153846154,0.17532467532467533,0.15060240963855423,0.01818181818181818,0.078125,0.5517241379310345,0.5438066465256798,0.6166666666666667,0.7070063694267515,0.5855855855855856,0.31419939577039274,0.375,0.41935483870967744,0.717948717948718,0.13897280966767372,0.30434782608695654,0.3181818181818182,1.0,,0.0030211480362537764,0.7692307692307693,0.5,,0.5468277945619335,0.49969395770392766,0.5285403508771931,0.4821544642857143,0.3288888888888889,5.050000000000002,25.0,0.3605263157894737,29.0,30.0,,,,122.0,31.0,21.0,83.0,50.0,,,,3.0,3.0,4.0,,6.0,168.0,16.0,,76.0,16.0,3.0,2.0,,,,0.47692307692307695,0.47692307692307695,0.532051282051282,0.043478260869565216,,,,,,,0.58,0.5357142857142857,,0.19437340153452684,0.19487179487179487,0.18444444444444444,,,,,,,,,,,,56.0,6.0,,,0.034482758620689655,,,,,,,,,,,6.0,,,4.0,1.0,0.05063291139240506,1.0,1.0,,,,,True
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,147619.0,2460,-124,4706,4691,1244,952,598,9397,110.0,200.0,64.0,47.0,54.0,149.0,82.0,202,94.0,137.0,48.0,246.0,551,231.0,872,4837,101.0,57.0,130.0,76.0,253,308.0,184.0,133.0,60.0,144.0,25.0,169.0,7.0,66.0,27.0,51.0,363.0,30.0,109.0,31.0,146,6.0,183,141.0,324,17.0,102.0,60.0,42.0,78,10.0,48,43.0,30.0,2.0,121,29.0,92.0,163,17.0,64.0,39.0,21.0,65.0,39.0,,253,1244,14.0,0.6260162601626016,0.719626168224299,0.44646098003629764,0.43846153846153846,0.46994884910485935,0.46601941747572817,0.49827981651376146,0.5080645161290323,0.29539641943734013,0.1088929219600726,0.195,0.11409395973154363,18.25542878174457,0.6446280991735537,0.04580152671755725,0.07803313735970069,0.06035437430786268,0.07542579075425791,0.06437768240343347,0.0775635407537248,0.061179577464788734,0.07088122605363985,0.07849829351535836,0.03724928366762178,0.06267806267806268,0.06956521739130435,0.0728476821192053,0.08639705882352941,0.07607192254495158,0.06748466257668712,0.10588235294117647,0.04392764857881137,0.6,0.2557544757033248,0.55,0.6832298136645962,0.5363636363636364,0.19053708439897699,0.3624161073825503,0.4090909090909091,0.6111111111111112,0.25831202046035806,0.40594059405940597,0.41414141414141414,0.7560975609756098,0.12020460358056266,0.17519181585677748,0.48120300751879697,0.22815533980582525,0.23300970873786409,0.551150895140665,0.484029794079794,0.5129491228070174,0.47500373134328366,0.2901376146788991,8.979491833030854,24.92900432900432,0.2643433914152146,39.0,32.0,33.0,48.0,81.0,137.0,60.0,15.0,168.0,61.0,228.0,4.0,48.0,18.0,9.0,10.0,,5.0,198.0,10.0,6.0,73.0,25.0,1.0,1.0,0.9382716049382716,0.35064935064935066,0.3568281938325991,0.594059405940594,0.575187969924812,0.5833333333333334,0.019801980198019802,0.35106382978723405,0.35106382978723405,1.0,0.35036496350364965,0.35036496350364965,0.8958333333333334,0.609375,0.6808510638297872,0.3609022556390977,0.0885478158205431,0.11889250814332247,0.1926605504587156,4.0,14.0,10.0,28.0,7.0,18.0,16.0,11.0,32.0,26.0,15.0,64.0,4.0,0.34375,0.34210526315789475,0.1282051282051282,0.10526315789473684,0.2857142857142857,1.0,0.13533834586466165,0.3888888888888889,0.8571428571428571,0.13592233009708737,0.35714285714285715,0.3333333333333333,,,,,2.0,1.0,0.012121212121212121,,1.0,2.0,0.008583690987124463,,,True
3,1610612763,Grant Long,Grant Long,3,MEM,92684.0,1545,-223,2940,2954,733,595,347,5894,36.0,56.0,4.0,9.0,13.0,38.0,84.0,215,4.0,10.0,6.0,133.0,309,14.0,339,3083,20.0,16.0,58.0,7.0,66,212.0,54.0,9.0,14.0,98.0,14.0,112.0,8.0,46.0,23.0,29.0,238.0,4.0,20.0,31.0,126,6.0,163,24.0,187,4.0,53.0,39.0,14.0,56,9.0,36,30.0,20.0,4.0,86,20.0,36.0,92,8.0,10.0,5.0,4.0,10.0,7.0,,66,733,8.0,0.7969924812030075,0.803030303030303,0.43042071197411,0.27586206896551724,0.42569659442724456,0.2923076923076923,0.46185286103542234,0.38372093023255816,0.043343653250773995,0.045307443365695796,0.10714285714285714,0.13157894736842105,13.506261180679786,0.6511627906976745,0.08108108108108109,0.10597140454163162,0.017699115044247787,0.10877192982456141,0.015384615384615385,0.10651289009497965,0.017266187050359712,0.030201342281879196,0.01694915254237288,0.010460251046025104,0.009852216748768473,0.03508771929824561,0.08465608465608465,0.13719512195121952,0.10144927536231885,0.10619469026548672,0.11864406779661017,0.023391812865497075,0.7,0.17337461300309598,0.6428571428571429,0.72,0.6666666666666666,0.11764705882352941,0.34210526315789475,0.3939393939393939,0.3076923076923077,0.6656346749226006,0.39069767441860465,0.39622641509433965,0.9285714285714286,0.01238390092879257,0.030959752321981424,0.19047619047619047,0.13846153846153847,0.09230769230769231,0.21671826625386997,0.43848975155279507,0.4190562500000001,0.44011796875,0.19469026548672566,14.073139158576057,26.53571428571428,0.24931972789115647,,6.0,,3.0,3.0,64.0,9.0,6.0,27.0,28.0,9.0,1.0,3.0,6.0,5.0,8.0,,4.0,95.0,6.0,,33.0,17.0,,,1.0,0.21428571428571427,0.23076923076923078,0.45,0.5,0.5192307692307693,0.013953488372093023,,,,0.3,0.3,1.0,,0.6666666666666666,0.3333333333333333,0.09428571428571429,0.09821428571428571,0.07964601769911504,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,1.0,1.0,0.2857142857142857,,,,,0.047619047619047616,1.0,1.0,0.015384615384615385,,0.3333333333333333,,,,,,,,,,,,,,True
2226,1610612763,Will Solomon,Will Solomon,2226,MEM,31610.0,527,-36,1007,1014,385,297,158,2021,16.0,28.0,1.0,11.0,5.0,27.0,20.0,46,21.0,78.0,38.0,41.0,101,99.0,187,1048,8.0,14.0,38.0,45.0,78,30.0,52.0,76.0,13.0,47.0,7.0,54.0,2.0,18.0,12.0,17.0,115.0,1.0,4.0,8.0,22,,30,5.0,35,3.0,17.0,9.0,8.0,18,5.0,13,16.0,5.0,,34,13.0,18.0,52,4.0,4.0,1.0,1.0,5.0,4.0,,78,385,9.0,0.36585365853658536,0.36585365853658536,0.40594059405940597,0.3684210526315789,0.3925,0.3674698795180723,0.4236111111111111,0.4148936170212766,0.495,0.12871287128712872,0.21428571428571427,0.18518518518518517,20.798668885191347,0.5294117647058824,,0.05392156862745098,0.011019283746556474,0.1,0.007407407407407408,0.06147540983606557,0.010040160642570281,0.02040816326530612,0.008064516129032258,0.0070921985815602835,,0.030303030303030304,0.026845637583892617,0.03409090909090909,0.08771929824561403,0.11290322580645161,0.05555555555555555,0.02631578947368421,0.8,0.14,0.5714285714285714,0.7272727272727273,0.4375,0.135,0.18518518518518517,0.22727272727272727,,0.23,0.43478260869565216,0.45454545454545453,0.4,0.105,0.39,0.06666666666666667,0.13253012048192772,0.4578313253012048,0.635,0.4798522727272727,0.45686538461538456,0.4656351851851852,0.41711229946524064,10.841584158415841,25.575757575757574,0.38232373386295926,1.0,5.0,5.0,20.0,25.0,30.0,2.0,2.0,9.0,17.0,63.0,2.0,20.0,5.0,3.0,1.0,,1.0,43.0,1.0,7.0,10.0,5.0,1.0,1.0,0.84,0.25252525252525254,0.25773195876288657,0.25,0.23333333333333334,0.23529411764705882,0.043478260869565216,0.23809523809523808,0.23809523809523808,1.0,0.2564102564102564,0.2597402597402597,0.8,1.0,0.45454545454545453,0.2631578947368421,0.061611374407582936,0.09090909090909091,0.0481283422459893,1.0,2.0,1.0,7.0,,5.0,10.0,1.0,7.0,11.0,12.0,,2.0,0.14285714285714285,0.24444444444444444,,0.13333333333333333,0.5,1.0,0.3333333333333333,,,0.08433734939759036,0.14285714285714285,0.2631578947368421,1.0,,0.010101010101010102,,,,,,,3.0,0.0297029702970297,1.0,0.01282051282051282,True
98,1610612763,Nick Anderson,Nick Anderson,98,MEM,6325.0,105,-19,205,206,53,47,19,411,2.0,4.0,,1.0,1.0,4.0,3.0,11,5.0,19.0,4.0,6.0,19,24.0,41,202,,1.0,5.0,5.0,11,12.0,,18.0,2.0,6.0,2.0,8.0,2.0,4.0,1.0,1.0,18.0,,,1.0,14,,15,,15,,1.0,,1.0,2,,2,1.0,,,3,2.0,4.0,9,1.0,2.0,1.0,1.0,2.0,2.0,,11,53,1.0,1.0,1.0,0.3157894736842105,0.2,0.4186046511627907,0.4,0.43617021276595747,0.4230769230769231,0.5581395348837209,0.10526315789473684,0.25,,22.42152466367713,0.6666666666666666,,0.19444444444444445,,0.06666666666666667,,0.1724137931034483,,,,,,,0.19047619047619047,0.3157894736842105,0.125,0.08333333333333333,,,1.0,0.09302325581395349,0.5,0.6666666666666666,1.0,0.09302325581395349,0.25,0.25,1.0,0.2558139534883721,0.2727272727272727,0.3,1.0,0.11627906976744186,0.4418604651162791,,0.1,0.4,0.6511627906976745,0.487720238095238,0.59865,0.4935333333333334,0.2682926829268293,12.952631578947368,25.97083333333333,0.25853658536585367,,1.0,1.0,7.0,8.0,5.0,,,6.0,3.0,24.0,1.0,7.0,,,,,,9.0,1.0,,4.0,1.0,,,1.0,0.3333333333333333,0.34782608695652173,,1.5,1.5,0.09090909090909091,0.2,0.2,1.0,0.3684210526315789,0.3684210526315789,1.0,,1.0,0.3888888888888889,0.08695652173913043,0.18181818181818182,0.14634146341463414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,1.0,0.4,,0.5,1.0,1.0,0.5,1.0,1.0,0.1,1.0,0.25,,,,,,,,,,,,,,True
