EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,FTDefRebounds,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,on,BlockedCorner3,OffensiveGoaltends,3pt And 1 Free Throw Trips
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,33968.0,566,79,1079,1058,373,328,109.0,2137,25.0,46.0,1.0,9.0,16.0,6.0,18.0,26.0,47,12.0,25.0,2.0,2.0,3.0,8.0,21.0,62.0,1.0,5.0,5.0,25.0,57,111,33.0,87.0,19.0,232,1098,4.0,6.0,3.0,7.0,1.0,18.0,17.0,40,8.0,33.0,13.0,71,44.0,70.0,96.0,3.0,1.0,3.0,58.0,20.0,9.0,1.0,62.0,17.0,79.0,11.0,6.0,30.0,12.0,20.0,175.0,4.0,4.0,4.0,27.0,31.0,8.0,39,5.0,17.0,11.0,6.0,22.0,7.0,17.0,19.0,1.0,5.0,1.0,41.0,3.0,18.0,15.0,44.0,2.0,5.0,29.0,4.0,1.0,10.0,6.0,1.0,1.0,1.0,71,373,5.0,0.38596491228070173,0.38596491228070173,0.9696969696969697,0.3793103448275862,0.42857142857142855,0.24242424242424243,0.38095238095238093,0.5135135135135135,0.6666666666666666,0.425,0.5378787878787878,0.6538461538461539,0.3972602739726027,0.5523809523809524,0.6428571428571429,0.4382716049382716,0.4393939393939394,0.011494252873563218,0.08108108108108109,0.10869565217391304,0.2222222222222222,0.016129032258064516,20.815986677768528,0.5365853658536586,0.06206896551724138,0.012345679012345678,0.05263157894736842,0.04,0.060665362035225046,0.018867924528301886,0.011627906976744186,0.023622047244094488,0.028985507246376812,0.06451612903225806,0.056910569105691054,0.07377049180327869,0.05789473684210526,0.06779661016949153,0.054945054945054944,0.23232323232323232,0.5434782608695652,0.6097560975609756,0.2,0.09090909090909091,0.3333333333333333,0.42857142857142855,0.23737373737373738,0.5531914893617021,0.5531914893617021,0.6538461538461539,0.12626262626262627,0.48,0.48,1.0,0.31313131313131315,0.3387096774193548,0.3442622950819672,0.9523809523809523,0.07692307692307693,0.15384615384615385,1.0,1.0,0.38461538461538464,0.2,1.0,0.2191780821917808,0.5625,0.1095890410958904,0.375,0.3424657534246575,0.2,0.6717171717171717,0.3448275862068966,0.492940206185567,0.4315833333333334,0.4615407142857143,0.049019607843137254,0.08547008547008547,0.07758620689655173,0.30603448275862066,9.433333333333332,26.396551724137932,0.3456904541241891,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,28997.0,483,57,879,883,273,246,109.0,1762,39.0,58.0,28.0,5.0,8.0,6.0,18.0,3.0,8,,1.0,,,,,,1.0,,,,1.0,48,84,,2.0,13.0,109,884,18.0,32.0,,,3.0,39.0,6.0,16,,1.0,9.0,21,40.0,56.0,,,,,1.0,,4.0,,19.0,4.0,23.0,1.0,3.0,7.0,2.0,10.0,50.0,8.0,35.0,18.0,88.0,119.0,44.0,163,2.0,18.0,10.0,8.0,7.0,2.0,5.0,9.0,,2.0,,16.0,1.0,6.0,15.0,31.0,3.0,5.0,28.0,4.0,,12.0,4.0,43.0,4.0,45.0,21,273,2.0,0.4166666666666667,0.6451612903225806,,,,,,0.5714285714285714,0.5625,0.375,0.5581395348837209,0.5625,0.35294117647058826,0.5561224489795918,0.5416666666666666,0.4375,0.023255813953488372,,0.047619047619047616,0.05172413793103448,0.05555555555555555,,11.354581673306773,0.4375,0.23529411764705882,0.12110726643598616,0.24324324324324326,0.09876543209876543,0.23660714285714285,0.11621621621621622,0.17105263157894737,0.11607142857142858,0.13725490196078433,0.03333333333333333,0.16,0.29310344827586204,0.24050632911392406,0.17543859649122806,0.0625,0.6744186046511628,0.6724137931034483,0.7090909090909091,0.41025641025641024,0.20930232558139536,0.3333333333333333,0.35294117647058826,0.09302325581395349,0.375,0.375,0.6666666666666666,0.011627906976744186,,,,0.011627906976744186,,,,0.875,,,,,,,0.47058823529411764,0.625,,,0.058823529411764705,,0.6976744186046512,,0.5059709302325581,0.5328444444444445,0.46449999999999997,0.1276595744680851,0.13043478260869565,0.3577981651376147,0.1926605504587156,3.65952380952381,24.95,0.310580204778157,17.0,34.0,1.0,13.0,2.0,2.0,22.0,17.0,28.0,1.0,1.0,0.43333333333333335,0.037037037037037035,0.0891089108910891,0.47058823529411764,0.6222222222222222,0.3333333333333333,0.6071428571428571,,,,,,,,True,,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,70708.0,1178,62,2199,2194,663,562,235.0,4393,90.0,128.0,37.0,23.0,34.0,88.0,205.0,11.0,41,,,,,,,,,,,,,189,374,,,135.0,513,2259,37.0,55.0,,,13.0,87.0,44.0,84,,,73.0,161,252.0,126.0,,,,,,,29.0,,18.0,20.0,38.0,15.0,5.0,11.0,2.0,5.0,96.0,17.0,65.0,30.0,150.0,206.0,84.0,290,8.0,28.0,22.0,6.0,20.0,3.0,3.0,64.0,1.0,17.0,20.0,84.0,8.0,18.0,65.0,192.0,12.0,30.0,175.0,9.0,,61.0,31.0,73.0,4.0,73.0,161,663,14.0,0.6666666666666666,0.7455621301775148,,,,,,0.5053475935828877,0.6727272727272727,0.5238095238095238,0.5053475935828877,0.6727272727272727,0.5238095238095238,0.5612691466083151,0.7131147540983607,0.6145038167938931,,,0.07754010695187166,0.09375,0.06341463414634146,,21.947261663286007,0.23809523809523808,0.16483516483516483,0.09406657018813314,0.16853932584269662,0.07296137339055794,0.16544117647058823,0.08874458874458875,0.09782608695652174,0.08823529411764706,0.0718954248366013,0.075,0.16535433070866143,0.16853932584269662,0.16195372750642673,0.17037037037037037,0.05194805194805195,0.3422459893048128,0.703125,0.7758620689655172,0.7111111111111111,0.5481283422459893,0.4292682926829268,0.4583333333333333,0.10962566844919786,0.2682926829268293,0.2972972972972973,0.9090909090909091,,,,,,,,,0.6727272727272727,,,,,,,0.40476190476190477,0.6764705882352942,,,,,0.3422459893048128,,0.4423000000000001,0.5012044444444443,0.4468952380952383,0.1431924882629108,0.1431924882629108,0.1695906432748538,0.3138401559454191,6.655614973262034,,0.3015006821282401,26.0,40.0,2.0,26.0,,,47.0,22.0,46.0,6.0,7.0,0.3880597014925373,0.0392156862745098,0.09787234042553192,0.16279069767441862,0.6301369863013698,0.5909090909090909,0.7027027027027027,1.0,0.0975609756097561,0.2692307692307692,,,,,True,,,
1630,1610612765,Mikki Moore,Mikki Moore,1630,DET,4052.0,68,16,133,136,57,25,10.0,269,6.0,7.0,3.0,4.0,4.0,1.0,2.0,5.0,10,1.0,1.0,,,1.0,1.0,,,,,,,12,19,1.0,1.0,8.0,35,128,2.0,3.0,,,2.0,6.0,7.0,8,1.0,1.0,5.0,22,18.0,6.0,3.0,,,,,,,,5.0,,5.0,,,3.0,,2.0,10.0,2.0,2.0,,11.0,11.0,4.0,15,,1.0,1.0,,2.0,,1.0,2.0,1.0,1.0,,4.0,1.0,,5.0,10.0,,1.0,9.0,1.0,,4.0,1.0,3.0,1.0,3.0,22,57,2.0,0.75,0.9,1.0,1.0,,1.0,1.0,0.631578947368421,0.6666666666666666,0.875,0.675,0.6666666666666666,0.9444444444444444,0.7291666666666666,0.75,1.0,0.05,,,,,,19.310344827586206,0.5,0.22448979591836735,0.06060606060606061,,0.125,0.171875,0.08163265306122448,0.2222222222222222,,0.09090909090909091,0.2,0.3,0.18181818181818182,0.21428571428571427,,,0.35,0.8571428571428571,0.8571428571428571,0.5,0.1,0.5,0.5,0.5,0.5,0.5,1.0,0.05,1.0,1.0,1.0,,,,,1.0,,,,,,,0.4444444444444444,1.0,0.1111111111111111,1.0,,,0.4,,0.4687775,0.6331,0.49155000000000004,0.17391304347826086,0.18181818181818182,0.17142857142857143,0.6285714285714286,9.65263157894737,23.8,0.42857142857142855,2.0,4.0,,,,,,2.0,,2.0,,,,,,,1.0,0.6666666666666666,,,,,,,,True,,,
468,1610612765,Jon Barry,Jon Barry,468,DET,53316.0,889,31,1640,1637,420,340,178.0,3277,25.0,38.0,3.0,8.0,11.0,7.0,16.0,18.0,49,17.0,34.0,2.0,4.0,6.0,13.0,43.0,90.0,1.0,4.0,11.0,21.0,50,103,60.0,124.0,43.0,323,1691,3.0,7.0,3.0,8.0,,15.0,13.0,25,17.0,34.0,23.0,100,56.0,44.0,138.0,42.0,,,90.0,43.0,4.0,1.0,100.0,25.0,125.0,17.0,8.0,54.0,29.0,17.0,275.0,7.0,6.0,13.0,67.0,81.0,13.0,94,3.0,36.0,23.0,13.0,40.0,12.0,32.0,19.0,1.0,8.0,3.0,59.0,3.0,9.0,24.0,58.0,1.0,3.0,45.0,2.0,3.0,8.0,12.0,12.0,2.0,12.0,100,420,4.0,0.56,0.5714285714285714,0.7666666666666667,0.4838709677419355,0.375,0.5,0.4838709677419355,0.4854368932038835,0.42857142857142855,0.52,0.6167400881057269,0.5,0.652542372881356,0.6504065040650406,0.5,0.6971830985915493,0.5462555066079295,0.008064516129032258,0.038834951456310676,0.07894736842105263,0.0625,,16.56708310700706,0.6779661016949152,0.09867452135493372,0.011834319526627219,0.0948905109489051,0.03626943005181347,0.09803921568627451,0.018571428571428572,,,0.03968253968253968,0.029850746268656716,0.08808290155440414,0.08,0.11888111888111888,0.1188118811881188,0.02702702702702703,0.16740088105726872,0.6578947368421053,0.7142857142857143,0.68,0.07048458149779736,0.4375,0.4666666666666667,0.21585903083700442,0.3673469387755102,0.3673469387755102,0.4444444444444444,0.14977973568281938,0.5,0.5151515151515151,0.9411764705882353,0.3964757709251101,0.4777777777777778,0.4777777777777778,0.6976744186046512,0.2,0.26666666666666666,0.5,1.0,0.26666666666666666,0.25,1.0,0.1864406779661017,0.7272727272727273,0.22033898305084745,0.46153846153846156,0.3559322033898305,0.5238095238095238,0.7136563876651982,0.4777777777777778,0.5198462555066079,0.475995,0.5272042372881356,0.038461538461538464,0.07339449541284404,0.04643962848297214,0.30959752321981426,10.383495145631068,25.141935483870963,0.25609756097560976,1.0,2.0,,1.0,,,4.0,6.0,8.0,,,0.02127659574468085,,0.03773584905660377,0.027777777777777776,0.6666666666666666,0.42857142857142855,0.3333333333333333,,,1.0,1.0,1.0,0.029411764705882353,0.008,True,,,
2073,1610612765,Brian Cardinal,Brian Cardinal,2073,DET,939.0,16,7,29,30,22,15,3.0,59,,,,,,,,1.0,2,1.0,3.0,,,,2.0,,1.0,,,,1.0,1,2,1.0,4.0,2.0,7,28,,,,,,,1.0,1,,3.0,2.0,4,,2.0,3.0,,,,1.0,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,1.0,,,,1.0,1,,1.0,1.0,,,,,,,,,,,,2.0,3.0,,,2.0,,,1.0,,,,,4,22,,,,1.0,0.25,,,0.25,0.5,,1.0,0.4166666666666667,,0.25,0.5,,0.4,0.6666666666666666,,,,,,21.21212121212121,,,0.16666666666666666,,,,0.07142857142857142,,0.5,,,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,,,,,,,,,,0.5,,0.25,,0.6666666666666666,,0.4262666666666666,,0.44405,0.14285714285714285,0.3333333333333333,,0.5714285714285714,18.950000000000003,24.174999999999997,0.7586206896551724,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2206,1610612765,Rodney White,Rodney White,2206,DET,4469.0,74,30,145,147,55,34,11.0,292,1.0,3.0,,,,3.0,12.0,3.0,11,,,,,,,1.0,2.0,,,1.0,1.0,7,26,1.0,2.0,8.0,25,131,,,,,,,2.0,10,1.0,1.0,4.0,11,6.0,8.0,,3.0,,,2.0,1.0,5.0,,8.0,1.0,9.0,,1.0,4.0,1.0,3.0,19.0,,,3.0,7.0,11.0,,11,,6.0,3.0,3.0,5.0,,3.0,4.0,1.0,2.0,,9.0,,4.0,,2.0,,2.0,8.0,,,2.0,2.0,2.0,,2.0,11,55,,0.42857142857142855,0.42857142857142855,,0.5,,1.0,0.5,0.2692307692307692,,0.2,0.30357142857142855,,0.3181818181818182,0.390625,,0.4230769230769231,0.07142857142857142,,0.19230769230769232,0.6666666666666666,0.25,,26.28205128205128,0.5555555555555556,0.12280701754385964,,0.16666666666666666,,0.13333333333333333,,,,,,0.05,0.14285714285714285,0.16666666666666666,0.06666666666666667,,0.10714285714285714,0.3333333333333333,1.0,1.0,0.42857142857142855,0.25,0.3333333333333333,0.39285714285714285,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,,0.07142857142857142,0.5,0.5,,,,,,,,,,,,,0.09090909090909091,1.0,0.17857142857142858,0.5,0.41793571428571424,,0.37997272727272724,0.06666666666666667,0.07142857142857142,,0.44,11.123076923076924,27.3,0.3793103448275862,,,,1.0,,,2.0,,,,,0.5,,,0.6666666666666666,,,,,,,,,,,True,,,
722,1610612765,Corliss Williamson,Corliss Williamson,722,DET,42752.0,713,103,1333,1327,350,278,151.0,2660,98.0,153.0,37.0,16.0,31.0,52.0,114.0,27.0,65,,1.0,,,,,,,,,,,177,332,,1.0,96.0,450,1347,32.0,50.0,,,10.0,74.0,34.0,71,,,32.0,100,214.0,140.0,,,,,,,24.0,,36.0,22.0,58.0,12.0,10.0,17.0,9.0,10.0,138.0,12.0,30.0,10.0,65.0,83.0,42.0,125,10.0,32.0,16.0,16.0,26.0,6.0,16.0,23.0,1.0,10.0,1.0,49.0,4.0,9.0,40.0,93.0,3.0,13.0,115.0,13.0,,54.0,10.0,7.0,,7.0,100,350,5.0,0.6045197740112994,0.6729559748427673,,,,,,0.5331325301204819,0.64,0.4788732394366197,0.5315315315315315,0.64,0.4788732394366197,0.5859375,0.6981132075471698,0.5494505494505495,0.003003003003003003,,0.07228915662650602,0.10457516339869281,0.07017543859649122,,28.80904856952761,0.5306122448979592,0.11992619926199262,0.07246376811594203,0.09523809523809523,0.0851063829787234,0.11591962905718702,0.07567567567567568,0.11304347826086956,0.07784431137724551,0.07777777777777778,0.09803921568627451,0.09395973154362416,0.1,0.15021459227467812,0.11392405063291139,0.07633587786259542,0.4594594594594595,0.6405228758169934,0.7153284671532847,0.6632653061224489,0.34234234234234234,0.45614035087719296,0.49056603773584906,0.19519519519519518,0.4153846153846154,0.4153846153846154,0.7407407407407407,0.003003003003003003,,,,,,,,0.74,,,,,,,0.43661971830985913,0.5161290322580645,,,,,0.4624624624624625,,0.4742597597597598,0.5153026315789474,0.45955070422535216,0.1443850267379679,0.1447721179624665,0.16444444444444445,0.2222222222222222,6.57409638554217,24.1,0.2625656414103526,26.0,36.0,,8.0,,,5.0,2.0,5.0,1.0,1.0,0.20512820512820512,,0.030303030303030304,0.038461538461538464,0.7142857142857143,0.4230769230769231,0.7027027027027027,,,0.3076923076923077,,,,,True,,,
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,29223.0,487,-15,921,907,262,210,97.0,1828,9.0,16.0,4.0,1.0,3.0,12.0,37.0,17.0,39,2.0,8.0,1.0,3.0,,1.0,19.0,45.0,4.0,5.0,7.0,14.0,38,92,21.0,53.0,19.0,158,983,3.0,9.0,5.0,8.0,2.0,23.0,10.0,26,7.0,15.0,7.0,48,50.0,26.0,60.0,3.0,,,45.0,19.0,7.0,,24.0,10.0,34.0,6.0,4.0,17.0,3.0,4.0,78.0,,10.0,8.0,42.0,55.0,10.0,65,2.0,17.0,13.0,4.0,15.0,5.0,11.0,12.0,1.0,4.0,1.0,27.0,2.0,8.0,17.0,32.0,,5.0,26.0,2.0,,9.0,5.0,14.0,3.0,14.0,48,262,2.0,0.6578947368421053,0.6756756756756757,0.9523809523809523,0.39622641509433965,0.625,0.4666666666666667,0.39622641509433965,0.41304347826086957,0.3333333333333333,0.38461538461538464,0.4793103448275862,0.6176470588235294,0.5,0.5031847133757962,0.6388888888888888,0.5333333333333333,0.36551724137931035,,0.07608695652173914,0.0625,0.08108108108108109,,17.881438289601558,0.5555555555555556,0.11081794195250659,0.033783783783783786,0.12121212121212122,,0.11235955056179775,0.02544529262086514,0.0375,0.049586776859504134,,,0.07964601769911504,0.12844036697247707,0.12101910828025478,0.10909090909090909,0.02631578947368421,0.1103448275862069,0.5625,0.6,0.7777777777777778,0.25517241379310346,0.32432432432432434,0.35294117647058826,0.2689655172413793,0.4358974358974359,0.4722222222222222,0.7647058823529411,0.05517241379310345,0.25,0.25,1.0,0.3103448275862069,0.4222222222222222,0.4222222222222222,0.9473684210526315,0.23529411764705882,0.17647058823529413,0.3333333333333333,1.0,0.29411764705882354,0.8,0.75,0.07317073170731707,0.3333333333333333,0.024390243902439025,,0.34146341463414637,0.5,0.47586206896551725,0.4222222222222222,0.45976319444444447,0.5127233333333334,0.4447362499999999,0.05921052631578947,0.09090909090909091,0.14556962025316456,0.3037974683544304,11.157608695652174,25.852830188679242,0.28447339847991315,2.0,2.0,,5.0,,,6.0,5.0,9.0,1.0,,0.2,,0.010526315789473684,0.18181818181818182,0.6428571428571429,0.4166666666666667,0.5,1.0,0.07692307692307693,0.5,,,,,True,,,
711,1610612765,Jerry Stackhouse,Jerry Stackhouse,711,DET,27612.0,460,26,879,875,344,339,88.0,1754,36.0,57.0,7.0,14.0,27.0,5.0,23.0,27.0,78,5.0,17.0,,,2.0,9.0,5.0,25.0,,2.0,2.0,10.0,68,158,10.0,42.0,67.0,233,889,7.0,13.0,,2.0,,14.0,20.0,52,4.0,19.0,35.0,87,58.0,78.0,21.0,9.0,,,25.0,5.0,13.0,,55.0,16.0,71.0,11.0,5.0,27.0,14.0,14.0,158.0,,9.0,7.0,32.0,40.0,10.0,50,3.0,11.0,8.0,3.0,38.0,2.0,24.0,16.0,4.0,14.0,2.0,54.0,5.0,25.0,18.0,31.0,1.0,5.0,79.0,3.0,4.0,29.0,10.0,7.0,2.0,7.0,87,344,1.0,0.4264705882352941,0.453125,0.7,0.23809523809523808,,0.21052631578947367,0.23809523809523808,0.43037974683544306,0.5384615384615384,0.38461538461538464,0.415,0.4666666666666667,0.36619718309859156,0.4851694915254237,0.4666666666666667,0.46703296703296704,0.21,,0.08227848101265822,0.08771929824561403,0.13043478260869565,,29.6220633299285,0.7037037037037037,0.08488063660477453,0.03272727272727273,0.10606060606060606,,0.08803611738148984,0.024725274725274724,0.07692307692307693,0.02127659574468085,,,0.07476635514018691,0.05042016806722689,0.11920529801324503,0.125,0.028846153846153848,0.285,0.631578947368421,0.6923076923076923,0.3888888888888889,0.115,0.21739130434782608,0.25,0.39,0.34615384615384615,0.3698630136986301,0.5185185185185185,0.085,0.29411764705882354,0.29411764705882354,0.6,0.125,0.2,0.2,0.8,0.4666666666666667,,,,0.13333333333333333,,,0.38028169014084506,0.5185185185185185,0.1267605633802817,0.2222222222222222,0.14084507042253522,0.2,0.495,0.2,0.4829383838383839,0.44349999999999995,0.4907178571428572,0.12831858407079647,0.15760869565217392,0.060085836909871244,0.37339055793991416,10.1253164556962,25.407142857142855,0.391353811149033,4.0,8.0,1.0,1.0,,,1.0,4.0,4.0,1.0,,0.030303030303030304,0.05,0.009708737864077669,0.05555555555555555,0.5714285714285714,0.2,0.5714285714285714,,0.0641025641025641,,,,,,True,,,
