EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGM,Arc3FGA,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,NonHeaveArc3FGA,FTOffRebounds,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG3APct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeAssists,Technical Free Throw Trips,ShortMidRangePctBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGA,Corner3Frequency,PenaltyCorner3FGA,PenaltyCorner3Frequency,BlockedAtRim,on,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Corner3Assists,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,HeaveMakes,BlockedCorner3,OffensiveGoaltends
1051,1610612744,Dean Garrett,Dean Garrett,1051,GSW,467.0,8,12.0,20,21,16,2.0,41,1.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,7.0,4.0,14,1.0,2.0,2.0,2.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,16,0.5,1.0,0.2857142857142857,0.5,0.2857142857142857,0.2857142857142857,0.5,0.2857142857142857,0.2857142857142857,0.5,0.2857142857142857,34.78260869565217,1.0,0.25,0.3333333333333333,0.2222222222222222,0.2857142857142857,0.6666666666666666,1.0,0.25,0.4,0.5714285714285714,0.25,0.25,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,1.0,0.5,0.5714285714285714,0.25,0.5714285714285714,0.5525571428571429,0.63605,0.5525571428571429,0.5,1.0,6.471428571428571,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,1610612744,Danny Fortson,Danny Fortson,1504,GSW,1033.0,17,4.0,36,34,16,6.0,70,1.0,2.0,,1.0,,,1.0,1.0,1.0,3.0,4.0,10.0,35,1.0,2.0,4.0,2.0,2.0,8.0,4.0,2.0,2.0,4.0,8.0,8.0,5.0,13.0,,,,,,1.0,,,,8.0,16,0.6666666666666666,1.0,0.75,0.5,1.0,0.6,0.5,1.0,0.7142857142857143,0.6666666666666666,1.0,17.77777777777778,,0.5,0.26666666666666666,0.4,0.2222222222222222,,,0.75,,0.4,0.5,0.5,0.2,0.2,1.0,1.0,1.0,0.5,,,,0.6,0.52424,0.4189,0.3511,0.4,0.8,6.125,0.4444444444444444,19.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,0.2,0.3333333333333333,0.4,0.25,0.5,1.0,1.0,1.0,0.2,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,1610612744,Cedric Henderson,Cedric Henderson,1538,GSW,4168.0,69,22.0,145,143,92,27.0,288,9.0,13.0,,1.0,5.0,9.0,2.0,2.0,12.0,13.0,27.0,36.0,132,,4.0,,9.0,16.0,23.0,18.0,8.0,,1.0,1.0,2.0,1.0,3.0,,6.0,4.0,4.0,2.0,8.0,2.0,1.0,2.0,23.0,92,0.6923076923076923,0.6923076923076923,0.48148148148148145,,0.5625,0.5161290322580645,,0.5833333333333334,0.5294117647058824,,0.575,23.595505617977526,0.5,0.02,0.01694915254237288,0.02857142857142857,0.013888888888888888,0.06666666666666667,,,,0.41935483870967744,0.6923076923076923,0.8181818181818182,0.06451612903225806,0.3870967741935484,0.16666666666666666,0.16666666666666666,1.0,0.25,,0.5,0.5555555555555556,0.5483870967741935,0.5221209677419355,0.42125,0.5540722222222221,,0.6388888888888888,9.003703703703705,0.6344827586206897,54.0,2.0,4.0,4.0,4.0,,2.0,4.0,,4.0,,1.0,4.0,,2.0,7.0,1.0,,,0.12903225806451613,,,,0.03333333333333333,0.5555555555555556,1.0,1.0,0.12903225806451613,25.549999999999997,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,0.5,0.5,0.5,0.5,0.07407407407407407,0.15384615384615385,0.05,0.0625,0.5,1.0,0.5,0.5,0.5,0.1111111111111111,0.5,0.5,0.09090909090909091,0.10344827586206896,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,1610612744,Larry Hughes,Larry Hughes,1716,GSW,1896.0,32,15.0,72,72,49,10.0,144,6.0,8.0,1.0,2.0,6.0,7.0,2.0,3.0,3.0,9.0,13.0,23.0,57,1.0,3.0,2.0,8.0,9.0,19.0,6.0,12.0,2.0,3.0,4.0,4.0,3.0,7.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,19.0,49,0.3333333333333333,0.375,0.6923076923076923,0.3333333333333333,0.8888888888888888,0.5625,0.3333333333333333,0.7272727272727273,0.6111111111111112,0.3333333333333333,0.75,23.80952380952381,1.0,0.16,0.12,0.10810810810810811,0.09375,0.2857142857142857,,0.125,0.16666666666666666,0.5,0.75,0.75,0.125,0.1875,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6363636363636364,0.8571428571428571,0.6875,0.5140624999999999,0.4469,0.5590681818181817,0.08695652173913043,0.8260869565217391,5.5307692307692315,0.6805555555555556,40.0,,3.0,3.0,5.0,,3.0,3.0,,,,1.0,1.0,,,7.0,1.0,,,0.1875,,0.16666666666666666,,0.2,0.16666666666666666,,,0.1875,25.366666666666664,,,2.0,,,2.0,,,,1.0,7.0,7.0,4.0,2.0,14.0,,1.0,1.0,,2.0,2.0,3.0,,,,,,,0.07692307692307693,,,,,,,,,0.18181818181818182,,,0.17647058823529413,0.21428571428571427,1.0,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,1610612744,Gilbert Arenas,Gilbert Arenas,2240,GSW,467.0,8,12.0,20,21,16,2.0,41,,,,,,,,,,,,4.0,14,,,,,,4.0,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,4.0,16,,,,,,1.5,,1.5,1.0,,1.0,13.043478260869565,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.54405,,0.54405,,1.0,,0.8,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,1.0,24.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,2304.0,38,22.0,82,82,51,11.0,164,1.0,3.0,,,,1.0,2.0,2.0,3.0,4.0,8.0,8.0,70,,,,2.0,4.0,4.0,8.0,,,3.0,5.0,9.0,4.0,13.0,,1.0,1.0,,,,,,,4.0,51,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,0.5,8.333333333333334,,0.18518518518518517,0.1,0.23684210526315788,0.10810810810810811,0.09090909090909091,0.25,0.25,,0.375,0.3333333333333333,0.5,0.25,0.375,0.6666666666666666,0.6666666666666666,1.0,,,0.25,,0.375,0.490425,,0.454875,,0.5,10.325,0.6219512195121951,28.0,1.0,,,,,,,,,,1.0,4.0,1.0,,,,,1.0,,,,0.16666666666666666,0.13333333333333333,1.0,0.5,0.5,,,,,,,,,,,,1.0,1.0,2.0,1.0,,5.0,4.0,,,,,,,,,,,,,0.125,0.3333333333333333,0.36363636363636365,0.4444444444444444,,1.0,,,,,,,,,,,,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,1610612744,Dean Oliver,Dean Oliver,2352,GSW,241.0,4,2.0,9,9,5,1.0,18,,,,,,,,,1.0,,1.0,,10,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,18.181818181818183,,,,,,,,,,,,,,0.5,,,,,,,,0.5,0.458475,,0.53325,,,19.8,0.5555555555555556,,,1.0,1.0,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,0.5,24.8,,,1.0,,,1.0,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,1199.0,20,-2.0,39,38,21,8.0,77,3.0,4.0,1.0,2.0,1.0,1.0,5.0,,,4.0,9.0,9.0,38,1.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,,,,,1.0,,,,3.0,21,0.5,0.6666666666666666,0.4444444444444444,0.5,0.5,0.4444444444444444,0.5,0.5,0.45,0.5,0.5,22.916666666666668,,0.06666666666666667,0.1111111111111111,0.08695652173913043,0.08333333333333333,,,,0.25,0.4444444444444444,0.75,0.75,0.5555555555555556,,,,,1.0,0.5,0.5,1.0,0.4444444444444444,0.4907000000000001,0.62635,0.48965,0.2222222222222222,0.3333333333333333,3.6999999999999997,0.5384615384615384,9.0,1.0,,,1.0,,1.0,,,1.0,,2.0,4.0,1.0,,2.0,1.0,,,,,0.16666666666666666,0.1,0.09090909090909091,0.6666666666666666,0.2,0.25,,,,,,,,,,,,1.0,2.0,2.0,,2.0,4.0,1.0,,,,,,,,,,,,,0.1111111111111111,,0.125,0.16666666666666666,,,,,,,,,,,,,0.2,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1610612744,Chris Mills,Chris Mills,168,GSW,1504.0,25,-3.0,51,47,28,14.0,98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,4.0,10.0,14.0,55,1.0,1.0,5.0,4.0,8.0,10.0,6.0,2.0,2.0,2.0,,1.0,3.0,4.0,,,,1.0,,2.0,,,,10.0,28,0.75,1.0,0.4,1.0,0.5,0.36363636363636365,1.0,0.5,0.4,0.8333333333333334,0.5,25.37313432835821,0.5,,0.08333333333333333,0.043478260869565216,0.1,,,,,0.09090909090909091,1.0,1.0,0.09090909090909091,0.7272727272727273,0.375,0.375,1.0,1.0,1.0,0.125,1.0,0.18181818181818182,0.40935909090909095,0.6261,0.3976375,0.35714285714285715,0.7142857142857143,15.02,0.5490196078431373,19.0,,,1.0,6.0,3.0,2.0,,,1.0,,,1.0,,,11.0,2.0,,,0.09090909090909091,,0.25,,,,,,,22.8,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,0.14285714285714285,0.16666666666666666,,,,,,,,,0.23076923076923078,0.25,,2.0,,,,1.0,0.16666666666666666,0.2,1.0,0.09090909090909091,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1610612744,Mookie Blaylock,Mookie Blaylock,302,GSW,2031.0,34,5.0,64,62,38,16.0,126,1.0,1.0,,,,,1.0,1.0,2.0,2.0,4.0,4.0,65,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,,1.0,2.0,3.0,1.0,4.0,,2.0,1.0,1.0,,1.0,,,,2.0,38,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,0.25,8.433734939759036,1.0,0.09090909090909091,0.03333333333333333,0.1,0.02857142857142857,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,,,,,,0.5,0.49677499999999997,0.4078,0.4204375,0.5,0.5,11.024999999999999,0.59375,14.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,0.14285714285714285,1.0,,,0.16666666666666666,24.45,,,,,,1.0,,,,,10.0,10.0,3.0,6.0,20.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,0.125,0.2,,,,,,,,,,,1.0,,,,,,,,1.0,0.16666666666666666,1.0,0.25,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
