EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,FTDefRebounds,LostBallTurnovers,Offensive Fouls,Defensive 3 Seconds Violations,DefFTReboundPct,Corner3Frequency,PenaltyCorner3Frequency,ShortMidRangeFGM,Corner3FGM,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,Loose Ball Fouls,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Corner3PctBlocked
935,1610612762,Bryon Russell,Bryon Russell,935,UTA,12666.0,211,-32,377,386,172,144,56,763,2,5,,,,,5,3,17,5.0,16.0,,1.0,4.0,10.0,6,27,8.0,23.0,11,47,438,,1,,1.0,,1,7,4.0,13.0,9,23,8,4,18.0,6.0,16.0,5.0,1,11,2.0,13,2.0,,5,2.0,4,28,,2.0,3,14,18,4.0,22,2,1,5,5,3,,8,1.0,1,10,24,13,1.0,,1,6.0,1.0,1.0,1.0,1.0,23,172,4,0.6666666666666666,0.6666666666666666,0.75,0.34782608695652173,,0.3076923076923077,0.34782608695652173,0.2222222222222222,,0.14285714285714285,0.36,,0.35,0.41964285714285715,,0.46,0.46,0.037037037037037035,,14.19068736141907,0.625,0.09722222222222222,0.012048192771084338,0.08571428571428572,,0.09497206703910614,0.010582010582010581,0.024096385542168676,,0.07142857142857142,0.047619047619047616,0.15,0.10714285714285714,1.0,0.1,0.4,0.4,0.5,0.1,0.34,0.17647058823529413,0.17647058823529413,1.0,0.32,0.3125,0.3125,0.6,,,,0.5,,,,,0.5,0.4,0.56,0.3125,0.485885,0.51265,0.4860075000000001,0.02,0.037037037037037035,,0.48936170212765956,13.777777777777779,24.66086956521739,0.4562334217506631,7.0,3.0,1.0,,1.0,,0.08333333333333333,0.14,0.15,1.0,3.0,,,2.0,,1.0,2.0,,2.0,,,,,,0.2,,0.14285714285714285,,,,,,0.2,0.25,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,,,,,,,,True,,,,
317,1610612762,John Starks,John Starks,317,UTA,7107.0,118,-15,223,220,129,143,38,443,4,8,,1.0,3.0,6.0,1,7,14,4.0,9.0,1.0,1.0,1.0,5.0,12,23,5.0,17.0,10,49,238,1.0,3,1.0,2.0,5.0,7,12,1.0,10.0,5,22,16,8,12.0,3.0,9.0,4.0,1,9,,9,,,5,1.0,3,18,1.0,1.0,3,4,9,2.0,11,2,1,3,2,1,,4,,3,3,17,12,,,3,3.0,,,,,22,129,8,0.6666666666666666,0.6666666666666666,0.8,0.29411764705882354,0.5,0.1,0.29411764705882354,0.5217391304347826,0.3333333333333333,0.5833333333333334,0.4875,0.5,0.38636363636363635,0.532608695652174,0.5,0.44,0.425,0.043478260869565216,,18.796992481203006,0.75,0.04878048780487805,0.011764705882352941,0.13043478260869565,0.038461538461538464,0.06666666666666667,0.018018018018018018,,,,0.05263157894736842,0.08108108108108109,0.09523809523809523,,0.2,0.5,0.5,0.25,0.025,0.35,0.5,0.5384615384615384,0.8571428571428571,0.225,0.4444444444444444,0.4444444444444444,0.75,0.2,,,0.2,1.0,1.0,0.2727272727272727,0.5,0.22727272727272727,0.2,0.625,0.4444444444444444,0.48589875000000005,0.45338749999999994,0.49429090909090917,0.06976744186046512,0.11538461538461539,0.10204081632653061,0.4489795918367347,11.617391304347828,24.164705882352937,0.57847533632287,8.0,5.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.2,0.22727272727272727,1.0,1.0,,,,,1.0,,,1.0,,,,,,,0.07142857142857142,,,0.07692307692307693,0.0625,0.5,,1.0,1.0,0.125,0.125,1.0,1.0,,,,,,,,1.0,0.2,,,,,,True,,,,
304,1610612762,John Stockton,John Stockton,304,UTA,32791.0,547,-38,1009,1022,198,196,141,2031,41,64,2.0,3.0,8.0,14.0,19,40,73,4.0,15.0,,4.0,1.0,5.0,88,156,4.0,16.0,34,222,1085,5.0,12,,4.0,14.0,16,26,1.0,5.0,17,52,86,90,12.0,,14.0,4.0,11,131,4.0,135,3.0,1.0,73,10.0,48,274,,17.0,10,32,42,18.0,60,38,20,28,23,21,1.0,49,3.0,5,19,47,44,5.0,18.0,12,4.0,2.0,,2.0,2.0,52,198,6,0.48863636363636365,0.48863636363636365,1.0,0.25,,0.2,0.26666666666666666,0.5641025641025641,0.4166666666666667,0.6153846153846154,0.5465116279069767,0.3125,0.5645161290322581,0.5655737704918032,0.35294117647058826,0.6025641025641025,0.09302325581395349,0.07051282051282051,0.125,19.395465994962215,0.5714285714285714,0.0862533692722372,0.03837471783295711,0.13157894736842105,,0.09395973154362416,0.03497942386831276,0.041884816753926704,,0.10752688172043011,0.027777777777777776,0.11176470588235295,0.15,1.0,0.37209302325581395,0.640625,0.7321428571428571,0.3170731707317073,0.11046511627906977,0.42441860465116277,0.547945205479452,0.547945205479452,0.675,0.0872093023255814,0.26666666666666666,0.26666666666666666,1.0,0.1875,0.6666666666666666,,0.25,,,0.45161290322580644,0.5714285714285714,0.16129032258064516,0.2,0.46511627906976744,0.2857142857142857,0.4852304093567252,0.4888125,0.5039566666666667,0.0670391061452514,0.0736196319018405,0.06306306306306306,0.23423423423423423,9.927564102564103,27.91875,0.1962338949454906,1.0,,,5.0,6.0,,,0.005813953488372093,,7.0,,4.0,,1.0,4.0,18.0,13.0,,1.0,2.0,,,,,0.15789473684210525,,0.03225806451612903,0.03225806451612903,0.041237113402061855,,0.0625,0.05970149253731343,0.3684210526315789,0.4375,,,,,1.0,,,,,,,0.42857142857142855,,,,,,,True,,,,
180,1610612762,John Crotty,John Crotty,180,UTA,11856.0,198,-25,388,393,180,198,55,781,7,12,,,2.0,4.0,1,8,20,8.0,19.0,,2.0,6.0,12.0,15,33,8.0,19.0,12,66,424,,2,,2.0,2.0,6,12,6.0,12.0,8,38,20,10,12.0,12.0,19.0,8.0,2,23,4.0,27,3.0,1.0,10,3.0,10,58,,1.0,4,6,10,3.0,13,5,2,14,11,7,,21,1.0,8,3,24,14,,2.0,1,5.0,,,,,38,180,7,0.6666666666666666,0.6666666666666666,0.5,0.42105263157894735,,0.5,0.42105263157894735,0.45454545454545453,,0.5,0.5192307692307693,,0.625,0.5603448275862069,0.2,0.6785714285714286,0.36538461538461536,0.06060606060606061,0.08333333333333333,17.67337807606264,0.6666666666666666,0.040268456375838924,0.007042253521126761,0.125,,0.055248618784530384,0.005747126436781609,0.014492753623188406,,0.044444444444444446,0.038461538461538464,0.038461538461538464,0.1111111111111111,,0.23076923076923078,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.019230769230769232,0.38461538461538464,0.4,0.4,0.875,0.36538461538461536,0.42105263157894735,0.42105263157894735,0.5,,,,0.5,,,0.16666666666666666,0.5,0.5,0.5,0.5961538461538461,0.42105263157894735,0.5065192307692307,0.38339999999999996,0.5184875000000001,0.018867924528301886,0.029411764705882353,0.030303030303030304,0.5757575757575758,12.051515151515149,24.873684210526317,0.4639175257731959,,,,3.0,1.0,,,,,,,2.0,,2.0,1.0,3.0,5.0,,,,,,,,1.0,,0.18181818181818182,,,,0.2,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,True,,,,
1601,1610612762,Rusty LaRue,Rusty LaRue,1601,UTA,22665.0,378,-33,711,722,284,320,112,1433,10,27,1.0,2.0,3.0,11.0,9,24,56,10.0,26.0,1.0,4.0,5.0,17.0,39,92,10.0,30.0,21,129,768,9.0,14,1.0,4.0,27.0,16,36,5.0,17.0,14,61,44,34,24.0,6.0,25.0,10.0,7,48,9.0,57,7.0,2.0,17,7.0,24,123,3.0,5.0,7,18,25,8.0,33,13,8,22,15,8,,30,3.0,12,22,47,21,2.0,1.0,7,4.0,5.0,4.0,6.0,6.0,61,284,5,0.5641025641025641,0.5641025641025641,0.8,0.3333333333333333,0.25,0.29411764705882354,0.3448275862068966,0.42391304347826086,0.6428571428571429,0.4444444444444444,0.4426229508196721,0.5833333333333334,0.44339622641509435,0.48854961832061067,0.6428571428571429,0.5169491525423728,0.2459016393442623,0.07608695652173914,0.14814814814814814,19.189511323003575,0.7333333333333333,0.06766917293233082,0.019230769230769232,0.0945945945945946,0.04918032786885246,0.07352941176470588,0.024922118380062305,0.02702702702702703,,0.0875,0.02564102564102564,0.08333333333333333,0.1206896551724138,1.0,0.22131147540983606,0.37037037037037035,0.43478260869565216,0.6,0.07377049180327869,0.45901639344262296,0.42857142857142855,0.4528301886792453,0.625,0.21311475409836064,0.38461538461538464,0.38461538461538464,0.8,0.1111111111111111,0.5,,0.2222222222222222,0.25,1.0,0.20754716981132076,0.2727272727272727,0.32075471698113206,0.29411764705882354,0.4672131147540984,0.4,0.47092190082644647,0.41525384615384614,0.4709961538461538,0.05511811023622047,0.07216494845360824,0.20930232558139536,0.4728682170542636,12.23260869565217,25.530000000000005,0.39943741209563993,4.0,,,7.0,3.0,,,0.03278688524590164,,5.0,,6.0,,,1.0,5.0,2.0,,2.0,,1.0,,,,,0.05357142857142857,,0.010526315789473684,0.018518518518518517,0.06818181818181818,,0.015625,0.5555555555555556,0.5555555555555556,,,,,1.0,,,1.0,,,,0.2,,,,,,,False,1.0,,,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,24926.0,415,-13,789,787,170,171,102,1576,27,34,4.0,4.0,4.0,5.0,20,17,54,1.0,8.0,,,,2.0,53,108,3.0,13.0,10,125,825,4.0,9,,,10.0,10,17,,3.0,5,25,84,22,6.0,3.0,8.0,1.0,3,27,5.0,32,3.0,2.0,13,3.0,11,69,1.0,9.0,4,23,27,10.0,37,19,15,6,3,20,1.0,26,2.0,4,28,77,17,1.0,,7,2.0,8.0,2.0,8.0,5.0,25,170,8,0.7924528301886793,0.8235294117647058,0.6666666666666666,0.23076923076923078,,,0.23076923076923078,0.49074074074074076,0.4444444444444444,0.5882352941176471,0.47520661157024796,0.4444444444444444,0.5,0.4844961240310077,0.5,0.5434782608695652,0.10743801652892562,0.027777777777777776,,17.032967032967033,0.23076923076923078,0.0756578947368421,0.029801324503311258,0.05194805194805195,0.034482758620689655,0.07086614173228346,0.030211480362537766,0.031746031746031744,,0.0945945945945946,0.05319148936170213,0.08088235294117647,0.05,0.625,0.2809917355371901,0.7941176470588235,0.7941176470588235,0.7777777777777778,0.1652892561983471,0.4462809917355372,0.3148148148148148,0.3148148148148148,0.8823529411764706,0.06611570247933884,0.125,0.125,,0.4444444444444444,1.0,0.5,,,,0.25,0.8,0.1,,0.3884297520661157,0.125,0.48317375000000007,0.5094714285714286,0.46993421052631584,0.05511811023622047,0.06140350877192982,0.08,0.2,11.45,26.06153846153846,0.21546261089987326,5.0,1.0,,3.0,10.0,2.0,,0.04132231404958678,0.05,9.0,2.0,2.0,4.0,,2.0,4.0,4.0,1.0,3.0,2.0,4.0,,,1.0,0.15,,,0.019230769230769232,0.041666666666666664,0.045454545454545456,0.058823529411764705,0.03389830508474576,0.45,0.5294117647058824,0.4,0.4,1.0,,,,,,,,,0.6666666666666666,,,,1.0,,,False,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,99068.0,1651,333,3126,3125,1153,1016,462,6251,166,279,33.0,58.0,64.0,105.0,55,16,66,13.0,55.0,3.0,10.0,3.0,22.0,193,400,15.0,72.0,208,639,3057,34.0,69,3.0,13.0,125.0,75,143,4.0,27.0,96,258,266,120,39.0,6.0,54.0,13.0,42,64,7.0,71,5.0,2.0,29,5.0,30,149,19.0,85.0,32,133,196,110.0,306,90,61,40,23,37,9.0,77,7.0,24,52,122,270,13.0,,105,35.0,120.0,26.0,124.0,73.0,258,1153,20,0.689119170984456,0.7869822485207101,0.8666666666666667,0.20833333333333334,0.23076923076923078,0.14814814814814814,0.2112676056338028,0.4825,0.4927536231884058,0.5244755244755245,0.4565677966101695,0.4695121951219512,0.4764705882352941,0.5325,0.5530973451327433,0.5536480686695279,0.15254237288135594,0.105,0.10752688172043011,18.37291837291837,0.5194805194805194,0.11992786293958521,0.07264957264957266,0.11428571428571428,0.07450980392156863,0.11879049676025918,0.07298245614035087,0.055793991416309016,0.10714285714285714,0.1054421768707483,0.10619469026548672,0.13865546218487396,0.11616161616161616,0.5887096774193549,0.5911016949152542,0.5949820788530465,0.6666666666666666,0.6506024096385542,0.11652542372881355,0.13983050847457626,0.24242424242424243,0.25,1.0,0.11652542372881355,0.23636363636363636,0.23636363636363636,0.8461538461538461,0.7073170731707317,0.5689655172413793,0.18181818181818182,0.12195121951219512,0.3,1.0,0.6176470588235294,0.6095238095238096,0.12941176470588237,0.13636363636363635,0.7436440677966102,0.24074074074074073,0.5433532978723403,0.5468950704225353,0.547747619047619,0.18761061946902655,0.21341463414634146,0.19561815336463223,0.40375586854460094,4.348,24.937499999999996,0.3688419705694178,17.0,5.0,31.0,17.0,8.0,1.0,0.28440366972477066,0.036016949152542374,0.029411764705882353,11.0,2.0,48.0,48.0,6.0,13.0,29.0,8.0,5.0,10.0,45.0,49.0,5.0,1.0,,0.18181818181818182,0.030303030303030304,0.05504587155963303,0.08666666666666667,0.07874015748031496,0.06532663316582915,0.10975609756097561,0.059907834101382486,0.2,0.24444444444444444,0.11764705882352941,0.11764705882352941,1.0,3.0,1.0,,1.0,4.0,1.0,,,0.8181818181818182,0.036585365853658534,0.0136986301369863,,,,,False,3.0,1.0,0.2,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,49535.0,826,67,1561,1576,597,607,230,3137,57,101,19.0,32.0,17.0,33.0,26,17,38,31.0,74.0,5.0,11.0,10.0,30.0,82,165,37.0,84.0,40,315,1587,21.0,38,5.0,12.0,62.0,25,58,11.0,34.0,24,107,110,54,108.0,3.0,74.0,31.0,23,34,11.0,45,8.0,3.0,18,2.0,14,101,12.0,42.0,18,75,105,59.0,164,27,16,25,18,21,1.0,46,5.0,18,48,91,55,7.0,,25,6.0,9.0,3.0,9.0,7.0,107,597,18,0.6707317073170732,0.8333333333333334,0.972972972972973,0.44047619047619047,0.4166666666666667,0.3235294117647059,0.44047619047619047,0.49696969696969695,0.5526315789473685,0.43103448275862066,0.5522088353413654,0.57,0.45108695652173914,0.5769230769230769,0.5740740740740741,0.5,0.3373493975903614,0.1393939393939394,0.15841584158415842,17.556411667583927,0.5434782608695652,0.13812154696132597,0.07763401109057301,0.10588235294117647,0.07741935483870968,0.13043478260869565,0.07758620689655173,0.0825242718446602,0.0625,0.09352517985611511,0.1377245508982036,0.16455696202531644,0.11538461538461539,0.7777777777777778,0.40562248995983935,0.5643564356435643,0.6705882352941176,0.631578947368421,0.10441767068273092,0.15261044176706828,0.4473684210526316,0.4594594594594595,0.7647058823529411,0.2971887550200803,0.4189189189189189,0.4189189189189189,0.967741935483871,0.64,0.59375,0.21052631578947367,0.22,0.45454545454545453,1.0,0.358695652173913,0.5151515151515151,0.32608695652173914,0.3333333333333333,0.7429718875502008,0.4189189189189189,0.5195911646586346,0.5479812500000001,0.5070391304347827,0.09363295880149813,0.1366120218579235,0.19682539682539682,0.3396825396825397,5.4351515151515155,24.708333333333332,0.38244714926329276,10.0,4.0,12.0,7.0,6.0,,0.2,0.040160642570281124,0.043478260869565216,8.0,6.0,5.0,32.0,5.0,4.0,11.0,8.0,3.0,5.0,5.0,1.0,,,1.0,0.23076923076923078,0.02631578947368421,0.09259259259259259,0.06944444444444445,0.08403361344537816,0.08130081300813008,0.075,0.0380952380952381,0.3076923076923077,0.4,0.6,0.6,1.0,1.0,,,,,,,,0.75,0.02,,,,,,False,,1.0,0.25,
252,1610612762,Karl Malone,Karl Malone,252,UTA,135081.0,2251,155,4289,4286,1650,1493,618,8575,182,310,31.0,61.0,69.0,119.0,183,205,510,5.0,17.0,2.0,5.0,3.0,5.0,467,1003,6.0,18.0,393,1345,4475,60.0,129,2.0,5.0,172.0,152,335,4.0,6.0,213,529,746,188,15.0,3.0,17.0,5.0,64,214,21.0,235,16.0,5.0,135,21.0,58,491,26.0,83.0,71,266,400,110.0,510,117,52,123,105,79,6.0,202,10.0,70,71,178,496,31.0,9.0,193,65.0,44.0,1.0,45.0,28.0,529,1650,27,0.7987152034261242,0.8458049886621315,0.8333333333333334,0.3333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.46560319042871384,0.46511627906976744,0.4537313432835821,0.46620959843290893,0.4701492537313433,0.4633431085043988,0.5360576923076923,0.5245398773006135,0.5597014925373134,0.01762977473065622,0.06380857427716849,0.13870967741935483,28.94526568118258,0.6089108910891089,0.17972972972972973,0.051139864448552064,0.16745283018867924,0.0912280701754386,0.17699579831932774,0.05712788259958071,0.02654867256637168,0.14545454545454545,0.15873015873015872,0.1851063829787234,0.18829113924050633,0.16300940438871472,0.6222222222222222,0.3036238981390793,0.5870967741935483,0.6816479400749064,0.7967032967032966,0.1792360430950049,0.49951028403525954,0.4019607843137255,0.40755467196819084,0.8390243902439024,0.01665034280117532,0.29411764705882354,0.29411764705882354,0.8,0.4552238805970149,0.5081967213114754,0.25806451612903225,0.03731343283582089,0.4,1.0,0.3489736070381232,0.5798319327731093,0.01466275659824047,0.6,0.32125367286973555,0.29411764705882354,0.460007794117647,0.4789602678571429,0.4653052785923754,0.16314454775993237,0.16566523605150216,0.12788104089219332,0.39330855018587363,10.887138584247257,25.483333333333334,0.3847050594544183,1.0,1.0,63.0,18.0,28.0,5.0,0.45,0.0009794319294809011,0.002932551319648094,80.0,1.0,46.0,52.0,1.0,30.0,65.0,34.0,2.0,9.0,26.0,17.0,,,4.0,0.07650273224043716,0.013725490196078431,0.006944444444444444,0.08731466227347612,0.03550295857988166,0.0782608695652174,0.18095238095238095,0.06224066390041494,0.4371584699453552,0.47337278106508873,1.0,1.0,1.0,,,,,1.0,,,,0.7,,,,,,,False,1.0,1.0,1.0,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,59143.0,986,88,1855,1844,540,399,271,3699,69,134,34.0,54.0,15.0,33.0,53,21,52,,1.0,,,,1.0,105,239,,1.0,94,304,1854,38.0,63,,,91.0,21,54,,1.0,34,76,134,76,,,1.0,,44,30,7.0,37,6.0,1.0,17,3.0,10,81,12.0,88.0,21,77,103,104.0,207,23,13,20,13,21,5.0,41,4.0,10,70,161,126,6.0,,50,16.0,11.0,,11.0,8.0,76,540,19,0.638095238095238,0.8481012658227848,,,,,,0.4393305439330544,0.6031746031746031,0.3888888888888889,0.4375,0.6031746031746031,0.38181818181818183,0.5066666666666667,0.6319444444444444,0.4935064935064935,0.004166666666666667,0.18410041841004185,0.2462686567164179,15.714285714285715,0.4878048780487805,0.11684370257966616,0.11594202898550725,0.13291139240506328,0.10084033613445378,0.11995104039167687,0.11389521640091116,0.08605341246290801,0.21052631578947367,0.13736263736263737,0.17297297297297298,0.0684931506849315,0.12931034482758622,0.7272727272727273,0.5583333333333333,0.5149253731343284,0.6831683168316832,0.5362318840579711,0.22083333333333333,0.21666666666666667,0.40384615384615385,0.40384615384615385,0.9047619047619048,0.004166666666666667,,,,0.8571428571428571,0.6296296296296297,0.17647058823529413,,,,0.6,0.45454545454545453,0.01818181818181818,,0.5625,,0.49209562500000004,0.5318322033898304,0.5012881818181818,0.176056338028169,0.17667844522968199,0.2993421052631579,0.25,5.603347280334729,26.2,0.29110512129380056,,,5.0,7.0,7.0,7.0,0.1111111111111111,,,15.0,,15.0,52.0,4.0,7.0,10.0,1.0,4.0,27.0,8.0,3.0,1.0,,4.0,0.20754716981132076,,0.06779661016949153,0.1595744680851064,0.1,0.08,0.14285714285714285,0.07692307692307693,0.2830188679245283,0.35714285714285715,,,,,,,,,,,,0.7333333333333333,,,,,,,False,,,,
680,1610612762,John Amaechi,John Amaechi,680,UTA,22769.0,379,-92,711,721,240,270,88,1432,22,52,3.0,11.0,5.0,15.0,36,7,25,,,,,,,36,113,,,41,113,758,5.0,20,,,13.0,8,41,,,15,31,46,26,,,,,26,12,2.0,14,2.0,,5,1.0,6,30,4.0,26.0,10,25,38,31.0,69,4,3,17,9,25,4.0,42,3.0,14,17,39,63,3.0,,28,5.0,8.0,,9.0,7.0,31,240,7,0.6388888888888888,0.6764705882352942,,,,,,0.3185840707964602,0.25,0.1951219512195122,0.3185840707964602,0.25,0.1951219512195122,0.3951048951048951,0.2826086956521739,0.28703703703703703,,0.23008849557522124,0.3076923076923077,22.5609756097561,0.40476190476190477,0.10416666666666667,0.09252669039145907,0.16666666666666666,0.07692307692307693,0.11666666666666667,0.09009009009009009,0.09166666666666666,0.125,0.07692307692307693,0.09210526315789473,0.13131313131313133,0.2,0.7777777777777778,0.46017699115044247,0.4230769230769231,0.6111111111111112,0.6818181818181818,0.3185840707964602,0.22123893805309736,0.28,0.2916666666666667,0.8571428571428571,,,,,0.55,0.2727272727272727,0.3333333333333333,,,,0.36585365853658536,0.3333333333333333,,,0.46017699115044247,,0.45714513274336294,0.47706875,0.4385926829268291,0.2028985507246377,0.2028985507246377,0.11504424778761062,0.2743362831858407,6.838938053097345,,0.33755274261603374,,,3.0,8.0,9.0,3.0,0.0967741935483871,,,7.0,,3.0,4.0,1.0,2.0,1.0,5.0,2.0,2.0,5.0,3.0,,,4.0,0.25,0.04,0.043478260869565216,0.09302325581395349,0.09333333333333334,0.06818181818181818,0.1,0.04081632653061224,0.19444444444444445,0.25925925925925924,,,,,,,,1.0,,,,0.2857142857142857,,,,,,,False,1.0,,,
