EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Technical Free Throw Trips,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1738,1610612760,Ansu Sesay,Ansu Sesay,1738,SEA,2609.0,43.0,-9,75.0,80,19.0,24,7.0,155,2.0,2.0,,,,,2.0,3.0,2.0,7.0,,,6.0,12.0,,,12.0,90,,,,,2.0,3.0,,,4.0,10.0,2.0,,,,3.0,,3.0,,,2.0,1.0,,6.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,4.0,6.0,,,1.0,1.0,1.0,,,,,,,,4.0,19.0,,0.8333333333333334,0.8333333333333334,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.5,,0.6666666666666666,,,,,14.457831325301205,,,0.08,,0.1111111111111111,,0.08823529411764706,,,,,,,,0.1111111111111111,0.125,,0.25,,,0.16666666666666666,1.0,1.0,0.5,0.25,0.6666666666666666,0.6666666666666666,1.0,0.5833333333333334,0.2857142857142857,0.2857142857142857,1.0,,,,,,,0.16666666666666666,0.410625,,0.4021333333333333,0.08333333333333333,0.08333333333333333,,0.3333333333333333,12.358333333333334,,0.25333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
452,1610612760,Vin Baker,Vin Baker,452,SEA,20295.0,338.0,-39,614.0,619,158.0,157,76.0,1233,36.0,55.0,9.0,18.0,7.0,9.0,15.0,45.0,10.0,31.0,,,61.0,131.0,,31.0,153.0,650,13.0,31.0,4.0,30.0,13.0,24.0,,16.0,42.0,84.0,38.0,14.0,,8.0,8.0,5.0,13.0,3.0,2.0,3.0,2.0,3.0,31.0,4.0,25.0,14.0,25.0,1.0,40.0,29.0,69.0,5.0,5.0,4.0,1.0,13.0,,4.0,16.0,2.0,9.0,1.0,29.0,2.0,12.0,17.0,38.0,1.0,9.0,44.0,2.0,15.0,8.0,9.0,4.0,5.0,9.0,6.0,4.0,42.0,158.0,3.0,0.6885245901639344,0.7777777777777778,0.46564885496183206,0.41935483870967744,0.5416666666666666,0.46564885496183206,0.41935483870967744,0.5416666666666666,0.5032894736842105,0.45454545454545453,0.6,,0.061068702290076333,0.03636363636363636,0.13333333333333333,25.421348314606742,0.4482758620689655,0.047619047619047616,0.1152073732718894,0.10204081632653061,0.1917808219178082,0.08695652173913043,0.13448275862068965,0.09965635738831616,0.15517241379310345,0.1188118811881188,0.046511627906976744,0.08108108108108109,0.1111111111111111,0.09259259259259259,0.08571428571428572,0.15053763440860216,0.17857142857142858,0.23529411764705882,0.08196721311475409,0.6666666666666666,0.4198473282442748,0.6545454545454545,0.6792452830188679,0.6388888888888888,0.3435114503816794,0.3333333333333333,0.38461538461538464,0.6,0.2366412213740458,0.3225806451612903,0.3225806451612903,1.0,,0.5806451612903226,0.5,0.375,0.7777777777777778,,0.4198473282442748,0.46444732824427487,0.4969074074074075,0.46415416666666665,0.10416666666666667,0.10416666666666667,0.19607843137254902,0.27450980392156865,6.906870229007636,,0.25732899022801303,3.0,,4.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
176,1610612760,Antonio Harvey,Antonio Harvey,176,SEA,397.0,7.0,1,13.0,14,,13,2.0,27,,,,,,,,,1.0,2.0,,,1.0,2.0,,,2.0,14,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,2.0,,2.0,2.0,2.0,,,,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,,,20.0,1.0,,0.2,,,,0.16666666666666666,,,,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,0.4002,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,4876.0,81.0,9,145.0,148,31.0,71,20.0,293,6.0,10.0,1.0,2.0,,,5.0,11.0,,1.0,,,11.0,22.0,,4.0,26.0,148,2.0,3.0,3.0,7.0,1.0,4.0,,,2.0,14.0,8.0,,,1.0,1.0,,1.0,,,,1.0,,2.0,,6.0,2.0,2.0,1.0,5.0,6.0,11.0,1.0,5.0,3.0,2.0,1.0,,,5.0,1.0,1.0,,6.0,1.0,3.0,4.0,17.0,2.0,2.0,8.0,,4.0,,5.0,4.0,,5.0,3.0,,2.0,31.0,1.0,0.6363636363636364,0.6363636363636364,0.5,0.6666666666666666,0.25,0.5,0.6666666666666666,0.25,0.5,0.7,0.25,,0.045454545454545456,,0.09090909090909091,19.16167664670659,0.16666666666666666,0.3333333333333333,0.04,0.10344827586206896,0.09523809523809523,,0.056338028169014086,0.08955223880597014,0.09090909090909091,,0.17857142857142858,,,,0.1,0.038461538461538464,0.06666666666666667,0.16666666666666666,0.1,0.6,0.45454545454545453,0.6,0.6,0.8333333333333334,0.5,0.45454545454545453,0.5,0.4,0.045454545454545456,,,,,0.6666666666666666,0.5,,,,0.45454545454545453,0.48441818181818186,0.5345,0.37695,0.15384615384615385,0.15384615384615385,0.2692307692307692,0.07692307692307693,5.090909090909091,,0.21379310344827587,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,
1916,1610612760,Calvin Booth,Calvin Booth,1916,SEA,1448.0,24.0,-6,46.0,43,14.0,14,4.0,89,,1.0,,,,,1.0,3.0,2.0,4.0,,,3.0,8.0,,1.0,7.0,48,,,,,,2.0,,1.0,1.0,6.0,,,,1.0,2.0,,2.0,,,,1.0,1.0,4.0,,,1.0,3.0,,4.0,,4.0,,1.0,1.0,,2.0,,1.0,,,1.0,,2.0,,1.0,2.0,5.0,1.0,,2.0,,1.0,,1.0,1.0,,1.0,,,1.0,14.0,,1.0,1.0,0.375,,,0.375,,,0.3888888888888889,,0.16666666666666666,,0.125,,0.3333333333333333,21.56862745098039,1.0,,0.2,,0.1111111111111111,,0.16666666666666666,,,,,,,,0.2857142857142857,0.16666666666666666,0.14285714285714285,,,,0.125,,,,0.375,0.3333333333333333,0.5,1.0,0.5,0.5,0.5,1.0,,,,,,,0.125,0.38959999999999995,,0.3032,0.1111111111111111,0.1111111111111111,,0.14285714285714285,13.325,,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
988,1610612760,Randy Livingston,Randy Livingston,988,SEA,20.0,,-3,,1,,1,,1,,,,,,,,,,,1.0,1.0,,,1.0,,,3,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,
1542,1610612760,Predrag Drobnjak,Predrag Drobnjak,1542,SEA,48593.0,810.0,90,1510.0,1492,316.0,417,207.0,3002,39.0,76.0,11.0,29.0,7.0,15.0,21.0,54.0,62.0,134.0,1.0,,122.0,264.0,1.0,41.0,285.0,1582,20.0,44.0,13.0,53.0,22.0,51.0,,18.0,62.0,198.0,46.0,20.0,1.0,26.0,23.0,7.0,30.0,4.0,3.0,10.0,3.0,10.0,67.0,8.0,47.0,17.0,68.0,11.0,96.0,55.0,151.0,,10.0,7.0,3.0,14.0,2.0,9.0,21.0,6.0,5.0,,35.0,3.0,10.0,28.0,80.0,4.0,8.0,54.0,2.0,22.0,6.0,22.0,6.0,15.0,22.0,12.0,3.0,62.0,316.0,16.0,0.8114754098360656,0.8839285714285714,0.4621212121212121,0.45454545454545453,0.43137254901960786,0.46037735849056605,0.45454545454545453,0.43137254901960786,0.4896907216494845,0.5096153846153846,0.5081967213114754,0.0037735849056603774,0.09848484848484848,0.2236842105263158,0.14814814814814814,18.63922241280732,0.4,0.21153846153846154,0.1223021582733813,0.08274647887323944,0.09826589595375723,0.05442176870748299,0.11659807956104253,0.07692307692307693,0.09554140127388536,0.07772020725388601,0.0779816513761468,0.03669724770642202,0.10526315789473684,0.11627906976744186,0.14917127071823205,0.10569105691056911,0.10606060606060606,0.07317073170731707,,0.5454545454545454,0.28679245283018867,0.5131578947368421,0.6610169491525424,0.5897435897435898,0.2037735849056604,0.3888888888888889,0.45652173913043476,0.8571428571428571,0.5056603773584906,0.4626865671641791,0.46616541353383456,0.9354838709677419,0.0037735849056603774,0.6590909090909091,0.3793103448275862,0.29411764705882354,0.4666666666666667,,0.29056603773584905,0.4396350943396225,0.4932717948717949,0.43178627450980395,0.07719298245614035,0.07746478873239436,0.18596491228070175,0.21754385964912282,11.009469696969699,26.6,0.20927152317880796,,,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.007462686567164179,,,,,,,,False,,,
1609,1610612760,Art Long,Art Long,1609,SEA,42650.0,711.0,-44,1292.0,1312,242.0,306,171.0,2604,60.0,103.0,28.0,46.0,11.0,17.0,20.0,59.0,1.0,13.0,,,81.0,175.0,,34.0,196.0,1411,32.0,59.0,10.0,74.0,14.0,23.0,,10.0,38.0,104.0,58.0,42.0,,16.0,25.0,6.0,31.0,4.0,2.0,10.0,5.0,10.0,68.0,14.0,62.0,19.0,64.0,13.0,96.0,79.0,175.0,2.0,12.0,7.0,5.0,18.0,6.0,9.0,24.0,3.0,9.0,1.0,42.0,5.0,7.0,58.0,129.0,19.0,8.0,62.0,3.0,30.0,3.0,21.0,13.0,7.0,21.0,12.0,6.0,38.0,242.0,12.0,0.6419753086419753,0.8666666666666667,0.46285714285714286,0.5423728813559322,0.6086956521739131,0.46285714285714286,0.5423728813559322,0.6086956521739131,0.47804878048780486,0.5362318840579711,0.5757575757575758,,0.09142857142857143,0.10679611650485436,0.0847457627118644,16.410940627084724,0.42857142857142855,0.43333333333333335,0.13008130081300814,0.12326043737574553,0.11875,0.10606060606060606,0.1273006134969325,0.11968503937007874,0.15483870967741936,0.1348314606741573,0.08235294117647059,0.10309278350515463,0.11428571428571428,0.13076923076923078,0.15894039735099338,0.10900473933649289,0.14814814814814814,0.057692307692307696,0.02564102564102564,0.5714285714285714,0.5885714285714285,0.5825242718446602,0.6521739130434783,0.6166666666666667,0.33714285714285713,0.3389830508474576,0.37037037037037035,0.7,0.07428571428571429,0.07692307692307693,0.07692307692307693,1.0,,0.7796610169491526,0.6086956521739131,0.7391304347826086,0.6470588235294118,,0.5885714285714285,0.49110342857142864,0.5242529411764706,0.5310173913043479,0.1485148514851485,0.1485148514851485,0.37755102040816324,0.19387755102040816,4.0697142857142845,,0.1873065015479876,1.0,,5.0,0.2857142857142857,,,,,,,,,,,,,,,3.0,,,,,,,0.06818181818181818,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,False,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,129716.0,2162.0,238,4071.0,4059,925.0,1013,529.0,8130,105.0,164.0,22.0,41.0,27.0,41.0,105.0,225.0,65.0,154.0,154.0,48.0,275.0,543.0,264.0,136.0,1010.0,4305,43.0,85.0,21.0,137.0,66.0,114.0,74.0,52.0,277.0,340.0,210.0,50.0,153.0,37.0,69.0,39.0,108.0,26.0,13.0,29.0,11.0,29.0,255.0,31.0,84.0,65.0,201.0,33.0,299.0,117.0,416.0,17.0,91.0,80.0,11.0,40.0,10.0,18.0,41.0,8.0,22.0,6.0,81.0,9.0,17.0,74.0,151.0,10.0,10.0,166.0,20.0,76.0,16.0,32.0,16.0,15.0,32.0,16.0,1.0,277.0,925.0,19.0,0.6181818181818182,0.68,0.5064456721915286,0.5058823529411764,0.5789473684210527,0.5415117719950434,0.5631067961165048,0.598404255319149,0.5733788395904437,0.5956521739130435,0.641860465116279,0.3271375464684015,0.06813996316758748,0.07926829268292683,0.08888888888888889,20.451640391989777,0.49382716049382713,0.25,0.1335548172757475,0.057971014492753624,0.13402061855670103,0.06595744680851064,0.13366834170854272,0.05992704533611256,0.05853658536585366,0.05956678700361011,0.05567010309278351,0.06990881458966565,0.05673758865248227,0.09976798143851508,0.13452914798206278,0.15605095541401273,0.13372093023255813,0.1347517730496454,0.044854881266490766,0.5,0.20322180916976457,0.6402439024390244,0.695364238410596,0.580952380952381,0.2788104089219331,0.4666666666666667,0.5121951219512195,0.5238095238095238,0.19083023543990088,0.42207792207792205,0.43333333333333335,0.8307692307692308,0.19083023543990088,0.39805825242718446,0.5365853658536586,0.21808510638297873,0.6585365853658537,0.2553191489361702,0.530359355638166,0.4838446029776676,0.49499125,0.4859462765957447,0.0880648899188876,0.12687813021702837,0.13564356435643565,0.2742574257425743,8.84659300184162,24.661742424242426,0.227216900024564,,1.0,,0.09090909090909091,42.0,110.0,8.0,13.0,26.0,66.0,10.0,18.0,108.0,18.0,31.0,318.0,66.0,5.0,2.0,0.9814814814814815,0.4090909090909091,0.4189189189189189,0.41064638783269963,0.01893939393939394,0.012987012987012988,0.017699115044247787,0.13630731102850063,0.38181818181818183,0.3925233644859813,0.9761904761904762,0.42857142857142855,0.4342105263157895,0.9848484848484849,0.07766990291262135,0.0970873786407767,0.13829787234042554,0.5,0.375,0.43137254901960786,6.0,10.0,6.0,1.0,,,1.0,0.5555555555555556,0.025974025974025976,0.6,1.0,4.0,2.0,,0.5,0.75,False,0.02727272727272727,,
1742,1610612760,Shammond Williams,Shammond Williams,1742,SEA,29665.0,494.0,-8,904.0,889,233.0,291,126.0,1793,10.0,17.0,1.0,1.0,,,6.0,22.0,20.0,47.0,57.0,14.0,36.0,86.0,65.0,24.0,165.0,968,3.0,9.0,2.0,17.0,7.0,17.0,15.0,16.0,36.0,22.0,50.0,2.0,56.0,8.0,53.0,12.0,65.0,8.0,4.0,21.0,10.0,22.0,142.0,6.0,6.0,14.0,27.0,,41.0,14.0,55.0,,11.0,6.0,5.0,24.0,4.0,17.0,5.0,,7.0,,29.0,3.0,5.0,9.0,34.0,,,30.0,1.0,6.0,9.0,2.0,1.0,1.0,2.0,,,36.0,233.0,12.0,0.3055555555555556,0.3142857142857143,0.4186046511627907,0.3333333333333333,0.4117647058823529,0.46688741721854304,0.5769230769230769,0.3125,0.5,0.6071428571428571,0.43902439024390244,0.4304635761589404,0.09302325581395349,0.11764705882352941,0.18181818181818182,18.52207293666027,0.8275862068965517,,0.08517350157728706,0.0196078431372549,0.1206896551724138,0.04918032786885246,0.09468822170900693,0.028037383177570093,0.013888888888888888,,0.03968253968253968,0.043478260869565216,0.06666666666666667,0.10843373493975904,0.06930693069306931,0.08270676691729323,0.11363636363636363,0.14285714285714285,,,0.11258278145695365,0.5882352941176471,0.6666666666666666,0.2,0.1456953642384106,0.2727272727272727,0.3333333333333333,0.5,0.31125827814569534,0.425531914893617,0.4444444444444444,0.3,0.37748344370860926,0.07692307692307693,1.0,,,0.4375,0.543046357615894,0.4747325503355702,0.4157875,0.42947166666666675,0.038461538461538464,0.06593406593406594,0.10303030303030303,0.21818181818181817,12.582558139534882,25.773846153846154,0.2577433628318584,,,,,,8.0,1.0,,1.0,23.0,3.0,2.0,23.0,4.0,2.0,42.0,23.0,,2.0,0.6086956521739131,0.35384615384615387,0.13333333333333333,0.359375,,,0.07142857142857142,0.052980132450331126,,,,0.40350877192982454,0.40350877192982454,0.6086956521739131,0.07692307692307693,0.23076923076923078,0.03125,,0.14285714285714285,0.4107142857142857,3.0,3.0,27.0,1.0,,,,0.75,0.0425531914893617,1.0,1.0,,2.0,,,,False,,,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,105891.0,1765.0,151,3314.0,3299,961.0,1058,457.0,6613,85.0,136.0,11.0,21.0,26.0,46.0,35.0,110.0,120.0,260.0,31.0,14.0,240.0,506.0,45.0,141.0,660.0,3514,28.0,61.0,16.0,75.0,62.0,139.0,17.0,53.0,195.0,330.0,150.0,22.0,31.0,34.0,45.0,29.0,74.0,15.0,14.0,19.0,6.0,20.0,177.0,22.0,48.0,43.0,119.0,24.0,186.0,75.0,261.0,8.0,46.0,30.0,16.0,31.0,3.0,19.0,34.0,7.0,12.0,7.0,65.0,6.0,17.0,51.0,132.0,6.0,11.0,165.0,15.0,71.0,15.0,21.0,15.0,6.0,21.0,14.0,1.0,195.0,961.0,24.0,0.6875,0.7205240174672489,0.4743083003952569,0.45901639344262296,0.4460431654676259,0.470961887477314,0.45384615384615384,0.4551282051282051,0.5265273311897106,0.5067567567567568,0.5361111111111111,0.08166969147005444,0.06719367588932806,0.10294117647058823,0.14545454545454545,17.970180486528907,0.47692307692307695,0.23300970873786409,0.09762100082034454,0.040370058873002525,0.11375661375661375,0.061452513966480445,0.10144020037570445,0.04524886877828054,0.03361344537815126,0.03990610328638498,0.046798029556650245,0.05303030303030303,0.0851063829787234,0.0838150289017341,0.09866666666666667,0.10642570281124498,0.10545454545454545,0.13592233009708737,0.0311284046692607,0.6666666666666666,0.24682395644283123,0.625,0.6967213114754098,0.5647058823529412,0.1996370235934664,0.3181818181818182,0.3723404255319149,0.4,0.47186932849364793,0.46153846153846156,0.46875,0.8583333333333333,0.056261343012704176,0.3230769230769231,0.5238095238095238,0.2948717948717949,0.5652173913043478,0.08974358974358974,0.32849364791288566,0.44793484573502723,0.441967,0.4461035256410257,0.11696869851729819,0.12633451957295375,0.11363636363636363,0.29545454545454547,11.636166007905139,24.79555555555556,0.2899818949909475,1.0,,2.0,0.09090909090909091,5.0,14.0,3.0,3.0,3.0,8.0,1.0,3.0,13.0,4.0,6.0,33.0,8.0,,5.0,0.8461538461538461,0.28888888888888886,0.35294117647058826,0.28888888888888886,,,0.05319148936170213,0.025408348457350273,0.35714285714285715,0.35714285714285715,1.0,0.25806451612903225,0.25806451612903225,0.75,0.046153846153846156,0.015384615384615385,0.019230769230769232,1.0,0.21428571428571427,0.25806451612903225,1.0,1.0,6.0,,,,,0.25,0.015384615384615385,1.0,1.0,,8.0,,,,False,,,
699,1610612760,Brent Barry,Brent Barry,699,SEA,157351.0,2623.0,189,4938.0,4917,1074.0,1183,662.0,9855,105.0,159.0,13.0,24.0,21.0,33.0,43.0,86.0,53.0,97.0,279.0,64.0,201.0,342.0,338.0,172.0,1000.0,5254,22.0,36.0,8.0,115.0,33.0,54.0,79.0,57.0,231.0,218.0,184.0,14.0,279.0,25.0,307.0,51.0,358.0,34.0,17.0,150.0,54.0,103.0,767.0,17.0,28.0,101.0,231.0,10.0,342.0,47.0,389.0,9.0,128.0,99.0,29.0,83.0,31.0,58.0,62.0,12.0,25.0,2.0,145.0,8.0,22.0,67.0,158.0,5.0,12.0,202.0,17.0,69.0,23.0,32.0,16.0,10.0,33.0,14.0,,231.0,1074.0,22.0,0.5422885572139303,0.5618556701030928,0.5877192982456141,0.6111111111111112,0.6111111111111112,0.6088235294117647,0.6604938271604939,0.6541353383458647,0.6443708609271523,0.6785714285714286,0.6932515337423313,0.4970588235294118,0.07309941520467836,0.1069182389937107,0.06976744186046512,15.759061460339696,0.5724137931034483,0.06666666666666667,0.1267142073505211,0.015393073117097306,0.17750439367311072,0.03195488721804511,0.13879598662207357,0.019140791152700978,0.017208413001912046,0.014705882352941176,0.01461038961038961,0.028423772609819122,0.041379310344827586,0.09702970297029703,0.09876543209876543,0.1677762982689747,0.16666666666666666,0.20359281437125748,0.029315960912052116,0.42424242424242425,0.2338235294117647,0.660377358490566,0.7394366197183099,0.4857142857142857,0.1264705882352941,0.5,0.5375,0.46511627906976744,0.1426470588235294,0.5463917525773195,0.5578947368421052,0.7169811320754716,0.4102941176470588,0.2962962962962963,0.5416666666666666,0.24812030075187969,0.6363636363636364,0.48120300751879697,0.7308823529411764,0.5239522861356932,0.520044262295082,0.5220003816793891,0.0942622950819672,0.1751269035532995,0.115,0.231,7.604970760233918,25.156213017751483,0.2174969623329283,1.0,,1.0,0.38461538461538464,29.0,59.0,7.0,8.0,15.0,113.0,38.0,28.0,142.0,45.0,36.0,396.0,113.0,1.0,2.0,0.9295774647887324,0.42011834319526625,0.45569620253164556,0.42011834319526625,0.0029585798816568047,,0.014598540145985401,0.08676470588235294,0.4915254237288136,0.5,1.0,0.4050179211469534,0.4050179211469534,0.911504424778761,0.08641975308641975,0.4691358024691358,0.11278195488721804,0.5333333333333333,0.4375,0.4050179211469534,17.0,21.0,30.0,,1.0,1.0,6.0,0.4666666666666667,0.020618556701030927,0.4473684210526316,0.8823529411764706,4.0,35.0,,0.5714285714285714,1.0,False,0.01694915254237288,,
