EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LostBallSteals,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceFtPoints,Fg3aBlocked,LostBallTurnovers,FG3APctBlocked,Arc3PctBlocked,Travels,Technical Free Throw Trips,3SecondViolations,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Blocked3s,BlockedCorner3,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,SecondChanceArc3FGM,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,BlockedArc3,OffensiveGoaltends,Clear Path Fouls,HeaveMakes
1051,1610612750,Dean Garrett,Dean Garrett,1051,MIN,8907.0,148,300,300,143.0,137.0,50.0,600,6.0,10.0,3.0,6.0,3.0,3.0,5.0,14.0,3.0,16.0,14.0,40.0,28.0,317,6.0,13.0,12.0,9.0,20.0,18.0,18.0,10.0,8.0,6.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,6.0,7.0,4.0,23.0,7.0,34.0,13.0,47.0,1.0,5.0,5.0,5.0,1.0,5.0,2.0,1.0,7.0,1.0,1.0,13.0,26.0,2.0,3.0,1.0,1.0,1.0,9.0,7.0,1.0,1.0,9.0,5.0,18.0,143.0,6.0,0.6428571428571429,0.9,0.35,0.4615384615384615,0.45,0.35,0.4615384615384615,0.45,0.3414634146341463,0.4615384615384615,0.4285714285714285,0.15,0.2,0.1428571428571428,0.125,13.186813186813186,0.7142857142857143,0.28,0.219047619047619,0.0578512396694214,0.1052631578947368,0.1428571428571428,0.1888111888111888,0.0797546012269938,0.1470588235294117,0.0263157894736842,0.0204081632653061,0.1142857142857142,0.2857142857142857,0.3571428571428571,0.1515151515151515,0.1818181818181818,0.0689655172413793,0.2222222222222222,0.05,0.5555555555555556,0.25,0.6,0.75,0.5,0.35,0.3571428571428571,0.4166666666666667,0.6,0.4,0.1875,0.2142857142857142,1.0,0.4615384615384615,0.5,0.15,1.0,0.25,0.4206850000000001,0.44974,0.404825,0.025,0.025,0.4285714285714285,0.6428571428571429,9.382500000000002,0.4766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,5817.0,97,197,196,103.0,98.0,32.0,393,3.0,8.0,,,2.0,6.0,,2.0,5.0,7.0,8.0,17.0,57.0,204,,,,3.0,9.0,28.0,6.0,10.0,,3.0,10.0,5.0,15.0,3.0,4.0,4.0,35.0,1.0,,1.0,6.0,1.0,8.0,1.0,9.0,,2.0,1.0,1.0,,1.0,3.0,,4.0,,2.0,4.0,11.0,,16.0,1.0,4.0,4.0,1.0,,,1.0,1.0,1.0,28.0,103.0,2.0,0.375,0.375,0.4705882352941176,,0.3333333333333333,0.5375,,0.391304347826087,0.6063829787234043,,0.4827586206896552,0.1764705882352941,0.375,,,21.25,0.25,0.0526315789473684,0.09375,,0.0434782608695652,0.0333333333333333,0.0804597701149425,0.0088495575221238,,,,0.0384615384615384,,0.1,0.1176470588235294,0.074074074074074,0.0526315789473684,,,1.0,0.2,0.375,0.6,0.3333333333333333,0.05,,,,0.175,0.7142857142857143,0.7142857142857143,0.4,,,0.2608695652173913,0.3333333333333333,0.775,0.4969435897435896,0.49455,0.4795022727272727,0.1162790697674418,0.2,,0.4912280701754385,8.34705882352941,0.5228426395939086,6.0,2.0,4.0,1.0,3.0,7.0,19.0,1.0,3.0,11.0,9.0,23.0,14.0,1.0,4.0,14.0,10.0,9.0,18.0,1.0,18.0,7.0,2.0,2.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.391304347826087,0.2857142857142857,0.4090909090909091,0.575,0.1,0.5,0.5,1.0,0.475,0.3684210526315789,0.3684210526315789,0.1428571428571428,1.0,0.1304347826086956,0.3333333333333333,0.4782608695652174,0.2727272727272727,0.3888888888888889,0.0434782608695652,26.291304347826088,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,3599.0,60,129,130,76.0,68.0,25.0,259,2.0,9.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,7.0,4.0,17.0,19.0,126,1.0,3.0,3.0,4.0,11.0,16.0,6.0,2.0,2.0,1.0,8.0,2.0,10.0,1.0,4.0,2.0,22.0,2.0,3.0,1.0,2.0,,3.0,5.0,8.0,,3.0,,1.0,1.0,,3.0,,4.0,1.0,2.0,3.0,10.0,,6.0,,2.0,1.0,,,,,,,16.0,76.0,4.0,0.75,1.0,0.2352941176470588,0.3333333333333333,0.3636363636363636,0.3181818181818182,0.25,0.5,0.38,0.3,0.5333333333333333,0.0588235294117647,0.1111111111111111,,,18.012422360248447,0.25,,0.0454545454545454,0.0526315789473684,0.0625,0.0952380952380952,0.05,0.0641025641025641,,0.0714285714285714,0.0869565217391304,0.1176470588235294,,,0.0714285714285714,0.0625,0.0909090909090909,,,,0.4090909090909091,0.2222222222222222,0.25,0.5,0.0454545454545454,1.0,1.0,1.0,0.3181818181818182,0.1428571428571428,0.1428571428571428,1.0,0.75,0.3333333333333333,0.4285714285714285,0.3333333333333333,0.6363636363636364,0.4787045454545454,0.6196,0.4896678571428571,0.0833333333333333,0.1052631578947368,0.1578947368421052,0.8421052631578947,7.564705882352943,0.5891472868217055,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,2.0,3.0,2.0,6.0,,,4.0,1.0,1.0,2.0,3.0,2.0,,,1.0,0.4,0.6666666666666666,0.4,0.2272727272727272,0.0454545454545454,1.0,1.0,1.0,0.1818181818181818,0.25,0.3333333333333333,1.0,0.25,0.0714285714285714,1.0,0.1428571428571428,0.5,0.25,,24.92,1.0,1.0,1.0,0.2,0.25,,,,,,,,,,,,,,,,,True,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,4743.0,79,153,157,53.0,50.0,22.0,310,7.0,9.0,3.0,3.0,1.0,2.0,6.0,10.0,3.0,9.0,16.0,28.0,45.0,177,3.0,4.0,6.0,3.0,4.0,13.0,12.0,20.0,4.0,3.0,5.0,1.0,6.0,,2.0,3.0,13.0,,4.0,2.0,6.0,5.0,13.0,4.0,17.0,1.0,,,2.0,,2.0,5.0,1.0,7.0,2.0,4.0,2.0,3.0,,11.0,,3.0,2.0,1.0,,,1.0,1.0,,13.0,53.0,,0.375,0.4285714285714285,0.5714285714285714,0.75,0.75,0.5303030303030303,0.75,0.5,0.5789473684210527,0.75,0.65,0.1071428571428571,,0.2,0.1111111111111111,25.0,0.2857142857142857,0.5,0.1132075471698113,0.0677966101694915,0.08,,0.1025641025641025,0.0512820512820512,0.1428571428571428,0.0952380952380952,,,,0.1875,0.0476190476190476,0.125,0.1052631578947368,,0.0833333333333333,,0.2727272727272727,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.303030303030303,0.6,0.75,0.5,0.2727272727272727,0.3333333333333333,0.375,0.3333333333333333,0.75,1.0,0.3333333333333333,0.5,0.4242424242424242,0.4852954545454546,0.5519,0.5248166666666666,0.0833333333333333,0.0967741935483871,0.1333333333333333,0.2888888888888888,8.407142857142857,0.3464052287581699,-7.0,,,,,1.0,5.0,,,2.0,1.0,5.0,10.0,,,2.0,7.0,3.0,,,5.0,1.0,1.0,,,1.0,,,1.0,0.2,,0.2,0.1515151515151515,,,,,0.1515151515151515,0.2,0.2,1.0,,,,0.3333333333333333,,0.2,,24.82,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,
2230,1610612750,Maurice Evans,Maurice Evans,2230,MIN,1450.0,24,57,57,40.0,35.0,12.0,114,7.0,8.0,4.0,4.0,7.0,7.0,1.0,5.0,,,8.0,13.0,18.0,58,4.0,4.0,9.0,8.0,9.0,18.0,8.0,8.0,6.0,1.0,1.0,1.0,2.0,,1.0,,5.0,1.0,2.0,,,1.0,1.0,3.0,4.0,1.0,,,,,,,,,,,2.0,4.0,,2.0,2.0,2.0,,,,,,,,18.0,40.0,2.0,0.5,0.8,0.6153846153846154,1.0,0.8888888888888888,0.5714285714285714,0.8,0.8,0.6428571428571429,0.9,0.9,0.0769230769230769,0.125,,,18.91891891891892,,0.1428571428571428,,0.0869565217391304,,0.1111111111111111,,0.09375,0.1428571428571428,0.125,,0.125,,,,,,,0.2,,0.5714285714285714,0.875,1.0,0.5714285714285714,0.3571428571428571,0.2,0.2,,,,,,0.8,1.0,0.7,1.0,0.6428571428571429,0.5243321428571429,0.5702625,0.562405,0.1428571428571428,0.1538461538461538,0.5,1.0,3.4615384615384617,0.7017543859649122,,,,,,,1.0,1.0,,1.0,,1.0,2.0,1.0,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,0.0714285714285714,,,,,0.0714285714285714,,,,0.2,,,0.1,,,,25.8,1.0,,,,,,,,0.25,,,,,,,,,,,,,True,,,,,,,,,
417,1610612750,Sam Mitchell,Sam Mitchell,417,MIN,2467.0,41,86,87,36.0,45.0,16.0,173,,2.0,,1.0,,1.0,1.0,2.0,5.0,6.0,6.0,10.0,20.0,90,1.0,2.0,2.0,,2.0,6.0,10.0,2.0,2.0,1.0,2.0,,2.0,,,1.0,4.0,,3.0,,2.0,,2.0,3.0,5.0,,,,2.0,,,,,2.0,1.0,2.0,4.0,4.0,,3.0,,,,,,,,,,6.0,36.0,,0.8333333333333334,1.0,0.6,0.5,,0.5294117647058824,0.5,0.4285714285714285,0.5555555555555556,0.5,0.4285714285714285,0.1,0.5,,,18.51851851851852,1.0,,0.0606060606060606,0.0967741935483871,,,0.0476190476190476,0.0612244897959183,0.1538461538461538,,0.1,,,,,0.1176470588235294,,,,,0.1176470588235294,,,,0.1176470588235294,0.5,0.5,1.0,0.3529411764705882,0.8333333333333334,0.8333333333333334,0.8,0.5,,0.1428571428571428,,0.5294117647058824,0.4701882352941177,0.4285,0.5383714285714286,0.0555555555555555,,0.1,0.3,13.34,0.4186046511627907,6.0,,2.0,,1.0,2.0,5.0,,2.0,4.0,2.0,7.0,2.0,,2.0,5.0,,6.0,,,5.0,2.0,,1.0,,,,1.0,1.0,0.2857142857142857,0.4,0.2857142857142857,0.4117647058823529,0.1176470588235294,,,,0.2941176470588235,0.4,0.4,1.0,,0.1428571428571428,,0.5714285714285714,0.5,0.4,0.125,24.74285714285714,,,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,4182.0,70,134,134,54.0,60.0,20.0,268,5.0,8.0,,2.0,3.0,3.0,5.0,12.0,5.0,10.0,15.0,30.0,39.0,140,2.0,5.0,4.0,6.0,8.0,16.0,20.0,10.0,2.0,3.0,7.0,3.0,10.0,2.0,1.0,4.0,23.0,2.0,5.0,2.0,5.0,1.0,8.0,7.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,,6.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,16.0,54.0,2.0,0.6666666666666666,0.7142857142857143,0.5,0.4,0.75,0.4714285714285714,0.4,0.6,0.5131578947368421,0.4,0.6666666666666666,0.1,0.25,0.0833333333333333,,25.157232704402517,0.5,0.125,0.0892857142857142,0.0980392156862745,0.1176470588235294,0.1428571428571428,0.0958904109589041,0.1076923076923077,0.1428571428571428,0.0555555555555555,0.1052631578947368,0.1666666666666666,,0.0666666666666666,0.0526315789473684,0.1363636363636363,0.1428571428571428,,0.125,1.0,0.2285714285714285,0.625,0.8333333333333334,0.8,0.3428571428571428,0.4166666666666667,0.4545454545454545,0.4,0.2857142857142857,0.5,0.5,0.8,0.4,,0.3,1.0,0.3714285714285714,0.4653285714285714,0.45585,0.4809599999999999,0.054054054054054,0.0625,0.1025641025641025,0.4102564102564102,9.07,0.4029850746268656,15.0,,,,,1.0,5.0,,,2.0,1.0,5.0,6.0,,,2.0,4.0,3.0,,,5.0,1.0,1.0,2.0,1.0,,,,1.0,0.2,,0.2,0.1428571428571428,,,,,0.1428571428571428,0.2,0.2,1.0,,,,0.2,,0.2,,25.12,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,2562.0,43,77,78,31.0,28.0,11.0,155,2.0,4.0,,,,1.0,3.0,7.0,2.0,3.0,7.0,14.0,18.0,86,1.0,1.0,2.0,1.0,3.0,4.0,10.0,4.0,,3.0,1.0,1.0,2.0,,,,5.0,1.0,,1.0,8.0,,9.0,1.0,10.0,,,,1.0,1.0,1.0,3.0,,4.0,,1.0,4.0,7.0,1.0,9.0,1.0,5.0,,,,,,1.0,1.0,4.0,31.0,,0.7142857142857143,0.7142857142857143,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.4,0.2142857142857142,,0.2857142857142857,0.3333333333333333,25.0,0.25,,0.2666666666666666,,0.1111111111111111,0.125,0.2307692307692307,0.0263157894736842,,,,0.125,,0.1666666666666666,0.3333333333333333,0.2777777777777778,0.1666666666666666,,,1.0,0.2857142857142857,0.5,0.5,1.0,0.5,0.4285714285714285,0.6,0.3333333333333333,0.2142857142857142,0.6666666666666666,1.0,1.0,,,0.3333333333333333,,0.2857142857142857,0.4521214285714285,,0.4094,0.2777777777777778,0.2777777777777778,0.1111111111111111,0.2222222222222222,7.428571428571429,0.4025974025974026,-24.0,,,,,,,,,,,,4.0,,,,2.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,
2254,1610612750,Loren Woods,Loren Woods,2254,MIN,1866.0,31,68,68,44.0,47.0,14.0,136,2.0,5.0,1.0,3.0,1.0,2.0,,2.0,1.0,3.0,3.0,10.0,7.0,65,2.0,5.0,4.0,1.0,5.0,2.0,4.0,2.0,2.0,,2.0,,2.0,,2.0,,4.0,1.0,5.0,1.0,3.0,2.0,6.0,8.0,14.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,2.0,,3.0,1.0,2.0,,3.0,2.0,1.0,,3.0,2.0,2.0,44.0,,0.6666666666666666,1.0,0.3,0.4,0.2,0.25,0.3333333333333333,0.1428571428571428,0.2692307692307692,0.3333333333333333,0.1428571428571428,,,,,15.909090909090908,1.0,0.2,0.1428571428571428,0.1515151515151515,0.125,0.0769230769230769,0.1379310344827586,0.1304347826086956,0.1111111111111111,0.2,0.1428571428571428,,0.2,0.1111111111111111,0.2,0.1428571428571428,,0.5,0.1111111111111111,0.6666666666666666,0.4166666666666667,0.4,0.4,0.5,0.1666666666666666,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.2857142857142857,0.5,0.5833333333333334,0.4806375,0.48375,0.43845,0.1538461538461538,0.1818181818181818,0.5714285714285714,0.2857142857142857,8.370000000000001,0.6470588235294118,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,2.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,0.1666666666666666,0.0833333333333333,,,,0.0833333333333333,,,,0.1666666666666666,0.1428571428571428,,0.1428571428571428,,,,24.15,,,,,,,,,,,,,2.0,0.6666666666666666,,,,,,,,True,,,,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,4817.0,80,163,159,72.0,64.0,24.0,322,2.0,5.0,,,1.0,2.0,1.0,1.0,5.0,14.0,8.0,20.0,39.0,167,,,3.0,3.0,8.0,17.0,12.0,4.0,,2.0,5.0,,5.0,,2.0,2.0,10.0,,1.0,,3.0,,3.0,1.0,4.0,,2.0,1.0,,,,,,,,,1.0,4.0,,2.0,,,1.0,,,,,,,17.0,72.0,3.0,0.75,0.75,0.4,,0.375,0.5285714285714286,1.5,0.5769230769230769,0.5416666666666666,1.5,0.6071428571428571,0.1,0.4,,,18.652849740932645,,,0.0526315789473684,0.0153846153846153,,,0.0384615384615384,0.0119047619047619,0.0588235294117647,,,,,0.1111111111111111,0.0476190476190476,0.037037037037037,,,,,0.1428571428571428,0.4,0.6666666666666666,1.0,0.0285714285714285,1.0,1.0,,0.4,0.3571428571428571,0.3571428571428571,0.8,,,0.1538461538461538,0.5,0.5714285714285714,0.5192742857142857,0.62235,0.5220538461538461,,,0.0769230769230769,0.4358974358974359,13.09,0.4417177914110429,15.0,4.0,5.0,3.0,3.0,3.0,10.0,,,2.0,7.0,15.0,2.0,1.0,3.0,5.0,2.0,18.0,3.0,,10.0,3.0,,1.0,1.0,,,,0.8571428571428571,0.4666666666666667,0.6,0.4666666666666667,0.4285714285714285,0.1428571428571428,0.8,0.8,1.0,0.2857142857142857,0.3,0.3,0.6666666666666666,,0.2307692307692307,1.0,0.1538461538461538,,0.3,,24.46666666666668,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,
